"PASSENGERS","UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","AIRCRAFT_TYPE","MONTH",
0.00,"H6","Hageland Aviation Service",14987,"SRV","Stony River, AK",10996,"CHU","Chuathbaluk, AK","035",4,
0.00,"H6","Hageland Aviation Service",14987,"SRV","Stony River, AK",14880,"SLQ","Sleetmute, AK","416",4,
0.00,"H6","Hageland Aviation Service",15085,"SXP","Sheldon Point, AK",12807,"KSM","St. Mary's, AK","416",4,
0.00,"H6","Hageland Aviation Service",15257,"TLT","Tuluksak, AK",10241,"AKI","Akiak, AK","035",4,
0.00,"H6","Hageland Aviation Service",15257,"TLT","Tuluksak, AK",10304,"ANI","Aniak, AK","416",4,
0.00,"H6","Hageland Aviation Service",15257,"TLT","Tuluksak, AK",10551,"BET","Bethel, AK","035",4,
0.00,"H6","Hageland Aviation Service",15257,"TLT","Tuluksak, AK",10551,"BET","Bethel, AK","416",4,
0.00,"H6","Hageland Aviation Service",15257,"TLT","Tuluksak, AK",14130,"PKA","Napaskiak, AK","035",4,
0.00,"H6","Hageland Aviation Service",15282,"TNK","Tununak, AK",13894,"OOK","Toksook, AK","035",4,
0.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",10299,"ANC","Anchorage, AK","405",4,
0.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",11535,"ELI","Elim, AK","194",4,
0.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",11630,"FAI","Fairbanks, AK","405",4,
0.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",11630,"FAI","Fairbanks, AK","405",4,
0.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",11844,"GAL","Galena, AK","194",4,
0.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",13196,"MCG","McGrath, AK","405",4,
0.00,"H6","Hageland Aviation Service",15478,"UNK","Unalakleet, AK",14895,"SMK","St. Michael, AK","405",4,
0.00,"H6","Hageland Aviation Service",15554,"VAK","Chevak, AK",10551,"BET","Bethel, AK","035",4,
0.00,"H6","Hageland Aviation Service",15554,"VAK","Chevak, AK",12807,"KSM","St. Mary's, AK","416",4,
0.00,"H6","Hageland Aviation Service",15554,"VAK","Chevak, AK",12807,"KSM","St. Mary's, AK","035",4,
0.00,"H6","Hageland Aviation Service",15554,"VAK","Chevak, AK",12831,"KUK","Kasigluk, AK","416",4,
0.00,"H6","Hageland Aviation Service",15554,"VAK","Chevak, AK",14718,"SCM","Scammon Bay, AK","416",4,
0.00,"H6","Hageland Aviation Service",15721,"WBB","Stebbins, AK",12807,"KSM","St. Mary's, AK","035",4,
0.00,"H6","Hageland Aviation Service",15794,"WMO","White Mountain, AK",13873,"OME","Nome, AK","416",4,
0.00,"H6","Hageland Aviation Service",15798,"WNA","Napakiak, AK",10551,"BET","Bethel, AK","416",4,
0.00,"H6","Hageland Aviation Service",15798,"WNA","Napakiak, AK",15257,"TLT","Tuluksak, AK","035",4,
0.00,"H6","Hageland Aviation Service",15861,"WTK","Noatak, AK",12844,"KVL","Kivalina, AK","194",4,
0.00,"H6","Hageland Aviation Service",15862,"WTL","Tuntutuliak, AK",12851,"KWK","Kwigillingok, AK","035",4,
0.00,"H6","Hageland Aviation Service",15862,"WTL","Tuntutuliak, AK",13770,"NUP","Nunapitchuk, AK","035",4,
0.00,"H6","Hageland Aviation Service",15862,"WTL","Tuntutuliak, AK",15798,"WNA","Napakiak, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",10204,"AGN","Angoon, AK",12610,"KAE","Kake, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",10204,"AGN","Angoon, AK",15231,"TKE","Tenakee, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",11545,"ELV","Elfin Cove, AK",12523,"JNU","Juneau, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",11619,"EXI","Excursion Inlet, AK",12171,"HNH","Hoonah, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",11997,"GST","Gustavus, AK",12171,"HNH","Hoonah, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",11997,"GST","Gustavus, AK",12523,"JNU","Juneau, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",11997,"GST","Gustavus, AK",12523,"JNU","Juneau, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",11997,"GST","Gustavus, AK",14062,"PEC","Pelican, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12171,"HNH","Hoonah, AK",11545,"ELV","Elfin Cove, AK","416",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12171,"HNH","Hoonah, AK",11997,"GST","Gustavus, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12175,"HNS","Haines, AK",12523,"JNU","Juneau, AK","416",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",11545,"ELV","Elfin Cove, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",11619,"EXI","Excursion Inlet, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",11997,"GST","Gustavus, AK","415",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",11997,"GST","Gustavus, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",12171,"HNH","Hoonah, AK","479",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",12175,"HNS","Haines, AK","416",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",12610,"KAE","Kake, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",12610,"KAE","Kake, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",14062,"PEC","Pelican, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12523,"JNU","Juneau, AK",14828,"SIT","Sitka, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12610,"KAE","Kake, AK",12523,"JNU","Juneau, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12610,"KAE","Kake, AK",12523,"JNU","Juneau, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",12728,"KLW","Klawock, AK",12523,"JNU","Juneau, AK","479",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14062,"PEC","Pelican, AK",11545,"ELV","Elfin Cove, AK","040",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14062,"PEC","Pelican, AK",11997,"GST","Gustavus, AK","035",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14797,"SGY","Skagway, AK",12171,"HNH","Hoonah, AK","415",4,
0.00,"J5","Kalinin Aviation LLC d/b/a Alaska Seaplanes",14828,"SIT","Sitka, AK",12523,"JNU","Juneau, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10241,"AKI","Akiak, AK",12855,"KWT","Kwethluk, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10304,"ANI","Aniak, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10405,"ATT","Atmautluak, AK",13770,"NUP","Nunapitchuk, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10405,"ATT","Atmautluak, AK",13770,"NUP","Nunapitchuk, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10405,"ATT","Atmautluak, AK",14130,"PKA","Napaskiak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",10241,"AKI","Akiak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",10405,"ATT","Atmautluak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",10416,"AUK","Alakanuk, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",11492,"EEK","Eek, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12087,"HCR","Holy Cross, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12708,"KKH","Kongiganak, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12708,"KKH","Kongiganak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12769,"KOT","Kotlik, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12807,"KSM","St. Mary's, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12831,"KUK","Kasigluk, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",12853,"KWN","Quinhagak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",13434,"MOU","Mountain Village, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",13710,"NME","Nightmute, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",15257,"TLT","Tuluksak, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",15257,"TLT","Tuluksak, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",15282,"TNK","Tununak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",15282,"TNK","Tununak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",15862,"WTL","Tuntutuliak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK",16311,"ZNC","Nyac, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10996,"CHU","Chuathbaluk, AK",11028,"CKD","Crooked Creek, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11028,"CKD","Crooked Creek, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11227,"CYF","Chefornak, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,"EEK","Eek, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,"EEK","Eek, AK",10551,"BET","Bethel, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,"EEK","Eek, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,"EEK","Eek, AK",11952,"GNU","Goodnews Bay, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11492,"EEK","Eek, AK",12708,"KKH","Kongiganak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,"GNU","Goodnews Bay, AK",12853,"KWN","Quinhagak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",11952,"GNU","Goodnews Bay, AK",12853,"KWN","Quinhagak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12087,"HCR","Holy Cross, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12087,"HCR","Holy Cross, AK",10996,"CHU","Chuathbaluk, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,"KKH","Kongiganak, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,"KKH","Kongiganak, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12708,"KKH","Kongiganak, AK",12779,"KPN","Kipnuk, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12709,"KKI","Akiachak, AK",10241,"AKI","Akiak, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12709,"KKI","Akiachak, AK",13770,"NUP","Nunapitchuk, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12719,"KLG","Kalskag, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,"KPN","Kipnuk, AK",10551,"BET","Bethel, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12779,"KPN","Kipnuk, AK",11227,"CYF","Chefornak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12807,"KSM","St. Mary's, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12831,"KUK","Kasigluk, AK",10405,"ATT","Atmautluak, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12831,"KUK","Kasigluk, AK",10551,"BET","Bethel, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12831,"KUK","Kasigluk, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12851,"KWK","Kwigillingok, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12853,"KWN","Quinhagak, AK",11492,"EEK","Eek, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12855,"KWT","Kwethluk, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",12855,"KWT","Kwethluk, AK",15798,"WNA","Napakiak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13434,"MOU","Mountain Village, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,"NME","Nightmute, AK",15282,"TNK","Tununak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13710,"NME","Nightmute, AK",15887,"WWT","Newtok, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,"NUP","Nunapitchuk, AK",10551,"BET","Bethel, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,"NUP","Nunapitchuk, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,"NUP","Nunapitchuk, AK",12709,"KKI","Akiachak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13770,"NUP","Nunapitchuk, AK",14130,"PKA","Napaskiak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,"OOK","Toksook, AK",13710,"NME","Nightmute, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",13894,"OOK","Toksook, AK",15887,"WWT","Newtok, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,"PKA","Napaskiak, AK",10241,"AKI","Akiak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,"PKA","Napaskiak, AK",12709,"KKI","Akiachak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,"PKA","Napaskiak, AK",12853,"KWN","Quinhagak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,"PKA","Napaskiak, AK",12855,"KWT","Kwethluk, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,"PKA","Napaskiak, AK",15257,"TLT","Tuluksak, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14130,"PKA","Napaskiak, AK",15798,"WNA","Napakiak, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14234,"PQS","Pilot Station, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,"PTU","Platinum, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,"PTU","Platinum, AK",11492,"EEK","Eek, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14282,"PTU","Platinum, AK",11952,"GNU","Goodnews Bay, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",14627,"RSH","Russian Mission, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15257,"TLT","Tuluksak, AK",10304,"ANI","Aniak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15257,"TLT","Tuluksak, AK",10551,"BET","Bethel, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15257,"TLT","Tuluksak, AK",12709,"KKI","Akiachak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15282,"TNK","Tununak, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15282,"TNK","Tununak, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15293,"TOG","Togiak, AK",10551,"BET","Bethel, AK","036",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,"WNA","Napakiak, AK",10405,"ATT","Atmautluak, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,"WNA","Napakiak, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15798,"WNA","Napakiak, AK",12709,"KKI","Akiachak, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15862,"WTL","Tuntutuliak, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15862,"WTL","Tuntutuliak, AK",15887,"WWT","Newtok, AK","035",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15862,"WTL","Tuntutuliak, AK",15887,"WWT","Newtok, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",15887,"WWT","Newtok, AK",10551,"BET","Bethel, AK","079",4,
0.00,"K2","Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",16311,"ZNC","Nyac, AK",10551,"BET","Bethel, AK","035",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",11367,"DOF","Dora Bay, AK",10961,"CGA","Craig, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",11367,"DOF","Dora Bay, AK",12252,"HYG","Hydaburg, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",11484,"EDA","Edna Bay, AK",12253,"HYL","Hollis, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12252,"HYG","Hydaburg, AK",16340,"ZXH","Chomondely Sound, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12633,"KCC","Coffman Cove, AK",12253,"HYL","Hollis, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12633,"KCC","Coffman Cove, AK",13693,"NKI","Naukiti, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12633,"KCC","Coffman Cove, AK",15885,"WWP","Whale Pass, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12773,"KPB","Point Baker, AK",12633,"KCC","Coffman Cove, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",12815,"KTB","Thorne Bay, AK",11367,"DOF","Dora Bay, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",13693,"NKI","Naukiti, AK",14229,"PPV","Port Protection, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",14229,"PPV","Port Protection, AK",12773,"KPB","Point Baker, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15741,"WFB","Ketchikan, AK",16340,"ZXH","Chomondely Sound, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15885,"WWP","Whale Pass, AK",11484,"EDA","Edna Bay, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15885,"WWP","Whale Pass, AK",12633,"KCC","Coffman Cove, AK","040",4,
0.00,"K3","Venture Travel LLC d/b/a Taquan Air Service",15885,"WWP","Whale Pass, AK",12773,"KPB","Point Baker, AK","040",4,
0.00,"Q5","40-Mile Air",15236,"TKJ","Tok, AK",12141,"HKB","Healy, AK","035",4,
0.00,"F9","Frontier Airlines Inc.",13930,"ORD","Chicago, IL",15304,"TPA","Tampa, FL","694",4,
0.00,"AS","Alaska Airlines Inc.",10165,"ADK","Adak Island, AK",10299,"ANC","Anchorage, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10170,"ADQ","Kodiak, AK",10299,"ANC","Anchorage, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10170,"ADQ","Kodiak, AK",12523,"JNU","Juneau, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10170,"ADQ","Kodiak, AK",14747,"SEA","Seattle, WA","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",10165,"ADK","Adak Island, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",10170,"ADQ","Kodiak, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",10551,"BET","Bethel, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",10754,"BRW","Barrow, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",10926,"CDV","Cordova, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",10926,"CDV","Cordova, AK","614",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",12523,"JNU","Juneau, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",12523,"JNU","Juneau, AK","614",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",12523,"JNU","Juneau, AK","888",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",13873,"OME","Nome, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",13970,"OTZ","Kotzebue, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",14709,"SCC","Deadhorse, AK","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",14747,"SEA","Seattle, WA","612",4,
0.00,"AS","Alaska Airlines Inc.",10299,"ANC","Anchorage, AK",14747,"SEA","Seattle, WA","614",4,
