PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,AIRCRAFT_TYPE,MONTH,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,10747,BRO,Brownsville, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,10747,BRO,Brownsville, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11042,CLE,Cleveland, OH,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11042,CLE,Cleveland, OH,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11042,CLE,Cleveland, OH,655,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11042,CLE,Cleveland, OH,681,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11086,CNO,Chino, CA,655,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11540,ELP,El Paso, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11540,ELP,El Paso, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11612,EVV,Evansville, IN,681,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11778,FSM,Fort Smith, AR,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,11778,FSM,Fort Smith, AR,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,12206,HRL,Harlingen/San Benito, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,12339,IND,Indianapolis, IN,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,12339,IND,Indianapolis, IN,715,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,12598,JZT,Arlington, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,12598,JZT,Arlington, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,13244,MEM,Memphis, TN,681,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,13256,MFE,Mission/McAllen/Edinburg, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,13461,MQY,Smyrna, TN,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,13829,OGD,Ogden, UT,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,14730,SDF,Louisville, KY,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,14730,SDF,Louisville, KY,715,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,14736,SDM,San Diego, CA,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,14814,SHV,Shreveport, LA,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,15153,TCL,Tuscaloosa, AL,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,15295,TOL,Toledo, OH,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,15412,TYS,Knoxville, TN,640,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,16091,YIP,Detroit, MI,635,6,
0.00,U7,USA Jet Airlines Inc.,13061,LRD,Laredo, TX,16091,YIP,Detroit, MI,715,6,
0.00,U7,USA Jet Airlines Inc.,13105,LUK,Cincinnati, OH,16091,YIP,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,13151,LZU,Lawrenceville, GA,12265,IAG,Niagara Falls, NY,681,6,
0.00,U7,USA Jet Airlines Inc.,13151,LZU,Lawrenceville, GA,14814,SHV,Shreveport, LA,635,6,
0.00,U7,USA Jet Airlines Inc.,13184,MBS,Saginaw/Bay City/Midland, MI,16091,YIP,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,13061,LRD,Laredo, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,14730,SDF,Louisville, KY,640,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,14730,SDF,Louisville, KY,655,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,14730,SDF,Louisville, KY,715,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,14814,SHV,Shreveport, LA,715,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,16091,YIP,Detroit, MI,635,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,16091,YIP,Detroit, MI,640,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,16091,YIP,Detroit, MI,655,6,
0.00,U7,USA Jet Airlines Inc.,13198,MCI,Kansas City, MO,16091,YIP,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,13244,MEM,Memphis, TN,11042,CLE,Cleveland, OH,681,6,
0.00,U7,USA Jet Airlines Inc.,13244,MEM,Memphis, TN,11789,FTW,Dallas/Fort Worth, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,13244,MEM,Memphis, TN,11823,FWA,Fort Wayne, IN,681,6,
0.00,U7,USA Jet Airlines Inc.,13244,MEM,Memphis, TN,13061,LRD,Laredo, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,13244,MEM,Memphis, TN,13061,LRD,Laredo, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,13244,MEM,Memphis, TN,16091,YIP,Detroit, MI,640,6,
0.00,U7,USA Jet Airlines Inc.,13256,MFE,Mission/McAllen/Edinburg, TX,11612,EVV,Evansville, IN,681,6,
0.00,U7,USA Jet Airlines Inc.,13256,MFE,Mission/McAllen/Edinburg, TX,13461,MQY,Smyrna, TN,681,6,
0.00,U7,USA Jet Airlines Inc.,13461,MQY,Smyrna, TN,13061,LRD,Laredo, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,13461,MQY,Smyrna, TN,16091,YIP,Detroit, MI,635,6,
0.00,U7,USA Jet Airlines Inc.,13461,MQY,Smyrna, TN,16091,YIP,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,13464,MRC,Columbia, TN,16091,YIP,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,13487,MSP,Minneapolis, MN,13851,OKC,Oklahoma City, OK,681,6,
0.00,U7,USA Jet Airlines Inc.,13796,OAK,Oakland, CA,11086,CNO,Chino, CA,715,6,
0.00,U7,USA Jet Airlines Inc.,13829,OGD,Ogden, UT,11540,ELP,El Paso, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,13851,OKC,Oklahoma City, OK,13061,LRD,Laredo, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,14027,PBI,West Palm Beach/Palm Beach, FL,12228,HUF,Terre Haute, IN,681,6,
0.00,U7,USA Jet Airlines Inc.,14182,PNE,Philadelphia, PA,13105,LUK,Cincinnati, OH,681,6,
0.00,U7,USA Jet Airlines Inc.,14259,PSM,Portsmouth, NH,13244,MEM,Memphis, TN,635,6,
0.00,U7,USA Jet Airlines Inc.,14320,PWK,Chicago, IL,15163,TDF,Roxboro, NC,681,6,
0.00,U7,USA Jet Airlines Inc.,14397,QMA,Kennesaw, GA,16091,YIP,Detroit, MI,640,6,
0.00,U7,USA Jet Airlines Inc.,14492,RDU,Raleigh/Durham, NC,16091,YIP,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,14512,RFD,Rockford, IL,16091,YIP,Detroit, MI,635,6,
0.00,U7,USA Jet Airlines Inc.,14683,SAT,San Antonio, TX,13061,LRD,Laredo, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,14730,SDF,Louisville, KY,13061,LRD,Laredo, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,14730,SDF,Louisville, KY,13061,LRD,Laredo, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,14730,SDF,Louisville, KY,13061,LRD,Laredo, TX,715,6,
0.00,U7,USA Jet Airlines Inc.,14730,SDF,Louisville, KY,13198,MCI,Kansas City, MO,635,6,
0.00,U7,USA Jet Airlines Inc.,14730,SDF,Louisville, KY,13198,MCI,Kansas City, MO,655,6,
0.00,U7,USA Jet Airlines Inc.,14730,SDF,Louisville, KY,13198,MCI,Kansas City, MO,715,6,
0.00,U7,USA Jet Airlines Inc.,14736,SDM,San Diego, CA,14683,SAT,San Antonio, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,14761,SFB,Sanford, FL,13061,LRD,Laredo, TX,715,6,
0.00,U7,USA Jet Airlines Inc.,14761,SFB,Sanford, FL,14761,SFB,Sanford, FL,715,6,
0.00,U7,USA Jet Airlines Inc.,14814,SHV,Shreveport, LA,11042,CLE,Cleveland, OH,635,6,
0.00,U7,USA Jet Airlines Inc.,14814,SHV,Shreveport, LA,11433,DTW,Detroit, MI,715,6,
0.00,U7,USA Jet Airlines Inc.,14814,SHV,Shreveport, LA,13061,LRD,Laredo, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,14814,SHV,Shreveport, LA,13061,LRD,Laredo, TX,681,6,
0.00,U7,USA Jet Airlines Inc.,15153,TCL,Tuscaloosa, AL,13061,LRD,Laredo, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,15153,TCL,Tuscaloosa, AL,16091,YIP,Detroit, MI,635,6,
0.00,U7,USA Jet Airlines Inc.,15163,TDF,Roxboro, NC,14182,PNE,Philadelphia, PA,681,6,
0.00,U7,USA Jet Airlines Inc.,15163,TDF,Roxboro, NC,16091,YIP,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,15295,TOL,Toledo, OH,13061,LRD,Laredo, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,15412,TYS,Knoxville, TN,11042,CLE,Cleveland, OH,640,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10208,AGS,Augusta, GA,635,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10208,AGS,Augusta, GA,640,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10380,ASN,Talladega, AL,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10540,BED,Bedford, MA,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10747,BRO,Brownsville, TX,635,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10747,BRO,Brownsville, TX,655,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10747,BRO,Brownsville, TX,715,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10819,BWG,Bowling Green, KY,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,10874,CAK,Akron, OH,640,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11057,CLT,Charlotte, NC,635,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11058,CLU,Columbus, IN,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11193,CVG,Cincinnati, OH,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11267,DAY,Dayton, OH,635,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11267,DAY,Dayton, OH,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11433,DTW,Detroit, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11721,FNT,Flint, MI,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11823,FWA,Fort Wayne, IN,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11996,GSP,Greer, SC,635,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,11996,GSP,Greer, SC,655,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,12339,IND,Indianapolis, IN,635,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,12945,LEX,Lexington, KY,655,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,12945,LEX,Lexington, KY,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,12992,LIT,Little Rock, AR,640,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,13029,LNK,Lincoln, NE,715,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,15534,LPR,Lorain/Elyria, OH,681,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,13061,LRD,Laredo, TX,640,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,13061,LRD,Laredo, TX,655,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,13061,LRD,Laredo, TX,715,6,
0.00,U7,USA Jet Airlines Inc.,16091,YIP,Detroit, MI,13151,LZU,Lawrenceville, GA,635,6,
0.00,C5,Commutair Aka Champlain Enterprises Inc.,10821,BWI,Baltimore, MD,12264,IAD,Washington, DC,675,6,
0.00,C5,Commutair Aka Champlain Enterprises Inc.,12264,IAD,Washington, DC,11278,DCA,Washington, DC,675,6,
0.00,C5,Commutair Aka Champlain Enterprises Inc.,14576,ROC,Rochester, NY,12397,ITH,Ithaca/Cortland, NY,675,6,
0.00,C5,Commutair Aka Champlain Enterprises Inc.,15096,SYR,Syracuse, NY,12264,IAD,Washington, DC,675,6,
0.00,C5,Commutair Aka Champlain Enterprises Inc.,15096,SYR,Syracuse, NY,12397,ITH,Ithaca/Cortland, NY,675,6,
0.00,OH,PSA Airlines Inc.,10529,BDL,Hartford, CT,14100,PHL,Philadelphia, PA,631,6,
0.00,PFQ,Asia Pacific,12016,GUM,Guam, TT,12173,HNL,Honolulu, HI,622,6,
0.00,PFQ,Asia Pacific,12173,HNL,Honolulu, HI,12016,GUM,Guam, TT,622,6,
0.00,PFQ,Asia Pacific,12173,HNL,Honolulu, HI,14222,PPG,Pago Pago, TT,622,6,
0.00,PFQ,Asia Pacific,14222,PPG,Pago Pago, TT,12173,HNL,Honolulu, HI,622,6,
0.00,QX,Horizon Air,14893,SMF,Sacramento, CA,14570,RNO,Reno, NV,673,6,
0.00,WI,Sky Lease Cargo,10299,ANC,Anchorage, AK,13930,ORD,Chicago, IL,820,6,
0.00,WI,Sky Lease Cargo,14761,SFB,Sanford, FL,13303,MIA,Miami, FL,740,6,
0.00,DL,Delta Air Lines Inc.,11898,GFK,Grand Forks, ND,13487,MSP,Minneapolis, MN,622,6,
0.00,DL,Delta Air Lines Inc.,12187,HOP,Hopkinsville, KY,11433,DTW,Detroit, MI,614,6,
0.00,DL,Delta Air Lines Inc.,12191,HOU,Houston, TX,11057,CLT,Charlotte, NC,622,6,
0.00,DL,Delta Air Lines Inc.,12264,IAD,Washington, DC,10397,ATL,Atlanta, GA,655,6,
0.00,DL,Delta Air Lines Inc.,12264,IAD,Washington, DC,10721,BOS,Boston, MA,622,6,
0.00,DL,Delta Air Lines Inc.,12264,IAD,Washington, DC,12478,JFK,New York, NY,622,6,
0.00,DL,Delta Air Lines Inc.,12478,JFK,New York, NY,10721,BOS,Boston, MA,622,6,
0.00,DL,Delta Air Lines Inc.,12478,JFK,New York, NY,12953,LGA,New York, NY,622,6,
0.00,DL,Delta Air Lines Inc.,12892,LAX,Los Angeles, CA,14679,SAN,San Diego, CA,622,6,
0.00,DL,Delta Air Lines Inc.,12892,LAX,Los Angeles, CA,14771,SFO,San Francisco, CA,622,6,
0.00,DL,Delta Air Lines Inc.,12953,LGA,New York, NY,11618,EWR,Newark, NJ,622,6,
0.00,DL,Delta Air Lines Inc.,12953,LGA,New York, NY,12478,JFK,New York, NY,622,6,
0.00,DL,Delta Air Lines Inc.,13232,MDW,Chicago, IL,11433,DTW,Detroit, MI,622,6,
0.00,DL,Delta Air Lines Inc.,13232,MDW,Chicago, IL,13930,ORD,Chicago, IL,622,6,
0.00,DL,Delta Air Lines Inc.,13303,MIA,Miami, FL,11057,CLT,Charlotte, NC,622,6,
0.00,DL,Delta Air Lines Inc.,13342,MKE,Milwaukee, WI,10469,AZO,Kalamazoo, MI,699,6,
0.00,DL,Delta Air Lines Inc.,13487,MSP,Minneapolis, MN,12264,IAD,Washington, DC,622,6,
0.00,DL,Delta Air Lines Inc.,13796,OAK,Oakland, CA,10397,ATL,Atlanta, GA,622,6,
0.00,DL,Delta Air Lines Inc.,13796,OAK,Oakland, CA,12892,LAX,Los Angeles, CA,622,6,
0.00,DL,Delta Air Lines Inc.,13871,OMA,Omaha, NE,13487,MSP,Minneapolis, MN,622,6,
0.00,DL,Delta Air Lines Inc.,14100,PHL,Philadelphia, PA,11618,EWR,Newark, NJ,622,6,
0.00,DL,Delta Air Lines Inc.,14100,PHL,Philadelphia, PA,13232,MDW,Chicago, IL,622,6,
0.00,DL,Delta Air Lines Inc.,14100,PHL,Philadelphia, PA,13487,MSP,Minneapolis, MN,622,6,
0.00,DL,Delta Air Lines Inc.,14107,PHX,Phoenix, AZ,12191,HOU,Houston, TX,622,6,
0.00,DL,Delta Air Lines Inc.,14107,PHX,Phoenix, AZ,14679,SAN,San Diego, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14122,PIT,Pittsburgh, PA,13487,MSP,Minneapolis, MN,622,6,
0.00,DL,Delta Air Lines Inc.,14275,PTK,Pontiac, MI,11433,DTW,Detroit, MI,622,6,
0.00,DL,Delta Air Lines Inc.,14275,PTK,Pontiac, MI,14771,SFO,San Francisco, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14533,RIV,Riverside, CA,12954,LGB,Long Beach, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14533,RIV,Riverside, CA,13487,MSP,Minneapolis, MN,622,6,
0.00,DL,Delta Air Lines Inc.,14679,SAN,San Diego, CA,10397,ATL,Atlanta, GA,622,6,
0.00,DL,Delta Air Lines Inc.,14679,SAN,San Diego, CA,11123,CPS,St. Louis, MO,622,6,
0.00,DL,Delta Air Lines Inc.,14679,SAN,San Diego, CA,11433,DTW,Detroit, MI,622,6,
0.00,DL,Delta Air Lines Inc.,14679,SAN,San Diego, CA,12892,LAX,Los Angeles, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14679,SAN,San Diego, CA,14771,SFO,San Francisco, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14679,SAN,San Diego, CA,14893,SMF,Sacramento, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14747,SEA,Seattle, WA,13796,OAK,Oakland, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14771,SFO,San Francisco, CA,10397,ATL,Atlanta, GA,623,6,
0.00,DL,Delta Air Lines Inc.,14771,SFO,San Francisco, CA,10559,BFI,Seattle, WA,622,6,
0.00,DL,Delta Air Lines Inc.,14771,SFO,San Francisco, CA,10821,BWI,Baltimore, MD,622,6,
0.00,DL,Delta Air Lines Inc.,14771,SFO,San Francisco, CA,11898,GFK,Grand Forks, ND,622,6,
0.00,DL,Delta Air Lines Inc.,14771,SFO,San Francisco, CA,13487,MSP,Minneapolis, MN,622,6,
0.00,DL,Delta Air Lines Inc.,14771,SFO,San Francisco, CA,13796,OAK,Oakland, CA,622,6,
0.00,DL,Delta Air Lines Inc.,14771,SFO,San Francisco, CA,14869,SLC,Salt Lake City, UT,622,6,
0.00,DL,Delta Air Lines Inc.,14908,SNA,Santa Ana, CA,14771,SFO,San Francisco, CA,622,6,
0.00,DL,Delta Air Lines Inc.,15304,TPA,Tampa, FL,13303,MIA,Miami, FL,622,6,
0.00,DL,Delta Air Lines Inc.,15304,TPA,Tampa, FL,14112,PIE,St. Petersburg, FL,622,6,
0.00,DL,Delta Air Lines Inc.,15389,TWF,Twin Falls, ID,14869,SLC,Salt Lake City, UT,622,6,
0.00,OO,SkyWest Airlines Inc.,10157,ACV,Arcata/Eureka, CA,14698,SBP,San Luis Obispo, CA,629,6,
0.00,OO,SkyWest Airlines Inc.,10257,ALB,Albany, NY,11995,GSO,Greensboro/High Point, NC,673,6,
0.00,OO,SkyWest Airlines Inc.,10257,ALB,Albany, NY,12953,LGA,New York, NY,673,6,
0.00,OO,SkyWest Airlines Inc.,10397,ATL,Atlanta, GA,10693,BNA,Nashville, TN,629,6,
0.00,OO,SkyWest Airlines Inc.,10397,ATL,Atlanta, GA,11433,DTW,Detroit, MI,629,6,
0.00,OO,SkyWest Airlines Inc.,10397,ATL,Atlanta, GA,11433,DTW,Detroit, MI,638,6,
0.00,OO,SkyWest Airlines Inc.,10397,ATL,Atlanta, GA,12197,HPN,White Plains, NY,629,6,
0.00,OO,SkyWest Airlines Inc.,10397,ATL,Atlanta, GA,13487,MSP,Minneapolis, MN,629,6,
0.00,OO,SkyWest Airlines Inc.,10397,ATL,Atlanta, GA,13487,MSP,Minneapolis, MN,638,6,
0.00,OO,SkyWest Airlines Inc.,10397,ATL,Atlanta, GA,15376,TUS,Tucson, AZ,629,6,
0.00,OO,SkyWest Airlines Inc.,10423,AUS,Austin, TX,14057,PDX,Portland, OR,673,6,
0.00,OO,SkyWest Airlines Inc.,10599,BHM,Birmingham, AL,15096,SYR,Syracuse, NY,673,6,
0.00,OO,SkyWest Airlines Inc.,10620,BIL,Billings, MT,10713,BOI,Boise, ID,673,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,10713,BOI,Boise, ID,673,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,10781,BTR,Baton Rouge, LA,629,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,10994,CHS,Charleston, SC,673,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,11433,DTW,Detroit, MI,638,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,13487,MSP,Minneapolis, MN,629,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,13851,OKC,Oklahoma City, OK,673,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,14814,SHV,Shreveport, LA,631,6,
0.00,OO,SkyWest Airlines Inc.,10693,BNA,Nashville, TN,14869,SLC,Salt Lake City, UT,673,6,
0.00,OO,SkyWest Airlines Inc.,10713,BOI,Boise, ID,10409,ATY,Watertown, SD,629,6,
0.00,OO,SkyWest Airlines Inc.,10713,BOI,Boise, ID,10693,BNA,Nashville, TN,673,6,
0.00,OO,SkyWest Airlines Inc.,10721,BOS,Boston, MA,12953,LGA,New York, NY,673,6,
0.00,OO,SkyWest Airlines Inc.,10781,BTR,Baton Rouge, LA,13061,LRD,Laredo, TX,631,6,
0.00,OO,SkyWest Airlines Inc.,10785,BTV,Burlington, VT,11618,EWR,Newark, NJ,631,6,
0.00,OO,SkyWest Airlines Inc.,10800,BUR,Burbank, CA,11638,FAT,Fresno, CA,673,6,
0.00,OO,SkyWest Airlines Inc.,10994,CHS,Charleston, SC,13342,MKE,Milwaukee, WI,673,6,
0.00,OO,SkyWest Airlines Inc.,10994,CHS,Charleston, SC,14685,SAV,Savannah, GA,673,6,
0.00,1SQ,Star Marianas Air Inc.,12016,GUM,Guam, TT,14582,ROP,Rota, TT,079,6,
0.00,1SQ,Star Marianas Air Inc.,12016,GUM,Guam, TT,14582,ROP,Rota, TT,194,6,
0.00,1SQ,Star Marianas Air Inc.,12016,GUM,Guam, TT,14955,SPN,Saipan, TT,079,6,
0.00,1SQ,Star Marianas Air Inc.,14582,ROP,Rota, TT,12016,GUM,Guam, TT,079,6,
0.00,1SQ,Star Marianas Air Inc.,14582,ROP,Rota, TT,12016,GUM,Guam, TT,194,6,
0.00,1SQ,Star Marianas Air Inc.,14582,ROP,Rota, TT,14955,SPN,Saipan, TT,079,6,
0.00,1SQ,Star Marianas Air Inc.,14582,ROP,Rota, TT,14955,SPN,Saipan, TT,194,6,
0.00,1SQ,Star Marianas Air Inc.,14582,ROP,Rota, TT,15215,TIQ,Tinian, TT,194,6,
0.00,1SQ,Star Marianas Air Inc.,14955,SPN,Saipan, TT,14582,ROP,Rota, TT,079,6,
0.00,1SQ,Star Marianas Air Inc.,14955,SPN,Saipan, TT,14582,ROP,Rota, TT,194,6,
0.00,4B,Boutique Air,14122,PIT,Pittsburgh, PA,14122,PIT,Pittsburgh, PA,479,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,11540,ELP,El Paso, TX,622,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,13891,ONT,Ontario, CA,622,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,13891,ONT,Ontario, CA,626,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,14107,PHX,Phoenix, AZ,622,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,14107,PHX,Phoenix, AZ,626,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,14107,PHX,Phoenix, AZ,691,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,14730,SDF,Louisville, KY,622,6,
0.00,5X,United Parcel Service,10140,ABQ,Albuquerque, NM,14730,SDF,Louisville, KY,691,6,
0.00,5X,United Parcel Service,10146,ABY,Albany, GA,12451,JAX,Jacksonville, FL,622,6,
0.00,5X,United Parcel Service,10146,ABY,Albany, GA,13495,MSY,New Orleans, LA,691,6,
0.00,5X,United Parcel Service,10146,ABY,Albany, GA,14193,PNS,Pensacola, FL,622,6,
0.00,5X,United Parcel Service,10146,ABY,Albany, GA,14193,PNS,Pensacola, FL,691,6,
0.00,5X,United Parcel Service,10146,ABY,Albany, GA,14730,SDF,Louisville, KY,691,6,
0.00,5X,United Parcel Service,10257,ALB,Albany, NY,10529,BDL,Hartford, CT,622,6,
0.00,5X,United Parcel Service,10257,ALB,Albany, NY,15096,SYR,Syracuse, NY,622,6,
0.00,5X,United Parcel Service,10299,ANC,Anchorage, AK,10559,BFI,Seattle, WA,626,6,
0.00,5X,United Parcel Service,10299,ANC,Anchorage, AK,13891,ONT,Ontario, CA,819,6,
0.00,5X,United Parcel Service,10299,ANC,Anchorage, AK,13891,ONT,Ontario, CA,821,6,
0.00,5X,United Parcel Service,10299,ANC,Anchorage, AK,14730,SDF,Louisville, KY,626,6,
0.00,5X,United Parcel Service,10299,ANC,Anchorage, AK,14730,SDF,Louisville, KY,740,6,
0.00,5X,United Parcel Service,10299,ANC,Anchorage, AK,14730,SDF,Louisville, KY,819,6,
0.00,5X,United Parcel Service,10299,ANC,Anchorage, AK,14730,SDF,Louisville, KY,821,6,
0.00,5X,United Parcel Service,10397,ATL,Atlanta, GA,11298,DFW,Dallas/Fort Worth, TX,691,6,
0.00,5X,United Parcel Service,10397,ATL,Atlanta, GA,14100,PHL,Philadelphia, PA,691,6,
0.00,5X,United Parcel Service,10397,ATL,Atlanta, GA,14730,SDF,Louisville, KY,626,6,
0.00,5X,United Parcel Service,10397,ATL,Atlanta, GA,14730,SDF,Louisville, KY,691,6,
0.00,5X,United Parcel Service,10397,ATL,Atlanta, GA,14730,SDF,Louisville, KY,740,6,
0.00,5X,United Parcel Service,10423,AUS,Austin, TX,11298,DFW,Dallas/Fort Worth, TX,691,6,
0.00,5X,United Parcel Service,10423,AUS,Austin, TX,14730,SDF,Louisville, KY,691,6,
