Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
01-20, 23, 13191313, 51, 228, 92
01-20, 24, 13191296, 45, 243, 100
01-20, 24, 13190293, 44, 243, 99
01-20, 25, 13190272, 49, 251, 107
01-20, 25, 13189268, 48, 252, 106
01-20, 26, 13189241, 55, 265, 113
01-20, 26, 13188236, 54, 267, 112
01-20, 27, 13188212, 55, 278, 124
01-20, 27, 13187210, 53, 277, 124
01-20, 28, 13187177, 64, 290, 133
01-20, 28, 13186172, 63, 291, 133
01-20, 29, 13186149, 58, 315, 137
01-20, 29, 13185140, 61, 316, 137
01-20, 30, 13185112, 71, 320, 151
01-20, 30, 13184107, 72, 320, 150
01-20, 31, 13184071, 77, 339, 162
Chicago-Naperville-Elgin IL-IN-WI MSA
01-20, 1, 9458539, 0, 0, 0
01-20, 1, 9463115, 0, 0, 0
01-20, 2, 9463106, 9, 0, 0
01-20, 2, 9467682, 9, 0, 0
01-20, 3, 9467670, 17, 4, 0
01-20, 3, 9472244, 19, 4, 0
01-20, 4, 9472231, 28, 8, 0
01-20, 4, 9476805, 30, 8, 0
01-20, 5, 9476797, 30, 15, 1
01-20, 5, 9481372, 30, 16, 1
01-20, 6, 9481362, 25, 30, 2
01-20, 6, 9485936, 25, 32, 2
01-20, 7, 9485931, 20, 40, 4
01-20, 7, 9490508, 19, 40, 4
01-20, 8, 9490498, 21, 48, 4
01-20, 8, 9495074, 21, 48, 4
01-20, 9, 9495067, 17, 58, 5
01-20, 9, 9499644, 18, 56, 5
01-20, 10, 9499629, 26, 61, 7
01-20, 10, 9504203, 26, 63, 7
01-20, 11, 9504193, 26, 71, 9
01-20, 11, 9508767, 27, 72, 9
01-20, 12, 9508762, 19, 82, 12
01-20, 12, 9513336, 20, 83, 12
01-20, 13, 9513328, 21, 83, 19
01-20, 13, 9517904, 21, 83, 19
01-20, 14, 9517895, 24, 88, 20
01-20, 14, 9522472, 24, 87, 20
01-20, 15, 9522461, 26, 94, 22
01-20, 15, 9527033, 27, 96, 23
01-20, 16, 9527025, 20, 104, 30
01-20, 16, 9531600, 21, 104, 30
01-20, 17, 9531592, 21, 110, 32
01-20, 17, 9536168, 21, 110, 32
01-20, 18, 9536157, 21, 116, 37
01-20, 18, 9540735, 21, 114, 37
01-20, 19, 9540724, 22, 119, 42
01-20, 19, 9545301, 22, 118, 42
01-20, 20, 9545287, 30, 121, 45
01-20, 20, 9549864, 30, 120, 45
01-20, 21, 9549850, 29, 131, 49
01-20, 21, 9554428, 29, 129, 49
01-20, 22, 9554410, 34, 137, 54
01-20, 22, 9558991, 34, 133, 53
01-20, 23, 9558975, 37, 143, 56
01-20, 23, 9563545, 37, 148, 57
01-20, 24, 9563528, 43, 154, 62
01-20, 24, 9568106, 44, 153, 60
01-20, 25, 9568089, 41, 168, 65
01-20, 25, 9572666, 42, 167, 64
01-20, 26, 9572650, 41, 179, 69
01-20, 26, 9577227, 42, 177, 69
01-20, 27, 9577211, 45, 185, 74
01-20, 27, 9581791, 45, 180, 75
01-20, 28, 9581773, 42, 194, 82
01-20, 28, 9586347, 44, 193, 83
01-20, 29, 9586319, 55, 202, 91
01-20, 29, 9590893, 55, 203, 92
01-20, 30, 9590869, 61, 214, 99
01-20, 30, 9595443, 63, 213, 100
01-20, 31, 9595427, 54, 233, 105
Dallas-Fort Worth-Arlington TX MSA
01-20, 1, 7573136, 0, 0, 0
01-20, 1, 7575681, 0, 0, 0
01-20, 2, 7575672, 9, 0, 0
01-20, 2, 7578217, 9, 0, 0
01-20, 3, 7578213, 10, 3, 0
01-20, 3, 7580757, 11, 3, 0
01-20, 4, 7580753, 12, 6, 0
01-20, 4, 7583299, 12, 5, 0
01-20, 5, 7583293, 13, 10, 0
01-20, 5, 7585839, 13, 9, 0
01-20, 6, 7585834, 12, 15, 0
01-20, 6, 7588375, 15, 16, 0
01-20, 7, 7588363, 24, 19, 0
01-20, 7, 7590907, 24, 20, 0
01-20, 8, 7590900, 20, 30, 1
01-20, 8, 7593444, 21, 30, 1
01-20, 9, 7593441, 14, 38, 3
01-20, 9, 7595985, 14, 39, 3
01-20, 10, 7595976, 16, 46, 3
01-20, 10, 7598521, 16, 46, 3
01-20, 11, 7598512, 20, 51, 3
01-20, 11, 7601058, 20, 50, 3
01-20, 12, 7601048, 21, 56, 6
01-20, 12, 7603593, 21, 56, 6
01-20, 13, 7603587, 17, 64, 8
01-20, 13, 7606132, 17, 64, 8
01-20, 14, 7606125, 19, 67, 10
01-20, 14, 7608670, 19, 67, 10
01-20, 15, 7608664, 22, 67, 13
01-20, 15, 7611211, 22, 65, 13
01-20, 16, 7611201, 26, 68, 16
01-20, 16, 7613744, 26, 69, 17
01-20, 17, 7613735, 26, 75, 20
01-20, 17, 7616279, 26, 75, 21
01-20, 18, 7616271, 25, 77, 28
01-20, 18, 7618815, 25, 77, 29
01-20, 19, 7618812, 22, 81, 31
01-20, 19, 7621356, 22, 81, 32
01-20, 20, 7621350, 22, 83, 36
01-20, 20, 7623892, 23, 84, 37
01-20, 21, 7623881, 26, 86, 43
01-20, 21, 7626422, 26, 89, 44
01-20, 22, 7626416, 19, 95, 51
01-20, 22, 7628957, 20, 97, 52
01-20, 23, 7628948, 20, 105, 53
01-20, 23, 7631491, 20, 105, 55
01-20, 24, 7631483, 22, 108, 58
01-20, 24, 7634025, 22, 109, 60
01-20, 25, 7634013, 28, 113, 62
01-20, 25, 7636557, 29, 114, 61
01-20, 26, 7636545, 30, 121, 65
01-20, 26, 7639089, 30, 122, 65
01-20, 27, 7639072, 33, 127, 74
01-20, 27, 7641615, 32, 130, 74
01-20, 28, 7641601, 34, 139, 77
01-20, 28, 7644146, 34, 138, 78
01-20, 29, 7644127, 42, 145, 82
01-20, 29, 7646672, 43, 143, 83
01-20, 30, 7646657, 38, 157, 89
01-20, 30, 7649196, 38, 163, 89
01-20, 31, 7649180, 39, 172, 95
Houston-The Woodlands-Sugar Land TX MSA
01-20, 1, 7066141, 0, 0, 0
01-20, 1, 7067574, 0, 0, 0
01-20, 2, 7067564, 10, 0, 0
01-20, 2, 7068997, 10, 0, 0
01-20, 3, 7068992, 9, 6, 0
01-20, 3, 7070424, 10, 6, 0
01-20, 4, 7070416, 16, 8, 0
01-20, 4, 7071849, 15, 9, 0
01-20, 5, 7071840, 21, 11, 1
01-20, 5, 7073274, 21, 10, 1
01-20, 6, 7073266, 19, 20, 1
01-20, 6, 7074699, 20, 19, 1
01-20, 7, 7074692, 19, 27, 1
01-20, 7, 7076125, 19, 27, 1
01-20, 8, 7076117, 18, 34, 3
01-20, 8, 7077551, 17, 34, 3
01-20, 9, 7077548, 13, 39, 5
01-20, 9, 7078982, 13, 38, 5
01-20, 10, 7078975, 12, 45, 6
01-20, 10, 7080407, 13, 45, 6
01-20, 11, 7080401, 14, 48, 8
01-20, 11, 7081834, 14, 48, 8
01-20, 12, 7081823, 22, 49, 10
01-20, 12, 7083257, 22, 48, 10
01-20, 13, 7083249, 21, 57, 10
01-20, 13, 7084681, 22, 57, 10
01-20, 14, 7084676, 17, 66, 11
01-20, 14, 7086110, 17, 65, 11
01-20, 15, 7086100, 21, 69, 13
01-20, 15, 7087531, 21, 71, 13
01-20, 16, 7087527, 16, 80, 13
01-20, 16, 7088957, 17, 81, 14
01-20, 17, 7088950, 19, 81, 19
01-20, 17, 7090379, 20, 83, 20
01-20, 18, 7090370, 21, 87, 24
01-20, 18, 7091798, 22, 91, 24
01-20, 19, 7091786, 28, 93, 28
01-20, 19, 7093213, 31, 95, 29
01-20, 20, 7093206, 28, 98, 36
01-20, 20, 7094635, 28, 101, 37
01-20, 21, 7094629, 24, 106, 42
01-20, 21, 7096060, 25, 108, 41
01-20, 22, 7096051, 25, 114, 44
01-20, 22, 7097480, 27, 116, 44
01-20, 23, 7097472, 24, 119, 52
01-20, 23, 7098905, 24, 120, 51
01-20, 24, 7098894, 26, 127, 53
01-20, 24, 7100325, 27, 127, 54
01-20, 25, 7100311, 32, 129, 61
01-20, 25, 7101740, 34, 129, 63
01-20, 26, 7101728, 34, 136, 68
01-20, 26, 7103162, 34, 135, 68
01-20, 27, 7103150, 31, 142, 76
01-20, 27, 7104581, 31, 143, 77
01-20, 28, 7104568, 30, 155, 79
01-20, 28, 7106000, 31, 154, 80
01-20, 29, 7105983, 34, 159, 89
01-20, 29, 7107410, 35, 162, 91
01-20, 30, 7107392, 35, 175, 96
01-20, 30, 7108821, 36, 175, 99
01-20, 31, 7108812, 28, 184, 107
Washington-Arlington-Alexandria DC-VA-MD-WV MSA
01-20, 1, 6280487, 0, 0, 0
01-20, 1, 6277959, 0, 0, 0
01-20, 2, 6277953, 6, 0, 0
01-20, 2, 6275424, 7, 0, 0
01-20, 3, 6275418, 11, 2, 0
01-20, 3, 6272890, 11, 2, 0
01-20, 4, 6272887, 11, 5, 0
01-20, 4, 6270358, 12, 5, 0
01-20, 5, 6270354, 12, 8, 1
01-20, 5, 6267825, 12, 9, 1
01-20, 6, 6267816, 15, 13, 3
01-20, 6, 6265290, 15, 11, 3
01-20, 7, 6265285, 16, 15, 3
01-20, 7, 6262758, 16, 14, 3
01-20, 8, 6262752, 13, 23, 3
01-20, 8, 6260224, 14, 22, 3
01-20, 9, 6260219, 12, 29, 3
01-20, 9, 6257692, 12, 28, 3
01-20, 10, 6257684, 13, 34, 4
01-20, 10, 6255155, 13, 34, 5
01-20, 11, 6255150, 13, 38, 6
01-20, 11, 6252624, 13, 36, 6
01-20, 12, 6252617, 13, 41, 8
01-20, 12, 6250090, 13, 40, 8
01-20, 13, 6250084, 13, 43, 11
01-20, 13, 6247556, 13, 43, 11
01-20, 14, 6247550, 15, 46, 12
01-20, 14, 6245023, 15, 45, 12
01-20, 15, 6245021, 11, 50, 13
01-20, 15, 6242495, 11, 48, 13
01-20, 16, 6242487, 11, 53, 16
01-20, 16, 6239960, 11, 52, 16
01-20, 17, 6239952, 16, 53, 18
01-20, 17, 6237424, 16, 53, 18
01-20, 18, 6237419, 14, 59, 19
01-20, 18, 6234891, 14, 59, 19
01-20, 19, 6234882, 20, 61, 20
01-20, 19, 6232354, 20, 61, 20
01-20, 20, 6232345, 20, 65, 25
01-20, 20, 6229816, 20, 66, 25
01-20, 21, 6229804, 22, 72, 29
01-20, 21, 6227277, 22, 72, 28
01-20, 22, 6227273, 18, 79, 29
01-20, 22, 6224744, 18, 80, 29
01-20, 23, 6224739, 18, 81, 33
01-20, 23, 6222210, 19, 82, 32
01-20, 24, 6222196, 26, 87, 34
01-20, 24, 6219667, 26, 89, 33
01-20, 25, 6219656, 29, 93, 37
01-20, 25, 6217129, 29, 93, 36
01-20, 26, 6217119, 22, 107, 39
01-20, 26, 6214594, 21, 107, 37
01-20, 27, 6214589, 14, 113, 43
01-20, 27, 6212061, 13, 114, 43
01-20, 28, 6212049, 20, 114, 48
01-20, 28, 6209521, 19, 114, 49
01-20, 29, 6209509, 21, 121, 52
01-20, 29, 6206980, 21, 120, 54
01-20, 30, 6206966, 24, 125, 60
01-20, 30, 6204438, 24, 124, 61
01-20, 31, 6204429, 19, 128, 71
Miami-Fort Lauderdale-Pompano Beach FL MSA
01-20, 1, 6166488, 0, 0, 0
01-20, 1, 6169296, 1, 0, 0
01-20, 2, 6169294, 3, 0, 0
01-20, 2, 6172102, 3, 1, 0
01-20, 3, 6172094, 9, 3, 0
01-20, 3, 6174901, 9, 5, 0
01-20, 4, 6174897, 12, 6, 0
01-20, 4, 6177706, 13, 5, 0
01-20, 5, 6177700, 14, 9, 1
01-20, 5, 6180510, 13, 9, 1
01-20, 6, 6180508, 9, 15, 1
01-20, 6, 6183317, 9, 15, 1
01-20, 7, 6183309, 14, 18, 1
01-20, 7, 6186117, 14, 19, 1
01-20, 8, 6186109, 16, 25, 1
01-20, 8, 6188917, 17, 25, 1
01-20, 9, 6188912, 13, 34, 1
01-20, 9, 6191719, 14, 35, 1
01-20, 10, 6191712, 15, 40, 2
01-20, 10, 6194520, 15, 41, 2
01-20, 11, 6194516, 14, 41, 7
01-20, 11, 6197326, 15, 39, 7
01-20, 12, 6197318, 17, 42, 10
01-20, 12, 6200128, 16, 42, 10
01-20, 13, 6200128, 10, 45, 13
01-20, 13, 6202936, 11, 45, 13
01-20, 14, 6202929, 14, 49, 13
01-20, 14, 6205737, 14, 50, 13
01-20, 15, 6205730, 15, 53, 16
01-20, 15, 6208539, 15, 53, 16
01-20, 16, 6208533, 14, 58, 18
01-20, 16, 6211342, 14, 58, 18
01-20, 17, 6211333, 20, 60, 19
01-20, 17, 6214143, 20, 59, 19
01-20, 18, 6214138, 15, 66, 22
01-20, 18, 6216945, 15, 68, 22
01-20, 19, 6216934, 20, 73, 23
01-20, 19, 6219741, 21, 74, 23
01-20, 20, 6219735, 21, 79, 24
01-20, 20, 6222541, 21, 82, 24
01-20, 21, 6222533, 23, 86, 26
01-20, 21, 6225334, 25, 92, 26
01-20, 22, 6225324, 30, 93, 30
01-20, 22, 6228126, 33, 97, 30
01-20, 23, 6228118, 32, 101, 35
01-20, 23, 6230926, 32, 102, 35
01-20, 24, 6230916, 30, 112, 37
01-20, 24, 6233725, 31, 111, 37
01-20, 25, 6233716, 29, 117, 42
01-20, 25, 6236524, 29, 116, 44
01-20, 26, 6236512, 34, 120, 47
01-20, 26, 6239318, 34, 122, 48
01-20, 27, 6239302, 37, 131, 52
01-20, 27, 6242111, 37, 131, 52
01-20, 28, 6242102, 29, 144, 56
01-20, 28, 6244911, 29, 146, 54
01-20, 29, 6244899, 28, 151, 62
01-20, 29, 6247713, 28, 148, 60
01-20, 30, 6247696, 34, 154, 65
01-20, 30, 6250508, 34, 152, 64
01-20, 31, 6250490, 38, 161, 69
Philadelphia-Camden-Wilmington PA-NJ-DE-MD MSA
01-20, 1, 6102434, 0, 0, 0
01-20, 1, 6104507, 0, 0, 0
01-20, 2, 6104501, 6, 0, 0
01-20, 2, 6106574, 6, 0, 0
01-20, 3, 6106566, 13, 1, 0
01-20, 3, 6108639, 13, 1, 0
01-20, 4, 6108633, 13, 7, 0
01-20, 4, 6110706, 13, 7, 0
01-20, 5, 6110705, 10, 11, 0
01-20, 5, 6112778, 10, 11, 0
01-20, 6, 6112769, 15, 15, 0
01-20, 6, 6114842, 15, 15, 0
01-20, 7, 6114838, 14, 20, 0
01-20, 7, 6116911, 14, 20, 0
01-20, 8, 6116905, 15, 25, 0
01-20, 8, 6118975, 16, 27, 0
01-20, 9, 6118967, 20, 31, 0
01-20, 9, 6121040, 20, 31, 0
01-20, 10, 6121035, 15, 40, 1
01-20, 10, 6123107, 15, 40, 2
01-20, 11, 6123098, 17, 46, 3
01-20, 11, 6125171, 17, 46, 3
01-20, 12, 6125170, 13, 50, 4
01-20, 12, 6127242, 13, 51, 4
01-20, 13, 6127240, 9, 56, 5
01-20, 13, 6129313, 9, 55, 6
01-20, 14, 6129306, 13, 57, 7
01-20, 14, 6131378, 13, 58, 7
01-20, 15, 6131368, 17, 62, 9
01-20, 15, 6133440, 17, 62, 10
01-20, 16, 6133430, 19, 69, 11
01-20, 16, 6135502, 19, 69, 12
01-20, 17, 6135497, 15, 74, 16
01-20, 17, 6137567, 17, 74, 17
01-20, 18, 6137560, 19, 74, 22
01-20, 18, 6139630, 20, 76, 22
01-20, 19, 6139625, 17, 80, 26
01-20, 19, 6141695, 18, 81, 27
01-20, 20, 6141686, 21, 82, 32
01-20, 20, 6143756, 22, 83, 33
01-20, 21, 6143750, 19, 86, 39
01-20, 21, 6145819, 20, 88, 40
01-20, 22, 6145811, 20, 95, 41
01-20, 22, 6147881, 20, 96, 43
01-20, 23, 6147871, 17, 108, 44
01-20, 23, 6149942, 17, 109, 45
01-20, 24, 6149927, 24, 112, 50
01-20, 24, 6152001, 24, 110, 51
01-20, 25, 6151987, 30, 114, 55
01-20, 25, 6154060, 30, 113, 56
01-20, 26, 6154051, 27, 124, 57
01-20, 26, 6156122, 27, 126, 57
01-20, 27, 6156113, 25, 130, 64
01-20, 27, 6158183, 26, 132, 64
01-20, 28, 6158166, 35, 136, 68
01-20, 28, 6160236, 36, 138, 68
01-20, 29, 6160215, 40, 154, 69
01-20, 29, 6162288, 40, 155, 68
01-20, 30, 6162276, 35, 170, 70
01-20, 30, 6164346, 36, 172, 70
01-20, 31, 6164327, 39, 182, 76
Atlanta-Sandy Springs-Alpharetta GA MSA
01-20, 1, 6020364, 0, 0, 0
01-20, 1, 6021141, 0, 0, 0
01-20, 2, 6021137, 4, 0, 0
01-20, 2, 6021915, 3, 0, 0
01-20, 3, 6021908, 9, 1, 0
01-20, 3, 6022685, 9, 1, 0
01-20, 4, 6022678, 13, 4, 0
01-20, 4, 6023455, 13, 4, 0
01-20, 5, 6023450, 14, 8, 0
01-20, 5, 6024229, 12, 8, 0
01-20, 6, 6024226, 13, 10, 0
01-20, 6, 6025002, 14, 10, 0
01-20, 7, 6024998, 15, 13, 0
01-20, 7, 6025776, 13, 14, 0
01-20, 8, 6025768, 12, 23, 0
01-20, 8, 6026542, 14, 24, 0
01-20, 9, 6026538, 9, 33, 0
01-20, 9, 6027316, 9, 32, 0
01-20, 10, 6027311, 7, 37, 2
01-20, 10, 6028089, 7, 36, 2
01-20, 11, 6028086, 8, 36, 4
01-20, 11, 6028860, 9, 38, 4
01-20, 12, 6028856, 10, 40, 5
01-20, 12, 6029634, 10, 39, 5
01-20, 13, 6029628, 12, 41, 7
01-20, 13, 6030406, 12, 40, 7
01-20, 14, 6030396, 19, 43, 7
01-20, 14, 6031174, 19, 42, 7
01-20, 15, 6031166, 23, 46, 7
01-20, 15, 6031942, 24, 46, 7
01-20, 16, 6031935, 22, 50, 12
01-20, 16, 6032712, 23, 49, 12
01-20, 17, 6032707, 21, 55, 13
01-20, 17, 6033483, 22, 55, 13
01-20, 18, 6033478, 19, 63, 13
01-20, 18, 6034254, 20, 63, 13
01-20, 19, 6034249, 18, 67, 16
01-20, 19, 6035025, 20, 66, 16
01-20, 20, 6035018, 19, 74, 16
01-20, 20, 6035797, 19, 72, 16
01-20, 21, 6035790, 19, 79, 16
01-20, 21, 6036566, 19, 80, 16
01-20, 22, 6036560, 18, 84, 19
01-20, 22, 6037338, 18, 83, 19
01-20, 23, 6037328, 21, 86, 23
01-20, 23, 6038107, 21, 84, 23
01-20, 24, 6038098, 21, 88, 28
01-20, 24, 6038872, 23, 89, 28
01-20, 25, 6038859, 23, 97, 33
01-20, 25, 6039636, 22, 98, 33
01-20, 26, 6039627, 22, 103, 37
01-20, 26, 6040404, 22, 104, 36
01-20, 27, 6040394, 18, 114, 40
01-20, 27, 6041170, 18, 115, 40
01-20, 28, 6041152, 30, 112, 49
01-20, 28, 6041927, 30, 113, 50
01-20, 29, 6041921, 26, 121, 52
01-20, 29, 6042698, 27, 121, 51
01-20, 30, 6042691, 23, 128, 55
01-20, 30, 6043466, 23, 129, 56
01-20, 31, 6043455, 26, 132, 61
Phoenix-Mesa-Chandler AZ MSA
01-20, 1, 4948203, 0, 0, 0
01-20, 1, 4946537, 0, 0, 0
01-20, 2, 4946530, 7, 0, 0
01-20, 2, 4944865, 6, 0, 0
01-20, 3, 4944860, 11, 0, 0
01-20, 3, 4943194, 11, 0, 0
01-20, 4, 4943181, 18, 6, 0
01-20, 4, 4941516, 17, 6, 0
01-20, 5, 4941514, 10, 15, 0
01-20, 5, 4939847, 11, 15, 0
01-20, 6, 4939842, 13, 17, 1
01-20, 6, 4938176, 13, 17, 1
01-20, 7, 4938172, 13, 21, 1
01-20, 7, 4936506, 13, 21, 1
01-20, 8, 4936502, 13, 25, 1
01-20, 8, 4934836, 13, 25, 1
01-20, 9, 4934831, 14, 28, 2
01-20, 9, 4933165, 13, 29, 2
01-20, 10, 4933160, 11, 35, 3
01-20, 10, 4931495, 11, 34, 3
01-20, 11, 4931491, 12, 34, 6
01-20, 11, 4929825, 12, 34, 6
01-20, 12, 4929819, 17, 34, 7
01-20, 12, 4928153, 17, 34, 7
01-20, 13, 4928149, 13, 38, 11
01-20, 13, 4926483, 14, 37, 11
01-20, 14, 4926479, 16, 39, 11
01-20, 14, 4924814, 16, 38, 11
01-20, 15, 4924807, 16, 43, 13
01-20, 15, 4923142, 16, 42, 13
01-20, 16, 4923137, 11, 52, 13
01-20, 16, 4921470, 13, 51, 13
01-20, 17, 4921466, 13, 50, 18
01-20, 17, 4919802, 14, 49, 16
01-20, 18, 4919796, 14, 54, 17
01-20, 18, 4918133, 14, 51, 17
01-20, 19, 4918124, 18, 52, 21
01-20, 19, 4916461, 19, 50, 19
01-20, 20, 4916458, 15, 54, 22
01-20, 20, 4914794, 15, 54, 20
01-20, 21, 4914792, 14, 55, 22
01-20, 21, 4913127, 14, 55, 21
01-20, 22, 4913117, 17, 59, 24
01-20, 22, 4911450, 17, 61, 23
01-20, 23, 4911447, 17, 64, 23
01-20, 23, 4909781, 17, 64, 23
01-20, 24, 4909772, 22, 67, 24
01-20, 24, 4908105, 22, 69, 23
01-20, 25, 4908096, 22, 78, 23
01-20, 25, 4906429, 22, 79, 23
01-20, 26, 4906420, 22, 84, 27
01-20, 26, 4904756, 22, 82, 27
01-20, 27, 4904744, 24, 87, 32
01-20, 27, 4903080, 24, 85, 32
01-20, 28, 4903075, 22, 90, 34
01-20, 28, 4901411, 22, 86, 36
01-20, 29, 4901402, 25, 87, 41
01-20, 29, 4899738, 25, 83, 43
01-20, 30, 4899726, 23, 93, 47
01-20, 30, 4898060, 23, 92, 48
01-20, 31, 4898051, 24, 97, 51
Boston-Cambridge-Newton MA-NH MSA
01-20, 1, 4873019, 0, 0, 0
01-20, 1, 4871090, 0, 0, 0
01-20, 2, 4871088, 2, 0, 0
01-20, 2, 4869159, 2, 0, 0
01-20, 3, 4869156, 3, 2, 0
01-20, 3, 4867228, 2, 2, 0
01-20, 4, 4867222, 8, 2, 0
01-20, 4, 4865294, 7, 2, 0
01-20, 5, 4865287, 10, 6, 0
01-20, 5, 4863358, 10, 6, 0
01-20, 6, 4863348, 16, 10, 0
01-20, 6, 4861419, 16, 10, 0
01-20, 7, 4861409, 21, 13, 2
01-20, 7, 4859480, 21, 13, 2
01-20, 8, 4859476, 19, 19, 2
01-20, 8, 4857547, 19, 19, 2
01-20, 9, 4857542, 19, 23, 3
01-20, 9, 4855613, 19, 23, 3
01-20, 10, 4855610, 17, 28, 3
01-20, 10, 4853681, 17, 28, 3
01-20, 11, 4853678, 11, 37, 3
01-20, 11, 4851748, 11, 38, 3
01-20, 12, 4851745, 10, 41, 4
01-20, 12, 4849815, 11, 41, 4
01-20, 13, 4849806, 15, 44, 6
01-20, 13, 4847875, 16, 45, 6
01-20, 14, 4847870, 16, 49, 7
01-20, 14, 4845941, 16, 49, 7
01-20, 15, 4845938, 13, 53, 9
01-20, 15, 4844010, 13, 52, 9
01-20, 16, 4844002, 18, 54, 10
01-20, 16, 4842073, 18, 54, 10
01-20, 17, 4842063, 20, 62, 10
01-20, 17, 4840136, 19, 62, 9
01-20, 18, 4840130, 15, 69, 12
01-20, 18, 4838202, 14, 70, 11
01-20, 19, 4838186, 26, 71, 14
01-20, 19, 4836259, 25, 71, 13
01-20, 20, 4836243, 35, 75, 15
