Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
01-20, 23, 13191402, 45, 164, 73
01-20, 24, 13191390, 35, 179, 80
01-20, 24, 13190386, 35, 179, 79
01-20, 25, 13190368, 36, 187, 88
01-20, 25, 13189362, 36, 188, 88
01-20, 26, 13189351, 28, 203, 92
01-20, 26, 13188347, 27, 204, 91
01-20, 27, 13188325, 41, 207, 96
01-20, 27, 13187320, 41, 207, 96
01-20, 28, 13187298, 49, 211, 106
01-20, 28, 13186295, 49, 209, 106
01-20, 29, 13186274, 53, 215, 117
01-20, 29, 13185267, 53, 216, 118
01-20, 30, 13185253, 42, 233, 126
01-20, 30, 13184244, 44, 233, 128
01-20, 31, 13184217, 57, 240, 135
Chicago-Naperville-Elgin IL-IN-WI MSA
01-20, 1, 9458539, 0, 0, 0
01-20, 1, 9463115, 0, 0, 0
01-20, 2, 9463103, 12, 0, 0
01-20, 2, 9467680, 11, 0, 0
01-20, 3, 9467667, 19, 5, 0
01-20, 3, 9472243, 18, 6, 0
01-20, 4, 9472232, 21, 14, 0
01-20, 4, 9476808, 22, 13, 0
01-20, 5, 9476800, 22, 21, 0
01-20, 5, 9481377, 22, 20, 0
01-20, 6, 9481370, 25, 24, 0
01-20, 6, 9485945, 25, 25, 0
01-20, 7, 9485943, 16, 35, 1
01-20, 7, 9490518, 16, 36, 1
01-20, 8, 9490510, 19, 39, 3
01-20, 8, 9495085, 19, 40, 3
01-20, 9, 9495073, 25, 46, 3
01-20, 9, 9499648, 25, 47, 3
01-20, 10, 9499640, 22, 56, 5
01-20, 10, 9504215, 21, 58, 5
01-20, 11, 9504205, 25, 62, 7
01-20, 11, 9508780, 24, 64, 7
01-20, 12, 9508770, 26, 71, 8
01-20, 12, 9513347, 25, 71, 8
01-20, 13, 9513338, 24, 77, 12
01-20, 13, 9517915, 23, 77, 12
01-20, 14, 9517906, 24, 81, 16
01-20, 14, 9522480, 24, 83, 16
01-20, 15, 9522468, 28, 86, 21
01-20, 15, 9527042, 28, 88, 21
01-20, 16, 9527035, 25, 95, 24
01-20, 16, 9531611, 24, 96, 24
01-20, 17, 9531605, 20, 104, 26
01-20, 17, 9536184, 20, 101, 26
01-20, 18, 9536173, 23, 106, 29
01-20, 18, 9540751, 24, 103, 29
01-20, 19, 9540744, 19, 111, 33
01-20, 19, 9545321, 19, 110, 33
01-20, 20, 9545313, 18, 111, 41
01-20, 20, 9549890, 18, 110, 41
01-20, 21, 9549876, 28, 114, 41
01-20, 21, 9554451, 27, 115, 42
01-20, 22, 9554441, 22, 125, 47
01-20, 22, 9559014, 23, 127, 47
01-20, 23, 9558999, 27, 132, 53
01-20, 23, 9563573, 28, 133, 53
01-20, 24, 9563568, 15, 147, 57
01-20, 24, 9568141, 16, 149, 57
01-20, 25, 9568116, 35, 153, 59
01-20, 25, 9572692, 34, 154, 59
01-20, 26, 9572680, 32, 162, 65
01-20, 26, 9577252, 34, 164, 65
01-20, 27, 9577236, 35, 169, 75
01-20, 27, 9581814, 34, 169, 74
01-20, 28, 9581796, 41, 172, 82
01-20, 28, 9586371, 41, 171, 84
01-20, 29, 9586355, 35, 186, 91
01-20, 29, 9590930, 36, 187, 90
01-20, 30, 9590909, 45, 192, 97
01-20, 30, 9595487, 45, 189, 98
01-20, 31, 9595476, 40, 201, 102
Dallas-Fort Worth-Arlington TX MSA
01-20, 1, 7573136, 0, 0, 0
01-20, 1, 7575680, 1, 0, 0
01-20, 2, 7575672, 8, 1, 0
01-20, 2, 7578216, 9, 1, 0
01-20, 3, 7578204, 18, 3, 1
01-20, 3, 7580749, 18, 3, 1
01-20, 4, 7580739, 21, 9, 2
01-20, 4, 7583283, 21, 10, 2
01-20, 5, 7583274, 26, 14, 2
01-20, 5, 7585818, 27, 14, 2
01-20, 6, 7585811, 22, 25, 3
01-20, 6, 7588356, 22, 25, 3
01-20, 7, 7588348, 25, 30, 3
01-20, 7, 7590892, 25, 31, 3
01-20, 8, 7590891, 17, 40, 3
01-20, 8, 7593436, 17, 40, 3
01-20, 9, 7593423, 22, 46, 5
01-20, 9, 7595967, 23, 46, 5
01-20, 10, 7595961, 15, 57, 8
01-20, 10, 7598505, 16, 57, 8
01-20, 11, 7598493, 23, 62, 8
01-20, 11, 7601038, 23, 62, 8
01-20, 12, 7601031, 24, 66, 10
01-20, 12, 7603575, 24, 66, 11
01-20, 13, 7603566, 24, 72, 14
01-20, 13, 7606111, 24, 72, 14
01-20, 14, 7606103, 25, 74, 19
01-20, 14, 7608646, 26, 75, 19
01-20, 15, 7608640, 24, 81, 21
01-20, 15, 7611183, 25, 82, 21
01-20, 16, 7611177, 21, 89, 24
01-20, 16, 7613723, 21, 89, 23
01-20, 17, 7613709, 29, 92, 26
01-20, 17, 7616256, 29, 90, 26
01-20, 18, 7616245, 27, 100, 29
01-20, 18, 7618791, 28, 98, 29
01-20, 19, 7618777, 28, 106, 35
01-20, 19, 7621324, 28, 104, 35
01-20, 20, 7621311, 28, 114, 38
01-20, 20, 7623858, 28, 112, 38
01-20, 21, 7623848, 28, 118, 42
01-20, 21, 7626394, 28, 117, 42
01-20, 22, 7626387, 25, 125, 44
01-20, 22, 7628932, 25, 125, 44
01-20, 23, 7628918, 29, 131, 48
01-20, 23, 7631465, 27, 131, 48
01-20, 24, 7631453, 26, 139, 53
01-20, 24, 7633995, 26, 139, 56
01-20, 25, 7633976, 36, 143, 61
01-20, 25, 7636521, 35, 142, 63
01-20, 26, 7636503, 38, 153, 67
01-20, 26, 7639047, 37, 153, 69
01-20, 27, 7639032, 42, 153, 79
01-20, 27, 7641578, 41, 152, 80
01-20, 28, 7641559, 47, 162, 83
01-20, 28, 7644107, 47, 161, 81
01-20, 29, 7644090, 42, 177, 87
01-20, 29, 7646634, 42, 178, 87
01-20, 30, 7646617, 40, 191, 93
01-20, 30, 7649160, 40, 195, 91
01-20, 31, 7649140, 45, 204, 97
Houston-The Woodlands-Sugar Land TX MSA
01-20, 1, 7066141, 0, 0, 0
01-20, 1, 7067574, 0, 0, 0
01-20, 2, 7067568, 6, 0, 0
01-20, 2, 7069000, 7, 0, 0
01-20, 3, 7068992, 14, 1, 0
01-20, 3, 7070425, 14, 1, 0
01-20, 4, 7070416, 17, 7, 0
01-20, 4, 7071848, 17, 8, 0
01-20, 5, 7071840, 19, 14, 0
01-20, 5, 7073272, 19, 15, 0
01-20, 6, 7073261, 21, 24, 0
01-20, 6, 7074692, 22, 24, 1
01-20, 7, 7074681, 26, 30, 2
01-20, 7, 7076117, 25, 29, 1
01-20, 8, 7076106, 24, 41, 1
01-20, 8, 7077540, 24, 40, 1
01-20, 9, 7077533, 26, 44, 2
01-20, 9, 7078967, 25, 44, 2
01-20, 10, 7078958, 24, 53, 3
01-20, 10, 7080390, 24, 54, 3
01-20, 11, 7080384, 22, 59, 6
01-20, 11, 7081816, 22, 60, 6
01-20, 12, 7081812, 16, 69, 7
01-20, 12, 7083245, 16, 69, 7
01-20, 13, 7083240, 16, 68, 13
01-20, 13, 7084673, 16, 68, 13
01-20, 14, 7084666, 16, 73, 15
01-20, 14, 7086101, 16, 72, 14
01-20, 15, 7086095, 16, 77, 15
01-20, 15, 7087530, 16, 76, 14
01-20, 16, 7087520, 20, 80, 16
01-20, 16, 7088951, 20, 82, 16
01-20, 17, 7088943, 21, 88, 17
01-20, 17, 7090374, 21, 89, 18
01-20, 18, 7090370, 16, 96, 20
01-20, 18, 7091804, 16, 95, 20
01-20, 19, 7091797, 18, 98, 22
01-20, 19, 7093230, 18, 98, 22
01-20, 20, 7093223, 16, 102, 27
01-20, 20, 7094656, 16, 102, 27
01-20, 21, 7094646, 22, 104, 29
01-20, 21, 7096074, 23, 108, 29
01-20, 22, 7096064, 21, 116, 33
01-20, 22, 7097497, 21, 116, 33
01-20, 23, 7097489, 19, 122, 37
01-20, 23, 7098918, 21, 124, 37
01-20, 24, 7098905, 25, 130, 40
01-20, 24, 7100337, 25, 131, 40
01-20, 25, 7100318, 34, 137, 44
01-20, 25, 7101750, 34, 138, 44
01-20, 26, 7101732, 42, 145, 47
01-20, 26, 7103164, 42, 146, 47
01-20, 27, 7103146, 43, 157, 53
01-20, 27, 7104581, 42, 156, 53
01-20, 28, 7104569, 33, 173, 57
01-20, 28, 7105996, 35, 175, 59
01-20, 29, 7105981, 35, 182, 67
01-20, 29, 7107414, 34, 182, 68
01-20, 30, 7107399, 32, 195, 72
01-20, 30, 7108836, 29, 194, 72
01-20, 31, 7108817, 34, 205, 75
Washington-Arlington-Alexandria DC-VA-MD-WV MSA
01-20, 1, 6280487, 0, 0, 0
01-20, 1, 6277959, 0, 0, 0
01-20, 2, 6277953, 6, 0, 0
01-20, 2, 6275425, 6, 0, 0
01-20, 3, 6275422, 7, 2, 0
01-20, 3, 6272895, 6, 2, 0
01-20, 4, 6272891, 10, 2, 0
01-20, 4, 6270363, 10, 2, 0
01-20, 5, 6270352, 19, 4, 0
01-20, 5, 6267824, 19, 4, 0
01-20, 6, 6267819, 21, 7, 0
01-20, 6, 6265291, 21, 7, 0
01-20, 7, 6265286, 21, 12, 0
01-20, 7, 6262759, 20, 12, 0
01-20, 8, 6262757, 12, 20, 2
01-20, 8, 6260228, 12, 21, 2
01-20, 9, 6260217, 17, 27, 2
01-20, 9, 6257686, 19, 28, 2
01-20, 10, 6257683, 18, 31, 3
01-20, 10, 6255156, 17, 31, 3
01-20, 11, 6255149, 19, 36, 3
01-20, 11, 6252622, 18, 36, 3
01-20, 12, 6252617, 16, 43, 3
01-20, 12, 6250089, 15, 44, 3
01-20, 13, 6250084, 15, 47, 5
01-20, 13, 6247555, 15, 48, 5
01-20, 14, 6247550, 16, 48, 9
01-20, 14, 6245022, 16, 47, 10
01-20, 15, 6245017, 15, 50, 13
01-20, 15, 6242488, 15, 51, 13
01-20, 16, 6242483, 15, 55, 14
01-20, 16, 6239955, 15, 55, 14
01-20, 17, 6239951, 15, 59, 14
01-20, 17, 6237424, 15, 58, 14
01-20, 18, 6237415, 16, 64, 16
01-20, 18, 6234887, 16, 64, 16
01-20, 19, 6234879, 17, 71, 16
01-20, 19, 6232349, 18, 72, 16
01-20, 20, 6232341, 19, 76, 19
01-20, 20, 6229811, 20, 77, 19
01-20, 21, 6229804, 16, 85, 22
01-20, 21, 6227277, 16, 84, 22
01-20, 22, 6227265, 23, 86, 25
01-20, 22, 6224738, 23, 85, 25
01-20, 23, 6224729, 23, 93, 26
01-20, 23, 6222200, 25, 92, 26
01-20, 24, 6222189, 29, 95, 30
01-20, 24, 6219660, 29, 96, 30
01-20, 25, 6219651, 27, 102, 35
01-20, 25, 6217122, 27, 101, 37
01-20, 26, 6217115, 22, 110, 40
01-20, 26, 6214584, 24, 111, 40
01-20, 27, 6214573, 29, 114, 43
01-20, 27, 6212042, 29, 116, 44
01-20, 28, 6212035, 23, 126, 47
01-20, 28, 6209508, 23, 125, 47
01-20, 29, 6209497, 26, 130, 50
01-20, 29, 6206972, 26, 127, 50
01-20, 30, 6206955, 34, 132, 54
01-20, 30, 6204426, 35, 131, 55
01-20, 31, 6204412, 35, 142, 58
Miami-Fort Lauderdale-Pompano Beach FL MSA
01-20, 1, 6166488, 0, 0, 0
01-20, 1, 6169297, 0, 0, 0
01-20, 2, 6169292, 5, 0, 0
01-20, 2, 6172102, 4, 0, 0
01-20, 3, 6172095, 10, 1, 0
01-20, 3, 6174903, 11, 1, 0
01-20, 4, 6174898, 12, 5, 0
01-20, 4, 6177707, 12, 5, 0
01-20, 5, 6177701, 13, 10, 0
01-20, 5, 6180510, 13, 10, 0
01-20, 6, 6180501, 18, 14, 0
01-20, 6, 6183311, 18, 13, 0
01-20, 7, 6183308, 15, 19, 0
01-20, 7, 6186117, 15, 19, 0
01-20, 8, 6186114, 14, 23, 0
01-20, 8, 6188923, 14, 22, 1
01-20, 9, 6188912, 20, 26, 2
01-20, 9, 6191720, 20, 27, 2
01-20, 10, 6191715, 18, 33, 3
01-20, 10, 6194524, 19, 32, 3
01-20, 11, 6194517, 17, 40, 4
01-20, 11, 6197326, 18, 39, 4
01-20, 12, 6197320, 17, 45, 5
01-20, 12, 6200127, 20, 44, 5
01-20, 13, 6200124, 15, 52, 5
01-20, 13, 6202934, 15, 51, 5
01-20, 14, 6202929, 14, 56, 6
01-20, 14, 6205738, 14, 56, 6
01-20, 15, 6205727, 19, 61, 7
01-20, 15, 6208534, 22, 60, 7
01-20, 16, 6208528, 16, 68, 11
01-20, 16, 6211337, 16, 67, 12
01-20, 17, 6211329, 17, 69, 17
01-20, 17, 6214139, 17, 68, 17
01-20, 18, 6214134, 18, 69, 20
01-20, 18, 6216945, 18, 69, 18
01-20, 19, 6216941, 15, 73, 21
01-20, 19, 6219750, 15, 73, 21
01-20, 20, 6219742, 17, 77, 23
01-20, 20, 6222551, 17, 77, 23
01-20, 21, 6222539, 20, 85, 24
01-20, 21, 6225346, 21, 86, 24
01-20, 22, 6225341, 20, 87, 29
01-20, 22, 6228154, 19, 84, 29
01-20, 23, 6228144, 24, 84, 34
01-20, 23, 6230951, 23, 87, 34
01-20, 24, 6230945, 18, 95, 37
01-20, 24, 6233754, 19, 95, 36
01-20, 25, 6233744, 22, 97, 41
01-20, 25, 6236550, 25, 99, 39
01-20, 26, 6236546, 20, 99, 48
01-20, 26, 6239351, 22, 103, 46
01-20, 27, 6239343, 23, 104, 52
01-20, 27, 6242148, 26, 107, 50
01-20, 28, 6242137, 32, 107, 55
01-20, 28, 6244941, 34, 109, 56
01-20, 29, 6244926, 34, 123, 57
01-20, 29, 6247732, 35, 125, 57
01-20, 30, 6247722, 27, 136, 64
01-20, 30, 6250532, 28, 134, 64
01-20, 31, 6250523, 30, 138, 67
Philadelphia-Camden-Wilmington PA-NJ-DE-MD MSA
01-20, 1, 6102434, 0, 0, 0
01-20, 1, 6104507, 0, 0, 0
01-20, 2, 6104503, 4, 0, 0
01-20, 2, 6106576, 4, 0, 0
01-20, 3, 6106568, 12, 0, 0
01-20, 3, 6108641, 12, 0, 0
01-20, 4, 6108635, 13, 5, 0
01-20, 4, 6110708, 13, 5, 0
01-20, 5, 6110698, 19, 9, 0
01-20, 5, 6112771, 19, 9, 0
01-20, 6, 6112764, 16, 18, 1
01-20, 6, 6114837, 16, 18, 1
01-20, 7, 6114826, 18, 26, 2
01-20, 7, 6116900, 18, 25, 2
01-20, 8, 6116896, 18, 28, 3
01-20, 8, 6118970, 18, 27, 3
01-20, 9, 6118965, 18, 32, 3
01-20, 9, 6121038, 18, 32, 3
01-20, 10, 6121032, 16, 39, 4
01-20, 10, 6123106, 16, 38, 4
01-20, 11, 6123101, 15, 43, 5
01-20, 11, 6125175, 15, 42, 5
01-20, 12, 6125172, 10, 48, 7
01-20, 12, 6127245, 10, 48, 7
01-20, 13, 6127241, 10, 52, 7
01-20, 13, 6129314, 10, 52, 7
01-20, 14, 6129306, 14, 53, 10
01-20, 14, 6131380, 13, 53, 10
01-20, 15, 6131374, 13, 55, 14
01-20, 15, 6133447, 12, 56, 14
01-20, 16, 6133442, 14, 56, 17
01-20, 16, 6135515, 14, 56, 17
01-20, 17, 6135505, 21, 57, 19
01-20, 17, 6137576, 22, 57, 20
01-20, 18, 6137569, 19, 67, 20
01-20, 18, 6139641, 19, 68, 20
01-20, 19, 6139635, 16, 75, 22
01-20, 19, 6141707, 16, 76, 22
01-20, 20, 6141701, 15, 81, 24
01-20, 20, 6143771, 17, 81, 25
01-20, 21, 6143764, 19, 84, 27
01-20, 21, 6145835, 20, 84, 28
01-20, 22, 6145829, 19, 81, 38
01-20, 22, 6147901, 20, 81, 38
01-20, 23, 6147889, 21, 90, 40
01-20, 23, 6149963, 21, 89, 40
01-20, 24, 6149950, 26, 95, 42
01-20, 24, 6152023, 26, 95, 42
01-20, 25, 6152009, 28, 105, 44
01-20, 25, 6154079, 31, 105, 44
01-20, 26, 6154072, 25, 115, 47
01-20, 26, 6156144, 26, 115, 47
01-20, 27, 6156133, 29, 117, 53
01-20, 27, 6158209, 29, 115, 52
01-20, 28, 6158193, 34, 126, 52
01-20, 28, 6160268, 34, 125, 51
01-20, 29, 6160256, 29, 138, 55
01-20, 29, 6162333, 29, 136, 53
01-20, 30, 6162318, 38, 131, 64
01-20, 30, 6164391, 38, 132, 63
01-20, 31, 6164382, 33, 142, 67
Atlanta-Sandy Springs-Alpharetta GA MSA
01-20, 1, 6020364, 0, 0, 0
01-20, 1, 6021141, 0, 0, 0
01-20, 2, 6021135, 6, 0, 0
01-20, 2, 6021912, 6, 0, 0
01-20, 3, 6021905, 11, 2, 0
01-20, 3, 6022682, 11, 2, 0
01-20, 4, 6022677, 11, 7, 0
01-20, 4, 6023454, 11, 7, 0
01-20, 5, 6023449, 12, 11, 0
01-20, 5, 6024226, 11, 12, 0
01-20, 6, 6024224, 10, 14, 1
01-20, 6, 6025001, 10, 14, 1
01-20, 7, 6024994, 13, 18, 1
01-20, 7, 6025771, 13, 18, 1
01-20, 8, 6025769, 12, 20, 2
01-20, 8, 6026546, 12, 20, 2
01-20, 9, 6026539, 14, 24, 3
01-20, 9, 6027313, 15, 26, 3
01-20, 10, 6027308, 16, 30, 3
01-20, 10, 6028086, 16, 30, 2
01-20, 11, 6028082, 19, 31, 2
01-20, 11, 6028859, 20, 31, 1
01-20, 12, 6028851, 22, 36, 2
01-20, 12, 6029630, 20, 36, 2
01-20, 13, 6029626, 18, 41, 3
01-20, 13, 6030402, 18, 42, 3
01-20, 14, 6030395, 19, 47, 4
01-20, 14, 6031171, 20, 47, 4
01-20, 15, 6031168, 17, 51, 6
01-20, 15, 6031944, 17, 51, 7
01-20, 16, 6031940, 14, 56, 9
01-20, 16, 6032716, 14, 56, 10
01-20, 17, 6032711, 11, 63, 11
01-20, 17, 6033486, 12, 64, 11
01-20, 18, 6033481, 10, 68, 14
01-20, 18, 6034257, 10, 69, 14
01-20, 19, 6034251, 13, 72, 14
01-20, 19, 6035028, 13, 72, 14
01-20, 20, 6035022, 12, 79, 14
01-20, 20, 6035799, 12, 79, 14
01-20, 21, 6035791, 17, 78, 18
01-20, 21, 6036567, 18, 78, 18
01-20, 22, 6036557, 16, 88, 20
01-20, 22, 6037332, 17, 89, 20
01-20, 23, 6037323, 19, 93, 23
01-20, 23, 6038099, 21, 92, 23
01-20, 24, 6038091, 20, 94, 30
01-20, 24, 6038873, 19, 91, 29
01-20, 25, 6038858, 26, 97, 31
01-20, 25, 6039641, 25, 93, 30
01-20, 26, 6039629, 26, 104, 30
01-20, 26, 6040410, 26, 100, 30
01-20, 27, 6040398, 32, 101, 35
01-20, 27, 6041178, 32, 98, 35
01-20, 28, 6041170, 30, 105, 38
01-20, 28, 6041947, 30, 105, 38
01-20, 29, 6041941, 20, 119, 40
01-20, 29, 6042715, 19, 122, 41
01-20, 30, 6042701, 26, 126, 44
01-20, 30, 6043475, 27, 128, 44
01-20, 31, 6043461, 31, 136, 46
Phoenix-Mesa-Chandler AZ MSA
01-20, 1, 4948203, 0, 0, 0
01-20, 1, 4946537, 0, 0, 0
01-20, 2, 4946533, 4, 0, 0
01-20, 2, 4944867, 4, 0, 0
01-20, 3, 4944863, 7, 1, 0
01-20, 3, 4943196, 8, 1, 0
01-20, 4, 4943190, 11, 4, 0
01-20, 4, 4941524, 11, 4, 0
01-20, 5, 4941517, 9, 12, 1
01-20, 5, 4939851, 9, 12, 1
01-20, 6, 4939843, 12, 16, 2
01-20, 6, 4938177, 12, 16, 2
01-20, 7, 4938175, 7, 22, 3
01-20, 7, 4936508, 8, 22, 3
01-20, 8, 4936501, 13, 23, 4
01-20, 8, 4934835, 13, 23, 4
01-20, 9, 4934833, 10, 27, 5
01-20, 9, 4933167, 10, 27, 5
01-20, 10, 4933165, 6, 31, 7
01-20, 10, 4931499, 6, 31, 7
01-20, 11, 4931493, 11, 31, 8
01-20, 11, 4929827, 11, 31, 8
01-20, 12, 4929823, 9, 35, 10
01-20, 12, 4928157, 9, 35, 10
01-20, 13, 4928153, 11, 36, 11
01-20, 13, 4926486, 11, 37, 11
01-20, 14, 4926478, 15, 39, 13
01-20, 14, 4924811, 15, 40, 13
01-20, 15, 4924807, 14, 40, 18
01-20, 15, 4923138, 15, 42, 18
01-20, 16, 4923134, 14, 46, 19
01-20, 16, 4921469, 14, 45, 19
01-20, 17, 4921464, 11, 51, 21
01-20, 17, 4919799, 11, 50, 21
01-20, 18, 4919795, 11, 52, 23
01-20, 18, 4918129, 11, 53, 22
01-20, 19, 4918123, 12, 54, 26
01-20, 19, 4916456, 12, 56, 25
01-20, 20, 4916451, 12, 56, 30
01-20, 20, 4914784, 12, 58, 29
01-20, 21, 4914776, 16, 59, 32
01-20, 21, 4913107, 17, 60, 33
01-20, 22, 4913101, 14, 68, 34
01-20, 22, 4911432, 15, 69, 35
01-20, 23, 4911423, 16, 74, 38
01-20, 23, 4909757, 16, 75, 37
01-20, 24, 4909750, 15, 80, 40
01-20, 24, 4908084, 15, 80, 40
01-20, 25, 4908078, 16, 83, 42
01-20, 25, 4906411, 16, 84, 42
01-20, 26, 4906403, 18, 84, 48
01-20, 26, 4904736, 18, 85, 48
01-20, 27, 4904727, 18, 91, 51
01-20, 27, 4903060, 18, 92, 51
01-20, 28, 4903050, 23, 95, 53
01-20, 28, 4901384, 23, 96, 52
01-20, 29, 4901373, 26, 103, 53
01-20, 29, 4899707, 26, 104, 52
01-20, 30, 4899697, 28, 108, 56
01-20, 30, 4898028, 29, 110, 56
01-20, 31, 4898014, 31, 116, 62
Boston-Cambridge-Newton MA-NH MSA
01-20, 1, 4873019, 0, 0, 0
01-20, 1, 4871090, 0, 0, 0
01-20, 2, 4871086, 4, 0, 0
01-20, 2, 4869157, 4, 0, 0
01-20, 3, 4869154, 7, 0, 0
01-20, 3, 4867224, 7, 1, 0
01-20, 4, 4867222, 6, 4, 0
01-20, 4, 4865293, 6, 4, 0
01-20, 5, 4865290, 7, 5, 1
01-20, 5, 4863361, 7, 5, 1
01-20, 6, 4863360, 4, 9, 1
01-20, 6, 4861431, 4, 9, 1
01-20, 7, 4861425, 8, 10, 2
01-20, 7, 4859496, 8, 10, 2
01-20, 8, 4859488, 13, 13, 2
01-20, 8, 4857557, 14, 14, 2
01-20, 9, 4857549, 15, 21, 2
01-20, 9, 4855620, 15, 21, 2
01-20, 10, 4855617, 10, 29, 2
01-20, 10, 4853687, 10, 30, 2
01-20, 11, 4853682, 11, 33, 3
01-20, 11, 4851752, 12, 33, 3
01-20, 12, 4851747, 12, 38, 3
01-20, 12, 4849818, 12, 38, 3
01-20, 13, 4849812, 13, 43, 3
01-20, 13, 4847884, 13, 42, 3
01-20, 14, 4847883, 10, 45, 4
01-20, 14, 4845955, 10, 44, 4
01-20, 15, 4845950, 13, 43, 7
01-20, 15, 4844021, 13, 43, 7
01-20, 16, 4844016, 14, 46, 8
01-20, 16, 4842087, 14, 46, 8
01-20, 17, 4842080, 16, 49, 10
01-20, 17, 4840151, 16, 49, 10
01-20, 18, 4840144, 15, 57, 10
01-20, 18, 4838215, 16, 56, 10
01-20, 19, 4838211, 14, 62, 10
01-20, 19, 4836281, 14, 62, 11
01-20, 20, 4836273, 19, 64, 12
