Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
01-20, 23, 13191318, 44, 237, 85
01-20, 24, 13191285, 61, 250, 88
01-20, 24, 13190280, 61, 249, 89
01-20, 25, 13190254, 67, 257, 101
01-20, 25, 13189245, 67, 260, 102
01-20, 26, 13189208, 72, 287, 107
01-20, 26, 13188202, 72, 288, 107
01-20, 27, 13188169, 78, 309, 113
01-20, 27, 13187169, 77, 308, 110
01-20, 28, 13187133, 85, 326, 120
01-20, 28, 13186127, 86, 326, 120
01-20, 29, 13186094, 90, 346, 129
01-20, 29, 13185092, 89, 344, 129
01-20, 30, 13185060, 84, 377, 133
01-20, 30, 13184058, 83, 375, 133
01-20, 31, 13184015, 98, 393, 143
Chicago-Naperville-Elgin IL-IN-WI MSA
01-20, 1, 9458539, 0, 0, 0
01-20, 1, 9463115, 0, 0, 0
01-20, 2, 9463107, 8, 0, 0
01-20, 2, 9467684, 7, 0, 0
01-20, 3, 9467671, 18, 2, 0
01-20, 3, 9472247, 18, 2, 0
01-20, 4, 9472230, 24, 13, 0
01-20, 4, 9476806, 24, 13, 0
01-20, 5, 9476797, 20, 26, 0
01-20, 5, 9481374, 20, 25, 0
01-20, 6, 9481369, 16, 34, 0
01-20, 6, 9485943, 17, 35, 0
01-20, 7, 9485935, 18, 41, 1
01-20, 7, 9490511, 18, 41, 1
01-20, 8, 9490502, 23, 45, 1
01-20, 8, 9495077, 23, 46, 1
01-20, 9, 9495069, 17, 57, 4
01-20, 9, 9499644, 17, 58, 4
01-20, 10, 9499633, 19, 66, 5
01-20, 10, 9504208, 19, 67, 5
01-20, 11, 9504202, 20, 69, 8
01-20, 11, 9508777, 20, 70, 8
01-20, 12, 9508765, 24, 78, 8
01-20, 12, 9513341, 22, 80, 8
01-20, 13, 9513331, 23, 86, 11
01-20, 13, 9517905, 22, 89, 11
01-20, 14, 9517897, 20, 96, 14
01-20, 14, 9522470, 20, 99, 14
01-20, 15, 9522463, 19, 106, 15
01-20, 15, 9527044, 19, 101, 15
01-20, 16, 9527034, 19, 108, 18
01-20, 16, 9531613, 19, 105, 18
01-20, 17, 9531603, 21, 108, 23
01-20, 17, 9536184, 21, 103, 23
01-20, 18, 9536171, 23, 109, 28
01-20, 18, 9540750, 23, 106, 28
01-20, 19, 9540740, 23, 113, 31
01-20, 19, 9545314, 23, 115, 31
01-20, 20, 9545300, 27, 120, 36
01-20, 20, 9549876, 26, 121, 36
01-20, 21, 9549868, 23, 127, 41
01-20, 21, 9554443, 23, 128, 41
01-20, 22, 9554426, 30, 133, 46
01-20, 22, 9559005, 29, 131, 46
01-20, 23, 9558988, 32, 140, 51
01-20, 23, 9563564, 34, 137, 52
01-20, 24, 9563554, 30, 149, 54
01-20, 24, 9568131, 31, 146, 55
01-20, 25, 9568119, 35, 151, 58
01-20, 25, 9572698, 34, 150, 57
01-20, 26, 9572687, 32, 153, 67
01-20, 26, 9577261, 32, 155, 67
01-20, 27, 9577246, 37, 159, 73
01-20, 27, 9581823, 36, 158, 74
01-20, 28, 9581810, 38, 162, 81
01-20, 28, 9586387, 38, 161, 81
01-20, 29, 9586367, 45, 170, 85
01-20, 29, 9590945, 47, 166, 85
01-20, 30, 9590932, 43, 179, 89
01-20, 30, 9595512, 44, 176, 87
01-20, 31, 9595494, 46, 187, 92
Dallas-Fort Worth-Arlington TX MSA
01-20, 1, 7573136, 0, 0, 0
01-20, 1, 7575681, 0, 0, 0
01-20, 2, 7575677, 4, 0, 0
01-20, 2, 7578222, 4, 0, 0
01-20, 3, 7578214, 10, 2, 0
01-20, 3, 7580759, 10, 2, 0
01-20, 4, 7580751, 15, 5, 0
01-20, 4, 7583296, 15, 5, 0
01-20, 5, 7583290, 13, 12, 1
01-20, 5, 7585835, 13, 12, 1
01-20, 6, 7585825, 21, 14, 1
01-20, 6, 7588369, 22, 14, 1
01-20, 7, 7588358, 27, 19, 2
01-20, 7, 7590903, 27, 19, 2
01-20, 8, 7590895, 25, 29, 2
01-20, 8, 7593441, 25, 28, 2
01-20, 9, 7593436, 21, 37, 2
01-20, 9, 7595981, 21, 37, 2
01-20, 10, 7595977, 17, 43, 4
01-20, 10, 7598523, 17, 42, 4
01-20, 11, 7598516, 19, 45, 6
01-20, 11, 7601060, 20, 45, 6
01-20, 12, 7601055, 18, 49, 9
01-20, 12, 7603599, 18, 50, 9
01-20, 13, 7603591, 19, 57, 9
01-20, 13, 7606132, 20, 60, 9
01-20, 14, 7606126, 19, 63, 13
01-20, 14, 7608668, 19, 66, 13
01-20, 15, 7608658, 20, 74, 14
01-20, 15, 7611204, 20, 73, 14
01-20, 16, 7611189, 29, 78, 15
01-20, 16, 7613734, 29, 78, 15
01-20, 17, 7613723, 30, 85, 18
01-20, 17, 7616270, 30, 83, 18
01-20, 18, 7616260, 26, 94, 21
01-20, 18, 7618805, 26, 93, 22
01-20, 19, 7618797, 21, 101, 27
01-20, 19, 7621343, 21, 99, 28
01-20, 20, 7621333, 22, 100, 36
01-20, 20, 7623875, 22, 102, 37
01-20, 21, 7623870, 19, 105, 42
01-20, 21, 7626416, 19, 103, 43
01-20, 22, 7626398, 32, 105, 46
01-20, 22, 7628941, 32, 107, 46
01-20, 23, 7628933, 30, 116, 47
01-20, 23, 7631477, 30, 117, 47
01-20, 24, 7631467, 22, 131, 51
01-20, 24, 7634010, 23, 132, 51
01-20, 25, 7633996, 26, 139, 55
01-20, 25, 7636542, 26, 139, 54
01-20, 26, 7636532, 25, 148, 56
01-20, 26, 7639079, 25, 146, 56
01-20, 27, 7639060, 38, 146, 62
01-20, 27, 7641604, 39, 147, 61
01-20, 28, 7641584, 44, 159, 64
01-20, 28, 7644128, 45, 160, 63
01-20, 29, 7644110, 41, 176, 69
01-20, 29, 7646655, 42, 176, 68
01-20, 30, 7646643, 36, 189, 73
01-20, 30, 7649188, 37, 190, 71
01-20, 31, 7649169, 44, 197, 76
Houston-The Woodlands-Sugar Land TX MSA
01-20, 1, 7066141, 0, 0, 0
01-20, 1, 7067573, 1, 0, 0
01-20, 2, 7067571, 2, 1, 0
01-20, 2, 7069005, 1, 1, 0
01-20, 3, 7068996, 10, 1, 0
01-20, 3, 7070429, 10, 1, 0
01-20, 4, 7070421, 15, 4, 0
01-20, 4, 7071854, 15, 4, 0
01-20, 5, 7071847, 13, 13, 0
01-20, 5, 7073280, 13, 13, 0
01-20, 6, 7073271, 15, 20, 0
01-20, 6, 7074704, 15, 20, 0
01-20, 7, 7074698, 14, 25, 2
01-20, 7, 7076131, 14, 25, 2
01-20, 8, 7076125, 15, 30, 2
01-20, 8, 7077558, 15, 30, 2
01-20, 9, 7077551, 17, 34, 3
01-20, 9, 7078984, 17, 34, 3
01-20, 10, 7078977, 18, 40, 3
01-20, 10, 7080411, 18, 39, 3
01-20, 11, 7080400, 23, 45, 3
01-20, 11, 7081834, 23, 44, 3
01-20, 12, 7081825, 26, 49, 4
01-20, 12, 7083260, 26, 47, 4
01-20, 13, 7083249, 23, 61, 4
01-20, 13, 7084684, 23, 59, 4
01-20, 14, 7084679, 18, 68, 5
01-20, 14, 7086113, 18, 67, 5
01-20, 15, 7086103, 24, 68, 8
01-20, 15, 7087537, 24, 67, 8
01-20, 16, 7087526, 25, 76, 9
01-20, 16, 7088960, 25, 75, 9
01-20, 17, 7088952, 24, 80, 13
01-20, 17, 7090385, 24, 80, 13
01-20, 18, 7090382, 15, 91, 14
01-20, 18, 7091815, 15, 91, 14
01-20, 19, 7091801, 23, 94, 17
01-20, 19, 7093233, 23, 95, 17
01-20, 20, 7093221, 26, 104, 17
01-20, 20, 7094653, 26, 105, 17
01-20, 21, 7094643, 25, 114, 19
01-20, 21, 7096077, 25, 113, 19
01-20, 22, 7096063, 30, 120, 21
01-20, 22, 7097495, 30, 121, 21
01-20, 23, 7097483, 31, 128, 25
01-20, 23, 7098917, 31, 128, 24
01-20, 24, 7098903, 32, 136, 29
01-20, 24, 7100337, 33, 135, 28
01-20, 25, 7100321, 38, 143, 31
01-20, 25, 7101758, 38, 139, 31
01-20, 26, 7101745, 40, 147, 34
01-20, 26, 7103174, 44, 147, 34
01-20, 27, 7103157, 38, 164, 40
01-20, 27, 7104591, 38, 162, 41
01-20, 28, 7104575, 34, 176, 47
01-20, 28, 7106010, 34, 174, 47
01-20, 29, 7105992, 39, 175, 59
01-20, 29, 7107426, 39, 174, 59
01-20, 30, 7107410, 44, 180, 64
01-20, 30, 7108844, 44, 180, 63
01-20, 31, 7108826, 42, 192, 71
Washington-Arlington-Alexandria DC-VA-MD-WV MSA
01-20, 1, 6280487, 0, 0, 0
01-20, 1, 6277959, 0, 0, 0
01-20, 2, 6277956, 3, 0, 0
01-20, 2, 6275428, 3, 0, 0
01-20, 3, 6275424, 6, 1, 0
01-20, 3, 6272896, 6, 1, 0
01-20, 4, 6272889, 10, 4, 0
01-20, 4, 6270361, 10, 4, 0
01-20, 5, 6270359, 6, 10, 0
01-20, 5, 6267831, 7, 9, 0
01-20, 6, 6267826, 10, 11, 0
01-20, 6, 6265297, 10, 12, 0
01-20, 7, 6265287, 16, 14, 2
01-20, 7, 6262758, 17, 14, 2
01-20, 8, 6262755, 15, 19, 2
01-20, 8, 6260227, 15, 19, 2
01-20, 9, 6260221, 10, 30, 2
01-20, 9, 6257692, 11, 30, 2
01-20, 10, 6257689, 6, 37, 3
01-20, 10, 6255161, 6, 37, 3
01-20, 11, 6255157, 9, 37, 4
01-20, 11, 6252629, 9, 37, 4
01-20, 12, 6252621, 14, 40, 4
01-20, 12, 6250093, 14, 40, 4
01-20, 13, 6250093, 9, 42, 7
01-20, 13, 6247563, 10, 43, 7
01-20, 14, 6247559, 8, 49, 7
01-20, 14, 6245030, 9, 49, 7
01-20, 15, 6245023, 14, 46, 12
01-20, 15, 6242494, 14, 47, 12
01-20, 16, 6242487, 16, 51, 13
01-20, 16, 6239959, 16, 51, 13
01-20, 17, 6239957, 13, 55, 14
01-20, 17, 6237428, 13, 56, 14
01-20, 18, 6237425, 13, 58, 15
01-20, 18, 6234895, 14, 59, 15
01-20, 19, 6234891, 8, 69, 15
01-20, 19, 6232363, 8, 69, 15
01-20, 20, 6232352, 16, 70, 17
01-20, 20, 6229824, 16, 70, 17
01-20, 21, 6229816, 18, 72, 21
01-20, 21, 6227289, 18, 71, 21
01-20, 22, 6227285, 14, 78, 22
01-20, 22, 6224758, 14, 77, 22
01-20, 23, 6224741, 26, 79, 25
01-20, 23, 6222208, 29, 81, 25
01-20, 24, 6222201, 24, 88, 30
01-20, 24, 6219671, 24, 90, 30
01-20, 25, 6219661, 25, 96, 33
01-20, 25, 6217131, 25, 97, 34
01-20, 26, 6217123, 19, 107, 38
01-20, 26, 6214590, 21, 110, 38
01-20, 27, 6214578, 20, 118, 43
01-20, 27, 6212047, 20, 120, 44
01-20, 28, 6212039, 21, 121, 50
01-20, 28, 6209506, 22, 124, 51
01-20, 29, 6209493, 29, 125, 56
01-20, 29, 6206961, 30, 127, 57
01-20, 30, 6206951, 29, 135, 60
01-20, 30, 6204418, 31, 137, 61
01-20, 31, 6204405, 31, 145, 66
Miami-Fort Lauderdale-Pompano Beach FL MSA
01-20, 1, 6166488, 0, 0, 0
01-20, 1, 6169297, 0, 0, 0
01-20, 2, 6169291, 6, 0, 0
01-20, 2, 6172100, 6, 0, 0
01-20, 3, 6172099, 5, 2, 0
01-20, 3, 6174906, 5, 4, 0
01-20, 4, 6174899, 10, 6, 0
01-20, 4, 6177709, 10, 5, 0
01-20, 5, 6177703, 11, 10, 0
01-20, 5, 6180513, 11, 9, 0
01-20, 6, 6180508, 13, 12, 0
01-20, 6, 6183319, 12, 11, 0
01-20, 7, 6183311, 10, 21, 0
01-20, 7, 6186121, 10, 20, 0
01-20, 8, 6186115, 10, 26, 0
01-20, 8, 6188926, 11, 23, 0
01-20, 9, 6188921, 14, 24, 1
01-20, 9, 6191727, 17, 24, 1
01-20, 10, 6191716, 20, 31, 2
01-20, 10, 6194520, 22, 33, 3
01-20, 11, 6194512, 21, 39, 6
01-20, 11, 6197323, 22, 36, 6
01-20, 12, 6197315, 24, 40, 8
01-20, 12, 6200123, 25, 40, 8
01-20, 13, 6200120, 18, 49, 9
01-20, 13, 6202931, 18, 47, 9
01-20, 14, 6202926, 14, 55, 10
01-20, 14, 6205736, 14, 54, 10
01-20, 15, 6205731, 13, 56, 14
01-20, 15, 6208540, 13, 56, 14
01-20, 16, 6208530, 15, 62, 16
01-20, 16, 6211337, 17, 62, 16
01-20, 17, 6211331, 18, 66, 17
01-20, 17, 6214140, 18, 66, 17
01-20, 18, 6214132, 16, 73, 20
01-20, 18, 6216944, 16, 70, 20
01-20, 19, 6216939, 14, 73, 24
01-20, 19, 6219752, 14, 69, 24
01-20, 20, 6219744, 14, 77, 24
01-20, 20, 6222553, 15, 76, 24
01-20, 21, 6222546, 16, 81, 25
01-20, 21, 6225354, 18, 80, 25
01-20, 22, 6225343, 23, 84, 27
01-20, 22, 6228150, 25, 84, 27
01-20, 23, 6228141, 23, 94, 28
01-20, 23, 6230950, 24, 93, 28
01-20, 24, 6230938, 24, 103, 30
01-20, 24, 6233747, 25, 102, 30
01-20, 25, 6233736, 26, 110, 32
01-20, 25, 6236544, 27, 111, 31
01-20, 26, 6236531, 31, 119, 32
01-20, 26, 6239336, 31, 122, 33
01-20, 27, 6239326, 34, 127, 35
01-20, 27, 6242134, 34, 128, 35
01-20, 28, 6242121, 32, 139, 39
01-20, 28, 6244924, 32, 141, 43
01-20, 29, 6244912, 32, 149, 47
01-20, 29, 6247716, 32, 150, 51
01-20, 30, 6247700, 38, 155, 56
01-20, 30, 6250505, 39, 155, 59
01-20, 31, 6250491, 39, 166, 62
Philadelphia-Camden-Wilmington PA-NJ-DE-MD MSA
01-20, 1, 6102434, 0, 0, 0
01-20, 1, 6104507, 0, 0, 0
01-20, 2, 6104498, 9, 0, 0
01-20, 2, 6106570, 10, 0, 0
01-20, 3, 6106565, 11, 4, 0
01-20, 3, 6108638, 10, 5, 0
01-20, 4, 6108632, 14, 7, 0
01-20, 4, 6110704, 14, 8, 0
01-20, 5, 6110695, 19, 12, 0
01-20, 5, 6112767, 19, 13, 0
01-20, 6, 6112762, 13, 22, 2
01-20, 6, 6114834, 14, 22, 2
01-20, 7, 6114828, 13, 29, 2
01-20, 7, 6116901, 13, 29, 2
01-20, 8, 6116895, 12, 35, 3
01-20, 8, 6118968, 12, 35, 3
01-20, 9, 6118963, 14, 35, 6
01-20, 9, 6121036, 14, 35, 6
01-20, 10, 6121029, 17, 39, 6
01-20, 10, 6123103, 17, 38, 6
01-20, 11, 6123097, 16, 45, 6
01-20, 11, 6125170, 16, 45, 6
01-20, 12, 6125162, 16, 49, 10
01-20, 12, 6127234, 16, 50, 10
01-20, 13, 6127229, 14, 55, 12
01-20, 13, 6129301, 15, 55, 12
01-20, 14, 6129291, 19, 61, 12
01-20, 14, 6131364, 19, 61, 12
01-20, 15, 6131353, 19, 71, 13
01-20, 15, 6133425, 19, 72, 13
01-20, 16, 6133415, 22, 76, 16
01-20, 16, 6135486, 23, 77, 16
01-20, 17, 6135482, 18, 81, 21
01-20, 17, 6137554, 18, 82, 21
01-20, 18, 6137543, 18, 89, 25
01-20, 18, 6139615, 19, 89, 25
01-20, 19, 6139608, 20, 92, 28
01-20, 19, 6141683, 20, 91, 27
01-20, 20, 6141671, 20, 100, 30
01-20, 20, 6143745, 21, 99, 29
01-20, 21, 6143737, 22, 102, 33
01-20, 21, 6145813, 22, 100, 32
01-20, 22, 6145804, 22, 104, 37
01-20, 22, 6147877, 22, 104, 37
01-20, 23, 6147867, 23, 111, 39
01-20, 23, 6149939, 23, 111, 40
01-20, 24, 6149933, 26, 109, 45
01-20, 24, 6152005, 26, 109, 46
01-20, 25, 6151996, 25, 117, 48
01-20, 25, 6154068, 25, 117, 49
01-20, 26, 6154052, 32, 120, 55
01-20, 26, 6156125, 31, 120, 56
01-20, 27, 6156117, 27, 129, 59
01-20, 27, 6158190, 27, 128, 60
01-20, 28, 6158177, 26, 135, 67
01-20, 28, 6160250, 26, 133, 69
01-20, 29, 6160237, 30, 137, 74
01-20, 29, 6162308, 30, 138, 75
01-20, 30, 6162293, 35, 139, 84
01-20, 30, 6164365, 35, 138, 86
01-20, 31, 6164352, 31, 149, 92
Atlanta-Sandy Springs-Alpharetta GA MSA
01-20, 1, 6020364, 0, 0, 0
01-20, 1, 6021141, 0, 0, 0
01-20, 2, 6021134, 7, 0, 0
01-20, 2, 6021910, 7, 1, 0
01-20, 3, 6021909, 5, 4, 0
01-20, 3, 6022687, 4, 4, 0
01-20, 4, 6022682, 6, 7, 0
01-20, 4, 6023460, 6, 6, 0
01-20, 5, 6023454, 9, 9, 0
01-20, 5, 6024231, 9, 9, 0
01-20, 6, 6024227, 10, 11, 1
01-20, 6, 6025004, 10, 11, 1
01-20, 7, 6024996, 13, 14, 3
01-20, 7, 6025771, 15, 14, 3
01-20, 8, 6025768, 10, 22, 3
01-20, 8, 6026544, 10, 23, 3
01-20, 9, 6026535, 13, 28, 4
01-20, 9, 6027308, 15, 30, 4
01-20, 10, 6027302, 14, 35, 6
01-20, 10, 6028078, 14, 35, 7
01-20, 11, 6028072, 13, 40, 9
01-20, 11, 6028847, 13, 42, 9
01-20, 12, 6028841, 12, 48, 10
01-20, 12, 6029616, 13, 49, 10
01-20, 13, 6029610, 14, 52, 12
01-20, 13, 6030384, 15, 54, 12
01-20, 14, 6030383, 13, 53, 16
01-20, 14, 6031157, 14, 55, 16
01-20, 15, 6031151, 14, 59, 18
01-20, 15, 6031933, 14, 54, 18
01-20, 16, 6031925, 18, 55, 21
01-20, 16, 6032705, 19, 51, 21
01-20, 17, 6032699, 18, 57, 22
01-20, 17, 6033480, 18, 53, 22
01-20, 18, 6033471, 18, 59, 25
01-20, 18, 6034250, 18, 57, 25
01-20, 19, 6034247, 14, 62, 27
01-20, 19, 6035023, 16, 61, 27
01-20, 20, 6035017, 16, 67, 27
01-20, 20, 6035795, 18, 64, 27
01-20, 21, 6035792, 13, 69, 30
01-20, 21, 6036569, 13, 69, 30
01-20, 22, 6036562, 14, 73, 32
01-20, 22, 6037341, 14, 71, 32
01-20, 23, 6037331, 18, 75, 34
01-20, 23, 6038111, 18, 73, 33
01-20, 24, 6038107, 16, 75, 37
01-20, 24, 6038887, 16, 73, 36
01-20, 25, 6038877, 20, 77, 38
01-20, 25, 6039654, 20, 77, 38
01-20, 26, 6039644, 17, 88, 40
01-20, 26, 6040422, 17, 89, 38
01-20, 27, 6040414, 16, 95, 41
01-20, 27, 6041187, 18, 97, 41
01-20, 28, 6041177, 19, 103, 44
01-20, 28, 6041953, 20, 102, 45
01-20, 29, 6041944, 22, 106, 48
01-20, 29, 6042722, 22, 104, 49
01-20, 30, 6042715, 18, 112, 52
01-20, 30, 6043490, 19, 113, 52
01-20, 31, 6043481, 19, 119, 55
Phoenix-Mesa-Chandler AZ MSA
01-20, 1, 4948203, 0, 0, 0
01-20, 1, 4946537, 0, 0, 0
01-20, 2, 4946533, 4, 0, 0
01-20, 2, 4944867, 4, 0, 0
01-20, 3, 4944861, 10, 0, 0
01-20, 3, 4943195, 10, 0, 0
01-20, 4, 4943185, 17, 3, 0
01-20, 4, 4941519, 17, 3, 0
01-20, 5, 4941517, 13, 9, 0
01-20, 5, 4939851, 13, 9, 0
01-20, 6, 4939847, 12, 13, 1
01-20, 6, 4938181, 12, 13, 1
01-20, 7, 4938175, 13, 18, 1
01-20, 7, 4936509, 13, 18, 1
01-20, 8, 4936507, 8, 25, 1
01-20, 8, 4934841, 8, 25, 1
01-20, 9, 4934839, 5, 29, 2
01-20, 9, 4933174, 5, 28, 2
01-20, 10, 4933172, 4, 31, 2
01-20, 10, 4931506, 4, 31, 2
01-20, 11, 4931504, 2, 33, 4
01-20, 11, 4929838, 2, 33, 4
01-20, 12, 4929831, 7, 32, 7
01-20, 12, 4928165, 7, 32, 7
01-20, 13, 4928158, 9, 36, 8
01-20, 13, 4926492, 9, 36, 8
01-20, 14, 4926490, 7, 39, 9
01-20, 14, 4924823, 7, 40, 9
01-20, 15, 4924820, 8, 41, 10
01-20, 15, 4923154, 8, 41, 10
01-20, 16, 4923147, 10, 45, 11
01-20, 16, 4921480, 10, 46, 11
01-20, 17, 4921474, 13, 47, 13
01-20, 17, 4919808, 13, 47, 13
01-20, 18, 4919807, 10, 49, 15
01-20, 18, 4918141, 10, 49, 15
01-20, 19, 4918134, 11, 54, 16
01-20, 19, 4916467, 11, 54, 17
01-20, 20, 4916464, 11, 56, 18
01-20, 20, 4914797, 11, 57, 18
01-20, 21, 4914790, 14, 58, 21
01-20, 21, 4913123, 14, 58, 22
01-20, 22, 4913119, 15, 60, 23
01-20, 22, 4911452, 15, 60, 24
01-20, 23, 4911445, 18, 63, 25
01-20, 23, 4909780, 18, 62, 25
01-20, 24, 4909773, 15, 71, 26
01-20, 24, 4908108, 15, 70, 26
01-20, 25, 4908097, 19, 75, 28
01-20, 25, 4906432, 19, 74, 28
01-20, 26, 4906428, 16, 79, 30
01-20, 26, 4904765, 16, 77, 29
01-20, 27, 4904758, 16, 80, 33
01-20, 27, 4903096, 15, 77, 33
01-20, 28, 4903089, 17, 80, 35
01-20, 28, 4901426, 16, 78, 35
01-20, 29, 4901420, 16, 83, 36
01-20, 29, 4899756, 15, 81, 37
01-20, 30, 4899749, 16, 86, 38
01-20, 30, 4898085, 15, 84, 39
01-20, 31, 4898079, 14, 87, 43
Boston-Cambridge-Newton MA-NH MSA
01-20, 1, 4873019, 0, 0, 0
01-20, 1, 4871089, 1, 0, 0
01-20, 2, 4871085, 5, 0, 0
01-20, 2, 4869155, 6, 0, 0
01-20, 3, 4869151, 7, 3, 0
01-20, 3, 4867224, 6, 2, 0
01-20, 4, 4867221, 7, 4, 0
01-20, 4, 4865293, 6, 4, 0
01-20, 5, 4865283, 14, 6, 0
01-20, 5, 4863354, 14, 6, 0
01-20, 6, 4863349, 14, 11, 0
01-20, 6, 4861420, 14, 11, 0
01-20, 7, 4861414, 11, 20, 0
01-20, 7, 4859485, 11, 20, 0
01-20, 8, 4859479, 14, 23, 0
01-20, 8, 4857550, 14, 23, 0
01-20, 9, 4857546, 12, 29, 0
01-20, 9, 4855616, 13, 29, 0
01-20, 10, 4855610, 14, 34, 0
01-20, 10, 4853679, 14, 36, 0
01-20, 11, 4853673, 19, 34, 3
01-20, 11, 4851744, 19, 34, 3
01-20, 12, 4851732, 21, 39, 8
01-20, 12, 4849803, 21, 39, 8
01-20, 13, 4849797, 16, 47, 11
01-20, 13, 4847867, 16, 48, 11
01-20, 14, 4847861, 15, 54, 12
01-20, 14, 4845932, 15, 53, 13
01-20, 15, 4845926, 18, 53, 16
01-20, 15, 4843997, 19, 53, 15
01-20, 16, 4843991, 17, 60, 16
01-20, 16, 4842061, 17, 61, 16
01-20, 17, 4842057, 17, 64, 17
01-20, 17, 4840128, 17, 65, 16
01-20, 18, 4840119, 22, 67, 18
01-20, 18, 4838191, 22, 67, 17
01-20, 19, 4838183, 20, 75, 19
01-20, 19, 4836254, 20, 75, 19
01-20, 20, 4836248, 17, 80, 23
