Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
01-20, 23, 13191374, 46, 199, 65
01-20, 24, 13191356, 50, 208, 70
01-20, 24, 13190352, 50, 206, 71
01-20, 25, 13190336, 48, 217, 78
01-20, 25, 13189324, 51, 220, 79
01-20, 26, 13189302, 57, 225, 90
01-20, 26, 13188293, 58, 227, 91
01-20, 27, 13188274, 57, 236, 102
01-20, 27, 13187268, 56, 238, 102
01-20, 28, 13187247, 62, 245, 110
01-20, 28, 13186241, 62, 245, 111
01-20, 29, 13186223, 57, 260, 119
01-20, 29, 13185217, 57, 260, 120
01-20, 30, 13185181, 66, 277, 130
01-20, 30, 13184177, 67, 273, 132
01-20, 31, 13184153, 65, 290, 141
Chicago-Naperville-Elgin IL-IN-WI MSA
01-20, 1, 9458539, 0, 0, 0
01-20, 1, 9463115, 0, 0, 0
01-20, 2, 9463107, 8, 0, 0
01-20, 2, 9467683, 8, 0, 0
01-20, 3, 9467675, 13, 3, 0
01-20, 3, 9472250, 14, 3, 0
01-20, 4, 9472238, 20, 9, 0
01-20, 4, 9476812, 20, 11, 0
01-20, 5, 9476806, 18, 17, 2
01-20, 5, 9481381, 18, 18, 2
01-20, 6, 9481370, 20, 27, 2
01-20, 6, 9485947, 20, 26, 2
01-20, 7, 9485933, 24, 34, 4
01-20, 7, 9490510, 24, 33, 4
01-20, 8, 9490497, 29, 41, 4
01-20, 8, 9495073, 30, 40, 4
01-20, 9, 9495067, 26, 49, 5
01-20, 9, 9499645, 26, 47, 5
01-20, 10, 9499635, 23, 56, 9
01-20, 10, 9504213, 23, 54, 9
01-20, 11, 9504207, 20, 60, 12
01-20, 11, 9508783, 21, 59, 12
01-20, 12, 9508771, 24, 67, 13
01-20, 12, 9513349, 24, 65, 13
01-20, 13, 9513343, 23, 70, 15
01-20, 13, 9517922, 23, 67, 15
01-20, 14, 9517909, 30, 72, 16
01-20, 14, 9522487, 30, 70, 16
01-20, 15, 9522479, 26, 80, 18
01-20, 15, 9527057, 27, 77, 18
01-20, 16, 9527046, 26, 87, 20
01-20, 16, 9531619, 27, 89, 20
01-20, 17, 9531615, 26, 88, 26
01-20, 17, 9536191, 26, 88, 26
01-20, 18, 9536180, 28, 94, 29
01-20, 18, 9540753, 29, 96, 29
01-20, 19, 9540743, 31, 104, 29
01-20, 19, 9545315, 33, 106, 29
01-20, 20, 9545300, 40, 107, 36
01-20, 20, 9549878, 40, 104, 37
01-20, 21, 9549870, 35, 114, 40
01-20, 21, 9554448, 35, 111, 41
01-20, 22, 9554434, 33, 123, 45
01-20, 22, 9559011, 34, 121, 45
01-20, 23, 9558998, 38, 123, 52
01-20, 23, 9563573, 39, 123, 52
01-20, 24, 9563561, 32, 139, 55
01-20, 24, 9568137, 32, 140, 54
01-20, 25, 9568125, 34, 140, 64
01-20, 25, 9572702, 34, 140, 63
01-20, 26, 9572692, 32, 147, 68
01-20, 26, 9577268, 33, 147, 67
01-20, 27, 9577251, 36, 160, 68
01-20, 27, 9581828, 36, 160, 67
01-20, 28, 9581812, 40, 168, 71
01-20, 28, 9586390, 42, 164, 71
01-20, 29, 9586369, 48, 174, 76
01-20, 29, 9590945, 48, 174, 76
01-20, 30, 9590930, 43, 189, 81
01-20, 30, 9595508, 43, 187, 81
01-20, 31, 9595483, 47, 202, 87
Dallas-Fort Worth-Arlington TX MSA
01-20, 1, 7573136, 0, 0, 0
01-20, 1, 7575681, 0, 0, 0
01-20, 2, 7575673, 8, 0, 0
01-20, 2, 7578217, 9, 0, 0
01-20, 3, 7578209, 13, 4, 0
01-20, 3, 7580754, 13, 4, 0
01-20, 4, 7580744, 17, 9, 1
01-20, 4, 7583289, 17, 9, 1
01-20, 5, 7583282, 19, 13, 2
01-20, 5, 7585826, 19, 14, 2
01-20, 6, 7585818, 20, 21, 2
01-20, 6, 7588363, 21, 20, 2
01-20, 7, 7588356, 20, 28, 2
01-20, 7, 7590902, 20, 27, 2
01-20, 8, 7590891, 22, 36, 2
01-20, 8, 7593437, 22, 35, 2
01-20, 9, 7593432, 18, 43, 3
01-20, 9, 7595978, 18, 42, 3
01-20, 10, 7595976, 17, 45, 3
01-20, 10, 7598523, 17, 43, 3
01-20, 11, 7598521, 11, 49, 5
01-20, 11, 7601065, 12, 49, 5
01-20, 12, 7601060, 13, 48, 10
01-20, 12, 7603604, 14, 48, 10
01-20, 13, 7603599, 16, 48, 13
01-20, 13, 7606142, 16, 50, 13
01-20, 14, 7606136, 15, 56, 14
01-20, 14, 7608676, 16, 60, 14
01-20, 15, 7608673, 11, 68, 14
01-20, 15, 7611217, 12, 68, 14
01-20, 16, 7611211, 13, 69, 18
01-20, 16, 7613755, 13, 70, 18
01-20, 17, 7613746, 16, 72, 22
01-20, 17, 7616289, 17, 73, 22
01-20, 18, 7616283, 15, 80, 23
01-20, 18, 7618827, 15, 81, 23
01-20, 19, 7618822, 12, 89, 23
01-20, 19, 7621366, 12, 90, 23
01-20, 20, 7621356, 17, 90, 28
01-20, 20, 7623900, 16, 91, 29
01-20, 21, 7623891, 20, 96, 29
01-20, 21, 7626432, 19, 100, 30
01-20, 22, 7626418, 25, 107, 31
01-20, 22, 7628962, 25, 108, 31
01-20, 23, 7628952, 25, 114, 35
01-20, 23, 7631492, 25, 118, 36
01-20, 24, 7631481, 27, 125, 38
01-20, 24, 7634025, 28, 125, 38
01-20, 25, 7634011, 31, 135, 39
01-20, 25, 7636552, 32, 137, 40
01-20, 26, 7636535, 41, 141, 44
01-20, 26, 7639076, 42, 144, 44
01-20, 27, 7639062, 36, 159, 49
01-20, 27, 7641606, 36, 159, 50
01-20, 28, 7641593, 35, 169, 54
01-20, 28, 7644135, 35, 171, 55
01-20, 29, 7644125, 30, 179, 62
01-20, 29, 7646668, 31, 178, 64
01-20, 30, 7646648, 38, 185, 70
01-20, 30, 7649193, 38, 184, 71
01-20, 31, 7649178, 38, 189, 81
Houston-The Woodlands-Sugar Land TX MSA
01-20, 1, 7066141, 0, 0, 0
01-20, 1, 7067573, 1, 0, 0
01-20, 2, 7067566, 7, 1, 0
01-20, 2, 7068999, 7, 1, 0
01-20, 3, 7068988, 16, 3, 0
01-20, 3, 7070421, 16, 3, 0
01-20, 4, 7070416, 14, 10, 0
01-20, 4, 7071850, 13, 10, 0
01-20, 5, 7071839, 19, 15, 0
01-20, 5, 7073273, 18, 15, 0
01-20, 6, 7073264, 19, 23, 0
01-20, 6, 7074697, 19, 23, 0
01-20, 7, 7074693, 17, 28, 1
01-20, 7, 7076126, 17, 28, 1
01-20, 8, 7076117, 20, 34, 1
01-20, 8, 7077551, 20, 33, 1
01-20, 9, 7077545, 15, 42, 3
01-20, 9, 7078978, 15, 42, 3
01-20, 10, 7078971, 18, 46, 3
01-20, 10, 7080403, 18, 47, 3
01-20, 11, 7080394, 22, 49, 6
01-20, 11, 7081826, 22, 50, 6
01-20, 12, 7081814, 25, 55, 10
01-20, 12, 7083246, 25, 56, 10
01-20, 13, 7083236, 22, 68, 11
01-20, 13, 7084670, 22, 66, 12
01-20, 14, 7084659, 24, 72, 15
01-20, 14, 7086094, 24, 70, 15
01-20, 15, 7086088, 19, 79, 17
01-20, 15, 7087522, 19, 77, 18
01-20, 16, 7087514, 20, 82, 20
01-20, 16, 7088948, 20, 81, 20
01-20, 17, 7088943, 18, 84, 24
01-20, 17, 7090374, 18, 85, 25
01-20, 18, 7090367, 19, 90, 26
01-20, 18, 7091798, 20, 90, 27
01-20, 19, 7091792, 18, 92, 33
01-20, 19, 7093222, 20, 92, 34
01-20, 20, 7093213, 19, 100, 36
01-20, 20, 7094643, 20, 101, 37
01-20, 21, 7094634, 21, 106, 40
01-20, 21, 7096066, 21, 106, 41
01-20, 22, 7096061, 15, 116, 42
01-20, 22, 7097494, 15, 115, 43
01-20, 23, 7097479, 24, 120, 44
01-20, 23, 7098910, 25, 120, 45
01-20, 24, 7098898, 30, 121, 51
01-20, 24, 7100327, 32, 122, 52
01-20, 25, 7100311, 34, 131, 57
01-20, 25, 7101744, 34, 131, 57
01-20, 26, 7101731, 35, 140, 60
01-20, 26, 7103164, 36, 139, 60
01-20, 27, 7103150, 34, 150, 65
01-20, 27, 7104584, 34, 148, 66
01-20, 28, 7104575, 28, 156, 73
01-20, 28, 7106005, 28, 159, 73
01-20, 29, 7105989, 31, 165, 80
01-20, 29, 7107419, 31, 165, 83
01-20, 30, 7107410, 30, 171, 87
01-20, 30, 7108839, 32, 174, 86
01-20, 31, 7108827, 36, 178, 90
Washington-Arlington-Alexandria DC-VA-MD-WV MSA
01-20, 1, 6280487, 0, 0, 0
01-20, 1, 6277959, 0, 0, 0
01-20, 2, 6277951, 8, 0, 0
01-20, 2, 6275423, 8, 0, 0
01-20, 3, 6275415, 9, 7, 0
01-20, 3, 6272888, 8, 7, 0
01-20, 4, 6272881, 14, 8, 0
01-20, 4, 6270353, 14, 8, 0
01-20, 5, 6270351, 8, 16, 0
01-20, 5, 6267824, 8, 15, 0
01-20, 6, 6267820, 10, 16, 1
01-20, 6, 6265294, 10, 14, 1
01-20, 7, 6265291, 10, 16, 2
01-20, 7, 6262764, 10, 15, 2
01-20, 8, 6262755, 15, 19, 2
01-20, 8, 6260228, 15, 18, 2
01-20, 9, 6260224, 15, 21, 3
01-20, 9, 6257695, 16, 21, 3
01-20, 10, 6257685, 19, 27, 4
01-20, 10, 6255156, 20, 27, 4
01-20, 11, 6255145, 20, 38, 4
01-20, 11, 6252616, 20, 39, 4
01-20, 12, 6252611, 20, 42, 6
01-20, 12, 6250083, 20, 42, 6
01-20, 13, 6250074, 21, 45, 11
01-20, 13, 6247544, 21, 46, 12
01-20, 14, 6247540, 20, 50, 13
01-20, 14, 6245010, 20, 52, 13
01-20, 15, 6245000, 23, 56, 16
01-20, 15, 6242469, 24, 58, 16
01-20, 16, 6242463, 21, 66, 17
01-20, 16, 6239931, 21, 69, 18
01-20, 17, 6239923, 20, 75, 21
01-20, 17, 6237391, 21, 76, 23
01-20, 18, 6237384, 18, 83, 26
01-20, 18, 6234852, 20, 84, 27
01-20, 19, 6234843, 24, 87, 29
01-20, 19, 6232313, 24, 88, 30
01-20, 20, 6232302, 27, 91, 35
01-20, 20, 6229768, 28, 94, 37
01-20, 21, 6229755, 34, 94, 44
01-20, 21, 6227224, 35, 96, 44
01-20, 22, 6227212, 29, 112, 46
01-20, 22, 6224683, 29, 113, 46
01-20, 23, 6224673, 31, 118, 49
01-20, 23, 6222143, 31, 119, 50
01-20, 24, 6222128, 38, 125, 52
01-20, 24, 6219599, 38, 126, 52
01-20, 25, 6219588, 32, 133, 62
01-20, 25, 6217060, 32, 132, 63
01-20, 26, 6217046, 33, 141, 67
01-20, 26, 6214517, 33, 141, 68
01-20, 27, 6214509, 25, 151, 74
01-20, 27, 6211981, 25, 149, 76
01-20, 28, 6211967, 29, 156, 79
01-20, 28, 6209442, 28, 153, 80
01-20, 29, 6209430, 31, 154, 88
01-20, 29, 6206901, 31, 153, 90
01-20, 30, 6206883, 38, 156, 98
01-20, 30, 6204356, 38, 153, 100
01-20, 31, 6204339, 37, 166, 105
Miami-Fort Lauderdale-Pompano Beach FL MSA
01-20, 1, 6166488, 0, 0, 0
01-20, 1, 6169297, 0, 0, 0
01-20, 2, 6169294, 3, 0, 0
01-20, 2, 6172103, 3, 0, 0
01-20, 3, 6172097, 6, 3, 0
01-20, 3, 6174906, 6, 3, 0
01-20, 4, 6174898, 11, 6, 0
01-20, 4, 6177707, 10, 7, 0
01-20, 5, 6177704, 11, 8, 1
01-20, 5, 6180511, 12, 9, 1
01-20, 6, 6180509, 10, 13, 1
01-20, 6, 6183317, 11, 13, 1
01-20, 7, 6183309, 15, 17, 1
01-20, 7, 6186113, 17, 20, 1
01-20, 8, 6186109, 13, 28, 1
01-20, 8, 6188914, 14, 31, 1
01-20, 9, 6188910, 13, 34, 3
01-20, 9, 6191716, 14, 36, 3
01-20, 10, 6191709, 19, 37, 4
01-20, 10, 6194515, 19, 40, 4
01-20, 11, 6194505, 20, 48, 5
01-20, 11, 6197313, 20, 49, 5
01-20, 12, 6197309, 14, 56, 8
01-20, 12, 6200117, 14, 57, 8
01-20, 13, 6200108, 16, 62, 10
01-20, 13, 6202916, 16, 63, 10
01-20, 14, 6202909, 18, 65, 13
01-20, 14, 6205718, 18, 65, 13
01-20, 15, 6205712, 14, 75, 13
01-20, 15, 6208521, 13, 76, 13
01-20, 16, 6208513, 18, 76, 16
01-20, 16, 6211321, 18, 77, 16
01-20, 17, 6211315, 19, 80, 18
01-20, 17, 6214122, 20, 81, 18
01-20, 18, 6214108, 30, 81, 22
01-20, 18, 6216915, 32, 80, 23
01-20, 19, 6216907, 25, 93, 25
01-20, 19, 6219715, 26, 92, 26
01-20, 20, 6219703, 29, 101, 26
01-20, 20, 6222512, 30, 100, 26
01-20, 21, 6222503, 17, 115, 33
01-20, 21, 6225314, 17, 113, 33
01-20, 22, 6225306, 19, 114, 38
01-20, 22, 6228114, 20, 113, 39
01-20, 23, 6228097, 28, 118, 43
01-20, 23, 6230906, 28, 117, 44
01-20, 24, 6230897, 20, 131, 47
01-20, 24, 6233704, 20, 132, 48
01-20, 25, 6233688, 26, 140, 50
01-20, 25, 6236496, 26, 140, 51
01-20, 26, 6236482, 32, 146, 53
01-20, 26, 6239290, 32, 146, 54
01-20, 27, 6239277, 32, 155, 58
01-20, 27, 6242083, 32, 157, 59
01-20, 28, 6242059, 46, 163, 63
01-20, 28, 6244866, 47, 165, 62
01-20, 29, 6244854, 37, 179, 70
01-20, 29, 6247662, 38, 180, 69
01-20, 30, 6247650, 35, 187, 77
01-20, 30, 6250459, 36, 187, 76
01-20, 31, 6250446, 38, 189, 85
Philadelphia-Camden-Wilmington PA-NJ-DE-MD MSA
01-20, 1, 6102434, 0, 0, 0
01-20, 1, 6104507, 0, 0, 0
01-20, 2, 6104503, 4, 0, 0
01-20, 2, 6106576, 4, 0, 0
01-20, 3, 6106575, 2, 3, 0
01-20, 3, 6108648, 2, 3, 0
01-20, 4, 6108636, 13, 4, 0
01-20, 4, 6110708, 13, 5, 0
01-20, 5, 6110706, 9, 11, 0
01-20, 5, 6112779, 10, 10, 0
01-20, 6, 6112773, 12, 13, 1
01-20, 6, 6114847, 12, 12, 1
01-20, 7, 6114840, 14, 17, 1
01-20, 7, 6116913, 14, 17, 1
01-20, 8, 6116908, 15, 19, 3
01-20, 8, 6118982, 15, 18, 3
01-20, 9, 6118977, 12, 25, 4
01-20, 9, 6121051, 12, 24, 4
01-20, 10, 6121042, 16, 28, 5
01-20, 10, 6123113, 18, 28, 5
01-20, 11, 6123106, 15, 37, 6
01-20, 11, 6125174, 17, 40, 6
01-20, 12, 6125166, 17, 46, 8
01-20, 12, 6127236, 18, 47, 9
01-20, 13, 6127232, 15, 51, 12
01-20, 13, 6129305, 15, 50, 13
01-20, 14, 6129298, 14, 58, 13
01-20, 14, 6131369, 14, 60, 13
01-20, 15, 6131363, 15, 64, 14
01-20, 15, 6133436, 15, 64, 14
01-20, 16, 6133430, 14, 71, 14
01-20, 16, 6135501, 14, 73, 14
01-20, 17, 6135497, 13, 77, 15
01-20, 17, 6137567, 15, 78, 15
01-20, 18, 6137553, 25, 80, 17
01-20, 18, 6139623, 26, 81, 18
01-20, 19, 6139614, 26, 86, 22
01-20, 19, 6141688, 26, 85, 22
01-20, 20, 6141681, 21, 94, 25
01-20, 20, 6143750, 22, 97, 25
01-20, 21, 6143740, 23, 103, 28
01-20, 21, 6145809, 25, 105, 28
01-20, 22, 6145802, 23, 110, 32
01-20, 22, 6147871, 24, 112, 33
01-20, 23, 6147865, 22, 115, 38
01-20, 23, 6149938, 22, 114, 39
01-20, 24, 6149928, 24, 116, 45
01-20, 24, 6151999, 24, 116, 47
01-20, 25, 6151990, 20, 126, 50
01-20, 25, 6154064, 20, 125, 50
01-20, 26, 6154048, 29, 125, 57
01-20, 26, 6156121, 29, 124, 58
01-20, 27, 6156111, 29, 132, 60
01-20, 27, 6158182, 29, 133, 61
01-20, 28, 6158174, 21, 146, 64
01-20, 28, 6160247, 21, 145, 65
01-20, 29, 6160236, 24, 148, 70
01-20, 29, 6162307, 24, 149, 71
01-20, 30, 6162296, 27, 151, 77
01-20, 30, 6164367, 27, 152, 78
01-20, 31, 6164349, 31, 162, 82
Atlanta-Sandy Springs-Alpharetta GA MSA
01-20, 1, 6020364, 0, 0, 0
01-20, 1, 6021141, 0, 0, 0
01-20, 2, 6021138, 3, 0, 0
01-20, 2, 6021915, 3, 0, 0
01-20, 3, 6021911, 5, 2, 0
01-20, 3, 6022688, 5, 2, 0
01-20, 4, 6022680, 10, 5, 0
01-20, 4, 6023456, 10, 6, 0
01-20, 5, 6023452, 10, 9, 1
01-20, 5, 6024230, 10, 8, 1
01-20, 6, 6024225, 13, 10, 1
01-20, 6, 6025003, 11, 11, 1
01-20, 7, 6024999, 12, 14, 1
01-20, 7, 6025772, 14, 16, 1
01-20, 8, 6025767, 13, 21, 2
01-20, 8, 6026543, 13, 22, 2
01-20, 9, 6026536, 13, 28, 3
01-20, 9, 6027312, 14, 28, 3
01-20, 10, 6027306, 16, 32, 3
01-20, 10, 6028083, 16, 31, 4
01-20, 11, 6028080, 13, 37, 4
01-20, 11, 6028859, 13, 35, 4
01-20, 12, 6028857, 10, 37, 7
01-20, 12, 6029634, 10, 39, 5
01-20, 13, 6029629, 12, 38, 9
01-20, 13, 6030407, 12, 39, 7
01-20, 14, 6030401, 12, 45, 7
01-20, 14, 6031180, 12, 45, 5
01-20, 15, 6031174, 17, 43, 8
01-20, 15, 6031954, 16, 42, 7
01-20, 16, 6031944, 16, 51, 8
01-20, 16, 6032721, 17, 52, 6
01-20, 17, 6032710, 22, 57, 7
01-20, 17, 6033488, 22, 56, 7
01-20, 18, 6033483, 21, 60, 9
01-20, 18, 6034260, 21, 60, 9
01-20, 19, 6034255, 20, 65, 10
01-20, 19, 6035032, 21, 66, 8
01-20, 20, 6035024, 15, 78, 10
01-20, 20, 6035803, 15, 76, 10
01-20, 21, 6035794, 18, 78, 14
01-20, 21, 6036571, 18, 80, 12
01-20, 22, 6036562, 20, 81, 18
01-20, 22, 6037341, 20, 81, 16
01-20, 23, 6037335, 19, 86, 18
01-20, 23, 6038108, 21, 89, 17
01-20, 24, 6038097, 24, 94, 20
01-20, 24, 6038873, 25, 96, 18
01-20, 25, 6038865, 28, 99, 20
01-20, 25, 6039642, 29, 100, 18
01-20, 26, 6039630, 23, 116, 20
01-20, 26, 6040403, 25, 120, 18
01-20, 27, 6040392, 27, 128, 19
01-20, 27, 6041167, 28, 129, 19
01-20, 28, 6041156, 30, 134, 23
01-20, 28, 6041936, 29, 134, 21
01-20, 29, 6041916, 35, 140, 29
01-20, 29, 6042695, 34, 141, 27
01-20, 30, 6042683, 35, 149, 30
01-20, 30, 6043462, 35, 148, 29
01-20, 31, 6043447, 39, 154, 34
Phoenix-Mesa-Chandler AZ MSA
01-20, 1, 4948203, 0, 0, 0
01-20, 1, 4946537, 0, 0, 0
01-20, 2, 4946529, 8, 0, 0
01-20, 2, 4944862, 8, 1, 0
01-20, 3, 4944862, 4, 5, 0
01-20, 3, 4943194, 5, 6, 0
01-20, 4, 4943190, 7, 8, 0
01-20, 4, 4941523, 8, 8, 0
01-20, 5, 4941518, 10, 11, 0
01-20, 5, 4939852, 10, 11, 0
01-20, 6, 4939849, 9, 13, 2
01-20, 6, 4938182, 9, 14, 2
01-20, 7, 4938177, 11, 16, 3
01-20, 7, 4936512, 11, 15, 3
01-20, 8, 4936507, 12, 19, 3
01-20, 8, 4934842, 12, 18, 3
01-20, 9, 4934839, 13, 19, 4
01-20, 9, 4933173, 13, 19, 4
01-20, 10, 4933171, 9, 24, 5
01-20, 10, 4931507, 9, 22, 5
01-20, 11, 4931499, 14, 24, 6
01-20, 11, 4929834, 14, 23, 6
01-20, 12, 4929828, 15, 28, 6
01-20, 12, 4928165, 14, 26, 6
01-20, 13, 4928160, 15, 30, 6
01-20, 13, 4926492, 17, 30, 6
01-20, 14, 4926485, 20, 32, 8
01-20, 14, 4924819, 20, 32, 8
01-20, 15, 4924814, 15, 40, 10
01-20, 15, 4923146, 15, 41, 11
01-20, 16, 4923138, 16, 46, 13
01-20, 16, 4921472, 16, 45, 14
01-20, 17, 4921468, 10, 55, 14
01-20, 17, 4919800, 10, 56, 15
01-20, 18, 4919797, 9, 57, 18
01-20, 18, 4918128, 10, 58, 19
01-20, 19, 4918123, 12, 59, 21
01-20, 19, 4916455, 11, 61, 22
01-20, 20, 4916447, 17, 59, 26
01-20, 20, 4914780, 17, 61, 25
01-20, 21, 4914768, 25, 63, 27
01-20, 21, 4913098, 27, 65, 27
01-20, 22, 4913089, 25, 73, 30
01-20, 22, 4911422, 25, 72, 32
01-20, 23, 4911416, 24, 77, 34
01-20, 23, 4909746, 25, 79, 35
01-20, 24, 4909739, 21, 88, 37
01-20, 24, 4908071, 21, 90, 37
01-20, 25, 4908061, 20, 100, 38
01-20, 25, 4906391, 20, 102, 40
01-20, 26, 4906385, 17, 105, 46
01-20, 26, 4904712, 19, 108, 48
01-20, 27, 4904708, 16, 109, 54
01-20, 27, 4903037, 16, 113, 55
01-20, 28, 4903030, 12, 119, 60
01-20, 28, 4901358, 11, 123, 63
01-20, 29, 4901348, 18, 122, 67
01-20, 29, 4899679, 19, 123, 68
01-20, 30, 4899670, 19, 132, 68
01-20, 30, 4898000, 20, 133, 70
01-20, 31, 4897988, 27, 131, 77
Boston-Cambridge-Newton MA-NH MSA
01-20, 1, 4873019, 0, 0, 0
01-20, 1, 4871090, 0, 0, 0
01-20, 2, 4871089, 1, 0, 0
01-20, 2, 4869160, 1, 0, 0
01-20, 3, 4869153, 8, 0, 0
01-20, 3, 4867224, 8, 0, 0
01-20, 4, 4867218, 13, 1, 0
01-20, 4, 4865289, 13, 1, 0
01-20, 5, 4865283, 14, 6, 0
01-20, 5, 4863354, 14, 6, 0
01-20, 6, 4863349, 15, 9, 1
01-20, 6, 4861421, 14, 9, 1
01-20, 7, 4861415, 15, 13, 2
01-20, 7, 4859487, 15, 12, 2
01-20, 8, 4859481, 14, 19, 2
01-20, 8, 4857552, 14, 19, 2
01-20, 9, 4857548, 13, 23, 3
01-20, 9, 4855616, 15, 24, 3
01-20, 10, 4855611, 14, 30, 3
01-20, 10, 4853681, 14, 31, 3
01-20, 11, 4853677, 12, 37, 3
01-20, 11, 4851745, 14, 38, 3
01-20, 12, 4851742, 15, 40, 3
01-20, 12, 4849812, 15, 41, 3
01-20, 13, 4849806, 16, 45, 4
01-20, 13, 4847876, 16, 45, 5
01-20, 14, 4847864, 21, 52, 5
01-20, 14, 4845934, 21, 52, 6
01-20, 15, 4845928, 17, 60, 8
01-20, 15, 4843999, 17, 59, 9
01-20, 16, 4843995, 16, 64, 9
01-20, 16, 4842065, 16, 64, 10
01-20, 17, 4842057, 20, 66, 12
01-20, 17, 4840127, 20, 66, 13
01-20, 18, 4840121, 16, 76, 13
01-20, 18, 4838193, 16, 74, 14
01-20, 19, 4838188, 17, 72, 20
01-20, 19, 4836258, 17, 72, 21
01-20, 20, 4836252, 19, 71, 26
