Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
New York-Newark-Jersey City NY-NJ-PA MSA
01-20, 15, 7611311, 0, 0, 0
01-20, 16, 7611311, 0, 0, 0
01-20, 16, 7613855, 0, 1, 0
01-20, 17, 7613855, 0, 1, 0
01-20, 17, 7616400, 0, 1, 0
01-20, 18, 7616400, 0, 1, 0
01-20, 18, 7618945, 0, 1, 0
01-20, 19, 7618945, 0, 1, 0
01-20, 19, 7621490, 0, 1, 0
01-20, 20, 7621490, 0, 1, 0
01-20, 20, 7624035, 0, 1, 0
01-20, 21, 7624035, 0, 1, 0
01-20, 21, 7626580, 0, 1, 0
01-20, 22, 7626580, 0, 1, 0
01-20, 22, 7629125, 0, 1, 0
01-20, 23, 7629125, 0, 1, 0
01-20, 23, 7631669, 0, 1, 1
01-20, 24, 7631669, 0, 1, 1
01-20, 24, 7634214, 0, 1, 1
01-20, 25, 7634214, 0, 1, 1
01-20, 25, 7636759, 0, 1, 1
01-20, 26, 7636759, 0, 1, 1
01-20, 26, 7639303, 0, 1, 2
01-20, 27, 7639303, 0, 1, 2
01-20, 27, 7641848, 0, 1, 2
01-20, 28, 7641848, 0, 1, 2
01-20, 28, 7644393, 0, 1, 2
01-20, 29, 7644393, 0, 1, 2
01-20, 29, 7646938, 0, 1, 2
01-20, 30, 7646938, 0, 1, 2
01-20, 30, 7649483, 0, 1, 2
01-20, 31, 7649483, 0, 1, 2
Houston-The Woodlands-Sugar Land TX MSA
01-20, 1, 7066141, 0, 0, 0
01-20, 1, 7067574, 0, 0, 0
01-20, 2, 7067574, 0, 0, 0
01-20, 2, 7069007, 0, 0, 0
01-20, 3, 7069007, 0, 0, 0
01-20, 3, 7070440, 0, 0, 0
01-20, 4, 7070440, 0, 0, 0
01-20, 4, 7071873, 0, 0, 0
01-20, 5, 7071873, 0, 0, 0
01-20, 5, 7073306, 0, 0, 0
01-20, 6, 7073306, 0, 0, 0
01-20, 6, 7074739, 0, 0, 0
01-20, 7, 7074739, 0, 0, 0
01-20, 7, 7076172, 0, 0, 0
01-20, 8, 7076172, 0, 0, 0
01-20, 8, 7077605, 0, 0, 0
01-20, 9, 7077605, 0, 0, 0
01-20, 9, 7079038, 0, 0, 0
01-20, 10, 7079038, 0, 0, 0
01-20, 10, 7080471, 0, 0, 0
01-20, 11, 7080471, 0, 0, 0
01-20, 11, 7081904, 0, 0, 0
01-20, 12, 7081904, 0, 0, 0
01-20, 12, 7083337, 0, 0, 0
01-20, 13, 7083337, 0, 0, 0
01-20, 13, 7084770, 0, 0, 0
01-20, 14, 7084770, 0, 0, 0
01-20, 14, 7086203, 0, 0, 0
01-20, 15, 7086203, 0, 0, 0
01-20, 15, 7087636, 0, 0, 0
01-20, 16, 7087636, 0, 0, 0
01-20, 16, 7089069, 0, 0, 0
01-20, 17, 7089069, 0, 0, 0
01-20, 17, 7090502, 0, 0, 0
01-20, 18, 7090502, 0, 0, 0
01-20, 18, 7091935, 0, 0, 0
01-20, 19, 7091935, 0, 0, 0
01-20, 19, 7093368, 0, 0, 0
01-20, 20, 7093368, 0, 0, 0
01-20, 20, 7094801, 0, 0, 0
01-20, 21, 7094801, 0, 0, 0
01-20, 21, 7096234, 0, 0, 0
01-20, 22, 7096234, 0, 0, 0
01-20, 22, 7097665, 1, 1, 0
01-20, 23, 7097665, 1, 1, 0
01-20, 23, 7099098, 1, 1, 0
01-20, 24, 7099098, 1, 1, 0
01-20, 24, 7100531, 1, 1, 0
01-20, 25, 7100531, 0, 2, 0
01-20, 25, 7101964, 0, 2, 0
01-20, 26, 7101964, 0, 2, 0
01-20, 26, 7103397, 0, 2, 0
01-20, 27, 7103397, 0, 2, 0
01-20, 27, 7104830, 0, 2, 0
01-20, 28, 7104830, 0, 2, 0
01-20, 28, 7106263, 0, 2, 0
01-20, 29, 7106263, 0, 2, 0
01-20, 29, 7107696, 0, 2, 0
01-20, 30, 7107696, 0, 2, 0
01-20, 30, 7109129, 0, 2, 0
01-20, 31, 7109129, 0, 2, 0
Washington-Arlington-Alexandria DC-VA-MD-WV MSA
01-20, 1, 6280487, 0, 0, 0
01-20, 1, 6277959, 0, 0, 0
01-20, 2, 6277959, 0, 0, 0
01-20, 2, 6275431, 0, 0, 0
01-20, 3, 6275431, 0, 0, 0
01-20, 3, 6272903, 0, 0, 0
01-20, 4, 6272903, 0, 0, 0
01-20, 4, 6270375, 0, 0, 0
01-20, 5, 6270375, 0, 0, 0
01-20, 5, 6267847, 0, 0, 0
01-20, 6, 6267847, 0, 0, 0
01-20, 6, 6265319, 0, 0, 0
01-20, 7, 6265319, 0, 0, 0
01-20, 7, 6262791, 0, 0, 0
01-20, 8, 6262791, 0, 0, 0
01-20, 8, 6260263, 0, 0, 0
01-20, 9, 6260263, 0, 0, 0
01-20, 9, 6257735, 0, 0, 0
01-20, 10, 6257735, 0, 0, 0
01-20, 10, 6255207, 0, 0, 0
01-20, 11, 6255207, 0, 0, 0
01-20, 11, 6252679, 0, 0, 0
01-20, 12, 6252679, 0, 0, 0
01-20, 12, 6250151, 0, 0, 0
01-20, 13, 6250151, 0, 0, 0
01-20, 13, 6247623, 0, 0, 0
01-20, 14, 6247623, 0, 0, 0
01-20, 14, 6245095, 0, 0, 0
01-20, 15, 6245095, 0, 0, 0
01-20, 15, 6242567, 0, 0, 0
01-20, 16, 6242567, 0, 0, 0
01-20, 16, 6240039, 0, 0, 0
01-20, 17, 6240039, 0, 0, 0
01-20, 17, 6237511, 0, 0, 0
01-20, 18, 6237511, 0, 0, 0
01-20, 18, 6234983, 0, 0, 0
01-20, 19, 6234983, 0, 0, 0
01-20, 19, 6232455, 0, 0, 0
01-20, 20, 6232455, 0, 0, 0
01-20, 20, 6229927, 0, 0, 0
01-20, 21, 6229927, 0, 0, 0
01-20, 21, 6227399, 0, 0, 0
01-20, 22, 6227399, 0, 0, 0
01-20, 22, 6224871, 0, 0, 0
01-20, 23, 6224871, 0, 0, 0
01-20, 23, 6222343, 0, 0, 0
01-20, 24, 6222343, 0, 0, 0
01-20, 24, 6219815, 0, 0, 0
01-20, 25, 6219815, 0, 0, 0
01-20, 25, 6217287, 0, 0, 0
01-20, 26, 6217287, 0, 0, 0
01-20, 26, 6214759, 0, 0, 0
01-20, 27, 6214759, 0, 0, 0
01-20, 27, 6212231, 0, 0, 0
01-20, 28, 6212231, 0, 0, 0
01-20, 28, 6209703, 0, 0, 0
01-20, 29, 6209703, 0, 0, 0
01-20, 29, 6207175, 0, 0, 0
01-20, 30, 6207175, 0, 0, 0
01-20, 30, 6204647, 0, 0, 0
01-20, 31, 6204647, 0, 0, 0
Miami-Fort Lauderdale-Pompano Beach FL MSA
01-20, 1, 6166488, 0, 0, 0
01-20, 1, 6169297, 0, 0, 0
01-20, 2, 6169297, 0, 0, 0
01-20, 2, 6172106, 0, 0, 0
01-20, 3, 6172106, 0, 0, 0
01-20, 3, 6174915, 0, 0, 0
01-20, 4, 6174915, 0, 0, 0
01-20, 4, 6177724, 0, 0, 0
01-20, 5, 6177724, 0, 0, 0
01-20, 5, 6180533, 0, 0, 0
01-20, 6, 6180533, 0, 0, 0
01-20, 6, 6183342, 0, 0, 0
01-20, 7, 6183342, 0, 0, 0
01-20, 7, 6186150, 0, 0, 1
01-20, 8, 6186150, 0, 0, 1
01-20, 8, 6188959, 0, 0, 1
01-20, 9, 6188959, 0, 0, 1
01-20, 9, 6191768, 0, 0, 1
01-20, 10, 6191768, 0, 0, 1
01-20, 10, 6194577, 0, 0, 1
01-20, 11, 6194577, 0, 0, 1
01-20, 11, 6197386, 0, 0, 1
01-20, 12, 6197386, 0, 0, 1
01-20, 12, 6200195, 0, 0, 1
01-20, 13, 6200195, 0, 0, 1
01-20, 13, 6203004, 0, 0, 1
01-20, 14, 6203004, 0, 0, 1
01-20, 14, 6205813, 0, 0, 1
01-20, 15, 6205813, 0, 0, 1
01-20, 15, 6208622, 0, 0, 1
01-20, 16, 6208622, 0, 0, 1
01-20, 16, 6211431, 0, 0, 1
01-20, 17, 6211431, 0, 0, 1
01-20, 17, 6214240, 0, 0, 1
01-20, 18, 6214240, 0, 0, 1
01-20, 18, 6217049, 0, 0, 1
01-20, 19, 6217049, 0, 0, 1
01-20, 19, 6219858, 0, 0, 1
01-20, 20, 6219858, 0, 0, 1
01-20, 20, 6222667, 0, 0, 1
01-20, 21, 6222667, 0, 0, 1
01-20, 21, 6225476, 0, 0, 1
01-20, 22, 6225476, 0, 0, 1
01-20, 22, 6228285, 0, 0, 1
01-20, 23, 6228285, 0, 0, 1
01-20, 23, 6231094, 0, 0, 1
01-20, 24, 6231094, 0, 0, 1
01-20, 24, 6233903, 0, 0, 1
01-20, 25, 6233903, 0, 0, 1
01-20, 25, 6236712, 0, 0, 1
01-20, 26, 6236712, 0, 0, 1
01-20, 26, 6239522, 0, 0, 0
01-20, 27, 6239522, 0, 0, 0
01-20, 27, 6242331, 0, 0, 0
01-20, 28, 6242331, 0, 0, 0
01-20, 28, 6245140, 0, 0, 0
01-20, 29, 6245140, 0, 0, 0
01-20, 29, 6247949, 0, 0, 0
01-20, 30, 6247949, 0, 0, 0
01-20, 30, 6250758, 0, 0, 0
01-20, 31, 6250758, 0, 0, 0
Philadelphia-Camden-Wilmington PA-NJ-DE-MD MSA
01-20, 1, 6102434, 0, 0, 0
