Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19202387, 432, 1777, 1027
02-19, 23, 19199228, 432, 1782, 1028
02-19, 24, 19199046, 461, 1878, 1085
02-19, 24, 19195897, 460, 1878, 1082
02-19, 25, 19195709, 463, 1992, 1153
02-19, 25, 19192549, 466, 1993, 1156
02-19, 26, 19192337, 480, 2123, 1224
02-19, 26, 19189169, 485, 2133, 1224
02-19, 27, 19188960, 498, 2250, 1303
02-19, 27, 19185815, 497, 2250, 1296
02-19, 28, 19185598, 533, 2349, 1378
02-19, 28, 19182448, 537, 2345, 1375
02-19, 29, 19182211, 569, 2461, 1464
02-19, 29, 19179055, 570, 2461, 1466
03-19, 1, 19178782, 614, 2629, 1527
03-19, 1, 19180006, 615, 2631, 1532
03-19, 2, 19179864, 518, 2778, 1624
03-19, 2, 19181101, 516, 2775, 1624
03-19, 3, 19180960, 444, 2883, 1729
03-19, 3, 19182194, 443, 2881, 1730
03-19, 4, 19182046, 404, 2979, 1819
03-19, 4, 19183272, 405, 2979, 1824
03-19, 5, 19183125, 417, 3011, 1927
03-19, 5, 19184356, 417, 3013, 1926
03-19, 6, 19184219, 387, 3062, 2044
03-19, 6, 19185446, 389, 3064, 2045
03-19, 7, 19185301, 396, 3106, 2141
03-19, 7, 19186538, 395, 3104, 2139
03-19, 8, 19186399, 372, 3151, 2254
03-19, 8, 19187634, 373, 3150, 2251
03-19, 9, 19187478, 402, 3159, 2369
03-19, 9, 19188716, 401, 3157, 2366
03-19, 10, 19188563, 393, 3207, 2477
03-19, 10, 19189802, 393, 3206, 2471
03-19, 11, 19189647, 404, 3233, 2588
03-19, 11, 19190876, 405, 3234, 2589
03-19, 12, 19190729, 402, 3268, 2705
03-19, 12, 19191960, 402, 3270, 2704
03-19, 13, 19191793, 412, 3314, 2817
03-19, 13, 19193033, 411, 3308, 2816
03-19, 14, 19192862, 419, 3340, 2947
03-19, 14, 19194089, 418, 3342, 2951
03-19, 15, 19193927, 419, 3417, 3037
03-19, 15, 19195158, 422, 3413, 3039
03-19, 16, 19194995, 419, 3441, 3177
03-19, 16, 19196225, 420, 3443, 3176
03-19, 17, 19196054, 416, 3497, 3297
03-19, 17, 19197289, 414, 3493, 3300
03-19, 18, 19197126, 408, 3563, 3399
03-19, 18, 19198352, 409, 3563, 3404
03-19, 19, 19198172, 439, 3584, 3533
03-19, 19, 19199400, 442, 3584, 3534
03-19, 20, 19199227, 449, 3626, 3658
03-19, 20, 19200454, 450, 3624, 3664
03-19, 21, 19200256, 475, 3692, 3769
03-19, 21, 19201490, 474, 3685, 3775
03-19, 22, 19201300, 448, 3766, 3910
03-19, 22, 19202527, 449, 3764, 3916
03-19, 23, 19202332, 466, 3823, 4035
03-19, 23, 19203568, 465, 3816, 4039
03-19, 24, 19203396, 457, 3872, 4163
03-19, 24, 19204629, 457, 3874, 4160
03-19, 25, 19204423, 489, 3901, 4307
03-19, 25, 19205654, 489, 3899, 4310
03-19, 26, 19205460, 494, 3943, 4455
03-19, 26, 19206692, 494, 3945, 4453
03-19, 27, 19206494, 495, 4019, 4576
03-19, 27, 19207721, 496, 4021, 4578
03-19, 28, 19207539, 499, 4074, 4704
03-19, 28, 19208766, 502, 4073, 4707
03-19, 29, 19208547, 532, 4116, 4853
03-19, 29, 19209770, 534, 4115, 4861
03-19, 30, 19209575, 520, 4179, 5006
03-19, 30, 19210799, 525, 4176, 5012
03-19, 31, 19210626, 497, 4241, 5148
03-19, 31, 19211858, 496, 4237, 5153
04-19, 1, 19211657, 489, 4294, 5304
04-19, 1, 19213708, 488, 4293, 5297
04-19, 2, 19213630, 358, 4382, 5416
04-19, 2, 19215672, 359, 4378, 5419
04-19, 3, 19215586, 304, 4348, 5590
04-19, 3, 19217635, 306, 4346, 5583
04-19, 4, 19217555, 257, 4318, 5740
04-19, 4, 19219602, 257, 4318, 5735
04-19, 5, 19219516, 226, 4298, 5872
04-19, 5, 19221567, 225, 4295, 5867
04-19, 6, 19221481, 225, 4236, 6012
04-19, 6, 19223521, 224, 4236, 6015
04-19, 7, 19223429, 224, 4179, 6164
04-19, 7, 19225469, 224, 4178, 6167
04-19, 8, 19225393, 202, 4127, 6316
04-19, 8, 19227427, 201, 4129, 6323
04-19, 9, 19227359, 195, 4067, 6459
04-19, 9, 19229397, 196, 4069, 6460
04-19, 10, 19229325, 196, 3992, 6609
04-19, 10, 19231364, 198, 3990, 6612
04-19, 11, 19231288, 189, 3924, 6763
04-19, 11, 19233318, 196, 3925, 6767
04-19, 12, 19233246, 185, 3888, 6887
04-19, 12, 19235282, 186, 3891, 6889
04-19, 13, 19235215, 178, 3809, 7046
04-19, 13, 19237255, 178, 3807, 7050
04-19, 14, 19237182, 189, 3738, 7181
04-19, 14, 19239224, 190, 3737, 7181
04-19, 15, 19239151, 187, 3664, 7330
04-19, 15, 19241191, 190, 3658, 7335
04-19, 16, 19241109, 198, 3600, 7467
04-19, 16, 19243155, 199, 3596, 7466
04-19, 17, 19243089, 182, 3577, 7568
04-19, 17, 19245137, 183, 3570, 7568
04-19, 18, 19245070, 180, 3507, 7701
04-19, 18, 19247122, 181, 3502, 7695
04-19, 19, 19247067, 162, 3442, 7829
04-19, 19, 19249116, 166, 3436, 7824
04-19, 20, 19249052, 170, 3379, 7941
04-19, 20, 19251106, 171, 3376, 7931
04-19, 21, 19251060, 157, 3320, 8047
04-19, 21, 19253112, 157, 3319, 8038
04-19, 22, 19253037, 162, 3282, 8145
04-19, 22, 19255074, 164, 3283, 8147
04-19, 23, 19254999, 174, 3231, 8264
04-19, 23, 19257038, 176, 3235, 8261
04-19, 24, 19256964, 186, 3215, 8345
04-19, 24, 19259011, 187, 3207, 8347
04-19, 25, 19258952, 173, 3144, 8483
04-19, 25, 19260998, 174, 3145, 8477
04-19, 26, 19260942, 164, 3111, 8577
04-19, 26, 19262985, 167, 3106, 8578
04-19, 27, 19262918, 161, 3090, 8667
04-19, 27, 19264963, 163, 3089, 8663
04-19, 28, 19264908, 149, 3047, 8774
04-19, 28, 19266953, 151, 3040, 8776
04-19, 29, 19266893, 155, 2983, 8889
04-19, 29, 19268938, 158, 2985, 8881
04-19, 30, 19268876, 155, 2956, 8975
04-19, 30, 19270921, 157, 2959, 8967
05-19, 1, 19270857, 159, 2913, 9075
05-19, 1, 19274703, 161, 2910, 9070
05-19, 2, 19274650, 139, 2878, 9177
05-19, 2, 19278484, 145, 2881, 9174
05-19, 3, 19278439, 132, 2847, 9266
05-19, 3, 19282285, 133, 2839, 9267
05-19, 4, 19282229, 140, 2788, 9367
05-19, 4, 19286069, 141, 2788, 9366
05-19, 5, 19286006, 155, 2742, 9461
05-19, 5, 19289842, 155, 2743, 9464
05-19, 6, 19289795, 147, 2685, 9577
05-19, 6, 19293647, 150, 2681, 9566
05-19, 7, 19293588, 148, 2648, 9660
05-19, 7, 19297428, 152, 2642, 9662
05-19, 8, 19297354, 171, 2607, 9752
05-19, 8, 19301195, 174, 2606, 9749
05-19, 9, 19301143, 155, 2582, 9844
05-19, 9, 19304978, 158, 2585, 9843
05-19, 10, 19304935, 129, 2571, 9929
05-19, 10, 19308780, 132, 2572, 9920
05-19, 11, 19308730, 124, 2545, 10005
05-19, 11, 19312574, 125, 2546, 9999
05-19, 12, 19312508, 145, 2517, 10074
05-19, 12, 19316352, 150, 2526, 10056
05-19, 13, 19316306, 125, 2503, 10150
05-19, 13, 19320133, 127, 2503, 10161
05-19, 14, 19320083, 125, 2471, 10245
05-19, 14, 19323924, 130, 2471, 10239
05-19, 15, 19323864, 143, 2432, 10325
05-19, 15, 19327705, 145, 2433, 10321
05-19, 16, 19327655, 138, 2395, 10416
05-19, 16, 19331492, 147, 2393, 10412
05-19, 17, 19331438, 142, 2366, 10498
05-19, 17, 19335276, 148, 2373, 10487
05-19, 18, 19335226, 142, 2354, 10562
05-19, 18, 19339070, 146, 2356, 10552
05-19, 19, 19339024, 138, 2326, 10636
05-19, 19, 19342860, 142, 2327, 10635
05-19, 20, 19342816, 132, 2302, 10714
05-19, 20, 19346666, 134, 2298, 10706
05-19, 21, 19346623, 128, 2241, 10812
05-19, 21, 19350470, 129, 2239, 10806
05-19, 22, 19350429, 124, 2199, 10892
05-19, 22, 19354284, 125, 2197, 10878
05-19, 23, 19354230, 128, 2168, 10958
05-19, 23, 19358078, 131, 2171, 10944
05-19, 24, 19358029, 137, 2153, 11005
05-19, 24, 19361882, 137, 2150, 10995
05-19, 25, 19361835, 133, 2133, 11063
05-19, 25, 19365683, 135, 2127, 11059
05-19, 26, 19365648, 121, 2081, 11154
05-19, 26, 19369501, 123, 2075, 11145
05-19, 27, 19369466, 114, 2050, 11214
05-19, 27, 19373306, 116, 2051, 11211
05-19, 28, 19373266, 105, 2018, 11295
05-19, 28, 19377119, 106, 2018, 11281
05-19, 29, 19377074, 110, 1993, 11347
05-19, 29, 19380926, 111, 1987, 11340
05-19, 30, 19380881, 119, 1954, 11410
05-19, 30, 19384735, 120, 1949, 11400
05-19, 31, 19384693, 117, 1925, 11469
05-19, 31, 19388550, 121, 1919, 11454
06-19, 1, 19388512, 109, 1892, 11531
06-19, 1, 19401153, 112, 1896, 11520
06-19, 2, 19400971, 247, 1871, 11592
06-19, 2, 19413595, 253, 1877, 11593
06-19, 3, 19413404, 340, 1904, 11670
06-19, 3, 19426042, 345, 1904, 11664
06-19, 4, 19425841, 413, 1959, 11742
06-19, 4, 19438462, 417, 1970, 11743
06-19, 5, 19438282, 441, 2052, 11817
06-19, 5, 19450921, 446, 2054, 11808
06-19, 6, 19450722, 470, 2164, 11873
06-19, 6, 19463374, 470, 2160, 11862
06-19, 7, 19463181, 501, 2237, 11947
06-19, 7, 19475807, 505, 2235, 11956
06-19, 8, 19475587, 521, 2347, 12048
06-19, 8, 19488226, 518, 2350, 12046
06-19, 9, 19487967, 569, 2473, 12131
06-19, 9, 19500604, 572, 2470, 12131
06-19, 10, 19500339, 601, 2630, 12207
06-19, 10, 19512993, 604, 2624, 12193
06-19, 11, 19512733, 621, 2775, 12285
06-19, 11, 19525351, 626, 2776, 12298
06-19, 12, 19525063, 679, 2910, 12399
06-19, 12, 19537682, 682, 2913, 12411
06-19, 13, 19537402, 673, 3094, 12519
06-19, 13, 19550025, 679, 3102, 12519
06-19, 14, 19549712, 714, 3263, 12636
06-19, 14, 19562343, 718, 3259, 12642
06-19, 15, 19561972, 813, 3413, 12764
06-19, 15, 19574613, 814, 3409, 12763
06-19, 16, 19574245, 824, 3654, 12876
06-19, 16, 19586853, 826, 3656, 12901
06-19, 17, 19586487, 878, 3859, 13012
06-19, 17, 19599100, 878, 3864, 13031
06-19, 18, 19598708, 897, 4109, 13159
06-19, 18, 19611326, 902, 4106, 13176
06-19, 19, 19610947, 912, 4326, 13325
06-19, 19, 19623583, 914, 4319, 13331
06-19, 20, 19623154, 982, 4503, 13508
06-19, 20, 19635776, 987, 4502, 13519
06-19, 21, 19635372, 978, 4747, 13687
06-19, 21, 19648008, 986, 4745, 13682
06-19, 22, 19647563, 1036, 4977, 13845
06-19, 22, 19660216, 1037, 4977, 13828
06-19, 23, 19659758, 1079, 5217, 14004
06-19, 23, 19672390, 1087, 5213, 14005
06-19, 24, 19671881, 1190, 5440, 14184
06-19, 24, 19684514, 1198, 5430, 14190
06-19, 25, 19683988, 1237, 5727, 14380
06-19, 25, 19696636, 1242, 5718, 14373
06-19, 26, 19696078, 1295, 6024, 14572
06-19, 26, 19708698, 1304, 6027, 14577
06-19, 27, 19708084, 1412, 6305, 14805
06-19, 27, 19720704, 1417, 6300, 14822
06-19, 28, 19720064, 1466, 6663, 15050
06-19, 28, 19732702, 1469, 6662, 15047
06-19, 29, 19732044, 1547, 6998, 15291
06-19, 29, 19744675, 1555, 6998, 15289
06-19, 30, 19743977, 1620, 7360, 15560
06-19, 30, 19756584, 1627, 7370, 15573
07-19, 1, 19755882, 1670, 7773, 15829
07-19, 1, 19772636, 1682, 7778, 15847
07-19, 2, 19771466, 2214, 8178, 16085
07-19, 2, 19788241, 2226, 8173, 16092
07-19, 3, 19787019, 2605, 8723, 16385
07-19, 3, 19803752, 2621, 8731, 16417
07-19, 4, 19802435, 2920, 9415, 16751
07-19, 4, 19819178, 2915, 9437, 16780
07-19, 5, 19817755, 3180, 10258, 17117
07-19, 5, 19834526, 3181, 10278, 17114
07-19, 6, 19832953, 3507, 11170, 17469
07-19, 6, 19849726, 3515, 11181, 17466
07-19, 7, 19848040, 3853, 12120, 17875
07-19, 7, 19864776, 3846, 12146, 17909
07-19, 8, 19862940, 4198, 13225, 18314
07-19, 8, 19879711, 4212, 13227, 18316
07-19, 9, 19877733, 4510, 14430, 18793
07-19, 9, 19894472, 4519, 14469, 18795
07-19, 10, 19892366, 4812, 15733, 19344
07-19, 10, 19909102, 4818, 15772, 19352
07-19, 11, 19906796, 5178, 17148, 19922
07-19, 11, 19923519, 5186, 17179, 19949
07-19, 12, 19921025, 5682, 18622, 20504
07-19, 12, 19937756, 5704, 18630, 20532
07-19, 13, 19934996, 6214, 20202, 21210
07-19, 13, 19951708, 6239, 20228, 21236
07-19, 14, 19948725, 6741, 22006, 21939
07-19, 14, 19965437, 6755, 22042, 21966
07-19, 15, 19962088, 7505, 23878, 22729
07-19, 15, 19978813, 7519, 23930, 22727
07-19, 16, 19975176, 8232, 26043, 23538
07-19, 16, 19991855, 8259, 26099, 23565
07-19, 17, 19987893, 9079, 28332, 24474
07-19, 17, 20004589, 9097, 28356, 24525
07-19, 18, 20000405, 9676, 30987, 25499
07-19, 18, 20017080, 9708, 31020, 25548
07-19, 19, 20012268, 10813, 33647, 26628
07-19, 19, 20028924, 10857, 33673, 26691
07-19, 20, 20023753, 11786, 36707, 27899
07-19, 20, 20040477, 11812, 36728, 27917
07-19, 21, 20035015, 12682, 40012, 29225
07-19, 21, 20051681, 12709, 40060, 29273
07-19, 22, 20045708, 13719, 43583, 30713
07-19, 22, 20062386, 13744, 43629, 30753
07-19, 23, 20055918, 14850, 47482, 32262
07-19, 23, 20072568, 14899, 47556, 32278
07-19, 24, 20065366, 16327, 51728, 33880
07-19, 24, 20082023, 16389, 51781, 33897
07-19, 25, 20074462, 17477, 56454, 35697
07-19, 25, 20091123, 17504, 56513, 35739
07-19, 26, 20082406, 19347, 61340, 37786
07-19, 26, 20099071, 19375, 61414, 37808
07-19, 27, 20089795, 20923, 66974, 39976
07-19, 27, 20106311, 21002, 67070, 40074
07-19, 28, 20096281, 22905, 72838, 42433
07-19, 28, 20112846, 22967, 72931, 42502
07-19, 29, 20101910, 24860, 79403, 45073
07-19, 29, 20118413, 24945, 79535, 45142
07-19, 30, 20106496, 27072, 86508, 47959
07-19, 30, 20123030, 27147, 86624, 48023
07-19, 31, 20110084, 29416, 94235, 51089
07-19, 31, 20126590, 29506, 94379, 51138
08-19, 1, 20112366, 32037, 102733, 54477
08-19, 1, 20126369, 32140, 102879, 54551
08-19, 2, 20110876, 35007, 111891, 58165
08-19, 2, 20124841, 35070, 112092, 58262
08-19, 3, 20107903, 38275, 121950, 62137
08-19, 3, 20121826, 38401, 122154, 62210
08-19, 4, 20103564, 41538, 132848, 66641
08-19, 4, 20117456, 41633, 133097, 66731
08-19, 5, 20097393, 45238, 144907, 71379
08-19, 5, 20111345, 45409, 145057, 71432
08-19, 6, 20089561, 49522, 157634, 76526
08-19, 6, 20103380, 49671, 157941, 76577
08-19, 7, 20079875, 53753, 171841, 82100
08-19, 7, 20093778, 53876, 172048, 82193
08-19, 8, 20067710, 59001, 186997, 88187
08-19, 8, 20081416, 59137, 187331, 88337
08-19, 9, 20053186, 64153, 203841, 95041
08-19, 9, 20066810, 64358, 204198, 95181
08-19, 10, 20036349, 69536, 222183, 102479
08-19, 10, 20050075, 69724, 222493, 102581
08-19, 11, 20016509, 75900, 241984, 110480
08-19, 11, 20030194, 76074, 242279, 110652
08-19, 12, 19993650, 82556, 263761, 119232
08-19, 12, 20007175, 82774, 264154, 119422
08-19, 13, 19967274, 90137, 287402, 128712
08-19, 13, 19980742, 90392, 287819, 128898
08-19, 14, 19937794, 97878, 313100, 139079
08-19, 14, 19951082, 98187, 313634, 139274
08-19, 15, 19904122, 106816, 341011, 150228
08-19, 15, 19917381, 107083, 341618, 150421
08-19, 16, 19866440, 116007, 371613, 162443
08-19, 16, 19879629, 116299, 372245, 162656
08-19, 17, 19823849, 126415, 404870, 175695
08-19, 17, 19836869, 126819, 405536, 175931
08-19, 18, 19775792, 138164, 441091, 190108
08-19, 18, 19788918, 138450, 441758, 190355
08-19, 19, 19722948, 149932, 480878, 205723
08-19, 19, 19735839, 150271, 481642, 206055
08-19, 20, 19663540, 163371, 524104, 222792
08-19, 20, 19676275, 163786, 524937, 223135
08-19, 21, 19597873, 177799, 570950, 241511
08-19, 21, 19610364, 178305, 571918, 241872
08-19, 22, 19524695, 193572, 622330, 261862
08-19, 22, 19537028, 194126, 623293, 262338
08-19, 23, 19443877, 210684, 678040, 284184
08-19, 23, 19456220, 211225, 679035, 284631
08-19, 24, 19354904, 229855, 737842, 308510
08-19, 24, 19367130, 230392, 738854, 309061
08-19, 25, 19255857, 250896, 803636, 335048
08-19, 25, 19268078, 251531, 804630, 335524
08-19, 26, 19147519, 273162, 875292, 363790
08-19, 26, 19159267, 273863, 876577, 364382
08-19, 27, 19027767, 297543, 953628, 395151
08-19, 27, 19039118, 298358, 955209, 395730
08-19, 28, 18896443, 323328, 1039296, 429348
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213793, 1, 0, 0
01-20, 2, 13213784, 10, 0, 0
01-20, 2, 13212779, 10, 0, 0
01-20, 3, 13212764, 20, 5, 0
01-20, 3, 13211759, 20, 5, 0
01-20, 4, 13211746, 24, 14, 0
01-20, 4, 13210740, 24, 15, 0
01-20, 5, 13210722, 34, 22, 1
01-20, 5, 13209716, 34, 23, 1
01-20, 6, 13209706, 29, 37, 2
01-20, 6, 13208700, 29, 38, 2
01-20, 7, 13208688, 33, 46, 2
01-20, 7, 13207684, 32, 46, 2
01-20, 8, 13207670, 37, 51, 6
01-20, 8, 13206662, 38, 53, 6
01-20, 9, 13206653, 38, 59, 9
01-20, 9, 13205649, 37, 59, 9
01-20, 10, 13205636, 34, 73, 11
01-20, 10, 13204631, 35, 73, 10
01-20, 11, 13204621, 30, 86, 12
01-20, 11, 13203616, 30, 87, 11
01-20, 12, 13203607, 29, 91, 17
01-20, 12, 13202601, 29, 93, 16
01-20, 13, 13202579, 39, 102, 19
01-20, 13, 13201573, 39, 104, 18
01-20, 14, 13201558, 37, 115, 24
01-20, 14, 13200552, 38, 116, 23
01-20, 15, 13200540, 35, 126, 28
01-20, 15, 13199534, 35, 128, 27
01-20, 16, 13199524, 32, 136, 32
01-20, 16, 13198520, 32, 136, 31
01-20, 17, 13198510, 29, 139, 41
01-20, 17, 13197505, 30, 138, 41
01-20, 18, 13197497, 24, 146, 47
01-20, 18, 13196490, 25, 146, 48
01-20, 19, 13196470, 37, 148, 54
01-20, 19, 13195464, 39, 147, 54
01-20, 20, 13195451, 40, 152, 61
01-20, 20, 13194452, 40, 146, 61
01-20, 21, 13194438, 32, 163, 66
01-20, 21, 13193439, 32, 159, 64
01-20, 22, 13193413, 42, 172, 67
01-20, 22, 13192412, 42, 168, 67
01-20, 23, 13192388, 47, 182, 72
01-20, 23, 13191386, 47, 179, 72
01-20, 24, 13191365, 50, 189, 80
01-20, 24, 13190362, 52, 187, 78
01-20, 25, 13190345, 51, 200, 83
01-20, 25, 13189344, 51, 198, 81
01-20, 26, 13189327, 47, 213, 87
01-20, 26, 13188325, 46, 211, 87
01-20, 27, 13188297, 52, 223, 97
01-20, 27, 13187297, 50, 220, 97
01-20, 28, 13187275, 49, 235, 105
01-20, 28, 13186269, 50, 236, 104
01-20, 29, 13186242, 56, 250, 111
01-20, 29, 13185241, 55, 247, 111
01-20, 30, 13185221, 57, 258, 118
01-20, 30, 13184219, 56, 255, 119
01-20, 31, 13184205, 43, 275, 126
01-20, 31, 13183205, 41, 272, 126
02-19, 1, 13183170, 64, 277, 133
02-19, 1, 13185869, 66, 274, 133
02-19, 2, 13185838, 74, 284, 146
02-19, 2, 13188533, 79, 282, 146
02-19, 3, 13188501, 69, 316, 154
02-19, 3, 13191202, 70, 314, 152
02-19, 4, 13191163, 88, 332, 155
02-19, 4, 13193858, 92, 333, 153
02-19, 5, 13193826, 85, 360, 165
02-19, 5, 13196522, 87, 362, 163
02-19, 6, 13196486, 87, 386, 175
02-19, 6, 13199177, 90, 389, 176
02-19, 7, 13199140, 104, 400, 188
02-19, 7, 13201835, 105, 401, 189
02-19, 8, 13201796, 107, 426, 201
02-19, 8, 13204492, 107, 427, 202
02-19, 9, 13204445, 112, 453, 218
02-19, 9, 13207143, 113, 452, 218
02-19, 10, 13207095, 118, 484, 229
02-19, 10, 13209790, 117, 486, 231
02-19, 11, 13209733, 120, 527, 244
02-19, 11, 13212427, 123, 529, 243
02-19, 12, 13212369, 135, 560, 258
02-19, 12, 13215064, 137, 560, 259
02-19, 13, 13215015, 136, 580, 289
02-19, 13, 13217713, 138, 576, 291
02-19, 14, 13217662, 135, 608, 313
02-19, 14, 13220357, 136, 609, 314
02-19, 15, 13220298, 139, 643, 336
02-19, 15, 13222992, 142, 641, 339
02-19, 16, 13222924, 159, 671, 360
02-19, 16, 13225615, 159, 676, 362
02-19, 17, 13225559, 159, 709, 385
02-19, 17, 13228254, 161, 707, 388
02-19, 18, 13228185, 167, 749, 409
02-19, 18, 13230878, 170, 750, 410
02-19, 19, 13230807, 175, 785, 441
02-19, 19, 13233503, 177, 781, 445
02-19, 20, 13233427, 189, 811, 479
02-19, 20, 13236119, 191, 811, 483
02-19, 21, 13236028, 206, 861, 509
02-19, 21, 13238728, 209, 858, 507
02-19, 22, 13238640, 201, 922, 539
02-19, 22, 13241337, 204, 922, 537
02-19, 23, 13241230, 225, 975, 570
02-19, 23, 13243925, 226, 977, 570
02-19, 24, 13243827, 242, 1030, 599
02-19, 24, 13246529, 241, 1027, 599
02-19, 25, 13246419, 249, 1081, 647
02-19, 25, 13249118, 249, 1085, 642
02-19, 26, 13249005, 254, 1147, 688
02-19, 26, 13251698, 258, 1145, 691
02-19, 27, 13251585, 279, 1202, 726
02-19, 27, 13254272, 282, 1206, 730
02-19, 28, 13254152, 300, 1269, 769
02-19, 28, 13256848, 296, 1271, 773
02-19, 29, 13256736, 299, 1321, 832
02-19, 29, 13259438, 296, 1320, 832
03-19, 1, 13259317, 288, 1406, 875
03-19, 1, 13259718, 292, 1408, 877
03-19, 2, 13259657, 233, 1490, 915
03-19, 2, 13260062, 233, 1493, 916
03-19, 3, 13259994, 206, 1545, 959
03-19, 3, 13260396, 208, 1549, 960
03-19, 4, 13260316, 200, 1587, 1010
03-19, 4, 13260722, 202, 1588, 1010
03-19, 5, 13260643, 201, 1609, 1069
03-19, 5, 13261050, 202, 1610, 1069
03-19, 6, 13260963, 204, 1622, 1142
03-19, 6, 13261373, 203, 1622, 1142
03-19, 7, 13261292, 209, 1646, 1193
03-19, 7, 13261695, 212, 1649, 1193
