Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199769, 346, 1486, 869
02-19, 24, 19199621, 355, 1583, 911
02-19, 24, 19196470, 356, 1579, 912
02-19, 25, 19196307, 390, 1644, 976
02-19, 25, 19193149, 391, 1644, 980
02-19, 26, 19192969, 422, 1742, 1031
02-19, 26, 19189813, 421, 1745, 1032
02-19, 27, 19189623, 442, 1852, 1094
02-19, 27, 19186462, 441, 1855, 1100
02-19, 28, 19186288, 441, 1982, 1147
02-19, 28, 19183124, 443, 1987, 1151
02-19, 29, 19182912, 478, 2095, 1220
02-19, 29, 19179743, 483, 2099, 1227
03-19, 1, 19179516, 508, 2216, 1312
03-19, 1, 19180750, 508, 2212, 1314
03-19, 2, 19180629, 431, 2335, 1389
03-19, 2, 19181863, 431, 2334, 1388
03-19, 3, 19181737, 384, 2432, 1463
03-19, 3, 19182967, 384, 2429, 1468
03-19, 4, 19182835, 345, 2519, 1549
03-19, 4, 19184071, 345, 2517, 1547
03-19, 5, 19183948, 311, 2584, 1637
03-19, 5, 19185175, 313, 2587, 1637
03-19, 6, 19185048, 318, 2603, 1743
03-19, 6, 19186278, 318, 2600, 1748
03-19, 7, 19186147, 310, 2662, 1825
03-19, 7, 19187379, 311, 2658, 1828
03-19, 8, 19187239, 333, 2684, 1920
03-19, 8, 19188472, 333, 2681, 1922
03-19, 9, 19188338, 354, 2701, 2015
03-19, 9, 19189576, 354, 2699, 2011
03-19, 10, 19189442, 342, 2758, 2098
03-19, 10, 19190666, 343, 2760, 2103
03-19, 11, 19190537, 342, 2813, 2180
03-19, 11, 19191765, 343, 2814, 2182
03-19, 12, 19191627, 354, 2827, 2296
03-19, 12, 19192855, 356, 2827, 2298
03-19, 13, 19192712, 357, 2861, 2406
03-19, 13, 19193951, 357, 2854, 2406
03-19, 14, 19193797, 360, 2910, 2501
03-19, 14, 19195034, 361, 2908, 2497
03-19, 15, 19194888, 361, 2956, 2595
03-19, 15, 19196121, 362, 2952, 2597
03-19, 16, 19195981, 360, 2975, 2716
03-19, 16, 19197208, 361, 2975, 2720
03-19, 17, 19197064, 366, 3026, 2808
03-19, 17, 19198293, 366, 3029, 2808
03-19, 18, 19198143, 375, 3040, 2938
03-19, 18, 19199375, 377, 3034, 2942
03-19, 19, 19199220, 390, 3064, 3054
03-19, 19, 19200446, 391, 3063, 3060
03-19, 20, 19200272, 417, 3106, 3165
03-19, 20, 19201497, 420, 3108, 3167
03-19, 21, 19201344, 398, 3175, 3275
03-19, 21, 19202574, 399, 3179, 3272
03-19, 22, 19202399, 417, 3233, 3375
03-19, 22, 19203628, 419, 3235, 3374
03-19, 23, 19203487, 386, 3291, 3492
03-19, 23, 19204713, 392, 3298, 3485
03-19, 24, 19204551, 408, 3327, 3602
03-19, 24, 19205785, 411, 3326, 3598
03-19, 25, 19205604, 448, 3352, 3716
03-19, 25, 19206830, 450, 3354, 3718
03-19, 26, 19206670, 447, 3418, 3817
03-19, 26, 19207901, 449, 3419, 3815
03-19, 27, 19207725, 452, 3500, 3907
03-19, 27, 19208952, 456, 3501, 3907
03-19, 28, 19208759, 479, 3547, 4031
03-19, 28, 19209988, 480, 3549, 4031
03-19, 29, 19209803, 475, 3624, 4146
03-19, 29, 19211029, 477, 3624, 4150
03-19, 30, 19210863, 459, 3685, 4273
03-19, 30, 19212096, 460, 3689, 4267
03-19, 31, 19211920, 454, 3735, 4403
03-19, 31, 19213147, 456, 3737, 4404
04-19, 1, 19212971, 460, 3777, 4536
04-19, 1, 19215016, 460, 3771, 4539
04-19, 2, 19214950, 346, 3829, 4661
04-19, 2, 19216986, 346, 3830, 4666
04-19, 3, 19216913, 289, 3826, 4800
04-19, 3, 19218955, 289, 3821, 4805
04-19, 4, 19218884, 240, 3800, 4946
04-19, 4, 19220931, 241, 3795, 4945
04-19, 5, 19220852, 227, 3755, 5078
04-19, 5, 19222897, 227, 3750, 5080
04-19, 6, 19222825, 210, 3693, 5226
04-19, 6, 19224864, 211, 3691, 5230
04-19, 7, 19224780, 218, 3648, 5350
04-19, 7, 19226824, 218, 3646, 5350
04-19, 8, 19226752, 211, 3600, 5475
04-19, 8, 19228790, 211, 3597, 5482
04-19, 9, 19228718, 202, 3552, 5608
04-19, 9, 19230766, 202, 3544, 5610
04-19, 10, 19230686, 208, 3484, 5744
04-19, 10, 19232723, 210, 3482, 5749
04-19, 11, 19232647, 205, 3440, 5872
04-19, 11, 19234688, 205, 3436, 5877
04-19, 12, 19234607, 198, 3436, 5965
04-19, 12, 19236653, 198, 3432, 5965
04-19, 13, 19236579, 193, 3368, 6108
04-19, 13, 19238623, 194, 3368, 6105
04-19, 14, 19238552, 180, 3332, 6226
04-19, 14, 19240588, 181, 3334, 6229
04-19, 15, 19240497, 194, 3301, 6340
04-19, 15, 19242532, 197, 3302, 6343
04-19, 16, 19242479, 178, 3265, 6452
04-19, 16, 19244525, 180, 3263, 6448
04-19, 17, 19244457, 187, 3206, 6566
04-19, 17, 19246502, 188, 3202, 6566
04-19, 18, 19246449, 178, 3163, 6668
04-19, 18, 19248494, 178, 3159, 6669
04-19, 19, 19248425, 172, 3121, 6782
04-19, 19, 19250470, 173, 3112, 6787
04-19, 20, 19250413, 166, 3053, 6910
04-19, 20, 19252459, 169, 3049, 6907
04-19, 21, 19252402, 166, 3019, 6997
04-19, 21, 19254447, 167, 3014, 6998
04-19, 22, 19254381, 166, 2991, 7088
04-19, 22, 19256418, 168, 2991, 7091
04-19, 23, 19256369, 141, 2972, 7186
04-19, 23, 19258409, 142, 2970, 7189
04-19, 24, 19258361, 140, 2913, 7296
04-19, 24, 19260410, 141, 2904, 7297
04-19, 25, 19260356, 138, 2860, 7398
04-19, 25, 19262404, 138, 2852, 7400
04-19, 26, 19262347, 144, 2799, 7504
04-19, 26, 19264398, 144, 2794, 7500
04-19, 27, 19264365, 116, 2757, 7598
04-19, 27, 19266406, 116, 2753, 7603
04-19, 28, 19266336, 144, 2709, 7689
04-19, 28, 19268376, 147, 2710, 7687
04-19, 29, 19268324, 136, 2679, 7781
04-19, 29, 19270362, 137, 2681, 7782
04-19, 30, 19270311, 137, 2648, 7866
04-19, 30, 19272355, 138, 2649, 7862
05-19, 1, 19272295, 142, 2604, 7963
05-19, 1, 19276131, 142, 2606, 7965
05-19, 2, 19276060, 152, 2564, 8068
05-19, 2, 19279906, 156, 2556, 8066
05-19, 3, 19279843, 158, 2524, 8159
05-19, 3, 19283676, 161, 2524, 8163
05-19, 4, 19283618, 142, 2508, 8256
05-19, 4, 19287449, 147, 2507, 8261
05-19, 5, 19287413, 135, 2465, 8351
05-19, 5, 19291253, 137, 2466, 8348
05-19, 6, 19291206, 126, 2456, 8416
05-19, 6, 19295054, 127, 2451, 8412
05-19, 7, 19295000, 124, 2411, 8509
05-19, 7, 19298843, 124, 2411, 8506
05-19, 8, 19298789, 128, 2368, 8599
05-19, 8, 19302612, 128, 2367, 8617
05-19, 9, 19302565, 123, 2326, 8710
05-19, 9, 19306411, 123, 2322, 8708
05-19, 10, 19306377, 114, 2298, 8775
05-19, 10, 19310205, 115, 2297, 8787
05-19, 11, 19310159, 124, 2262, 8859
05-19, 11, 19314005, 125, 2257, 8857
05-19, 12, 19313969, 105, 2243, 8927
05-19, 12, 19317810, 107, 2246, 8921
05-19, 13, 19317750, 124, 2200, 9010
05-19, 13, 19321578, 128, 2202, 9016
05-19, 14, 19321532, 130, 2164, 9098
05-19, 14, 19325382, 133, 2158, 9091
05-19, 15, 19325330, 137, 2118, 9179
05-19, 15, 19329169, 137, 2117, 9181
05-19, 16, 19329136, 112, 2088, 9268
05-19, 16, 19332964, 114, 2083, 9283
05-19, 17, 19332928, 105, 2049, 9362
05-19, 17, 19336757, 106, 2042, 9379
05-19, 18, 19336727, 90, 2008, 9459
05-19, 18, 19340567, 90, 2004, 9463
05-19, 19, 19340534, 94, 1952, 9544
05-19, 19, 19344368, 95, 1951, 9550
05-19, 20, 19344324, 94, 1943, 9603
05-19, 20, 19348163, 95, 1946, 9600
05-19, 21, 19348121, 106, 1920, 9657
05-19, 21, 19351961, 109, 1919, 9655
05-19, 22, 19351922, 99, 1899, 9724
05-19, 22, 19355747, 101, 1899, 9737
05-19, 23, 19355709, 103, 1860, 9812
05-19, 23, 19359550, 104, 1863, 9807
05-19, 24, 19359517, 93, 1838, 9876
05-19, 24, 19363358, 95, 1841, 9870
05-19, 25, 19363322, 95, 1822, 9925
05-19, 25, 19367153, 95, 1823, 9933
05-19, 26, 19367112, 96, 1783, 10013
05-19, 26, 19370941, 96, 1786, 10021
05-19, 27, 19370902, 101, 1754, 10087
05-19, 27, 19374739, 101, 1754, 10090
05-19, 28, 19374700, 99, 1745, 10140
05-19, 28, 19378527, 100, 1749, 10148
05-19, 29, 19378482, 102, 1717, 10223
05-19, 29, 19382309, 106, 1717, 10232
05-19, 30, 19382271, 103, 1705, 10285
05-19, 30, 19386106, 104, 1703, 10291
05-19, 31, 19386074, 92, 1693, 10345
05-19, 31, 19389909, 94, 1693, 10348
06-19, 1, 19389881, 83, 1680, 10400
06-19, 1, 19402515, 86, 1677, 10403
06-19, 2, 19402345, 225, 1645, 10466
06-19, 2, 19414972, 228, 1648, 10470
06-19, 3, 19414797, 309, 1698, 10514
06-19, 3, 19427420, 309, 1690, 10536
06-19, 4, 19427237, 372, 1747, 10599
06-19, 4, 19439869, 373, 1744, 10606
06-19, 5, 19439686, 414, 1833, 10659
06-19, 5, 19452325, 420, 1825, 10659
06-19, 6, 19452130, 446, 1941, 10712
06-19, 6, 19464741, 446, 1947, 10732
06-19, 7, 19464572, 442, 2064, 10788
06-19, 7, 19477182, 442, 2071, 10808
06-19, 8, 19476984, 460, 2177, 10882
06-19, 8, 19489612, 461, 2181, 10886
06-19, 9, 19489377, 529, 2274, 10960
06-19, 9, 19501999, 530, 2272, 10976
06-19, 10, 19501763, 558, 2387, 11069
06-19, 10, 19514354, 565, 2407, 11088
06-19, 11, 19514137, 539, 2555, 11183
06-19, 11, 19526745, 549, 2561, 11196
06-19, 12, 19526468, 619, 2682, 11282
06-19, 12, 19539081, 625, 2684, 11298
06-19, 13, 19538825, 636, 2845, 11382
06-19, 13, 19551449, 640, 2845, 11391
06-19, 14, 19551150, 688, 2988, 11499
06-19, 14, 19563777, 690, 2993, 11502
06-19, 15, 19563482, 701, 3166, 11613
06-19, 15, 19576099, 705, 3176, 11619
06-19, 16, 19575777, 744, 3353, 11725
06-19, 16, 19588380, 751, 3367, 11738
06-19, 17, 19588009, 831, 3564, 11832
06-19, 17, 19600631, 836, 3566, 11840
06-19, 18, 19600281, 844, 3776, 11972
06-19, 18, 19612884, 851, 3790, 11985
06-19, 19, 19612472, 945, 3980, 12113
06-19, 19, 19625106, 944, 3977, 12120
06-19, 20, 19624705, 963, 4199, 12280
06-19, 20, 19637331, 965, 4203, 12285
06-19, 21, 19636952, 949, 4444, 12439
06-19, 21, 19649558, 957, 4455, 12451
06-19, 22, 19649107, 1024, 4708, 12582
06-19, 22, 19661735, 1027, 4710, 12586
06-19, 23, 19661269, 1092, 4946, 12751
06-19, 23, 19673876, 1101, 4946, 12772
06-19, 24, 19673367, 1180, 5198, 12950
06-19, 24, 19685972, 1185, 5205, 12970
06-19, 25, 19685493, 1234, 5455, 13150
06-19, 25, 19698082, 1242, 5465, 13180
06-19, 26, 19697542, 1298, 5762, 13367
06-19, 26, 19710136, 1303, 5771, 13396
06-19, 27, 19709563, 1396, 6050, 13597
06-19, 27, 19722161, 1400, 6053, 13629
06-19, 28, 19721529, 1427, 6436, 13851
06-19, 28, 19734134, 1430, 6451, 13865
06-19, 29, 19733488, 1514, 6790, 14088
06-19, 29, 19746089, 1519, 6795, 14114
06-19, 30, 19745367, 1641, 7184, 14325
06-19, 30, 19757975, 1649, 7204, 14326
07-19, 1, 19757248, 1705, 7620, 14581
07-19, 1, 19773986, 1720, 7645, 14592
07-19, 2, 19772838, 2209, 8017, 14879
07-19, 2, 19789592, 2217, 8039, 14884
07-19, 3, 19788361, 2596, 8616, 15159
07-19, 3, 19805140, 2605, 8620, 15156
07-19, 4, 19803814, 2872, 9368, 15467
07-19, 4, 19820570, 2884, 9378, 15478
07-19, 5, 19819116, 3197, 10212, 15785
07-19, 5, 19835848, 3213, 10238, 15800
07-19, 6, 19834383, 3469, 11091, 16156
07-19, 6, 19851151, 3476, 11106, 16155
07-19, 7, 19849517, 3743, 12110, 16518
07-19, 7, 19866256, 3753, 12131, 16537
07-19, 8, 19864418, 4156, 13161, 16942
07-19, 8, 19881159, 4175, 13176, 16956
07-19, 9, 19879178, 4545, 14340, 17403
07-19, 9, 19895879, 4574, 14379, 17423
07-19, 10, 19893680, 5010, 15623, 17942
07-19, 10, 19910364, 5027, 15671, 17982
07-19, 11, 19908045, 5343, 17151, 18505
07-19, 11, 19924723, 5367, 17177, 18566
07-19, 12, 19922138, 5805, 18691, 19199
07-19, 12, 19938828, 5833, 18720, 19241
07-19, 13, 19936063, 6266, 20439, 19854
07-19, 13, 19952754, 6284, 20465, 19908
07-19, 14, 19949721, 6787, 22283, 20620
07-19, 14, 19966375, 6821, 22337, 20667
07-19, 15, 19963068, 7443, 24238, 21451
07-19, 15, 19979746, 7478, 24302, 21463
07-19, 16, 19976028, 8254, 26340, 22367
07-19, 16, 19992677, 8298, 26397, 22406
07-19, 17, 19988773, 8949, 28707, 23349
07-19, 17, 20005398, 8992, 28786, 23391
07-19, 18, 20000886, 9954, 31377, 24350
07-19, 18, 20017554, 10000, 31429, 24373
07-19, 19, 20012898, 10682, 34308, 25468
07-19, 19, 20029589, 10699, 34342, 25515
07-19, 20, 20024501, 11622, 37237, 26785
07-19, 20, 20041132, 11663, 37324, 26815
07-19, 21, 20035379, 12890, 40511, 28154
07-19, 21, 20051992, 12918, 40620, 28193
07-19, 22, 20045814, 13951, 44355, 29603
07-19, 22, 20062403, 14002, 44464, 29643
07-19, 23, 20055779, 15179, 48324, 31230
07-19, 23, 20072385, 15243, 48383, 31290
07-19, 24, 20065260, 16378, 52633, 33030
07-19, 24, 20081852, 16426, 52726, 33086
07-19, 25, 20073894, 17794, 57476, 34926
07-19, 25, 20090478, 17821, 57625, 34955
07-19, 26, 20081924, 19403, 62438, 37114
07-19, 26, 20098509, 19463, 62533, 37163
07-19, 27, 20089137, 21172, 67970, 39389
07-19, 27, 20105651, 21233, 68074, 39499
07-19, 28, 20095499, 23133, 73929, 41896
07-19, 28, 20111944, 23220, 74097, 41985
07-19, 29, 20100928, 25225, 80542, 44551
07-19, 29, 20117434, 25310, 80678, 44613
07-19, 30, 20105252, 27578, 87718, 47487
07-19, 30, 20121713, 27660, 87871, 47580
07-19, 31, 20108655, 29877, 95647, 50645
07-19, 31, 20125034, 30000, 95796, 50783
08-19, 1, 20110621, 32802, 104047, 54143
08-19, 1, 20124620, 32878, 104233, 54208
08-19, 2, 20109004, 35751, 113371, 57813
08-19, 2, 20122939, 35853, 113556, 57917
08-19, 3, 20105806, 38911, 123611, 61937
08-19, 3, 20119679, 38983, 123881, 62048
08-19, 4, 20100946, 42290, 135046, 66309
08-19, 4, 20114784, 42459, 135247, 66427
08-19, 5, 20094578, 45980, 147120, 71239
08-19, 5, 20108382, 46111, 147363, 71387
08-19, 6, 20086181, 50315, 160154, 76593
08-19, 6, 20099858, 50474, 160469, 76768
08-19, 7, 20075905, 54559, 174605, 82500
08-19, 7, 20089623, 54684, 174933, 82655
08-19, 8, 20063431, 59343, 190193, 88928
08-19, 8, 20077048, 59524, 190559, 89090
08-19, 9, 20048356, 64678, 207442, 95745
08-19, 9, 20061966, 64887, 207814, 95880
08-19, 10, 20030715, 70824, 225833, 103175
08-19, 10, 20044260, 71037, 226280, 103296
08-19, 11, 20010231, 77118, 246309, 111215
08-19, 11, 20023708, 77308, 246754, 111429
08-19, 12, 19986572, 84055, 268462, 120110
08-19, 12, 19999996, 84259, 268893, 120377
08-19, 13, 19959628, 91672, 292638, 129587
08-19, 13, 19972844, 91937, 293225, 129845
08-19, 14, 19928788, 99847, 319067, 140149
08-19, 14, 19941921, 100115, 319666, 140475
08-19, 15, 19893834, 108589, 348181, 151573
08-19, 15, 19907006, 108867, 348838, 151792
08-19, 16, 19854799, 118092, 379718, 163894
08-19, 16, 19867885, 118449, 380345, 164150
08-19, 17, 19811010, 128624, 413592, 177603
08-19, 17, 19824022, 128992, 414193, 177948
08-19, 18, 19761900, 140729, 449872, 192654
08-19, 18, 19774775, 141025, 450748, 192933
08-19, 19, 19707242, 152975, 490642, 208622
08-19, 19, 19720014, 153397, 491465, 208931
08-19, 20, 19646178, 167107, 534363, 226159
08-19, 20, 19658895, 167469, 535259, 226510
08-19, 21, 19578730, 181981, 581998, 245424
08-19, 21, 19591151, 182507, 582952, 245849
08-19, 22, 19504106, 197640, 634584, 266129
08-19, 22, 19516357, 198126, 635744, 266558
08-19, 23, 19420884, 215713, 691371, 288817
08-19, 23, 19432968, 216244, 692628, 289271
08-19, 24, 19329397, 234609, 753197, 313908
08-19, 24, 19341246, 235260, 754496, 314435
08-19, 25, 19228723, 254679, 821138, 340897
08-19, 25, 19240428, 255429, 822524, 341382
08-19, 26, 19117221, 278218, 894135, 370189
08-19, 26, 19128806, 278924, 895590, 370769
08-19, 27, 18995214, 302673, 973978, 402224
08-19, 27, 19006280, 303475, 975701, 402959
08-19, 28, 18861187, 329292, 1061064, 436872
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213780, 14, 0, 0
01-20, 2, 13212774, 15, 0, 0
01-20, 3, 13212760, 23, 6, 0
01-20, 3, 13211755, 23, 6, 0
01-20, 4, 13211748, 17, 19, 0
01-20, 4, 13210743, 17, 19, 0
01-20, 5, 13210724, 31, 23, 1
01-20, 5, 13209719, 31, 23, 1
01-20, 6, 13209708, 30, 34, 2
01-20, 6, 13208700, 31, 36, 2
01-20, 7, 13208683, 34, 50, 2
01-20, 7, 13207678, 34, 50, 2
01-20, 8, 13207664, 29, 67, 4
01-20, 8, 13206659, 29, 67, 4
01-20, 9, 13206650, 33, 71, 5
01-20, 9, 13205644, 34, 71, 5
01-20, 10, 13205635, 26, 87, 6
01-20, 10, 13204633, 26, 84, 6
01-20, 11, 13204617, 34, 90, 8
01-20, 11, 13203612, 34, 90, 8
01-20, 12, 13203602, 26, 105, 11
01-20, 12, 13202593, 29, 106, 11
01-20, 13, 13202584, 28, 115, 12
01-20, 13, 13201574, 29, 119, 12
01-20, 14, 13201556, 36, 129, 13
01-20, 14, 13200552, 36, 129, 12
01-20, 15, 13200537, 36, 139, 17
01-20, 15, 13199530, 37, 140, 17
01-20, 16, 13199515, 34, 151, 24
01-20, 16, 13198506, 36, 152, 25
01-20, 17, 13198492, 36, 159, 32
01-20, 17, 13197483, 37, 162, 32
01-20, 18, 13197472, 29, 174, 39
01-20, 18, 13196459, 31, 180, 39
01-20, 19, 13196444, 35, 189, 41
01-20, 19, 13195439, 35, 189, 41
01-20, 20, 13195427, 29, 199, 49
01-20, 20, 13194419, 30, 200, 50
01-20, 21, 13194406, 31, 209, 53
01-20, 21, 13193397, 31, 212, 54
01-20, 22, 13193373, 44, 216, 61
01-20, 22, 13192364, 45, 218, 62
01-20, 23, 13192349, 39, 229, 72
01-20, 23, 13191334, 41, 235, 74
01-20, 24, 13191311, 54, 236, 83
01-20, 24, 13190308, 54, 237, 80
01-20, 25, 13190278, 63, 243, 95
01-20, 25, 13189264, 66, 245, 99
01-20, 26, 13189237, 64, 267, 106
01-20, 26, 13188223, 65, 273, 108
01-20, 27, 13188207, 49, 300, 113
01-20, 27, 13187190, 52, 307, 115
01-20, 28, 13187166, 50, 321, 127
01-20, 28, 13186156, 51, 323, 129
01-20, 29, 13186117, 65, 339, 138
01-20, 29, 13185111, 67, 336, 140
01-20, 30, 13185069, 80, 359, 146
01-20, 30, 13184064, 81, 356, 148
01-20, 31, 13184031, 73, 386, 159
01-20, 31, 13183021, 74, 388, 161
02-19, 1, 13182975, 90, 406, 173
02-19, 1, 13185677, 90, 407, 168
02-19, 2, 13185647, 93, 421, 181
02-19, 2, 13188338, 95, 425, 182
02-19, 3, 13188294, 99, 456, 191
02-19, 3, 13190999, 99, 453, 187
02-19, 4, 13190959, 102, 473, 204
02-19, 4, 13193656, 101, 476, 203
02-19, 5, 13193608, 107, 507, 214
02-19, 5, 13196311, 109, 504, 210
02-19, 6, 13196267, 109, 535, 223
02-19, 6, 13198968, 110, 532, 222
02-19, 7, 13198908, 124, 566, 234
02-19, 7, 13201610, 123, 564, 233
02-19, 8, 13201548, 124, 613, 245
02-19, 8, 13204253, 125, 608, 242
02-19, 9, 13204191, 140, 640, 257
02-19, 9, 13206889, 138, 641, 258
02-19, 10, 13206837, 137, 672, 280
02-19, 10, 13209530, 137, 674, 283
02-19, 11, 13209464, 144, 711, 305
02-19, 11, 13212165, 144, 709, 304
02-19, 12, 13212098, 156, 738, 330
02-19, 12, 13214798, 155, 737, 330
02-19, 13, 13214727, 158, 775, 360
02-19, 13, 13217421, 161, 771, 365
02-19, 14, 13217341, 177, 814, 386
02-19, 14, 13220037, 179, 814, 386
02-19, 15, 13219956, 173, 866, 421
02-19, 15, 13222665, 173, 857, 419
02-19, 16, 13222581, 194, 883, 456
02-19, 16, 13225269, 197, 889, 457
02-19, 17, 13225189, 189, 952, 482
02-19, 17, 13227893, 189, 947, 481
02-19, 18, 13227796, 213, 981, 520
02-19, 18, 13230490, 213, 985, 520
02-19, 19, 13230362, 255, 1031, 560
02-19, 19, 13233071, 252, 1024, 559
02-19, 20, 13232968, 246, 1098, 594
02-19, 20, 13235664, 247, 1098, 595
02-19, 21, 13235571, 233, 1164, 636
02-19, 21, 13238272, 235, 1159, 636
02-19, 22, 13238152, 261, 1221, 668
02-19, 22, 13240848, 264, 1225, 663
02-19, 23, 13240715, 280, 1303, 702
02-19, 23, 13243410, 281, 1307, 700
02-19, 24, 13243276, 305, 1361, 756
02-19, 24, 13245983, 306, 1359, 748
02-19, 25, 13245854, 320, 1414, 808
02-19, 25, 13248552, 325, 1412, 805
02-19, 26, 13248388, 365, 1496, 845
02-19, 26, 13251084, 370, 1496, 842
02-19, 27, 13250953, 347, 1602, 890
02-19, 27, 13253654, 345, 1600, 891
02-19, 28, 13253506, 363, 1674, 947
02-19, 28, 13256206, 365, 1677, 940
02-19, 29, 13256048, 387, 1750, 1003
02-19, 29, 13258741, 388, 1748, 1009
03-19, 1, 13258561, 419, 1829, 1077
03-19, 1, 13258964, 421, 1832, 1078
03-19, 2, 13258882, 322, 1956, 1135
03-19, 2, 13259289, 322, 1955, 1138
03-19, 3, 13259197, 295, 2010, 1202
03-19, 3, 13259604, 295, 2011, 1203
03-19, 4, 13259490, 288, 2064, 1271
03-19, 4, 13259893, 289, 2064, 1276
03-19, 5, 13259805, 271, 2079, 1367
03-19, 5, 13260214, 272, 2081, 1364
03-19, 6, 13260119, 260, 2106, 1446
03-19, 6, 13260530, 260, 2107, 1443
03-19, 7, 13260428, 266, 2148, 1498
