Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199864, 371, 1481, 754
02-19, 24, 19199715, 377, 1576, 802
02-19, 24, 19196551, 379, 1582, 805
02-19, 25, 19196387, 389, 1691, 850
02-19, 25, 19193242, 389, 1687, 846
02-19, 26, 19193074, 399, 1791, 900
02-19, 26, 19189916, 399, 1795, 901
02-19, 27, 19189752, 401, 1890, 968
02-19, 27, 19186600, 399, 1890, 969
02-19, 28, 19186421, 416, 1994, 1027
02-19, 28, 19183260, 417, 1998, 1030
02-19, 29, 19183062, 433, 2105, 1105
02-19, 29, 19179918, 432, 2098, 1104
03-19, 1, 19179696, 509, 2163, 1184
03-19, 1, 19180930, 510, 2161, 1183
03-19, 2, 19180830, 401, 2300, 1253
03-19, 2, 19182063, 400, 2300, 1253
03-19, 3, 19181923, 400, 2350, 1343
03-19, 3, 19183156, 399, 2348, 1345
03-19, 4, 19183016, 376, 2441, 1415
03-19, 4, 19184240, 376, 2447, 1417
03-19, 5, 19184130, 332, 2509, 1509
03-19, 5, 19185362, 331, 2511, 1508
03-19, 6, 19185224, 344, 2567, 1577
03-19, 6, 19186453, 343, 2571, 1577
03-19, 7, 19186323, 349, 2605, 1667
03-19, 7, 19187555, 349, 2605, 1667
03-19, 8, 19187435, 337, 2631, 1773
03-19, 8, 19188665, 338, 2631, 1774
03-19, 9, 19188529, 337, 2684, 1858
03-19, 9, 19189757, 337, 2684, 1862
03-19, 10, 19189629, 346, 2691, 1974
03-19, 10, 19190872, 345, 2683, 1972
03-19, 11, 19190738, 359, 2695, 2080
03-19, 11, 19191970, 358, 2697, 2079
03-19, 12, 19191845, 345, 2749, 2165
03-19, 12, 19193081, 345, 2747, 2163
03-19, 13, 19192924, 363, 2790, 2259
03-19, 13, 19194153, 365, 2792, 2258
03-19, 14, 19194029, 354, 2812, 2373
03-19, 14, 19195261, 353, 2810, 2376
03-19, 15, 19195112, 362, 2845, 2481
03-19, 15, 19196342, 362, 2848, 2480
03-19, 16, 19196222, 343, 2880, 2587
03-19, 16, 19197452, 344, 2880, 2588
03-19, 17, 19197320, 331, 2918, 2695
03-19, 17, 19198552, 330, 2914, 2700
03-19, 18, 19198404, 345, 2956, 2791
03-19, 18, 19199639, 346, 2955, 2788
03-19, 19, 19199471, 382, 2979, 2896
03-19, 19, 19200703, 382, 2977, 2898
03-19, 20, 19200553, 378, 3030, 2999
03-19, 20, 19201787, 378, 3028, 2999
03-19, 21, 19201643, 359, 3104, 3086
03-19, 21, 19202878, 358, 3098, 3090
03-19, 22, 19202714, 376, 3124, 3210
03-19, 22, 19203940, 377, 3128, 3211
03-19, 23, 19203783, 382, 3178, 3313
03-19, 23, 19205009, 382, 3181, 3316
03-19, 24, 19204850, 415, 3189, 3434
03-19, 24, 19206083, 414, 3188, 3435
03-19, 25, 19205910, 429, 3229, 3552
03-19, 25, 19207146, 429, 3226, 3551
03-19, 26, 19206974, 425, 3288, 3665
03-19, 26, 19208206, 424, 3287, 3667
03-19, 27, 19208062, 396, 3360, 3766
03-19, 27, 19209293, 396, 3360, 3767
03-19, 28, 19209150, 361, 3428, 3877
03-19, 28, 19210381, 361, 3430, 3876
03-19, 29, 19210206, 399, 3446, 3997
03-19, 29, 19211443, 399, 3443, 3995
03-19, 30, 19211279, 411, 3491, 4099
03-19, 30, 19212516, 411, 3485, 4100
03-19, 31, 19212327, 435, 3540, 4210
03-19, 31, 19213554, 436, 3538, 4216
04-19, 1, 19213395, 427, 3576, 4346
04-19, 1, 19215433, 429, 3574, 4350
04-19, 2, 19215359, 334, 3606, 4487
04-19, 2, 19217399, 332, 3608, 4489
04-19, 3, 19217316, 287, 3607, 4618
04-19, 3, 19219350, 288, 3613, 4619
04-19, 4, 19219274, 257, 3603, 4736
04-19, 4, 19221312, 258, 3604, 4738
04-19, 5, 19221242, 229, 3573, 4868
04-19, 5, 19223294, 227, 3573, 4860
04-19, 6, 19223229, 203, 3545, 4977
04-19, 6, 19225262, 206, 3546, 4982
04-19, 7, 19225187, 209, 3502, 5098
04-19, 7, 19227233, 208, 3504, 5093
04-19, 8, 19227179, 186, 3452, 5221
04-19, 8, 19229213, 189, 3455, 5223
04-19, 9, 19229151, 177, 3413, 5339
04-19, 9, 19231193, 179, 3411, 5339
04-19, 10, 19231130, 153, 3364, 5475
04-19, 10, 19233165, 154, 3363, 5482
04-19, 11, 19233103, 157, 3308, 5596
04-19, 11, 19235147, 159, 3305, 5595
04-19, 12, 19235087, 147, 3236, 5736
04-19, 12, 19237122, 149, 3239, 5738
04-19, 13, 19237060, 153, 3188, 5847
04-19, 13, 19239098, 154, 3191, 5847
04-19, 14, 19239039, 151, 3150, 5950
04-19, 14, 19241077, 152, 3152, 5951
04-19, 15, 19241017, 147, 3103, 6065
04-19, 15, 19243054, 148, 3107, 6065
04-19, 16, 19242991, 153, 3060, 6170
04-19, 16, 19245028, 154, 3058, 6176
04-19, 17, 19244959, 170, 2992, 6295
04-19, 17, 19246984, 171, 2995, 6308
04-19, 18, 19246935, 140, 2982, 6401
04-19, 18, 19248979, 140, 2980, 6401
04-19, 19, 19248915, 145, 2925, 6515
04-19, 19, 19250940, 146, 2927, 6529
04-19, 20, 19250880, 158, 2854, 6650
04-19, 20, 19252909, 160, 2858, 6657
04-19, 21, 19252853, 159, 2813, 6759
04-19, 21, 19254895, 159, 2814, 6758
04-19, 22, 19254837, 157, 2771, 6861
04-19, 22, 19256876, 158, 2774, 6860
04-19, 23, 19256820, 146, 2747, 6955
04-19, 23, 19258848, 147, 2749, 6966
04-19, 24, 19258793, 146, 2700, 7071
04-19, 24, 19260825, 148, 2703, 7076
04-19, 25, 19260778, 140, 2670, 7164
04-19, 25, 19262817, 141, 2671, 7165
04-19, 26, 19262763, 139, 2617, 7275
04-19, 26, 19264806, 140, 2617, 7273
04-19, 27, 19264749, 143, 2586, 7358
04-19, 27, 19266782, 143, 2588, 7365
04-19, 28, 19266726, 143, 2544, 7465
04-19, 28, 19268760, 145, 2544, 7471
04-19, 29, 19268704, 144, 2518, 7554
04-19, 29, 19270735, 145, 2521, 7561
04-19, 30, 19270686, 129, 2503, 7644
04-19, 30, 19272717, 130, 2500, 7657
05-19, 1, 19272672, 136, 2444, 7752
05-19, 1, 19276501, 138, 2445, 7760
05-19, 2, 19276453, 127, 2417, 7847
05-19, 2, 19280293, 127, 2413, 7851
05-19, 3, 19280242, 137, 2356, 7949
05-19, 3, 19284060, 138, 2363, 7963
05-19, 4, 19284006, 140, 2320, 8058
05-19, 4, 19287834, 142, 2325, 8063
05-19, 5, 19287796, 124, 2308, 8136
05-19, 5, 19291631, 124, 2308, 8141
05-19, 6, 19291587, 123, 2289, 8205
05-19, 6, 19295408, 124, 2294, 8218
05-19, 7, 19295370, 111, 2263, 8300
05-19, 7, 19299194, 112, 2268, 8310
05-19, 8, 19299147, 124, 2213, 8400
05-19, 8, 19302971, 124, 2216, 8413
05-19, 9, 19302925, 118, 2209, 8472
05-19, 9, 19306754, 118, 2212, 8480
05-19, 10, 19306708, 114, 2163, 8579
05-19, 10, 19310542, 115, 2163, 8584
05-19, 11, 19310500, 115, 2126, 8663
05-19, 11, 19314329, 115, 2128, 8672
05-19, 12, 19314269, 122, 2102, 8751
05-19, 12, 19318101, 124, 2104, 8755
05-19, 13, 19318064, 112, 2089, 8819
05-19, 13, 19321898, 111, 2091, 8824
05-19, 14, 19321858, 106, 2051, 8909
05-19, 14, 19325692, 106, 2052, 8914
05-19, 15, 19325646, 105, 2045, 8968
05-19, 15, 19329468, 107, 2046, 8983
05-19, 16, 19329434, 98, 2022, 9050
05-19, 16, 19333259, 99, 2025, 9061
05-19, 17, 19333234, 86, 2009, 9115
05-19, 17, 19337057, 88, 2010, 9129
05-19, 18, 19337013, 93, 1989, 9189
05-19, 18, 19340842, 93, 1991, 9198
05-19, 19, 19340804, 105, 1956, 9259
05-19, 19, 19344631, 107, 1961, 9265
05-19, 20, 19344592, 103, 1929, 9340
05-19, 20, 19348420, 104, 1931, 9349
05-19, 21, 19348393, 93, 1892, 9426
05-19, 21, 19352229, 93, 1891, 9431
05-19, 22, 19352183, 97, 1862, 9502
05-19, 22, 19356012, 98, 1863, 9511
05-19, 23, 19355969, 101, 1838, 9576
05-19, 23, 19359798, 101, 1839, 9586
05-19, 24, 19359764, 97, 1802, 9661
05-19, 24, 19363592, 96, 1801, 9675
05-19, 25, 19363560, 99, 1757, 9748
05-19, 25, 19367379, 101, 1761, 9763
05-19, 26, 19367342, 100, 1739, 9823
05-19, 26, 19371167, 101, 1745, 9831
05-19, 27, 19371133, 85, 1735, 9891
05-19, 27, 19374956, 84, 1734, 9910
05-19, 28, 19374920, 84, 1710, 9970
05-19, 28, 19378748, 84, 1710, 9982
05-19, 29, 19378712, 84, 1686, 10042
05-19, 29, 19382553, 84, 1683, 10044
05-19, 30, 19382531, 74, 1664, 10095
05-19, 30, 19386373, 74, 1663, 10094
05-19, 31, 19386342, 79, 1631, 10152
05-19, 31, 19390162, 81, 1634, 10167
06-19, 1, 19390130, 82, 1608, 10224
06-19, 1, 19402753, 83, 1613, 10232
06-19, 2, 19402606, 185, 1608, 10282
06-19, 2, 19415229, 186, 1609, 10294
06-19, 3, 19415074, 272, 1620, 10352
06-19, 3, 19427703, 272, 1623, 10357
06-19, 4, 19427554, 312, 1672, 10417
06-19, 4, 19440178, 314, 1676, 10424
06-19, 5, 19440014, 361, 1746, 10471
06-19, 5, 19452625, 369, 1750, 10485
06-19, 6, 19452454, 404, 1813, 10558
06-19, 6, 19465071, 404, 1816, 10575
06-19, 7, 19464880, 430, 1904, 10652
06-19, 7, 19477507, 431, 1909, 10656
06-19, 8, 19477313, 457, 2006, 10727
06-19, 8, 19489931, 458, 2013, 10738
06-19, 9, 19489747, 465, 2111, 10817
06-19, 9, 19502358, 466, 2116, 10837
06-19, 10, 19502147, 463, 2245, 10922
06-19, 10, 19514761, 464, 2250, 10939
06-19, 11, 19514541, 498, 2348, 11027
06-19, 11, 19527167, 499, 2352, 11033
06-19, 12, 19526932, 540, 2463, 11116
06-19, 12, 19539543, 545, 2468, 11132
06-19, 13, 19539282, 602, 2593, 11211
06-19, 13, 19551901, 604, 2599, 11221
06-19, 14, 19551635, 640, 2745, 11305
06-19, 14, 19564242, 643, 2754, 11323
06-19, 15, 19563971, 628, 2952, 11411
06-19, 15, 19576588, 625, 2958, 11428
06-19, 16, 19576314, 659, 3090, 11536
06-19, 16, 19588936, 664, 3099, 11537
06-19, 17, 19588615, 715, 3268, 11638
06-19, 17, 19601225, 717, 3273, 11658
06-19, 18, 19600887, 787, 3434, 11765
06-19, 18, 19613488, 789, 3443, 11790
06-19, 19, 19613173, 803, 3624, 11910
06-19, 19, 19625799, 802, 3630, 11916
06-19, 20, 19625457, 839, 3812, 12039
06-19, 20, 19638075, 845, 3816, 12048
06-19, 21, 19637654, 934, 4011, 12185
06-19, 21, 19650243, 935, 4030, 12213
06-19, 22, 19649840, 961, 4260, 12360
06-19, 22, 19662460, 961, 4265, 12372
06-19, 23, 19662025, 1038, 4487, 12508
06-19, 23, 19674647, 1042, 4497, 12509
06-19, 24, 19674143, 1153, 4736, 12663
06-19, 24, 19686734, 1162, 4748, 12688
06-19, 25, 19686242, 1197, 5037, 12856
06-19, 25, 19698865, 1194, 5044, 12866
06-19, 26, 19698373, 1204, 5344, 13048
06-19, 26, 19710978, 1202, 5356, 13070
06-19, 27, 19710465, 1279, 5588, 13274
06-19, 27, 19723082, 1283, 5593, 13285
06-19, 28, 19722546, 1324, 5908, 13465
06-19, 28, 19735152, 1329, 5912, 13487
06-19, 29, 19734544, 1419, 6230, 13687
06-19, 29, 19747144, 1421, 6255, 13697
06-19, 30, 19746560, 1419, 6608, 13930
06-19, 30, 19759155, 1427, 6624, 13948
07-19, 1, 19758475, 1534, 6965, 14180
07-19, 1, 19775213, 1541, 6974, 14215
07-19, 2, 19774177, 1951, 7344, 14471
07-19, 2, 19790937, 1942, 7352, 14501
07-19, 3, 19789792, 2305, 7885, 14750
07-19, 3, 19806572, 2299, 7881, 14769
07-19, 4, 19805333, 2606, 8531, 15051
07-19, 4, 19822095, 2604, 8544, 15067
07-19, 5, 19820765, 2891, 9295, 15359
07-19, 5, 19837515, 2891, 9326, 15367
07-19, 6, 19836118, 3187, 10134, 15660
07-19, 6, 19852873, 3184, 10158, 15673
07-19, 7, 19851285, 3529, 11038, 16036
07-19, 7, 19868038, 3534, 11066, 16039
07-19, 8, 19866375, 3798, 12041, 16463
07-19, 8, 19883144, 3796, 12063, 16463
07-19, 9, 19881340, 4125, 13102, 16899
07-19, 9, 19898067, 4135, 13127, 16926
07-19, 10, 19896094, 4456, 14302, 17403
07-19, 10, 19912817, 4475, 14332, 17420
07-19, 11, 19910713, 4818, 15600, 17913
07-19, 11, 19927438, 4820, 15629, 17946
07-19, 12, 19925101, 5306, 16965, 18461
07-19, 12, 19941799, 5331, 16992, 18500
07-19, 13, 19939218, 5842, 18479, 19083
07-19, 13, 19955925, 5860, 18502, 19124
07-19, 14, 19953168, 6246, 20253, 19744
07-19, 14, 19969838, 6271, 20299, 19792
07-19, 15, 19966779, 6874, 22011, 20536
07-19, 15, 19983513, 6884, 22033, 20559
07-19, 16, 19980190, 7485, 23984, 21330
07-19, 16, 19996903, 7480, 24029, 21366
07-19, 17, 19993348, 8064, 26101, 22265
07-19, 17, 20010026, 8097, 26150, 22294
07-19, 18, 20006174, 8765, 28400, 23228
07-19, 18, 20022851, 8806, 28427, 23272
07-19, 19, 20018618, 9574, 30894, 24270
07-19, 19, 20035346, 9611, 30906, 24282
07-19, 20, 20030820, 10342, 33591, 25392
07-19, 20, 20047507, 10384, 33625, 25418
07-19, 21, 20042491, 11264, 36570, 26609
07-19, 21, 20059100, 11306, 36630, 26687
07-19, 22, 20053591, 12439, 39706, 27987
07-19, 22, 20070164, 12502, 39782, 28064
07-19, 23, 20064168, 13582, 43271, 29491
07-19, 23, 20080830, 13602, 43340, 29529
07-19, 24, 20074231, 14905, 47127, 31038
07-19, 24, 20090881, 14955, 47177, 31077
07-19, 25, 20083874, 16078, 51429, 32709
07-19, 25, 20100481, 16122, 51526, 32750
07-19, 26, 20092670, 17597, 56065, 34547
07-19, 26, 20109238, 17664, 56166, 34600
07-19, 27, 20100759, 19320, 61028, 36561
07-19, 27, 20117361, 19348, 61141, 36607
07-19, 28, 20108223, 20849, 66652, 38733
07-19, 28, 20124735, 20940, 66776, 38795
07-19, 29, 20114681, 22702, 72668, 41195
07-19, 29, 20131169, 22771, 72823, 41272
07-19, 30, 20120192, 24997, 79075, 43771
07-19, 30, 20136634, 25100, 79217, 43873
07-19, 31, 20124340, 27511, 86313, 46660
07-19, 31, 20140847, 27607, 86442, 46717
08-19, 1, 20128041, 29678, 94222, 49672
08-19, 1, 20142034, 29769, 94402, 49734
08-19, 2, 20127908, 32192, 102757, 53082
08-19, 2, 20141980, 32265, 102934, 53086
08-19, 3, 20126427, 35149, 111977, 56712
08-19, 3, 20140355, 35236, 112156, 56844
08-19, 4, 20123606, 38127, 122071, 60787
08-19, 4, 20137533, 38245, 122282, 60857
08-19, 5, 20119057, 41624, 133222, 65014
08-19, 5, 20132845, 41788, 133456, 65154
08-19, 6, 20112872, 45408, 145139, 69824
08-19, 6, 20126735, 45543, 145384, 69907
08-19, 7, 20104786, 49502, 158269, 75012
08-19, 7, 20118640, 49641, 158507, 75107
08-19, 8, 20095141, 53677, 172388, 80689
08-19, 8, 20108912, 53858, 172644, 80807
08-19, 9, 20082993, 58375, 188125, 86728
08-19, 9, 20096679, 58555, 188428, 86885
08-19, 10, 20068422, 63693, 205005, 93427
08-19, 10, 20082063, 63875, 205361, 93574
08-19, 11, 20051317, 69431, 223256, 100869
08-19, 11, 20064845, 69653, 223639, 101062
08-19, 12, 20031103, 76156, 243012, 108928
08-19, 12, 20044640, 76357, 243425, 109103
08-19, 13, 20007843, 83144, 264924, 117614
08-19, 13, 20021339, 83382, 265350, 117780
08-19, 14, 19981729, 90275, 288837, 127010
08-19, 14, 19995177, 90490, 289299, 127211
08-19, 15, 19951773, 98515, 314543, 137346
08-19, 15, 19964907, 98792, 315222, 137582
08-19, 16, 19917651, 107481, 342764, 148607
08-19, 16, 19930811, 107774, 343365, 148879
08-19, 17, 19879169, 117059, 373605, 160996
08-19, 17, 19892229, 117424, 374281, 161221
08-19, 18, 19835917, 127928, 406917, 174393
08-19, 18, 19848938, 128284, 407599, 174660
08-19, 19, 19787964, 138962, 443618, 188937
08-19, 19, 19800834, 139339, 444438, 189196
08-19, 20, 19734280, 151303, 483485, 204739
08-19, 20, 19746955, 151712, 484380, 205086
08-19, 21, 19674558, 164610, 526943, 222022
08-19, 21, 19687047, 165152, 527901, 222359
08-19, 22, 19608077, 179132, 574508, 240742
08-19, 22, 19620426, 179669, 575574, 241116
08-19, 23, 19534266, 195366, 625714, 261439
08-19, 23, 19546632, 195862, 626740, 261877
08-19, 24, 19453393, 211967, 681555, 284196
08-19, 24, 19465437, 212554, 682688, 284758
08-19, 25, 19363132, 231165, 742450, 308690
08-19, 25, 19374952, 231837, 743743, 309231
08-19, 26, 19263835, 251664, 809145, 335119
08-19, 26, 19275589, 252299, 810572, 335629
08-19, 27, 19154355, 274582, 880990, 364162
08-19, 27, 19165911, 275280, 882462, 364762
08-19, 28, 19033984, 298616, 960021, 395794
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213781, 13, 0, 0
01-20, 2, 13212776, 13, 0, 0
01-20, 3, 13212758, 25, 6, 0
01-20, 3, 13211752, 26, 6, 0
01-20, 4, 13211741, 25, 17, 1
01-20, 4, 13210736, 25, 17, 1
01-20, 5, 13210722, 28, 28, 1
01-20, 5, 13209717, 28, 28, 1
01-20, 6, 13209704, 31, 37, 2
01-20, 6, 13208699, 31, 37, 2
01-20, 7, 13208680, 39, 46, 4
01-20, 7, 13207674, 40, 46, 4
01-20, 8, 13207661, 32, 64, 7
01-20, 8, 13206656, 32, 64, 7
01-20, 9, 13206645, 31, 75, 8
01-20, 9, 13205640, 31, 75, 8
01-20, 10, 13205626, 37, 79, 12
01-20, 10, 13204621, 37, 79, 12
01-20, 11, 13204604, 40, 91, 14
01-20, 11, 13203599, 40, 91, 14
01-20, 12, 13203585, 34, 108, 17
01-20, 12, 13202581, 34, 108, 16
01-20, 13, 13202573, 32, 115, 19
01-20, 13, 13201568, 32, 115, 19
01-20, 14, 13201555, 33, 122, 24
01-20, 14, 13200551, 32, 122, 24
01-20, 15, 13200537, 35, 129, 28
01-20, 15, 13199534, 34, 129, 27
01-20, 16, 13199525, 33, 135, 31
01-20, 16, 13198521, 32, 135, 31
01-20, 17, 13198504, 35, 144, 36
01-20, 17, 13197502, 34, 144, 34
01-20, 18, 13197480, 42, 150, 42
01-20, 18, 13196476, 41, 150, 42
01-20, 19, 13196461, 36, 165, 47
01-20, 19, 13195455, 35, 167, 47
01-20, 20, 13195436, 43, 176, 49
01-20, 20, 13194431, 42, 177, 49
01-20, 21, 13194416, 40, 191, 52
01-20, 21, 13193411, 39, 191, 53
01-20, 22, 13193387, 42, 206, 59
01-20, 22, 13192384, 41, 204, 60
01-20, 23, 13192366, 43, 206, 74
01-20, 23, 13191360, 43, 208, 73
01-20, 24, 13191330, 55, 214, 85
01-20, 24, 13190323, 55, 216, 85
01-20, 25, 13190295, 64, 230, 90
01-20, 25, 13189285, 64, 231, 94
01-20, 26, 13189262, 64, 250, 98
01-20, 26, 13188259, 64, 249, 97
01-20, 27, 13188231, 65, 267, 106
01-20, 27, 13187230, 64, 265, 105
01-20, 28, 13187199, 77, 277, 111
01-20, 28, 13186191, 77, 279, 112
01-20, 29, 13186169, 71, 300, 119
01-20, 29, 13185165, 70, 301, 118
01-20, 30, 13185136, 71, 319, 128
01-20, 30, 13184131, 71, 319, 128
01-20, 31, 13184108, 67, 334, 140
01-20, 31, 13183102, 68, 333, 141
02-19, 1, 13183059, 84, 351, 150
02-19, 1, 13185759, 84, 350, 149
02-19, 2, 13185735, 75, 372, 160
02-19, 2, 13188427, 76, 374, 163
02-19, 3, 13188390, 85, 383, 182
02-19, 3, 13191085, 85, 382, 186
02-19, 4, 13191043, 91, 405, 199
02-19, 4, 13193736, 91, 409, 200
02-19, 5, 13193684, 116, 424, 212
02-19, 5, 13196376, 116, 427, 215
02-19, 6, 13196338, 122, 447, 227
02-19, 6, 13199030, 125, 448, 229
02-19, 7, 13198991, 116, 481, 244
02-19, 7, 13201685, 117, 482, 246
02-19, 8, 13201651, 103, 518, 258
02-19, 8, 13204352, 102, 516, 258
02-19, 9, 13204309, 106, 536, 277
02-19, 9, 13207003, 106, 539, 278
02-19, 10, 13206939, 131, 558, 298
02-19, 10, 13209633, 131, 559, 301
02-19, 11, 13209589, 123, 594, 318
02-19, 11, 13212284, 123, 594, 321
02-19, 12, 13212234, 125, 621, 342
02-19, 12, 13214935, 125, 617, 343
02-19, 13, 13214881, 132, 651, 356
02-19, 13, 13217581, 133, 649, 355
02-19, 14, 13217513, 153, 671, 381
02-19, 14, 13220204, 154, 674, 384
02-19, 15, 13220134, 161, 716, 405
02-19, 15, 13222831, 162, 714, 407
02-19, 16, 13222772, 162, 753, 427
02-19, 16, 13225466, 162, 753, 431
02-19, 17, 13225393, 169, 786, 464
02-19, 17, 13228087, 168, 786, 469
02-19, 18, 13228001, 188, 828, 493
02-19, 18, 13230691, 189, 830, 498
02-19, 19, 13230618, 188, 881, 521
02-19, 19, 13233306, 189, 887, 524
02-19, 20, 13233221, 188, 945, 552
02-19, 20, 13235911, 189, 954, 550
02-19, 21, 13235822, 216, 980, 586
02-19, 21, 13238510, 219, 984, 589
02-19, 22, 13238420, 224, 1035, 623
02-19, 22, 13241112, 226, 1038, 624
02-19, 23, 13241018, 235, 1089, 658
02-19, 23, 13243704, 234, 1099, 661
02-19, 24, 13243612, 233, 1151, 702
02-19, 24, 13246301, 236, 1156, 703
02-19, 25, 13246188, 264, 1199, 745
02-19, 25, 13248881, 267, 1203, 743
02-19, 26, 13248738, 309, 1274, 773
02-19, 26, 13251425, 311, 1281, 775
02-19, 27, 13251306, 300, 1359, 827
02-19, 27, 13254009, 298, 1361, 822
02-19, 28, 13253882, 304, 1439, 865
02-19, 28, 13256571, 306, 1446, 865
02-19, 29, 13256422, 340, 1517, 909
02-19, 29, 13259115, 341, 1522, 908
03-19, 1, 13258956, 369, 1596, 965
03-19, 1, 13259368, 368, 1594, 965
03-19, 2, 13259288, 310, 1689, 1008
03-19, 2, 13259695, 311, 1690, 1008
03-19, 3, 13259604, 278, 1758, 1064
03-19, 3, 13260011, 279, 1758, 1065
03-19, 4, 13259935, 252, 1788, 1138
03-19, 4, 13260344, 252, 1789, 1137
03-19, 5, 13260258, 234, 1814, 1216
03-19, 5, 13260665, 234, 1815, 1217
03-19, 6, 13260592, 220, 1841, 1278
03-19, 6, 13260997, 221, 1843, 1279
03-19, 7, 13260924, 199, 1876, 1341
03-19, 7, 13261332, 199, 1878, 1340
