Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19202245, 413, 1889, 1076
02-19, 23, 19199091, 414, 1888, 1077
02-19, 24, 19198907, 445, 1975, 1143
02-19, 24, 19195759, 444, 1975, 1139
02-19, 25, 19195549, 492, 2072, 1204
02-19, 25, 19192404, 493, 2071, 1196
02-19, 26, 19192224, 478, 2192, 1270
02-19, 26, 19189076, 482, 2184, 1269
02-19, 27, 19188855, 509, 2288, 1359
02-19, 27, 19185715, 510, 2279, 1354
02-19, 28, 19185494, 528, 2406, 1430
02-19, 28, 19182339, 530, 2406, 1430
02-19, 29, 19182104, 557, 2544, 1500
02-19, 29, 19178949, 558, 2542, 1503
03-19, 1, 19178695, 606, 2673, 1578
03-19, 1, 19179921, 606, 2679, 1578
03-19, 2, 19179784, 505, 2828, 1667
03-19, 2, 19181014, 505, 2828, 1669
03-19, 3, 19180868, 462, 2912, 1774
03-19, 3, 19182106, 462, 2906, 1774
03-19, 4, 19181947, 441, 2970, 1890
03-19, 4, 19183175, 442, 2973, 1890
03-19, 5, 19183032, 404, 3060, 1984
03-19, 5, 19184265, 404, 3059, 1984
03-19, 6, 19184099, 408, 3114, 2091
03-19, 6, 19185328, 410, 3115, 2091
03-19, 7, 19185145, 442, 3153, 2204
03-19, 7, 19186381, 443, 3150, 2202
03-19, 8, 19186229, 416, 3230, 2301
03-19, 8, 19187459, 417, 3232, 2300
03-19, 9, 19187281, 431, 3286, 2410
03-19, 9, 19188507, 434, 3287, 2412
03-19, 10, 19188334, 443, 3312, 2551
03-19, 10, 19189563, 445, 3311, 2553
03-19, 11, 19189408, 403, 3405, 2656
03-19, 11, 19190638, 404, 3406, 2656
03-19, 12, 19190470, 416, 3439, 2779
03-19, 12, 19191697, 419, 3442, 2778
03-19, 13, 19191543, 395, 3496, 2902
03-19, 13, 19192775, 398, 3493, 2902
03-19, 14, 19192608, 408, 3529, 3023
03-19, 14, 19193841, 408, 3527, 3024
03-19, 15, 19193695, 381, 3591, 3133
03-19, 15, 19194932, 379, 3585, 3136
03-19, 16, 19194733, 415, 3627, 3257
03-19, 16, 19195962, 419, 3626, 3257
03-19, 17, 19195774, 434, 3664, 3392
03-19, 17, 19197004, 435, 3668, 3389
03-19, 18, 19196822, 449, 3712, 3513
03-19, 18, 19198060, 450, 3709, 3509
03-19, 19, 19197879, 468, 3744, 3637
03-19, 19, 19199103, 469, 3748, 3640
03-19, 20, 19198910, 469, 3792, 3789
03-19, 20, 19200134, 472, 3796, 3790
03-19, 21, 19199936, 500, 3820, 3936
03-19, 21, 19201166, 500, 3823, 3935
03-19, 22, 19200993, 479, 3878, 4074
03-19, 22, 19202230, 480, 3875, 4071
03-19, 23, 19202044, 474, 3938, 4200
03-19, 23, 19203272, 475, 3940, 4201
03-19, 24, 19203071, 496, 3963, 4358
03-19, 24, 19204307, 496, 3961, 4356
03-19, 25, 19204144, 451, 4041, 4484
03-19, 25, 19205376, 450, 4039, 4487
03-19, 26, 19205203, 445, 4076, 4628
03-19, 26, 19206437, 445, 4074, 4628
03-19, 27, 19206256, 456, 4107, 4765
03-19, 27, 19207490, 457, 4107, 4762
03-19, 28, 19207298, 488, 4124, 4906
03-19, 28, 19208527, 490, 4127, 4904
03-19, 29, 19208315, 499, 4189, 5045
03-19, 29, 19209553, 501, 4187, 5039
03-19, 30, 19209347, 498, 4264, 5171
03-19, 30, 19210583, 497, 4264, 5168
03-19, 31, 19210359, 527, 4313, 5313
03-19, 31, 19211594, 528, 4310, 5312
04-19, 1, 19211375, 557, 4354, 5458
04-19, 1, 19213418, 558, 4356, 5454
04-19, 2, 19213336, 415, 4454, 5581
04-19, 2, 19215379, 415, 4458, 5576
04-19, 3, 19215289, 335, 4474, 5730
04-19, 3, 19217338, 336, 4471, 5725
04-19, 4, 19217256, 285, 4434, 5895
04-19, 4, 19219299, 285, 4435, 5893
04-19, 5, 19219211, 266, 4376, 6059
04-19, 5, 19221252, 268, 4377, 6057
04-19, 6, 19221157, 246, 4351, 6200
04-19, 6, 19223206, 246, 4350, 6194
04-19, 7, 19223104, 247, 4308, 6337
04-19, 7, 19225147, 249, 4310, 6332
04-19, 8, 19225067, 238, 4251, 6482
04-19, 8, 19227111, 240, 4252, 6477
04-19, 9, 19227025, 226, 4186, 6643
04-19, 9, 19229072, 225, 4185, 6640
04-19, 10, 19228992, 214, 4145, 6771
04-19, 10, 19231039, 213, 4144, 6768
04-19, 11, 19230955, 219, 4066, 6924
04-19, 11, 19232993, 218, 4071, 6924
04-19, 12, 19232896, 230, 4010, 7070
04-19, 12, 19234943, 231, 4010, 7064
04-19, 13, 19234867, 224, 3965, 7192
04-19, 13, 19236922, 224, 3960, 7184
04-19, 14, 19236827, 222, 3896, 7345
04-19, 14, 19238867, 223, 3896, 7346
04-19, 15, 19238790, 204, 3850, 7488
04-19, 15, 19240831, 204, 3848, 7491
04-19, 16, 19240758, 200, 3776, 7640
04-19, 16, 19242802, 199, 3777, 7638
04-19, 17, 19242735, 182, 3714, 7785
04-19, 17, 19244777, 183, 3713, 7785
04-19, 18, 19244706, 179, 3653, 7920
04-19, 18, 19246764, 178, 3650, 7908
04-19, 19, 19246671, 194, 3614, 8021
04-19, 19, 19248719, 195, 3611, 8017
04-19, 20, 19248659, 168, 3579, 8136
04-19, 20, 19250708, 168, 3575, 8133
04-19, 21, 19250634, 176, 3511, 8263
04-19, 21, 19252679, 176, 3511, 8260
04-19, 22, 19252616, 169, 3451, 8390
04-19, 22, 19254665, 170, 3448, 8385
04-19, 23, 19254606, 159, 3409, 8494
04-19, 23, 19256654, 160, 3406, 8490
04-19, 24, 19256583, 156, 3349, 8622
04-19, 24, 19258639, 157, 3339, 8617
04-19, 25, 19258554, 174, 3284, 8740
04-19, 25, 19260603, 175, 3282, 8734
04-19, 26, 19260534, 165, 3254, 8841
04-19, 26, 19262574, 166, 3250, 8846
04-19, 27, 19262514, 168, 3188, 8966
04-19, 27, 19264568, 168, 3186, 8956
04-19, 28, 19264495, 179, 3125, 9079
04-19, 28, 19266542, 177, 3122, 9079
04-19, 29, 19266468, 184, 3085, 9183
04-19, 29, 19268514, 184, 3078, 9186
04-19, 30, 19268456, 168, 3053, 9285
04-19, 30, 19270495, 172, 3052, 9285
05-19, 1, 19270435, 164, 3008, 9397
05-19, 1, 19274288, 166, 3006, 9384
05-19, 2, 19274230, 161, 2954, 9499
05-19, 2, 19278071, 163, 2953, 9497
05-19, 3, 19278011, 155, 2909, 9609
05-19, 3, 19281862, 155, 2906, 9601
05-19, 4, 19281808, 147, 2862, 9707
05-19, 4, 19285651, 148, 2861, 9704
05-19, 5, 19285587, 166, 2811, 9800
05-19, 5, 19289428, 167, 2806, 9803
05-19, 6, 19289375, 147, 2798, 9884
05-19, 6, 19293215, 148, 2800, 9881
05-19, 7, 19293166, 148, 2752, 9978
05-19, 7, 19297013, 152, 2749, 9970
05-19, 8, 19296953, 141, 2730, 10060
05-19, 8, 19300794, 142, 2725, 10063
05-19, 9, 19300731, 146, 2690, 10157
05-19, 9, 19304571, 147, 2692, 10154
05-19, 10, 19304509, 145, 2670, 10240
05-19, 10, 19308365, 145, 2666, 10228
05-19, 11, 19308301, 155, 2626, 10322
05-19, 11, 19312151, 157, 2621, 10315
05-19, 12, 19312104, 131, 2585, 10424
05-19, 12, 19315944, 135, 2584, 10421
05-19, 13, 19315891, 141, 2530, 10522
05-19, 13, 19319733, 142, 2536, 10513
05-19, 14, 19319682, 142, 2489, 10611
05-19, 14, 19323520, 146, 2488, 10610
05-19, 15, 19323471, 141, 2453, 10699
05-19, 15, 19327314, 143, 2456, 10691
05-19, 16, 19327253, 138, 2445, 10768
05-19, 16, 19331097, 139, 2441, 10767
05-19, 17, 19331056, 127, 2413, 10848
05-19, 17, 19334889, 127, 2423, 10845
05-19, 18, 19334828, 125, 2405, 10926
05-19, 18, 19338672, 125, 2408, 10919
05-19, 19, 19338618, 131, 2372, 11003
05-19, 19, 19342448, 135, 2378, 11003
05-19, 20, 19342396, 130, 2342, 11096
05-19, 20, 19346239, 131, 2342, 11092
05-19, 21, 19346190, 124, 2324, 11166
05-19, 21, 19350034, 126, 2324, 11160
05-19, 22, 19349974, 140, 2280, 11250
05-19, 22, 19353811, 141, 2284, 11248
05-19, 23, 19353767, 123, 2270, 11324
05-19, 23, 19357604, 125, 2278, 11317
05-19, 24, 19357548, 143, 2240, 11393
05-19, 24, 19361380, 146, 2243, 11395
05-19, 25, 19361328, 145, 2220, 11471
05-19, 25, 19365160, 149, 2226, 11469
05-19, 26, 19365114, 135, 2194, 11561
05-19, 26, 19368966, 136, 2198, 11544
05-19, 27, 19368930, 125, 2166, 11623
05-19, 27, 19372764, 127, 2165, 11628
05-19, 28, 19372729, 114, 2157, 11684
05-19, 28, 19376572, 116, 2159, 11677
05-19, 29, 19376521, 114, 2133, 11756
05-19, 29, 19380365, 114, 2140, 11745
05-19, 30, 19380323, 99, 2113, 11829
05-19, 30, 19384152, 102, 2123, 11827
05-19, 31, 19384107, 117, 2065, 11915
05-19, 31, 19387939, 118, 2066, 11921
06-19, 1, 19387901, 103, 2049, 11991
06-19, 1, 19400537, 107, 2051, 11986
06-19, 2, 19400345, 252, 2029, 12055
06-19, 2, 19412953, 253, 2035, 12077
06-19, 3, 19412744, 374, 2046, 12154
06-19, 3, 19425363, 378, 2049, 12165
06-19, 4, 19425173, 423, 2123, 12236
06-19, 4, 19437785, 422, 2129, 12256
06-19, 5, 19437580, 460, 2230, 12322
06-19, 5, 19450207, 458, 2236, 12328
06-19, 6, 19449991, 509, 2311, 12418
06-19, 6, 19462620, 505, 2319, 12422
06-19, 7, 19462361, 565, 2439, 12501
06-19, 7, 19475005, 564, 2436, 12498
06-19, 8, 19474782, 575, 2556, 12590
06-19, 8, 19487412, 574, 2561, 12593
06-19, 9, 19487171, 598, 2681, 12690
06-19, 9, 19499816, 599, 2682, 12680
06-19, 10, 19499541, 659, 2807, 12770
06-19, 10, 19512186, 657, 2807, 12764
06-19, 11, 19511900, 680, 2973, 12861
06-19, 11, 19524521, 680, 2976, 12874
06-19, 12, 19524202, 729, 3135, 12985
06-19, 12, 19536833, 728, 3140, 12987
06-19, 13, 19536500, 789, 3309, 13090
06-19, 13, 19549126, 792, 3321, 13086
06-19, 14, 19548808, 807, 3522, 13188
06-19, 14, 19561420, 812, 3534, 13196
06-19, 15, 19561058, 863, 3725, 13316
06-19, 15, 19573676, 872, 3744, 13307
06-19, 16, 19573274, 917, 3979, 13429
06-19, 16, 19585911, 915, 3986, 13424
06-19, 17, 19585508, 965, 4201, 13562
06-19, 17, 19598111, 975, 4222, 13565
06-19, 18, 19597736, 970, 4446, 13721
06-19, 18, 19610364, 972, 4454, 13720
06-19, 19, 19609926, 1033, 4684, 13867
06-19, 19, 19622560, 1038, 4689, 13860
06-19, 20, 19622092, 1100, 4944, 14011
06-19, 20, 19634719, 1105, 4952, 14008
06-19, 21, 19634241, 1142, 5208, 14193
06-19, 21, 19646877, 1144, 5202, 14198
06-19, 22, 19646365, 1223, 5468, 14365
06-19, 22, 19658973, 1230, 5485, 14370
06-19, 23, 19658457, 1241, 5798, 14562
06-19, 23, 19671116, 1236, 5807, 14536
06-19, 24, 19670530, 1316, 6125, 14724
06-19, 24, 19683156, 1320, 6128, 14728
06-19, 25, 19682553, 1415, 6421, 14943
06-19, 25, 19695173, 1422, 6426, 14948
06-19, 26, 19694518, 1517, 6750, 15184
06-19, 26, 19707118, 1521, 6761, 15206
06-19, 27, 19706411, 1641, 7124, 15430
06-19, 27, 19719044, 1642, 7122, 15435
06-19, 28, 19718327, 1703, 7515, 15698
06-19, 28, 19730933, 1709, 7517, 15721
06-19, 29, 19730220, 1740, 7946, 15974
06-19, 29, 19742874, 1744, 7940, 15959
06-19, 30, 19742062, 1836, 8370, 16249
06-19, 30, 19754703, 1844, 8356, 16251
07-19, 1, 19753914, 1913, 8781, 16546
07-19, 1, 19770684, 1916, 8783, 16560
07-19, 2, 19769336, 2484, 9217, 16906
07-19, 2, 19786087, 2494, 9228, 16923
07-19, 3, 19784646, 2928, 9893, 17265
07-19, 3, 19801455, 2933, 9891, 17242
07-19, 4, 19799999, 3231, 10695, 17596
07-19, 4, 19816746, 3240, 10704, 17620
07-19, 5, 19815102, 3581, 11589, 18038
07-19, 5, 19831858, 3596, 11600, 18045
07-19, 6, 19830146, 3901, 12612, 18440
07-19, 6, 19846932, 3898, 12608, 18450
07-19, 7, 19845031, 4256, 13725, 18876
07-19, 7, 19861780, 4257, 13736, 18904
07-19, 8, 19859707, 4616, 15002, 19352
07-19, 8, 19876439, 4617, 15013, 19397
07-19, 9, 19874145, 5121, 16263, 19937
07-19, 9, 19890873, 5138, 16295, 19949
07-19, 10, 19888528, 5451, 17786, 20490
07-19, 10, 19905244, 5471, 17824, 20505
07-19, 11, 19902579, 5966, 19359, 21140
07-19, 11, 19919280, 5986, 19397, 21170
07-19, 12, 19916314, 6682, 20968, 21869
07-19, 12, 19933033, 6707, 21009, 21873
07-19, 13, 19929813, 7308, 22891, 22610
07-19, 13, 19946545, 7329, 22895, 22642
07-19, 14, 19943002, 7955, 25002, 23452
07-19, 14, 19959752, 7964, 25034, 23450
07-19, 15, 19955928, 8714, 27247, 24311
07-19, 15, 19972618, 8753, 27293, 24325
07-19, 16, 19968569, 9388, 29761, 25271
07-19, 16, 19985291, 9398, 29806, 25283
07-19, 17, 19980889, 10067, 32557, 26265
07-19, 17, 19997593, 10072, 32596, 26306
07-19, 18, 19992745, 10877, 35487, 27458
07-19, 18, 20009440, 10896, 35510, 27510
07-19, 19, 20004130, 11997, 38506, 28723
07-19, 19, 20020839, 12021, 38556, 28729
07-19, 20, 20015007, 13108, 41979, 30051
07-19, 20, 20031639, 13138, 42059, 30098
07-19, 21, 20025393, 14179, 45825, 31537
07-19, 21, 20042062, 14203, 45881, 31577
07-19, 22, 20035192, 15481, 49873, 33177
07-19, 22, 20051840, 15538, 49949, 33185
07-19, 23, 20044330, 16949, 54308, 34925
07-19, 23, 20061014, 16967, 54375, 34945
07-19, 24, 20052818, 18538, 59044, 36901
07-19, 24, 20069501, 18582, 59086, 36921
07-19, 25, 20060689, 20061, 64362, 38978
07-19, 25, 20077352, 20109, 64416, 39002
07-19, 26, 20067660, 21700, 70284, 41235
07-19, 26, 20084249, 21753, 70392, 41274
07-19, 27, 20073656, 23958, 76230, 43824
07-19, 27, 20090258, 23998, 76338, 43863
07-19, 28, 20078852, 26049, 83034, 46522
07-19, 28, 20095443, 26105, 83124, 46574
07-19, 29, 20083052, 28295, 90440, 49459
07-19, 29, 20099678, 28360, 90484, 49513
07-19, 30, 20086113, 30803, 98375, 52744
07-19, 30, 20102694, 30864, 98484, 52782
07-19, 31, 20088046, 33199, 107375, 56204
07-19, 31, 20104541, 33284, 107524, 56264
08-19, 1, 20088270, 36589, 116787, 59967
08-19, 1, 20102355, 36659, 116914, 60011
08-19, 2, 20084693, 39955, 127285, 64006
08-19, 2, 20098796, 40011, 127405, 64053
08-19, 3, 20079756, 43495, 138467, 68547
08-19, 3, 20093703, 43584, 138622, 68682
08-19, 4, 20073065, 47022, 150945, 73559
08-19, 4, 20087081, 47107, 151083, 73646
08-19, 5, 20064755, 50897, 164301, 78964
08-19, 5, 20078732, 51016, 164440, 79055
08-19, 6, 20054408, 55326, 178608, 84901
08-19, 6, 20068316, 55407, 178863, 84983
08-19, 7, 20041684, 60129, 194568, 91188
08-19, 7, 20055628, 60248, 194758, 91261
08-19, 8, 20026425, 65872, 211618, 97980
08-19, 8, 20040282, 66017, 211867, 98055
08-19, 9, 20008743, 71452, 230573, 105453
08-19, 9, 20022618, 71576, 230830, 105523
08-19, 10, 19987996, 78173, 250732, 113646
08-19, 10, 20001863, 78325, 250976, 113709
08-19, 11, 19964425, 84968, 272910, 122570
08-19, 11, 19978326, 85096, 273106, 122671
08-19, 12, 19937285, 92730, 296898, 132286
08-19, 12, 19950999, 92873, 297263, 132390
08-19, 13, 19906218, 101221, 323334, 142752
08-19, 13, 19919918, 101400, 323631, 142902
08-19, 14, 19871348, 110001, 352162, 154340
08-19, 14, 19884910, 110223, 352530, 154514
08-19, 15, 19832289, 120027, 382961, 166900
08-19, 15, 19845892, 120238, 383291, 167082
08-19, 16, 19788799, 130257, 417125, 180322
08-19, 16, 19802240, 130447, 417625, 180517
08-19, 17, 19739842, 141653, 453891, 195443
08-19, 17, 19753375, 141892, 454345, 195543
08-19, 18, 19685408, 154457, 493695, 211595
08-19, 18, 19698643, 154769, 494213, 211856
08-19, 19, 19624847, 167785, 537880, 228969
08-19, 19, 19638107, 168110, 538369, 229221
08-19, 20, 19557282, 183057, 585660, 247808
08-19, 20, 19570343, 183389, 586309, 248092
08-19, 21, 19482543, 198898, 638127, 268565
08-19, 21, 19495436, 199312, 638869, 268842
08-19, 22, 19399576, 216346, 695133, 291404
08-19, 22, 19412273, 216842, 695969, 291701
08-19, 23, 19307969, 236036, 756724, 316056
08-19, 23, 19320721, 236618, 757455, 316317
08-19, 24, 19207460, 257070, 823575, 343006
08-19, 24, 19219880, 257595, 824580, 343382
08-19, 25, 19097006, 279340, 896697, 372394
08-19, 25, 19109448, 279892, 897622, 372801
08-19, 26, 18974970, 304089, 976388, 404316
08-19, 26, 18987132, 304679, 977486, 404792
08-19, 27, 18840520, 331149, 1063409, 439011
08-19, 27, 18852611, 331812, 1064495, 439497
08-19, 28, 18694297, 359428, 1158109, 476581
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213783, 11, 0, 0
01-20, 2, 13212777, 12, 0, 0
01-20, 3, 13212764, 19, 6, 0
01-20, 3, 13211761, 19, 4, 0
01-20, 4, 13211752, 19, 13, 0
01-20, 4, 13210746, 19, 14, 0
01-20, 5, 13210739, 19, 19, 2
01-20, 5, 13209734, 19, 19, 2
01-20, 6, 13209721, 27, 22, 4
01-20, 6, 13208716, 27, 22, 4
01-20, 7, 13208702, 29, 34, 4
01-20, 7, 13207697, 29, 34, 4
01-20, 8, 13207683, 37, 39, 5
01-20, 8, 13206678, 36, 40, 5
01-20, 9, 13206668, 31, 55, 5
01-20, 9, 13205663, 31, 55, 5
01-20, 10, 13205651, 36, 60, 7
01-20, 10, 13204643, 36, 63, 7
01-20, 11, 13204632, 32, 75, 10
01-20, 11, 13203626, 31, 77, 10
01-20, 12, 13203617, 26, 91, 10
01-20, 12, 13202611, 27, 91, 10
01-20, 13, 13202596, 32, 99, 12
01-20, 13, 13201594, 31, 97, 12
01-20, 14, 13201575, 38, 105, 16
01-20, 14, 13200568, 38, 107, 16
01-20, 15, 13200559, 26, 127, 17
01-20, 15, 13199553, 26, 127, 18
01-20, 16, 13199539, 33, 129, 23
01-20, 16, 13198539, 33, 124, 23
01-20, 17, 13198526, 33, 133, 27
01-20, 17, 13197523, 33, 131, 27
01-20, 18, 13197510, 29, 144, 31
01-20, 18, 13196504, 30, 144, 31
01-20, 19, 13196489, 34, 146, 40
01-20, 19, 13195488, 34, 142, 40
01-20, 20, 13195471, 39, 148, 46
01-20, 20, 13194468, 39, 146, 46
01-20, 21, 13194455, 45, 146, 53
01-20, 21, 13193451, 45, 146, 52
01-20, 22, 13193435, 48, 157, 54
01-20, 22, 13192434, 47, 154, 54
01-20, 23, 13192418, 51, 163, 57
01-20, 23, 13191413, 50, 164, 57
01-20, 24, 13191402, 45, 174, 63
01-20, 24, 13190398, 45, 173, 63
01-20, 25, 13190382, 43, 187, 67
01-20, 25, 13189380, 43, 184, 67
01-20, 26, 13189355, 49, 186, 84
01-20, 26, 13188353, 49, 183, 84
01-20, 27, 13188329, 63, 185, 92
01-20, 27, 13187328, 63, 183, 90
01-20, 28, 13187315, 46, 207, 96
01-20, 28, 13186312, 46, 206, 95
01-20, 29, 13186286, 49, 220, 104
01-20, 29, 13185277, 49, 224, 104
01-20, 30, 13185253, 55, 236, 110
01-20, 30, 13184249, 55, 234, 111
01-20, 31, 13184223, 59, 253, 114
01-20, 31, 13183214, 62, 255, 113
02-19, 1, 13183180, 67, 277, 120
02-19, 1, 13185877, 68, 277, 120
02-19, 2, 13185849, 64, 297, 132
02-19, 2, 13188550, 63, 295, 132
02-19, 3, 13188523, 60, 310, 147
02-19, 3, 13191216, 61, 314, 147
02-19, 4, 13191183, 70, 325, 160
02-19, 4, 13193886, 70, 321, 159
02-19, 5, 13193861, 62, 342, 171
02-19, 5, 13196558, 62, 341, 173
02-19, 6, 13196519, 74, 353, 188
02-19, 6, 13199219, 74, 351, 188
02-19, 7, 13199195, 65, 372, 200
02-19, 7, 13201892, 65, 372, 201
02-19, 8, 13201863, 69, 387, 211
02-19, 8, 13204555, 70, 392, 211
02-19, 9, 13204507, 92, 406, 223
02-19, 9, 13207204, 93, 407, 222
02-19, 10, 13207166, 106, 418, 236
02-19, 10, 13209864, 108, 418, 234
02-19, 11, 13209822, 112, 449, 241
02-19, 11, 13212515, 113, 453, 241
02-19, 12, 13212478, 107, 477, 260
02-19, 12, 13215174, 109, 477, 260
02-19, 13, 13215131, 111, 497, 281
02-19, 13, 13217825, 113, 498, 282
02-19, 14, 13217774, 113, 525, 306
02-19, 14, 13220468, 115, 526, 307
02-19, 15, 13220424, 120, 556, 316
02-19, 15, 13223123, 119, 557, 315
02-19, 16, 13223075, 123, 587, 329
02-19, 16, 13225771, 124, 588, 329
02-19, 17, 13225715, 123, 626, 348
02-19, 17, 13228407, 124, 630, 349
02-19, 18, 13228349, 137, 656, 368
02-19, 18, 13231047, 138, 656, 367
02-19, 19, 13230970, 166, 687, 385
02-19, 19, 13233664, 166, 690, 386
02-19, 20, 13233604, 162, 736, 404
02-19, 20, 13236302, 163, 736, 403
02-19, 21, 13236236, 162, 783, 423
02-19, 21, 13238932, 160, 783, 427
02-19, 22, 13238840, 192, 815, 455
02-19, 22, 13241535, 195, 814, 456
02-19, 23, 13241455, 209, 858, 478
02-19, 23, 13244157, 210, 855, 476
02-19, 24, 13244065, 214, 919, 500
02-19, 24, 13246755, 214, 925, 502
02-19, 25, 13246673, 209, 985, 529
02-19, 25, 13249370, 208, 987, 529
02-19, 26, 13249267, 228, 1030, 569
02-19, 26, 13251968, 225, 1027, 572
02-19, 27, 13251869, 229, 1093, 601
02-19, 27, 13254564, 229, 1094, 603
02-19, 28, 13254458, 238, 1161, 633
02-19, 28, 13257147, 238, 1169, 634
02-19, 29, 13257020, 275, 1207, 686
02-19, 29, 13259714, 272, 1214, 686
03-19, 1, 13259589, 279, 1290, 728
03-19, 1, 13259995, 280, 1291, 729
03-19, 2, 13259942, 221, 1356, 776
03-19, 2, 13260348, 223, 1357, 776
03-19, 3, 13260282, 201, 1401, 820
03-19, 3, 13260688, 203, 1399, 823
03-19, 4, 13260624, 181, 1429, 879
03-19, 4, 13261033, 181, 1430, 878
03-19, 5, 13260956, 191, 1454, 921
03-19, 5, 13261363, 191, 1455, 922
03-19, 6, 13261294, 188, 1480, 969
03-19, 6, 13261704, 188, 1480, 968
03-19, 7, 13261631, 189, 1493, 1027
