Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19202369, 394, 1836, 1024
02-19, 23, 19199213, 395, 1833, 1029
02-19, 24, 19199047, 401, 1927, 1095
02-19, 24, 19195890, 403, 1928, 1096
02-19, 25, 19195688, 440, 2009, 1180
02-19, 25, 19192517, 442, 2017, 1188
02-19, 26, 19192325, 459, 2127, 1253
02-19, 26, 19189164, 460, 2129, 1258
02-19, 27, 19188957, 484, 2252, 1318
02-19, 27, 19185784, 489, 2266, 1319
02-19, 28, 19185537, 525, 2408, 1388
02-19, 28, 19182373, 527, 2411, 1394
02-19, 29, 19182140, 561, 2548, 1456
02-19, 29, 19179005, 562, 2535, 1450
03-19, 1, 19178791, 563, 2647, 1551
03-19, 1, 19180024, 562, 2646, 1552
03-19, 2, 19179886, 478, 2769, 1651
03-19, 2, 19181119, 476, 2771, 1650
03-19, 3, 19180991, 416, 2865, 1744
03-19, 3, 19182222, 416, 2864, 1746
03-19, 4, 19182080, 405, 2914, 1849
03-19, 4, 19183310, 406, 2913, 1851
03-19, 5, 19183164, 396, 2975, 1945
03-19, 5, 19184397, 395, 2973, 1947
03-19, 6, 19184234, 395, 3023, 2060
03-19, 6, 19185464, 396, 3023, 2061
03-19, 7, 19185298, 415, 3056, 2175
03-19, 7, 19186524, 414, 3059, 2179
03-19, 8, 19186351, 419, 3110, 2296
03-19, 8, 19187583, 419, 3112, 2294
03-19, 9, 19187416, 420, 3186, 2386
03-19, 9, 19188640, 421, 3190, 2389
03-19, 10, 19188488, 415, 3218, 2519
03-19, 10, 19189716, 415, 3220, 2521
03-19, 11, 19189553, 418, 3262, 2639
03-19, 11, 19190783, 418, 3263, 2640
03-19, 12, 19190609, 433, 3291, 2771
03-19, 12, 19191846, 431, 3287, 2772
03-19, 13, 19191650, 457, 3341, 2888
03-19, 13, 19192886, 455, 3339, 2888
03-19, 14, 19192723, 449, 3397, 2999
03-19, 14, 19193954, 447, 3398, 3001
03-19, 15, 19193784, 430, 3475, 3111
03-19, 15, 19195014, 428, 3478, 3112
03-19, 16, 19194833, 438, 3533, 3228
03-19, 16, 19196066, 440, 3536, 3222
03-19, 17, 19195889, 469, 3549, 3357
03-19, 17, 19197120, 471, 3550, 3355
03-19, 18, 19196936, 481, 3597, 3482
03-19, 18, 19198165, 484, 3599, 3480
03-19, 19, 19197959, 505, 3667, 3597
03-19, 19, 19199185, 506, 3673, 3596
03-19, 20, 19199001, 493, 3757, 3709
03-19, 20, 19200222, 498, 3767, 3705
03-19, 21, 19200038, 498, 3823, 3833
03-19, 21, 19201255, 502, 3829, 3838
03-19, 22, 19201069, 498, 3899, 3958
03-19, 22, 19202299, 497, 3899, 3961
03-19, 23, 19202108, 506, 3941, 4101
03-19, 23, 19203338, 508, 3941, 4101
03-19, 24, 19203157, 495, 3999, 4237
03-19, 24, 19204379, 497, 4005, 4239
03-19, 25, 19204156, 536, 4064, 4364
03-19, 25, 19205389, 540, 4064, 4359
03-19, 26, 19205187, 541, 4115, 4509
03-19, 26, 19206418, 540, 4120, 4506
03-19, 27, 19206229, 518, 4203, 4634
03-19, 27, 19207455, 518, 4209, 4634
03-19, 28, 19207232, 530, 4282, 4772
03-19, 28, 19208471, 530, 4281, 4766
03-19, 29, 19208255, 536, 4342, 4915
03-19, 29, 19209477, 536, 4347, 4920
03-19, 30, 19209271, 537, 4391, 5081
03-19, 30, 19210513, 537, 4387, 5075
03-19, 31, 19210304, 521, 4452, 5235
03-19, 31, 19211532, 523, 4454, 5235
04-19, 1, 19211308, 540, 4514, 5382
04-19, 1, 19213358, 542, 4505, 5381
04-19, 2, 19213258, 434, 4544, 5550
04-19, 2, 19215293, 435, 4542, 5558
04-19, 3, 19215197, 359, 4551, 5721
04-19, 3, 19217246, 362, 4544, 5718
04-19, 4, 19217157, 315, 4512, 5886
04-19, 4, 19219214, 315, 4501, 5882
04-19, 5, 19219122, 312, 4441, 6037
04-19, 5, 19221158, 316, 4443, 6037
04-19, 6, 19221075, 283, 4409, 6187
04-19, 6, 19223135, 282, 4404, 6175
04-19, 7, 19223059, 258, 4327, 6352
04-19, 7, 19225107, 258, 4328, 6345
04-19, 8, 19225034, 230, 4274, 6500
04-19, 8, 19227079, 230, 4270, 6501
04-19, 9, 19226990, 230, 4205, 6655
04-19, 9, 19229029, 230, 4206, 6657
04-19, 10, 19228934, 231, 4141, 6816
04-19, 10, 19230972, 232, 4143, 6817
04-19, 11, 19230897, 213, 4090, 6964
04-19, 11, 19232939, 214, 4088, 6965
04-19, 12, 19232857, 225, 4017, 7107
04-19, 12, 19234904, 225, 4014, 7105
04-19, 13, 19234818, 226, 3952, 7252
04-19, 13, 19236853, 231, 3954, 7252
04-19, 14, 19236762, 230, 3926, 7372
04-19, 14, 19238811, 231, 3920, 7370
04-19, 15, 19238737, 219, 3869, 7507
04-19, 15, 19240769, 223, 3869, 7513
04-19, 16, 19240694, 198, 3838, 7644
04-19, 16, 19242731, 200, 3838, 7647
04-19, 17, 19242646, 219, 3766, 7785
04-19, 17, 19244692, 219, 3763, 7784
04-19, 18, 19244618, 221, 3717, 7902
04-19, 18, 19246663, 222, 3715, 7900
04-19, 19, 19246588, 209, 3669, 8034
04-19, 19, 19248625, 209, 3669, 8039
04-19, 20, 19248541, 224, 3604, 8173
04-19, 20, 19250586, 224, 3601, 8173
04-19, 21, 19250524, 199, 3552, 8309
04-19, 21, 19252570, 200, 3546, 8310
04-19, 22, 19252496, 188, 3516, 8426
04-19, 22, 19254539, 189, 3512, 8428
04-19, 23, 19254469, 183, 3465, 8551
04-19, 23, 19256519, 183, 3458, 8550
04-19, 24, 19256445, 189, 3393, 8683
04-19, 24, 19258491, 189, 3384, 8688
04-19, 25, 19258427, 169, 3343, 8813
04-19, 25, 19260467, 170, 3341, 8816
04-19, 26, 19260411, 167, 3279, 8937
04-19, 26, 19262453, 169, 3279, 8935
04-19, 27, 19262369, 192, 3216, 9059
04-19, 27, 19264419, 192, 3208, 9059
04-19, 28, 19264375, 161, 3160, 9182
04-19, 28, 19266432, 161, 3154, 9173
04-19, 29, 19266382, 155, 3107, 9276
04-19, 29, 19268426, 155, 3102, 9279
04-19, 30, 19268363, 159, 3065, 9375
04-19, 30, 19270408, 160, 3062, 9374
05-19, 1, 19270355, 152, 3027, 9470
05-19, 1, 19274208, 152, 3021, 9463
05-19, 2, 19274148, 147, 2989, 9560
05-19, 2, 19277995, 149, 2987, 9553
05-19, 3, 19277957, 127, 2948, 9652
05-19, 3, 19281791, 131, 2947, 9655
05-19, 4, 19281716, 154, 2891, 9763
05-19, 4, 19285546, 156, 2891, 9771
05-19, 5, 19285500, 133, 2860, 9871
05-19, 5, 19289333, 137, 2858, 9876
05-19, 6, 19289271, 137, 2809, 9987
05-19, 6, 19293119, 137, 2809, 9979
05-19, 7, 19293054, 152, 2750, 10088
05-19, 7, 19296908, 154, 2744, 10078
05-19, 8, 19296849, 149, 2715, 10171
05-19, 8, 19300700, 150, 2709, 10165
05-19, 9, 19300652, 125, 2689, 10258
05-19, 9, 19304484, 126, 2687, 10267
05-19, 10, 19304421, 142, 2658, 10343
05-19, 10, 19308283, 142, 2654, 10325
05-19, 11, 19308239, 122, 2633, 10410
05-19, 11, 19312093, 123, 2632, 10396
05-19, 12, 19312029, 136, 2605, 10474
05-19, 12, 19315893, 136, 2589, 10466
05-19, 13, 19315840, 141, 2538, 10565
05-19, 13, 19319672, 144, 2538, 10570
05-19, 14, 19319624, 138, 2492, 10670
05-19, 14, 19323464, 139, 2489, 10672
05-19, 15, 19323409, 137, 2470, 10748
05-19, 15, 19327248, 139, 2466, 10751
05-19, 16, 19327202, 127, 2426, 10849
05-19, 16, 19331061, 129, 2421, 10833
05-19, 17, 19331008, 126, 2399, 10911
05-19, 17, 19334849, 129, 2394, 10912
05-19, 18, 19334809, 115, 2380, 10980
05-19, 18, 19338648, 115, 2375, 10986
05-19, 19, 19338595, 118, 2346, 11065
05-19, 19, 19342441, 121, 2345, 11057
05-19, 20, 19342389, 123, 2307, 11145
05-19, 20, 19346237, 124, 2303, 11140
05-19, 21, 19346186, 124, 2257, 11237
05-19, 21, 19350022, 126, 2256, 11240
05-19, 22, 19349986, 112, 2205, 11341
05-19, 22, 19353828, 113, 2207, 11336
05-19, 23, 19353774, 118, 2176, 11416
05-19, 23, 19357619, 120, 2174, 11411
05-19, 24, 19357579, 108, 2148, 11489
05-19, 24, 19361415, 111, 2154, 11484
05-19, 25, 19361364, 118, 2116, 11566
05-19, 25, 19365212, 121, 2115, 11556
05-19, 26, 19365183, 98, 2082, 11641
05-19, 26, 19369044, 98, 2079, 11623
05-19, 27, 19369002, 98, 2059, 11685
05-19, 27, 19372858, 99, 2056, 11671
05-19, 28, 19372815, 97, 2042, 11730
05-19, 28, 19376675, 97, 2039, 11713
05-19, 29, 19376638, 95, 2000, 11791
05-19, 29, 19380474, 95, 1994, 11801
05-19, 30, 19380430, 102, 1965, 11867
05-19, 30, 19384271, 102, 1967, 11864
05-19, 31, 19384233, 103, 1932, 11936
05-19, 31, 19388074, 103, 1930, 11937
06-19, 1, 19388037, 101, 1886, 12020
06-19, 1, 19400646, 101, 1890, 12044
06-19, 2, 19400431, 271, 1854, 12125
06-19, 2, 19413065, 272, 1855, 12126
06-19, 3, 19412878, 351, 1898, 12191
06-19, 3, 19425486, 352, 1896, 12221
06-19, 4, 19425298, 401, 1984, 12272
06-19, 4, 19437915, 405, 1978, 12294
06-19, 5, 19437707, 440, 2074, 12371
06-19, 5, 19450330, 442, 2067, 12390
06-19, 6, 19450089, 511, 2169, 12460
06-19, 6, 19462719, 511, 2166, 12470
06-19, 7, 19462476, 555, 2289, 12546
06-19, 7, 19475119, 552, 2286, 12546
06-19, 8, 19474873, 570, 2437, 12623
06-19, 8, 19487522, 570, 2432, 12616
06-19, 9, 19487281, 591, 2561, 12707
06-19, 9, 19499924, 592, 2556, 12705
06-19, 10, 19499657, 629, 2696, 12795
06-19, 10, 19512289, 628, 2695, 12802
06-19, 11, 19512018, 667, 2824, 12905
06-19, 11, 19524638, 668, 2826, 12919
06-19, 12, 19524356, 676, 3016, 13003
06-19, 12, 19536976, 676, 3018, 13018
06-19, 13, 19536657, 728, 3186, 13117
06-19, 13, 19549280, 730, 3192, 13123
06-19, 14, 19548996, 728, 3360, 13241
06-19, 14, 19561621, 729, 3368, 13244
06-19, 15, 19561287, 781, 3535, 13359
06-19, 15, 19573896, 791, 3544, 13368
06-19, 16, 19573528, 841, 3728, 13502
06-19, 16, 19586137, 839, 3732, 13528
06-19, 17, 19585769, 887, 3931, 13649
06-19, 17, 19598395, 893, 3937, 13648
06-19, 18, 19597993, 934, 4150, 13796
06-19, 18, 19610606, 940, 4151, 13813
06-19, 19, 19610224, 949, 4384, 13953
06-19, 19, 19622844, 954, 4390, 13959
06-19, 20, 19622430, 993, 4626, 14098
06-19, 20, 19635053, 993, 4634, 14104
06-19, 21, 19634572, 1091, 4868, 14253
06-19, 21, 19647195, 1094, 4878, 14254
06-19, 22, 19646695, 1184, 5090, 14452
06-19, 22, 19659302, 1196, 5093, 14467
06-19, 23, 19658803, 1239, 5375, 14641
06-19, 23, 19671414, 1239, 5377, 14665
06-19, 24, 19670869, 1306, 5666, 14854
06-19, 24, 19683489, 1304, 5667, 14872
06-19, 25, 19682952, 1329, 5963, 15088
06-19, 25, 19695563, 1329, 5981, 15096
06-19, 26, 19694975, 1407, 6281, 15306
06-19, 26, 19707582, 1411, 6289, 15324
06-19, 27, 19706979, 1490, 6614, 15523
06-19, 27, 19719590, 1489, 6627, 15537
06-19, 28, 19718944, 1527, 7014, 15758
06-19, 28, 19731561, 1519, 7030, 15770
06-19, 29, 19730858, 1675, 7329, 16018
06-19, 29, 19743469, 1672, 7336, 16040
06-19, 30, 19742726, 1788, 7739, 16264
06-19, 30, 19755315, 1796, 7759, 16284
07-19, 1, 19754544, 1857, 8217, 16536
07-19, 1, 19771294, 1856, 8233, 16560
07-19, 2, 19770048, 2378, 8652, 16865
07-19, 2, 19786817, 2389, 8666, 16860
07-19, 3, 19785488, 2773, 9302, 17169
07-19, 3, 19802236, 2788, 9313, 17184
07-19, 4, 19800780, 3161, 10070, 17510
07-19, 4, 19817516, 3177, 10094, 17523
07-19, 5, 19815962, 3497, 10979, 17872
07-19, 5, 19832716, 3500, 10998, 17885
07-19, 6, 19831088, 3761, 11981, 18269
07-19, 6, 19847828, 3768, 11980, 18312
07-19, 7, 19846008, 4120, 13068, 18692
07-19, 7, 19862785, 4124, 13068, 18700
07-19, 8, 19860826, 4447, 14257, 19147
07-19, 8, 19877559, 4464, 14283, 19160
07-19, 9, 19875397, 4897, 15524, 19648
07-19, 9, 19892162, 4911, 15552, 19630
07-19, 10, 19889840, 5314, 16923, 20178
07-19, 10, 19906569, 5313, 16941, 20221
07-19, 11, 19904075, 5716, 18465, 20788
07-19, 11, 19920807, 5715, 18494, 20817
07-19, 12, 19918036, 6229, 20061, 21507
07-19, 12, 19934782, 6244, 20069, 21527
07-19, 13, 19931746, 6809, 21818, 22249
07-19, 13, 19948465, 6825, 21853, 22268
07-19, 14, 19945244, 7404, 23710, 23053
07-19, 14, 19961957, 7416, 23734, 23093
07-19, 15, 19958345, 8088, 25799, 23968
07-19, 15, 19975026, 8104, 25860, 23999
07-19, 16, 19971160, 8797, 28101, 24931
07-19, 16, 19987877, 8811, 28167, 24923
07-19, 17, 19983729, 9527, 30687, 25835
07-19, 17, 20000418, 9532, 30751, 25866
07-19, 18, 19995804, 10458, 33310, 26995
07-19, 18, 20012475, 10489, 33379, 27013
07-19, 19, 20007588, 11225, 36411, 28132
07-19, 19, 20024242, 11244, 36510, 28149
07-19, 20, 20018577, 12505, 39612, 29451
07-19, 20, 20035179, 12531, 39705, 29519
07-19, 21, 20029327, 13476, 43285, 30846
07-19, 21, 20045953, 13518, 43382, 30870
07-19, 22, 20039332, 14682, 47350, 32359
07-19, 22, 20055973, 14717, 47426, 32396
07-19, 23, 20048847, 15979, 51622, 34064
07-19, 23, 20065464, 16010, 51705, 34122
07-19, 24, 20057750, 17376, 56267, 35908
07-19, 24, 20074374, 17411, 56330, 35975
07-19, 25, 20065807, 19059, 61319, 37905
07-19, 25, 20082425, 19131, 61384, 37939
07-19, 26, 20073076, 21072, 66682, 40049
07-19, 26, 20089636, 21146, 66786, 40100
07-19, 27, 20079593, 22895, 72736, 42444
07-19, 27, 20096258, 22926, 72787, 42486
07-19, 28, 20085379, 24701, 79308, 45069
07-19, 28, 20102028, 24750, 79353, 45115
07-19, 29, 20090297, 26670, 86375, 47904
07-19, 29, 20106857, 26700, 86494, 47984
07-19, 30, 20093992, 29033, 93896, 51114
07-19, 30, 20110587, 29083, 94000, 51154
07-19, 31, 20096405, 31915, 102174, 54330
07-19, 31, 20113063, 31983, 102200, 54367
08-19, 1, 20097731, 34912, 111017, 57953
08-19, 1, 20111746, 35010, 111152, 58031
08-19, 2, 20095133, 38079, 120867, 61860
08-19, 2, 20109130, 38181, 121025, 61929
08-19, 3, 20090959, 41315, 131818, 66173
08-19, 3, 20104873, 41419, 132024, 66275
08-19, 4, 20085078, 44741, 143844, 70928
08-19, 4, 20099011, 44843, 144076, 70987
08-19, 5, 20077330, 48770, 156773, 76044
08-19, 5, 20091340, 48861, 156954, 76088
08-19, 6, 20067755, 53314, 170657, 81517
08-19, 6, 20081683, 53407, 170889, 81590
08-19, 7, 20056256, 57828, 185962, 87523
08-19, 7, 20069992, 57963, 186262, 87678
08-19, 8, 20042085, 63127, 202585, 94098
08-19, 8, 20055877, 63266, 202869, 94209
08-19, 9, 20025384, 68994, 220583, 101260
08-19, 9, 20039057, 69172, 220935, 101383
08-19, 10, 20005860, 75198, 240441, 109048
08-19, 10, 20019528, 75378, 240761, 109206
08-19, 11, 19983530, 81725, 261815, 117803
08-19, 11, 19997202, 81887, 262123, 117987
08-19, 12, 19957787, 88834, 285340, 127238
08-19, 12, 19971370, 89012, 285741, 127402
08-19, 13, 19928767, 96547, 310685, 137526
08-19, 13, 19942488, 96732, 311004, 137627
08-19, 14, 19895995, 105284, 337847, 148725
08-19, 14, 19909529, 105493, 338278, 148877
08-19, 15, 19858735, 114961, 367668, 160813
08-19, 15, 19872189, 115198, 368082, 161034
08-19, 16, 19816956, 125172, 400352, 174023
08-19, 16, 19830157, 125528, 400920, 174224
08-19, 17, 19769795, 136557, 436199, 188278
08-19, 17, 19783076, 136903, 436689, 188487
08-19, 18, 19717353, 148817, 475208, 203777
08-19, 18, 19730408, 149150, 475909, 204014
08-19, 19, 19659495, 161388, 518034, 220564
08-19, 19, 19672471, 161759, 518717, 220860
08-19, 20, 19594431, 176329, 563945, 239102
08-19, 20, 19607225, 176729, 564642, 239537
08-19, 21, 19522698, 191609, 614546, 259280
08-19, 21, 19535289, 192122, 615337, 259711
08-19, 22, 19442768, 209262, 669374, 281055
08-19, 22, 19455100, 209757, 670426, 281502
08-19, 23, 19354671, 227687, 729355, 305072
08-19, 23, 19366847, 228285, 730453, 305526
08-19, 24, 19257398, 247719, 794668, 331326
08-19, 24, 19269581, 248277, 795838, 331741
08-19, 25, 19150735, 269593, 865522, 359587
08-19, 25, 19162661, 270228, 866787, 360087
08-19, 26, 19032955, 293623, 942542, 390643
08-19, 26, 19044852, 294232, 943813, 391192
08-19, 27, 18904124, 319038, 1026544, 424383
08-19, 27, 18915821, 319787, 1027879, 424928
08-19, 28, 18761923, 347960, 1117043, 461489
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213780, 14, 0, 0
01-20, 2, 13212775, 14, 0, 0
01-20, 3, 13212762, 21, 6, 0
01-20, 3, 13211757, 21, 6, 0
01-20, 4, 13211745, 22, 17, 0
01-20, 4, 13210740, 23, 16, 0
01-20, 5, 13210725, 26, 28, 0
01-20, 5, 13209719, 27, 28, 0
01-20, 6, 13209698, 38, 34, 4
01-20, 6, 13208693, 38, 34, 4
01-20, 7, 13208681, 33, 51, 4
01-20, 7, 13207673, 35, 51, 5
01-20, 8, 13207658, 37, 63, 6
01-20, 8, 13206656, 36, 61, 6
01-20, 9, 13206644, 32, 76, 7
01-20, 9, 13205641, 32, 74, 7
01-20, 10, 13205628, 35, 81, 10
01-20, 10, 13204624, 35, 80, 10
01-20, 11, 13204609, 39, 91, 10
01-20, 11, 13203607, 39, 88, 10
01-20, 12, 13203591, 41, 99, 13
01-20, 12, 13202589, 40, 97, 13
01-20, 13, 13202578, 34, 109, 18
01-20, 13, 13201573, 36, 107, 18
01-20, 14, 13201559, 41, 111, 23
01-20, 14, 13200555, 41, 110, 23
01-20, 15, 13200541, 44, 115, 29
01-20, 15, 13199538, 43, 114, 29
01-20, 16, 13199530, 33, 131, 30
01-20, 16, 13198527, 33, 129, 30
01-20, 17, 13198513, 33, 140, 33
01-20, 17, 13197508, 32, 141, 33
01-20, 18, 13197500, 30, 149, 35
01-20, 18, 13196498, 29, 146, 36
01-20, 19, 13196484, 28, 156, 41
01-20, 19, 13195480, 29, 155, 40
01-20, 20, 13195460, 38, 163, 43
01-20, 20, 13194454, 38, 163, 44
01-20, 21, 13194435, 38, 177, 49
01-20, 21, 13193432, 37, 175, 50
01-20, 22, 13193410, 40, 187, 57
01-20, 22, 13192410, 40, 185, 54
01-20, 23, 13192387, 49, 196, 57
01-20, 23, 13191384, 49, 193, 58
01-20, 24, 13191367, 51, 198, 68
01-20, 24, 13190366, 50, 196, 67
01-20, 25, 13190345, 54, 206, 74
01-20, 25, 13189338, 55, 205, 76
01-20, 26, 13189319, 54, 216, 85
01-20, 26, 13188312, 54, 217, 86
01-20, 27, 13188287, 61, 228, 93
01-20, 27, 13187285, 61, 226, 92
01-20, 28, 13187263, 57, 245, 99
01-20, 28, 13186258, 57, 246, 98
01-20, 29, 13186229, 60, 264, 106
01-20, 29, 13185222, 60, 266, 106
01-20, 30, 13185192, 65, 278, 119
01-20, 30, 13184186, 66, 278, 119
01-20, 31, 13184163, 62, 297, 127
01-20, 31, 13183153, 62, 300, 129
02-19, 1, 13183125, 65, 318, 136
02-19, 1, 13185829, 64, 315, 134
02-19, 2, 13185797, 73, 324, 148
02-19, 2, 13188498, 73, 324, 145
02-19, 3, 13188460, 88, 331, 161
02-19, 3, 13191154, 90, 332, 162
02-19, 4, 13191127, 88, 354, 169
02-19, 4, 13193824, 87, 356, 169
02-19, 5, 13193788, 88, 380, 180
02-19, 5, 13196482, 88, 383, 181
02-19, 6, 13196442, 87, 411, 194
02-19, 6, 13199133, 92, 413, 194
02-19, 7, 13199086, 107, 432, 207
02-19, 7, 13201794, 105, 429, 202
02-19, 8, 13201760, 91, 465, 214
02-19, 8, 13204461, 93, 463, 211
02-19, 9, 13204418, 102, 481, 227
02-19, 9, 13207115, 103, 481, 227
02-19, 10, 13207069, 114, 499, 244
02-19, 10, 13209764, 114, 500, 246
02-19, 11, 13209696, 143, 516, 269
02-19, 11, 13212390, 143, 516, 273
02-19, 12, 13212340, 137, 551, 294
02-19, 12, 13215035, 136, 550, 299
02-19, 13, 13214995, 120, 584, 321
02-19, 13, 13217694, 120, 582, 322
02-19, 14, 13217634, 125, 622, 337
02-19, 14, 13220329, 127, 620, 340
02-19, 15, 13220272, 131, 646, 367
02-19, 15, 13222961, 136, 649, 368
02-19, 16, 13222891, 155, 675, 393
02-19, 16, 13225585, 160, 673, 394
02-19, 17, 13225528, 156, 703, 425
02-19, 17, 13228212, 159, 711, 428
02-19, 18, 13228121, 184, 749, 456
02-19, 18, 13230816, 183, 749, 460
02-19, 19, 13230739, 188, 798, 483
02-19, 19, 13233426, 193, 806, 481
02-19, 20, 13233341, 202, 847, 516
02-19, 20, 13236033, 202, 852, 517
02-19, 21, 13235950, 208, 898, 548
02-19, 21, 13238647, 207, 901, 547
02-19, 22, 13238541, 246, 942, 573
02-19, 22, 13241234, 247, 941, 578
02-19, 23, 13241151, 240, 996, 613
02-19, 23, 13243841, 238, 1001, 618
02-19, 24, 13243740, 238, 1076, 644
02-19, 24, 13246433, 237, 1082, 644
02-19, 25, 13246324, 259, 1130, 683
02-19, 25, 13249014, 261, 1138, 681
02-19, 26, 13248900, 271, 1197, 726
02-19, 26, 13251587, 272, 1202, 731
02-19, 27, 13251477, 281, 1262, 772
02-19, 27, 13254165, 283, 1267, 775
02-19, 28, 13254027, 318, 1318, 827
02-19, 28, 13256717, 321, 1322, 828
02-19, 29, 13256569, 344, 1406, 869
02-19, 29, 13259251, 353, 1408, 874
03-19, 1, 13259092, 375, 1490, 929
03-19, 1, 13259501, 374, 1493, 927
03-19, 2, 13259429, 301, 1587, 978
03-19, 2, 13259838, 301, 1588, 977
03-19, 3, 13259755, 265, 1644, 1040
03-19, 3, 13260163, 265, 1647, 1038
03-19, 4, 13260086, 243, 1682, 1102
03-19, 4, 13260499, 243, 1681, 1099
03-19, 5, 13260419, 218, 1738, 1147
03-19, 5, 13260830, 218, 1740, 1143
03-19, 6, 13260738, 217, 1781, 1195
03-19, 6, 13261147, 216, 1782, 1195
03-19, 7, 13261069, 206, 1805, 1260
