Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199409, 367, 1718, 976
02-19, 24, 19199236, 398, 1805, 1031
02-19, 24, 19196076, 398, 1807, 1036
02-19, 25, 19195897, 416, 1914, 1090
02-19, 25, 19192753, 412, 1914, 1085
02-19, 26, 19192575, 421, 2031, 1137
02-19, 26, 19189430, 420, 2026, 1135
02-19, 27, 19189222, 453, 2136, 1200
02-19, 27, 19186058, 457, 2139, 1204
02-19, 28, 19185842, 485, 2253, 1278
02-19, 28, 19182675, 489, 2256, 1285
02-19, 29, 19182435, 527, 2382, 1361
02-19, 29, 19179267, 530, 2393, 1362
03-19, 1, 19179038, 548, 2523, 1443
03-19, 1, 19180275, 548, 2517, 1444
03-19, 2, 19180139, 457, 2662, 1526
03-19, 2, 19181376, 458, 2656, 1526
03-19, 3, 19181241, 419, 2741, 1615
03-19, 3, 19182483, 418, 2733, 1614
03-19, 4, 19182356, 386, 2798, 1708
03-19, 4, 19183591, 385, 2794, 1710
03-19, 5, 19183453, 358, 2853, 1816
03-19, 5, 19184689, 358, 2850, 1815
03-19, 6, 19184563, 349, 2879, 1921
03-19, 6, 19185796, 350, 2874, 1924
03-19, 7, 19185642, 379, 2887, 2036
03-19, 7, 19186876, 379, 2881, 2040
03-19, 8, 19186721, 381, 2935, 2139
03-19, 8, 19187951, 382, 2931, 2144
03-19, 9, 19187811, 374, 2976, 2247
03-19, 9, 19189045, 374, 2968, 2253
03-19, 10, 19188900, 374, 2999, 2367
03-19, 10, 19190129, 375, 2998, 2370
03-19, 11, 19189981, 353, 3067, 2471
03-19, 11, 19191215, 353, 3064, 2472
03-19, 12, 19191049, 396, 3091, 2568
03-19, 12, 19192287, 396, 3084, 2569
03-19, 13, 19192117, 422, 3117, 2680
03-19, 13, 19193352, 422, 3111, 2683
03-19, 14, 19193195, 420, 3174, 2779
03-19, 14, 19194428, 423, 3171, 2778
03-19, 15, 19194236, 438, 3233, 2893
03-19, 15, 19195474, 438, 3225, 2895
03-19, 16, 19195310, 432, 3279, 3011
03-19, 16, 19196541, 434, 3278, 3011
03-19, 17, 19196382, 417, 3337, 3128
03-19, 17, 19197608, 417, 3333, 3138
03-19, 18, 19197439, 423, 3380, 3254
03-19, 18, 19198677, 423, 3375, 3253
03-19, 19, 19198498, 426, 3444, 3360
03-19, 19, 19199723, 427, 3443, 3367
03-19, 20, 19199546, 445, 3475, 3494
03-19, 20, 19200770, 447, 3478, 3497
03-19, 21, 19200580, 464, 3527, 3621
03-19, 21, 19201807, 464, 3529, 3624
03-19, 22, 19201624, 451, 3586, 3763
03-19, 22, 19202851, 453, 3582, 3770
03-19, 23, 19202669, 475, 3608, 3904
03-19, 23, 19203894, 475, 3608, 3911
03-19, 24, 19203714, 470, 3679, 4025
03-19, 24, 19204944, 472, 3681, 4023
03-19, 25, 19204757, 482, 3727, 4154
03-19, 25, 19205984, 485, 3725, 4158
03-19, 26, 19205814, 455, 3802, 4281
03-19, 26, 19207048, 458, 3802, 4276
03-19, 27, 19206856, 458, 3848, 4422
03-19, 27, 19208082, 460, 3853, 4421
03-19, 28, 19207862, 493, 3914, 4547
03-19, 28, 19209094, 495, 3909, 4550
03-19, 29, 19208893, 489, 3968, 4698
03-19, 29, 19210122, 491, 3969, 4698
03-19, 30, 19209929, 491, 4016, 4844
03-19, 30, 19211155, 491, 4018, 4848
03-19, 31, 19210944, 502, 4071, 4995
03-19, 31, 19212171, 503, 4075, 4995
04-19, 1, 19211953, 549, 4100, 5142
04-19, 1, 19213987, 553, 4104, 5142
04-19, 2, 19213901, 420, 4180, 5285
04-19, 2, 19215937, 422, 4181, 5288
04-19, 3, 19215852, 345, 4201, 5430
04-19, 3, 19217872, 353, 4209, 5436
04-19, 4, 19217788, 308, 4197, 5577
04-19, 4, 19219812, 311, 4207, 5582
04-19, 5, 19219735, 263, 4185, 5729
04-19, 5, 19221768, 266, 4187, 5733
04-19, 6, 19221710, 226, 4141, 5877
04-19, 6, 19223743, 229, 4146, 5878
04-19, 7, 19223665, 225, 4083, 6023
04-19, 7, 19225699, 227, 4087, 6025
04-19, 8, 19225608, 227, 4041, 6162
04-19, 8, 19227641, 229, 4048, 6162
04-19, 9, 19227555, 221, 4001, 6303
04-19, 9, 19229594, 223, 4005, 6300
04-19, 10, 19229500, 241, 3929, 6452
04-19, 10, 19231535, 240, 3934, 6455
04-19, 11, 19231454, 221, 3898, 6591
04-19, 11, 19233492, 222, 3897, 6595
04-19, 12, 19233414, 222, 3832, 6738
04-19, 12, 19235453, 223, 3835, 6737
04-19, 13, 19235385, 199, 3780, 6884
04-19, 13, 19237426, 199, 3783, 6882
04-19, 14, 19237333, 225, 3715, 7017
04-19, 14, 19239359, 229, 3718, 7026
04-19, 15, 19239281, 211, 3671, 7169
04-19, 15, 19241312, 213, 3677, 7172
04-19, 16, 19241236, 205, 3641, 7292
04-19, 16, 19243269, 206, 3648, 7293
04-19, 17, 19243195, 193, 3614, 7414
04-19, 17, 19245240, 193, 3615, 7410
04-19, 18, 19245165, 194, 3560, 7539
04-19, 18, 19247207, 194, 3566, 7533
04-19, 19, 19247145, 177, 3521, 7657
04-19, 19, 19249180, 179, 3525, 7658
04-19, 20, 19249133, 153, 3459, 7797
04-19, 20, 19251172, 155, 3458, 7799
04-19, 21, 19251104, 181, 3371, 7928
04-19, 21, 19253142, 184, 3368, 7932
04-19, 22, 19253077, 167, 3345, 8037
04-19, 22, 19255120, 167, 3349, 8032
04-19, 23, 19255068, 148, 3310, 8142
04-19, 23, 19257100, 150, 3314, 8146
04-19, 24, 19257036, 165, 3252, 8257
04-19, 24, 19259065, 168, 3255, 8264
04-19, 25, 19258989, 179, 3217, 8367
04-19, 25, 19261026, 180, 3219, 8369
04-19, 26, 19260962, 169, 3170, 8493
04-19, 26, 19262987, 171, 3177, 8501
04-19, 27, 19262922, 177, 3129, 8608
04-19, 27, 19264957, 178, 3129, 8614
04-19, 28, 19264893, 176, 3088, 8721
04-19, 28, 19266936, 177, 3091, 8716
04-19, 29, 19266857, 187, 3046, 8830
04-19, 29, 19268888, 189, 3052, 8833
04-19, 30, 19268819, 193, 3024, 8926
04-19, 30, 19270857, 193, 3025, 8929
05-19, 1, 19270779, 194, 2996, 9035
05-19, 1, 19274619, 197, 2995, 9033
05-19, 2, 19274557, 180, 2951, 9156
05-19, 2, 19278407, 181, 2950, 9146
05-19, 3, 19278354, 157, 2904, 9269
05-19, 3, 19282190, 158, 2905, 9271
05-19, 4, 19282136, 157, 2862, 9369
05-19, 4, 19285979, 158, 2860, 9367
05-19, 5, 19285929, 144, 2840, 9451
05-19, 5, 19289767, 148, 2843, 9446
05-19, 6, 19289702, 156, 2828, 9518
05-19, 6, 19293546, 156, 2829, 9513
05-19, 7, 19293488, 155, 2788, 9613
05-19, 7, 19297330, 158, 2796, 9600
05-19, 8, 19297273, 144, 2770, 9697
05-19, 8, 19301115, 146, 2769, 9694
05-19, 9, 19301063, 143, 2736, 9782
05-19, 9, 19304911, 145, 2734, 9774
05-19, 10, 19304835, 172, 2673, 9884
05-19, 10, 19308684, 172, 2670, 9878
05-19, 11, 19308635, 154, 2646, 9969
05-19, 11, 19312461, 157, 2650, 9976
05-19, 12, 19312395, 165, 2632, 10052
05-19, 12, 19316239, 167, 2632, 10046
05-19, 13, 19316201, 133, 2605, 10145
05-19, 13, 19320033, 136, 2609, 10146
05-19, 14, 19319990, 127, 2585, 10222
05-19, 14, 19323838, 127, 2585, 10214
05-19, 15, 19323788, 119, 2532, 10325
05-19, 15, 19327639, 119, 2534, 10312
05-19, 16, 19327585, 131, 2496, 10392
05-19, 16, 19331428, 134, 2497, 10385
05-19, 17, 19331356, 150, 2458, 10480
05-19, 17, 19335206, 154, 2460, 10464
05-19, 18, 19335166, 133, 2448, 10537
05-19, 18, 19339006, 134, 2452, 10532
05-19, 19, 19338955, 146, 2405, 10618
05-19, 19, 19342805, 145, 2400, 10614
05-19, 20, 19342745, 155, 2366, 10698
05-19, 20, 19346611, 155, 2363, 10675
05-19, 21, 19346568, 141, 2340, 10755
05-19, 21, 19350425, 141, 2337, 10741
05-19, 22, 19350385, 130, 2304, 10825
05-19, 22, 19354213, 129, 2311, 10831
05-19, 23, 19354167, 128, 2277, 10912
05-19, 23, 19358016, 128, 2274, 10906
05-19, 24, 19357965, 126, 2259, 10974
05-19, 24, 19361814, 128, 2259, 10963
05-19, 25, 19361753, 152, 2204, 11055
05-19, 25, 19365598, 154, 2204, 11048
05-19, 26, 19365550, 138, 2188, 11128
05-19, 26, 19369411, 137, 2191, 11105
05-19, 27, 19369367, 139, 2167, 11171
05-19, 27, 19373218, 141, 2166, 11159
05-19, 28, 19373178, 131, 2143, 11232
05-19, 28, 19377024, 132, 2140, 11228
05-19, 29, 19376979, 118, 2137, 11290
05-19, 29, 19380827, 119, 2140, 11278
05-19, 30, 19380783, 118, 2118, 11345
05-19, 30, 19384626, 121, 2120, 11337
05-19, 31, 19384577, 117, 2112, 11398
05-19, 31, 19388419, 117, 2110, 11398
06-19, 1, 19388376, 116, 2065, 11487
06-19, 1, 19401001, 118, 2067, 11495
06-19, 2, 19400792, 294, 2036, 11559
06-19, 2, 19413411, 295, 2039, 11573
06-19, 3, 19413215, 380, 2070, 11653
06-19, 3, 19425841, 379, 2077, 11658
06-19, 4, 19425648, 410, 2156, 11741
06-19, 4, 19438271, 413, 2160, 11748
06-19, 5, 19438055, 475, 2240, 11822
06-19, 5, 19450674, 480, 2239, 11836
06-19, 6, 19450451, 507, 2352, 11919
06-19, 6, 19463066, 509, 2355, 11936
06-19, 7, 19462840, 518, 2494, 12014
06-19, 7, 19475457, 521, 2500, 12025
06-19, 8, 19475227, 559, 2602, 12115
06-19, 8, 19487847, 561, 2607, 12125
06-19, 9, 19487588, 594, 2742, 12216
06-19, 9, 19500215, 597, 2751, 12214
06-19, 10, 19499937, 635, 2889, 12316
06-19, 10, 19512557, 634, 2900, 12323
06-19, 11, 19512251, 707, 3041, 12415
06-19, 11, 19524902, 705, 3037, 12407
06-19, 12, 19524584, 724, 3225, 12518
06-19, 12, 19537201, 724, 3236, 12527
06-19, 13, 19536896, 735, 3420, 12637
06-19, 13, 19549525, 739, 3421, 12640
06-19, 14, 19549188, 798, 3583, 12756
06-19, 14, 19561854, 796, 3576, 12736
06-19, 15, 19561485, 845, 3763, 12869
06-19, 15, 19574111, 851, 3767, 12870
06-19, 16, 19573713, 911, 3976, 12999
06-19, 16, 19586349, 911, 3978, 12998
06-19, 17, 19585922, 1003, 4186, 13125
06-19, 17, 19598549, 1011, 4193, 13120
06-19, 18, 19598126, 1033, 4440, 13274
06-19, 18, 19610758, 1031, 4441, 13280
06-19, 19, 19610358, 1041, 4675, 13436
06-19, 19, 19622998, 1045, 4671, 13433
06-19, 20, 19622549, 1073, 4936, 13589
06-19, 20, 19635195, 1076, 4926, 13587
06-19, 21, 19634717, 1155, 5146, 13766
06-19, 21, 19647332, 1159, 5150, 13780
06-19, 22, 19646817, 1231, 5409, 13964
06-19, 22, 19659455, 1232, 5412, 13959
06-19, 23, 19658904, 1301, 5703, 14150
06-19, 23, 19671500, 1312, 5712, 14171
06-19, 24, 19670979, 1314, 6030, 14372
06-19, 24, 19683608, 1317, 6033, 14374
06-19, 25, 19682964, 1453, 6320, 14595
06-19, 25, 19695567, 1470, 6325, 14607
06-19, 26, 19694990, 1480, 6686, 14813
06-19, 26, 19707607, 1484, 6694, 14821
06-19, 27, 19706941, 1554, 7069, 15042
06-19, 27, 19719559, 1559, 7074, 15051
06-19, 28, 19718871, 1631, 7434, 15307
06-19, 28, 19731478, 1638, 7447, 15317
06-19, 29, 19730779, 1661, 7865, 15575
06-19, 29, 19743417, 1665, 7865, 15570
06-19, 30, 19742617, 1804, 8242, 15854
06-19, 30, 19755219, 1818, 8252, 15865
07-19, 1, 19754395, 1906, 8681, 16172
07-19, 1, 19771162, 1919, 8679, 16183
07-19, 2, 19769814, 2535, 9130, 16464
07-19, 2, 19786566, 2545, 9138, 16483
07-19, 3, 19785160, 2924, 9838, 16810
07-19, 3, 19801878, 2931, 9866, 16846
07-19, 4, 19800395, 3295, 10672, 17159
07-19, 4, 19817165, 3299, 10671, 17175
07-19, 5, 19815517, 3650, 11551, 17592
07-19, 5, 19832266, 3660, 11570, 17603
07-19, 6, 19830586, 3947, 12533, 18033
07-19, 6, 19847341, 3948, 12548, 18051
07-19, 7, 19845471, 4296, 13629, 18492
07-19, 7, 19862231, 4300, 13628, 18518
07-19, 8, 19860211, 4644, 14836, 18986
07-19, 8, 19876972, 4658, 14849, 18987
07-19, 9, 19874665, 5114, 16220, 19467
07-19, 9, 19891402, 5127, 16238, 19488
07-19, 10, 19888907, 5552, 17732, 20064
07-19, 10, 19905673, 5568, 17739, 20064
07-19, 11, 19902993, 6106, 19292, 20653
07-19, 11, 19919783, 6117, 19283, 20650
07-19, 12, 19916829, 6625, 21062, 21317
07-19, 12, 19933578, 6632, 21060, 21352
07-19, 13, 19930494, 7090, 22951, 22087
07-19, 13, 19947197, 7100, 22974, 22140
07-19, 14, 19943767, 7752, 24952, 22940
07-19, 14, 19960486, 7776, 24982, 22956
07-19, 15, 19956757, 8449, 27161, 23833
07-19, 15, 19973490, 8473, 27161, 23865
07-19, 16, 19969410, 9169, 29595, 24815
07-19, 16, 19986177, 9178, 29617, 24806
07-19, 17, 19981735, 9977, 32205, 25861
07-19, 17, 19998452, 9992, 32229, 25894
07-19, 18, 19993640, 10838, 35016, 27073
07-19, 18, 20010322, 10870, 35057, 27107
07-19, 19, 20005032, 11893, 38070, 28361
07-19, 19, 20021681, 11936, 38137, 28391
07-19, 20, 20015772, 13133, 41532, 29708
07-19, 20, 20032524, 13140, 41558, 29712
07-19, 21, 20026263, 14340, 45185, 31146
07-19, 21, 20042963, 14372, 45251, 31137
07-19, 22, 20036144, 15594, 49304, 32681
07-19, 22, 20052816, 15617, 49371, 32708
07-19, 23, 20045427, 16822, 53819, 34444
07-19, 23, 20062094, 16837, 53881, 34489
07-19, 24, 20054033, 18288, 58604, 36376
07-19, 24, 20070756, 18277, 58669, 36388
07-19, 25, 20061858, 19976, 63783, 38473
07-19, 25, 20078502, 20019, 63863, 38495
07-19, 26, 20068924, 21709, 69591, 40655
07-19, 26, 20085519, 21751, 69685, 40713
07-19, 27, 20075077, 23582, 75891, 43118
07-19, 27, 20091659, 23636, 76008, 43154
07-19, 28, 20080316, 25702, 82592, 45847
07-19, 28, 20096937, 25711, 82694, 45904
07-19, 29, 20084517, 27970, 89904, 48855
07-19, 29, 20101055, 28066, 89968, 48946
07-19, 30, 20087532, 30499, 97988, 52016
07-19, 30, 20104172, 30546, 98060, 52046
07-19, 31, 20089354, 33473, 106508, 55489
07-19, 31, 20105944, 33522, 106595, 55552
08-19, 1, 20089971, 36341, 116034, 59267
08-19, 1, 20104130, 36374, 116086, 59349
08-19, 2, 20086843, 39397, 126291, 63408
08-19, 2, 20100962, 39488, 126392, 63423
08-19, 3, 20082074, 42949, 137339, 67903
08-19, 3, 20096024, 43053, 137532, 67982
08-19, 4, 20075377, 46896, 149519, 72799
08-19, 4, 20089304, 46979, 149753, 72881
08-19, 5, 20066715, 51037, 163138, 78027
08-19, 5, 20080738, 51111, 163312, 78082
08-19, 6, 20056277, 55356, 177789, 83821
08-19, 6, 20070329, 55425, 177915, 83900
08-19, 7, 20043636, 60300, 193491, 90142
08-19, 7, 20057621, 60358, 193651, 90265
08-19, 8, 20029061, 65194, 210573, 97067
08-19, 8, 20042844, 65313, 210953, 97111
08-19, 9, 20011067, 71288, 229276, 104590
08-19, 9, 20024941, 71400, 229536, 104670
08-19, 10, 19990348, 77873, 249590, 112736
08-19, 10, 20004219, 77987, 249817, 112850
08-19, 11, 19966855, 84744, 271603, 121671
08-19, 11, 19980639, 84909, 271871, 121780
08-19, 12, 19939800, 92428, 295614, 131357
08-19, 12, 19953466, 92635, 295937, 131487
08-19, 13, 19909461, 100232, 321843, 141989
08-19, 13, 19923064, 100445, 322171, 142171
08-19, 14, 19875151, 108798, 350515, 153387
08-19, 14, 19888735, 109053, 350875, 153514
08-19, 15, 19836062, 118714, 381607, 165794
08-19, 15, 19849510, 118965, 382074, 165954
08-19, 16, 19792719, 128992, 415377, 179415
08-19, 16, 19806339, 129173, 415729, 179588
08-19, 17, 19744096, 140525, 452199, 194009
08-19, 17, 19757535, 140770, 452685, 194165
08-19, 18, 19689420, 153605, 492267, 209863
08-19, 18, 19702613, 153948, 492832, 210088
08-19, 19, 19628473, 167588, 535854, 227566
08-19, 19, 19641530, 167941, 536482, 227854
08-19, 20, 19561307, 182157, 583625, 246718
08-19, 20, 19574461, 182513, 584182, 246977
08-19, 21, 19486884, 198758, 635129, 267362
08-19, 21, 19499947, 199091, 635771, 267650
08-19, 22, 19404741, 216211, 691598, 289909
08-19, 22, 19417586, 216623, 692360, 290216
08-19, 23, 19314557, 234445, 753225, 314558
08-19, 23, 19327176, 234883, 754146, 314906
08-19, 24, 19214665, 254889, 820076, 341481
08-19, 24, 19227312, 255352, 820844, 341929
08-19, 25, 19104512, 277885, 892074, 370966
08-19, 25, 19116891, 278457, 892938, 371477
08-19, 26, 18983376, 302133, 971250, 403004
08-19, 26, 18995695, 302731, 972286, 403377
08-19, 27, 18850260, 328865, 1057363, 437601
08-19, 27, 18862200, 329604, 1058596, 438015
08-19, 28, 18703672, 358435, 1151011, 475297
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213784, 10, 0, 0
01-20, 2, 13212779, 10, 0, 0
01-20, 3, 13212766, 19, 4, 0
01-20, 3, 13211760, 20, 4, 0
01-20, 4, 13211749, 18, 17, 0
01-20, 4, 13210744, 18, 17, 0
01-20, 5, 13210734, 19, 26, 0
01-20, 5, 13209728, 19, 27, 0
01-20, 6, 13209716, 24, 31, 3
01-20, 6, 13208710, 24, 32, 3
01-20, 7, 13208701, 22, 42, 4
01-20, 7, 13207691, 23, 46, 4
01-20, 8, 13207679, 25, 52, 8
01-20, 8, 13206672, 25, 54, 8
01-20, 9, 13206662, 27, 59, 11
01-20, 9, 13205654, 27, 61, 12
01-20, 10, 13205639, 30, 68, 17
01-20, 10, 13204627, 31, 72, 19
01-20, 11, 13204616, 29, 84, 20
01-20, 11, 13203609, 29, 86, 20
01-20, 12, 13203596, 33, 90, 25
01-20, 12, 13202590, 33, 92, 24
01-20, 13, 13202572, 39, 99, 29
01-20, 13, 13201566, 39, 100, 29
01-20, 14, 13201553, 33, 115, 33
01-20, 14, 13200547, 33, 116, 33
01-20, 15, 13200533, 35, 124, 37
01-20, 15, 13199527, 35, 125, 37
01-20, 16, 13199521, 26, 134, 43
01-20, 16, 13198516, 26, 134, 43
01-20, 17, 13198503, 30, 140, 46
01-20, 17, 13197496, 31, 144, 43
01-20, 18, 13197485, 33, 151, 45
01-20, 18, 13196474, 33, 156, 46
01-20, 19, 13196458, 39, 164, 48
01-20, 19, 13195452, 39, 165, 48
01-20, 20, 13195430, 46, 175, 53
01-20, 20, 13194422, 46, 176, 55
01-20, 21, 13194405, 45, 189, 60
01-20, 21, 13193401, 45, 188, 60
01-20, 22, 13193382, 49, 195, 68
01-20, 22, 13192384, 49, 194, 62
01-20, 23, 13192365, 44, 211, 69
01-20, 23, 13191358, 45, 213, 68
01-20, 24, 13191336, 52, 225, 71
01-20, 24, 13190331, 52, 225, 71
01-20, 25, 13190313, 51, 239, 76
01-20, 25, 13189305, 52, 240, 77
01-20, 26, 13189278, 62, 254, 80
01-20, 26, 13188272, 62, 253, 82
01-20, 27, 13188246, 65, 269, 89
01-20, 27, 13187242, 66, 267, 89
01-20, 28, 13187222, 64, 283, 95
01-20, 28, 13186222, 64, 280, 93
01-20, 29, 13186201, 59, 298, 101
01-20, 29, 13185196, 59, 297, 102
01-20, 30, 13185176, 55, 310, 113
01-20, 30, 13184172, 55, 311, 111
01-20, 31, 13184143, 65, 319, 122
01-20, 31, 13183141, 66, 314, 123
02-19, 1, 13183109, 72, 333, 130
02-19, 1, 13185805, 72, 335, 130
02-19, 2, 13185767, 88, 344, 143
02-19, 2, 13188457, 91, 348, 144
02-19, 3, 13188420, 93, 368, 159
02-19, 3, 13191117, 94, 368, 159
02-19, 4, 13191073, 101, 393, 171
02-19, 4, 13193768, 103, 395, 170
02-19, 5, 13193733, 84, 430, 189
02-19, 5, 13196428, 85, 431, 190
02-19, 6, 13196378, 92, 458, 206
02-19, 6, 13199072, 94, 462, 204
02-19, 7, 13199019, 113, 480, 220
02-19, 7, 13201714, 114, 479, 223
02-19, 8, 13201653, 131, 507, 239
02-19, 8, 13204345, 131, 512, 240
02-19, 9, 13204303, 117, 553, 255
02-19, 9, 13207001, 119, 552, 254
02-19, 10, 13206950, 123, 582, 271
02-19, 10, 13209645, 127, 581, 271
02-19, 11, 13209595, 131, 606, 292
02-19, 11, 13212292, 130, 608, 292
02-19, 12, 13212215, 159, 637, 311
02-19, 12, 13214912, 160, 639, 309
02-19, 13, 13214842, 176, 673, 329
02-19, 13, 13217531, 180, 675, 332
02-19, 14, 13217450, 201, 714, 353
02-19, 14, 13220152, 201, 712, 351
02-19, 15, 13220077, 194, 767, 378
02-19, 15, 13222769, 197, 767, 381
02-19, 16, 13222698, 198, 807, 411
02-19, 16, 13225396, 199, 805, 412
02-19, 17, 13225323, 194, 864, 431
02-19, 17, 13228024, 193, 864, 429
02-19, 18, 13227930, 203, 924, 453
02-19, 18, 13230629, 206, 925, 448
02-19, 19, 13230536, 225, 953, 494
02-19, 19, 13233226, 227, 958, 495
02-19, 20, 13233119, 238, 1020, 529
02-19, 20, 13235815, 237, 1025, 527
02-19, 21, 13235716, 254, 1060, 574
02-19, 21, 13238411, 255, 1065, 571
02-19, 22, 13238309, 255, 1136, 602
02-19, 22, 13241009, 255, 1137, 599
02-19, 23, 13240902, 266, 1191, 641
02-19, 23, 13243602, 265, 1190, 641
02-19, 24, 13243468, 295, 1254, 681
02-19, 24, 13246158, 300, 1258, 680
02-19, 25, 13246038, 300, 1313, 745
02-19, 25, 13248737, 300, 1312, 745
02-19, 26, 13248609, 318, 1376, 791
02-19, 26, 13251303, 318, 1379, 792
02-19, 27, 13251168, 331, 1449, 844
02-19, 27, 13253870, 331, 1450, 839
02-19, 28, 13253725, 335, 1544, 886
02-19, 28, 13256426, 334, 1542, 886
02-19, 29, 13256293, 335, 1628, 932
02-19, 29, 13258992, 337, 1625, 932
03-19, 1, 13258845, 371, 1691, 979
03-19, 1, 13259255, 371, 1690, 979
03-19, 2, 13259166, 311, 1773, 1045
03-19, 2, 13259571, 311, 1777, 1045
03-19, 3, 13259493, 260, 1830, 1121
03-19, 3, 13259905, 261, 1828, 1119
03-19, 4, 13259809, 252, 1880, 1172
03-19, 4, 13260221, 252, 1877, 1172
03-19, 5, 13260117, 254, 1908, 1243
03-19, 5, 13260528, 254, 1907, 1242
03-19, 6, 13260451, 239, 1929, 1312
03-19, 6, 13260857, 239, 1930, 1314
03-19, 7, 13260780, 233, 1948, 1379
