Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199771, 341, 1446, 912
02-19, 24, 19199616, 379, 1511, 964
02-19, 24, 19196459, 380, 1515, 963
02-19, 25, 19196301, 378, 1629, 1009
02-19, 25, 19193144, 375, 1634, 1011
02-19, 26, 19192980, 399, 1716, 1069
02-19, 26, 19189827, 400, 1717, 1067
02-19, 27, 19189647, 424, 1808, 1132
02-19, 27, 19186484, 429, 1813, 1132
02-19, 28, 19186300, 443, 1930, 1185
02-19, 28, 19183150, 442, 1933, 1180
02-19, 29, 19182964, 464, 2041, 1236
02-19, 29, 19179803, 467, 2040, 1242
03-19, 1, 19179593, 507, 2145, 1307
03-19, 1, 19180826, 505, 2146, 1307
03-19, 2, 19180721, 425, 2261, 1377
03-19, 2, 19181950, 424, 2263, 1379
03-19, 3, 19181837, 351, 2357, 1471
03-19, 3, 19183066, 352, 2358, 1472
03-19, 4, 19182933, 348, 2409, 1558
03-19, 4, 19184167, 349, 2409, 1555
03-19, 5, 19184042, 345, 2447, 1646
03-19, 5, 19185272, 345, 2448, 1647
03-19, 6, 19185155, 322, 2507, 1728
03-19, 6, 19186389, 324, 2507, 1724
03-19, 7, 19186268, 315, 2546, 1815
03-19, 7, 19187500, 315, 2546, 1815
03-19, 8, 19187378, 295, 2602, 1901
03-19, 8, 19188604, 296, 2604, 1904
03-19, 9, 19188471, 302, 2634, 2001
03-19, 9, 19189701, 302, 2634, 2003
03-19, 10, 19189569, 323, 2659, 2089
03-19, 10, 19190800, 321, 2660, 2091
03-19, 11, 19190639, 363, 2698, 2172
03-19, 11, 19191867, 364, 2700, 2173
03-19, 12, 19191730, 355, 2732, 2287
03-19, 12, 19192962, 356, 2729, 2289
03-19, 13, 19192816, 368, 2783, 2369
03-19, 13, 19194041, 370, 2785, 2372
03-19, 14, 19193901, 368, 2835, 2464
03-19, 14, 19195129, 369, 2837, 2465
03-19, 15, 19194993, 369, 2870, 2568
03-19, 15, 19196220, 370, 2873, 2569
03-19, 16, 19196049, 388, 2928, 2667
03-19, 16, 19197288, 388, 2924, 2664
03-19, 17, 19197140, 396, 2954, 2774
03-19, 17, 19198367, 399, 2954, 2776
03-19, 18, 19198212, 401, 3008, 2875
03-19, 18, 19199445, 401, 3008, 2874
03-19, 19, 19199300, 373, 3083, 2972
03-19, 19, 19200530, 374, 3083, 2973
03-19, 20, 19200373, 383, 3120, 3084
03-19, 20, 19201603, 384, 3125, 3080
03-19, 21, 19201434, 396, 3174, 3188
03-19, 21, 19202664, 395, 3174, 3191
03-19, 22, 19202503, 413, 3190, 3318
03-19, 22, 19203731, 414, 3193, 3318
03-19, 23, 19203566, 389, 3274, 3427
03-19, 23, 19204797, 391, 3273, 3427
03-19, 24, 19204610, 413, 3351, 3514
03-19, 24, 19205835, 415, 3353, 3517
03-19, 25, 19205673, 406, 3398, 3643
03-19, 25, 19206907, 406, 3397, 3642
03-19, 26, 19206739, 416, 3437, 3760
03-19, 26, 19207968, 418, 3436, 3762
03-19, 27, 19207802, 433, 3441, 3908
03-19, 27, 19209039, 433, 3437, 3907
03-19, 28, 19208844, 457, 3480, 4035
03-19, 28, 19210070, 459, 3482, 4037
03-19, 29, 19209905, 449, 3536, 4158
03-19, 29, 19211138, 451, 3534, 4157
03-19, 30, 19210961, 454, 3599, 4266
03-19, 30, 19212193, 455, 3600, 4264
03-19, 31, 19212024, 442, 3648, 4398
03-19, 31, 19213243, 447, 3653, 4401
04-19, 1, 19213047, 481, 3688, 4528
04-19, 1, 19215087, 483, 3684, 4532
04-19, 2, 19215025, 329, 3770, 4662
04-19, 2, 19217066, 328, 3767, 4667
04-19, 3, 19216993, 275, 3756, 4804
04-19, 3, 19219037, 276, 3751, 4806
04-19, 4, 19218965, 249, 3719, 4937
04-19, 4, 19221008, 250, 3716, 4938
04-19, 5, 19220925, 245, 3675, 5067
04-19, 5, 19222971, 245, 3671, 5067
04-19, 6, 19222898, 234, 3608, 5214
04-19, 6, 19224949, 233, 3603, 5211
04-19, 7, 19224869, 209, 3570, 5348
04-19, 7, 19226920, 207, 3566, 5345
04-19, 8, 19226852, 191, 3503, 5492
04-19, 8, 19228898, 192, 3495, 5495
04-19, 9, 19228839, 177, 3436, 5628
04-19, 9, 19230875, 180, 3436, 5631
04-19, 10, 19230807, 181, 3378, 5756
04-19, 10, 19232851, 181, 3375, 5757
04-19, 11, 19232772, 190, 3352, 5850
04-19, 11, 19234807, 194, 3351, 5854
04-19, 12, 19234725, 195, 3332, 5954
04-19, 12, 19236766, 198, 3328, 5956
04-19, 13, 19236689, 203, 3292, 6064
04-19, 13, 19238727, 204, 3293, 6066
04-19, 14, 19238660, 187, 3270, 6173
04-19, 14, 19240706, 188, 3266, 6172
04-19, 15, 19240631, 186, 3233, 6282
04-19, 15, 19242677, 187, 3228, 6282
04-19, 16, 19242611, 179, 3197, 6387
04-19, 16, 19244655, 178, 3194, 6389
04-19, 17, 19244570, 189, 3158, 6499
04-19, 17, 19246620, 190, 3152, 6496
04-19, 18, 19246568, 160, 3137, 6593
04-19, 18, 19248610, 162, 3135, 6593
04-19, 19, 19248569, 135, 3113, 6683
04-19, 19, 19250614, 134, 3108, 6686
04-19, 20, 19250551, 145, 3045, 6801
04-19, 20, 19252591, 144, 3044, 6805
04-19, 21, 19252524, 159, 2969, 6932
04-19, 21, 19254575, 158, 2964, 6929
04-19, 22, 19254517, 152, 2932, 7025
04-19, 22, 19256560, 153, 2930, 7025
04-19, 23, 19256494, 161, 2884, 7129
04-19, 23, 19258530, 164, 2884, 7132
04-19, 24, 19258473, 151, 2851, 7235
04-19, 24, 19260517, 151, 2848, 7236
04-19, 25, 19260442, 166, 2801, 7343
04-19, 25, 19262488, 168, 2798, 7340
04-19, 26, 19262424, 166, 2769, 7435
04-19, 26, 19264473, 168, 2758, 7437
04-19, 27, 19264419, 156, 2734, 7527
04-19, 27, 19266464, 156, 2730, 7528
04-19, 28, 19266398, 172, 2670, 7638
04-19, 28, 19268441, 172, 2666, 7641
04-19, 29, 19268397, 148, 2651, 7724
04-19, 29, 19270443, 148, 2648, 7723
04-19, 30, 19270389, 139, 2613, 7821
04-19, 30, 19272434, 138, 2610, 7822
05-19, 1, 19272385, 138, 2571, 7910
05-19, 1, 19276205, 141, 2580, 7918
05-19, 2, 19276152, 131, 2553, 8008
05-19, 2, 19279970, 133, 2558, 8023
05-19, 3, 19279915, 142, 2513, 8114
05-19, 3, 19283730, 145, 2520, 8129
05-19, 4, 19283679, 142, 2483, 8220
05-19, 4, 19287503, 142, 2488, 8231
05-19, 5, 19287458, 131, 2448, 8327
05-19, 5, 19291303, 131, 2445, 8325
05-19, 6, 19291269, 118, 2401, 8416
05-19, 6, 19295096, 122, 2408, 8418
05-19, 7, 19295050, 125, 2381, 8488
05-19, 7, 19298873, 126, 2385, 8500
05-19, 8, 19298828, 118, 2342, 8596
05-19, 8, 19302660, 118, 2342, 8604
05-19, 9, 19302621, 118, 2298, 8687
05-19, 9, 19306452, 119, 2298, 8695
05-19, 10, 19306404, 122, 2260, 8778
05-19, 10, 19310239, 127, 2266, 8772
05-19, 11, 19310183, 132, 2244, 8845
05-19, 11, 19314007, 133, 2248, 8856
05-19, 12, 19313963, 127, 2222, 8932
05-19, 12, 19317802, 125, 2220, 8937
05-19, 13, 19317760, 119, 2207, 8998
05-19, 13, 19321593, 122, 2204, 9005
05-19, 14, 19321558, 111, 2157, 9098
05-19, 14, 19325393, 112, 2158, 9101
05-19, 15, 19325344, 110, 2132, 9178
05-19, 15, 19329179, 111, 2132, 9182
05-19, 16, 19329142, 101, 2114, 9247
05-19, 16, 19332969, 103, 2120, 9252
05-19, 17, 19332933, 96, 2093, 9322
05-19, 17, 19336766, 99, 2095, 9324
05-19, 18, 19336718, 115, 2050, 9401
05-19, 18, 19340542, 114, 2055, 9413
05-19, 19, 19340489, 128, 2030, 9477
05-19, 19, 19344314, 127, 2030, 9493
05-19, 20, 19344283, 107, 2011, 9563
05-19, 20, 19348111, 107, 2010, 9576
05-19, 21, 19348069, 106, 1992, 9637
05-19, 21, 19351887, 107, 1996, 9654
05-19, 22, 19351840, 119, 1967, 9718
05-19, 22, 19355664, 118, 1969, 9733
05-19, 23, 19355630, 102, 1943, 9809
05-19, 23, 19359469, 102, 1944, 9809
05-19, 24, 19359441, 92, 1917, 9874
05-19, 24, 19363270, 93, 1915, 9886
05-19, 25, 19363231, 99, 1880, 9954
05-19, 25, 19367071, 100, 1884, 9949
05-19, 26, 19367033, 99, 1853, 10019
05-19, 26, 19370858, 99, 1853, 10034
05-19, 27, 19370823, 94, 1817, 10110
05-19, 27, 19374655, 98, 1815, 10116
05-19, 28, 19374616, 100, 1797, 10171
05-19, 28, 19378443, 102, 1800, 10179
05-19, 29, 19378413, 91, 1785, 10235
05-19, 29, 19382238, 90, 1783, 10253
05-19, 30, 19382200, 93, 1743, 10328
05-19, 30, 19386030, 93, 1744, 10337
05-19, 31, 19385992, 81, 1735, 10396
05-19, 31, 19389833, 78, 1732, 10401
06-19, 1, 19389799, 87, 1692, 10466
06-19, 1, 19402444, 86, 1694, 10457
06-19, 2, 19402257, 228, 1685, 10511
06-19, 2, 19414893, 232, 1688, 10505
06-19, 3, 19414742, 285, 1725, 10566
06-19, 3, 19427363, 291, 1733, 10568
06-19, 4, 19427186, 351, 1791, 10627
06-19, 4, 19439838, 349, 1784, 10621
06-19, 5, 19439648, 410, 1842, 10692
06-19, 5, 19452301, 411, 1836, 10681
06-19, 6, 19452130, 441, 1917, 10741
06-19, 6, 19464761, 442, 1912, 10751
06-19, 7, 19464573, 464, 2012, 10817
06-19, 7, 19477213, 465, 2010, 10815
06-19, 8, 19477013, 482, 2123, 10885
06-19, 8, 19489659, 483, 2121, 10877
06-19, 9, 19489476, 467, 2238, 10959
06-19, 9, 19502104, 470, 2241, 10962
06-19, 10, 19501884, 500, 2344, 11049
06-19, 10, 19514530, 500, 2345, 11039
06-19, 11, 19514265, 564, 2478, 11107
06-19, 11, 19526914, 566, 2479, 11092
06-19, 12, 19526663, 604, 2612, 11172
06-19, 12, 19539290, 602, 2613, 11183
06-19, 13, 19539012, 643, 2767, 11266
06-19, 13, 19551645, 647, 2766, 11267
06-19, 14, 19551391, 651, 2912, 11371
06-19, 14, 19564015, 654, 2916, 11377
06-19, 15, 19563717, 680, 3074, 11491
06-19, 15, 19576344, 682, 3070, 11503
06-19, 16, 19576057, 702, 3208, 11632
06-19, 16, 19588672, 709, 3206, 11649
06-19, 17, 19588374, 740, 3347, 11775
06-19, 17, 19600996, 740, 3346, 11791
06-19, 18, 19600669, 774, 3510, 11920
06-19, 18, 19613302, 771, 3509, 11928
06-19, 19, 19612967, 815, 3669, 12059
06-19, 19, 19625575, 820, 3669, 12083
06-19, 20, 19625194, 868, 3873, 12212
06-19, 20, 19637823, 868, 3872, 12221
06-19, 21, 19637443, 903, 4080, 12358
06-19, 21, 19650069, 908, 4079, 12365
06-19, 22, 19649652, 946, 4323, 12500
06-19, 22, 19662266, 950, 4325, 12517
06-19, 23, 19661835, 1001, 4561, 12661
06-19, 23, 19674479, 1000, 4564, 12652
06-19, 24, 19674048, 1028, 4792, 12827
06-19, 24, 19686662, 1031, 4789, 12850
06-19, 25, 19686193, 1100, 5000, 13039
06-19, 25, 19698828, 1099, 4998, 13044
06-19, 26, 19698327, 1168, 5242, 13232
06-19, 26, 19710950, 1172, 5251, 13233
06-19, 27, 19710413, 1246, 5547, 13400
06-19, 27, 19723015, 1257, 5554, 13417
06-19, 28, 19722442, 1345, 5854, 13602
06-19, 28, 19735075, 1354, 5858, 13593
06-19, 29, 19734471, 1411, 6187, 13811
06-19, 29, 19747082, 1416, 6194, 13825
06-19, 30, 19746427, 1514, 6537, 14039
06-19, 30, 19759031, 1527, 6548, 14048
07-19, 1, 19758386, 1578, 6914, 14276
07-19, 1, 19775153, 1585, 6921, 14284
07-19, 2, 19774122, 2017, 7277, 14527
07-19, 2, 19790856, 2028, 7306, 14542
07-19, 3, 19789780, 2292, 7863, 14797
07-19, 3, 19806510, 2296, 7893, 14822
07-19, 4, 19805314, 2549, 8555, 15103
07-19, 4, 19822050, 2551, 8584, 15125
07-19, 5, 19820763, 2831, 9249, 15467
07-19, 5, 19837462, 2847, 9287, 15503
07-19, 6, 19836105, 3078, 10105, 15811
07-19, 6, 19852829, 3088, 10139, 15832
07-19, 7, 19851339, 3353, 11007, 16189
07-19, 7, 19868073, 3358, 11034, 16212
07-19, 8, 19866450, 3649, 11971, 16607
07-19, 8, 19883206, 3657, 11977, 16626
07-19, 9, 19881383, 4089, 12960, 17034
07-19, 9, 19898120, 4100, 12986, 17049
07-19, 10, 19896192, 4394, 14173, 17496
07-19, 10, 19912965, 4401, 14177, 17501
07-19, 11, 19910807, 4801, 15436, 18000
07-19, 11, 19927561, 4813, 15442, 18017
07-19, 12, 19925247, 5273, 16798, 18515
07-19, 12, 19941977, 5288, 16822, 18535
07-19, 13, 19939458, 5755, 18267, 19142
07-19, 13, 19956162, 5787, 18288, 19174
07-19, 14, 19953528, 6164, 19898, 19821
07-19, 14, 19970230, 6179, 19951, 19840
07-19, 15, 19967220, 6759, 21692, 20529
07-19, 15, 19983953, 6752, 21723, 20561
07-19, 16, 19980691, 7380, 23588, 21330
07-19, 16, 19997402, 7398, 23635, 21343
07-19, 17, 19993823, 8061, 25704, 22190
07-19, 17, 20010515, 8093, 25756, 22203
07-19, 18, 20006700, 8763, 28028, 23076
07-19, 18, 20023359, 8808, 28089, 23100
07-19, 19, 20019113, 9541, 30580, 24122
07-19, 19, 20035804, 9572, 30614, 24155
07-19, 20, 20031297, 10341, 33266, 25241
07-19, 20, 20047983, 10364, 33322, 25265
07-19, 21, 20043120, 11099, 36293, 26422
07-19, 21, 20059818, 11116, 36336, 26453
07-19, 22, 20054213, 12295, 39483, 27732
07-19, 22, 20070910, 12305, 39553, 27744
07-19, 23, 20065054, 13293, 43025, 29140
07-19, 23, 20081662, 13341, 43120, 29178
07-19, 24, 20075243, 14498, 46894, 30666
07-19, 24, 20091839, 14535, 46998, 30718
07-19, 25, 20084678, 15915, 51162, 32335
07-19, 25, 20101244, 15971, 51288, 32376
07-19, 26, 20093609, 17266, 55832, 34172
07-19, 26, 20110174, 17335, 55940, 34219
07-19, 27, 20101844, 18818, 60883, 36123
07-19, 27, 20118399, 18894, 60996, 36168
07-19, 28, 20109162, 20731, 66276, 38288
07-19, 28, 20125743, 20771, 66396, 38336
07-19, 29, 20115967, 22411, 72169, 40699
07-19, 29, 20132480, 22486, 72317, 40752
07-19, 30, 20121732, 24309, 78702, 43292
07-19, 30, 20138133, 24404, 78905, 43382
07-19, 31, 20126069, 26929, 85655, 46171
07-19, 31, 20142385, 27037, 85910, 46281
08-19, 1, 20129536, 29201, 93585, 49291
08-19, 1, 20143465, 29266, 93838, 49370
08-19, 2, 20129238, 32033, 101965, 52703
08-19, 2, 20143189, 32125, 102173, 52778
08-19, 3, 20127738, 35030, 111031, 56466
08-19, 3, 20141770, 35096, 111166, 56559
08-19, 4, 20125056, 37972, 121124, 60439
08-19, 4, 20138992, 38051, 121356, 60518
08-19, 5, 20120819, 41282, 132038, 64778
08-19, 5, 20134771, 41370, 132218, 64884
08-19, 6, 20115092, 44902, 143720, 69529
08-19, 6, 20129014, 44982, 143913, 69660
08-19, 7, 20107311, 49087, 156583, 74588
08-19, 7, 20121151, 49211, 156850, 74683
08-19, 8, 20097249, 53735, 170616, 80295
08-19, 8, 20110998, 53888, 170943, 80392
08-19, 9, 20085725, 58127, 185912, 86457
08-19, 9, 20099486, 58290, 186188, 86583
08-19, 10, 20071490, 63418, 202577, 93062
08-19, 10, 20085145, 63619, 202880, 93229
08-19, 11, 20054794, 68767, 220908, 100404
08-19, 11, 20068400, 68997, 221228, 100574
08-19, 12, 20035475, 74720, 240720, 108284
08-19, 12, 20049018, 74922, 241134, 108451
08-19, 13, 20013021, 81556, 262153, 116795
08-19, 13, 20026577, 81775, 262619, 116880
08-19, 14, 19987063, 88980, 285751, 126057
08-19, 14, 20000575, 89205, 286146, 126251
08-19, 15, 19958096, 96681, 311207, 136193
08-19, 15, 19971558, 96928, 311659, 136358
08-19, 16, 19924963, 105481, 338804, 147255
08-19, 16, 19938300, 105747, 339344, 147438
08-19, 17, 19887570, 115077, 368796, 159386
08-19, 17, 19900815, 115360, 369348, 159632
08-19, 18, 19845269, 125299, 402181, 172406
08-19, 18, 19858270, 125621, 402897, 172693
08-19, 19, 19797584, 136775, 438414, 186708
08-19, 19, 19810380, 137174, 439203, 187050
08-19, 20, 19744984, 148590, 477874, 202359
08-19, 20, 19757759, 148957, 478704, 202713
08-19, 21, 19686280, 162045, 520325, 219483
08-19, 21, 19698858, 162502, 521318, 219781
08-19, 22, 19620796, 176865, 566671, 238127
08-19, 22, 19633193, 177318, 567792, 238482
08-19, 23, 19548605, 192437, 617193, 258550
08-19, 23, 19561161, 192914, 618149, 258887
08-19, 24, 19468430, 209502, 672821, 280358
08-19, 24, 19480624, 210068, 673975, 280770
08-19, 25, 19379771, 228381, 732844, 304441
08-19, 25, 19391528, 228972, 734209, 305054
08-19, 26, 19281511, 249137, 798273, 330842
08-19, 26, 19293286, 249821, 799556, 331426
08-19, 27, 19174063, 270348, 870032, 359646
08-19, 27, 19185734, 271018, 871366, 360297
08-19, 28, 19054917, 294989, 947812, 390697
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213793, 1, 0, 0
01-20, 2, 13213777, 17, 0, 0
01-20, 2, 13212772, 17, 0, 0
01-20, 3, 13212767, 11, 11, 0
01-20, 3, 13211762, 11, 11, 0
01-20, 4, 13211754, 16, 13, 1
01-20, 4, 13210749, 16, 13, 1
01-20, 5, 13210739, 20, 19, 1
01-20, 5, 13209734, 20, 19, 1
01-20, 6, 13209722, 25, 23, 4
01-20, 6, 13208717, 25, 23, 4
01-20, 7, 13208707, 25, 33, 4
01-20, 7, 13207702, 25, 33, 4
01-20, 8, 13207689, 29, 41, 5
01-20, 8, 13206684, 29, 41, 5
01-20, 9, 13206671, 28, 53, 7
01-20, 9, 13205666, 28, 53, 7
01-20, 10, 13205652, 28, 65, 9
01-20, 10, 13204647, 28, 65, 9
01-20, 11, 13204633, 32, 73, 11
01-20, 11, 13203629, 31, 73, 11
01-20, 12, 13203622, 31, 75, 16
01-20, 12, 13202617, 31, 75, 16
01-20, 13, 13202607, 31, 81, 20
01-20, 13, 13201603, 30, 81, 20
01-20, 14, 13201593, 26, 95, 20
01-20, 14, 13200588, 26, 95, 20
01-20, 15, 13200576, 23, 108, 22
01-20, 15, 13199571, 23, 108, 22
01-20, 16, 13199561, 20, 116, 27
01-20, 16, 13198556, 20, 116, 27
01-20, 17, 13198546, 19, 123, 31
01-20, 17, 13197540, 19, 124, 31
01-20, 18, 13197524, 27, 124, 39
01-20, 18, 13196520, 26, 124, 39
01-20, 19, 13196506, 34, 126, 43
01-20, 19, 13195500, 35, 126, 43
01-20, 20, 13195481, 41, 134, 48
01-20, 20, 13194476, 41, 134, 48
01-20, 21, 13194458, 39, 150, 52
01-20, 21, 13193452, 39, 151, 52
01-20, 22, 13193438, 42, 158, 56
01-20, 22, 13192432, 42, 158, 57
01-20, 23, 13192423, 28, 176, 62
01-20, 23, 13191417, 29, 176, 62
01-20, 24, 13191399, 35, 179, 71
01-20, 24, 13190394, 35, 179, 71
01-20, 25, 13190369, 45, 189, 76
01-20, 25, 13189364, 45, 189, 76
01-20, 26, 13189349, 37, 209, 79
01-20, 26, 13188345, 37, 208, 79
01-20, 27, 13188328, 41, 215, 85
01-20, 27, 13187323, 41, 215, 85
01-20, 28, 13187301, 46, 228, 89
01-20, 28, 13186296, 46, 228, 89
01-20, 29, 13186276, 49, 235, 99
01-20, 29, 13185271, 50, 234, 99
01-20, 30, 13185254, 44, 251, 105
01-20, 30, 13184243, 46, 255, 105
01-20, 31, 13184215, 52, 269, 113
01-20, 31, 13183211, 52, 269, 112
02-19, 1, 13183183, 57, 284, 120
02-19, 1, 13185882, 55, 285, 120
02-19, 2, 13185856, 64, 292, 130
02-19, 2, 13188553, 65, 293, 129
02-19, 3, 13188519, 73, 305, 143
02-19, 3, 13191215, 74, 304, 145
02-19, 4, 13191179, 75, 325, 159
02-19, 4, 13193878, 74, 323, 161
02-19, 5, 13193840, 77, 342, 177
02-19, 5, 13196537, 77, 342, 178
02-19, 6, 13196498, 80, 362, 194
02-19, 6, 13199196, 80, 361, 195
02-19, 7, 13199163, 79, 377, 213
02-19, 7, 13201862, 80, 376, 212
02-19, 8, 13201823, 86, 394, 227
02-19, 8, 13204523, 85, 393, 227
02-19, 9, 13204484, 92, 411, 241
02-19, 9, 13207179, 95, 409, 243
02-19, 10, 13207146, 83, 436, 261
02-19, 10, 13209841, 82, 437, 264
02-19, 11, 13209795, 101, 451, 277
02-19, 11, 13212497, 101, 450, 274
02-19, 12, 13212446, 117, 477, 282
02-19, 12, 13215139, 120, 476, 285
02-19, 13, 13215096, 120, 501, 303
02-19, 13, 13217792, 118, 500, 308
02-19, 14, 13217739, 122, 535, 322
02-19, 14, 13220435, 122, 535, 324
02-19, 15, 13220380, 132, 555, 349
02-19, 15, 13223070, 134, 556, 354
02-19, 16, 13223029, 112, 604, 369
02-19, 16, 13225719, 112, 608, 373
02-19, 17, 13225666, 118, 635, 393
02-19, 17, 13228365, 119, 634, 392
02-19, 18, 13228291, 152, 649, 418
02-19, 18, 13230986, 152, 647, 423
02-19, 19, 13230907, 184, 670, 447
02-19, 19, 13233606, 186, 666, 448
02-19, 20, 13233532, 193, 709, 472
02-19, 20, 13236229, 194, 707, 474
02-19, 21, 13236158, 181, 767, 498
02-19, 21, 13238859, 181, 763, 499
02-19, 22, 13238779, 168, 816, 539
02-19, 22, 13241477, 167, 813, 543
02-19, 23, 13241400, 176, 861, 563
02-19, 23, 13244098, 176, 859, 565
02-19, 24, 13244010, 187, 901, 600
02-19, 24, 13246705, 187, 899, 605
02-19, 25, 13246613, 212, 930, 641
02-19, 25, 13249306, 214, 931, 643
02-19, 26, 13249206, 230, 981, 677
02-19, 26, 13251898, 231, 986, 677
02-19, 27, 13251775, 253, 1060, 704
02-19, 27, 13254463, 257, 1064, 706
02-19, 28, 13254359, 256, 1123, 752
02-19, 28, 13257060, 257, 1124, 747
02-19, 29, 13256947, 268, 1174, 799
02-19, 29, 13259640, 269, 1178, 799
03-19, 1, 13259508, 291, 1245, 842
03-19, 1, 13259916, 291, 1246, 842
03-19, 2, 13259865, 230, 1324, 876
03-19, 2, 13260271, 232, 1324, 877
03-19, 3, 13260208, 192, 1385, 919
03-19, 3, 13260615, 194, 1386, 918
03-19, 4, 13260551, 195, 1400, 967
03-19, 4, 13260958, 195, 1399, 970
03-19, 5, 13260889, 199, 1420, 1014
03-19, 5, 13261297, 199, 1421, 1014
03-19, 6, 13261220, 204, 1451, 1056
03-19, 6, 13261628, 204, 1451, 1057
03-19, 7, 13261561, 195, 1486, 1098
03-19, 7, 13261969, 196, 1487, 1097
03-19, 8, 13261909, 159, 1536, 1145
