Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199834, 364, 1561, 711
02-19, 24, 19199668, 395, 1657, 750
02-19, 24, 19196519, 393, 1652, 753
02-19, 25, 19196361, 398, 1750, 808
02-19, 25, 19193200, 400, 1752, 812
02-19, 26, 19193013, 400, 1872, 879
02-19, 26, 19189865, 399, 1868, 879
02-19, 27, 19189666, 424, 1974, 947
02-19, 27, 19186513, 424, 1971, 950
02-19, 28, 19186315, 461, 2057, 1025
02-19, 28, 19183173, 451, 2052, 1029
02-19, 29, 19182971, 472, 2161, 1101
02-19, 29, 19179804, 478, 2168, 1102
03-19, 1, 19179596, 504, 2270, 1182
03-19, 1, 19180831, 504, 2269, 1180
03-19, 2, 19180719, 413, 2394, 1258
03-19, 2, 19181951, 414, 2395, 1256
03-19, 3, 19181851, 361, 2483, 1321
03-19, 3, 19183082, 362, 2483, 1321
03-19, 4, 19182944, 361, 2516, 1427
03-19, 4, 19184174, 363, 2518, 1425
03-19, 5, 19184046, 353, 2564, 1517
03-19, 5, 19185270, 359, 2570, 1513
03-19, 6, 19185142, 363, 2604, 1603
03-19, 6, 19186368, 365, 2610, 1601
03-19, 7, 19186235, 356, 2666, 1687
03-19, 7, 19187464, 357, 2671, 1684
03-19, 8, 19187331, 363, 2688, 1794
03-19, 8, 19188568, 364, 2684, 1792
03-19, 9, 19188420, 363, 2739, 1886
03-19, 9, 19189656, 365, 2736, 1883
03-19, 10, 19189547, 333, 2777, 1983
03-19, 10, 19190772, 336, 2782, 1982
03-19, 11, 19190641, 325, 2837, 2069
03-19, 11, 19191873, 325, 2840, 2066
03-19, 12, 19191719, 351, 2875, 2159
03-19, 12, 19192954, 351, 2874, 2157
03-19, 13, 19192800, 372, 2924, 2240
03-19, 13, 19194032, 375, 2923, 2238
03-19, 14, 19193906, 361, 2955, 2346
03-19, 14, 19195141, 361, 2955, 2343
03-19, 15, 19194995, 353, 3001, 2451
03-19, 15, 19196224, 355, 3001, 2452
03-19, 16, 19196101, 342, 3044, 2545
03-19, 16, 19197340, 341, 3039, 2544
03-19, 17, 19197190, 356, 3074, 2644
03-19, 17, 19198411, 357, 3083, 2645
03-19, 18, 19198246, 394, 3104, 2752
03-19, 18, 19199483, 391, 3104, 2750
03-19, 19, 19199306, 390, 3191, 2841
03-19, 19, 19200545, 390, 3188, 2837
03-19, 20, 19200407, 370, 3231, 2952
03-19, 20, 19201637, 373, 3231, 2951
03-19, 21, 19201458, 399, 3278, 3057
03-19, 21, 19202685, 397, 3280, 3062
03-19, 22, 19202536, 391, 3333, 3164
03-19, 22, 19203769, 392, 3331, 3164
03-19, 23, 19203608, 403, 3380, 3265
03-19, 23, 19204838, 402, 3378, 3270
03-19, 24, 19204660, 435, 3408, 3385
03-19, 24, 19205891, 434, 3406, 3389
03-19, 25, 19205726, 425, 3475, 3494
03-19, 25, 19206964, 422, 3474, 3492
03-19, 26, 19206779, 438, 3549, 3586
03-19, 26, 19208017, 438, 3547, 3582
03-19, 27, 19207831, 429, 3615, 3709
03-19, 27, 19209056, 431, 3613, 3716
03-19, 28, 19208858, 459, 3648, 3851
03-19, 28, 19210095, 459, 3645, 3849
03-19, 29, 19209936, 440, 3704, 3968
03-19, 29, 19211170, 441, 3702, 3967
03-19, 30, 19210972, 442, 3766, 4100
03-19, 30, 19212209, 442, 3765, 4096
03-19, 31, 19212031, 457, 3785, 4239
03-19, 31, 19213260, 458, 3783, 4243
04-19, 1, 19213077, 465, 3817, 4385
04-19, 1, 19215112, 467, 3821, 4386
04-19, 2, 19215034, 367, 3855, 4530
04-19, 2, 19217073, 367, 3855, 4533
04-19, 3, 19216987, 318, 3853, 4670
04-19, 3, 19219025, 318, 3856, 4671
04-19, 4, 19218953, 271, 3844, 4802
04-19, 4, 19220985, 272, 3845, 4810
04-19, 5, 19220892, 242, 3820, 4958
04-19, 5, 19222925, 244, 3822, 4963
04-19, 6, 19222853, 233, 3776, 5092
04-19, 6, 19224890, 234, 3776, 5096
04-19, 7, 19224798, 223, 3756, 5219
04-19, 7, 19226839, 225, 3756, 5218
04-19, 8, 19226762, 206, 3709, 5361
04-19, 8, 19228801, 207, 3713, 5359
04-19, 9, 19228721, 198, 3685, 5476
04-19, 9, 19230749, 200, 3689, 5484
04-19, 10, 19230665, 206, 3631, 5620
04-19, 10, 19232701, 206, 3632, 5625
04-19, 11, 19232632, 197, 3592, 5743
04-19, 11, 19234674, 197, 3591, 5744
04-19, 12, 19234613, 181, 3541, 5871
04-19, 12, 19236658, 181, 3542, 5867
04-19, 13, 19236592, 171, 3470, 6015
04-19, 13, 19238630, 172, 3471, 6017
04-19, 14, 19238556, 186, 3421, 6127
04-19, 14, 19240591, 186, 3423, 6132
04-19, 15, 19240536, 167, 3371, 6258
04-19, 15, 19242575, 168, 3368, 6263
04-19, 16, 19242512, 160, 3311, 6391
04-19, 16, 19244555, 160, 3313, 6388
04-19, 17, 19244486, 170, 3267, 6493
04-19, 17, 19246529, 170, 3266, 6493
04-19, 18, 19246475, 148, 3237, 6598
04-19, 18, 19248514, 149, 3238, 6599
04-19, 19, 19248446, 150, 3195, 6709
04-19, 19, 19250484, 151, 3195, 6712
04-19, 20, 19250434, 135, 3147, 6826
04-19, 20, 19252470, 135, 3146, 6833
04-19, 21, 19252412, 142, 3074, 6956
04-19, 21, 19254445, 143, 3075, 6963
04-19, 22, 19254395, 139, 3024, 7068
04-19, 22, 19256427, 142, 3028, 7071
04-19, 23, 19256366, 150, 2989, 7163
04-19, 23, 19258404, 150, 2989, 7167
04-19, 24, 19258345, 146, 2964, 7255
04-19, 24, 19260383, 146, 2969, 7254
04-19, 25, 19260329, 157, 2906, 7360
04-19, 25, 19262381, 157, 2905, 7351
04-19, 26, 19262332, 133, 2881, 7448
04-19, 26, 19264372, 133, 2876, 7455
04-19, 27, 19264316, 138, 2812, 7570
04-19, 27, 19266351, 139, 2813, 7575
04-19, 28, 19266291, 137, 2784, 7666
04-19, 28, 19268334, 137, 2781, 7668
04-19, 29, 19268281, 135, 2747, 7757
04-19, 29, 19270317, 136, 2747, 7762
04-19, 30, 19270254, 146, 2712, 7850
04-19, 30, 19272290, 147, 2711, 7856
05-19, 1, 19272214, 169, 2661, 7960
05-19, 1, 19276045, 171, 2662, 7966
05-19, 2, 19275980, 168, 2639, 8057
05-19, 2, 19279816, 170, 2629, 8069
05-19, 3, 19279758, 168, 2594, 8164
05-19, 3, 19283587, 171, 2594, 8172
05-19, 4, 19283537, 156, 2576, 8255
05-19, 4, 19287363, 158, 2578, 8265
05-19, 5, 19287313, 141, 2557, 8353
05-19, 5, 19291147, 142, 2559, 8356
05-19, 6, 19291093, 131, 2541, 8439
05-19, 6, 19294931, 135, 2539, 8439
05-19, 7, 19294885, 129, 2483, 8547
05-19, 7, 19298723, 129, 2482, 8550
05-19, 8, 19298676, 128, 2445, 8635
05-19, 8, 19302494, 130, 2443, 8657
05-19, 9, 19302449, 116, 2396, 8763
05-19, 9, 19306270, 119, 2400, 8775
05-19, 10, 19306222, 127, 2353, 8862
05-19, 10, 19310054, 130, 2357, 8863
05-19, 11, 19310015, 117, 2317, 8955
05-19, 11, 19313853, 119, 2317, 8955
05-19, 12, 19313819, 107, 2307, 9011
05-19, 12, 19317651, 110, 2310, 9013
05-19, 13, 19317599, 120, 2269, 9096
05-19, 13, 19321435, 124, 2263, 9102
05-19, 14, 19321400, 118, 2232, 9174
05-19, 14, 19325223, 119, 2231, 9191
05-19, 15, 19325189, 109, 2186, 9280
05-19, 15, 19329023, 110, 2186, 9285
05-19, 16, 19328980, 110, 2158, 9356
05-19, 16, 19332827, 111, 2150, 9356
05-19, 17, 19332776, 116, 2118, 9434
05-19, 17, 19336605, 119, 2116, 9444
05-19, 18, 19336561, 113, 2093, 9517
05-19, 18, 19340405, 116, 2087, 9516
05-19, 19, 19340367, 110, 2063, 9584
05-19, 19, 19344213, 111, 2059, 9581
05-19, 20, 19344178, 100, 2034, 9652
05-19, 20, 19348012, 102, 2034, 9656
05-19, 21, 19347979, 93, 2014, 9718
05-19, 21, 19351809, 94, 2016, 9725
05-19, 22, 19351763, 94, 1995, 9792
05-19, 22, 19355591, 95, 1992, 9806
05-19, 23, 19355557, 102, 1936, 9889
05-19, 23, 19359399, 105, 1936, 9884
05-19, 24, 19359356, 101, 1922, 9945
05-19, 24, 19363180, 102, 1924, 9958
05-19, 25, 19363132, 111, 1889, 10032
05-19, 25, 19366958, 112, 1886, 10048
05-19, 26, 19366922, 102, 1862, 10118
05-19, 26, 19370749, 102, 1862, 10131
05-19, 27, 19370697, 110, 1841, 10196
05-19, 27, 19374528, 110, 1843, 10203
05-19, 28, 19374492, 109, 1821, 10262
05-19, 28, 19378311, 112, 1825, 10276
05-19, 29, 19378283, 100, 1816, 10325
05-19, 29, 19382115, 101, 1815, 10333
05-19, 30, 19382082, 99, 1787, 10396
05-19, 30, 19385910, 101, 1787, 10406
05-19, 31, 19385885, 80, 1775, 10464
05-19, 31, 19389708, 81, 1772, 10483
06-19, 1, 19389676, 71, 1740, 10557
06-19, 1, 19402285, 75, 1747, 10574
06-19, 2, 19402129, 203, 1708, 10641
06-19, 2, 19414770, 209, 1709, 10630
06-19, 3, 19414602, 299, 1726, 10691
06-19, 3, 19427237, 303, 1729, 10686
06-19, 4, 19427057, 373, 1784, 10741
06-19, 4, 19439665, 375, 1782, 10770
06-19, 5, 19439467, 408, 1875, 10842
06-19, 5, 19452089, 411, 1878, 10851
06-19, 6, 19451899, 443, 1969, 10918
06-19, 6, 19464511, 444, 1974, 10937
06-19, 7, 19464326, 460, 2081, 10999
06-19, 7, 19476928, 461, 2083, 11031
06-19, 8, 19476722, 480, 2181, 11120
06-19, 8, 19489343, 483, 2182, 11132
06-19, 9, 19489111, 527, 2292, 11210
06-19, 9, 19501714, 534, 2297, 11232
06-19, 10, 19501512, 522, 2440, 11303
06-19, 10, 19514123, 525, 2450, 11316
06-19, 11, 19513863, 566, 2585, 11400
06-19, 11, 19526484, 566, 2589, 11412
06-19, 12, 19526221, 613, 2710, 11507
06-19, 12, 19538845, 616, 2715, 11512
06-19, 13, 19538570, 662, 2847, 11609
06-19, 13, 19551192, 669, 2847, 11617
06-19, 14, 19550888, 721, 3009, 11707
06-19, 14, 19563497, 726, 3013, 11726
06-19, 15, 19563185, 764, 3195, 11818
06-19, 15, 19575821, 763, 3196, 11819
06-19, 16, 19575494, 772, 3394, 11939
06-19, 16, 19588123, 775, 3392, 11946
06-19, 17, 19587811, 761, 3588, 12076
06-19, 17, 19600420, 765, 3593, 12095
06-19, 18, 19600036, 858, 3759, 12220
06-19, 18, 19612650, 861, 3762, 12237
06-19, 19, 19612283, 898, 3941, 12388
06-19, 19, 19624899, 903, 3945, 12400
06-19, 20, 19624526, 938, 4149, 12534
06-19, 20, 19637135, 947, 4162, 12540
06-19, 21, 19636715, 962, 4416, 12691
06-19, 21, 19649325, 961, 4419, 12716
06-19, 22, 19648866, 1068, 4623, 12864
06-19, 22, 19661460, 1070, 4641, 12887
06-19, 23, 19660994, 1110, 4894, 13060
06-19, 23, 19673602, 1118, 4892, 13083
06-19, 24, 19673092, 1185, 5169, 13249
06-19, 24, 19685706, 1187, 5175, 13264
06-19, 25, 19685190, 1249, 5450, 13443
06-19, 25, 19697797, 1254, 5461, 13457
06-19, 26, 19697247, 1302, 5769, 13651
06-19, 26, 19709856, 1312, 5778, 13660
06-19, 27, 19709312, 1329, 6085, 13880
06-19, 27, 19721895, 1338, 6100, 13910
06-19, 28, 19721252, 1482, 6358, 14151
06-19, 28, 19733853, 1497, 6366, 14164
06-19, 29, 19733255, 1541, 6725, 14359
06-19, 29, 19745827, 1551, 6750, 14389
06-19, 30, 19745146, 1611, 7141, 14619
06-19, 30, 19757743, 1608, 7157, 14646
07-19, 1, 19757050, 1679, 7504, 14921
07-19, 1, 19773809, 1682, 7503, 14949
07-19, 2, 19772665, 2185, 7894, 15199
07-19, 2, 19789407, 2192, 7910, 15223
07-19, 3, 19788190, 2535, 8525, 15482
07-19, 3, 19804946, 2542, 8546, 15487
07-19, 4, 19803698, 2746, 9308, 15769
07-19, 4, 19820474, 2747, 9300, 15789
07-19, 5, 19819007, 3078, 10087, 16138
07-19, 5, 19835763, 3091, 10096, 16149
07-19, 6, 19834239, 3447, 10903, 16510
07-19, 6, 19850962, 3460, 10939, 16527
07-19, 7, 19849304, 3739, 11971, 16874
07-19, 7, 19866048, 3746, 11992, 16891
07-19, 8, 19864219, 4112, 13035, 17311
07-19, 8, 19880934, 4135, 13061, 17336
07-19, 9, 19878976, 4501, 14223, 17766
07-19, 9, 19895736, 4510, 14240, 17769
07-19, 10, 19893623, 4799, 15553, 18280
07-19, 10, 19910359, 4812, 15567, 18306
07-19, 11, 19907975, 5275, 16972, 18822
07-19, 11, 19924728, 5280, 16996, 18829
07-19, 12, 19922167, 5801, 18448, 19417
07-19, 12, 19938892, 5810, 18470, 19450
07-19, 13, 19936058, 6341, 20137, 20086
07-19, 13, 19952786, 6359, 20157, 20109
07-19, 14, 19949762, 6899, 21898, 20852
07-19, 14, 19966535, 6915, 21898, 20852
07-19, 15, 19963297, 7435, 23858, 21610
07-19, 15, 19980010, 7449, 23887, 21643
07-19, 16, 19976428, 8086, 26056, 22419
07-19, 16, 19993141, 8109, 26097, 22431
07-19, 17, 19989258, 8754, 28433, 23333
07-19, 17, 20005961, 8783, 28455, 23368
07-19, 18, 20001762, 9502, 30957, 24346
07-19, 18, 20018406, 9539, 31027, 24384
07-19, 19, 20013706, 10455, 33655, 25540
07-19, 19, 20030344, 10483, 33750, 25568
07-19, 20, 20025358, 11328, 36663, 26796
07-19, 20, 20042048, 11369, 36714, 26803
07-19, 21, 20036459, 12613, 39766, 28096
07-19, 21, 20053022, 12671, 39877, 28153
07-19, 22, 20047003, 13746, 43419, 29555
07-19, 22, 20063621, 13789, 43504, 29598
07-19, 23, 20057053, 14932, 47437, 31090
07-19, 23, 20073684, 14974, 47483, 31160
07-19, 24, 20066613, 16150, 51621, 32917
07-19, 24, 20083203, 16197, 51697, 32993
07-19, 25, 20075247, 17789, 56246, 34808
07-19, 25, 20091786, 17841, 56369, 34883
07-19, 26, 20083411, 19081, 61572, 36815
07-19, 26, 20100002, 19128, 61660, 36878
07-19, 27, 20090681, 20870, 67113, 39004
07-19, 27, 20107194, 20937, 67263, 39063
07-19, 28, 20097115, 22798, 73101, 41443
07-19, 28, 20113613, 22840, 73283, 41510
07-19, 29, 20102749, 24806, 79670, 44021
07-19, 29, 20119233, 24852, 79865, 44085
07-19, 30, 20107334, 26921, 86999, 46781
07-19, 30, 20123895, 26965, 87090, 46874
07-19, 31, 20110681, 29523, 94776, 49844
07-19, 31, 20127209, 29594, 94857, 49953
08-19, 1, 20112994, 32157, 103157, 53305
08-19, 1, 20126962, 32270, 103364, 53343
08-19, 2, 20111446, 35204, 112298, 56991
08-19, 2, 20125330, 35321, 112503, 57111
08-19, 3, 20108369, 38534, 122260, 61102
08-19, 3, 20122193, 38648, 122501, 61249
08-19, 4, 20103903, 41746, 133501, 65441
08-19, 4, 20117763, 41870, 133725, 65559
08-19, 5, 20097857, 45163, 145598, 70299
08-19, 5, 20111746, 45323, 145813, 70361
08-19, 6, 20090064, 49327, 158415, 75437
08-19, 6, 20103896, 49468, 158668, 75537
08-19, 7, 20079987, 53758, 172850, 80974
08-19, 7, 20093751, 53918, 173145, 81081
08-19, 8, 20067658, 58683, 188385, 87169
08-19, 8, 20081381, 58845, 188678, 87317
08-19, 9, 20053041, 63989, 205304, 93887
08-19, 9, 20066738, 64168, 205583, 94058
08-19, 10, 20036003, 69497, 223882, 101165
08-19, 10, 20049666, 69649, 224153, 101405
08-19, 11, 20016118, 75717, 243689, 109349
08-19, 11, 20029807, 75873, 244009, 109510
08-19, 12, 19993301, 82729, 265067, 118102
08-19, 12, 20006913, 82942, 265404, 118266
08-19, 13, 19966983, 90309, 288600, 127633
08-19, 13, 19980393, 90542, 289087, 127829
08-19, 14, 19936738, 98579, 314620, 137914
08-19, 14, 19950257, 98819, 315062, 138039
08-19, 15, 19902718, 107519, 342899, 149041
08-19, 15, 19916032, 107828, 343428, 149215
08-19, 16, 19864952, 116514, 373819, 161218
08-19, 16, 19878199, 116815, 374357, 161458
08-19, 17, 19822244, 126787, 407134, 174664
08-19, 17, 19835496, 127047, 407687, 174925
08-19, 18, 19773860, 138709, 443308, 189278
08-19, 18, 19786854, 139062, 444021, 189544
08-19, 19, 19719732, 151757, 482861, 205131
08-19, 19, 19732748, 152127, 483493, 205439
08-19, 20, 19660461, 164667, 526261, 222418
08-19, 20, 19673290, 165084, 527038, 222721
08-19, 21, 19594102, 179592, 572989, 241450
08-19, 21, 19606808, 180052, 573746, 241853
08-19, 22, 19520813, 195200, 624161, 262285
08-19, 22, 19533535, 195688, 624965, 262597
08-19, 23, 19440169, 211776, 680457, 284383
08-19, 23, 19452629, 212329, 681468, 284685
08-19, 24, 19350851, 230211, 741509, 308540
08-19, 24, 19363066, 230798, 742631, 308942
08-19, 25, 19252744, 250597, 807287, 334809
08-19, 25, 19264687, 251203, 808499, 335374
08-19, 26, 19143914, 273059, 878935, 363855
08-19, 26, 19155650, 273831, 880135, 364473
08-19, 27, 19024405, 297305, 957144, 395235
08-19, 27, 19036003, 298046, 958567, 395799
08-19, 28, 18892900, 323586, 1042580, 429349
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213783, 11, 0, 0
01-20, 2, 13212778, 11, 0, 0
01-20, 3, 13212762, 22, 5, 0
01-20, 3, 13211757, 22, 5, 0
01-20, 4, 13211740, 31, 13, 0
01-20, 4, 13210736, 31, 12, 0
01-20, 5, 13210721, 36, 22, 0
01-20, 5, 13209715, 36, 23, 0
01-20, 6, 13209703, 34, 37, 0
01-20, 6, 13208700, 31, 38, 0
01-20, 7, 13208686, 36, 46, 1
01-20, 7, 13207680, 35, 48, 1
01-20, 8, 13207671, 30, 60, 3
01-20, 8, 13206668, 30, 58, 3
01-20, 9, 13206658, 26, 70, 5
01-20, 9, 13205653, 27, 69, 5
01-20, 10, 13205643, 29, 74, 8
01-20, 10, 13204640, 30, 71, 8
01-20, 11, 13204629, 27, 84, 9
01-20, 11, 13203627, 27, 81, 9
01-20, 12, 13203612, 32, 89, 11
01-20, 12, 13202610, 29, 89, 11
01-20, 13, 13202591, 37, 99, 12
01-20, 13, 13201589, 35, 98, 12
01-20, 14, 13201577, 37, 105, 15
01-20, 14, 13200573, 35, 106, 15
01-20, 15, 13200563, 31, 115, 20
01-20, 15, 13199559, 31, 114, 20
01-20, 16, 13199544, 36, 122, 22
01-20, 16, 13198541, 34, 122, 22
01-20, 17, 13198522, 45, 127, 25
01-20, 17, 13197512, 46, 130, 26
01-20, 18, 13197499, 42, 144, 29
01-20, 18, 13196492, 44, 144, 29
01-20, 19, 13196476, 42, 155, 36
01-20, 19, 13195470, 42, 155, 37
01-20, 20, 13195459, 34, 164, 47
01-20, 20, 13194450, 37, 165, 47
01-20, 21, 13194432, 43, 170, 54
01-20, 21, 13193425, 42, 173, 54
01-20, 22, 13193407, 47, 183, 57
01-20, 22, 13192402, 46, 184, 57
01-20, 23, 13192385, 47, 196, 61
01-20, 23, 13191383, 43, 197, 61
01-20, 24, 13191359, 53, 203, 69
01-20, 24, 13190352, 55, 203, 69
01-20, 25, 13190330, 56, 220, 73
01-20, 25, 13189323, 55, 223, 73
01-20, 26, 13189303, 54, 239, 78
01-20, 26, 13188293, 56, 241, 79
01-20, 27, 13188269, 60, 249, 91
01-20, 27, 13187255, 62, 255, 92
01-20, 28, 13187232, 61, 271, 100
01-20, 28, 13186223, 60, 276, 100
01-20, 29, 13186193, 67, 286, 113
01-20, 29, 13185195, 61, 285, 113
01-20, 30, 13185171, 63, 292, 128
01-20, 30, 13184169, 61, 290, 129
01-20, 31, 13184135, 74, 303, 137
01-20, 31, 13183129, 74, 304, 137
02-19, 1, 13183101, 79, 318, 146
02-19, 1, 13185799, 78, 320, 145
02-19, 2, 13185775, 62, 353, 152
02-19, 2, 13188472, 63, 353, 152
02-19, 3, 13188427, 79, 360, 174
02-19, 3, 13191126, 78, 360, 174
02-19, 4, 13191085, 88, 380, 185
02-19, 4, 13193779, 90, 382, 185
02-19, 5, 13193739, 89, 407, 201
02-19, 5, 13196434, 90, 409, 201
02-19, 6, 13196397, 96, 423, 218
02-19, 6, 13199096, 97, 421, 218
02-19, 7, 13199065, 92, 448, 227
02-19, 7, 13201762, 93, 449, 226
02-19, 8, 13201713, 104, 472, 241
02-19, 8, 13204407, 105, 476, 240
02-19, 9, 13204359, 120, 490, 259
02-19, 9, 13207057, 117, 492, 260
02-19, 10, 13207006, 131, 516, 273
02-19, 10, 13209708, 130, 514, 272
02-19, 11, 13209652, 134, 550, 288
02-19, 11, 13212346, 134, 553, 289
02-19, 12, 13212289, 145, 585, 303
02-19, 12, 13214991, 143, 584, 302
02-19, 13, 13214937, 136, 626, 321
02-19, 13, 13217634, 136, 629, 319
02-19, 14, 13217578, 129, 660, 351
02-19, 14, 13220282, 127, 658, 349
02-19, 15, 13220212, 150, 681, 373
02-19, 15, 13222909, 151, 683, 371
02-19, 16, 13222845, 159, 716, 394
02-19, 16, 13225546, 160, 714, 392
02-19, 17, 13225470, 170, 752, 420
02-19, 17, 13228171, 168, 754, 417
02-19, 18, 13228083, 185, 795, 447
02-19, 18, 13230781, 184, 795, 448
02-19, 19, 13230696, 190, 850, 472
02-19, 19, 13233397, 190, 846, 473
02-19, 20, 13233322, 199, 881, 504
02-19, 20, 13236014, 202, 885, 503
02-19, 21, 13235926, 208, 938, 532
02-19, 21, 13238618, 211, 937, 536
02-19, 22, 13238529, 209, 992, 572
02-19, 22, 13241220, 212, 995, 573
02-19, 23, 13241125, 228, 1035, 612
02-19, 23, 13243810, 229, 1042, 617
02-19, 24, 13243707, 237, 1101, 653
02-19, 24, 13246405, 235, 1105, 651
02-19, 25, 13246291, 250, 1166, 689
02-19, 25, 13248990, 249, 1169, 686
02-19, 26, 13248890, 240, 1244, 720
02-19, 26, 13251588, 237, 1247, 720
02-19, 27, 13251460, 264, 1302, 766
02-19, 27, 13254165, 255, 1308, 762
02-19, 28, 13254038, 288, 1334, 830
02-19, 28, 13256735, 287, 1337, 829
02-19, 29, 13256595, 301, 1414, 878
02-19, 29, 13259288, 301, 1419, 878
03-19, 1, 13259155, 319, 1490, 922
03-19, 1, 13259568, 317, 1489, 921
03-19, 2, 13259495, 264, 1558, 978
03-19, 2, 13259910, 263, 1554, 977
03-19, 3, 13259810, 257, 1594, 1043
03-19, 3, 13260217, 259, 1594, 1043
03-19, 4, 13260142, 241, 1622, 1108
03-19, 4, 13260551, 241, 1621, 1109
03-19, 5, 13260460, 247, 1646, 1169
03-19, 5, 13260866, 248, 1648, 1169
03-19, 6, 13260787, 236, 1682, 1226
03-19, 6, 13261196, 237, 1681, 1226
03-19, 7, 13261114, 227, 1708, 1291
03-19, 7, 13261529, 224, 1705, 1291
