Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199776, 340, 1463, 891
02-19, 24, 19199637, 351, 1538, 944
02-19, 24, 19196499, 350, 1528, 940
02-19, 25, 19196329, 390, 1608, 990
02-19, 25, 19193177, 393, 1604, 990
02-19, 26, 19193025, 390, 1713, 1036
02-19, 26, 19189873, 391, 1718, 1029
02-19, 27, 19189711, 382, 1837, 1081
02-19, 27, 19186552, 384, 1839, 1083
02-19, 28, 19186358, 418, 1932, 1150
02-19, 28, 19183214, 419, 1928, 1144
02-19, 29, 19183020, 456, 2004, 1225
02-19, 29, 19179857, 463, 2006, 1226
03-19, 1, 19179655, 477, 2116, 1304
03-19, 1, 19180887, 479, 2111, 1307
03-19, 2, 19180792, 379, 2233, 1380
03-19, 2, 19182022, 379, 2235, 1380
03-19, 3, 19181898, 352, 2324, 1442
03-19, 3, 19183137, 351, 2318, 1442
03-19, 4, 19183025, 327, 2368, 1528
03-19, 4, 19184268, 326, 2361, 1525
03-19, 5, 19184144, 322, 2398, 1616
03-19, 5, 19185383, 319, 2392, 1618
03-19, 6, 19185265, 314, 2432, 1701
03-19, 6, 19186486, 314, 2435, 1709
03-19, 7, 19186366, 319, 2459, 1800
03-19, 7, 19187597, 320, 2460, 1799
03-19, 8, 19187467, 328, 2488, 1893
03-19, 8, 19188694, 329, 2490, 1895
03-19, 9, 19188571, 312, 2557, 1968
03-19, 9, 19189808, 312, 2555, 1965
03-19, 10, 19189670, 336, 2591, 2043
03-19, 10, 19190909, 337, 2584, 2042
03-19, 11, 19190778, 340, 2624, 2130
03-19, 11, 19192011, 344, 2623, 2126
03-19, 12, 19191896, 330, 2654, 2224
03-19, 12, 19193134, 330, 2652, 2220
03-19, 13, 19193001, 322, 2707, 2306
03-19, 13, 19194231, 322, 2707, 2308
03-19, 14, 19194094, 346, 2738, 2390
03-19, 14, 19195317, 347, 2739, 2397
03-19, 15, 19195183, 352, 2751, 2514
03-19, 15, 19196415, 351, 2751, 2515
03-19, 16, 19196267, 369, 2793, 2603
03-19, 16, 19197495, 367, 2796, 2606
03-19, 17, 19197365, 356, 2823, 2720
03-19, 17, 19198591, 357, 2826, 2722
03-19, 18, 19198422, 391, 2844, 2839
03-19, 18, 19199654, 391, 2846, 2837
03-19, 19, 19199518, 362, 2887, 2961
03-19, 19, 19200744, 365, 2890, 2961
03-19, 20, 19200607, 363, 2942, 3048
03-19, 20, 19201830, 366, 2941, 3055
03-19, 21, 19201677, 394, 2978, 3143
03-19, 21, 19202910, 395, 2977, 3142
03-19, 22, 19202754, 372, 3056, 3242
03-19, 22, 19203984, 373, 3052, 3247
03-19, 23, 19203848, 358, 3084, 3366
03-19, 23, 19205079, 360, 3081, 3368
03-19, 24, 19204938, 359, 3092, 3499
03-19, 24, 19206167, 359, 3093, 3501
03-19, 25, 19205996, 392, 3116, 3616
03-19, 25, 19207219, 393, 3120, 3620
03-19, 26, 19207056, 387, 3178, 3731
03-19, 26, 19208284, 386, 3175, 3739
03-19, 27, 19208130, 384, 3236, 3834
03-19, 27, 19209353, 385, 3239, 3839
03-19, 28, 19209196, 398, 3277, 3945
03-19, 28, 19210418, 400, 3282, 3948
03-19, 29, 19210231, 425, 3325, 4067
03-19, 29, 19211456, 425, 3327, 4072
03-19, 30, 19211309, 413, 3380, 4178
03-19, 30, 19212543, 415, 3377, 4177
03-19, 31, 19212392, 393, 3427, 4300
03-19, 31, 19213620, 395, 3428, 4301
04-19, 1, 19213440, 411, 3464, 4429
04-19, 1, 19215474, 410, 3464, 4438
04-19, 2, 19215408, 319, 3520, 4539
04-19, 2, 19217445, 319, 3516, 4548
04-19, 3, 19217383, 249, 3517, 4679
04-19, 3, 19219411, 250, 3521, 4688
04-19, 4, 19219338, 213, 3506, 4813
04-19, 4, 19221375, 215, 3502, 4820
04-19, 5, 19221321, 193, 3446, 4952
04-19, 5, 19223355, 194, 3445, 4960
04-19, 6, 19223285, 177, 3391, 5101
04-19, 6, 19225311, 178, 3393, 5114
04-19, 7, 19225250, 169, 3346, 5231
04-19, 7, 19227279, 172, 3349, 5238
04-19, 8, 19227199, 183, 3297, 5359
04-19, 8, 19229234, 184, 3295, 5367
04-19, 9, 19229167, 187, 3260, 5466
04-19, 9, 19231201, 187, 3264, 5470
04-19, 10, 19231139, 179, 3221, 5583
04-19, 10, 19233182, 180, 3215, 5587
04-19, 11, 19233104, 173, 3190, 5697
04-19, 11, 19235141, 174, 3193, 5698
04-19, 12, 19235081, 156, 3143, 5826
04-19, 12, 19237112, 157, 3143, 5836
04-19, 13, 19237041, 176, 3085, 5946
04-19, 13, 19239072, 178, 3085, 5955
04-19, 14, 19239013, 172, 3052, 6053
04-19, 14, 19241060, 173, 3045, 6054
04-19, 15, 19240977, 171, 3020, 6164
04-19, 15, 19243012, 173, 3018, 6171
04-19, 16, 19242949, 173, 2971, 6281
04-19, 16, 19244984, 174, 2969, 6289
04-19, 17, 19244914, 183, 2931, 6388
04-19, 17, 19246941, 185, 2933, 6399
04-19, 18, 19246878, 172, 2886, 6522
04-19, 18, 19248909, 174, 2885, 6532
04-19, 19, 19248847, 164, 2860, 6629
04-19, 19, 19250881, 166, 2862, 6633
04-19, 20, 19250822, 159, 2823, 6738
04-19, 20, 19252861, 160, 2820, 6743
04-19, 21, 19252806, 148, 2793, 6837
04-19, 21, 19254842, 148, 2794, 6842
04-19, 22, 19254782, 155, 2747, 6942
04-19, 22, 19256820, 157, 2744, 6947
04-19, 23, 19256761, 146, 2720, 7041
04-19, 23, 19258795, 146, 2720, 7049
04-19, 24, 19258750, 128, 2693, 7139
04-19, 24, 19260789, 129, 2686, 7148
04-19, 25, 19260733, 142, 2651, 7226
04-19, 25, 19262762, 142, 2655, 7235
04-19, 26, 19262710, 146, 2615, 7323
04-19, 26, 19264735, 148, 2617, 7336
04-19, 27, 19264688, 134, 2594, 7420
04-19, 27, 19266726, 135, 2592, 7425
04-19, 28, 19266677, 120, 2553, 7528
04-19, 28, 19268711, 121, 2552, 7536
04-19, 29, 19268663, 124, 2518, 7615
04-19, 29, 19270694, 126, 2517, 7625
04-19, 30, 19270644, 129, 2470, 7719
04-19, 30, 19272678, 130, 2467, 7729
05-19, 1, 19272634, 130, 2423, 7817
05-19, 1, 19276470, 132, 2427, 7815
05-19, 2, 19276415, 139, 2383, 7907
05-19, 2, 19280243, 140, 2384, 7917
05-19, 3, 19280194, 146, 2347, 7997
05-19, 3, 19284021, 146, 2352, 8005
05-19, 4, 19283971, 130, 2333, 8090
05-19, 4, 19287801, 134, 2333, 8096
05-19, 5, 19287751, 128, 2307, 8178
05-19, 5, 19291584, 129, 2308, 8183
05-19, 6, 19291530, 141, 2269, 8264
05-19, 6, 19295364, 145, 2270, 8265
05-19, 7, 19295337, 116, 2251, 8340
05-19, 7, 19299160, 116, 2259, 8349
05-19, 8, 19299108, 117, 2238, 8421
05-19, 8, 19302935, 119, 2242, 8428
05-19, 9, 19302894, 120, 2200, 8510
05-19, 9, 19306721, 123, 2206, 8514
05-19, 10, 19306678, 123, 2175, 8588
05-19, 10, 19310500, 127, 2179, 8598
05-19, 11, 19310461, 119, 2143, 8681
05-19, 11, 19314297, 123, 2147, 8677
05-19, 12, 19314254, 110, 2123, 8757
05-19, 12, 19318075, 111, 2124, 8774
05-19, 13, 19318030, 113, 2102, 8839
05-19, 13, 19321858, 119, 2106, 8841
05-19, 14, 19321820, 106, 2070, 8928
05-19, 14, 19325644, 107, 2075, 8938
05-19, 15, 19325603, 109, 2044, 9008
05-19, 15, 19329438, 109, 2046, 9011
05-19, 16, 19329404, 98, 2017, 9085
05-19, 16, 19333238, 99, 2021, 9086
05-19, 17, 19333203, 96, 1979, 9166
05-19, 17, 19337028, 97, 1981, 9178
05-19, 18, 19336985, 107, 1940, 9252
05-19, 18, 19340815, 107, 1943, 9259
05-19, 19, 19340766, 118, 1910, 9330
05-19, 19, 19344597, 120, 1914, 9333
05-19, 20, 19344541, 122, 1910, 9391
05-19, 20, 19348378, 123, 1911, 9392
05-19, 21, 19348330, 127, 1887, 9460
05-19, 21, 19352158, 128, 1889, 9469
05-19, 22, 19352126, 111, 1862, 9545
05-19, 22, 19355954, 111, 1866, 9553
05-19, 23, 19355912, 113, 1833, 9626
05-19, 23, 19359745, 114, 1836, 9629
05-19, 24, 19359706, 105, 1813, 9700
05-19, 24, 19363542, 106, 1812, 9704
05-19, 25, 19363503, 107, 1783, 9771
05-19, 25, 19367334, 108, 1786, 9776
05-19, 26, 19367304, 101, 1772, 9827
05-19, 26, 19371142, 102, 1772, 9828
05-19, 27, 19371107, 97, 1752, 9888
05-19, 27, 19374942, 98, 1751, 9893
05-19, 28, 19374911, 95, 1726, 9952
05-19, 28, 19378738, 97, 1722, 9967
05-19, 29, 19378699, 93, 1707, 10025
05-19, 29, 19382535, 94, 1706, 10029
05-19, 30, 19382491, 98, 1685, 10090
05-19, 30, 19386316, 99, 1685, 10104
05-19, 31, 19386277, 98, 1660, 10169
05-19, 31, 19390107, 99, 1656, 10182
06-19, 1, 19390067, 105, 1624, 10248
06-19, 1, 19402696, 104, 1629, 10252
06-19, 2, 19402533, 225, 1620, 10303
06-19, 2, 19415150, 224, 1624, 10320
06-19, 3, 19414999, 298, 1640, 10381
06-19, 3, 19427620, 298, 1644, 10393
06-19, 4, 19427455, 322, 1736, 10442
06-19, 4, 19440070, 323, 1744, 10455
06-19, 5, 19439901, 358, 1808, 10525
06-19, 5, 19452510, 356, 1813, 10550
06-19, 6, 19452340, 384, 1890, 10615
06-19, 6, 19464968, 387, 1893, 10618
06-19, 7, 19464793, 401, 1974, 10698
06-19, 7, 19477395, 404, 1988, 10716
06-19, 8, 19477196, 456, 2081, 10770
06-19, 8, 19489819, 459, 2084, 10778
06-19, 9, 19489614, 472, 2203, 10851
06-19, 9, 19502229, 471, 2209, 10868
06-19, 10, 19502001, 510, 2329, 10937
06-19, 10, 19514602, 512, 2337, 10963
06-19, 11, 19514337, 589, 2427, 11061
06-19, 11, 19526939, 592, 2435, 11085
06-19, 12, 19526693, 610, 2568, 11180
06-19, 12, 19539322, 611, 2566, 11189
06-19, 13, 19539060, 634, 2715, 11279
06-19, 13, 19551667, 635, 2721, 11302
06-19, 14, 19551392, 668, 2878, 11387
06-19, 14, 19564020, 663, 2885, 11394
06-19, 15, 19563708, 708, 3057, 11489
06-19, 15, 19576321, 711, 3064, 11503
06-19, 16, 19576016, 740, 3243, 11600
06-19, 16, 19588636, 745, 3248, 11607
06-19, 17, 19588296, 791, 3432, 11717
06-19, 17, 19600901, 793, 3441, 11738
06-19, 18, 19600578, 828, 3608, 11859
06-19, 18, 19613194, 832, 3617, 11867
06-19, 19, 19612846, 830, 3851, 11983
06-19, 19, 19625457, 832, 3871, 11987
06-19, 20, 19625064, 904, 4054, 12125
06-19, 20, 19637693, 907, 4055, 12129
06-19, 21, 19637273, 954, 4293, 12264
06-19, 21, 19649906, 957, 4296, 12262
06-19, 22, 19649481, 1012, 4506, 12422
06-19, 22, 19662096, 1018, 4514, 12430
06-19, 23, 19661647, 1056, 4779, 12576
06-19, 23, 19674276, 1065, 4775, 12579
06-19, 24, 19673799, 1136, 5003, 12757
06-19, 24, 19686427, 1136, 5005, 12764
06-19, 25, 19685913, 1196, 5300, 12923
06-19, 25, 19698515, 1203, 5316, 12935
06-19, 26, 19697957, 1266, 5613, 13133
06-19, 26, 19710579, 1269, 5623, 13135
06-19, 27, 19709978, 1362, 5956, 13310
06-19, 27, 19722567, 1358, 5965, 13353
06-19, 28, 19721995, 1409, 6283, 13556
06-19, 28, 19734591, 1413, 6292, 13584
06-19, 29, 19733993, 1437, 6641, 13809
06-19, 29, 19746592, 1447, 6659, 13819
06-19, 30, 19745881, 1572, 7024, 14040
06-19, 30, 19758528, 1572, 7010, 14044
07-19, 1, 19757793, 1685, 7384, 14292
07-19, 1, 19774564, 1689, 7405, 14285
07-19, 2, 19773418, 2180, 7796, 14549
07-19, 2, 19790181, 2185, 7803, 14563
07-19, 3, 19789007, 2498, 8388, 14839
07-19, 3, 19805748, 2508, 8396, 14869
07-19, 4, 19804445, 2825, 9089, 15162
07-19, 4, 19821211, 2826, 9112, 15161
07-19, 5, 19819826, 3105, 9931, 15448
07-19, 5, 19836545, 3112, 9963, 15479
07-19, 6, 19834969, 3455, 10853, 15822
07-19, 6, 19851724, 3459, 10879, 15826
07-19, 7, 19850140, 3629, 11881, 16238
07-19, 7, 19866863, 3643, 11901, 16270
07-19, 8, 19865039, 4035, 12919, 16684
07-19, 8, 19881749, 4052, 12953, 16712
07-19, 9, 19879776, 4419, 14135, 17136
07-19, 9, 19896500, 4435, 14163, 17157
07-19, 10, 19894393, 4798, 15430, 17634
07-19, 10, 19911152, 4809, 15446, 17637
07-19, 11, 19908806, 5254, 16784, 18200
07-19, 11, 19925510, 5273, 16796, 18254
07-19, 12, 19923013, 5688, 18345, 18787
07-19, 12, 19939739, 5701, 18358, 18824
07-19, 13, 19936970, 6207, 20004, 19441
07-19, 13, 19953689, 6228, 20023, 19471
07-19, 14, 19950779, 6739, 21702, 20191
07-19, 14, 19967525, 6752, 21711, 20212
07-19, 15, 19964263, 7392, 23599, 20946
07-19, 15, 19980937, 7428, 23629, 20995
07-19, 16, 19977407, 8044, 25725, 21813
07-19, 16, 19994101, 8057, 25774, 21846
07-19, 17, 19990197, 8848, 28001, 22732
07-19, 17, 20006869, 8882, 28059, 22757
07-19, 18, 20002728, 9482, 30622, 23735
07-19, 18, 20019426, 9507, 30687, 23736
07-19, 19, 20014887, 10322, 33278, 24869
07-19, 19, 20031558, 10359, 33340, 24888
07-19, 20, 20026467, 11315, 36306, 26057
07-19, 20, 20043148, 11354, 36314, 26118
07-19, 21, 20037584, 12531, 39453, 27366
07-19, 21, 20054235, 12590, 39531, 27367
07-19, 22, 20048373, 13542, 43045, 28763
07-19, 22, 20065054, 13579, 43088, 28791
07-19, 23, 20058525, 14643, 47032, 30312
07-19, 23, 20075122, 14688, 47131, 30360
07-19, 24, 20068061, 16013, 51232, 31995
07-19, 24, 20084635, 16070, 51323, 32062
07-19, 25, 20076881, 17466, 55910, 33833
07-19, 25, 20093486, 17505, 55997, 33891
07-19, 26, 20085067, 19153, 60804, 35855
07-19, 26, 20101606, 19229, 60907, 35926
07-19, 27, 20092520, 20841, 66226, 38081
07-19, 27, 20109030, 20905, 66379, 38143
07-19, 28, 20099187, 22576, 72224, 40470
07-19, 28, 20115676, 22650, 72392, 40528
07-19, 29, 20104827, 24467, 78826, 43126
07-19, 29, 20121384, 24549, 78915, 43187
07-19, 30, 20109406, 26883, 85728, 46018
07-19, 30, 20125907, 26967, 85883, 46067
07-19, 31, 20112944, 29191, 93598, 49091
07-19, 31, 20129371, 29294, 93761, 49187
08-19, 1, 20115271, 31890, 101941, 52511
08-19, 1, 20129363, 31962, 102062, 52552
08-19, 2, 20113796, 34907, 111123, 56113
08-19, 2, 20127820, 34977, 111272, 56196
08-19, 3, 20111049, 38006, 121079, 60131
08-19, 3, 20125006, 38085, 121295, 60205
08-19, 4, 20106755, 41322, 132110, 64404
08-19, 4, 20120812, 41395, 132253, 64457
08-19, 5, 20101017, 44895, 143938, 69067
08-19, 5, 20114991, 44961, 144176, 69115
08-19, 6, 20093434, 48924, 156779, 74106
08-19, 6, 20107305, 49034, 157015, 74215
08-19, 7, 20083767, 53112, 171047, 79643
08-19, 7, 20097462, 53312, 171356, 79765
08-19, 8, 20071768, 58116, 186228, 85783
08-19, 8, 20085544, 58264, 186516, 85897
08-19, 9, 20057650, 63155, 203005, 92411
08-19, 9, 20071421, 63345, 203253, 92528
08-19, 10, 20041102, 68605, 221083, 99757
08-19, 10, 20054638, 68775, 221526, 99934
08-19, 11, 20021279, 74946, 240950, 107698
08-19, 11, 20034768, 75161, 241419, 107851
08-19, 12, 19998632, 81551, 262816, 116200
08-19, 12, 20012179, 81806, 263241, 116299
08-19, 13, 19972601, 88997, 286426, 125501
08-19, 13, 19986157, 89247, 286855, 125592
08-19, 14, 19943045, 97331, 311913, 135562
08-19, 14, 19956351, 97615, 312482, 135729
08-19, 15, 19909160, 106409, 340116, 146492
08-19, 15, 19922499, 106656, 340595, 146753
08-19, 16, 19871098, 116173, 370661, 158571
08-19, 16, 19884566, 116403, 371073, 158787
08-19, 17, 19829463, 125624, 404168, 171574
08-19, 17, 19842587, 125896, 404784, 171888
08-19, 18, 19782254, 136677, 440274, 185950
08-19, 18, 19795283, 136994, 440984, 186220
08-19, 19, 19729323, 148885, 479469, 201804
08-19, 19, 19742198, 149313, 480150, 202146
08-19, 20, 19670664, 161815, 522434, 218894
08-19, 20, 19683399, 162190, 523292, 219252
08-19, 21, 19605370, 176916, 568405, 237442
08-19, 21, 19617858, 177306, 569462, 237833
08-19, 22, 19532549, 192888, 619088, 257934
08-19, 22, 19545071, 193385, 620005, 258324
08-19, 23, 19452616, 209432, 674701, 280036
08-19, 23, 19465047, 209935, 675716, 280413
08-19, 24, 19363694, 228473, 734976, 303968
08-19, 24, 19375840, 229052, 736155, 304390
08-19, 25, 19265957, 248720, 800452, 330308
08-19, 25, 19277907, 249306, 801694, 330856
08-19, 26, 19157708, 271139, 871890, 359026
08-19, 26, 19169375, 271804, 873210, 359700
08-19, 27, 19039055, 295244, 949728, 390062
08-19, 27, 19050658, 295844, 951178, 390735
08-19, 28, 18908468, 321086, 1034709, 424152
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213779, 15, 0, 0
01-20, 2, 13212775, 14, 0, 0
01-20, 3, 13212758, 22, 9, 0
01-20, 3, 13211754, 21, 9, 0
01-20, 4, 13211742, 24, 18, 0
01-20, 4, 13210739, 24, 16, 0
01-20, 5, 13210722, 30, 27, 0
01-20, 5, 13209718, 30, 26, 0
01-20, 6, 13209706, 31, 37, 0
01-20, 6, 13208703, 29, 37, 0
01-20, 7, 13208687, 36, 45, 1
01-20, 7, 13207684, 34, 45, 1
01-20, 8, 13207670, 31, 61, 2
01-20, 8, 13206667, 31, 59, 2
01-20, 9, 13206652, 30, 74, 3
01-20, 9, 13205648, 31, 72, 3
01-20, 10, 13205639, 24, 86, 5
01-20, 10, 13204636, 24, 84, 5
01-20, 11, 13204628, 23, 93, 5
01-20, 11, 13203625, 22, 92, 5
01-20, 12, 13203614, 19, 102, 9
01-20, 12, 13202609, 19, 102, 9
01-20, 13, 13202590, 33, 105, 11
01-20, 13, 13201585, 33, 105, 11
01-20, 14, 13201574, 30, 112, 18
01-20, 14, 13200570, 30, 111, 18
01-20, 15, 13200554, 37, 115, 23
01-20, 15, 13199550, 38, 113, 23
01-20, 16, 13199537, 30, 129, 28
01-20, 16, 13198534, 29, 128, 28
01-20, 17, 13198527, 20, 138, 34
01-20, 17, 13197521, 21, 138, 34
01-20, 18, 13197507, 24, 148, 35
01-20, 18, 13196503, 25, 146, 35
01-20, 19, 13196486, 35, 149, 39
01-20, 19, 13195481, 35, 149, 39
01-20, 20, 13195468, 37, 155, 44
01-20, 20, 13194463, 38, 154, 44
01-20, 21, 13194443, 41, 168, 47
01-20, 21, 13193436, 43, 168, 47
01-20, 22, 13193418, 44, 176, 56
01-20, 22, 13192414, 44, 175, 56
01-20, 23, 13192392, 49, 187, 61
01-20, 23, 13191384, 50, 188, 62
01-20, 24, 13191362, 51, 205, 66
01-20, 24, 13190357, 52, 204, 66
01-20, 25, 13190347, 42, 215, 75
01-20, 25, 13189341, 42, 216, 75
01-20, 26, 13189318, 44, 228, 84
01-20, 26, 13188313, 45, 227, 84
01-20, 27, 13188287, 52, 243, 87
01-20, 27, 13187281, 52, 244, 87
01-20, 28, 13187249, 63, 255, 97
01-20, 28, 13186247, 63, 253, 96
01-20, 29, 13186219, 70, 266, 104
01-20, 29, 13185213, 71, 266, 104
01-20, 30, 13185179, 68, 291, 116
01-20, 30, 13184177, 69, 287, 116
01-20, 31, 13184143, 79, 299, 128
01-20, 31, 13183134, 81, 300, 129
02-19, 1, 13183109, 79, 308, 148
02-19, 1, 13185805, 84, 308, 145
02-19, 2, 13185778, 67, 344, 153
02-19, 2, 13188476, 66, 346, 152
02-19, 3, 13188440, 86, 350, 164
02-19, 3, 13191136, 87, 351, 164
02-19, 4, 13191105, 79, 378, 176
02-19, 4, 13193796, 80, 381, 179
02-19, 5, 13193764, 81, 392, 199
02-19, 5, 13196458, 82, 395, 199
02-19, 6, 13196411, 92, 417, 214
02-19, 6, 13199110, 91, 417, 214
02-19, 7, 13199068, 89, 446, 229
02-19, 7, 13201761, 92, 448, 229
02-19, 8, 13201718, 97, 473, 242
02-19, 8, 13204417, 95, 474, 242
02-19, 9, 13204367, 109, 488, 264
02-19, 9, 13207061, 110, 489, 266
02-19, 10, 13207007, 116, 517, 286
02-19, 10, 13209703, 118, 515, 288
02-19, 11, 13209657, 116, 554, 297
02-19, 11, 13212357, 116, 552, 297
02-19, 12, 13212302, 126, 583, 311
02-19, 12, 13214998, 124, 586, 312
02-19, 13, 13214941, 131, 615, 333
02-19, 13, 13217635, 133, 616, 334
02-19, 14, 13217576, 148, 644, 350
02-19, 14, 13220272, 150, 641, 353
02-19, 15, 13220197, 163, 685, 371
02-19, 15, 13222896, 161, 685, 372
02-19, 16, 13222823, 169, 719, 403
02-19, 16, 13225521, 168, 720, 403
02-19, 17, 13225434, 186, 761, 431
02-19, 17, 13228136, 186, 758, 430
02-19, 18, 13228055, 193, 799, 463
02-19, 18, 13230745, 197, 800, 466
02-19, 19, 13230675, 184, 858, 491
02-19, 19, 13233365, 188, 860, 493
02-19, 20, 13233288, 178, 915, 525
02-19, 20, 13235993, 177, 909, 525
02-19, 21, 13235909, 185, 963, 547
02-19, 21, 13238607, 184, 963, 548
02-19, 22, 13238498, 223, 1005, 576
02-19, 22, 13241183, 225, 1013, 579
02-19, 23, 13241087, 233, 1061, 619
02-19, 23, 13243784, 237, 1059, 618
02-19, 24, 13243689, 247, 1103, 659
02-19, 24, 13246388, 244, 1107, 657
02-19, 25, 13246257, 275, 1162, 702
02-19, 25, 13248963, 273, 1157, 701
02-19, 26, 13248845, 283, 1237, 729
02-19, 26, 13251543, 283, 1235, 731
02-19, 27, 13251410, 298, 1301, 783
02-19, 27, 13254123, 298, 1293, 776
02-19, 28, 13254012, 283, 1372, 823
02-19, 28, 13256718, 280, 1370, 820
02-19, 29, 13256591, 299, 1436, 862
02-19, 29, 13259283, 299, 1441, 863
03-19, 1, 13259130, 339, 1493, 924
03-19, 1, 13259544, 338, 1490, 923
03-19, 2, 13259458, 289, 1576, 972
03-19, 2, 13259870, 288, 1575, 971
03-19, 3, 13259776, 271, 1642, 1015
03-19, 3, 13260177, 274, 1643, 1019
03-19, 4, 13260095, 243, 1696, 1079
03-19, 4, 13260499, 243, 1701, 1079
03-19, 5, 13260406, 227, 1745, 1144
03-19, 5, 13260807, 229, 1750, 1145
03-19, 6, 13260718, 230, 1773, 1210
03-19, 6, 13261123, 231, 1776, 1210
03-19, 7, 13261031, 231, 1812, 1266
03-19, 7, 13261439, 231, 1812, 1267
