Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199631, 389, 1508, 942
02-19, 24, 19199463, 397, 1609, 1001
02-19, 24, 19196307, 399, 1614, 997
02-19, 25, 19196139, 410, 1726, 1042
02-19, 25, 19192982, 409, 1730, 1043
02-19, 26, 19192807, 433, 1815, 1109
02-19, 26, 19189656, 433, 1814, 1108
02-19, 27, 19189485, 461, 1903, 1162
02-19, 27, 19186319, 465, 1911, 1163
02-19, 28, 19186146, 457, 2025, 1230
02-19, 28, 19182997, 460, 2020, 1228
02-19, 29, 19182804, 492, 2122, 1287
02-19, 29, 19179656, 494, 2120, 1282
03-19, 1, 19179440, 545, 2211, 1356
03-19, 1, 19180668, 545, 2215, 1356
03-19, 2, 19180574, 427, 2353, 1430
03-19, 2, 19181799, 430, 2357, 1430
03-19, 3, 19181677, 370, 2458, 1511
03-19, 3, 19182908, 370, 2463, 1507
03-19, 4, 19182780, 346, 2527, 1595
03-19, 4, 19184009, 346, 2530, 1595
03-19, 5, 19183900, 316, 2580, 1684
03-19, 5, 19185129, 316, 2584, 1683
03-19, 6, 19184996, 318, 2643, 1755
03-19, 6, 19186221, 318, 2648, 1757
03-19, 7, 19186088, 319, 2695, 1842
03-19, 7, 19187315, 319, 2697, 1845
03-19, 8, 19187175, 334, 2731, 1936
03-19, 8, 19188399, 335, 2737, 1937
03-19, 9, 19188277, 334, 2748, 2049
03-19, 9, 19189504, 334, 2754, 2048
03-19, 10, 19189371, 358, 2765, 2146
03-19, 10, 19190599, 360, 2769, 2144
03-19, 11, 19190446, 370, 2816, 2240
03-19, 11, 19191677, 370, 2818, 2239
03-19, 12, 19191523, 386, 2856, 2339
03-19, 12, 19192750, 387, 2861, 2338
03-19, 13, 19192594, 391, 2910, 2441
03-19, 13, 19193819, 395, 2914, 2440
03-19, 14, 19193666, 392, 2959, 2551
03-19, 14, 19194885, 396, 2964, 2555
03-19, 15, 19194738, 382, 3011, 2669
03-19, 15, 19195965, 382, 3017, 2668
03-19, 16, 19195812, 380, 3074, 2766
03-19, 16, 19197033, 380, 3081, 2770
03-19, 17, 19196872, 404, 3125, 2863
03-19, 17, 19198086, 411, 3137, 2862
03-19, 18, 19197940, 381, 3200, 2975
03-19, 18, 19199161, 382, 3211, 2974
03-19, 19, 19199005, 386, 3253, 3084
03-19, 19, 19200227, 387, 3261, 3085
03-19, 20, 19200061, 414, 3282, 3203
03-19, 20, 19201292, 414, 3283, 3203
03-19, 21, 19201123, 422, 3337, 3310
03-19, 21, 19202347, 423, 3342, 3312
03-19, 22, 19202173, 427, 3405, 3419
03-19, 22, 19203390, 430, 3410, 3426
03-19, 23, 19203213, 436, 3471, 3536
03-19, 23, 19204445, 436, 3466, 3541
03-19, 24, 19204278, 421, 3530, 3659
03-19, 24, 19205504, 422, 3533, 3661
03-19, 25, 19205328, 438, 3571, 3783
03-19, 25, 19206553, 439, 3573, 3787
03-19, 26, 19206377, 439, 3626, 3910
03-19, 26, 19207605, 439, 3627, 3913
03-19, 27, 19207443, 440, 3661, 4040
03-19, 27, 19208678, 439, 3657, 4042
03-19, 28, 19208516, 429, 3687, 4184
03-19, 28, 19209751, 429, 3686, 4182
03-19, 29, 19209554, 463, 3729, 4302
03-19, 29, 19210770, 467, 3733, 4310
03-19, 30, 19210584, 482, 3773, 4441
03-19, 30, 19211813, 481, 3769, 4449
03-19, 31, 19211620, 464, 3841, 4587
03-19, 31, 19212846, 464, 3843, 4591
04-19, 1, 19212626, 512, 3894, 4712
04-19, 1, 19214666, 513, 3895, 4712
04-19, 2, 19214584, 412, 3930, 4860
04-19, 2, 19216613, 415, 3934, 4866
04-19, 3, 19216542, 327, 3950, 5009
04-19, 3, 19218575, 331, 3955, 5009
04-19, 4, 19218473, 287, 3966, 5144
04-19, 4, 19220506, 288, 3968, 5150
04-19, 5, 19220437, 253, 3913, 5309
04-19, 5, 19222473, 254, 3915, 5312
04-19, 6, 19222390, 245, 3869, 5450
04-19, 6, 19224429, 246, 3873, 5448
04-19, 7, 19224356, 216, 3831, 5593
04-19, 7, 19226395, 217, 3832, 5594
04-19, 8, 19226309, 217, 3779, 5733
04-19, 8, 19228348, 218, 3780, 5734
04-19, 9, 19228271, 211, 3737, 5861
04-19, 9, 19230311, 213, 3738, 5860
04-19, 10, 19230234, 206, 3694, 5988
04-19, 10, 19232271, 207, 3700, 5986
04-19, 11, 19232194, 205, 3651, 6114
04-19, 11, 19234235, 205, 3652, 6114
04-19, 12, 19234164, 200, 3622, 6220
04-19, 12, 19236200, 203, 3624, 6221
04-19, 13, 19236144, 174, 3587, 6343
04-19, 13, 19238187, 175, 3585, 6343
04-19, 14, 19238118, 175, 3517, 6480
04-19, 14, 19240154, 178, 3520, 6480
04-19, 15, 19240083, 173, 3473, 6603
04-19, 15, 19242126, 175, 3469, 6604
04-19, 16, 19242072, 170, 3423, 6709
04-19, 16, 19244112, 172, 3425, 6707
04-19, 17, 19244021, 188, 3359, 6848
04-19, 17, 19246062, 188, 3357, 6851
04-19, 18, 19245988, 198, 3299, 6973
04-19, 18, 19248035, 199, 3297, 6969
04-19, 19, 19247967, 198, 3239, 7096
04-19, 19, 19250003, 199, 3240, 7100
04-19, 20, 19249939, 182, 3205, 7216
04-19, 20, 19251983, 182, 3207, 7212
04-19, 21, 19251917, 189, 3137, 7341
04-19, 21, 19253956, 189, 3138, 7343
04-19, 22, 19253898, 176, 3077, 7475
04-19, 22, 19255924, 178, 3082, 7484
04-19, 23, 19255859, 174, 3064, 7571
04-19, 23, 19257899, 174, 3065, 7572
04-19, 24, 19257826, 175, 3038, 7671
04-19, 24, 19259869, 176, 3033, 7674
04-19, 25, 19259819, 159, 2989, 7785
04-19, 25, 19261863, 160, 2993, 7778
04-19, 26, 19261803, 160, 2963, 7868
04-19, 26, 19263843, 160, 2960, 7873
04-19, 27, 19263795, 139, 2941, 7961
04-19, 27, 19265834, 142, 2942, 7960
04-19, 28, 19265781, 139, 2902, 8056
04-19, 28, 19267819, 141, 2902, 8058
04-19, 29, 19267753, 142, 2865, 8160
04-19, 29, 19269789, 144, 2869, 8160
04-19, 30, 19269728, 152, 2825, 8257
04-19, 30, 19271774, 153, 2824, 8253
05-19, 1, 19271724, 138, 2786, 8356
05-19, 1, 19275566, 141, 2784, 8353
05-19, 2, 19275516, 129, 2770, 8429
05-19, 2, 19279358, 129, 2768, 8429
05-19, 3, 19279298, 137, 2713, 8536
05-19, 3, 19283142, 139, 2713, 8530
05-19, 4, 19283095, 132, 2676, 8621
05-19, 4, 19286939, 132, 2674, 8619
05-19, 5, 19286885, 133, 2627, 8719
05-19, 5, 19290730, 133, 2626, 8715
05-19, 6, 19290672, 139, 2583, 8810
05-19, 6, 19294527, 139, 2582, 8796
05-19, 7, 19294494, 120, 2546, 8884
05-19, 7, 19298358, 120, 2544, 8862
05-19, 8, 19298310, 118, 2503, 8953
05-19, 8, 19302157, 119, 2505, 8943
05-19, 9, 19302109, 116, 2486, 9013
05-19, 9, 19305970, 117, 2487, 8990
05-19, 10, 19305929, 115, 2456, 9064
05-19, 10, 19309776, 115, 2456, 9057
05-19, 11, 19309735, 119, 2416, 9134
05-19, 11, 19313582, 119, 2418, 9125
05-19, 12, 19313534, 118, 2387, 9205
05-19, 12, 19317397, 117, 2383, 9187
05-19, 13, 19317355, 112, 2358, 9259
05-19, 13, 19321212, 112, 2357, 9243
05-19, 14, 19321169, 107, 2319, 9329
05-19, 14, 19325016, 108, 2324, 9316
05-19, 15, 19324958, 123, 2274, 9409
05-19, 15, 19328803, 125, 2278, 9398
05-19, 16, 19328761, 116, 2237, 9490
05-19, 16, 19332597, 117, 2240, 9490
05-19, 17, 19332557, 108, 2207, 9572
05-19, 17, 19336394, 109, 2205, 9576
05-19, 18, 19336352, 108, 2167, 9657
05-19, 18, 19340187, 108, 2168, 9661
05-19, 19, 19340149, 99, 2141, 9735
05-19, 19, 19343996, 100, 2141, 9727
05-19, 20, 19343956, 101, 2115, 9792
05-19, 20, 19347788, 101, 2116, 9799
05-19, 21, 19347745, 104, 2073, 9882
05-19, 21, 19351579, 106, 2073, 9886
05-19, 22, 19351540, 114, 2032, 9958
05-19, 22, 19355364, 115, 2036, 9969
05-19, 23, 19355332, 101, 2025, 10026
05-19, 23, 19359180, 101, 2027, 10016
05-19, 24, 19359141, 103, 1982, 10098
05-19, 24, 19362965, 106, 1983, 10110
05-19, 25, 19362920, 108, 1962, 10174
05-19, 25, 19366759, 108, 1963, 10174
05-19, 26, 19366716, 107, 1946, 10235
05-19, 26, 19370561, 108, 1945, 10230
05-19, 27, 19370517, 115, 1906, 10306
05-19, 27, 19374350, 117, 1910, 10307
05-19, 28, 19374320, 102, 1885, 10377
05-19, 28, 19378158, 104, 1884, 10378
05-19, 29, 19378121, 96, 1861, 10446
05-19, 29, 19381960, 96, 1861, 10447
05-19, 30, 19381921, 95, 1836, 10512
05-19, 30, 19385747, 95, 1840, 10522
05-19, 31, 19385706, 98, 1795, 10605
05-19, 31, 19389546, 98, 1794, 10606
06-19, 1, 19389503, 105, 1760, 10676
06-19, 1, 19402104, 107, 1765, 10705
06-19, 2, 19401935, 236, 1749, 10761
06-19, 2, 19414577, 238, 1753, 10750
06-19, 3, 19414415, 311, 1778, 10814
06-19, 3, 19427045, 311, 1780, 10819
06-19, 4, 19426862, 365, 1839, 10889
06-19, 4, 19439506, 367, 1843, 10876
06-19, 5, 19439328, 394, 1926, 10944
06-19, 5, 19451947, 394, 1929, 10959
06-19, 6, 19451738, 445, 2013, 11033
06-19, 6, 19464372, 444, 2015, 11035
06-19, 7, 19464150, 481, 2138, 11097
06-19, 7, 19476797, 479, 2138, 11089
06-19, 8, 19476599, 495, 2240, 11169
06-19, 8, 19489227, 497, 2247, 11169
06-19, 9, 19489000, 521, 2373, 11246
06-19, 9, 19501637, 520, 2374, 11246
06-19, 10, 19501369, 586, 2491, 11331
06-19, 10, 19513996, 583, 2499, 11336
06-19, 11, 19513753, 614, 2627, 11420
06-19, 11, 19526386, 616, 2627, 11422
06-19, 12, 19526099, 644, 2794, 11514
06-19, 12, 19538716, 649, 2804, 11519
06-19, 13, 19538453, 663, 2943, 11629
06-19, 13, 19551060, 665, 2949, 11651
06-19, 14, 19550775, 660, 3128, 11762
06-19, 14, 19563381, 667, 3139, 11775
06-19, 15, 19563042, 751, 3301, 11868
06-19, 15, 19575662, 750, 3315, 11872
06-19, 16, 19575336, 786, 3485, 11992
06-19, 16, 19587963, 785, 3491, 11997
06-19, 17, 19587596, 837, 3693, 12110
06-19, 17, 19600210, 841, 3696, 12126
06-19, 18, 19599860, 857, 3896, 12260
06-19, 18, 19612464, 869, 3899, 12278
06-19, 19, 19612083, 890, 4140, 12397
06-19, 19, 19624720, 895, 4140, 12392
06-19, 20, 19624311, 956, 4331, 12549
06-19, 20, 19636949, 958, 4327, 12550
06-19, 21, 19636527, 1002, 4559, 12696
06-19, 21, 19649163, 1005, 4562, 12691
06-19, 22, 19648731, 1060, 4779, 12851
06-19, 22, 19661353, 1062, 4787, 12856
06-19, 23, 19660883, 1100, 5046, 13029
06-19, 23, 19673505, 1104, 5045, 13041
06-19, 24, 19672978, 1175, 5343, 13199
06-19, 24, 19685593, 1180, 5350, 13209
06-19, 25, 19685056, 1231, 5647, 13398
06-19, 25, 19697671, 1235, 5662, 13401
06-19, 26, 19697058, 1356, 5952, 13603
06-19, 26, 19709666, 1365, 5959, 13616
06-19, 27, 19709055, 1460, 6289, 13802
06-19, 27, 19721675, 1463, 6282, 13823
06-19, 28, 19721021, 1558, 6605, 14059
06-19, 28, 19733612, 1567, 6615, 14086
06-19, 29, 19732927, 1636, 7018, 14299
06-19, 29, 19745537, 1635, 7031, 14314
06-19, 30, 19744830, 1739, 7386, 14562
06-19, 30, 19757437, 1740, 7396, 14581
07-19, 1, 19756715, 1808, 7788, 14843
07-19, 1, 19773455, 1820, 7789, 14879
07-19, 2, 19772338, 2203, 8215, 15187
07-19, 2, 19789101, 2205, 8221, 15205
07-19, 3, 19787882, 2579, 8786, 15485
07-19, 3, 19804639, 2588, 8795, 15499
07-19, 4, 19803275, 2927, 9519, 15800
07-19, 4, 19820007, 2934, 9533, 15836
07-19, 5, 19818603, 3217, 10344, 16146
07-19, 5, 19835356, 3222, 10366, 16155
07-19, 6, 19833729, 3613, 11212, 16545
07-19, 6, 19850476, 3637, 11229, 16546
07-19, 7, 19848771, 3906, 12247, 16964
07-19, 7, 19865501, 3931, 12270, 16975
07-19, 8, 19863644, 4231, 13421, 17381
07-19, 8, 19880393, 4239, 13439, 17395
07-19, 9, 19878446, 4502, 14635, 17883
07-19, 9, 19895170, 4527, 14649, 17909
07-19, 10, 19893035, 4853, 15940, 18427
07-19, 10, 19909775, 4867, 15956, 18446
07-19, 11, 19907407, 5252, 17361, 19024
07-19, 11, 19924116, 5273, 17386, 19058
07-19, 12, 19921493, 5837, 18789, 19714
07-19, 12, 19938219, 5853, 18809, 19741
07-19, 13, 19935285, 6475, 20488, 20374
07-19, 13, 19952015, 6484, 20507, 20405
07-19, 14, 19949003, 6924, 22363, 21121
07-19, 14, 19965732, 6944, 22389, 21135
07-19, 15, 19962396, 7567, 24308, 21929
07-19, 15, 19979080, 7589, 24365, 21955
07-19, 16, 19975346, 8396, 26444, 22803
07-19, 16, 19992064, 8417, 26473, 22824
07-19, 17, 19988213, 8990, 28829, 23746
07-19, 17, 20004976, 9006, 28823, 23762
07-19, 18, 20000707, 9691, 31401, 24768
07-19, 18, 20017431, 9707, 31411, 24807
07-19, 19, 20012791, 10579, 34085, 25901
07-19, 19, 20029492, 10598, 34129, 25926
07-19, 20, 20024423, 11510, 37104, 27108
07-19, 20, 20041110, 11522, 37134, 27168
07-19, 21, 20035511, 12698, 40280, 28445
07-19, 21, 20052179, 12723, 40332, 28489
07-19, 22, 20046207, 13700, 43934, 29882
07-19, 22, 20062875, 13727, 43999, 29911
07-19, 23, 20056241, 14946, 47877, 31448
07-19, 23, 20072862, 14988, 47951, 31500
07-19, 24, 20065824, 16126, 52191, 33160
07-19, 24, 20082479, 16148, 52256, 33207
07-19, 25, 20074577, 17765, 56705, 35043
07-19, 25, 20091230, 17799, 56775, 35075
07-19, 26, 20082780, 19313, 61717, 37069
07-19, 26, 20099326, 19353, 61859, 37130
07-19, 27, 20090202, 20801, 67307, 39358
07-19, 27, 20106822, 20848, 67425, 39362
07-19, 28, 20096628, 22943, 73221, 41665
07-19, 28, 20113222, 22974, 73320, 41730
07-19, 29, 20102211, 24939, 79743, 44353
07-19, 29, 20118762, 24997, 79879, 44397
07-19, 30, 20106730, 27183, 86954, 47168
07-19, 30, 20123271, 27229, 87079, 47245
07-19, 31, 20110201, 29585, 94786, 50252
07-19, 31, 20126720, 29650, 94914, 50329
08-19, 1, 20112425, 32391, 103099, 53698
08-19, 1, 20126470, 32482, 103215, 53772
08-19, 2, 20111080, 35011, 112469, 57379
08-19, 2, 20125151, 35076, 112581, 57457
08-19, 3, 20108195, 38146, 122529, 61395
08-19, 3, 20122263, 38195, 122710, 61423
08-19, 4, 20103960, 41623, 133183, 65825
08-19, 4, 20117908, 41731, 133380, 65898
08-19, 5, 20097907, 45122, 145391, 70497
08-19, 5, 20111863, 45250, 145560, 70570
08-19, 6, 20090205, 49301, 158150, 75587
08-19, 6, 20104042, 49449, 158419, 75659
08-19, 7, 20080180, 53908, 172324, 81157
08-19, 7, 20094102, 54048, 172502, 81243
08-19, 8, 20068460, 58353, 187757, 87325
08-19, 8, 20082361, 58498, 187939, 87423
08-19, 9, 20054037, 63734, 204513, 93937
08-19, 9, 20067834, 63902, 204797, 94014
08-19, 10, 20037188, 69292, 222677, 101390
08-19, 10, 20050904, 69449, 223002, 101518
08-19, 11, 20017406, 75646, 242391, 109430
08-19, 11, 20031225, 75785, 242648, 109541
08-19, 12, 19995150, 82029, 264048, 117972
08-19, 12, 20008795, 82197, 264396, 118137
08-19, 13, 19969310, 89493, 287305, 127417
08-19, 13, 19982946, 89668, 287670, 127567
08-19, 14, 19939990, 97376, 312810, 137675
08-19, 14, 19953562, 97560, 313234, 137821
08-19, 15, 19906742, 105877, 340616, 148942
08-19, 15, 19920146, 106165, 341089, 149103
08-19, 16, 19868926, 115504, 370952, 161121
08-19, 16, 19882191, 115730, 371539, 161369
08-19, 17, 19827311, 125078, 403951, 174489
08-19, 17, 19840517, 125296, 404640, 174702
08-19, 18, 19779867, 136427, 439681, 189180
08-19, 18, 19793072, 136775, 440250, 189384
08-19, 19, 19727083, 149321, 478151, 204926
08-19, 19, 19740105, 149698, 478788, 205216
08-19, 20, 19668453, 162334, 521005, 222015
08-19, 20, 19681310, 162744, 521770, 222309
08-19, 21, 19603545, 176369, 567623, 240596
08-19, 21, 19616452, 176767, 568366, 240874
08-19, 22, 19531213, 192857, 617413, 260976
08-19, 22, 19543966, 193289, 618325, 261205
08-19, 23, 19451313, 209860, 672914, 282698
08-19, 23, 19463903, 210369, 673836, 283003
08-19, 24, 19362595, 228836, 733006, 306674
08-19, 24, 19375178, 229304, 733906, 307049
08-19, 25, 19265211, 249544, 797896, 332786
08-19, 25, 19277429, 250074, 799032, 333228
08-19, 26, 19158068, 271615, 868954, 361126
08-19, 26, 19170185, 272280, 870077, 361547
08-19, 27, 19039688, 296042, 946419, 391940
08-19, 27, 19051763, 296670, 947638, 392344
08-19, 28, 18910557, 320948, 1031386, 425524
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213784, 10, 0, 0
01-20, 2, 13212779, 10, 0, 0
01-20, 3, 13212762, 24, 3, 0
01-20, 3, 13211759, 22, 3, 0
01-20, 4, 13211748, 22, 14, 0
01-20, 4, 13210743, 22, 14, 0
01-20, 5, 13210733, 26, 20, 0
01-20, 5, 13209727, 26, 21, 0
01-20, 6, 13209714, 29, 30, 1
01-20, 6, 13208710, 29, 29, 1
01-20, 7, 13208693, 36, 39, 1
01-20, 7, 13207690, 36, 37, 1
01-20, 8, 13207683, 28, 52, 1
01-20, 8, 13206679, 28, 51, 1
01-20, 9, 13206661, 31, 64, 3
01-20, 9, 13205655, 31, 65, 3
01-20, 10, 13205637, 38, 74, 5
01-20, 10, 13204631, 38, 75, 5
01-20, 11, 13204620, 33, 88, 8
01-20, 11, 13203616, 33, 87, 8
01-20, 12, 13203607, 35, 90, 12
01-20, 12, 13202604, 35, 88, 12
01-20, 13, 13202586, 43, 97, 13
01-20, 13, 13201578, 44, 99, 13
01-20, 14, 13201560, 45, 113, 16
01-20, 14, 13200554, 45, 114, 16
01-20, 15, 13200542, 35, 131, 21
01-20, 15, 13199535, 35, 133, 21
01-20, 16, 13199524, 30, 147, 23
01-20, 16, 13198519, 30, 147, 23
01-20, 17, 13198504, 27, 157, 31
01-20, 17, 13197496, 28, 159, 31
01-20, 18, 13197485, 29, 161, 39
01-20, 18, 13196477, 30, 160, 42
01-20, 19, 13196460, 38, 164, 47
01-20, 19, 13195458, 38, 162, 46
01-20, 20, 13195440, 43, 169, 52
01-20, 20, 13194434, 43, 170, 52
01-20, 21, 13194416, 42, 179, 62
01-20, 21, 13193412, 42, 178, 62
01-20, 22, 13193396, 37, 190, 71
01-20, 22, 13192392, 37, 189, 71
01-20, 23, 13192371, 42, 198, 78
01-20, 23, 13191367, 42, 197, 78
01-20, 24, 13191353, 35, 215, 81
01-20, 24, 13190350, 35, 213, 81
01-20, 25, 13190331, 38, 221, 89
01-20, 25, 13189327, 38, 222, 87
01-20, 26, 13189311, 36, 232, 95
01-20, 26, 13188304, 36, 232, 97
01-20, 27, 13188282, 47, 238, 102
01-20, 27, 13187278, 47, 237, 102
01-20, 28, 13187256, 52, 238, 118
01-20, 28, 13186252, 52, 238, 117
01-20, 29, 13186231, 58, 242, 128
01-20, 29, 13185224, 58, 242, 130
01-20, 30, 13185205, 46, 263, 140
01-20, 30, 13184200, 46, 262, 141
01-20, 31, 13184165, 57, 273, 154
01-20, 31, 13183157, 57, 274, 156
02-19, 1, 13183125, 70, 285, 164
02-19, 1, 13185822, 70, 285, 165
02-19, 2, 13185796, 73, 297, 176
02-19, 2, 13188492, 73, 301, 174
02-19, 3, 13188454, 83, 321, 182
02-19, 3, 13191151, 84, 322, 181
02-19, 4, 13191118, 84, 335, 201
02-19, 4, 13193819, 84, 335, 198
02-19, 5, 13193787, 84, 351, 214
02-19, 5, 13196481, 86, 352, 215
02-19, 6, 13196445, 85, 372, 232
02-19, 6, 13199140, 86, 375, 231
02-19, 7, 13199098, 90, 394, 250
02-19, 7, 13201796, 90, 394, 250
02-19, 8, 13201753, 94, 413, 270
02-19, 8, 13204451, 95, 413, 269
02-19, 9, 13204397, 115, 432, 284
02-19, 9, 13207094, 116, 432, 284
02-19, 10, 13207050, 110, 468, 298
02-19, 10, 13209745, 110, 470, 299
02-19, 11, 13209701, 105, 501, 317
02-19, 11, 13212390, 107, 505, 320
02-19, 12, 13212346, 113, 528, 335
02-19, 12, 13215044, 116, 525, 335
02-19, 13, 13214998, 114, 550, 358
02-19, 13, 13217694, 115, 551, 358
02-19, 14, 13217643, 122, 576, 377
02-19, 14, 13220333, 125, 577, 381
02-19, 15, 13220269, 138, 614, 395
02-19, 15, 13222963, 140, 616, 395
02-19, 16, 13222910, 133, 652, 419
02-19, 16, 13225606, 134, 653, 419
02-19, 17, 13225524, 174, 674, 440
02-19, 17, 13228221, 174, 677, 438
02-19, 18, 13228158, 168, 724, 460
02-19, 18, 13230850, 168, 727, 463
02-19, 19, 13230764, 195, 764, 485
02-19, 19, 13233461, 197, 766, 482
02-19, 20, 13233372, 203, 821, 510
02-19, 20, 13236071, 205, 820, 508
02-19, 21, 13235988, 212, 869, 535
02-19, 21, 13238691, 212, 866, 533
02-19, 22, 13238600, 232, 908, 562
02-19, 22, 13241293, 232, 910, 565
02-19, 23, 13241193, 245, 970, 592
02-19, 23, 13243876, 248, 975, 599
02-19, 24, 13243767, 256, 1045, 630
02-19, 24, 13246466, 258, 1038, 634
02-19, 25, 13246346, 277, 1103, 670
02-19, 25, 13249045, 281, 1097, 671
02-19, 26, 13248938, 268, 1182, 706
02-19, 26, 13251636, 271, 1182, 703
02-19, 27, 13251530, 266, 1243, 753
02-19, 27, 13254222, 267, 1242, 759
02-19, 28, 13254108, 270, 1306, 806
02-19, 28, 13256816, 270, 1300, 802
02-19, 29, 13256692, 291, 1367, 838
02-19, 29, 13259391, 291, 1361, 843
03-19, 1, 13259258, 296, 1435, 897
03-19, 1, 13259665, 296, 1434, 900
03-19, 2, 13259600, 242, 1492, 961
03-19, 2, 13260009, 243, 1491, 961
03-19, 3, 13259936, 206, 1553, 1009
03-19, 3, 13260346, 206, 1552, 1009
03-19, 4, 13260266, 209, 1562, 1076
03-19, 4, 13260671, 210, 1563, 1078
03-19, 5, 13260615, 181, 1600, 1126
03-19, 5, 13261020, 181, 1600, 1130
03-19, 6, 13260943, 185, 1616, 1187
03-19, 6, 13261352, 186, 1616, 1186
03-19, 7, 13261269, 193, 1637, 1241
03-19, 7, 13261679, 193, 1638, 1239
