Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199501, 368, 1611, 990
02-19, 24, 19199342, 381, 1701, 1046
02-19, 24, 19196186, 386, 1698, 1047
02-19, 25, 19196029, 390, 1801, 1097
02-19, 25, 19192876, 390, 1796, 1102
02-19, 26, 19192668, 449, 1860, 1187
02-19, 26, 19189505, 451, 1866, 1189
02-19, 27, 19189330, 443, 1985, 1253
02-19, 27, 19186184, 442, 1983, 1249
02-19, 28, 19185966, 495, 2076, 1321
02-19, 28, 19182800, 500, 2081, 1324
02-19, 29, 19182578, 508, 2220, 1399
02-19, 29, 19179433, 511, 2212, 1396
03-19, 1, 19179205, 537, 2352, 1458
03-19, 1, 19180433, 537, 2352, 1462
03-19, 2, 19180300, 480, 2456, 1548
03-19, 2, 19181526, 482, 2458, 1550
03-19, 3, 19181402, 414, 2553, 1647
03-19, 3, 19182632, 414, 2551, 1651
03-19, 4, 19182495, 394, 2628, 1731
03-19, 4, 19183719, 398, 2630, 1733
03-19, 5, 19183591, 378, 2687, 1824
03-19, 5, 19184825, 380, 2684, 1823
03-19, 6, 19184693, 337, 2748, 1934
03-19, 6, 19185926, 340, 2743, 1935
03-19, 7, 19185797, 342, 2776, 2029
03-19, 7, 19187028, 344, 2774, 2030
03-19, 8, 19186893, 334, 2826, 2123
03-19, 8, 19188126, 334, 2825, 2123
03-19, 9, 19187979, 356, 2861, 2212
03-19, 9, 19189212, 357, 2862, 2209
03-19, 10, 19189086, 340, 2923, 2291
03-19, 10, 19190315, 341, 2922, 2294
03-19, 11, 19190165, 357, 2954, 2396
03-19, 11, 19191398, 358, 2951, 2397
03-19, 12, 19191268, 335, 3009, 2492
03-19, 12, 19192501, 337, 3006, 2492
03-19, 13, 19192359, 344, 3022, 2611
03-19, 13, 19193590, 344, 3022, 2612
03-19, 14, 19193443, 345, 3050, 2730
03-19, 14, 19194677, 345, 3047, 2731
03-19, 15, 19194512, 361, 3093, 2834
03-19, 15, 19195751, 362, 3088, 2831
03-19, 16, 19195595, 391, 3104, 2942
03-19, 16, 19196829, 392, 3100, 2943
03-19, 17, 19196704, 370, 3126, 3064
03-19, 17, 19197940, 369, 3124, 3063
03-19, 18, 19197790, 363, 3154, 3189
03-19, 18, 19199018, 364, 3156, 3190
03-19, 19, 19198845, 390, 3179, 3314
03-19, 19, 19200078, 391, 3180, 3311
03-19, 20, 19199906, 416, 3221, 3417
03-19, 20, 19201139, 418, 3220, 3415
03-19, 21, 19200990, 399, 3290, 3513
03-19, 21, 19202218, 401, 3292, 3513
03-19, 22, 19202037, 432, 3328, 3627
03-19, 22, 19203271, 432, 3328, 3625
03-19, 23, 19203118, 433, 3350, 3755
03-19, 23, 19204355, 435, 3346, 3752
03-19, 24, 19204185, 430, 3420, 3853
03-19, 24, 19205421, 431, 3414, 3854
03-19, 25, 19205258, 422, 3453, 3987
03-19, 25, 19206491, 423, 3452, 3986
03-19, 26, 19206322, 417, 3528, 4085
03-19, 26, 19207562, 417, 3525, 4080
03-19, 27, 19207391, 404, 3595, 4194
03-19, 27, 19208623, 406, 3600, 4187
03-19, 28, 19208435, 425, 3628, 4328
03-19, 28, 19209671, 427, 3625, 4325
03-19, 29, 19209468, 466, 3648, 4466
03-19, 29, 19210693, 467, 3651, 4469
03-19, 30, 19210518, 466, 3713, 4583
03-19, 30, 19211757, 466, 3711, 4578
03-19, 31, 19211593, 445, 3781, 4693
03-19, 31, 19212824, 446, 3780, 4694
04-19, 1, 19212632, 462, 3829, 4821
04-19, 1, 19214665, 463, 3829, 4829
04-19, 2, 19214603, 337, 3884, 4962
04-19, 2, 19216639, 339, 3886, 4964
04-19, 3, 19216575, 275, 3881, 5097
04-19, 3, 19218614, 275, 3882, 5099
04-19, 4, 19218530, 263, 3858, 5219
04-19, 4, 19220567, 263, 3863, 5219
04-19, 5, 19220489, 232, 3859, 5332
04-19, 5, 19222527, 233, 3862, 5332
04-19, 6, 19222437, 224, 3825, 5468
04-19, 6, 19224477, 224, 3823, 5472
04-19, 7, 19224400, 202, 3772, 5622
04-19, 7, 19226432, 202, 3775, 5629
04-19, 8, 19226342, 217, 3730, 5749
04-19, 8, 19228379, 217, 3732, 5752
04-19, 9, 19228302, 203, 3693, 5882
04-19, 9, 19230331, 204, 3697, 5890
04-19, 10, 19230252, 188, 3651, 6031
04-19, 10, 19232290, 188, 3650, 6036
04-19, 11, 19232208, 201, 3581, 6174
04-19, 11, 19234243, 203, 3584, 6176
04-19, 12, 19234172, 198, 3529, 6307
04-19, 12, 19236213, 198, 3529, 6308
04-19, 13, 19236137, 189, 3481, 6441
04-19, 13, 19238171, 191, 3483, 6445
04-19, 14, 19238095, 191, 3429, 6575
04-19, 14, 19240137, 191, 3431, 6573
04-19, 15, 19240076, 182, 3380, 6694
04-19, 15, 19242116, 183, 3381, 6694
04-19, 16, 19242041, 192, 3342, 6799
04-19, 16, 19244084, 193, 3340, 6799
04-19, 17, 19244015, 181, 3315, 6905
04-19, 17, 19246058, 182, 3313, 6905
04-19, 18, 19245992, 186, 3251, 7029
04-19, 18, 19248029, 187, 3252, 7032
04-19, 19, 19247978, 158, 3230, 7134
04-19, 19, 19250013, 159, 3230, 7140
04-19, 20, 19249958, 150, 3196, 7238
04-19, 20, 19251997, 151, 3199, 7237
04-19, 21, 19251933, 164, 3142, 7345
04-19, 21, 19253974, 164, 3139, 7349
04-19, 22, 19253921, 142, 3107, 7456
04-19, 22, 19255956, 143, 3109, 7460
04-19, 23, 19255907, 138, 3051, 7572
04-19, 23, 19257948, 140, 3047, 7575
04-19, 24, 19257880, 155, 3005, 7670
04-19, 24, 19259921, 156, 3004, 7671
04-19, 25, 19259856, 167, 2950, 7779
04-19, 25, 19261892, 169, 2951, 7782
04-19, 26, 19261829, 162, 2917, 7886
04-19, 26, 19263867, 160, 2917, 7892
04-19, 27, 19263801, 170, 2880, 7985
04-19, 27, 19265843, 171, 2875, 7989
04-19, 28, 19265793, 158, 2843, 8084
04-19, 28, 19267831, 159, 2847, 8083
04-19, 29, 19267786, 149, 2802, 8183
04-19, 29, 19269824, 150, 2801, 8187
04-19, 30, 19269763, 158, 2740, 8301
04-19, 30, 19271805, 159, 2736, 8304
05-19, 1, 19271750, 153, 2687, 8414
05-19, 1, 19275590, 155, 2684, 8415
05-19, 2, 19275535, 153, 2652, 8504
05-19, 2, 19279366, 156, 2656, 8506
05-19, 3, 19279309, 153, 2620, 8602
05-19, 3, 19283139, 158, 2619, 8608
05-19, 4, 19283086, 148, 2584, 8706
05-19, 4, 19286913, 151, 2583, 8717
05-19, 5, 19286855, 150, 2555, 8804
05-19, 5, 19290679, 152, 2557, 8816
05-19, 6, 19290640, 125, 2534, 8905
05-19, 6, 19294477, 126, 2534, 8907
05-19, 7, 19294422, 131, 2511, 8980
05-19, 7, 19298263, 132, 2511, 8978
05-19, 8, 19298217, 139, 2463, 9065
05-19, 8, 19302061, 139, 2466, 9058
05-19, 9, 19302013, 137, 2427, 9147
05-19, 9, 19305842, 138, 2431, 9153
05-19, 10, 19305792, 132, 2397, 9243
05-19, 10, 19309623, 133, 2398, 9250
05-19, 11, 19309582, 139, 2340, 9343
05-19, 11, 19313424, 143, 2343, 9334
05-19, 12, 19313389, 122, 2312, 9421
05-19, 12, 19317222, 124, 2318, 9420
05-19, 13, 19317173, 120, 2289, 9502
05-19, 13, 19321015, 122, 2290, 9497
05-19, 14, 19320977, 112, 2257, 9578
05-19, 14, 19324814, 114, 2260, 9576
05-19, 15, 19324773, 111, 2238, 9642
05-19, 15, 19328616, 114, 2242, 9632
05-19, 16, 19328572, 111, 2214, 9707
05-19, 16, 19332417, 113, 2211, 9703
05-19, 17, 19332367, 113, 2179, 9785
05-19, 17, 19336202, 115, 2183, 9784
05-19, 18, 19336152, 115, 2159, 9858
05-19, 18, 19339992, 119, 2164, 9849
05-19, 19, 19339942, 119, 2145, 9918
05-19, 19, 19343774, 122, 2146, 9922
05-19, 20, 19343736, 116, 2106, 10006
05-19, 20, 19347575, 117, 2111, 10001
05-19, 21, 19347539, 107, 2084, 10074
05-19, 21, 19351374, 109, 2086, 10075
05-19, 22, 19351328, 109, 2049, 10158
05-19, 22, 19355164, 110, 2050, 10160
05-19, 23, 19355108, 111, 2036, 10229
05-19, 23, 19358948, 111, 2036, 10229
05-19, 24, 19358905, 108, 2011, 10300
05-19, 24, 19362740, 112, 2013, 10299
05-19, 25, 19362696, 118, 1969, 10381
05-19, 25, 19366534, 119, 1969, 10382
05-19, 26, 19366496, 97, 1961, 10450
05-19, 26, 19370332, 99, 1961, 10452
05-19, 27, 19370296, 96, 1924, 10528
05-19, 27, 19374127, 97, 1925, 10535
05-19, 28, 19374098, 91, 1892, 10603
05-19, 28, 19377934, 91, 1893, 10606
05-19, 29, 19377904, 84, 1865, 10671
05-19, 29, 19381744, 84, 1867, 10669
05-19, 30, 19381706, 84, 1839, 10735
05-19, 30, 19385545, 86, 1836, 10737
05-19, 31, 19385517, 86, 1784, 10817
05-19, 31, 19389360, 88, 1783, 10813
06-19, 1, 19389328, 85, 1747, 10884
06-19, 1, 19401944, 91, 1751, 10895
06-19, 2, 19401763, 232, 1736, 10950
06-19, 2, 19414400, 233, 1736, 10949
06-19, 3, 19414223, 317, 1766, 11012
06-19, 3, 19426864, 318, 1768, 11005
06-19, 4, 19426685, 372, 1837, 11061
06-19, 4, 19439320, 376, 1838, 11058
06-19, 5, 19439134, 403, 1924, 11131
06-19, 5, 19451771, 407, 1923, 11128
06-19, 6, 19451575, 428, 2034, 11192
06-19, 6, 19464198, 428, 2040, 11200
06-19, 7, 19463997, 463, 2146, 11260
06-19, 7, 19476621, 465, 2148, 11269
06-19, 8, 19476415, 483, 2237, 11368
06-19, 8, 19489039, 484, 2236, 11381
06-19, 9, 19488830, 499, 2354, 11457
06-19, 9, 19501446, 498, 2352, 11481
06-19, 10, 19501219, 534, 2467, 11557
06-19, 10, 19513860, 533, 2465, 11556
06-19, 11, 19513606, 570, 2597, 11641
06-19, 11, 19526240, 568, 2600, 11643
06-19, 12, 19526002, 570, 2740, 11739
06-19, 12, 19538639, 571, 2740, 11738
06-19, 13, 19538351, 625, 2891, 11821
06-19, 13, 19550979, 627, 2892, 11827
06-19, 14, 19550712, 653, 3027, 11933
06-19, 14, 19563341, 656, 3029, 11936
06-19, 15, 19563060, 685, 3161, 12056
06-19, 15, 19575686, 690, 3167, 12056
06-19, 16, 19575350, 751, 3324, 12174
06-19, 16, 19587986, 751, 3321, 12178
06-19, 17, 19587662, 796, 3470, 12308
06-19, 17, 19600282, 799, 3475, 12317
06-19, 18, 19599930, 824, 3685, 12434
06-19, 18, 19612559, 824, 3686, 12441
06-19, 19, 19612205, 843, 3887, 12575
06-19, 19, 19624820, 844, 3891, 12592
06-19, 20, 19624431, 866, 4118, 12732
06-19, 20, 19637052, 866, 4118, 12748
06-19, 21, 19636649, 936, 4323, 12876
06-19, 21, 19649269, 933, 4327, 12892
06-19, 22, 19648828, 988, 4555, 13050
06-19, 22, 19661451, 993, 4558, 13056
06-19, 23, 19660986, 1063, 4804, 13205
06-19, 23, 19673615, 1069, 4801, 13210
06-19, 24, 19673138, 1146, 5031, 13380
06-19, 24, 19685752, 1145, 5047, 13388
06-19, 25, 19685255, 1201, 5319, 13557
06-19, 25, 19697876, 1210, 5311, 13572
06-19, 26, 19697330, 1288, 5587, 13764
06-19, 26, 19709957, 1293, 5585, 13771
06-19, 27, 19709433, 1314, 5905, 13954
06-19, 27, 19722071, 1318, 5902, 13952
06-19, 28, 19721476, 1385, 6224, 14158
06-19, 28, 19734104, 1388, 6223, 14165
06-19, 29, 19733490, 1480, 6519, 14391
06-19, 29, 19746107, 1484, 6519, 14407
06-19, 30, 19745436, 1542, 6902, 14637
06-19, 30, 19758061, 1546, 6911, 14636
07-19, 1, 19757320, 1661, 7310, 14863
07-19, 1, 19774072, 1672, 7333, 14866
07-19, 2, 19772972, 2116, 7738, 15117
07-19, 2, 19789765, 2112, 7742, 15113
07-19, 3, 19788602, 2429, 8319, 15382
07-19, 3, 19805354, 2435, 8332, 15400
07-19, 4, 19804114, 2689, 9047, 15671
07-19, 4, 19820864, 2698, 9048, 15700
07-19, 5, 19819506, 2982, 9785, 16037
07-19, 5, 19836254, 2991, 9795, 16059
07-19, 6, 19834814, 3256, 10619, 16410
07-19, 6, 19851559, 3270, 10621, 16438
07-19, 7, 19849982, 3555, 11516, 16835
07-19, 7, 19866742, 3558, 11518, 16859
07-19, 8, 19865037, 3897, 12477, 17266
07-19, 8, 19881774, 3909, 12487, 17296
07-19, 9, 19879838, 4256, 13630, 17742
07-19, 9, 19896556, 4273, 13639, 17787
07-19, 10, 19894517, 4609, 14849, 18280
07-19, 10, 19911245, 4614, 14883, 18302
07-19, 11, 19909053, 5022, 16156, 18813
07-19, 11, 19925816, 5007, 16172, 18838
07-19, 12, 19923387, 5380, 17639, 19427
07-19, 12, 19940122, 5398, 17640, 19462
07-19, 13, 19937461, 5888, 19188, 20085
07-19, 13, 19954196, 5900, 19208, 20107
07-19, 14, 19951370, 6440, 20786, 20815
07-19, 14, 19968093, 6444, 20848, 20815
07-19, 15, 19964929, 7023, 22694, 21554
07-19, 15, 19981631, 7047, 22726, 21585
07-19, 16, 19978225, 7674, 24679, 22411
07-19, 16, 19994945, 7696, 24716, 22421
07-19, 17, 19991332, 8253, 26912, 23281
07-19, 17, 20008038, 8257, 26986, 23286
07-19, 18, 20003932, 9060, 29339, 24236
07-19, 18, 20020612, 9111, 29398, 24235
07-19, 19, 20016257, 9907, 31914, 25278
07-19, 19, 20032906, 9930, 31973, 25336
07-19, 20, 20028109, 10859, 34753, 26424
07-19, 20, 20044814, 10887, 34790, 26443
07-19, 21, 20039640, 11836, 37780, 27678
07-19, 21, 20056361, 11874, 37817, 27671
07-19, 22, 20050718, 12957, 41031, 29017
07-19, 22, 20067418, 12982, 41057, 29055
07-19, 23, 20061223, 14055, 44762, 30472
07-19, 23, 20077908, 14096, 44797, 30500
07-19, 24, 20071164, 15282, 48739, 32116
07-19, 24, 20087869, 15317, 48780, 32124
07-19, 25, 20080563, 16625, 53095, 33807
07-19, 25, 20097203, 16679, 53158, 33839
07-19, 26, 20089251, 18063, 57836, 35729
07-19, 26, 20105842, 18108, 57964, 35754
07-19, 27, 20097181, 19644, 63041, 37802
07-19, 27, 20113862, 19655, 63109, 37831
07-19, 28, 20104460, 21355, 68590, 40052
07-19, 28, 20121073, 21421, 68681, 40071
07-19, 29, 20110829, 23042, 74841, 42534
07-19, 29, 20127408, 23066, 74954, 42607
07-19, 30, 20116211, 25206, 81431, 45187
07-19, 30, 20132812, 25245, 81542, 45225
07-19, 31, 20120562, 27572, 88594, 48096
07-19, 31, 20137126, 27617, 88749, 48121
08-19, 1, 20123717, 30149, 96469, 51278
08-19, 1, 20137861, 30221, 96545, 51312
08-19, 2, 20123337, 32797, 105051, 54754
08-19, 2, 20137421, 32869, 105171, 54804
08-19, 3, 20121693, 35714, 114369, 58489
08-19, 3, 20135689, 35811, 114534, 58557
08-19, 4, 20118535, 38817, 124706, 62533
08-19, 4, 20132655, 38912, 124798, 62552
08-19, 5, 20113891, 42326, 135882, 66818
08-19, 5, 20127923, 42461, 136002, 66857
08-19, 6, 20107511, 46213, 147900, 71619
08-19, 6, 20121486, 46297, 148109, 71677
08-19, 7, 20099288, 50489, 160982, 76810
08-19, 7, 20113227, 50596, 161166, 76906
08-19, 8, 20089080, 54851, 175314, 82650
08-19, 8, 20103082, 54932, 175485, 82722
08-19, 9, 20076886, 59654, 190921, 88760
08-19, 9, 20090786, 59773, 191108, 88880
08-19, 10, 20062189, 64722, 208244, 95392
08-19, 10, 20075937, 64856, 208594, 95486
08-19, 11, 20044491, 70835, 226788, 102759
08-19, 11, 20058264, 70988, 227084, 102863
08-19, 12, 20024316, 77047, 246934, 110902
08-19, 12, 20038194, 77147, 247157, 111027
08-19, 13, 20001170, 83735, 269024, 119596
08-19, 13, 20014968, 83868, 269348, 119667
08-19, 14, 19974818, 91032, 292881, 129120
08-19, 14, 19988510, 91231, 293219, 129217
08-19, 15, 19944779, 99265, 318600, 139533
08-19, 15, 19958378, 99516, 318957, 139652
08-19, 16, 19910645, 108268, 346506, 151084
08-19, 16, 19924320, 108497, 346801, 151211
08-19, 17, 19872312, 117893, 377249, 163375
08-19, 17, 19885698, 118151, 377727, 163579
08-19, 18, 19829138, 128294, 410988, 176735
08-19, 18, 19842517, 128485, 411508, 176971
08-19, 19, 19781400, 139161, 447398, 191522
08-19, 19, 19794809, 139440, 447889, 191669
08-19, 20, 19727933, 151350, 487197, 207327
08-19, 20, 19740921, 151731, 487852, 207629
08-19, 21, 19667982, 164871, 530781, 224499
08-19, 21, 19681023, 165258, 531420, 224758
08-19, 22, 19601774, 179655, 577305, 243725
08-19, 22, 19614983, 179969, 577878, 243955
08-19, 23, 19528514, 195600, 628561, 264110
08-19, 23, 19541370, 195975, 629331, 264435
08-19, 24, 19447933, 212547, 684124, 286507
08-19, 24, 19460774, 212980, 684777, 286906
08-19, 25, 19358028, 232000, 744492, 310917
08-19, 25, 19370515, 232607, 745434, 311207
08-19, 26, 19258686, 252706, 811175, 337196
08-19, 26, 19271147, 253317, 812106, 337519
08-19, 27, 19149960, 275097, 883033, 365999
08-19, 27, 19162275, 275733, 883933, 366474
08-19, 28, 19030405, 299309, 961129, 397572
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213786, 8, 0, 0
01-20, 2, 13212781, 8, 0, 0
01-20, 3, 13212773, 15, 1, 0
01-20, 3, 13211768, 15, 1, 0
01-20, 4, 13211758, 18, 8, 0
01-20, 4, 13210752, 19, 8, 0
01-20, 5, 13210738, 24, 16, 1
01-20, 5, 13209733, 24, 16, 1
01-20, 6, 13209720, 28, 25, 1
01-20, 6, 13208715, 28, 25, 1
01-20, 7, 13208697, 34, 37, 1
01-20, 7, 13207692, 34, 37, 1
01-20, 8, 13207682, 33, 45, 4
01-20, 8, 13206677, 33, 45, 4
01-20, 9, 13206667, 28, 59, 5
01-20, 9, 13205662, 28, 59, 5
01-20, 10, 13205645, 31, 73, 5
01-20, 10, 13204640, 31, 73, 5
01-20, 11, 13204625, 37, 81, 6
01-20, 11, 13203620, 37, 81, 6
01-20, 12, 13203611, 31, 91, 11
01-20, 12, 13202606, 31, 91, 11
01-20, 13, 13202591, 35, 99, 14
01-20, 13, 13201583, 37, 100, 14
01-20, 14, 13201568, 36, 113, 17
01-20, 14, 13200562, 37, 113, 17
01-20, 15, 13200548, 30, 127, 24
01-20, 15, 13199543, 30, 127, 24
01-20, 16, 13199525, 37, 137, 25
01-20, 16, 13198520, 37, 137, 25
01-20, 17, 13198507, 32, 149, 31
01-20, 17, 13197502, 32, 148, 32
01-20, 18, 13197493, 31, 155, 35
01-20, 18, 13196488, 31, 154, 36
01-20, 19, 13196471, 39, 154, 45
01-20, 19, 13195466, 39, 152, 47
01-20, 20, 13195453, 37, 161, 53
01-20, 20, 13194446, 38, 162, 53
01-20, 21, 13194427, 51, 166, 55
01-20, 21, 13193424, 51, 164, 55
01-20, 22, 13193408, 48, 177, 61
01-20, 22, 13192400, 49, 178, 62
01-20, 23, 13192382, 44, 191, 72
01-20, 23, 13191375, 44, 191, 74
01-20, 24, 13191352, 45, 208, 79
01-20, 24, 13190347, 46, 208, 78
01-20, 25, 13190319, 58, 214, 88
01-20, 25, 13189314, 58, 214, 88
01-20, 26, 13189293, 58, 230, 93
01-20, 26, 13188285, 58, 233, 93
01-20, 27, 13188261, 55, 254, 99
01-20, 27, 13187255, 53, 256, 100
01-20, 28, 13187223, 65, 271, 105
01-20, 28, 13186218, 65, 271, 105
01-20, 29, 13186194, 65, 283, 117
01-20, 29, 13185186, 66, 286, 116
01-20, 30, 13185151, 72, 301, 130
01-20, 30, 13184148, 72, 301, 128
01-20, 31, 13184122, 69, 323, 135
01-20, 31, 13183119, 68, 325, 132
02-19, 1, 13183077, 84, 340, 143
02-19, 1, 13185770, 85, 342, 145
02-19, 2, 13185736, 80, 375, 151
02-19, 2, 13188432, 80, 377, 151
02-19, 3, 13188396, 83, 403, 158
02-19, 3, 13191094, 82, 405, 157
02-19, 4, 13191048, 99, 412, 179
02-19, 4, 13193743, 98, 415, 180
02-19, 5, 13193704, 94, 442, 196
02-19, 5, 13196402, 94, 442, 196
02-19, 6, 13196360, 92, 468, 214
02-19, 6, 13199058, 92, 466, 216
02-19, 7, 13199005, 110, 477, 240
02-19, 7, 13201697, 110, 479, 244
02-19, 8, 13201643, 109, 523, 255
02-19, 8, 13204338, 108, 526, 256
02-19, 9, 13204278, 122, 553, 275
02-19, 9, 13206977, 121, 551, 277
02-19, 10, 13206930, 113, 593, 290
02-19, 10, 13209626, 114, 591, 293
02-19, 11, 13209564, 124, 622, 314
02-19, 11, 13212263, 123, 620, 316
02-19, 12, 13212195, 147, 642, 338
02-19, 12, 13214893, 145, 641, 341
02-19, 13, 13214825, 159, 677, 359
02-19, 13, 13217516, 160, 679, 363
02-19, 14, 13217460, 142, 734, 382
02-19, 14, 13220152, 145, 737, 382
02-19, 15, 13220073, 154, 788, 401
02-19, 15, 13222774, 153, 783, 404
02-19, 16, 13222706, 160, 815, 433
02-19, 16, 13225403, 161, 816, 432
02-19, 17, 13225314, 193, 840, 465
02-19, 17, 13228008, 193, 844, 465
02-19, 18, 13227933, 187, 893, 497
02-19, 18, 13230628, 188, 895, 497
02-19, 19, 13230550, 182, 952, 524
02-19, 19, 13233237, 185, 959, 525
02-19, 20, 13233126, 215, 1008, 557
02-19, 20, 13235816, 218, 1011, 559
02-19, 21, 13235734, 212, 1066, 592
02-19, 21, 13238428, 215, 1067, 592
02-19, 22, 13238324, 219, 1136, 623
02-19, 22, 13241021, 217, 1139, 623
02-19, 23, 13240904, 242, 1199, 655
02-19, 23, 13243591, 246, 1202, 659
02-19, 24, 13243474, 275, 1253, 696
02-19, 24, 13246161, 277, 1258, 700
02-19, 25, 13246042, 268, 1347, 739
02-19, 25, 13248736, 270, 1348, 740
02-19, 26, 13248592, 306, 1402, 794
02-19, 26, 13251293, 308, 1396, 795
02-19, 27, 13251160, 321, 1468, 843
02-19, 27, 13253851, 326, 1467, 846
02-19, 28, 13253694, 358, 1537, 901
02-19, 28, 13256390, 359, 1537, 902
02-19, 29, 13256225, 371, 1634, 958
02-19, 29, 13258921, 375, 1634, 956
03-19, 1, 13258760, 381, 1735, 1010
03-19, 1, 13259174, 380, 1731, 1010
03-19, 2, 13259086, 315, 1833, 1061
03-19, 2, 13259496, 315, 1834, 1059
03-19, 3, 13259392, 306, 1880, 1126
03-19, 3, 13259806, 305, 1880, 1122
03-19, 4, 13259719, 279, 1930, 1185
03-19, 4, 13260130, 279, 1927, 1186
03-19, 5, 13260032, 263, 1983, 1244
03-19, 5, 13260444, 263, 1980, 1244
03-19, 6, 13260351, 252, 2014, 1314
03-19, 6, 13260759, 253, 2014, 1314
03-19, 7, 13260653, 268, 2029, 1390
