Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199890, 301, 1381, 898
02-19, 24, 19199742, 328, 1444, 956
02-19, 24, 19196581, 332, 1450, 954
02-19, 25, 19196461, 326, 1517, 1013
02-19, 25, 19193303, 330, 1512, 1019
02-19, 26, 19193150, 359, 1569, 1086
02-19, 26, 19190000, 361, 1566, 1084
02-19, 27, 19189851, 376, 1649, 1135
02-19, 27, 19186695, 380, 1654, 1129
02-19, 28, 19186524, 397, 1754, 1183
02-19, 28, 19183369, 402, 1751, 1183
02-19, 29, 19183165, 440, 1848, 1252
02-19, 29, 19180009, 441, 1847, 1255
03-19, 1, 19179825, 450, 1959, 1318
03-19, 1, 19181057, 451, 1960, 1316
03-19, 2, 19180962, 378, 2064, 1380
03-19, 2, 19182190, 380, 2067, 1379
03-19, 3, 19182094, 317, 2155, 1450
03-19, 3, 19183327, 317, 2152, 1452
03-19, 4, 19183212, 309, 2194, 1533
03-19, 4, 19184442, 309, 2193, 1536
03-19, 5, 19184321, 296, 2249, 1614
03-19, 5, 19185551, 297, 2250, 1614
03-19, 6, 19185441, 281, 2300, 1690
03-19, 6, 19186673, 281, 2297, 1693
03-19, 7, 19186556, 289, 2331, 1768
03-19, 7, 19187788, 290, 2330, 1768
03-19, 8, 19187676, 287, 2360, 1853
03-19, 8, 19188907, 288, 2357, 1856
03-19, 9, 19188802, 288, 2376, 1942
03-19, 9, 19190032, 288, 2372, 1948
03-19, 10, 19189890, 321, 2403, 2026
03-19, 10, 19191116, 322, 2402, 2032
03-19, 11, 19191006, 306, 2431, 2129
03-19, 11, 19192234, 307, 2432, 2131
03-19, 12, 19192114, 312, 2463, 2215
03-19, 12, 19193343, 314, 2462, 2217
03-19, 13, 19193227, 295, 2487, 2327
03-19, 13, 19194457, 296, 2483, 2332
03-19, 14, 19194330, 300, 2514, 2424
03-19, 14, 19195564, 300, 2507, 2429
03-19, 15, 19195435, 309, 2524, 2532
03-19, 15, 19196663, 309, 2525, 2535
03-19, 16, 19196555, 296, 2576, 2605
03-19, 16, 19197782, 296, 2576, 2610
03-19, 17, 19197677, 273, 2623, 2691
03-19, 17, 19198907, 273, 2624, 2692
03-19, 18, 19198773, 300, 2649, 2774
03-19, 18, 19199995, 301, 2652, 2780
03-19, 19, 19199858, 325, 2659, 2886
03-19, 19, 19201090, 325, 2658, 2887
03-19, 20, 19200976, 330, 2663, 2991
03-19, 20, 19202203, 331, 2665, 2993
03-19, 21, 19202075, 329, 2708, 3080
03-19, 21, 19203300, 329, 2711, 3084
03-19, 22, 19203145, 357, 2752, 3170
03-19, 22, 19204379, 357, 2753, 3167
03-19, 23, 19204234, 364, 2794, 3264
03-19, 23, 19205463, 365, 2799, 3261
03-19, 24, 19205332, 352, 2846, 3358
03-19, 24, 19206569, 353, 2851, 3347
03-19, 25, 19206425, 364, 2875, 3456
03-19, 25, 19207651, 367, 2881, 3453
03-19, 26, 19207503, 367, 2923, 3559
03-19, 26, 19208730, 370, 2923, 3561
03-19, 27, 19208573, 362, 2983, 3666
03-19, 27, 19209804, 364, 2984, 3664
03-19, 28, 19209640, 381, 3032, 3763
03-19, 28, 19210872, 381, 3036, 3759
03-19, 29, 19210731, 370, 3075, 3872
03-19, 29, 19211966, 373, 3074, 3867
03-19, 30, 19211812, 390, 3091, 3987
03-19, 30, 19213042, 392, 3094, 3984
03-19, 31, 19212891, 388, 3147, 4086
03-19, 31, 19214121, 389, 3148, 4086
04-19, 1, 19213987, 361, 3182, 4214
04-19, 1, 19216021, 363, 3183, 4219
04-19, 2, 19215958, 262, 3215, 4351
04-19, 2, 19217997, 262, 3217, 4352
04-19, 3, 19217945, 212, 3202, 4469
04-19, 3, 19219988, 212, 3201, 4469
04-19, 4, 19219930, 187, 3186, 4567
04-19, 4, 19221973, 187, 3184, 4568
04-19, 5, 19221906, 192, 3124, 4690
04-19, 5, 19223940, 192, 3127, 4695
04-19, 6, 19223876, 174, 3103, 4801
04-19, 6, 19225918, 174, 3103, 4801
04-19, 7, 19225858, 168, 3053, 4917
04-19, 7, 19227898, 169, 3052, 4919
04-19, 8, 19227828, 168, 3027, 5015
04-19, 8, 19229870, 169, 3025, 5016
04-19, 9, 19229819, 148, 2996, 5117
04-19, 9, 19231851, 149, 2999, 5123
04-19, 10, 19231795, 142, 2970, 5215
04-19, 10, 19233830, 143, 2967, 5224
04-19, 11, 19233782, 125, 2941, 5316
04-19, 11, 19235822, 125, 2940, 5319
04-19, 12, 19235748, 152, 2870, 5436
04-19, 12, 19237787, 152, 2869, 5440
04-19, 13, 19237734, 139, 2837, 5538
04-19, 13, 19239762, 143, 2842, 5543
04-19, 14, 19239705, 140, 2820, 5625
04-19, 14, 19241741, 140, 2819, 5632
04-19, 15, 19241688, 122, 2797, 5725
04-19, 15, 19243723, 122, 2798, 5731
04-19, 16, 19243653, 140, 2750, 5831
04-19, 16, 19245693, 141, 2748, 5834
04-19, 17, 19245635, 143, 2715, 5923
04-19, 17, 19247674, 144, 2713, 5927
04-19, 18, 19247621, 140, 2668, 6029
04-19, 18, 19249659, 140, 2670, 6031
04-19, 19, 19249618, 133, 2622, 6127
04-19, 19, 19251658, 134, 2623, 6127
04-19, 20, 19251610, 129, 2584, 6219
04-19, 20, 19253652, 130, 2583, 6219
04-19, 21, 19253602, 125, 2557, 6300
04-19, 21, 19255636, 126, 2557, 6307
04-19, 22, 19255591, 122, 2517, 6396
04-19, 22, 19257633, 125, 2516, 6394
04-19, 23, 19257586, 122, 2481, 6479
04-19, 23, 19259631, 122, 2478, 6479
04-19, 24, 19259574, 134, 2436, 6566
04-19, 24, 19261608, 135, 2438, 6571
04-19, 25, 19261572, 112, 2419, 6649
04-19, 25, 19263611, 112, 2417, 6654
04-19, 26, 19263553, 130, 2369, 6742
04-19, 26, 19265591, 130, 2369, 6746
04-19, 27, 19265542, 120, 2353, 6821
04-19, 27, 19267578, 121, 2353, 6826
04-19, 28, 19267535, 116, 2323, 6904
04-19, 28, 19269573, 116, 2320, 6911
04-19, 29, 19269531, 110, 2280, 6999
04-19, 29, 19271567, 110, 2279, 7006
04-19, 30, 19271526, 108, 2243, 7085
04-19, 30, 19273568, 108, 2240, 7088
05-19, 1, 19273521, 115, 2203, 7165
05-19, 1, 19277352, 116, 2207, 7169
05-19, 2, 19277310, 111, 2177, 7246
05-19, 2, 19281155, 111, 2179, 7239
05-19, 3, 19281114, 103, 2142, 7325
05-19, 3, 19284947, 102, 2148, 7327
05-19, 4, 19284903, 107, 2118, 7396
05-19, 4, 19288737, 109, 2120, 7398
05-19, 5, 19288692, 118, 2091, 7463
05-19, 5, 19292529, 118, 2095, 7462
05-19, 6, 19292485, 121, 2056, 7542
05-19, 6, 19296318, 122, 2057, 7547
05-19, 7, 19296287, 106, 2034, 7617
05-19, 7, 19300113, 106, 2039, 7626
05-19, 8, 19300086, 87, 2027, 7684
05-19, 8, 19303916, 88, 2030, 7690
05-19, 9, 19303884, 84, 1994, 7762
05-19, 9, 19307711, 85, 1999, 7769
05-19, 10, 19307666, 106, 1952, 7840
05-19, 10, 19311499, 108, 1950, 7847
05-19, 11, 19311458, 115, 1915, 7916
05-19, 11, 19315296, 116, 1918, 7914
05-19, 12, 19315257, 116, 1895, 7976
05-19, 12, 19319090, 117, 1901, 7976
05-19, 13, 19319056, 101, 1892, 8035
05-19, 13, 19322884, 101, 1895, 8044
05-19, 14, 19322852, 88, 1882, 8102
05-19, 14, 19326691, 89, 1881, 8103
05-19, 15, 19326654, 94, 1845, 8171
05-19, 15, 19330478, 94, 1848, 8184
05-19, 16, 19330442, 89, 1822, 8251
05-19, 16, 19334278, 91, 1822, 8253
05-19, 17, 19334238, 89, 1796, 8321
05-19, 17, 19338068, 90, 1795, 8331
05-19, 18, 19338038, 89, 1769, 8388
05-19, 18, 19341858, 92, 1776, 8398
05-19, 19, 19341829, 84, 1752, 8459
05-19, 19, 19345661, 86, 1750, 8467
05-19, 20, 19345623, 86, 1710, 8545
05-19, 20, 19349463, 88, 1710, 8543
05-19, 21, 19349427, 93, 1694, 8590
05-19, 21, 19353258, 95, 1696, 8595
05-19, 22, 19353222, 83, 1699, 8640
05-19, 22, 19357057, 85, 1701, 8641
05-19, 23, 19357023, 89, 1680, 8692
05-19, 23, 19360855, 90, 1683, 8696
05-19, 24, 19360823, 90, 1662, 8749
05-19, 24, 19364661, 92, 1662, 8749
05-19, 25, 19364623, 97, 1647, 8797
05-19, 25, 19368464, 97, 1644, 8799
05-19, 26, 19368430, 96, 1627, 8851
05-19, 26, 19372253, 98, 1626, 8867
05-19, 27, 19372221, 93, 1602, 8928
05-19, 27, 19376054, 94, 1604, 8932
05-19, 28, 19376020, 91, 1594, 8979
05-19, 28, 19379853, 93, 1596, 8982
05-19, 29, 19379821, 94, 1568, 9041
05-19, 29, 19383655, 93, 1568, 9048
05-19, 30, 19383614, 98, 1544, 9108
05-19, 30, 19387450, 100, 1543, 9111
05-19, 31, 19387413, 98, 1517, 9176
05-19, 31, 19391244, 100, 1517, 9183
06-19, 1, 19391213, 92, 1500, 9239
06-19, 1, 19403825, 99, 1508, 9249
06-19, 2, 19403671, 207, 1513, 9290
06-19, 2, 19416271, 209, 1524, 9314
06-19, 3, 19416123, 273, 1555, 9367
06-19, 3, 19428736, 280, 1563, 9376
06-19, 4, 19428561, 337, 1631, 9426
06-19, 4, 19441172, 341, 1638, 9441
06-19, 5, 19441006, 385, 1717, 9484
06-19, 5, 19453620, 388, 1723, 9498
06-19, 6, 19453447, 416, 1794, 9572
06-19, 6, 19466048, 419, 1802, 9597
06-19, 7, 19465861, 444, 1908, 9653
06-19, 7, 19478469, 444, 1914, 9676
06-19, 8, 19478265, 467, 2034, 9737
06-19, 8, 19490878, 470, 2034, 9758
06-19, 9, 19490684, 482, 2136, 9838
06-19, 9, 19503291, 484, 2141, 9861
06-19, 10, 19503073, 501, 2269, 9934
06-19, 10, 19515700, 504, 2264, 9946
06-19, 11, 19515463, 547, 2369, 10035
06-19, 11, 19528093, 552, 2364, 10042
06-19, 12, 19527848, 589, 2492, 10122
06-19, 12, 19540467, 592, 2491, 10138
06-19, 13, 19540210, 607, 2655, 10216
06-19, 13, 19552831, 612, 2657, 10225
06-19, 14, 19552570, 623, 2814, 10318
06-19, 14, 19565168, 625, 2818, 10351
06-19, 15, 19564887, 655, 2985, 10435
06-19, 15, 19577500, 657, 2996, 10446
06-19, 16, 19577221, 689, 3134, 10555
06-19, 16, 19589837, 694, 3136, 10569
06-19, 17, 19589538, 696, 3335, 10667
06-19, 17, 19602156, 695, 3334, 10688
06-19, 18, 19601809, 776, 3472, 10816
06-19, 18, 19614420, 780, 3478, 10832
06-19, 19, 19614107, 784, 3658, 10961
06-19, 19, 19626730, 784, 3659, 10974
06-19, 20, 19626390, 824, 3848, 11085
06-19, 20, 19638994, 827, 3852, 11111
06-19, 21, 19638613, 863, 4075, 11233
06-19, 21, 19651228, 867, 4076, 11250
06-19, 22, 19650815, 959, 4235, 11412
06-19, 22, 19663432, 965, 4239, 11422
06-19, 23, 19662978, 1015, 4492, 11573
06-19, 23, 19675585, 1022, 4501, 11587
06-19, 24, 19675157, 1038, 4764, 11736
06-19, 24, 19687744, 1041, 4780, 11767
06-19, 25, 19687268, 1101, 4994, 11969
06-19, 25, 19699880, 1107, 5012, 11970
06-19, 26, 19699383, 1148, 5309, 12129
06-19, 26, 19711988, 1154, 5325, 12139
06-19, 27, 19711459, 1258, 5574, 12315
06-19, 27, 19724056, 1257, 5587, 12343
06-19, 28, 19723536, 1272, 5892, 12543
06-19, 28, 19736124, 1287, 5920, 12549
06-19, 29, 19735529, 1338, 6232, 12781
06-19, 29, 19748143, 1341, 6240, 12793
06-19, 30, 19747529, 1391, 6555, 13042
06-19, 30, 19760115, 1403, 6571, 13065
07-19, 1, 19759500, 1439, 6935, 13280
07-19, 1, 19776222, 1446, 6960, 13315
07-19, 2, 19775209, 1898, 7270, 13566
07-19, 2, 19791958, 1904, 7285, 13585
07-19, 3, 19790878, 2262, 7776, 13816
07-19, 3, 19807599, 2277, 7812, 13833
07-19, 4, 19806386, 2612, 8376, 14147
07-19, 4, 19823096, 2624, 8398, 14192
07-19, 5, 19821849, 2805, 9175, 14481
07-19, 5, 19838552, 2828, 9210, 14509
07-19, 6, 19837102, 3148, 10051, 14798
07-19, 6, 19853853, 3154, 10070, 14811
07-19, 7, 19852338, 3429, 10959, 15162
07-19, 7, 19869079, 3439, 10980, 15179
07-19, 8, 19867445, 3722, 11942, 15568
07-19, 8, 19884171, 3736, 11965, 15594
07-19, 9, 19882354, 4092, 13021, 15999
07-19, 9, 19899079, 4102, 13041, 16033
07-19, 10, 19897127, 4417, 14233, 16478
07-19, 10, 19913850, 4437, 14261, 16496
07-19, 11, 19911754, 4812, 15459, 17019
07-19, 11, 19928427, 4832, 15503, 17071
07-19, 12, 19926182, 5153, 16885, 17613
07-19, 12, 19942864, 5179, 16935, 17644
07-19, 13, 19940296, 5737, 18338, 18251
07-19, 13, 19957014, 5752, 18372, 18273
07-19, 14, 19954212, 6235, 20055, 18909
07-19, 14, 19970869, 6252, 20120, 18959
07-19, 15, 19967944, 6677, 21908, 19671
07-19, 15, 19984631, 6702, 21940, 19716
07-19, 16, 19981278, 7474, 23758, 20479
07-19, 16, 19997979, 7502, 23781, 20516
07-19, 17, 19994396, 8187, 25865, 21330
07-19, 17, 20011069, 8210, 25922, 21366
07-19, 18, 20007169, 8875, 28261, 22262
07-19, 18, 20023850, 8895, 28315, 22296
07-19, 19, 20019653, 9552, 30816, 23335
07-19, 19, 20036366, 9584, 30843, 23352
07-19, 20, 20031630, 10503, 33548, 24464
07-19, 20, 20048288, 10547, 33600, 24499
07-19, 21, 20043199, 11406, 36673, 25656
07-19, 21, 20059861, 11442, 36730, 25690
07-19, 22, 20054252, 12639, 39807, 27025
07-19, 22, 20070853, 12680, 39894, 27085
07-19, 23, 20064782, 13776, 43451, 28503
07-19, 23, 20081326, 13829, 43569, 28577
07-19, 24, 20074679, 15026, 47434, 30162
07-19, 24, 20091247, 15078, 47524, 30241
07-19, 25, 20084068, 16285, 51835, 31902
07-19, 25, 20100657, 16315, 51930, 31977
07-19, 26, 20092866, 17725, 56459, 33829
07-19, 26, 20109423, 17764, 56600, 33881
07-19, 27, 20100985, 19189, 61634, 35860
07-19, 27, 20117492, 19264, 61768, 35933
07-19, 28, 20108457, 20673, 67123, 38204
07-19, 28, 20124877, 20764, 67324, 38281
07-19, 29, 20114657, 22813, 73071, 40705
07-19, 29, 20131146, 22878, 73221, 40790
07-19, 30, 20120149, 25041, 79568, 43277
07-19, 30, 20136594, 25119, 79733, 43378
07-19, 31, 20124588, 27251, 86755, 46230
07-19, 31, 20140948, 27367, 86980, 46318
08-19, 1, 20127709, 29842, 94709, 49353
08-19, 1, 20141745, 29889, 94898, 49407
08-19, 2, 20127582, 32372, 103172, 52813
08-19, 2, 20141505, 32467, 103347, 52946
08-19, 3, 20125836, 35293, 112649, 56487
08-19, 3, 20139806, 35365, 112830, 56590
08-19, 4, 20122867, 38451, 122766, 60507
08-19, 4, 20136628, 38554, 123092, 60643
08-19, 5, 20118344, 41701, 133852, 65020
08-19, 5, 20132229, 41822, 134026, 65166
08-19, 6, 20112056, 45508, 145798, 69881
08-19, 6, 20125815, 45652, 146087, 70015
08-19, 7, 20104050, 49426, 158944, 75149
08-19, 7, 20117852, 49558, 159249, 75236
08-19, 8, 20094171, 53784, 173059, 80881
08-19, 8, 20107825, 53960, 173379, 81057
08-19, 9, 20081523, 59174, 188444, 87080
08-19, 9, 20095170, 59354, 188786, 87237
08-19, 10, 20067009, 64166, 205474, 93898
08-19, 10, 20080659, 64334, 205798, 94082
08-19, 11, 20050055, 69610, 223884, 101324
08-19, 11, 20063667, 69792, 224262, 101478
08-19, 12, 20030149, 75812, 243885, 109353
08-19, 12, 20043603, 76038, 244357, 109527
08-19, 13, 20006829, 82837, 265776, 118083
08-19, 13, 20020218, 83074, 266256, 118303
08-19, 14, 19980419, 90041, 289851, 127540
08-19, 14, 19993685, 90318, 290416, 127758
08-19, 15, 19950122, 98332, 315816, 137907
08-19, 15, 19963247, 98667, 316447, 138142
08-19, 16, 19915792, 107391, 344018, 149302
08-19, 16, 19928940, 107698, 344598, 149593
08-19, 17, 19877202, 117135, 374716, 161776
08-19, 17, 19890203, 117509, 375355, 162088
08-19, 18, 19833904, 127566, 408330, 175355
08-19, 18, 19846784, 127983, 409046, 175668
08-19, 19, 19785204, 139410, 444924, 189943
08-19, 19, 19797739, 139891, 445858, 190319
08-19, 20, 19731335, 151112, 485215, 206145
08-19, 20, 19743767, 151623, 486236, 206507
08-19, 21, 19670972, 164660, 529280, 223221
08-19, 21, 19683351, 165167, 530302, 223639
08-19, 22, 19603956, 180017, 576256, 242230
08-19, 22, 19615940, 180647, 577545, 242653
08-19, 23, 19529299, 195985, 628468, 263033
08-19, 23, 19541301, 196577, 629669, 263564
08-19, 24, 19446887, 213809, 684482, 285933
08-19, 24, 19458787, 214338, 685861, 286451
08-19, 25, 19356520, 232106, 746063, 310748
08-19, 25, 19368167, 232745, 747397, 311454
08-19, 26, 19256323, 252610, 813259, 337571
08-19, 26, 19267537, 253413, 814922, 338217
08-19, 27, 19146193, 274997, 885981, 366918
08-19, 27, 19157422, 275744, 887615, 367634
08-19, 28, 19024332, 300315, 964748, 399020
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213782, 12, 0, 0
01-20, 2, 13212777, 12, 0, 0
01-20, 3, 13212767, 15, 7, 0
01-20, 3, 13211761, 16, 7, 0
01-20, 4, 13211750, 21, 13, 0
01-20, 4, 13210745, 21, 13, 0
01-20, 5, 13210729, 27, 23, 0
01-20, 5, 13209721, 29, 24, 0
01-20, 6, 13209710, 27, 36, 1
01-20, 6, 13208709, 27, 32, 1
01-20, 7, 13208701, 24, 43, 1
01-20, 7, 13207695, 24, 44, 1
01-20, 8, 13207683, 26, 53, 2
01-20, 8, 13206679, 26, 52, 2
01-20, 9, 13206669, 30, 55, 5
01-20, 9, 13205662, 30, 56, 6
01-20, 10, 13205645, 35, 67, 7
01-20, 10, 13204641, 35, 66, 7
01-20, 11, 13204632, 33, 74, 10
01-20, 11, 13203628, 33, 74, 9
01-20, 12, 13203611, 35, 86, 12
01-20, 12, 13202605, 35, 87, 12
01-20, 13, 13202594, 31, 102, 12
01-20, 13, 13201591, 31, 101, 11
01-20, 14, 13201581, 30, 108, 15
01-20, 14, 13200577, 30, 108, 14
01-20, 15, 13200562, 37, 112, 18
01-20, 15, 13199559, 38, 111, 16
01-20, 16, 13199543, 38, 119, 24
01-20, 16, 13198534, 40, 121, 24
01-20, 17, 13198517, 40, 133, 29
01-20, 17, 13197510, 42, 133, 29
01-20, 18, 13197495, 39, 146, 34
01-20, 18, 13196488, 40, 145, 36
01-20, 19, 13196472, 40, 158, 39
01-20, 19, 13195467, 42, 158, 37
01-20, 20, 13195444, 52, 162, 46
01-20, 20, 13194436, 52, 164, 47
01-20, 21, 13194421, 48, 178, 52
01-20, 21, 13193415, 48, 178, 53
01-20, 22, 13193393, 56, 185, 60
01-20, 22, 13192388, 56, 185, 60
01-20, 23, 13192368, 59, 192, 70
01-20, 23, 13191364, 59, 192, 69
01-20, 24, 13191343, 53, 212, 76
01-20, 24, 13190334, 54, 214, 77
01-20, 25, 13190308, 60, 225, 86
01-20, 25, 13189304, 60, 222, 88
01-20, 26, 13189281, 61, 234, 98
01-20, 26, 13188275, 62, 235, 97
01-20, 27, 13188255, 59, 251, 104
01-20, 27, 13187248, 59, 250, 107
01-20, 28, 13187217, 63, 267, 117
01-20, 28, 13186206, 66, 270, 117
01-20, 29, 13186174, 66, 286, 133
01-20, 29, 13185169, 66, 286, 133
01-20, 30, 13185141, 67, 302, 144
01-20, 30, 13184134, 67, 301, 147
01-20, 31, 13184109, 66, 317, 157
01-20, 31, 13183106, 66, 315, 157
02-19, 1, 13183077, 71, 326, 170
02-19, 1, 13185774, 71, 329, 168
02-19, 2, 13185742, 69, 353, 178
02-19, 2, 13188431, 70, 360, 179
02-19, 3, 13188400, 69, 375, 196
02-19, 3, 13191091, 70, 379, 198
02-19, 4, 13191058, 70, 400, 210
02-19, 4, 13193750, 70, 405, 211
02-19, 5, 13193712, 85, 412, 227
02-19, 5, 13196402, 87, 414, 231
02-19, 6, 13196368, 80, 441, 245
02-19, 6, 13199058, 82, 444, 248
02-19, 7, 13199010, 100, 460, 262
02-19, 7, 13201705, 100, 461, 264
02-19, 8, 13201649, 115, 490, 276
02-19, 8, 13204345, 117, 492, 274
02-19, 9, 13204291, 135, 512, 290
02-19, 9, 13206985, 135, 515, 291
02-19, 10, 13206940, 123, 555, 308
02-19, 10, 13209632, 125, 557, 310
02-19, 11, 13209574, 129, 595, 326
02-19, 11, 13212269, 130, 595, 328
02-19, 12, 13212205, 148, 623, 346
02-19, 12, 13214898, 151, 624, 347
02-19, 13, 13214832, 144, 673, 371
02-19, 13, 13217521, 145, 677, 375
02-19, 14, 13217449, 151, 717, 401
02-19, 14, 13220142, 154, 720, 400
02-19, 15, 13220058, 181, 751, 426
02-19, 15, 13222752, 182, 753, 427
02-19, 16, 13222679, 175, 799, 461
02-19, 16, 13225368, 177, 802, 465
02-19, 17, 13225295, 189, 840, 488
02-19, 17, 13227988, 188, 843, 491
02-19, 18, 13227918, 183, 889, 520
02-19, 18, 13230614, 186, 886, 522
02-19, 19, 13230527, 207, 918, 556
02-19, 19, 13233216, 206, 923, 561
02-19, 20, 13233124, 222, 962, 598
02-19, 20, 13235816, 222, 966, 600
02-19, 21, 13235729, 226, 1017, 632
02-19, 21, 13238411, 227, 1023, 641
02-19, 22, 13238323, 241, 1061, 677
02-19, 22, 13241018, 242, 1061, 679
02-19, 23, 13240916, 265, 1115, 704
02-19, 23, 13243611, 266, 1115, 706
02-19, 24, 13243494, 281, 1184, 739
02-19, 24, 13246180, 285, 1193, 738
02-19, 25, 13246054, 309, 1253, 780
02-19, 25, 13248749, 314, 1256, 775
02-19, 26, 13248609, 331, 1330, 824
02-19, 26, 13251295, 334, 1336, 827
02-19, 27, 13251160, 329, 1427, 876
02-19, 27, 13253847, 332, 1429, 882
02-19, 28, 13253694, 353, 1511, 932
02-19, 28, 13256380, 354, 1515, 939
02-19, 29, 13256225, 382, 1590, 991
02-19, 29, 13258921, 385, 1587, 993
03-19, 1, 13258771, 386, 1677, 1052
03-19, 1, 13259178, 386, 1678, 1053
03-19, 2, 13259078, 354, 1739, 1124
03-19, 2, 13259486, 356, 1741, 1121
03-19, 3, 13259383, 316, 1830, 1175
03-19, 3, 13259794, 318, 1830, 1171
03-19, 4, 13259693, 292, 1881, 1247
03-19, 4, 13260101, 295, 1880, 1246
03-19, 5, 13260018, 255, 1927, 1322
03-19, 5, 13260426, 255, 1926, 1324
03-19, 6, 13260327, 268, 1943, 1393
03-19, 6, 13260737, 269, 1943, 1391
03-19, 7, 13260638, 277, 1949, 1476
03-19, 7, 13261046, 277, 1951, 1475
