Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199595, 353, 1626, 896
02-19, 24, 19199441, 348, 1714, 967
02-19, 24, 19196298, 349, 1707, 963
02-19, 25, 19196123, 402, 1770, 1022
02-19, 25, 19192960, 410, 1769, 1025
02-19, 26, 19192785, 404, 1889, 1086
02-19, 26, 19189638, 408, 1884, 1081
02-19, 27, 19189436, 442, 1980, 1153
02-19, 27, 19186290, 444, 1972, 1152
02-19, 28, 19186086, 462, 2097, 1213
02-19, 28, 19182929, 467, 2096, 1213
02-19, 29, 19182696, 506, 2212, 1291
02-19, 29, 19179553, 504, 2207, 1288
03-19, 1, 19179334, 522, 2347, 1349
03-19, 1, 19180563, 522, 2351, 1348
03-19, 2, 19180450, 428, 2472, 1434
03-19, 2, 19181685, 429, 2471, 1431
03-19, 3, 19181565, 385, 2551, 1515
03-19, 3, 19182802, 387, 2545, 1514
03-19, 4, 19182673, 358, 2619, 1598
03-19, 4, 19183906, 360, 2616, 1598
03-19, 5, 19183760, 370, 2666, 1684
03-19, 5, 19184993, 371, 2664, 1684
03-19, 6, 19184863, 363, 2711, 1775
03-19, 6, 19186095, 365, 2711, 1773
03-19, 7, 19185950, 369, 2759, 1866
03-19, 7, 19187179, 374, 2759, 1864
03-19, 8, 19187049, 349, 2823, 1955
03-19, 8, 19188280, 355, 2821, 1952
03-19, 9, 19188152, 343, 2874, 2039
03-19, 9, 19189382, 347, 2873, 2038
03-19, 10, 19189257, 355, 2883, 2145
03-19, 10, 19190487, 357, 2883, 2145
03-19, 11, 19190345, 368, 2914, 2245
03-19, 11, 19191581, 369, 2911, 2243
03-19, 12, 19191440, 360, 2957, 2347
03-19, 12, 19192675, 361, 2954, 2346
03-19, 13, 19192546, 349, 2997, 2444
03-19, 13, 19193778, 352, 2996, 2442
03-19, 14, 19193620, 376, 3027, 2545
03-19, 14, 19194852, 375, 3029, 2544
03-19, 15, 19194706, 376, 3061, 2657
03-19, 15, 19195929, 380, 3067, 2656
03-19, 16, 19195775, 401, 3094, 2762
03-19, 16, 19197006, 400, 3095, 2763
03-19, 17, 19196860, 398, 3136, 2870
03-19, 17, 19198088, 398, 3135, 2875
03-19, 18, 19197948, 386, 3175, 2987
03-19, 18, 19199179, 385, 3172, 2992
03-19, 19, 19199018, 381, 3228, 3101
03-19, 19, 19200247, 381, 3224, 3108
03-19, 20, 19200093, 377, 3283, 3207
03-19, 20, 19201332, 377, 3270, 3213
03-19, 21, 19201191, 346, 3335, 3320
03-19, 21, 19202431, 346, 3328, 3319
03-19, 22, 19202245, 382, 3355, 3442
03-19, 22, 19203485, 382, 3356, 3433
03-19, 23, 19203310, 410, 3392, 3544
03-19, 23, 19204548, 407, 3393, 3540
03-19, 24, 19204381, 412, 3432, 3663
03-19, 24, 19205615, 412, 3437, 3656
03-19, 25, 19205448, 420, 3455, 3797
03-19, 25, 19206683, 420, 3456, 3793
03-19, 26, 19206486, 449, 3484, 3933
03-19, 26, 19207715, 449, 3488, 3932
03-19, 27, 19207554, 435, 3528, 4067
03-19, 27, 19208790, 434, 3530, 4062
03-19, 28, 19208633, 421, 3568, 4194
03-19, 28, 19209865, 421, 3567, 4195
03-19, 29, 19209687, 430, 3599, 4332
03-19, 29, 19210920, 432, 3599, 4329
03-19, 30, 19210750, 432, 3649, 4449
03-19, 30, 19211990, 431, 3651, 4440
03-19, 31, 19211807, 434, 3725, 4546
03-19, 31, 19213042, 434, 3724, 4544
04-19, 1, 19212832, 475, 3768, 4669
04-19, 1, 19214866, 476, 3774, 4670
04-19, 2, 19214778, 379, 3845, 4784
04-19, 2, 19216821, 379, 3847, 4781
04-19, 3, 19216733, 328, 3841, 4926
04-19, 3, 19218767, 329, 3849, 4925
04-19, 4, 19218677, 298, 3848, 5047
04-19, 4, 19220715, 301, 3851, 5045
04-19, 5, 19220648, 244, 3843, 5177
04-19, 5, 19222693, 244, 3843, 5174
04-19, 6, 19222623, 217, 3808, 5306
04-19, 6, 19224669, 218, 3806, 5303
04-19, 7, 19224595, 212, 3744, 5445
04-19, 7, 19226631, 211, 3752, 5444
04-19, 8, 19226558, 204, 3691, 5585
04-19, 8, 19228601, 205, 3692, 5582
04-19, 9, 19228526, 199, 3640, 5715
04-19, 9, 19230567, 201, 3643, 5711
04-19, 10, 19230500, 196, 3587, 5839
04-19, 10, 19232539, 196, 3595, 5834
04-19, 11, 19232457, 205, 3519, 5983
04-19, 11, 19234500, 205, 3523, 5978
04-19, 12, 19234426, 202, 3471, 6107
04-19, 12, 19236464, 203, 3477, 6104
04-19, 13, 19236397, 192, 3432, 6227
04-19, 13, 19238436, 193, 3438, 6223
04-19, 14, 19238355, 189, 3429, 6317
04-19, 14, 19240391, 189, 3435, 6317
04-19, 15, 19240315, 192, 3397, 6428
04-19, 15, 19242350, 194, 3398, 6432
04-19, 16, 19242276, 211, 3348, 6539
04-19, 16, 19244312, 213, 3352, 6539
04-19, 17, 19244240, 222, 3297, 6657
04-19, 17, 19246279, 221, 3301, 6657
04-19, 18, 19246222, 176, 3275, 6785
04-19, 18, 19248262, 179, 3277, 6782
04-19, 19, 19248192, 186, 3225, 6897
04-19, 19, 19250223, 187, 3232, 6900
04-19, 20, 19250153, 187, 3171, 7031
04-19, 20, 19252190, 189, 3175, 7030
04-19, 21, 19252133, 182, 3122, 7147
04-19, 21, 19254174, 183, 3127, 7142
04-19, 22, 19254111, 167, 3112, 7236
04-19, 22, 19256151, 168, 3116, 7233
04-19, 23, 19256109, 140, 3067, 7352
04-19, 23, 19258147, 142, 3072, 7349
04-19, 24, 19258091, 134, 3029, 7456
04-19, 24, 19260129, 135, 3036, 7452
04-19, 25, 19260070, 141, 2982, 7559
04-19, 25, 19262113, 142, 2983, 7556
04-19, 26, 19262072, 137, 2915, 7670
04-19, 26, 19264113, 137, 2920, 7666
04-19, 27, 19264027, 161, 2874, 7774
04-19, 27, 19266067, 161, 2878, 7772
04-19, 28, 19266000, 160, 2847, 7871
04-19, 28, 19268038, 162, 2851, 7869
04-19, 29, 19267972, 171, 2804, 7973
04-19, 29, 19270010, 172, 2808, 7972
04-19, 30, 19269950, 170, 2767, 8075
04-19, 30, 19271995, 171, 2773, 8065
05-19, 1, 19271922, 182, 2760, 8140
05-19, 1, 19275753, 185, 2763, 8143
05-19, 2, 19275685, 179, 2741, 8239
05-19, 2, 19279516, 181, 2746, 8241
05-19, 3, 19279470, 155, 2718, 8341
05-19, 3, 19283307, 155, 2717, 8345
05-19, 4, 19283253, 143, 2694, 8434
05-19, 4, 19287080, 143, 2698, 8443
05-19, 5, 19287018, 146, 2655, 8545
05-19, 5, 19290847, 146, 2655, 8556
05-19, 6, 19290811, 128, 2619, 8646
05-19, 6, 19294640, 129, 2619, 8656
05-19, 7, 19294582, 133, 2568, 8761
05-19, 7, 19298410, 133, 2569, 8772
05-19, 8, 19298350, 139, 2540, 8855
05-19, 8, 19302176, 143, 2540, 8865
05-19, 9, 19302129, 136, 2513, 8946
05-19, 9, 19305957, 137, 2513, 8957
05-19, 10, 19305894, 147, 2462, 9061
05-19, 10, 19309723, 148, 2462, 9071
05-19, 11, 19309678, 139, 2440, 9147
05-19, 11, 19313512, 140, 2441, 9151
05-19, 12, 19313457, 150, 2413, 9224
05-19, 12, 19317286, 150, 2411, 9237
05-19, 13, 19317223, 160, 2386, 9315
05-19, 13, 19321052, 160, 2386, 9326
05-19, 14, 19321018, 134, 2362, 9410
05-19, 14, 19324858, 134, 2356, 9416
05-19, 15, 19324807, 129, 2329, 9499
05-19, 15, 19328636, 129, 2333, 9506
05-19, 16, 19328574, 142, 2303, 9585
05-19, 16, 19332415, 143, 2303, 9583
05-19, 17, 19332373, 128, 2284, 9659
05-19, 17, 19336189, 131, 2285, 9679
05-19, 18, 19336155, 111, 2272, 9746
05-19, 18, 19339987, 111, 2269, 9757
05-19, 19, 19339951, 102, 2254, 9817
05-19, 19, 19343786, 105, 2252, 9821
05-19, 20, 19343743, 100, 2230, 9891
05-19, 20, 19347577, 100, 2230, 9897
05-19, 21, 19347524, 115, 2188, 9977
05-19, 21, 19351357, 115, 2190, 9982
05-19, 22, 19351317, 102, 2168, 10057
05-19, 22, 19355129, 106, 2172, 10077
05-19, 23, 19355089, 106, 2137, 10152
05-19, 23, 19358922, 106, 2138, 10158
05-19, 24, 19358875, 106, 2113, 10230
05-19, 24, 19362710, 107, 2116, 10231
05-19, 25, 19362669, 102, 2084, 10309
05-19, 25, 19366490, 106, 2088, 10320
05-19, 26, 19366444, 109, 2063, 10388
05-19, 26, 19370289, 109, 2062, 10384
05-19, 27, 19370250, 99, 2024, 10471
05-19, 27, 19374080, 99, 2020, 10485
05-19, 28, 19374051, 87, 1992, 10554
05-19, 28, 19377873, 88, 1995, 10568
05-19, 29, 19377824, 103, 1956, 10641
05-19, 29, 19381653, 103, 1959, 10649
05-19, 30, 19381613, 92, 1947, 10712
05-19, 30, 19385450, 93, 1946, 10715
05-19, 31, 19385417, 85, 1919, 10783
05-19, 31, 19389240, 85, 1920, 10799
06-19, 1, 19389199, 84, 1899, 10862
06-19, 1, 19401839, 85, 1903, 10854
06-19, 2, 19401654, 235, 1861, 10931
06-19, 2, 19414276, 236, 1861, 10945
06-19, 3, 19414121, 291, 1886, 11020
06-19, 3, 19426763, 293, 1887, 11012
06-19, 4, 19426562, 385, 1940, 11068
06-19, 4, 19439193, 386, 1942, 11071
06-19, 5, 19439020, 408, 2008, 11156
06-19, 5, 19451658, 410, 2004, 11157
06-19, 6, 19451469, 446, 2074, 11240
06-19, 6, 19464102, 449, 2072, 11243
06-19, 7, 19463901, 481, 2164, 11320
06-19, 7, 19476526, 483, 2159, 11335
06-19, 8, 19476316, 492, 2277, 11418
06-19, 8, 19488943, 495, 2281, 11421
06-19, 9, 19488704, 527, 2409, 11500
06-19, 9, 19501336, 523, 2404, 11514
06-19, 10, 19501105, 561, 2516, 11595
06-19, 10, 19513741, 560, 2525, 11588
06-19, 11, 19513490, 590, 2657, 11677
06-19, 11, 19526114, 590, 2660, 11687
06-19, 12, 19525851, 639, 2775, 11786
06-19, 12, 19538466, 645, 2777, 11800
06-19, 13, 19538189, 689, 2895, 11915
06-19, 13, 19550819, 692, 2895, 11919
06-19, 14, 19550564, 670, 3064, 12027
06-19, 14, 19563165, 668, 3074, 12055
06-19, 15, 19562831, 741, 3217, 12173
06-19, 15, 19575445, 740, 3223, 12191
06-19, 16, 19575151, 748, 3410, 12290
06-19, 16, 19587767, 746, 3412, 12311
06-19, 17, 19587405, 822, 3581, 12428
06-19, 17, 19600013, 825, 3585, 12450
06-19, 18, 19599667, 833, 3813, 12560
06-19, 18, 19612283, 831, 3820, 12576
06-19, 19, 19611900, 881, 4017, 12712
06-19, 19, 19624522, 884, 4016, 12725
06-19, 20, 19624098, 963, 4218, 12868
06-19, 20, 19636722, 965, 4225, 12872
06-19, 21, 19636274, 1018, 4499, 12993
06-19, 21, 19648902, 1023, 4497, 12999
06-19, 22, 19648428, 1108, 4720, 13165
06-19, 22, 19661044, 1106, 4719, 13189
06-19, 23, 19660561, 1184, 4969, 13344
06-19, 23, 19673175, 1178, 4974, 13368
06-19, 24, 19672675, 1211, 5262, 13547
06-19, 24, 19685287, 1207, 5262, 13576
06-19, 25, 19684790, 1194, 5593, 13755
06-19, 25, 19697393, 1200, 5593, 13783
06-19, 26, 19696792, 1304, 5897, 13976
06-19, 26, 19709390, 1310, 5902, 14004
06-19, 27, 19708798, 1407, 6183, 14218
06-19, 27, 19721423, 1409, 6184, 14227
06-19, 28, 19720834, 1441, 6528, 14440
06-19, 28, 19733427, 1442, 6543, 14468
06-19, 29, 19732737, 1567, 6854, 14722
06-19, 29, 19745329, 1575, 6868, 14745
06-19, 30, 19744616, 1657, 7254, 14990
06-19, 30, 19757201, 1671, 7265, 15017
07-19, 1, 19756451, 1762, 7684, 15257
07-19, 1, 19773205, 1765, 7693, 15280
07-19, 2, 19772092, 2194, 8104, 15553
07-19, 2, 19788830, 2204, 8114, 15584
07-19, 3, 19787625, 2529, 8698, 15880
07-19, 3, 19804371, 2537, 8711, 15902
07-19, 4, 19803053, 2887, 9364, 16217
07-19, 4, 19819810, 2886, 9374, 16240
07-19, 5, 19818410, 3144, 10190, 16566
07-19, 5, 19835160, 3150, 10208, 16581
07-19, 6, 19833648, 3455, 11003, 16993
07-19, 6, 19850364, 3466, 11034, 17024
07-19, 7, 19848647, 3793, 12015, 17433
07-19, 7, 19865384, 3795, 12046, 17452
07-19, 8, 19863612, 4095, 13081, 17889
07-19, 8, 19880332, 4109, 13129, 17896
07-19, 9, 19878387, 4404, 14332, 18343
07-19, 9, 19895124, 4421, 14357, 18353
07-19, 10, 19892931, 4866, 15616, 18842
07-19, 10, 19909668, 4877, 15650, 18849
07-19, 11, 19907297, 5339, 16973, 19435
07-19, 11, 19924026, 5345, 16993, 19469
07-19, 12, 19921478, 5743, 18553, 20059
07-19, 12, 19938216, 5763, 18592, 20051
07-19, 13, 19935431, 6315, 20162, 20714
07-19, 13, 19952169, 6334, 20183, 20725
07-19, 14, 19949072, 6939, 21986, 21414
07-19, 14, 19965785, 6950, 22035, 21430
07-19, 15, 19962570, 7377, 24028, 22225
07-19, 15, 19979316, 7382, 24042, 22249
07-19, 16, 19975685, 8100, 26090, 23114
07-19, 16, 19992389, 8108, 26141, 23140
07-19, 17, 19988548, 8765, 28394, 24071
07-19, 17, 20005250, 8783, 28441, 24093
07-19, 18, 20000987, 9557, 30891, 25132
07-19, 18, 20017720, 9569, 30903, 25164
07-19, 19, 20013109, 10403, 33636, 26208
07-19, 19, 20029808, 10436, 33670, 26231
07-19, 20, 20024758, 11423, 36567, 27397
07-19, 20, 20041449, 11440, 36617, 27428
07-19, 21, 20035977, 12336, 39919, 28702
07-19, 21, 20052696, 12354, 39958, 28715
07-19, 22, 20046775, 13378, 43478, 30092
07-19, 22, 20063486, 13391, 43523, 30112
07-19, 23, 20057025, 14612, 47311, 31564
07-19, 23, 20073723, 14616, 47359, 31603
07-19, 24, 20066581, 16014, 51417, 33289
07-19, 24, 20083218, 16039, 51486, 33347
07-19, 25, 20075478, 17554, 55919, 35139
07-19, 25, 20092151, 17577, 55990, 35161
07-19, 26, 20083786, 19124, 60855, 37114
07-19, 26, 20100427, 19181, 60911, 37149
07-19, 27, 20091409, 20646, 66332, 39281
07-19, 27, 20108015, 20709, 66420, 39313
07-19, 28, 20097988, 22621, 72258, 41590
07-19, 28, 20114565, 22683, 72374, 41624
07-19, 29, 20103703, 24584, 78788, 44171
07-19, 29, 20120245, 24633, 78916, 44241
07-19, 30, 20108197, 26904, 85951, 46983
07-19, 30, 20124844, 26954, 86042, 46984
07-19, 31, 20111996, 29229, 93573, 50026
07-19, 31, 20128569, 29267, 93732, 50045
08-19, 1, 20114580, 31806, 101986, 53241
08-19, 1, 20128671, 31836, 102149, 53283
08-19, 2, 20113083, 34867, 111052, 56937
08-19, 2, 20127158, 34933, 111215, 56959
08-19, 3, 20110276, 38177, 120927, 60885
08-19, 3, 20124367, 38232, 121022, 60970
08-19, 4, 20106279, 41231, 131896, 65185
08-19, 4, 20120281, 41296, 132091, 65249
08-19, 5, 20100327, 45009, 143578, 70003
08-19, 5, 20114323, 45097, 143759, 70064
08-19, 6, 20092905, 48707, 156470, 75161
08-19, 6, 20106831, 48797, 156693, 75248
08-19, 7, 20083507, 52933, 170451, 80678
08-19, 7, 20097534, 53018, 170631, 80712
08-19, 8, 20072011, 57764, 185395, 86725
08-19, 8, 20085948, 57870, 185585, 86818
08-19, 9, 20058202, 62714, 201897, 93408
08-19, 9, 20072081, 62863, 202124, 93479
08-19, 10, 20041879, 68165, 219881, 100622
08-19, 10, 20055669, 68289, 220154, 100761
08-19, 11, 20022365, 75018, 239028, 108462
08-19, 11, 20036129, 75155, 239291, 108624
08-19, 12, 20000304, 81559, 260183, 117153
08-19, 12, 20014043, 81756, 260448, 117278
08-19, 13, 19975144, 88391, 283683, 126307
08-19, 13, 19988943, 88541, 283985, 126382
08-19, 14, 19946508, 96317, 308537, 136489
08-19, 14, 19960174, 96521, 308875, 136607
08-19, 15, 19913714, 105056, 335987, 147420
08-19, 15, 19927274, 105260, 336401, 147568
08-19, 16, 19876659, 114420, 365943, 159481
08-19, 16, 19890159, 114655, 366370, 159645
08-19, 17, 19834992, 124740, 398576, 172521
08-19, 17, 19848374, 125007, 399021, 172753
08-19, 18, 19787932, 136231, 434172, 186820
08-19, 18, 19801298, 136504, 434679, 187000
08-19, 19, 19736183, 147818, 473278, 202202
08-19, 19, 19749453, 148094, 473819, 202441
08-19, 20, 19678649, 160697, 515255, 219206
08-19, 20, 19691852, 161050, 515835, 219396
08-19, 21, 19614774, 174981, 560978, 237400
08-19, 21, 19627687, 175346, 561802, 237624
08-19, 22, 19543829, 190248, 611095, 257287
08-19, 22, 19556871, 190566, 611845, 257503
08-19, 23, 19464921, 207499, 665494, 278871
08-19, 23, 19477980, 207761, 666148, 279222
08-19, 24, 19378330, 225735, 724209, 302837
08-19, 24, 19390917, 226189, 725141, 303190
08-19, 25, 19282249, 246394, 788001, 328793
08-19, 25, 19294630, 246900, 788992, 329241
08-19, 26, 19176922, 267296, 858784, 356761
08-19, 26, 19189255, 267903, 859748, 357183
08-19, 27, 19060395, 291560, 934658, 387476
08-19, 27, 19072349, 292223, 935892, 387951
08-19, 28, 18932047, 317614, 1017836, 420918
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213777, 17, 0, 0
01-20, 2, 13212772, 17, 0, 0
01-20, 3, 13212757, 24, 8, 0
01-20, 3, 13211752, 24, 8, 0
01-20, 4, 13211741, 29, 12, 2
01-20, 4, 13210736, 29, 12, 2
01-20, 5, 13210727, 28, 20, 4
01-20, 5, 13209722, 28, 20, 4
01-20, 6, 13209713, 26, 30, 5
01-20, 6, 13208707, 26, 31, 5
01-20, 7, 13208688, 34, 41, 6
01-20, 7, 13207683, 34, 41, 6
01-20, 8, 13207663, 42, 52, 7
01-20, 8, 13206658, 42, 52, 7
01-20, 9, 13206644, 38, 70, 7
01-20, 9, 13205638, 38, 71, 7
01-20, 10, 13205632, 29, 85, 8
01-20, 10, 13204627, 29, 85, 8
01-20, 11, 13204614, 27, 96, 12
01-20, 11, 13203606, 29, 97, 12
01-20, 12, 13203596, 24, 110, 14
01-20, 12, 13202591, 24, 110, 14
01-20, 13, 13202574, 33, 113, 19
01-20, 13, 13201566, 34, 114, 20
01-20, 14, 13201555, 32, 123, 24
01-20, 14, 13200545, 34, 126, 24
01-20, 15, 13200533, 31, 132, 33
01-20, 15, 13199527, 31, 133, 33
01-20, 16, 13199517, 26, 145, 36
01-20, 16, 13198514, 25, 144, 36
01-20, 17, 13198504, 25, 151, 39
01-20, 17, 13197496, 26, 153, 39
01-20, 18, 13197475, 35, 158, 46
01-20, 18, 13196467, 34, 162, 46
01-20, 19, 13196458, 26, 173, 52
01-20, 19, 13195454, 27, 171, 52
01-20, 20, 13195434, 35, 178, 57
01-20, 20, 13194427, 36, 179, 57
01-20, 21, 13194409, 40, 187, 63
01-20, 21, 13193405, 40, 186, 63
01-20, 22, 13193389, 37, 197, 71
01-20, 22, 13192385, 34, 199, 71
01-20, 23, 13192360, 45, 201, 83
01-20, 23, 13191353, 45, 203, 83
01-20, 24, 13191340, 35, 220, 89
01-20, 24, 13190330, 38, 223, 88
01-20, 25, 13190309, 38, 235, 97
01-20, 25, 13189298, 41, 237, 98
01-20, 26, 13189269, 54, 243, 108
01-20, 26, 13188263, 54, 244, 108
01-20, 27, 13188241, 47, 265, 116
01-20, 27, 13187236, 48, 264, 116
01-20, 28, 13187208, 60, 270, 126
01-20, 28, 13186200, 63, 270, 126
01-20, 29, 13186168, 70, 287, 134
01-20, 29, 13185164, 70, 286, 134
01-20, 30, 13185144, 62, 306, 142
01-20, 30, 13184139, 62, 305, 143
01-20, 31, 13184115, 65, 315, 154
01-20, 31, 13183111, 64, 316, 153
02-19, 1, 13183085, 68, 332, 159
02-19, 1, 13185781, 67, 334, 160
02-19, 2, 13185751, 77, 343, 171
02-19, 2, 13188442, 80, 345, 173
02-19, 3, 13188406, 85, 363, 186
02-19, 3, 13191105, 84, 363, 186
02-19, 4, 13191070, 84, 387, 197
02-19, 4, 13193771, 83, 387, 195
02-19, 5, 13193728, 99, 400, 209
02-19, 5, 13196426, 98, 403, 207
02-19, 6, 13196390, 95, 428, 221
02-19, 6, 13199087, 94, 430, 221
02-19, 7, 13199047, 101, 445, 239
02-19, 7, 13201749, 99, 446, 236
02-19, 8, 13201704, 104, 478, 244
02-19, 8, 13204406, 103, 476, 243
02-19, 9, 13204359, 110, 495, 264
02-19, 9, 13207057, 112, 496, 261
02-19, 10, 13207014, 115, 522, 275
02-19, 10, 13209715, 114, 522, 273
02-19, 11, 13209659, 123, 552, 290
02-19, 11, 13212358, 121, 555, 288
02-19, 12, 13212308, 120, 590, 304
02-19, 12, 13215008, 117, 592, 303
02-19, 13, 13214942, 131, 625, 322
02-19, 13, 13217634, 133, 630, 321
02-19, 14, 13217581, 136, 657, 344
02-19, 14, 13220275, 136, 661, 344
02-19, 15, 13220220, 151, 678, 367
02-19, 15, 13222917, 150, 682, 365
02-19, 16, 13222860, 145, 708, 401
02-19, 16, 13225560, 145, 707, 400
02-19, 17, 13225491, 160, 745, 416
02-19, 17, 13228192, 160, 743, 415
02-19, 18, 13228097, 196, 765, 452
02-19, 18, 13230796, 196, 765, 451
02-19, 19, 13230721, 200, 809, 478
02-19, 19, 13233420, 201, 808, 477
02-19, 20, 13233348, 184, 873, 501
02-19, 20, 13236044, 183, 876, 501
02-19, 21, 13235941, 211, 912, 540
02-19, 21, 13238640, 211, 912, 539
02-19, 22, 13238556, 214, 967, 565
02-19, 22, 13241252, 215, 966, 567
02-19, 23, 13241147, 229, 1016, 608
02-19, 23, 13243843, 229, 1020, 606
02-19, 24, 13243731, 242, 1085, 640
02-19, 24, 13246426, 242, 1092, 636
02-19, 25, 13246303, 272, 1137, 684
02-19, 25, 13248999, 277, 1135, 683
02-19, 26, 13248896, 291, 1176, 731
02-19, 26, 13251583, 295, 1185, 729
02-19, 27, 13251438, 340, 1237, 777
02-19, 27, 13254124, 341, 1248, 777
02-19, 28, 13254016, 324, 1338, 812
02-19, 28, 13256714, 322, 1339, 813
02-19, 29, 13256592, 314, 1416, 866
02-19, 29, 13259301, 312, 1411, 862
03-19, 1, 13259144, 346, 1492, 904
03-19, 1, 13259549, 349, 1493, 904
03-19, 2, 13259478, 291, 1576, 950
03-19, 2, 13259883, 291, 1578, 952
03-19, 3, 13259797, 272, 1643, 992
03-19, 3, 13260202, 273, 1645, 993
03-19, 4, 13260088, 283, 1707, 1035
03-19, 4, 13260493, 286, 1708, 1035
03-19, 5, 13260403, 278, 1743, 1098
03-19, 5, 13260805, 279, 1748, 1099
03-19, 6, 13260724, 250, 1788, 1169
03-19, 6, 13261132, 250, 1788, 1170
03-19, 7, 13261041, 248, 1817, 1234
03-19, 7, 13261446, 249, 1821, 1233
