Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199875, 332, 1378, 885
02-19, 24, 19199724, 342, 1476, 928
02-19, 24, 19196563, 342, 1479, 933
02-19, 25, 19196410, 364, 1559, 984
02-19, 25, 19193247, 363, 1565, 989
02-19, 26, 19193091, 381, 1653, 1039
02-19, 26, 19189933, 385, 1655, 1038
02-19, 27, 19189772, 405, 1728, 1106
02-19, 27, 19186624, 401, 1726, 1107
02-19, 28, 19186445, 416, 1829, 1168
02-19, 28, 19183291, 417, 1831, 1166
02-19, 29, 19183093, 452, 1936, 1224
02-19, 29, 19179939, 455, 1941, 1217
03-19, 1, 19179748, 467, 2053, 1284
03-19, 1, 19180980, 467, 2054, 1283
03-19, 2, 19180888, 379, 2163, 1354
03-19, 2, 19182119, 380, 2162, 1355
03-19, 3, 19182022, 325, 2244, 1425
03-19, 3, 19183254, 325, 2245, 1424
03-19, 4, 19183148, 305, 2296, 1499
03-19, 4, 19184377, 306, 2297, 1500
03-19, 5, 19184274, 270, 2359, 1577
03-19, 5, 19185504, 270, 2361, 1577
03-19, 6, 19185388, 285, 2389, 1650
03-19, 6, 19186619, 285, 2389, 1651
03-19, 7, 19186503, 297, 2397, 1747
03-19, 7, 19187736, 297, 2396, 1747
03-19, 8, 19187624, 278, 2440, 1834
03-19, 8, 19188858, 278, 2438, 1834
03-19, 9, 19188723, 306, 2459, 1920
03-19, 9, 19189953, 308, 2459, 1920
03-19, 10, 19189825, 321, 2495, 1999
03-19, 10, 19191059, 321, 2494, 1998
03-19, 11, 19190942, 315, 2534, 2081
03-19, 11, 19192175, 316, 2533, 2080
03-19, 12, 19192059, 309, 2555, 2181
03-19, 12, 19193292, 309, 2555, 2180
03-19, 13, 19193149, 330, 2577, 2280
03-19, 13, 19194380, 330, 2579, 2279
03-19, 14, 19194244, 327, 2634, 2363
03-19, 14, 19195480, 327, 2632, 2361
03-19, 15, 19195356, 331, 2642, 2471
03-19, 15, 19196587, 332, 2642, 2471
03-19, 16, 19196466, 327, 2666, 2573
03-19, 16, 19197691, 330, 2667, 2576
03-19, 17, 19197557, 329, 2702, 2676
03-19, 17, 19198792, 329, 2699, 2676
03-19, 18, 19198651, 332, 2734, 2779
03-19, 18, 19199885, 333, 2732, 2778
03-19, 19, 19199734, 336, 2774, 2884
03-19, 19, 19200965, 338, 2774, 2883
03-19, 20, 19200831, 337, 2812, 2980
03-19, 20, 19202063, 338, 2812, 2979
03-19, 21, 19201928, 319, 2852, 3093
03-19, 21, 19203161, 319, 2852, 3092
03-19, 22, 19203023, 332, 2888, 3181
03-19, 22, 19204251, 332, 2889, 3184
03-19, 23, 19204102, 345, 2933, 3276
03-19, 23, 19205335, 345, 2932, 3276
03-19, 24, 19205182, 365, 2944, 3397
03-19, 24, 19206409, 365, 2945, 3401
03-19, 25, 19206265, 371, 2996, 3488
03-19, 25, 19207496, 371, 2994, 3491
03-19, 26, 19207343, 365, 3050, 3594
03-19, 26, 19208569, 366, 3050, 3599
03-19, 27, 19208402, 392, 3066, 3724
03-19, 27, 19209627, 394, 3067, 3728
03-19, 28, 19209466, 386, 3117, 3847
03-19, 28, 19210688, 386, 3119, 3855
03-19, 29, 19210534, 380, 3162, 3972
03-19, 29, 19211764, 381, 3162, 3973
03-19, 30, 19211618, 361, 3215, 4086
03-19, 30, 19212849, 362, 3215, 4086
03-19, 31, 19212694, 385, 3226, 4207
03-19, 31, 19213926, 385, 3228, 4205
04-19, 1, 19213787, 371, 3256, 4330
04-19, 1, 19215825, 371, 3260, 4330
04-19, 2, 19215752, 285, 3305, 4444
04-19, 2, 19217786, 287, 3308, 4447
04-19, 3, 19217724, 226, 3317, 4561
04-19, 3, 19219765, 226, 3317, 4562
04-19, 4, 19219692, 214, 3288, 4676
04-19, 4, 19221732, 214, 3290, 4676
04-19, 5, 19221669, 184, 3269, 4790
04-19, 5, 19223718, 185, 3266, 4785
04-19, 6, 19223649, 188, 3215, 4902
04-19, 6, 19225689, 190, 3220, 4897
04-19, 7, 19225616, 189, 3186, 5005
04-19, 7, 19227663, 189, 3183, 5003
04-19, 8, 19227611, 166, 3140, 5121
04-19, 8, 19229657, 166, 3143, 5114
04-19, 9, 19229601, 164, 3093, 5222
04-19, 9, 19231652, 164, 3089, 5217
04-19, 10, 19231600, 155, 3049, 5318
04-19, 10, 19233641, 156, 3048, 5319
04-19, 11, 19233591, 139, 3016, 5418
04-19, 11, 19235633, 139, 3019, 5415
04-19, 12, 19235570, 150, 2948, 5538
04-19, 12, 19237622, 150, 2946, 5530
04-19, 13, 19237562, 158, 2884, 5644
04-19, 13, 19239605, 159, 2886, 5640
04-19, 14, 19239550, 147, 2838, 5755
04-19, 14, 19241593, 149, 2838, 5752
04-19, 15, 19241533, 150, 2804, 5845
04-19, 15, 19243575, 150, 2801, 5848
04-19, 16, 19243516, 141, 2774, 5943
04-19, 16, 19245555, 141, 2776, 5944
04-19, 17, 19245493, 149, 2717, 6057
04-19, 17, 19247535, 149, 2716, 6058
04-19, 18, 19247476, 149, 2664, 6169
04-19, 18, 19249513, 149, 2665, 6173
04-19, 19, 19249443, 166, 2615, 6276
04-19, 19, 19251492, 166, 2610, 6274
04-19, 20, 19251448, 127, 2584, 6383
04-19, 20, 19253486, 128, 2586, 6384
04-19, 21, 19253436, 125, 2547, 6476
04-19, 21, 19255486, 126, 2540, 6474
04-19, 22, 19255432, 130, 2506, 6558
04-19, 22, 19257475, 130, 2500, 6563
04-19, 23, 19257433, 129, 2468, 6638
04-19, 23, 19259470, 130, 2468, 6642
04-19, 24, 19259423, 134, 2415, 6738
04-19, 24, 19261467, 134, 2416, 6735
04-19, 25, 19261421, 125, 2389, 6817
04-19, 25, 19263464, 126, 2388, 6816
04-19, 26, 19263407, 134, 2340, 6913
04-19, 26, 19265448, 135, 2340, 6913
04-19, 27, 19265392, 144, 2299, 7001
04-19, 27, 19267431, 146, 2301, 7000
04-19, 28, 19267397, 124, 2262, 7095
04-19, 28, 19269433, 127, 2261, 7099
04-19, 29, 19269385, 127, 2221, 7187
04-19, 29, 19271420, 128, 2224, 7190
04-19, 30, 19271383, 114, 2197, 7268
04-19, 30, 19273424, 115, 2196, 7269
05-19, 1, 19273370, 128, 2166, 7340
05-19, 1, 19277213, 128, 2167, 7336
05-19, 2, 19277160, 130, 2150, 7404
05-19, 2, 19280999, 132, 2152, 7401
05-19, 3, 19280950, 130, 2147, 7457
05-19, 3, 19284797, 130, 2143, 7454
05-19, 4, 19284745, 127, 2116, 7536
05-19, 4, 19288579, 128, 2119, 7538
05-19, 5, 19288538, 117, 2101, 7608
05-19, 5, 19292377, 118, 2100, 7609
05-19, 6, 19292343, 101, 2091, 7669
05-19, 6, 19296175, 102, 2093, 7674
05-19, 7, 19296141, 89, 2059, 7755
05-19, 7, 19299984, 90, 2057, 7753
05-19, 8, 19299946, 93, 2011, 7834
05-19, 8, 19303785, 93, 2012, 7834
05-19, 9, 19303744, 113, 1953, 7914
05-19, 9, 19307593, 113, 1952, 7906
05-19, 10, 19307554, 108, 1936, 7966
05-19, 10, 19311394, 109, 1939, 7962
05-19, 11, 19311356, 103, 1928, 8017
05-19, 11, 19315181, 103, 1931, 8029
05-19, 12, 19315146, 88, 1910, 8100
05-19, 12, 19318982, 88, 1907, 8107
05-19, 13, 19318943, 101, 1873, 8167
05-19, 13, 19322783, 101, 1871, 8169
05-19, 14, 19322759, 84, 1823, 8258
05-19, 14, 19326603, 87, 1824, 8250
05-19, 15, 19326562, 96, 1787, 8319
05-19, 15, 19330412, 96, 1788, 8308
05-19, 16, 19330380, 91, 1759, 8374
05-19, 16, 19334227, 91, 1760, 8366
05-19, 17, 19334178, 106, 1740, 8420
05-19, 17, 19338014, 107, 1741, 8422
05-19, 18, 19337990, 82, 1726, 8486
05-19, 18, 19341821, 82, 1725, 8496
05-19, 19, 19341787, 82, 1697, 8558
05-19, 19, 19345611, 84, 1699, 8570
05-19, 20, 19345564, 100, 1660, 8640
05-19, 20, 19349400, 100, 1660, 8644
05-19, 21, 19349372, 97, 1635, 8700
05-19, 21, 19353208, 98, 1637, 8701
05-19, 22, 19353176, 100, 1628, 8740
05-19, 22, 19357008, 103, 1630, 8743
05-19, 23, 19356960, 108, 1621, 8795
05-19, 23, 19360801, 108, 1622, 8793
05-19, 24, 19360758, 110, 1610, 8846
05-19, 24, 19364605, 111, 1610, 8838
05-19, 25, 19364563, 111, 1605, 8885
05-19, 25, 19368398, 111, 1606, 8889
05-19, 26, 19368363, 104, 1592, 8945
05-19, 26, 19372210, 104, 1592, 8938
05-19, 27, 19372183, 88, 1576, 8997
05-19, 27, 19376019, 89, 1574, 9002
05-19, 28, 19375981, 87, 1552, 9064
05-19, 28, 19379818, 87, 1552, 9067
05-19, 29, 19379791, 81, 1537, 9115
05-19, 29, 19383630, 81, 1542, 9111
05-19, 30, 19383598, 77, 1515, 9174
05-19, 30, 19387444, 77, 1514, 9169
05-19, 31, 19387425, 66, 1494, 9219
05-19, 31, 19391266, 67, 1496, 9215
06-19, 1, 19391231, 78, 1469, 9266
06-19, 1, 19403861, 79, 1473, 9268
06-19, 2, 19403717, 193, 1459, 9312
06-19, 2, 19416365, 194, 1464, 9295
06-19, 3, 19416232, 245, 1504, 9337
06-19, 3, 19428858, 246, 1509, 9342
06-19, 4, 19428698, 309, 1545, 9403
06-19, 4, 19441337, 309, 1551, 9395
06-19, 5, 19441172, 341, 1621, 9458
06-19, 5, 19453801, 340, 1629, 9459
06-19, 6, 19453639, 355, 1732, 9503
06-19, 6, 19466269, 355, 1735, 9507
06-19, 7, 19466104, 377, 1820, 9565
06-19, 7, 19478719, 381, 1825, 9578
06-19, 8, 19478522, 422, 1924, 9635
06-19, 8, 19491137, 425, 1926, 9652
06-19, 9, 19490919, 472, 2028, 9721
06-19, 9, 19503534, 475, 2031, 9737
06-19, 10, 19503346, 481, 2137, 9813
06-19, 10, 19515980, 482, 2136, 9816
06-19, 11, 19515747, 521, 2252, 9894
06-19, 11, 19528371, 521, 2256, 9903
06-19, 12, 19528156, 522, 2388, 9985
06-19, 12, 19540783, 523, 2393, 9989
06-19, 13, 19540552, 558, 2504, 10074
06-19, 13, 19553187, 558, 2500, 10080
06-19, 14, 19552946, 571, 2625, 10183
06-19, 14, 19565589, 568, 2620, 10185
06-19, 15, 19565328, 575, 2775, 10284
06-19, 15, 19577943, 578, 2776, 10302
06-19, 16, 19577666, 635, 2891, 10407
06-19, 16, 19590299, 640, 2895, 10402
06-19, 17, 19590011, 669, 3056, 10500
06-19, 17, 19602623, 674, 3057, 10519
06-19, 18, 19602330, 707, 3199, 10637
06-19, 18, 19614977, 703, 3198, 10632
06-19, 19, 19614678, 729, 3353, 10750
06-19, 19, 19627309, 727, 3351, 10760
06-19, 20, 19626950, 811, 3516, 10870
06-19, 20, 19639587, 813, 3516, 10868
06-19, 21, 19639218, 884, 3668, 11014
06-19, 21, 19651828, 890, 3669, 11034
06-19, 22, 19651438, 944, 3873, 11166
06-19, 22, 19664067, 941, 3883, 11167
06-19, 23, 19663666, 965, 4119, 11308
06-19, 23, 19676300, 967, 4119, 11309
06-19, 24, 19675926, 966, 4345, 11458
06-19, 24, 19688574, 963, 4349, 11446
06-19, 25, 19688122, 1049, 4550, 11611
06-19, 25, 19700749, 1051, 4550, 11619
06-19, 26, 19700330, 1035, 4818, 11786
06-19, 26, 19712952, 1036, 4824, 11794
06-19, 27, 19712476, 1118, 5068, 11944
06-19, 27, 19725100, 1127, 5069, 11947
06-19, 28, 19724606, 1179, 5336, 12122
06-19, 28, 19737218, 1186, 5334, 12142
06-19, 29, 19736655, 1267, 5644, 12314
06-19, 29, 19749267, 1270, 5649, 12331
06-19, 30, 19748683, 1366, 5950, 12518
06-19, 30, 19761313, 1367, 5958, 12516
07-19, 1, 19760681, 1515, 6246, 12712
07-19, 1, 19777451, 1517, 6266, 12709
07-19, 2, 19776526, 1891, 6604, 12922
07-19, 2, 19793301, 1890, 6621, 12920
07-19, 3, 19792325, 2089, 7151, 13167
07-19, 3, 19809100, 2084, 7157, 13180
07-19, 4, 19808057, 2331, 7689, 13444
07-19, 4, 19824844, 2335, 7692, 13439
07-19, 5, 19823762, 2485, 8332, 13731
07-19, 5, 19840497, 2501, 8344, 13757
07-19, 6, 19839258, 2745, 9063, 14033
07-19, 6, 19856008, 2752, 9076, 14052
07-19, 7, 19854714, 2943, 9887, 14344
07-19, 7, 19871451, 2952, 9911, 14363
07-19, 8, 19870007, 3194, 10781, 14695
07-19, 8, 19886753, 3213, 10815, 14685
07-19, 9, 19885087, 3579, 11745, 15055
07-19, 9, 19901856, 3587, 11762, 15050
07-19, 10, 19900102, 3927, 12756, 15470
07-19, 10, 19916833, 3945, 12781, 15485
07-19, 11, 19915011, 4206, 13881, 15946
07-19, 11, 19931748, 4218, 13914, 15953
07-19, 12, 19929704, 4564, 15138, 16427
07-19, 12, 19946425, 4581, 15162, 16454
07-19, 13, 19944266, 4924, 16409, 17023
07-19, 13, 19961002, 4940, 16421, 17048
07-19, 14, 19958511, 5488, 17770, 17642
07-19, 14, 19975219, 5511, 17803, 17667
07-19, 15, 19972511, 6044, 19322, 18323
07-19, 15, 19989233, 6057, 19360, 18339
07-19, 16, 19986260, 6620, 21090, 19019
07-19, 16, 20003024, 6633, 21108, 19013
07-19, 17, 19999905, 7183, 22909, 19781
07-19, 17, 20016571, 7198, 22984, 19814
07-19, 18, 20013135, 7917, 24865, 20650
07-19, 18, 20029803, 7934, 24928, 20691
07-19, 19, 20026032, 8604, 27150, 21570
07-19, 19, 20042715, 8629, 27200, 21601
07-19, 20, 20038587, 9418, 29565, 22575
07-19, 20, 20055224, 9447, 29662, 22601
07-19, 21, 20050757, 10189, 32342, 23646
07-19, 21, 20067392, 10236, 32380, 23715
07-19, 22, 20062552, 11065, 35261, 24845
07-19, 22, 20079166, 11089, 35339, 24918
07-19, 23, 20073875, 11948, 38551, 26138
07-19, 23, 20090556, 11965, 38611, 26169
07-19, 24, 20084787, 12954, 42096, 27464
07-19, 24, 20101373, 13011, 42209, 27497
07-19, 25, 20095003, 14281, 45839, 28967
07-19, 25, 20111632, 14304, 45912, 29031
07-19, 26, 20104767, 15554, 49841, 30717
07-19, 26, 20121372, 15610, 49935, 30751
07-19, 27, 20113775, 17140, 54217, 32536
07-19, 27, 20130299, 17215, 54335, 32608
07-19, 28, 20122287, 18536, 59073, 34561
07-19, 28, 20138863, 18571, 59176, 34636
07-19, 29, 20130084, 20102, 64325, 36735
07-19, 29, 20146726, 20160, 64406, 36743
07-19, 30, 20137172, 21920, 69867, 39076
07-19, 30, 20153611, 22002, 70073, 39138
07-19, 31, 20143060, 23906, 76268, 41590
07-19, 31, 20159543, 23980, 76466, 41624
08-19, 1, 20148117, 25947, 83180, 44369
08-19, 1, 20162073, 26041, 83336, 44489
08-19, 2, 20149763, 28124, 90646, 47406
08-19, 2, 20163809, 28172, 90817, 47467
08-19, 3, 20150261, 30672, 98647, 50685
08-19, 3, 20164158, 30788, 98894, 50751
08-19, 4, 20149258, 33678, 107470, 54185
08-19, 4, 20163126, 33813, 107675, 54303
08-19, 5, 20147326, 36316, 117196, 58079
08-19, 5, 20161228, 36427, 117413, 58175
08-19, 6, 20143692, 39762, 127542, 62247
08-19, 6, 20157631, 39874, 127716, 62348
08-19, 7, 20138673, 43281, 138627, 66988
08-19, 7, 20152518, 43427, 138853, 67097
08-19, 8, 20131710, 47351, 150868, 71966
08-19, 8, 20145502, 47556, 151092, 72071
08-19, 9, 20122842, 51317, 164771, 77291
08-19, 9, 20136640, 51478, 165017, 77412
08-19, 10, 20111849, 55930, 179579, 83189
08-19, 10, 20125486, 56080, 179987, 83320
08-19, 11, 20098665, 60783, 195827, 89598
08-19, 11, 20112344, 60980, 196174, 89701
08-19, 12, 20082508, 66615, 213442, 96634
08-19, 12, 20095985, 66827, 213898, 96815
08-19, 13, 20063798, 72572, 232941, 104214
08-19, 13, 20077241, 72806, 233404, 104400
08-19, 14, 20042315, 79231, 253678, 112627
08-19, 14, 20055742, 79433, 254144, 112858
08-19, 15, 20017572, 86204, 276606, 121795
08-19, 15, 20030811, 86432, 277265, 121995
08-19, 16, 19989419, 93994, 301347, 131743
08-19, 16, 20002679, 94298, 301917, 131935
08-19, 17, 19957466, 102377, 328540, 142446
08-19, 17, 19970692, 102655, 329106, 142702
08-19, 18, 19920865, 112214, 357881, 154195
08-19, 18, 19933916, 112555, 358511, 154499
08-19, 19, 19880187, 122168, 390157, 166969
08-19, 19, 19893272, 122468, 390856, 167211
08-19, 20, 19834592, 132824, 425412, 180979
08-19, 20, 19847354, 133243, 426249, 181287
08-19, 21, 19783452, 144879, 463376, 196426
08-19, 21, 19796007, 145397, 464265, 196790
08-19, 22, 19726447, 158058, 504901, 213053
08-19, 22, 19739035, 158488, 505800, 213462
08-19, 23, 19662932, 172239, 550498, 231116
08-19, 23, 19675362, 172789, 551471, 231489
08-19, 24, 19593003, 187371, 599967, 250770
08-19, 24, 19605450, 187940, 600956, 251091
08-19, 25, 19515741, 203698, 653955, 272043
08-19, 25, 19527911, 204202, 655153, 272497
08-19, 26, 19430609, 221253, 712625, 295276
08-19, 26, 19442544, 221879, 713870, 295796
08-19, 27, 19335860, 241412, 775880, 320937
08-19, 27, 19347319, 242174, 777415, 321507
08-19, 28, 19231522, 262489, 845746, 348658
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213785, 9, 0, 0
01-20, 2, 13212780, 9, 0, 0
01-20, 3, 13212767, 19, 3, 0
01-20, 3, 13211762, 19, 3, 0
01-20, 4, 13211749, 25, 10, 0
01-20, 4, 13210742, 27, 10, 0
01-20, 5, 13210729, 31, 19, 0
01-20, 5, 13209723, 32, 19, 0
01-20, 6, 13209706, 33, 35, 0
01-20, 6, 13208701, 34, 34, 0
01-20, 7, 13208689, 33, 45, 2
01-20, 7, 13207684, 33, 45, 2
01-20, 8, 13207671, 28, 60, 5
01-20, 8, 13206668, 28, 58, 5
01-20, 9, 13206650, 32, 69, 8
01-20, 9, 13205645, 32, 69, 8
01-20, 10, 13205636, 27, 78, 13
01-20, 10, 13204630, 27, 79, 13
01-20, 11, 13204610, 36, 85, 18
01-20, 11, 13203605, 36, 85, 18
01-20, 12, 13203593, 32, 99, 20
01-20, 12, 13202589, 32, 98, 20
01-20, 13, 13202579, 31, 105, 24
01-20, 13, 13201572, 31, 107, 24
01-20, 14, 13201557, 33, 115, 29
01-20, 14, 13200551, 33, 116, 29
01-20, 15, 13200539, 31, 127, 32
01-20, 15, 13199534, 31, 127, 32
01-20, 16, 13199516, 35, 134, 39
01-20, 16, 13198511, 35, 134, 39
01-20, 17, 13198493, 39, 144, 43
01-20, 17, 13197487, 39, 144, 44
01-20, 18, 13197468, 43, 156, 47
01-20, 18, 13196463, 43, 156, 47
01-20, 19, 13196444, 43, 170, 52
01-20, 19, 13195440, 43, 169, 52
01-20, 20, 13195427, 49, 168, 60
01-20, 20, 13194422, 49, 168, 60
01-20, 21, 13194403, 45, 187, 64
01-20, 21, 13193398, 45, 187, 64
01-20, 22, 13193382, 37, 206, 69
01-20, 22, 13192376, 37, 207, 69
01-20, 23, 13192350, 50, 214, 75
01-20, 23, 13191346, 50, 213, 75
01-20, 24, 13191332, 45, 225, 82
01-20, 24, 13190329, 45, 223, 82
01-20, 25, 13190302, 57, 231, 89
01-20, 25, 13189298, 57, 230, 89
01-20, 26, 13189281, 51, 247, 95
01-20, 26, 13188278, 51, 245, 95
01-20, 27, 13188248, 57, 258, 106
01-20, 27, 13187245, 57, 256, 106
01-20, 28, 13187213, 68, 271, 112
01-20, 28, 13186208, 68, 271, 112
01-20, 29, 13186188, 53, 297, 121
01-20, 29, 13185185, 53, 295, 121
01-20, 30, 13185152, 70, 303, 129
01-20, 30, 13184149, 70, 302, 128
01-20, 31, 13184120, 73, 319, 137
01-20, 31, 13183117, 73, 317, 137
02-19, 1, 13183091, 72, 332, 149
02-19, 1, 13185789, 72, 332, 149
02-19, 2, 13185761, 67, 355, 159
02-19, 2, 13188460, 67, 354, 159
02-19, 3, 13188420, 80, 367, 173
02-19, 3, 13191117, 80, 369, 172
02-19, 4, 13191075, 92, 386, 185
02-19, 4, 13193770, 92, 389, 185
02-19, 5, 13193730, 89, 408, 209
02-19, 5, 13196429, 89, 406, 210
02-19, 6, 13196376, 114, 422, 222
02-19, 6, 13199070, 115, 425, 222
02-19, 7, 13199025, 115, 460, 232
02-19, 7, 13201724, 115, 460, 231
02-19, 8, 13201682, 114, 486, 248
02-19, 8, 13204381, 114, 484, 249
02-19, 9, 13204332, 117, 516, 263
02-19, 9, 13207031, 119, 512, 264
02-19, 10, 13206999, 89, 557, 281
02-19, 10, 13209698, 89, 554, 283
02-19, 11, 13209648, 111, 565, 300
02-19, 11, 13212342, 111, 570, 299
02-19, 12, 13212279, 138, 590, 315
02-19, 12, 13214977, 138, 588, 317
02-19, 13, 13214916, 154, 614, 336
02-19, 13, 13217616, 152, 616, 334
02-19, 14, 13217555, 150, 662, 351
02-19, 14, 13220255, 150, 661, 350
02-19, 15, 13220193, 152, 699, 372
02-19, 15, 13222890, 153, 699, 372
02-19, 16, 13222824, 158, 737, 395
02-19, 16, 13225514, 160, 741, 397
02-19, 17, 13225442, 173, 778, 419
02-19, 17, 13228144, 172, 778, 416
02-19, 18, 13228070, 173, 819, 448
02-19, 18, 13230770, 173, 816, 449
02-19, 19, 13230693, 174, 856, 485
02-19, 19, 13233398, 173, 850, 485
02-19, 20, 13233323, 187, 880, 516
02-19, 20, 13236026, 187, 873, 518
02-19, 21, 13235942, 187, 928, 547
02-19, 21, 13238639, 189, 928, 546
02-19, 22, 13238535, 207, 979, 581
02-19, 22, 13241233, 205, 981, 581
02-19, 23, 13241133, 227, 1029, 611
02-19, 23, 13243836, 229, 1029, 604
02-19, 24, 13243720, 244, 1100, 634
02-19, 24, 13246415, 244, 1103, 634
02-19, 25, 13246293, 266, 1170, 667
02-19, 25, 13248981, 268, 1175, 670
02-19, 26, 13248855, 288, 1248, 703
02-19, 26, 13251555, 290, 1244, 703
02-19, 27, 13251450, 287, 1307, 748
02-19, 27, 13254141, 289, 1308, 752
02-19, 28, 13254027, 275, 1378, 810
02-19, 28, 13256724, 277, 1380, 807
02-19, 29, 13256594, 308, 1431, 855
02-19, 29, 13259294, 312, 1426, 854
03-19, 1, 13259166, 312, 1500, 908
03-19, 1, 13259574, 313, 1500, 908
03-19, 2, 13259493, 283, 1559, 960
03-19, 2, 13259903, 283, 1558, 960
03-19, 3, 13259841, 238, 1612, 1013
03-19, 3, 13260251, 238, 1611, 1013
03-19, 4, 13260167, 220, 1660, 1066
03-19, 4, 13260577, 220, 1660, 1065
03-19, 5, 13260484, 230, 1680, 1128
03-19, 5, 13260893, 230, 1679, 1129
03-19, 6, 13260796, 238, 1712, 1185
03-19, 6, 13261202, 238, 1714, 1186
03-19, 7, 13261130, 210, 1757, 1243
03-19, 7, 13261540, 210, 1756, 1243
