Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199554, 377, 1569, 970
02-19, 24, 19199414, 372, 1652, 1032
02-19, 24, 19196255, 377, 1654, 1031
02-19, 25, 19196099, 386, 1759, 1073
02-19, 25, 19192941, 392, 1760, 1071
02-19, 26, 19192755, 428, 1841, 1140
02-19, 26, 19189612, 426, 1835, 1138
02-19, 27, 19189418, 468, 1924, 1201
02-19, 27, 19186269, 464, 1923, 1202
02-19, 28, 19186075, 478, 2038, 1267
02-19, 28, 19182944, 471, 2035, 1255
02-19, 29, 19182723, 509, 2136, 1337
02-19, 29, 19179568, 508, 2137, 1339
03-19, 1, 19179342, 533, 2266, 1411
03-19, 1, 19180570, 533, 2268, 1413
03-19, 2, 19180471, 411, 2399, 1503
03-19, 2, 19181704, 409, 2399, 1504
03-19, 3, 19181566, 381, 2477, 1592
03-19, 3, 19182793, 384, 2478, 1593
03-19, 4, 19182661, 360, 2552, 1675
03-19, 4, 19183892, 361, 2554, 1673
03-19, 5, 19183760, 354, 2589, 1777
03-19, 5, 19184993, 353, 2588, 1778
03-19, 6, 19184839, 363, 2645, 1865
03-19, 6, 19186071, 361, 2650, 1862
03-19, 7, 19185934, 352, 2698, 1960
03-19, 7, 19187170, 352, 2696, 1958
03-19, 8, 19187043, 354, 2744, 2035
03-19, 8, 19188276, 354, 2744, 2034
03-19, 9, 19188140, 360, 2790, 2118
03-19, 9, 19189370, 359, 2790, 2121
03-19, 10, 19189196, 388, 2836, 2220
03-19, 10, 19190431, 387, 2835, 2219
03-19, 11, 19190271, 398, 2888, 2315
03-19, 11, 19191505, 397, 2885, 2317
03-19, 12, 19191366, 385, 2953, 2400
03-19, 12, 19192604, 381, 2954, 2397
03-19, 13, 19192468, 383, 2969, 2516
03-19, 13, 19193703, 380, 2968, 2517
03-19, 14, 19193526, 411, 3028, 2603
03-19, 14, 19194764, 406, 3027, 2603
03-19, 15, 19194616, 388, 3077, 2719
03-19, 15, 19195852, 388, 3071, 2721
03-19, 16, 19195701, 382, 3124, 2825
03-19, 16, 19196928, 383, 3124, 2829
03-19, 17, 19196764, 382, 3182, 2936
03-19, 17, 19197995, 384, 3180, 2937
03-19, 18, 19197841, 399, 3209, 3047
03-19, 18, 19199079, 400, 3204, 3045
03-19, 19, 19198921, 397, 3245, 3165
03-19, 19, 19200155, 399, 3242, 3164
03-19, 20, 19200000, 384, 3318, 3258
03-19, 20, 19201236, 385, 3311, 3260
03-19, 21, 19201078, 390, 3357, 3367
03-19, 21, 19202310, 391, 3358, 3365
03-19, 22, 19202147, 412, 3383, 3482
03-19, 22, 19203385, 414, 3379, 3478
03-19, 23, 19203230, 401, 3423, 3602
03-19, 23, 19204469, 402, 3421, 3596
03-19, 24, 19204299, 428, 3450, 3711
03-19, 24, 19205531, 430, 3454, 3705
03-19, 25, 19205355, 439, 3500, 3826
03-19, 25, 19206589, 445, 3502, 3816
03-19, 26, 19206420, 435, 3560, 3937
03-19, 26, 19207651, 438, 3559, 3936
03-19, 27, 19207479, 429, 3617, 4059
03-19, 27, 19208705, 431, 3621, 4059
03-19, 28, 19208528, 445, 3645, 4198
03-19, 28, 19209762, 445, 3648, 4193
03-19, 29, 19209587, 453, 3674, 4334
03-19, 29, 19210816, 456, 3674, 4334
03-19, 30, 19210636, 446, 3731, 4467
03-19, 30, 19211867, 451, 3730, 4464
03-19, 31, 19211695, 436, 3802, 4579
03-19, 31, 19212923, 440, 3808, 4573
04-19, 1, 19212737, 466, 3838, 4703
04-19, 1, 19214776, 467, 3841, 4702
04-19, 2, 19214702, 365, 3883, 4836
04-19, 2, 19216739, 366, 3882, 4841
04-19, 3, 19216665, 303, 3879, 4981
04-19, 3, 19218708, 303, 3876, 4983
04-19, 4, 19218646, 244, 3844, 5136
04-19, 4, 19220692, 245, 3843, 5132
04-19, 5, 19220612, 229, 3808, 5263
04-19, 5, 19222658, 230, 3805, 5261
04-19, 6, 19222582, 208, 3755, 5409
04-19, 6, 19224621, 208, 3755, 5412
04-19, 7, 19224551, 202, 3698, 5545
04-19, 7, 19226592, 203, 3701, 5542
04-19, 8, 19226524, 191, 3662, 5661
04-19, 8, 19228562, 192, 3663, 5663
04-19, 9, 19228462, 219, 3610, 5789
04-19, 9, 19230505, 220, 3610, 5787
04-19, 10, 19230437, 196, 3600, 5889
04-19, 10, 19232480, 196, 3598, 5890
04-19, 11, 19232396, 194, 3558, 6016
04-19, 11, 19234437, 194, 3558, 6017
04-19, 12, 19234367, 181, 3518, 6140
04-19, 12, 19236401, 181, 3519, 6147
04-19, 13, 19236324, 179, 3473, 6272
04-19, 13, 19238370, 179, 3472, 6269
04-19, 14, 19238302, 177, 3407, 6404
04-19, 14, 19240341, 177, 3413, 6401
04-19, 15, 19240279, 181, 3333, 6539
04-19, 15, 19242318, 182, 3335, 6539
04-19, 16, 19242257, 167, 3292, 6658
04-19, 16, 19244306, 167, 3292, 6651
04-19, 17, 19244240, 159, 3251, 6766
04-19, 17, 19246282, 160, 3248, 6768
04-19, 18, 19246208, 165, 3204, 6881
04-19, 18, 19248254, 166, 3203, 6877
04-19, 19, 19248194, 157, 3158, 6991
04-19, 19, 19250240, 157, 3158, 6987
04-19, 20, 19250177, 159, 3108, 7098
04-19, 20, 19252218, 160, 3107, 7099
04-19, 21, 19252154, 163, 3060, 7207
04-19, 21, 19254200, 164, 3053, 7209
04-19, 22, 19254142, 157, 3025, 7302
04-19, 22, 19256175, 157, 3030, 7306
04-19, 23, 19256116, 152, 2986, 7414
04-19, 23, 19258154, 155, 2989, 7412
04-19, 24, 19258096, 154, 2929, 7531
04-19, 24, 19260138, 155, 2929, 7530
04-19, 25, 19260072, 163, 2900, 7617
04-19, 25, 19262121, 164, 2904, 7605
04-19, 26, 19262070, 153, 2866, 7705
04-19, 26, 19264108, 154, 2868, 7706
04-19, 27, 19264053, 145, 2838, 7800
04-19, 27, 19266091, 146, 2838, 7803
04-19, 28, 19266032, 150, 2789, 7907
04-19, 28, 19268068, 152, 2793, 7907
04-19, 29, 19268014, 138, 2751, 8017
04-19, 29, 19270042, 138, 2750, 8032
04-19, 30, 19269985, 138, 2723, 8116
04-19, 30, 19272029, 138, 2717, 8120
05-19, 1, 19271973, 149, 2667, 8215
05-19, 1, 19275814, 150, 2667, 8213
05-19, 2, 19275749, 164, 2632, 8299
05-19, 2, 19279580, 166, 2634, 8304
05-19, 3, 19279526, 162, 2611, 8385
05-19, 3, 19283366, 164, 2611, 8383
05-19, 4, 19283312, 161, 2578, 8473
05-19, 4, 19287159, 164, 2578, 8463
05-19, 5, 19287112, 146, 2552, 8554
05-19, 5, 19290945, 147, 2552, 8560
05-19, 6, 19290885, 147, 2509, 8663
05-19, 6, 19294748, 147, 2507, 8642
05-19, 7, 19294692, 134, 2490, 8728
05-19, 7, 19298542, 135, 2486, 8721
05-19, 8, 19298498, 130, 2442, 8814
05-19, 8, 19302334, 131, 2441, 8818
05-19, 9, 19302286, 124, 2407, 8907
05-19, 9, 19306123, 124, 2406, 8911
05-19, 10, 19306077, 119, 2372, 8996
05-19, 10, 19309936, 121, 2365, 8982
05-19, 11, 19309894, 114, 2327, 9069
05-19, 11, 19313722, 116, 2331, 9075
05-19, 12, 19313679, 112, 2306, 9147
05-19, 12, 19317522, 112, 2299, 9151
05-19, 13, 19317486, 100, 2260, 9238
05-19, 13, 19321312, 104, 2261, 9247
05-19, 14, 19321276, 97, 2235, 9316
05-19, 14, 19325121, 99, 2231, 9313
05-19, 15, 19325078, 100, 2193, 9393
05-19, 15, 19328904, 100, 2189, 9411
05-19, 16, 19328863, 96, 2159, 9486
05-19, 16, 19332702, 96, 2157, 9489
05-19, 17, 19332656, 105, 2116, 9567
05-19, 17, 19336488, 106, 2118, 9572
05-19, 18, 19336451, 95, 2083, 9655
05-19, 18, 19340293, 95, 2084, 9652
05-19, 19, 19340243, 108, 2048, 9725
05-19, 19, 19344082, 108, 2047, 9727
05-19, 20, 19344038, 112, 2017, 9797
05-19, 20, 19347871, 112, 2018, 9803
05-19, 21, 19347838, 99, 1990, 9877
05-19, 21, 19351677, 99, 1989, 9879
05-19, 22, 19351631, 104, 1958, 9951
05-19, 22, 19355474, 104, 1956, 9950
05-19, 23, 19355426, 111, 1941, 10006
05-19, 23, 19359271, 111, 1938, 10004
05-19, 24, 19359232, 109, 1911, 10072
05-19, 24, 19363061, 109, 1915, 10079
05-19, 25, 19363006, 116, 1893, 10149
05-19, 25, 19366840, 118, 1893, 10153
05-19, 26, 19366803, 104, 1879, 10218
05-19, 26, 19370638, 104, 1879, 10223
05-19, 27, 19370589, 113, 1853, 10289
05-19, 27, 19374416, 114, 1853, 10301
05-19, 28, 19374384, 91, 1843, 10366
05-19, 28, 19378209, 91, 1842, 10382
05-19, 29, 19378172, 86, 1820, 10446
05-19, 29, 19382016, 86, 1821, 10441
05-19, 30, 19381981, 89, 1795, 10499
05-19, 30, 19385812, 90, 1796, 10506
05-19, 31, 19385763, 101, 1771, 10569
05-19, 31, 19389615, 101, 1772, 10556
06-19, 1, 19389572, 106, 1760, 10606
06-19, 1, 19402177, 109, 1766, 10629
06-19, 2, 19402001, 247, 1752, 10681
06-19, 2, 19414616, 251, 1764, 10687
06-19, 3, 19414441, 310, 1820, 10747
06-19, 3, 19427055, 319, 1827, 10754
06-19, 4, 19426886, 354, 1893, 10822
06-19, 4, 19439508, 357, 1900, 10827
06-19, 5, 19439308, 423, 1958, 10903
06-19, 5, 19451941, 424, 1962, 10902
06-19, 6, 19451748, 449, 2055, 10977
06-19, 6, 19464370, 451, 2067, 10978
06-19, 7, 19464161, 484, 2169, 11052
06-19, 7, 19476767, 491, 2182, 11063
06-19, 8, 19476553, 532, 2268, 11150
06-19, 8, 19489174, 535, 2279, 11152
06-19, 9, 19488933, 571, 2412, 11224
06-19, 9, 19501543, 570, 2422, 11242
06-19, 10, 19501317, 583, 2566, 11311
06-19, 10, 19513927, 586, 2575, 11326
06-19, 11, 19513689, 584, 2721, 11420
06-19, 11, 19526312, 590, 2730, 11419
06-19, 12, 19526017, 652, 2870, 11512
06-19, 12, 19538640, 651, 2879, 11518
06-19, 13, 19538352, 698, 3021, 11617
06-19, 13, 19550980, 700, 3022, 11623
06-19, 14, 19550679, 744, 3167, 11735
06-19, 14, 19563292, 744, 3171, 11755
06-19, 15, 19563001, 723, 3371, 11867
06-19, 15, 19575601, 723, 3373, 11902
06-19, 16, 19575252, 753, 3574, 12020
06-19, 16, 19587848, 755, 3578, 12055
06-19, 17, 19587498, 814, 3743, 12181
06-19, 17, 19600094, 821, 3754, 12204
06-19, 18, 19599705, 886, 3938, 12344
06-19, 18, 19612298, 893, 3953, 12366
06-19, 19, 19611917, 930, 4152, 12511
06-19, 19, 19624538, 937, 4157, 12515
06-19, 20, 19624112, 999, 4395, 12641
06-19, 20, 19636713, 1009, 4413, 12649
06-19, 21, 19636277, 1036, 4653, 12818
06-19, 21, 19648856, 1044, 4666, 12855
06-19, 22, 19648408, 1106, 4912, 12995
06-19, 22, 19661001, 1113, 4918, 13026
06-19, 23, 19660506, 1189, 5171, 13192
06-19, 23, 19673101, 1195, 5180, 13219
06-19, 24, 19672595, 1204, 5490, 13406
06-19, 24, 19685210, 1213, 5503, 13406
06-19, 25, 19684645, 1307, 5779, 13601
06-19, 25, 19697249, 1314, 5790, 13616
06-19, 26, 19696638, 1412, 6092, 13827
06-19, 26, 19709253, 1414, 6107, 13832
06-19, 27, 19708648, 1463, 6448, 14047
06-19, 27, 19721258, 1467, 6462, 14056
06-19, 28, 19720608, 1526, 6826, 14283
06-19, 28, 19733245, 1526, 6832, 14277
06-19, 29, 19732580, 1569, 7222, 14509
06-19, 29, 19745189, 1587, 7234, 14507
06-19, 30, 19744459, 1659, 7642, 14757
06-19, 30, 19757057, 1672, 7656, 14769
07-19, 1, 19756260, 1826, 8036, 15032
07-19, 1, 19773017, 1825, 8046, 15055
07-19, 2, 19771757, 2372, 8487, 15327
07-19, 2, 19788474, 2392, 8505, 15361
07-19, 3, 19787198, 2723, 9148, 15663
07-19, 3, 19803965, 2724, 9173, 15659
07-19, 4, 19802584, 3072, 9891, 15974
07-19, 4, 19819316, 3093, 9923, 15978
07-19, 5, 19817815, 3349, 10814, 16332
07-19, 5, 19834547, 3363, 10833, 16356
07-19, 6, 19832955, 3693, 11693, 16758
07-19, 6, 19849670, 3715, 11713, 16790
07-19, 7, 19847869, 4067, 12749, 17203
07-19, 7, 19864634, 4083, 12751, 17209
07-19, 8, 19862714, 4424, 13875, 17664
07-19, 8, 19879436, 4442, 13890, 17698
07-19, 9, 19877438, 4702, 15144, 18182
07-19, 9, 19894181, 4715, 15164, 18195
07-19, 10, 19891820, 5213, 16516, 18706
07-19, 10, 19908505, 5231, 16549, 18759
07-19, 11, 19906087, 5566, 18048, 19343
07-19, 11, 19922804, 5587, 18066, 19376
07-19, 12, 19920103, 6069, 19652, 20009
07-19, 12, 19936823, 6081, 19669, 20049
07-19, 13, 19933965, 6522, 21435, 20700
07-19, 13, 19950676, 6541, 21470, 20724
07-19, 14, 19947507, 7164, 23248, 21492
07-19, 14, 19964233, 7181, 23271, 21515
07-19, 15, 19960785, 7866, 25216, 22333
07-19, 15, 19977548, 7865, 25212, 22364
07-19, 16, 19973736, 8677, 27353, 23223
07-19, 16, 19990429, 8703, 27416, 23230
07-19, 17, 19986226, 9435, 29947, 24170
07-19, 17, 20002870, 9456, 30029, 24212
07-19, 18, 19998292, 10372, 32660, 25243
07-19, 18, 20014963, 10388, 32717, 25288
07-19, 19, 20010066, 11253, 35613, 26424
07-19, 19, 20026773, 11271, 35646, 26455
07-19, 20, 20021358, 12272, 38799, 27716
07-19, 20, 20038043, 12296, 38843, 27752
07-19, 21, 20032371, 13100, 42403, 29060
07-19, 21, 20049008, 13134, 42474, 29107
07-19, 22, 20042497, 14482, 46127, 30617
07-19, 22, 20059148, 14515, 46171, 30678
07-19, 23, 20052146, 15836, 50230, 32300
07-19, 23, 20068816, 15872, 50282, 32331
07-19, 24, 20061278, 17197, 54656, 34170
07-19, 24, 20077935, 17233, 54695, 34227
07-19, 25, 20069664, 18773, 59569, 36084
07-19, 25, 20086345, 18803, 59609, 36122
07-19, 26, 20077337, 20460, 64878, 38204
07-19, 26, 20093963, 20481, 64957, 38267
07-19, 27, 20084228, 22319, 70567, 40554
07-19, 27, 20100819, 22392, 70654, 40592
07-19, 28, 20090305, 23989, 77093, 43070
07-19, 28, 20106900, 24051, 77158, 43137
07-19, 29, 20095455, 26042, 83818, 45931
07-19, 29, 20112043, 26099, 83879, 46014
07-19, 30, 20099479, 28342, 91262, 48952
07-19, 30, 20116040, 28402, 91363, 49019
07-19, 31, 20102397, 30800, 99378, 52249
07-19, 31, 20118885, 30915, 99490, 52323
08-19, 1, 20104234, 33510, 108058, 55811
08-19, 1, 20118243, 33631, 108228, 55837
08-19, 2, 20102007, 36797, 117569, 59566
08-19, 2, 20116066, 36882, 117731, 59586
08-19, 3, 20098513, 39950, 128127, 63675
08-19, 3, 20112657, 40005, 128208, 63721
08-19, 4, 20093443, 43471, 139498, 68179
08-19, 4, 20107387, 43552, 139707, 68271
08-19, 5, 20086373, 47372, 151974, 73198
08-19, 5, 20100455, 47449, 152125, 73214
08-19, 6, 20077674, 51328, 165812, 78429
08-19, 6, 20091506, 51474, 166044, 78545
08-19, 7, 20066481, 56227, 180482, 84379
08-19, 7, 20080326, 56383, 180712, 84474
08-19, 8, 20053086, 61404, 196504, 90901
08-19, 8, 20066951, 61530, 196699, 91041
08-19, 9, 20037535, 66942, 213832, 97912
08-19, 9, 20051197, 67145, 214133, 98072
08-19, 10, 20019455, 72311, 233189, 105592
08-19, 10, 20033243, 72509, 233463, 105658
08-19, 11, 19998275, 79018, 253791, 113789
08-19, 11, 20011979, 79192, 254089, 113939
08-19, 12, 19974196, 85960, 276050, 122993
08-19, 12, 19987791, 86142, 276467, 123125
08-19, 13, 19946066, 93893, 300900, 132666
08-19, 13, 19959615, 94112, 301319, 132805
08-19, 14, 19914425, 102317, 327665, 143444
08-19, 14, 19927932, 102577, 328101, 143567
08-19, 15, 19878714, 111418, 357000, 155045
08-19, 15, 19892110, 111628, 357518, 155247
08-19, 16, 19838413, 121217, 389073, 167800
08-19, 16, 19851777, 121478, 389633, 167941
08-19, 17, 19793212, 132190, 423636, 181791
08-19, 17, 19806395, 132459, 424226, 182075
08-19, 18, 19742842, 144040, 461213, 197060
08-19, 18, 19756156, 144353, 461747, 197225
08-19, 19, 19687267, 156482, 502295, 213437
08-19, 19, 19700379, 156852, 502901, 213675
08-19, 20, 19625352, 170156, 547131, 231168
08-19, 20, 19638350, 170524, 547818, 231441
08-19, 21, 19556183, 185627, 595618, 250705
08-19, 21, 19569037, 186056, 596410, 250956
08-19, 22, 19479938, 202225, 648521, 271775
08-19, 22, 19492738, 202665, 649283, 272099
08-19, 23, 19395703, 220326, 705883, 294873
08-19, 23, 19408469, 220727, 706705, 295210
08-19, 24, 19302526, 239788, 768687, 320110
08-19, 24, 19314903, 240321, 769751, 320462
08-19, 25, 19199538, 261555, 836830, 347514
08-19, 25, 19211823, 262113, 837894, 347933
08-19, 26, 19086777, 283837, 912022, 377127
08-19, 26, 19098893, 284473, 913241, 377482
08-19, 27, 18962219, 309352, 993047, 409471
08-19, 27, 18974086, 309986, 994361, 409982
08-19, 28, 18825486, 337034, 1081187, 444708
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213782, 12, 0, 0
01-20, 2, 13212777, 12, 0, 0
01-20, 3, 13212758, 30, 1, 0
01-20, 3, 13211754, 29, 1, 0
01-20, 4, 13211737, 35, 12, 0
01-20, 4, 13210734, 33, 12, 0
01-20, 5, 13210723, 25, 31, 0
01-20, 5, 13209716, 25, 33, 0
01-20, 6, 13209701, 33, 38, 2
01-20, 6, 13208695, 33, 39, 2
01-20, 7, 13208680, 29, 56, 4
01-20, 7, 13207675, 30, 55, 4
01-20, 8, 13207664, 34, 62, 4
01-20, 8, 13206659, 34, 62, 4
01-20, 9, 13206651, 30, 73, 5
01-20, 9, 13205644, 30, 75, 5
01-20, 10, 13205629, 33, 86, 6
01-20, 10, 13204624, 33, 86, 6
01-20, 11, 13204617, 28, 92, 12
01-20, 11, 13203611, 28, 93, 12
01-20, 12, 13203598, 33, 95, 18
01-20, 12, 13202592, 33, 96, 18
01-20, 13, 13202577, 37, 103, 22
01-20, 13, 13201573, 37, 102, 22
01-20, 14, 13201558, 43, 109, 24
01-20, 14, 13200555, 43, 107, 24
01-20, 15, 13200546, 36, 120, 27
01-20, 15, 13199540, 36, 121, 27
01-20, 16, 13199530, 34, 130, 30
01-20, 16, 13198525, 34, 130, 30
01-20, 17, 13198507, 41, 139, 32
01-20, 17, 13197499, 43, 140, 32
01-20, 18, 13197485, 44, 148, 37
01-20, 18, 13196477, 45, 150, 37
01-20, 19, 13196463, 39, 160, 47
01-20, 19, 13195458, 39, 160, 47
01-20, 20, 13195443, 37, 171, 53
01-20, 20, 13194437, 38, 171, 53
01-20, 21, 13194417, 46, 180, 56
01-20, 21, 13193411, 46, 181, 56
01-20, 22, 13193393, 43, 194, 64
01-20, 22, 13192387, 43, 195, 64
01-20, 23, 13192369, 51, 198, 71
01-20, 23, 13191366, 50, 197, 71
01-20, 24, 13191347, 53, 206, 78
01-20, 24, 13190339, 55, 205, 80
01-20, 25, 13190321, 55, 214, 89
01-20, 25, 13189311, 57, 217, 89
01-20, 26, 13189293, 49, 239, 93
01-20, 26, 13188290, 49, 237, 93
01-20, 27, 13188267, 52, 249, 101
01-20, 27, 13187264, 52, 247, 101
01-20, 28, 13187236, 66, 255, 107
01-20, 28, 13186232, 67, 253, 107
01-20, 29, 13186206, 69, 272, 112
01-20, 29, 13185201, 71, 270, 112
01-20, 30, 13185179, 69, 282, 124
01-20, 30, 13184173, 68, 285, 123
01-20, 31, 13184149, 64, 303, 133
01-20, 31, 13183145, 63, 303, 133
02-19, 1, 13183111, 72, 312, 149
02-19, 1, 13185805, 73, 315, 149
02-19, 2, 13185772, 74, 334, 162
02-19, 2, 13188477, 70, 331, 162
02-19, 3, 13188445, 76, 347, 172
02-19, 3, 13191144, 74, 348, 172
02-19, 4, 13191104, 80, 361, 193
02-19, 4, 13193799, 81, 363, 193
02-19, 5, 13193762, 88, 378, 208
02-19, 5, 13196460, 87, 380, 207
02-19, 6, 13196422, 91, 407, 214
02-19, 6, 13199117, 91, 408, 216
02-19, 7, 13199080, 93, 428, 231
02-19, 7, 13201772, 95, 432, 231
02-19, 8, 13201724, 108, 459, 239
02-19, 8, 13204417, 108, 462, 241
02-19, 9, 13204373, 103, 502, 250
02-19, 9, 13207073, 100, 503, 250
02-19, 10, 13207036, 87, 529, 274
02-19, 10, 13209734, 88, 528, 274
02-19, 11, 13209675, 111, 537, 301
02-19, 11, 13212369, 115, 539, 299
02-19, 12, 13212315, 122, 570, 315
02-19, 12, 13215012, 121, 569, 318
02-19, 13, 13214954, 134, 592, 340
02-19, 13, 13217651, 133, 593, 341
02-19, 14, 13217594, 140, 622, 362
02-19, 14, 13220296, 134, 624, 362
02-19, 15, 13220225, 149, 658, 384
02-19, 15, 13222935, 146, 652, 381
02-19, 16, 13222869, 154, 692, 399
02-19, 16, 13225575, 151, 689, 397
02-19, 17, 13225506, 158, 728, 420
02-19, 17, 13228209, 157, 725, 419
02-19, 18, 13228132, 172, 763, 443
02-19, 18, 13230832, 170, 757, 449
02-19, 19, 13230765, 172, 793, 478
02-19, 19, 13233451, 174, 800, 481
02-19, 20, 13233365, 194, 840, 507
02-19, 20, 13236062, 192, 843, 507
02-19, 21, 13235993, 190, 881, 540
02-19, 21, 13238683, 190, 887, 542
02-19, 22, 13238601, 198, 935, 568
02-19, 22, 13241288, 204, 940, 568
02-19, 23, 13241193, 231, 980, 596
02-19, 23, 13243895, 229, 978, 596
02-19, 24, 13243801, 234, 1023, 640
02-19, 24, 13246493, 234, 1024, 645
02-19, 25, 13246390, 246, 1077, 683
02-19, 25, 13249081, 248, 1076, 689
02-19, 26, 13248967, 259, 1152, 716
02-19, 26, 13251661, 261, 1153, 717
02-19, 27, 13251552, 269, 1207, 764
02-19, 27, 13254247, 267, 1209, 767
02-19, 28, 13254123, 281, 1277, 809
02-19, 28, 13256808, 281, 1284, 815
02-19, 29, 13256673, 306, 1357, 852
02-19, 29, 13259370, 306, 1359, 851
03-19, 1, 13259223, 325, 1435, 903
03-19, 1, 13259629, 326, 1437, 903
03-19, 2, 13259549, 280, 1515, 951
03-19, 2, 13259959, 280, 1515, 950
03-19, 3, 13259865, 265, 1577, 997
03-19, 3, 13260275, 264, 1579, 995
03-19, 4, 13260195, 256, 1606, 1056
03-19, 4, 13260603, 258, 1607, 1054
03-19, 5, 13260518, 245, 1654, 1105
03-19, 5, 13260926, 244, 1655, 1106
03-19, 6, 13260846, 240, 1691, 1154
03-19, 6, 13261251, 238, 1692, 1159
03-19, 7, 13261164, 224, 1747, 1205
03-19, 7, 13261574, 225, 1743, 1207
