Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199610, 343, 1618, 899
02-19, 24, 19199451, 367, 1687, 965
02-19, 24, 19196291, 373, 1688, 965
02-19, 25, 19196125, 386, 1789, 1017
02-19, 25, 19192982, 386, 1785, 1011
02-19, 26, 19192780, 424, 1882, 1078
02-19, 26, 19189622, 426, 1875, 1088
02-19, 27, 19189447, 423, 1983, 1158
02-19, 27, 19186295, 423, 1979, 1161
02-19, 28, 19186093, 464, 2077, 1224
02-19, 28, 19182926, 468, 2080, 1231
02-19, 29, 19182721, 478, 2188, 1318
02-19, 29, 19179570, 481, 2187, 1314
03-19, 1, 19179335, 535, 2291, 1391
03-19, 1, 19180566, 536, 2292, 1390
03-19, 2, 19180451, 455, 2395, 1483
03-19, 2, 19181683, 456, 2394, 1483
03-19, 3, 19181568, 386, 2499, 1563
03-19, 3, 19182800, 387, 2497, 1564
03-19, 4, 19182687, 349, 2560, 1652
03-19, 4, 19183917, 349, 2559, 1655
03-19, 5, 19183798, 325, 2607, 1750
03-19, 5, 19185027, 325, 2607, 1753
03-19, 6, 19184883, 323, 2671, 1835
03-19, 6, 19186110, 323, 2674, 1837
03-19, 7, 19185976, 331, 2715, 1922
03-19, 7, 19187208, 332, 2714, 1922
03-19, 8, 19187074, 341, 2745, 2016
03-19, 8, 19188302, 342, 2745, 2019
03-19, 9, 19188158, 355, 2775, 2120
03-19, 9, 19189389, 356, 2777, 2118
03-19, 10, 19189238, 361, 2808, 2233
03-19, 10, 19190468, 362, 2808, 2234
03-19, 11, 19190322, 379, 2817, 2354
03-19, 11, 19191550, 382, 2820, 2352
03-19, 12, 19191418, 369, 2883, 2434
03-19, 12, 19192644, 372, 2886, 2434
03-19, 13, 19192507, 361, 2934, 2534
03-19, 13, 19193737, 362, 2935, 2534
03-19, 14, 19193583, 377, 2985, 2623
03-19, 14, 19194816, 377, 2984, 2623
03-19, 15, 19194676, 369, 3034, 2721
03-19, 15, 19195912, 369, 3032, 2719
03-19, 16, 19195766, 371, 3079, 2816
03-19, 16, 19197002, 371, 3079, 2812
03-19, 17, 19196855, 381, 3097, 2931
03-19, 17, 19198089, 382, 3095, 2930
03-19, 18, 19197950, 368, 3142, 3036
03-19, 18, 19199183, 369, 3140, 3036
03-19, 19, 19199016, 393, 3160, 3159
03-19, 19, 19200245, 395, 3162, 3158
03-19, 20, 19200083, 397, 3225, 3255
03-19, 20, 19201315, 398, 3224, 3255
03-19, 21, 19201150, 401, 3272, 3369
03-19, 21, 19202381, 403, 3273, 3367
03-19, 22, 19202222, 412, 3299, 3491
03-19, 22, 19203457, 412, 3299, 3488
03-19, 23, 19203287, 412, 3358, 3599
03-19, 23, 19204513, 415, 3362, 3598
03-19, 24, 19204324, 456, 3387, 3721
03-19, 24, 19205560, 456, 3385, 3719
03-19, 25, 19205363, 479, 3439, 3839
03-19, 25, 19206591, 480, 3443, 3838
03-19, 26, 19206401, 476, 3501, 3974
03-19, 26, 19207629, 480, 3503, 3972
03-19, 27, 19207440, 480, 3554, 4110
03-19, 27, 19208667, 481, 3556, 4112
03-19, 28, 19208490, 471, 3605, 4250
03-19, 28, 19209717, 475, 3612, 4244
03-19, 29, 19209545, 451, 3659, 4393
03-19, 29, 19210769, 452, 3664, 4395
03-19, 30, 19210603, 426, 3749, 4502
03-19, 30, 19211832, 427, 3749, 4504
03-19, 31, 19211662, 422, 3787, 4641
03-19, 31, 19212878, 425, 3793, 4648
04-19, 1, 19212665, 464, 3842, 4773
04-19, 1, 19214712, 464, 3840, 4770
04-19, 2, 19214624, 359, 3880, 4923
04-19, 2, 19216663, 361, 3882, 4922
04-19, 3, 19216592, 291, 3879, 5066
04-19, 3, 19218634, 291, 3881, 5064
04-19, 4, 19218556, 257, 3855, 5202
04-19, 4, 19220602, 257, 3852, 5201
04-19, 5, 19220528, 242, 3806, 5336
04-19, 5, 19222564, 243, 3812, 5335
04-19, 6, 19222494, 223, 3766, 5471
04-19, 6, 19224531, 224, 3769, 5472
04-19, 7, 19224459, 212, 3712, 5613
04-19, 7, 19226503, 214, 3712, 5609
04-19, 8, 19226425, 198, 3695, 5720
04-19, 8, 19228459, 198, 3699, 5724
04-19, 9, 19228379, 214, 3646, 5841
04-19, 9, 19230415, 214, 3652, 5841
04-19, 10, 19230332, 199, 3613, 5978
04-19, 10, 19232377, 200, 3615, 5972
04-19, 11, 19232299, 199, 3566, 6100
04-19, 11, 19234347, 199, 3564, 6096
04-19, 12, 19234281, 190, 3517, 6218
04-19, 12, 19236326, 191, 3518, 6213
04-19, 13, 19236261, 186, 3453, 6348
04-19, 13, 19238299, 186, 3454, 6351
04-19, 14, 19238245, 174, 3404, 6467
04-19, 14, 19240284, 174, 3406, 6468
04-19, 15, 19240211, 172, 3367, 6582
04-19, 15, 19242244, 177, 3368, 6585
04-19, 16, 19242177, 175, 3324, 6698
04-19, 16, 19244219, 175, 3323, 6699
04-19, 17, 19244160, 171, 3276, 6809
04-19, 17, 19246200, 171, 3275, 6812
04-19, 18, 19246136, 163, 3235, 6924
04-19, 18, 19248188, 163, 3229, 6920
04-19, 19, 19248119, 169, 3178, 7034
04-19, 19, 19250154, 170, 3177, 7041
04-19, 20, 19250104, 146, 3132, 7160
04-19, 20, 19252138, 148, 3137, 7161
04-19, 21, 19252053, 173, 3099, 7259
04-19, 21, 19254085, 176, 3105, 7260
04-19, 22, 19254036, 152, 3079, 7359
04-19, 22, 19256079, 153, 3078, 7358
04-19, 23, 19256011, 154, 3012, 7491
04-19, 23, 19258054, 154, 3013, 7489
04-19, 24, 19257987, 164, 2982, 7577
04-19, 24, 19260028, 165, 2977, 7582
04-19, 25, 19259960, 155, 2943, 7694
04-19, 25, 19261996, 156, 2940, 7702
04-19, 26, 19261941, 145, 2915, 7793
04-19, 26, 19263981, 145, 2917, 7793
04-19, 27, 19263924, 158, 2843, 7911
04-19, 27, 19265959, 162, 2847, 7910
04-19, 28, 19265898, 156, 2811, 8013
04-19, 28, 19267939, 156, 2813, 8012
04-19, 29, 19267886, 153, 2783, 8098
04-19, 29, 19269925, 157, 2784, 8096
04-19, 30, 19269875, 144, 2770, 8173
04-19, 30, 19271921, 145, 2773, 8165
05-19, 1, 19271880, 135, 2734, 8255
05-19, 1, 19275704, 138, 2736, 8266
05-19, 2, 19275645, 147, 2686, 8366
05-19, 2, 19279479, 155, 2687, 8363
05-19, 3, 19279420, 157, 2653, 8454
05-19, 3, 19283258, 159, 2660, 8447
05-19, 4, 19283203, 155, 2618, 8548
05-19, 4, 19287046, 160, 2614, 8544
05-19, 5, 19286999, 144, 2569, 8652
05-19, 5, 19290831, 146, 2571, 8656
05-19, 6, 19290784, 146, 2526, 8748
05-19, 6, 19294623, 148, 2524, 8749
05-19, 7, 19294564, 144, 2514, 8822
05-19, 7, 19298392, 145, 2517, 8830
05-19, 8, 19298350, 123, 2498, 8913
05-19, 8, 19302199, 127, 2489, 8909
05-19, 9, 19302137, 146, 2447, 8994
05-19, 9, 19305972, 150, 2452, 8990
05-19, 10, 19305930, 131, 2422, 9081
05-19, 10, 19309770, 133, 2426, 9075
05-19, 11, 19309729, 122, 2392, 9161
05-19, 11, 19313560, 126, 2395, 9163
05-19, 12, 19313517, 119, 2373, 9235
05-19, 12, 19317350, 122, 2369, 9243
05-19, 13, 19317305, 120, 2339, 9320
05-19, 13, 19321149, 120, 2336, 9319
05-19, 14, 19321092, 126, 2283, 9423
05-19, 14, 19324922, 130, 2284, 9428
05-19, 15, 19324885, 118, 2259, 9502
05-19, 15, 19328701, 127, 2265, 9511
05-19, 16, 19328667, 111, 2226, 9600
05-19, 16, 19332514, 112, 2221, 9597
05-19, 17, 19332473, 104, 2194, 9673
05-19, 17, 19336316, 107, 2195, 9666
05-19, 18, 19336272, 105, 2162, 9745
05-19, 18, 19340110, 106, 2165, 9743
05-19, 19, 19340068, 101, 2135, 9820
05-19, 19, 19343904, 105, 2133, 9822
05-19, 20, 19343858, 112, 2109, 9885
05-19, 20, 19347681, 115, 2116, 9892
05-19, 21, 19347640, 112, 2088, 9964
05-19, 21, 19351471, 114, 2091, 9968
05-19, 22, 19351435, 99, 2079, 10031
05-19, 22, 19355274, 101, 2080, 10029
05-19, 23, 19355239, 92, 2064, 10089
05-19, 23, 19359076, 93, 2064, 10091
05-19, 24, 19359026, 103, 2043, 10152
05-19, 24, 19362872, 104, 2042, 10146
05-19, 25, 19362829, 105, 2001, 10229
05-19, 25, 19366665, 107, 2004, 10228
05-19, 26, 19366628, 104, 1981, 10291
05-19, 26, 19370466, 108, 1981, 10289
05-19, 27, 19370437, 101, 1941, 10365
05-19, 27, 19374265, 101, 1943, 10375
05-19, 28, 19374232, 89, 1910, 10453
05-19, 28, 19378066, 91, 1908, 10459
05-19, 29, 19378031, 95, 1871, 10527
05-19, 29, 19381869, 97, 1870, 10528
05-19, 30, 19381827, 103, 1831, 10603
05-19, 30, 19385657, 105, 1826, 10616
05-19, 31, 19385619, 104, 1806, 10675
05-19, 31, 19389453, 104, 1807, 10680
06-19, 1, 19389423, 94, 1779, 10748
06-19, 1, 19402054, 96, 1775, 10756
06-19, 2, 19401890, 231, 1752, 10808
06-19, 2, 19414523, 231, 1747, 10817
06-19, 3, 19414353, 314, 1758, 10893
06-19, 3, 19426970, 316, 1761, 10908
06-19, 4, 19426775, 386, 1838, 10956
06-19, 4, 19439373, 392, 1842, 10985
06-19, 5, 19439212, 395, 1940, 11045
06-19, 5, 19451835, 403, 1935, 11056
06-19, 6, 19451634, 447, 2026, 11122
06-19, 6, 19464282, 447, 2025, 11112
06-19, 7, 19464085, 453, 2157, 11171
06-19, 7, 19476696, 459, 2164, 11184
06-19, 8, 19476461, 534, 2234, 11274
06-19, 8, 19489084, 536, 2230, 11290
06-19, 9, 19488853, 551, 2362, 11374
06-19, 9, 19501486, 554, 2363, 11374
06-19, 10, 19501241, 585, 2493, 11458
06-19, 10, 19513876, 587, 2502, 11449
06-19, 11, 19513624, 586, 2677, 11527
06-19, 11, 19526247, 589, 2686, 11529
06-19, 12, 19525963, 639, 2831, 11618
06-19, 12, 19538590, 641, 2843, 11614
06-19, 13, 19538317, 660, 3002, 11709
06-19, 13, 19550937, 664, 3008, 11716
06-19, 14, 19550629, 715, 3163, 11818
06-19, 14, 19563265, 712, 3165, 11820
06-19, 15, 19562966, 726, 3339, 11931
06-19, 15, 19575573, 729, 3345, 11952
06-19, 16, 19575263, 754, 3505, 12077
06-19, 16, 19587887, 757, 3506, 12086
06-19, 17, 19587525, 806, 3679, 12226
06-19, 17, 19600160, 811, 3682, 12220
06-19, 18, 19599798, 846, 3891, 12338
06-19, 18, 19612419, 853, 3904, 12334
06-19, 19, 19611990, 921, 4107, 12492
06-19, 19, 19624613, 929, 4114, 12491
06-19, 20, 19624231, 940, 4359, 12617
06-19, 20, 19636842, 945, 4363, 12634
06-19, 21, 19636396, 1013, 4590, 12785
06-19, 21, 19649005, 1027, 4596, 12793
06-19, 22, 19648546, 1061, 4872, 12942
06-19, 22, 19661163, 1066, 4875, 12954
06-19, 23, 19660695, 1093, 5159, 13111
06-19, 23, 19673296, 1105, 5176, 13118
06-19, 24, 19672758, 1213, 5427, 13297
06-19, 24, 19685347, 1224, 5452, 13309
06-19, 25, 19684797, 1312, 5716, 13507
06-19, 25, 19697407, 1319, 5724, 13519
06-19, 26, 19696814, 1387, 6069, 13699
06-19, 26, 19709428, 1391, 6074, 13713
06-19, 27, 19708807, 1468, 6391, 13940
06-19, 27, 19721403, 1488, 6415, 13937
06-19, 28, 19720791, 1466, 6792, 14194
06-19, 28, 19733383, 1481, 6810, 14206
06-19, 29, 19732708, 1595, 7117, 14460
06-19, 29, 19745320, 1609, 7126, 14462
06-19, 30, 19744602, 1724, 7486, 14705
06-19, 30, 19757207, 1734, 7488, 14725
07-19, 1, 19756416, 1808, 7964, 14966
07-19, 1, 19773147, 1834, 7977, 14985
07-19, 2, 19771965, 2305, 8404, 15269
07-19, 2, 19788688, 2320, 8413, 15311
07-19, 3, 19787524, 2598, 9016, 15594
07-19, 3, 19804270, 2610, 9029, 15612
07-19, 4, 19802884, 2953, 9764, 15920
07-19, 4, 19819614, 2962, 9781, 15953
07-19, 5, 19818115, 3312, 10588, 16295
07-19, 5, 19834843, 3332, 10605, 16319
07-19, 6, 19833184, 3693, 11533, 16689
07-19, 6, 19849926, 3706, 11545, 16711
07-19, 7, 19848141, 3962, 12671, 17114
07-19, 7, 19864889, 3976, 12689, 17123
07-19, 8, 19863041, 4219, 13842, 17575
07-19, 8, 19879796, 4225, 13845, 17600
07-19, 9, 19877694, 4676, 15001, 18095
07-19, 9, 19894407, 4694, 15035, 18119
07-19, 10, 19892163, 5097, 16387, 18608
07-19, 10, 19908876, 5108, 16409, 18651
07-19, 11, 19906379, 5557, 17861, 19247
07-19, 11, 19923079, 5580, 17882, 19292
07-19, 12, 19920451, 6062, 19406, 19914
07-19, 12, 19937154, 6083, 19436, 19949
07-19, 13, 19934223, 6604, 21154, 20641
07-19, 13, 19950943, 6614, 21189, 20665
07-19, 14, 19947691, 7346, 22964, 21410
07-19, 14, 19964397, 7350, 23016, 21437
07-19, 15, 19960967, 7914, 25033, 22286
07-19, 15, 19977688, 7927, 25076, 22298
07-19, 16, 19973872, 8651, 27262, 23204
07-19, 16, 19990606, 8660, 27279, 23233
07-19, 17, 19986543, 9420, 29705, 24110
07-19, 17, 20003207, 9426, 29751, 24183
07-19, 18, 19998878, 9994, 32508, 25187
07-19, 18, 20015577, 10007, 32547, 25225
07-19, 19, 20010673, 11025, 35287, 26371
07-19, 19, 20027387, 11031, 35323, 26404
07-19, 20, 20022002, 12157, 38330, 27656
07-19, 20, 20038682, 12182, 38362, 27708
07-19, 21, 20032902, 13218, 41736, 29078
07-19, 21, 20049651, 13234, 41736, 29102
07-19, 22, 20043341, 14394, 45429, 30559
07-19, 22, 20060022, 14399, 45476, 30615
07-19, 23, 20053009, 15794, 49504, 32205
07-19, 23, 20069653, 15826, 49573, 32249
07-19, 24, 20062255, 16955, 54167, 33924
07-19, 24, 20078965, 16978, 54217, 33930
07-19, 25, 20070785, 18432, 58946, 35927
07-19, 25, 20087447, 18468, 58986, 35978
07-19, 26, 20078632, 20002, 64214, 38031
07-19, 26, 20095308, 20042, 64308, 38010
07-19, 27, 20085658, 21887, 69872, 40251
07-19, 27, 20102240, 21935, 69962, 40320
07-19, 28, 20091759, 23743, 76167, 42788
07-19, 28, 20108355, 23775, 76269, 42847
07-19, 29, 20096719, 26012, 83028, 45487
07-19, 29, 20113326, 26033, 83130, 45546
07-19, 30, 20100765, 28493, 90300, 48477
07-19, 30, 20117251, 28545, 90486, 48542
07-19, 31, 20103522, 30925, 98607, 51770
07-19, 31, 20119996, 31012, 98759, 51846
08-19, 1, 20105322, 33582, 107466, 55243
08-19, 1, 20119493, 33615, 107570, 55261
08-19, 2, 20103236, 36547, 117213, 58943
08-19, 2, 20117294, 36638, 117306, 59027
08-19, 3, 20099742, 39827, 127397, 63299
08-19, 3, 20113730, 39893, 127577, 63391
08-19, 4, 20094659, 43183, 138948, 67801
08-19, 4, 20108600, 43246, 139168, 67903
08-19, 5, 20087714, 47114, 151237, 72852
08-19, 5, 20101762, 47196, 151390, 72895
08-19, 6, 20079246, 50958, 164731, 78308
08-19, 6, 20093197, 51095, 164892, 78385
08-19, 7, 20068627, 55590, 179127, 84225
08-19, 7, 20082582, 55730, 179251, 84332
08-19, 8, 20055630, 60572, 195091, 90602
08-19, 8, 20069500, 60704, 195331, 90686
08-19, 9, 20040092, 66271, 212375, 97483
08-19, 9, 20053892, 66435, 212600, 97620
08-19, 10, 20022274, 71728, 231558, 104987
08-19, 10, 20035882, 71907, 231942, 105142
08-19, 11, 20001058, 78590, 251982, 113243
08-19, 11, 20014820, 78729, 252297, 113353
08-19, 12, 19976799, 85702, 274679, 122019
08-19, 12, 19990553, 85810, 275090, 122072
08-19, 13, 19949262, 93434, 298883, 131946
08-19, 13, 19962931, 93597, 299220, 132103
08-19, 14, 19918118, 101495, 325600, 142638
08-19, 14, 19931654, 101702, 325922, 142899
08-19, 15, 19882632, 110610, 354633, 154302
08-19, 15, 19896253, 110774, 355050, 154426
08-19, 16, 19842881, 120626, 386155, 166841
08-19, 16, 19856240, 120873, 386616, 167100
08-19, 17, 19798299, 131439, 420432, 180659
08-19, 17, 19811680, 131728, 420872, 180875
08-19, 18, 19748254, 143238, 458005, 195658
08-19, 18, 19761321, 143568, 458554, 196038
08-19, 19, 19692822, 155410, 499063, 212186
08-19, 19, 19705907, 155693, 499686, 212521
08-19, 20, 19631096, 169064, 543459, 230188
08-19, 20, 19644140, 169395, 544127, 230471
08-19, 21, 19563105, 183719, 591814, 249495
08-19, 21, 19575898, 184104, 592628, 249829
08-19, 22, 19486959, 200536, 644251, 270713
08-19, 22, 19499533, 201007, 645151, 271094
08-19, 23, 19402899, 218832, 701433, 293621
08-19, 23, 19415248, 219400, 702386, 294077
08-19, 24, 19309934, 238210, 764246, 318721
08-19, 24, 19322350, 238749, 765234, 319104
08-19, 25, 19207896, 259677, 832119, 345745
08-19, 25, 19220214, 260213, 833103, 346233
08-19, 26, 19096082, 282310, 905977, 375394
08-19, 26, 19108455, 282856, 906931, 375847
08-19, 27, 18972971, 307342, 986468, 407308
08-19, 27, 18984801, 307996, 987850, 407768
08-19, 28, 18836913, 334576, 1074545, 442381
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213781, 13, 0, 0
01-20, 2, 13212775, 14, 0, 0
01-20, 3, 13212759, 21, 9, 0
01-20, 3, 13211753, 21, 10, 0
01-20, 4, 13211737, 30, 17, 0
01-20, 4, 13210732, 30, 17, 0
01-20, 5, 13210723, 28, 28, 0
01-20, 5, 13209716, 30, 28, 0
01-20, 6, 13209708, 28, 38, 0
01-20, 6, 13208704, 28, 37, 0
01-20, 7, 13208692, 27, 50, 0
01-20, 7, 13207685, 28, 51, 0
01-20, 8, 13207673, 26, 64, 1
01-20, 8, 13206668, 27, 63, 1
01-20, 9, 13206656, 26, 73, 4
01-20, 9, 13205652, 26, 72, 4
01-20, 10, 13205640, 28, 81, 5
01-20, 10, 13204634, 29, 81, 5
01-20, 11, 13204618, 30, 91, 10
01-20, 11, 13203612, 31, 91, 10
01-20, 12, 13203599, 30, 104, 11
01-20, 12, 13202595, 31, 102, 11
01-20, 13, 13202578, 34, 114, 13
01-20, 13, 13201573, 34, 114, 13
01-20, 14, 13201561, 37, 118, 18
01-20, 14, 13200556, 37, 118, 18
01-20, 15, 13200544, 33, 133, 19
01-20, 15, 13199540, 33, 132, 19
01-20, 16, 13199528, 32, 139, 25
01-20, 16, 13198523, 32, 139, 25
01-20, 17, 13198501, 39, 149, 30
01-20, 17, 13197496, 39, 149, 30
01-20, 18, 13197482, 42, 153, 37
01-20, 18, 13196477, 42, 153, 37
01-20, 19, 13196467, 38, 164, 40
01-20, 19, 13195460, 38, 166, 40
01-20, 20, 13195441, 43, 168, 52
01-20, 20, 13194437, 43, 167, 52
01-20, 21, 13194423, 42, 177, 57
01-20, 21, 13193416, 44, 177, 57
01-20, 22, 13193398, 45, 188, 63
01-20, 22, 13192393, 46, 187, 63
01-20, 23, 13192375, 49, 197, 68
01-20, 23, 13191369, 49, 195, 71
01-20, 24, 13191348, 50, 206, 80
01-20, 24, 13190345, 50, 204, 80
01-20, 25, 13190330, 49, 216, 84
01-20, 25, 13189320, 50, 217, 87
01-20, 26, 13189300, 50, 230, 94
01-20, 26, 13188294, 50, 230, 95
01-20, 27, 13188271, 53, 238, 107
01-20, 27, 13187264, 54, 239, 107
01-20, 28, 13187236, 58, 252, 118
01-20, 28, 13186233, 58, 251, 117
01-20, 29, 13186209, 59, 266, 125
01-20, 29, 13185203, 59, 265, 127
01-20, 30, 13185175, 65, 281, 133
01-20, 30, 13184167, 65, 284, 133
01-20, 31, 13184142, 68, 297, 142
01-20, 31, 13183133, 70, 300, 141
02-19, 1, 13183108, 67, 317, 152
02-19, 1, 13185809, 67, 316, 150
02-19, 2, 13185777, 78, 327, 160
02-19, 2, 13188472, 80, 329, 159
02-19, 3, 13188440, 81, 348, 171
02-19, 3, 13191134, 81, 348, 175
02-19, 4, 13191095, 94, 365, 184
02-19, 4, 13193795, 94, 363, 184
02-19, 5, 13193749, 98, 392, 197
02-19, 5, 13196450, 98, 389, 197
02-19, 6, 13196420, 89, 418, 207
02-19, 6, 13199116, 89, 419, 208
02-19, 7, 13199074, 107, 428, 223
02-19, 7, 13201762, 110, 433, 225
02-19, 8, 13201710, 111, 471, 238
02-19, 8, 13204409, 111, 472, 236
02-19, 9, 13204356, 127, 490, 255
02-19, 9, 13207054, 127, 487, 258
02-19, 10, 13207006, 122, 520, 278
02-19, 10, 13209702, 122, 520, 280
02-19, 11, 13209645, 130, 541, 308
02-19, 11, 13212344, 130, 538, 310
02-19, 12, 13212289, 133, 572, 328
02-19, 12, 13214977, 137, 571, 335
02-19, 13, 13214924, 146, 598, 352
02-19, 13, 13217617, 146, 596, 359
02-19, 14, 13217553, 154, 631, 380
02-19, 14, 13220249, 156, 632, 379
02-19, 15, 13220171, 181, 663, 401
02-19, 15, 13222857, 184, 670, 403
02-19, 16, 13222785, 177, 728, 424
02-19, 16, 13225486, 177, 729, 420
02-19, 17, 13225413, 176, 771, 452
02-19, 17, 13228115, 176, 767, 452
02-19, 18, 13228035, 179, 817, 479
02-19, 18, 13230733, 179, 818, 478
02-19, 19, 13230652, 196, 851, 509
02-19, 19, 13233343, 200, 852, 511
02-19, 20, 13233251, 199, 914, 542
02-19, 20, 13235940, 200, 920, 544
02-19, 21, 13235846, 202, 975, 581
02-19, 21, 13238537, 204, 976, 585
02-19, 22, 13238454, 205, 1025, 618
02-19, 22, 13241149, 208, 1020, 623
02-19, 23, 13241042, 213, 1094, 651
02-19, 23, 13243745, 214, 1091, 648
02-19, 24, 13243642, 230, 1136, 690
02-19, 24, 13246331, 232, 1142, 691
02-19, 25, 13246222, 252, 1183, 739
02-19, 25, 13248918, 253, 1185, 738
02-19, 26, 13248794, 270, 1256, 774
02-19, 26, 13251481, 272, 1260, 779
02-19, 27, 13251345, 287, 1331, 829
02-19, 27, 13254047, 288, 1330, 825
02-19, 28, 13253916, 297, 1409, 868
02-19, 28, 13256603, 302, 1416, 867
02-19, 29, 13256451, 333, 1475, 929
02-19, 29, 13259149, 335, 1472, 930
03-19, 1, 13258987, 366, 1550, 983
03-19, 1, 13259394, 366, 1549, 986
03-19, 2, 13259321, 299, 1644, 1031
03-19, 2, 13259727, 299, 1645, 1033
03-19, 3, 13259641, 285, 1690, 1088
03-19, 3, 13260049, 286, 1691, 1087
03-19, 4, 13259966, 254, 1739, 1154
03-19, 4, 13260372, 256, 1740, 1154
03-19, 5, 13260288, 230, 1790, 1214
03-19, 5, 13260696, 230, 1790, 1215
03-19, 6, 13260617, 214, 1831, 1269
03-19, 6, 13261023, 215, 1833, 1269
03-19, 7, 13260922, 250, 1824, 1344
03-19, 7, 13261331, 250, 1824, 1344
