Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199653, 365, 1599, 853
02-19, 24, 19199491, 374, 1693, 912
02-19, 24, 19196337, 377, 1697, 906
02-19, 25, 19196151, 412, 1791, 963
02-19, 25, 19192994, 417, 1789, 964
02-19, 26, 19192799, 448, 1897, 1020
02-19, 26, 19189648, 451, 1892, 1020
02-19, 27, 19189459, 482, 1986, 1084
02-19, 27, 19186310, 483, 1986, 1079
02-19, 28, 19186119, 478, 2093, 1168
02-19, 28, 19182951, 479, 2099, 1176
02-19, 29, 19182765, 464, 2229, 1247
02-19, 29, 19179603, 470, 2228, 1251
03-19, 1, 19179372, 512, 2345, 1323
03-19, 1, 19180601, 514, 2346, 1323
03-19, 2, 19180499, 425, 2459, 1401
03-19, 2, 19181730, 425, 2458, 1403
03-19, 3, 19181596, 394, 2554, 1472
03-19, 3, 19182827, 395, 2555, 1471
03-19, 4, 19182713, 351, 2637, 1547
03-19, 4, 19183938, 354, 2640, 1548
03-19, 5, 19183797, 355, 2683, 1645
03-19, 5, 19185025, 356, 2685, 1646
03-19, 6, 19184887, 355, 2731, 1739
03-19, 6, 19186120, 355, 2729, 1740
03-19, 7, 19185998, 333, 2771, 1842
03-19, 7, 19187227, 335, 2770, 1844
03-19, 8, 19187077, 350, 2798, 1951
03-19, 8, 19188305, 351, 2799, 1953
03-19, 9, 19188168, 360, 2822, 2058
03-19, 9, 19189394, 363, 2827, 2056
03-19, 10, 19189250, 372, 2877, 2141
03-19, 10, 19190477, 375, 2878, 2142
03-19, 11, 19190345, 355, 2930, 2242
03-19, 11, 19191576, 356, 2928, 2244
03-19, 12, 19191436, 350, 2975, 2343
03-19, 12, 19192652, 355, 2980, 2349
03-19, 13, 19192489, 389, 3020, 2438
03-19, 13, 19193705, 395, 3026, 2442
03-19, 14, 19193542, 409, 3067, 2550
03-19, 14, 19194770, 410, 3068, 2552
03-19, 15, 19194621, 411, 3104, 2664
03-19, 15, 19195850, 412, 3103, 2667
03-19, 16, 19195696, 390, 3173, 2773
03-19, 16, 19196923, 393, 3174, 2774
03-19, 17, 19196752, 403, 3224, 2885
03-19, 17, 19197984, 403, 3225, 2884
03-19, 18, 19197816, 423, 3261, 2996
03-19, 18, 19199047, 425, 3262, 2994
03-19, 19, 19198863, 451, 3312, 3102
03-19, 19, 19200092, 453, 3312, 3103
03-19, 20, 19199915, 473, 3346, 3226
03-19, 20, 19201149, 473, 3345, 3225
03-19, 21, 19200988, 444, 3425, 3335
03-19, 21, 19202222, 445, 3423, 3334
03-19, 22, 19202065, 427, 3465, 3467
03-19, 22, 19203301, 427, 3462, 3466
03-19, 23, 19203122, 442, 3516, 3576
03-19, 23, 19204346, 446, 3517, 3579
03-19, 24, 19204180, 438, 3580, 3690
03-19, 24, 19205408, 440, 3582, 3690
03-19, 25, 19205239, 433, 3628, 3820
03-19, 25, 19206476, 433, 3624, 3819
03-19, 26, 19206286, 466, 3672, 3928
03-19, 26, 19207514, 467, 3672, 3931
03-19, 27, 19207336, 482, 3707, 4059
03-19, 27, 19208561, 483, 3710, 4062
03-19, 28, 19208367, 489, 3786, 4174
03-19, 28, 19209591, 490, 3787, 4180
03-19, 29, 19209408, 467, 3851, 4322
03-19, 29, 19210636, 466, 3853, 4325
03-19, 30, 19210451, 474, 3903, 4452
03-19, 30, 19211680, 471, 3906, 4455
03-19, 31, 19211474, 494, 3948, 4596
03-19, 31, 19212699, 497, 3948, 4600
04-19, 1, 19212480, 523, 3987, 4754
04-19, 1, 19214523, 523, 3986, 4754
04-19, 2, 19214443, 393, 4068, 4882
04-19, 2, 19216488, 393, 4068, 4879
04-19, 3, 19216404, 309, 4095, 5020
04-19, 3, 19218440, 311, 4097, 5022
04-19, 4, 19218345, 278, 4092, 5155
04-19, 4, 19220380, 281, 4095, 5156
04-19, 5, 19220303, 253, 4059, 5297
04-19, 5, 19222347, 254, 4060, 5293
04-19, 6, 19222272, 230, 4021, 5431
04-19, 6, 19224310, 230, 4021, 5435
04-19, 7, 19224239, 207, 3975, 5575
04-19, 7, 19226271, 209, 3979, 5579
04-19, 8, 19226197, 202, 3919, 5720
04-19, 8, 19228234, 203, 3919, 5724
04-19, 9, 19228147, 201, 3854, 5878
04-19, 9, 19230184, 201, 3854, 5883
04-19, 10, 19230122, 192, 3790, 6018
04-19, 10, 19232160, 195, 3794, 6015
04-19, 11, 19232084, 195, 3738, 6147
04-19, 11, 19234124, 197, 3737, 6148
04-19, 12, 19234048, 186, 3709, 6263
04-19, 12, 19236089, 190, 3711, 6258
04-19, 13, 19236025, 170, 3666, 6387
04-19, 13, 19238072, 170, 3665, 6383
04-19, 14, 19237992, 189, 3598, 6511
04-19, 14, 19240027, 190, 3598, 6517
04-19, 15, 19239946, 212, 3531, 6643
04-19, 15, 19241989, 213, 3532, 6640
04-19, 16, 19241918, 199, 3495, 6762
04-19, 16, 19243956, 201, 3499, 6760
04-19, 17, 19243899, 178, 3465, 6874
04-19, 17, 19245935, 179, 3464, 6880
04-19, 18, 19245866, 166, 3410, 7016
04-19, 18, 19247898, 167, 3411, 7024
04-19, 19, 19247831, 166, 3350, 7153
04-19, 19, 19249870, 167, 3349, 7156
04-19, 20, 19249817, 151, 3312, 7262
04-19, 20, 19251851, 153, 3315, 7265
04-19, 21, 19251778, 169, 3252, 7385
04-19, 21, 19253826, 169, 3250, 7381
04-19, 22, 19253765, 168, 3189, 7504
04-19, 22, 19255810, 168, 3187, 7503
04-19, 23, 19255740, 182, 3129, 7617
04-19, 23, 19257778, 182, 3128, 7622
04-19, 24, 19257721, 165, 3079, 7745
04-19, 24, 19259757, 165, 3083, 7747
04-19, 25, 19259706, 155, 3052, 7839
04-19, 25, 19261745, 155, 3053, 7841
04-19, 26, 19261685, 154, 3016, 7939
04-19, 26, 19263722, 155, 3016, 7943
04-19, 27, 19263661, 153, 2963, 8059
04-19, 27, 19265707, 153, 2964, 8054
04-19, 28, 19265629, 174, 2944, 8131
04-19, 28, 19267672, 174, 2944, 8130
04-19, 29, 19267611, 163, 2931, 8215
04-19, 29, 19269654, 163, 2930, 8215
04-19, 30, 19269602, 147, 2895, 8318
04-19, 30, 19271641, 147, 2892, 8324
05-19, 1, 19271584, 152, 2853, 8415
05-19, 1, 19275415, 152, 2851, 8426
05-19, 2, 19275364, 142, 2815, 8523
05-19, 2, 19279197, 145, 2810, 8532
05-19, 3, 19279139, 146, 2756, 8643
05-19, 3, 19282977, 148, 2757, 8642
05-19, 4, 19282913, 161, 2707, 8743
05-19, 4, 19286735, 163, 2710, 8756
05-19, 5, 19286672, 156, 2686, 8850
05-19, 5, 19290503, 158, 2688, 8855
05-19, 6, 19290462, 141, 2656, 8945
05-19, 6, 19294302, 144, 2657, 8941
05-19, 7, 19294257, 130, 2617, 9040
05-19, 7, 19298098, 131, 2617, 9038
05-19, 8, 19298046, 131, 2595, 9112
05-19, 8, 19301887, 131, 2596, 9110
05-19, 9, 19301830, 137, 2568, 9189
05-19, 9, 19305670, 139, 2570, 9185
05-19, 10, 19305616, 148, 2523, 9277
05-19, 10, 19309454, 154, 2525, 9271
05-19, 11, 19309393, 152, 2491, 9368
05-19, 11, 19313224, 153, 2489, 9378
05-19, 12, 19313164, 157, 2455, 9468
05-19, 12, 19317001, 157, 2455, 9471
05-19, 13, 19316959, 137, 2432, 9556
05-19, 13, 19320792, 138, 2431, 9563
05-19, 14, 19320738, 129, 2400, 9657
05-19, 14, 19324559, 130, 2403, 9672
05-19, 15, 19324532, 107, 2374, 9751
05-19, 15, 19328364, 112, 2371, 9757
05-19, 16, 19328318, 109, 2331, 9846
05-19, 16, 19332142, 111, 2334, 9857
05-19, 17, 19332099, 113, 2296, 9936
05-19, 17, 19335921, 117, 2300, 9946
05-19, 18, 19335881, 115, 2269, 10019
05-19, 18, 19339734, 115, 2269, 10006
05-19, 19, 19339685, 112, 2236, 10091
05-19, 19, 19343514, 114, 2239, 10097
05-19, 20, 19343481, 92, 2220, 10171
05-19, 20, 19347314, 92, 2222, 10176
05-19, 21, 19347269, 105, 2188, 10242
05-19, 21, 19351099, 108, 2186, 10251
05-19, 22, 19351055, 106, 2139, 10344
05-19, 22, 19354893, 109, 2138, 10344
05-19, 23, 19354846, 123, 2086, 10429
05-19, 23, 19358688, 124, 2086, 10426
05-19, 24, 19358648, 123, 2048, 10505
05-19, 24, 19362483, 127, 2051, 10503
05-19, 25, 19362444, 111, 2013, 10596
05-19, 25, 19366278, 111, 2013, 10602
05-19, 26, 19366240, 104, 1986, 10674
05-19, 26, 19370084, 104, 1983, 10673
05-19, 27, 19370042, 100, 1961, 10741
05-19, 27, 19373879, 100, 1961, 10744
05-19, 28, 19373848, 96, 1916, 10824
05-19, 28, 19377680, 96, 1917, 10831
05-19, 29, 19377649, 91, 1891, 10893
05-19, 29, 19381479, 94, 1891, 10900
05-19, 30, 19381449, 90, 1848, 10977
05-19, 30, 19385290, 90, 1850, 10974
05-19, 31, 19385252, 91, 1814, 11047
05-19, 31, 19389081, 94, 1815, 11054
06-19, 1, 19389040, 103, 1775, 11126
06-19, 1, 19401664, 104, 1776, 11137
06-19, 2, 19401498, 224, 1768, 11191
06-19, 2, 19414113, 227, 1771, 11207
06-19, 3, 19413937, 307, 1818, 11256
06-19, 3, 19426555, 309, 1819, 11272
06-19, 4, 19426367, 364, 1884, 11340
06-19, 4, 19438982, 366, 1890, 11354
06-19, 5, 19438774, 420, 1961, 11437
06-19, 5, 19451407, 421, 1963, 11438
06-19, 6, 19451215, 466, 2041, 11507
06-19, 6, 19463831, 467, 2041, 11527
06-19, 7, 19463615, 520, 2131, 11600
06-19, 7, 19476241, 521, 2135, 11606
06-19, 8, 19476019, 544, 2261, 11679
06-19, 8, 19488618, 549, 2271, 11702
06-19, 9, 19488408, 519, 2425, 11788
06-19, 9, 19501027, 519, 2430, 11801
06-19, 10, 19500810, 549, 2526, 11892
06-19, 10, 19513429, 555, 2533, 11897
06-19, 11, 19513182, 589, 2653, 11990
06-19, 11, 19525797, 594, 2655, 12005
06-19, 12, 19525532, 621, 2802, 12096
06-19, 12, 19538144, 622, 2809, 12113
06-19, 13, 19537839, 664, 2974, 12211
06-19, 13, 19550447, 671, 2982, 12225
06-19, 14, 19550144, 719, 3142, 12320
06-19, 14, 19562765, 721, 3144, 12332
06-19, 15, 19562471, 747, 3298, 12446
06-19, 15, 19575084, 754, 3302, 12459
06-19, 16, 19574749, 790, 3480, 12580
06-19, 16, 19587365, 796, 3490, 12585
06-19, 17, 19587029, 851, 3657, 12699
06-19, 17, 19599639, 855, 3670, 12709
06-19, 18, 19599299, 851, 3867, 12856
06-19, 18, 19611909, 860, 3882, 12859
06-19, 19, 19611522, 913, 4081, 12994
06-19, 19, 19624152, 921, 4083, 12991
06-19, 20, 19623731, 988, 4285, 13143
06-19, 20, 19636363, 989, 4290, 13142
06-19, 21, 19635925, 1041, 4523, 13295
06-19, 21, 19648561, 1041, 4525, 13294
06-19, 22, 19648099, 1058, 4802, 13462
06-19, 22, 19660733, 1068, 4806, 13451
06-19, 23, 19660242, 1147, 5047, 13622
06-19, 23, 19672872, 1152, 5051, 13620
06-19, 24, 19672350, 1234, 5313, 13798
06-19, 24, 19684976, 1233, 5319, 13804
06-19, 25, 19684416, 1299, 5630, 13987
06-19, 25, 19697053, 1301, 5628, 13987
06-19, 26, 19696521, 1330, 5954, 14164
06-19, 26, 19709150, 1330, 5963, 14163
06-19, 27, 19708533, 1435, 6286, 14352
06-19, 27, 19721123, 1442, 6308, 14370
06-19, 28, 19720498, 1532, 6628, 14585
06-19, 28, 19733101, 1539, 6638, 14602
06-19, 29, 19732494, 1535, 7020, 14831
06-19, 29, 19745099, 1547, 7026, 14845
06-19, 30, 19744385, 1640, 7390, 15102
06-19, 30, 19757003, 1653, 7394, 15104
07-19, 1, 19756282, 1742, 7783, 15347
07-19, 1, 19773049, 1754, 7784, 15356
07-19, 2, 19771882, 2252, 8146, 15663
07-19, 2, 19788637, 2263, 8156, 15676
07-19, 3, 19787464, 2583, 8724, 15961
07-19, 3, 19804229, 2589, 8733, 15970
07-19, 4, 19802956, 2886, 9415, 16264
07-19, 4, 19819686, 2901, 9442, 16281
07-19, 5, 19818259, 3184, 10228, 16639
07-19, 5, 19835012, 3187, 10246, 16654
07-19, 6, 19833504, 3435, 11172, 16988
07-19, 6, 19850293, 3443, 11176, 16976
07-19, 7, 19848634, 3778, 12127, 17349
07-19, 7, 19865415, 3777, 12131, 17354
07-19, 8, 19863658, 4051, 13198, 17770
07-19, 8, 19880393, 4066, 13225, 17782
07-19, 9, 19878393, 4404, 14464, 18205
07-19, 9, 19895143, 4417, 14470, 18225
07-19, 10, 19892980, 4841, 15693, 18741
07-19, 10, 19909724, 4850, 15720, 18750
07-19, 11, 19907391, 5331, 17009, 19313
07-19, 11, 19924145, 5333, 17020, 19335
07-19, 12, 19921495, 5873, 18516, 19949
07-19, 12, 19938210, 5891, 18540, 19981
07-19, 13, 19935415, 6390, 20175, 20642
07-19, 13, 19952151, 6403, 20186, 20671
07-19, 14, 19949109, 6968, 21972, 21362
07-19, 14, 19965845, 6980, 22001, 21374
07-19, 15, 19962561, 7580, 23872, 22187
07-19, 15, 19979244, 7598, 23915, 22232
07-19, 16, 19975656, 8257, 26014, 23062
07-19, 16, 19992375, 8255, 26042, 23106
07-19, 17, 19988475, 8931, 28338, 24034
07-19, 17, 20005170, 8958, 28361, 24078
07-19, 18, 20001003, 9659, 30865, 25040
07-19, 18, 20017683, 9680, 30916, 25077
07-19, 19, 20013082, 10485, 33678, 26111
07-19, 19, 20029755, 10519, 33730, 26141
07-19, 20, 20024752, 11374, 36695, 27324
07-19, 20, 20041435, 11394, 36731, 27374
07-19, 21, 20036015, 12389, 39817, 28713
07-19, 21, 20052674, 12420, 39872, 28757
07-19, 22, 20046813, 13377, 43382, 30151
07-19, 22, 20063539, 13401, 43422, 30150
07-19, 23, 20056992, 14659, 47306, 31555
07-19, 23, 20073569, 14710, 47406, 31616
07-19, 24, 20066553, 16006, 51387, 33355
07-19, 24, 20083204, 16032, 51460, 33394
07-19, 25, 20075412, 17541, 55921, 35216
07-19, 25, 20092021, 17588, 56026, 35244
07-19, 26, 20083602, 18983, 61129, 37165
07-19, 26, 20100282, 18987, 61221, 37178
07-19, 27, 20091155, 20632, 66496, 39385
07-19, 27, 20107775, 20682, 66583, 39417
07-19, 28, 20097612, 22635, 72522, 41688
07-19, 28, 20114171, 22683, 72633, 41759
07-19, 29, 20103374, 24605, 78967, 44300
07-19, 29, 20119963, 24694, 79040, 44338
07-19, 30, 20108076, 26968, 85915, 47076
07-19, 30, 20124579, 27041, 86063, 47141
07-19, 31, 20111794, 29237, 93608, 50185
07-19, 31, 20128365, 29298, 93728, 50222
08-19, 1, 20114369, 31905, 101803, 53536
08-19, 1, 20128462, 31954, 101900, 53623
08-19, 2, 20113187, 34696, 111010, 57046
08-19, 2, 20127263, 34770, 111109, 57123
08-19, 3, 20110789, 37684, 120742, 61050
08-19, 3, 20124844, 37755, 120861, 61131
08-19, 4, 20106841, 40941, 131426, 65383
08-19, 4, 20120800, 41070, 131617, 65430
08-19, 5, 20101093, 44548, 143221, 70055
08-19, 5, 20114934, 44645, 143468, 70196
08-19, 6, 20093465, 48470, 156113, 75195
08-19, 6, 20107368, 48538, 156360, 75303
08-19, 7, 20083932, 52800, 170028, 80809
08-19, 7, 20097814, 52891, 170284, 80906
08-19, 8, 20072089, 57724, 185225, 86857
08-19, 8, 20085979, 57836, 185482, 86924
08-19, 9, 20058199, 62785, 201727, 93510
08-19, 9, 20072006, 62936, 202003, 93602
08-19, 10, 20041781, 68340, 219801, 100625
08-19, 10, 20055588, 68460, 220128, 100697
08-19, 11, 20022405, 74809, 239321, 108338
08-19, 11, 20036179, 74961, 239579, 108480
08-19, 12, 20000278, 81320, 260593, 117008
08-19, 12, 20013922, 81481, 260958, 117164
08-19, 13, 19974677, 88730, 283758, 126360
08-19, 13, 19988250, 88905, 284186, 126510
08-19, 14, 19945804, 96423, 309140, 136484
08-19, 14, 19959266, 96675, 309595, 136641
08-19, 15, 19913030, 104831, 336961, 147355
08-19, 15, 19926488, 105094, 337427, 147494
08-19, 16, 19875699, 114816, 366749, 159239
08-19, 16, 19889057, 115078, 367202, 159492
08-19, 17, 19833986, 124933, 399517, 172393
08-19, 17, 19847099, 125266, 400152, 172638
08-19, 18, 19787115, 136082, 435376, 186582
08-19, 18, 19800094, 136410, 436117, 186860
08-19, 19, 19734406, 148580, 474362, 202133
08-19, 19, 19747406, 148960, 474960, 202481
08-19, 20, 19676786, 161111, 516808, 219102
08-19, 20, 19689735, 161501, 517466, 219431
08-19, 21, 19612032, 176199, 562364, 237538
08-19, 21, 19624833, 176629, 563158, 237839
08-19, 22, 19540722, 191552, 612708, 257477
08-19, 22, 19553364, 192119, 613618, 257684
08-19, 23, 19461440, 208305, 667921, 279119
08-19, 23, 19473983, 208829, 668806, 279493
08-19, 24, 19373912, 226767, 727379, 303053
08-19, 24, 19386150, 227331, 728353, 303603
08-19, 25, 19276810, 247074, 792260, 329293
08-19, 25, 19288921, 247720, 793376, 329746
08-19, 26, 19170132, 268731, 863324, 357576
08-19, 26, 19182176, 269351, 864546, 358016
08-19, 27, 19052846, 292717, 940507, 388019
08-19, 27, 19064693, 293343, 941841, 388538
08-19, 28, 18923797, 318883, 1023959, 421776
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213783, 11, 0, 0
01-20, 2, 13212778, 11, 0, 0
01-20, 3, 13212768, 15, 6, 0
01-20, 3, 13211763, 15, 6, 0
01-20, 4, 13211753, 20, 11, 0
01-20, 4, 13210748, 20, 11, 0
01-20, 5, 13210732, 28, 19, 0
01-20, 5, 13209727, 28, 19, 0
01-20, 6, 13209710, 35, 28, 1
01-20, 6, 13208705, 35, 28, 1
01-20, 7, 13208691, 33, 44, 1
01-20, 7, 13207686, 33, 44, 1
01-20, 8, 13207670, 35, 56, 3
01-20, 8, 13206665, 35, 56, 3
01-20, 9, 13206655, 29, 71, 4
01-20, 9, 13205649, 30, 71, 4
01-20, 10, 13205631, 31, 84, 8
01-20, 10, 13204626, 31, 84, 8
01-20, 11, 13204612, 32, 91, 14
01-20, 11, 13203607, 32, 91, 14
01-20, 12, 13203592, 33, 104, 15
01-20, 12, 13202587, 33, 104, 15
01-20, 13, 13202573, 32, 113, 21
01-20, 13, 13201568, 32, 113, 21
01-20, 14, 13201557, 32, 119, 26
01-20, 14, 13200552, 32, 119, 26
01-20, 15, 13200540, 34, 124, 31
01-20, 15, 13199535, 34, 124, 31
01-20, 16, 13199522, 31, 137, 34
01-20, 16, 13198515, 32, 138, 34
01-20, 17, 13198508, 21, 150, 40
01-20, 17, 13197505, 21, 148, 40
01-20, 18, 13197483, 34, 153, 44
01-20, 18, 13196478, 34, 153, 44
01-20, 19, 13196460, 41, 161, 47
01-20, 19, 13195455, 41, 161, 47
01-20, 20, 13195438, 37, 175, 54
01-20, 20, 13194433, 37, 175, 54
01-20, 21, 13194419, 38, 182, 60
01-20, 21, 13193412, 38, 184, 60
01-20, 22, 13193398, 40, 191, 65
01-20, 22, 13192393, 40, 191, 65
01-20, 23, 13192377, 40, 202, 70
01-20, 23, 13191372, 40, 202, 70
01-20, 24, 13191352, 47, 204, 81
01-20, 24, 13190341, 50, 207, 81
01-20, 25, 13190325, 41, 225, 88
01-20, 25, 13189320, 41, 225, 88
01-20, 26, 13189308, 35, 236, 95
01-20, 26, 13188303, 35, 236, 95
01-20, 27, 13188277, 50, 243, 99
01-20, 27, 13187272, 50, 243, 99
01-20, 28, 13187247, 55, 258, 104
01-20, 28, 13186243, 55, 257, 104
01-20, 29, 13186218, 62, 271, 108
01-20, 29, 13185212, 62, 272, 108
01-20, 30, 13185186, 64, 285, 119
01-20, 30, 13184182, 64, 284, 119
01-20, 31, 13184160, 59, 299, 131
01-20, 31, 13183153, 61, 298, 132
02-19, 1, 13183121, 65, 324, 134
02-19, 1, 13185819, 66, 323, 134
02-19, 2, 13185795, 61, 340, 146
02-19, 2, 13188494, 61, 338, 147
02-19, 3, 13188453, 72, 361, 154
02-19, 3, 13191151, 73, 360, 154
02-19, 4, 13191111, 83, 373, 171
02-19, 4, 13193806, 83, 376, 171
02-19, 5, 13193767, 86, 396, 187
02-19, 5, 13196464, 87, 396, 187
02-19, 6, 13196411, 111, 409, 203
02-19, 6, 13199104, 111, 414, 203
02-19, 7, 13199069, 108, 443, 212
02-19, 7, 13201766, 108, 445, 211
02-19, 8, 13201728, 101, 475, 226
02-19, 8, 13204423, 101, 477, 227
02-19, 9, 13204373, 110, 498, 247
02-19, 9, 13207070, 110, 499, 247
02-19, 10, 13207013, 128, 525, 260
02-19, 10, 13209717, 127, 521, 259
02-19, 11, 13209667, 129, 554, 274
02-19, 11, 13212368, 129, 552, 273
02-19, 12, 13212312, 131, 584, 295
02-19, 12, 13215012, 132, 580, 296
02-19, 13, 13214969, 127, 608, 316
02-19, 13, 13217675, 127, 601, 315
02-19, 14, 13217627, 127, 634, 330
02-19, 14, 13220324, 127, 634, 331
02-19, 15, 13220269, 133, 656, 358
02-19, 15, 13222962, 136, 656, 360
02-19, 16, 13222884, 155, 692, 383
02-19, 16, 13225583, 155, 693, 381
02-19, 17, 13225531, 131, 752, 398
02-19, 17, 13228228, 133, 751, 398
02-19, 18, 13228142, 165, 787, 416
02-19, 18, 13230841, 168, 783, 416
02-19, 19, 13230775, 179, 814, 440
02-19, 19, 13233473, 178, 812, 443
02-19, 20, 13233389, 195, 852, 470
02-19, 20, 13236083, 197, 852, 472
02-19, 21, 13235995, 219, 896, 494
02-19, 21, 13238697, 219, 890, 496
02-19, 22, 13238604, 220, 949, 529
02-19, 22, 13241302, 222, 949, 527
02-19, 23, 13241211, 236, 979, 574
02-19, 23, 13243905, 238, 981, 574
02-19, 24, 13243813, 243, 1037, 605
02-19, 24, 13246508, 243, 1040, 605
02-19, 25, 13246416, 238, 1096, 646
02-19, 25, 13249115, 239, 1093, 647
02-19, 26, 13248991, 275, 1136, 692
02-19, 26, 13251670, 281, 1144, 697
02-19, 27, 13251544, 302, 1209, 737
02-19, 27, 13254234, 303, 1217, 736
02-19, 28, 13254111, 299, 1299, 781
02-19, 28, 13256797, 301, 1306, 784
02-19, 29, 13256668, 308, 1384, 828
02-19, 29, 13259358, 310, 1389, 829
03-19, 1, 13259207, 339, 1457, 883
03-19, 1, 13259615, 339, 1459, 882
03-19, 2, 13259542, 272, 1546, 935
03-19, 2, 13259954, 272, 1543, 935
03-19, 3, 13259887, 228, 1601, 988
03-19, 3, 13260296, 228, 1601, 988
03-19, 4, 13260205, 221, 1639, 1048
03-19, 4, 13260612, 221, 1640, 1049
03-19, 5, 13260532, 212, 1671, 1107
03-19, 5, 13260938, 212, 1673, 1108
03-19, 6, 13260872, 197, 1702, 1160
03-19, 6, 13261278, 200, 1701, 1161
03-19, 7, 13261190, 203, 1720, 1227
03-19, 7, 13261604, 203, 1719, 1223
