Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199604, 359, 1557, 950
02-19, 24, 19199457, 373, 1636, 1004
02-19, 24, 19196307, 368, 1637, 1005
02-19, 25, 19196143, 384, 1731, 1059
02-19, 25, 19192972, 384, 1744, 1064
02-19, 26, 19192809, 409, 1816, 1130
02-19, 26, 19189652, 413, 1814, 1132
02-19, 27, 19189464, 442, 1914, 1191
02-19, 27, 19186308, 440, 1921, 1189
02-19, 28, 19186109, 461, 2033, 1255
02-19, 28, 19182951, 461, 2036, 1257
02-19, 29, 19182748, 469, 2159, 1329
02-19, 29, 19179588, 473, 2159, 1332
03-19, 1, 19179385, 508, 2277, 1382
03-19, 1, 19180614, 508, 2279, 1383
03-19, 2, 19180507, 424, 2403, 1450
03-19, 2, 19181734, 426, 2405, 1451
03-19, 3, 19181604, 398, 2493, 1521
03-19, 3, 19182831, 399, 2498, 1520
03-19, 4, 19182701, 370, 2562, 1615
03-19, 4, 19183929, 370, 2564, 1617
03-19, 5, 19183800, 368, 2610, 1702
03-19, 5, 19185033, 370, 2609, 1700
03-19, 6, 19184914, 335, 2679, 1784
03-19, 6, 19186146, 336, 2678, 1784
03-19, 7, 19185997, 357, 2712, 1878
03-19, 7, 19187229, 358, 2715, 1874
03-19, 8, 19187101, 343, 2775, 1957
03-19, 8, 19188332, 344, 2776, 1956
03-19, 9, 19188200, 332, 2817, 2059
03-19, 9, 19189435, 333, 2817, 2055
03-19, 10, 19189305, 331, 2860, 2144
03-19, 10, 19190537, 331, 2859, 2145
03-19, 11, 19190383, 340, 2898, 2251
03-19, 11, 19191618, 340, 2898, 2248
03-19, 12, 19191458, 357, 2941, 2348
03-19, 12, 19192693, 357, 2938, 2348
03-19, 13, 19192551, 368, 2978, 2439
03-19, 13, 19193786, 368, 2972, 2442
03-19, 14, 19193652, 357, 3013, 2546
03-19, 14, 19194888, 357, 3007, 2548
03-19, 15, 19194730, 367, 3054, 2649
03-19, 15, 19195965, 367, 3050, 2650
03-19, 16, 19195810, 387, 3071, 2764
03-19, 16, 19197042, 387, 3072, 2763
03-19, 17, 19196884, 397, 3117, 2866
03-19, 17, 19198109, 398, 3117, 2872
03-19, 18, 19197947, 407, 3150, 2992
03-19, 18, 19199180, 408, 3146, 2994
03-19, 19, 19199012, 420, 3206, 3090
03-19, 19, 19200236, 420, 3207, 3097
03-19, 20, 19200080, 413, 3257, 3210
03-19, 20, 19201321, 413, 3253, 3205
03-19, 21, 19201158, 402, 3310, 3322
03-19, 21, 19202392, 402, 3307, 3323
03-19, 22, 19202231, 406, 3347, 3440
03-19, 22, 19203456, 408, 3351, 3441
03-19, 23, 19203291, 420, 3397, 3548
03-19, 23, 19204524, 421, 3397, 3546
03-19, 24, 19204357, 420, 3438, 3673
03-19, 24, 19205591, 420, 3436, 3673
03-19, 25, 19205424, 420, 3501, 3775
03-19, 25, 19206653, 420, 3501, 3778
03-19, 26, 19206473, 424, 3558, 3897
03-19, 26, 19207706, 426, 3558, 3894
03-19, 27, 19207521, 428, 3634, 4001
03-19, 27, 19208751, 429, 3640, 3996
03-19, 28, 19208572, 443, 3665, 4136
03-19, 28, 19209798, 446, 3670, 4134
03-19, 29, 19209600, 470, 3717, 4261
03-19, 29, 19210830, 470, 3722, 4258
03-19, 30, 19210644, 459, 3758, 4419
03-19, 30, 19211872, 459, 3759, 4422
03-19, 31, 19211690, 445, 3843, 4534
03-19, 31, 19212919, 447, 3846, 4532
04-19, 1, 19212735, 469, 3902, 4638
04-19, 1, 19214765, 471, 3910, 4640
04-19, 2, 19214692, 359, 3971, 4764
04-19, 2, 19216726, 363, 3973, 4766
04-19, 3, 19216640, 296, 3980, 4912
04-19, 3, 19218672, 297, 3985, 4916
04-19, 4, 19218591, 259, 3962, 5058
04-19, 4, 19220629, 260, 3961, 5062
04-19, 5, 19220542, 246, 3919, 5205
04-19, 5, 19222573, 248, 3925, 5208
04-19, 6, 19222491, 220, 3896, 5347
04-19, 6, 19224515, 222, 3894, 5365
04-19, 7, 19224422, 234, 3851, 5489
04-19, 7, 19226454, 236, 3851, 5497
04-19, 8, 19226370, 223, 3813, 5632
04-19, 8, 19228414, 224, 3809, 5633
04-19, 9, 19228330, 208, 3759, 5783
04-19, 9, 19230366, 209, 3759, 5788
04-19, 10, 19230294, 201, 3706, 5921
04-19, 10, 19232327, 201, 3708, 5928
04-19, 11, 19232267, 180, 3656, 6061
04-19, 11, 19234298, 183, 3656, 6069
04-19, 12, 19234222, 198, 3589, 6197
04-19, 12, 19236250, 198, 3594, 6206
04-19, 13, 19236183, 192, 3563, 6310
04-19, 13, 19238212, 192, 3565, 6321
04-19, 14, 19238145, 181, 3513, 6451
04-19, 14, 19240178, 181, 3516, 6457
04-19, 15, 19240112, 166, 3482, 6572
04-19, 15, 19242140, 167, 3485, 6582
04-19, 16, 19242066, 162, 3447, 6699
04-19, 16, 19244097, 163, 3450, 6706
04-19, 17, 19244036, 154, 3401, 6825
04-19, 17, 19246070, 155, 3404, 6829
04-19, 18, 19246003, 145, 3364, 6946
04-19, 18, 19248028, 145, 3366, 6961
04-19, 19, 19247961, 160, 3295, 7084
04-19, 19, 19249998, 160, 3297, 7087
04-19, 20, 19249923, 168, 3240, 7211
04-19, 20, 19251954, 169, 3244, 7217
04-19, 21, 19251891, 155, 3213, 7325
04-19, 21, 19253912, 156, 3214, 7344
04-19, 22, 19253854, 152, 3167, 7453
04-19, 22, 19255891, 153, 3170, 7454
04-19, 23, 19255815, 170, 3119, 7564
04-19, 23, 19257844, 172, 3123, 7571
04-19, 24, 19257788, 163, 3072, 7687
04-19, 24, 19259815, 165, 3076, 7696
04-19, 25, 19259745, 169, 3013, 7825
04-19, 25, 19261771, 171, 3019, 7833
04-19, 26, 19261724, 170, 2968, 7932
04-19, 26, 19263755, 172, 2974, 7935
04-19, 27, 19263693, 165, 2941, 8037
04-19, 27, 19265724, 166, 2946, 8042
04-19, 28, 19265662, 158, 2926, 8132
04-19, 28, 19267686, 162, 2931, 8141
04-19, 29, 19267618, 160, 2888, 8254
04-19, 29, 19269652, 161, 2891, 8258
04-19, 30, 19269590, 157, 2843, 8372
04-19, 30, 19271623, 159, 2848, 8374
05-19, 1, 19271572, 152, 2803, 8477
05-19, 1, 19275394, 154, 2810, 8486
05-19, 2, 19275339, 140, 2767, 8598
05-19, 2, 19279156, 139, 2773, 8616
05-19, 3, 19279108, 139, 2729, 8708
05-19, 3, 19282936, 141, 2732, 8715
05-19, 4, 19282892, 133, 2689, 8810
05-19, 4, 19286719, 134, 2694, 8817
05-19, 5, 19286668, 131, 2656, 8909
05-19, 5, 19290495, 133, 2659, 8917
05-19, 6, 19290444, 132, 2616, 9012
05-19, 6, 19294288, 134, 2620, 9002
05-19, 7, 19294249, 122, 2589, 9084
05-19, 7, 19298090, 122, 2589, 9083
05-19, 8, 19298043, 130, 2539, 9172
05-19, 8, 19301875, 131, 2542, 9176
05-19, 9, 19301830, 110, 2511, 9273
05-19, 9, 19305675, 111, 2514, 9264
05-19, 10, 19305608, 136, 2476, 9344
05-19, 10, 19309453, 136, 2480, 9335
05-19, 11, 19309407, 133, 2431, 9433
05-19, 11, 19313246, 135, 2430, 9433
05-19, 12, 19313194, 126, 2415, 9509
05-19, 12, 19317048, 127, 2416, 9493
05-19, 13, 19317003, 121, 2385, 9575
05-19, 13, 19320853, 122, 2390, 9559
05-19, 14, 19320804, 122, 2365, 9633
05-19, 14, 19324636, 124, 2367, 9637
05-19, 15, 19324579, 133, 2334, 9718
05-19, 15, 19328417, 134, 2336, 9717
05-19, 16, 19328374, 124, 2289, 9817
05-19, 16, 19332227, 124, 2289, 9804
05-19, 17, 19332173, 125, 2258, 9888
05-19, 17, 19336012, 126, 2259, 9887
05-19, 18, 19335970, 118, 2221, 9975
05-19, 18, 19339802, 118, 2227, 9977
05-19, 19, 19339755, 124, 2199, 10046
05-19, 19, 19343597, 124, 2200, 10043
05-19, 20, 19343543, 137, 2158, 10126
05-19, 20, 19347387, 137, 2153, 10127
05-19, 21, 19347340, 124, 2143, 10197
05-19, 21, 19351204, 125, 2143, 10172
05-19, 22, 19351166, 112, 2099, 10267
05-19, 22, 19354995, 113, 2101, 10275
05-19, 23, 19354950, 111, 2066, 10357
05-19, 23, 19358790, 113, 2067, 10354
05-19, 24, 19358751, 110, 2034, 10429
05-19, 24, 19362587, 113, 2039, 10425
05-19, 25, 19362562, 100, 2013, 10489
05-19, 25, 19366409, 101, 2011, 10483
05-19, 26, 19366366, 98, 1984, 10556
05-19, 26, 19370190, 98, 1988, 10568
05-19, 27, 19370151, 98, 1956, 10639
05-19, 27, 19373994, 99, 1960, 10631
05-19, 28, 19373940, 114, 1930, 10700
05-19, 28, 19377781, 115, 1931, 10697
05-19, 29, 19377739, 108, 1908, 10769
05-19, 29, 19381579, 108, 1909, 10768
05-19, 30, 19381541, 102, 1910, 10811
05-19, 30, 19385380, 102, 1914, 10808
05-19, 31, 19385340, 102, 1892, 10870
05-19, 31, 19389183, 103, 1895, 10863
06-19, 1, 19389146, 95, 1867, 10936
06-19, 1, 19401781, 95, 1865, 10940
06-19, 2, 19401587, 251, 1829, 11014
06-19, 2, 19414215, 251, 1828, 11024
06-19, 3, 19414016, 355, 1857, 11090
06-19, 3, 19426640, 357, 1859, 11099
06-19, 4, 19426446, 401, 1944, 11164
06-19, 4, 19439067, 401, 1937, 11187
06-19, 5, 19438869, 434, 2033, 11256
06-19, 5, 19451496, 437, 2032, 11264
06-19, 6, 19451304, 473, 2114, 11338
06-19, 6, 19463939, 473, 2110, 11344
06-19, 7, 19463752, 470, 2239, 11405
06-19, 7, 19476369, 472, 2241, 11421
06-19, 8, 19476147, 521, 2325, 11510
06-19, 8, 19488755, 523, 2325, 11537
06-19, 9, 19488526, 549, 2440, 11625
06-19, 9, 19501156, 551, 2441, 11629
06-19, 10, 19500935, 538, 2594, 11710
06-19, 10, 19513540, 539, 2601, 11734
06-19, 11, 19513285, 581, 2722, 11826
06-19, 11, 19525906, 581, 2721, 11843
06-19, 12, 19525660, 628, 2804, 11959
06-19, 12, 19538284, 630, 2808, 11966
06-19, 13, 19537994, 694, 2921, 12079
06-19, 13, 19550611, 700, 2925, 12089
06-19, 14, 19550329, 716, 3101, 12179
06-19, 14, 19562964, 720, 3108, 12170
06-19, 15, 19562639, 765, 3282, 12276
06-19, 15, 19575268, 767, 3285, 12279
06-19, 16, 19574931, 780, 3489, 12399
06-19, 16, 19587557, 782, 3487, 12410
06-19, 17, 19587212, 809, 3698, 12517
06-19, 17, 19599858, 807, 3700, 12508
06-19, 18, 19599498, 858, 3889, 12628
06-19, 18, 19612135, 860, 3883, 12632
06-19, 19, 19611754, 903, 4089, 12764
06-19, 19, 19624378, 903, 4094, 12772
06-19, 20, 19624009, 927, 4303, 12908
06-19, 20, 19636636, 929, 4303, 12916
06-19, 21, 19636219, 1000, 4519, 13046
06-19, 21, 19648832, 1005, 4516, 13068
06-19, 22, 19648396, 1048, 4767, 13210
06-19, 22, 19661024, 1054, 4768, 13212
06-19, 23, 19660539, 1141, 4987, 13391
06-19, 23, 19673159, 1150, 4988, 13398
06-19, 24, 19672633, 1211, 5287, 13564
06-19, 24, 19685247, 1211, 5302, 13572
06-19, 25, 19684690, 1299, 5565, 13778
06-19, 25, 19697295, 1303, 5581, 13790
06-19, 26, 19696728, 1369, 5870, 14002
06-19, 26, 19709326, 1373, 5872, 14035
06-19, 27, 19708783, 1375, 6220, 14228
06-19, 27, 19721429, 1375, 6209, 14230
06-19, 28, 19720801, 1470, 6536, 14436
06-19, 28, 19733439, 1467, 6535, 14439
06-19, 29, 19732815, 1540, 6859, 14666
06-19, 29, 19745457, 1539, 6856, 14665
06-19, 30, 19744752, 1666, 7226, 14873
06-19, 30, 19757393, 1671, 7226, 14864
07-19, 1, 19756698, 1712, 7623, 15121
07-19, 1, 19773467, 1710, 7631, 15135
07-19, 2, 19772338, 2188, 8012, 15405
07-19, 2, 19789112, 2193, 8017, 15410
07-19, 3, 19787893, 2529, 8594, 15716
07-19, 3, 19804657, 2530, 8610, 15724
07-19, 4, 19803371, 2807, 9326, 16017
07-19, 4, 19820148, 2812, 9328, 16022
07-19, 5, 19818782, 3059, 10149, 16320
07-19, 5, 19835574, 3060, 10154, 16311
07-19, 6, 19834001, 3431, 11009, 16658
07-19, 6, 19850763, 3433, 11024, 16668
07-19, 7, 19849172, 3694, 11958, 17064
07-19, 7, 19865935, 3693, 11988, 17061
07-19, 8, 19864106, 4089, 13009, 17473
07-19, 8, 19880883, 4084, 13005, 17494
07-19, 9, 19878990, 4368, 14185, 17923
07-19, 9, 19895736, 4376, 14203, 17940
07-19, 10, 19893578, 4792, 15450, 18435
07-19, 10, 19910323, 4804, 15469, 18448
07-19, 11, 19908058, 5256, 16758, 18972
07-19, 11, 19924744, 5275, 16815, 18999
07-19, 12, 19922158, 5771, 18278, 19626
07-19, 12, 19938877, 5789, 18306, 19650
07-19, 13, 19936153, 6211, 19957, 20301
07-19, 13, 19952922, 6213, 19958, 20318
07-19, 14, 19949984, 6718, 21679, 21030
07-19, 14, 19966671, 6727, 21720, 21082
07-19, 15, 19963494, 7223, 23636, 21847
07-19, 15, 19980183, 7250, 23667, 21889
07-19, 16, 19976587, 7981, 25694, 22727
07-19, 16, 19993275, 8009, 25748, 22746
07-19, 17, 19989514, 8644, 27964, 23656
07-19, 17, 20006169, 8664, 28012, 23722
07-19, 18, 20002045, 9274, 30578, 24670
07-19, 18, 20018751, 9306, 30615, 24684
07-19, 19, 20014201, 10225, 33166, 25764
07-19, 19, 20030914, 10245, 33205, 25781
07-19, 20, 20025913, 11320, 35996, 26916
07-19, 20, 20042583, 11367, 36066, 26918
07-19, 21, 20037154, 12332, 39234, 28214
07-19, 21, 20053825, 12383, 39274, 28241
07-19, 22, 20047898, 13419, 42738, 29668
07-19, 22, 20064537, 13456, 42844, 29675
07-19, 23, 20058059, 14638, 46705, 31110
07-19, 23, 20074723, 14679, 46759, 31140
07-19, 24, 20067589, 16166, 50731, 32815
07-19, 24, 20084216, 16202, 50811, 32861
07-19, 25, 20076692, 17350, 55449, 34599
07-19, 25, 20093297, 17395, 55531, 34656
07-19, 26, 20085075, 18844, 60341, 36619
07-19, 26, 20101650, 18918, 60418, 36682
07-19, 27, 20092621, 20473, 65688, 38886
07-19, 27, 20109215, 20530, 65778, 38934
07-19, 28, 20099296, 22333, 71592, 41236
07-19, 28, 20115893, 22376, 71668, 41309
07-19, 29, 20105001, 24440, 77976, 43829
07-19, 29, 20121563, 24518, 78057, 43897
07-19, 30, 20109839, 26667, 84854, 46675
07-19, 30, 20126383, 26702, 84993, 46746
07-19, 31, 20113592, 28791, 92743, 49698
07-19, 31, 20130141, 28854, 92886, 49732
08-19, 1, 20116334, 31290, 100974, 53015
08-19, 1, 20130299, 31389, 101150, 53101
08-19, 2, 20115273, 34044, 110060, 56562
08-19, 2, 20129266, 34122, 110241, 56636
08-19, 3, 20112665, 37452, 119685, 60463
08-19, 3, 20126599, 37567, 119886, 60539
08-19, 4, 20108661, 40826, 130440, 64664
08-19, 4, 20122612, 40904, 130623, 64778
08-19, 5, 20103152, 44224, 142242, 69299
08-19, 5, 20117065, 44333, 142440, 69405
08-19, 6, 20095709, 48226, 154853, 74455
08-19, 6, 20109604, 48315, 155095, 74555
08-19, 7, 20086224, 52475, 168922, 79948
08-19, 7, 20100082, 52614, 169148, 80051
08-19, 8, 20074873, 57313, 183710, 85999
08-19, 8, 20088592, 57507, 183976, 86146
08-19, 9, 20061047, 62508, 200066, 92600
08-19, 9, 20074826, 62674, 200313, 92734
08-19, 10, 20044874, 67930, 217977, 99766
08-19, 10, 20058644, 68097, 218227, 99905
08-19, 11, 20025840, 74218, 237259, 107556
08-19, 11, 20039565, 74403, 237544, 107687
08-19, 12, 20004206, 80485, 258527, 115981
08-19, 12, 20017883, 80678, 258844, 116120
08-19, 13, 19979334, 87474, 281694, 125023
08-19, 13, 19992759, 87758, 282187, 125147
08-19, 14, 19950704, 94958, 307141, 135048
08-19, 14, 19964287, 95184, 307472, 135234
08-19, 15, 19918492, 103952, 333725, 146008
08-19, 15, 19931916, 104219, 334199, 146169
08-19, 16, 19881744, 113323, 363534, 157902
08-19, 16, 19895026, 113603, 364111, 158089
08-19, 17, 19840561, 123343, 396103, 170822
08-19, 17, 19853609, 123739, 396681, 171126
08-19, 18, 19794163, 134400, 431552, 185040
08-19, 18, 19807281, 134777, 432158, 185265
08-19, 19, 19742518, 146644, 469966, 200353
08-19, 19, 19755724, 147000, 470506, 200577
08-19, 20, 19685416, 159533, 511728, 217130
08-19, 20, 19698387, 159872, 512409, 217465
08-19, 21, 19621867, 173523, 557206, 235537
08-19, 21, 19634673, 173910, 557943, 235933
08-19, 22, 19550919, 189509, 606482, 255549
08-19, 22, 19563222, 190065, 607478, 256020
08-19, 23, 19472567, 206069, 660941, 277208
08-19, 23, 19485077, 206531, 661900, 277603
08-19, 24, 19385933, 224522, 719926, 300730
08-19, 24, 19398435, 225016, 720838, 301148
08-19, 25, 19290947, 244023, 783973, 326494
08-19, 25, 19302995, 244591, 785177, 327000
08-19, 26, 19185326, 266041, 853750, 354646
08-19, 26, 19197292, 266735, 855010, 355052
08-19, 27, 19069852, 289705, 929585, 384947
08-19, 27, 19081390, 290457, 931086, 385482
08-19, 28, 18941706, 315741, 1013004, 417964
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213781, 13, 0, 0
01-20, 2, 13212776, 13, 0, 0
01-20, 3, 13212765, 18, 6, 0
01-20, 3, 13211760, 18, 6, 0
01-20, 4, 13211747, 27, 10, 0
01-20, 4, 13210741, 28, 10, 0
01-20, 5, 13210728, 27, 24, 0
01-20, 5, 13209723, 27, 24, 0
01-20, 6, 13209710, 25, 39, 0
01-20, 6, 13208703, 27, 39, 0
01-20, 7, 13208699, 19, 50, 1
01-20, 7, 13207694, 19, 50, 1
01-20, 8, 13207679, 29, 55, 1
01-20, 8, 13206674, 29, 55, 1
01-20, 9, 13206667, 26, 65, 1
01-20, 9, 13205662, 26, 65, 1
01-20, 10, 13205644, 30, 76, 4
01-20, 10, 13204639, 30, 76, 4
01-20, 11, 13204631, 24, 88, 6
01-20, 11, 13203625, 24, 89, 6
01-20, 12, 13203615, 23, 98, 8
01-20, 12, 13202609, 24, 98, 8
01-20, 13, 13202592, 32, 106, 9
01-20, 13, 13201586, 32, 107, 9
01-20, 14, 13201572, 39, 113, 10
01-20, 14, 13200568, 39, 112, 10
01-20, 15, 13200559, 29, 126, 15
01-20, 15, 13199553, 29, 126, 16
01-20, 16, 13199536, 31, 139, 18
01-20, 16, 13198532, 31, 138, 18
01-20, 17, 13198517, 38, 140, 24
01-20, 17, 13197511, 39, 140, 24
01-20, 18, 13197498, 36, 153, 27
01-20, 18, 13196494, 36, 152, 27
01-20, 19, 13196484, 32, 165, 28
01-20, 19, 13195477, 32, 167, 28
01-20, 20, 13195457, 37, 177, 33
01-20, 20, 13194454, 36, 176, 33
01-20, 21, 13194439, 38, 186, 36
01-20, 21, 13193433, 38, 187, 36
01-20, 22, 13193415, 44, 197, 38
01-20, 22, 13192409, 44, 198, 38
01-20, 23, 13192390, 41, 216, 42
01-20, 23, 13191384, 41, 217, 42
01-20, 24, 13191365, 47, 225, 47
01-20, 24, 13190362, 47, 223, 47
01-20, 25, 13190333, 59, 231, 56
01-20, 25, 13189326, 58, 233, 57
01-20, 26, 13189305, 57, 244, 68
01-20, 26, 13188305, 57, 240, 67
01-20, 27, 13188281, 51, 262, 75
01-20, 27, 13187276, 51, 263, 74
01-20, 28, 13187250, 55, 274, 85
01-20, 28, 13186246, 54, 274, 85
01-20, 29, 13186221, 61, 281, 96
01-20, 29, 13185214, 61, 283, 96
01-20, 30, 13185186, 65, 300, 103
01-20, 30, 13184183, 65, 299, 102
01-20, 31, 13184153, 69, 313, 114
01-20, 31, 13183152, 70, 309, 113
02-19, 1, 13183110, 88, 322, 124
02-19, 1, 13185803, 90, 324, 125
02-19, 2, 13185763, 96, 352, 131
02-19, 2, 13188458, 98, 352, 132
02-19, 3, 13188411, 106, 377, 146
02-19, 3, 13191105, 108, 378, 147
02-19, 4, 13191080, 105, 395, 158
02-19, 4, 13193780, 105, 392, 159
02-19, 5, 13193756, 78, 430, 172
02-19, 5, 13196448, 81, 431, 174
02-19, 6, 13196411, 90, 448, 185
02-19, 6, 13199110, 90, 445, 187
02-19, 7, 13199060, 99, 468, 205
02-19, 7, 13201758, 100, 466, 206
02-19, 8, 13201718, 92, 503, 217
02-19, 8, 13204409, 94, 505, 220
02-19, 9, 13204349, 119, 527, 233
02-19, 9, 13207041, 121, 529, 235
02-19, 10, 13206997, 106, 567, 256
02-19, 10, 13209686, 110, 568, 260
02-19, 11, 13209628, 128, 585, 283
02-19, 11, 13212317, 130, 587, 288
02-19, 12, 13212247, 151, 615, 309
02-19, 12, 13214941, 151, 616, 312
02-19, 13, 13214862, 168, 662, 328
02-19, 13, 13217552, 170, 665, 331
02-19, 14, 13217485, 173, 704, 356
02-19, 14, 13220173, 174, 708, 361
02-19, 15, 13220101, 179, 740, 396
02-19, 15, 13222790, 181, 743, 400
02-19, 16, 13222704, 201, 785, 424
02-19, 16, 13225398, 200, 789, 425
02-19, 17, 13225311, 208, 843, 450
02-19, 17, 13228005, 209, 844, 452
02-19, 18, 13227920, 206, 910, 474
02-19, 18, 13230614, 207, 908, 479
02-19, 19, 13230515, 227, 948, 518
02-19, 19, 13233204, 230, 951, 521
02-19, 20, 13233122, 219, 1004, 561
02-19, 20, 13235819, 222, 1002, 561
02-19, 21, 13235702, 249, 1055, 598
02-19, 21, 13238386, 256, 1059, 601
02-19, 22, 13238286, 250, 1123, 643
02-19, 22, 13240976, 253, 1126, 645
02-19, 23, 13240863, 259, 1198, 680
02-19, 23, 13243558, 262, 1196, 682
02-19, 24, 13243438, 291, 1253, 716
02-19, 24, 13246133, 291, 1255, 717
02-19, 25, 13246015, 294, 1321, 766
02-19, 25, 13248712, 294, 1322, 766
02-19, 26, 13248568, 324, 1394, 808
02-19, 26, 13251268, 324, 1393, 807
02-19, 27, 13251112, 351, 1467, 862
02-19, 27, 13253809, 353, 1467, 861
02-19, 28, 13253656, 375, 1550, 909
02-19, 28, 13256362, 371, 1546, 909
02-19, 29, 13256208, 381, 1629, 970
02-19, 29, 13258907, 377, 1635, 967
03-19, 1, 13258758, 375, 1737, 1016
03-19, 1, 13259171, 376, 1733, 1015
03-19, 2, 13259054, 363, 1806, 1072
03-19, 2, 13259463, 364, 1807, 1070
03-19, 3, 13259373, 316, 1894, 1121
03-19, 3, 13259782, 316, 1891, 1124
03-19, 4, 13259667, 289, 1964, 1193
03-19, 4, 13260074, 289, 1964, 1195
03-19, 5, 13259967, 284, 2000, 1271
03-19, 5, 13260373, 285, 2001, 1272
03-19, 6, 13260286, 270, 2040, 1335
03-19, 6, 13260696, 270, 2038, 1336
03-19, 7, 13260591, 278, 2072, 1399
