Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199810, 342, 1417, 901
02-19, 24, 19199664, 355, 1488, 963
02-19, 24, 19196509, 358, 1488, 962
02-19, 25, 19196356, 381, 1560, 1020
02-19, 25, 19193208, 381, 1558, 1017
02-19, 26, 19193047, 403, 1635, 1079
02-19, 26, 19189891, 407, 1632, 1081
02-19, 27, 19189742, 390, 1736, 1143
02-19, 27, 19186591, 392, 1732, 1143
02-19, 28, 19186404, 430, 1808, 1216
02-19, 28, 19183240, 433, 1812, 1220
02-19, 29, 19183055, 441, 1924, 1285
02-19, 29, 19179902, 441, 1922, 1287
03-19, 1, 19179717, 444, 2044, 1347
03-19, 1, 19180941, 446, 2050, 1347
03-19, 2, 19180842, 372, 2152, 1418
03-19, 2, 19182057, 380, 2160, 1419
03-19, 3, 19181949, 330, 2241, 1496
03-19, 3, 19183177, 332, 2245, 1494
03-19, 4, 19183067, 316, 2281, 1584
03-19, 4, 19184299, 318, 2280, 1583
03-19, 5, 19184185, 297, 2334, 1664
03-19, 5, 19185406, 300, 2341, 1665
03-19, 6, 19185289, 303, 2391, 1729
03-19, 6, 19186515, 305, 2393, 1731
03-19, 7, 19186391, 303, 2449, 1801
03-19, 7, 19187614, 304, 2455, 1803
03-19, 8, 19187489, 315, 2474, 1898
03-19, 8, 19188714, 316, 2476, 1902
03-19, 9, 19188600, 310, 2499, 1999
03-19, 9, 19189823, 313, 2503, 2001
03-19, 10, 19189692, 332, 2534, 2082
03-19, 10, 19190915, 332, 2540, 2085
03-19, 11, 19190777, 331, 2581, 2183
03-19, 11, 19191999, 333, 2588, 2184
03-19, 12, 19191887, 318, 2632, 2267
03-19, 12, 19193115, 320, 2634, 2267
03-19, 13, 19192982, 334, 2654, 2366
03-19, 13, 19194209, 335, 2656, 2368
03-19, 14, 19194068, 347, 2681, 2472
03-19, 14, 19195291, 349, 2687, 2473
03-19, 15, 19195150, 368, 2726, 2556
03-19, 15, 19196372, 371, 2729, 2560
03-19, 16, 19196241, 348, 2795, 2648
03-19, 16, 19197466, 348, 2798, 2652
03-19, 17, 19197320, 354, 2839, 2751
03-19, 17, 19198546, 355, 2842, 2753
03-19, 18, 19198398, 370, 2876, 2852
03-19, 18, 19199626, 371, 2879, 2852
03-19, 19, 19199470, 389, 2913, 2956
03-19, 19, 19200692, 390, 2916, 2962
03-19, 20, 19200560, 363, 2983, 3054
03-19, 20, 19201788, 363, 2984, 3057
03-19, 21, 19201638, 382, 3032, 3140
03-19, 21, 19202863, 383, 3031, 3147
03-19, 22, 19202721, 371, 3074, 3258
03-19, 22, 19203947, 371, 3072, 3266
03-19, 23, 19203798, 369, 3112, 3377
03-19, 23, 19205015, 372, 3118, 3383
03-19, 24, 19204841, 414, 3155, 3478
03-19, 24, 19206067, 413, 3157, 3483
03-19, 25, 19205917, 405, 3216, 3582
03-19, 25, 19207133, 407, 3220, 3592
03-19, 26, 19206964, 406, 3277, 3705
03-19, 26, 19208191, 407, 3278, 3708
03-19, 27, 19208014, 420, 3322, 3828
03-19, 27, 19209226, 424, 3330, 3836
03-19, 28, 19209063, 418, 3388, 3947
03-19, 28, 19210293, 418, 3384, 3953
03-19, 29, 19210134, 420, 3429, 4065
03-19, 29, 19211361, 420, 3423, 4076
03-19, 30, 19211187, 446, 3444, 4203
03-19, 30, 19212410, 448, 3446, 4208
03-19, 31, 19212238, 454, 3511, 4309
03-19, 31, 19213470, 453, 3508, 4313
04-19, 1, 19213309, 446, 3544, 4445
04-19, 1, 19215352, 446, 3541, 4447
04-19, 2, 19215265, 347, 3611, 4563
04-19, 2, 19217302, 347, 3609, 4570
04-19, 3, 19217220, 310, 3610, 4688
04-19, 3, 19219258, 310, 3611, 4691
04-19, 4, 19219190, 256, 3608, 4816
04-19, 4, 19221227, 258, 3608, 4819
04-19, 5, 19221152, 230, 3572, 4958
04-19, 5, 19223192, 230, 3569, 4963
04-19, 6, 19223125, 219, 3502, 5108
04-19, 6, 19225159, 219, 3502, 5116
04-19, 7, 19225096, 193, 3454, 5253
04-19, 7, 19227131, 194, 3454, 5259
04-19, 8, 19227060, 189, 3412, 5377
04-19, 8, 19229099, 189, 3411, 5381
04-19, 9, 19229034, 179, 3371, 5496
04-19, 9, 19231071, 179, 3372, 5500
04-19, 10, 19231017, 164, 3339, 5602
04-19, 10, 19233055, 164, 3340, 5605
04-19, 11, 19232985, 171, 3278, 5730
04-19, 11, 19235019, 172, 3279, 5736
04-19, 12, 19234937, 189, 3225, 5855
04-19, 12, 19236972, 189, 3225, 5862
04-19, 13, 19236918, 154, 3171, 6005
04-19, 13, 19238955, 154, 3171, 6010
04-19, 14, 19238891, 152, 3134, 6113
04-19, 14, 19240930, 152, 3133, 6117
04-19, 15, 19240880, 133, 3091, 6228
04-19, 15, 19242914, 133, 3093, 6234
04-19, 16, 19242861, 126, 3047, 6340
04-19, 16, 19244905, 127, 3045, 6339
04-19, 17, 19244847, 134, 3006, 6429
04-19, 17, 19246883, 135, 3006, 6434
04-19, 18, 19246828, 135, 2959, 6536
04-19, 18, 19248873, 135, 2956, 6536
04-19, 19, 19248806, 153, 2901, 6640
04-19, 19, 19250848, 153, 2901, 6640
04-19, 20, 19250789, 140, 2871, 6742
04-19, 20, 19252833, 141, 2867, 6743
04-19, 21, 19252767, 162, 2810, 6845
04-19, 21, 19254806, 162, 2805, 6853
04-19, 22, 19254754, 158, 2769, 6945
04-19, 22, 19256794, 158, 2764, 6952
04-19, 23, 19256741, 154, 2734, 7039
04-19, 23, 19258773, 156, 2735, 7046
04-19, 24, 19258714, 150, 2704, 7142
04-19, 24, 19260746, 151, 2707, 7148
04-19, 25, 19260695, 145, 2678, 7234
04-19, 25, 19262735, 145, 2676, 7238
04-19, 26, 19262683, 140, 2651, 7320
04-19, 26, 19264720, 141, 2649, 7326
04-19, 27, 19264670, 144, 2602, 7420
04-19, 27, 19266715, 145, 2600, 7418
04-19, 28, 19266669, 131, 2554, 7524
04-19, 28, 19268708, 131, 2550, 7531
04-19, 29, 19268660, 132, 2508, 7620
04-19, 29, 19270702, 132, 2509, 7619
04-19, 30, 19270647, 128, 2483, 7704
04-19, 30, 19272684, 128, 2484, 7708
05-19, 1, 19272639, 126, 2440, 7799
05-19, 1, 19276462, 128, 2445, 7809
05-19, 2, 19276415, 122, 2408, 7899
05-19, 2, 19280241, 124, 2410, 7909
05-19, 3, 19280188, 124, 2385, 7987
05-19, 3, 19284026, 128, 2382, 7988
05-19, 4, 19283962, 139, 2369, 8054
05-19, 4, 19287794, 140, 2369, 8061
05-19, 5, 19287755, 125, 2337, 8147
05-19, 5, 19291578, 126, 2341, 8159
05-19, 6, 19291529, 124, 2326, 8225
05-19, 6, 19295360, 125, 2325, 8234
05-19, 7, 19295319, 115, 2281, 8329
05-19, 7, 19299144, 116, 2279, 8345
05-19, 8, 19299094, 124, 2246, 8420
05-19, 8, 19302926, 122, 2245, 8431
05-19, 9, 19302879, 117, 2221, 8507
05-19, 9, 19306704, 118, 2224, 8518
05-19, 10, 19306665, 107, 2189, 8603
05-19, 10, 19310495, 105, 2187, 8617
05-19, 11, 19310448, 111, 2152, 8693
05-19, 11, 19314285, 110, 2149, 8700
05-19, 12, 19314252, 96, 2133, 8763
05-19, 12, 19318080, 97, 2131, 8776
05-19, 13, 19318034, 103, 2085, 8862
05-19, 13, 19321868, 103, 2085, 8868
05-19, 14, 19321829, 100, 2058, 8937
05-19, 14, 19325659, 101, 2057, 8947
05-19, 15, 19325618, 114, 2002, 9030
05-19, 15, 19329443, 115, 2004, 9042
05-19, 16, 19329397, 121, 1972, 9114
05-19, 16, 19333210, 125, 1978, 9131
05-19, 17, 19333182, 98, 1968, 9196
05-19, 17, 19337017, 100, 1965, 9202
05-19, 18, 19336976, 100, 1928, 9280
05-19, 18, 19340812, 104, 1925, 9283
05-19, 19, 19340776, 100, 1888, 9360
05-19, 19, 19344607, 101, 1883, 9373
05-19, 20, 19344580, 87, 1859, 9438
05-19, 20, 19348409, 87, 1863, 9445
05-19, 21, 19348370, 92, 1829, 9513
05-19, 21, 19352196, 96, 1826, 9526
05-19, 22, 19352156, 97, 1802, 9589
05-19, 22, 19356001, 97, 1798, 9588
05-19, 23, 19355966, 94, 1764, 9660
05-19, 23, 19359780, 95, 1769, 9680
05-19, 24, 19359742, 91, 1751, 9740
05-19, 24, 19363570, 90, 1754, 9750
05-19, 25, 19363534, 89, 1718, 9823
05-19, 25, 19367359, 93, 1716, 9836
05-19, 26, 19367320, 102, 1680, 9902
05-19, 26, 19371144, 102, 1680, 9918
05-19, 27, 19371111, 101, 1646, 9986
05-19, 27, 19374939, 103, 1645, 9997
05-19, 28, 19374908, 96, 1623, 10057
05-19, 28, 19378733, 98, 1624, 10069
05-19, 29, 19378697, 99, 1599, 10129
05-19, 29, 19382520, 100, 1604, 10140
05-19, 30, 19382485, 99, 1582, 10198
05-19, 30, 19386317, 99, 1582, 10206
05-19, 31, 19386284, 95, 1566, 10259
05-19, 31, 19390115, 96, 1563, 10270
06-19, 1, 19390090, 83, 1552, 10319
06-19, 1, 19402714, 83, 1553, 10331
06-19, 2, 19402554, 213, 1525, 10389
06-19, 2, 19415172, 214, 1527, 10405
06-19, 3, 19415021, 279, 1556, 10462
06-19, 3, 19427651, 280, 1558, 10466
06-19, 4, 19427468, 360, 1598, 10529
06-19, 4, 19440074, 363, 1606, 10549
06-19, 5, 19439941, 363, 1678, 10610
06-19, 5, 19452563, 367, 1675, 10624
06-19, 6, 19452383, 399, 1764, 10683
06-19, 6, 19464992, 404, 1768, 10702
06-19, 7, 19464818, 417, 1865, 10766
06-19, 7, 19477446, 421, 1866, 10770
06-19, 8, 19477249, 468, 1952, 10834
06-19, 8, 19489868, 472, 1955, 10845
06-19, 9, 19489683, 454, 2086, 10917
06-19, 9, 19502303, 458, 2086, 10930
06-19, 10, 19502056, 515, 2203, 11003
06-19, 10, 19514680, 524, 2207, 11003
06-19, 11, 19514463, 519, 2354, 11078
06-19, 11, 19527076, 523, 2355, 11097
06-19, 12, 19526842, 565, 2462, 11182
06-19, 12, 19539440, 574, 2478, 11196
06-19, 13, 19539191, 580, 2638, 11279
06-19, 13, 19551812, 584, 2642, 11287
06-19, 14, 19551552, 629, 2777, 11367
06-19, 14, 19564186, 632, 2775, 11369
06-19, 15, 19563909, 661, 2903, 11489
06-19, 15, 19576520, 667, 2902, 11510
06-19, 16, 19576219, 682, 3093, 11605
06-19, 16, 19588829, 687, 3100, 11620
06-19, 17, 19588494, 760, 3238, 11744
06-19, 17, 19601109, 759, 3249, 11756
06-19, 18, 19600782, 782, 3437, 11872
06-19, 18, 19613402, 786, 3441, 11881
06-19, 19, 19613050, 813, 3645, 12002
06-19, 19, 19625652, 814, 3653, 12028
06-19, 20, 19625261, 897, 3826, 12163
06-19, 20, 19637896, 894, 3833, 12161
06-19, 21, 19637508, 945, 4033, 12298
06-19, 21, 19650135, 945, 4037, 12304
06-19, 22, 19649733, 1004, 4235, 12449
06-19, 22, 19662348, 1005, 4241, 12464
06-19, 23, 19661923, 1059, 4474, 12602
06-19, 23, 19674526, 1061, 4479, 12629
06-19, 24, 19674098, 1082, 4709, 12806
06-19, 24, 19686721, 1083, 4711, 12817
06-19, 25, 19686249, 1135, 4968, 12980
06-19, 25, 19698847, 1139, 4978, 13005
06-19, 26, 19698357, 1189, 5249, 13174
06-19, 26, 19710964, 1188, 5253, 13201
06-19, 27, 19710441, 1242, 5534, 13389
06-19, 27, 19723046, 1247, 5541, 13409
06-19, 28, 19722529, 1288, 5845, 13581
06-19, 28, 19735151, 1296, 5849, 13584
06-19, 29, 19734567, 1331, 6189, 13793
06-19, 29, 19747161, 1334, 6205, 13817
06-19, 30, 19746512, 1490, 6476, 14039
06-19, 30, 19759108, 1502, 6496, 14048
07-19, 1, 19758488, 1542, 6821, 14303
07-19, 1, 19775228, 1550, 6828, 14337
07-19, 2, 19774275, 1918, 7195, 14555
07-19, 2, 19791020, 1933, 7207, 14572
07-19, 3, 19789969, 2244, 7706, 14813
07-19, 3, 19806695, 2257, 7733, 14836
07-19, 4, 19805500, 2548, 8368, 15105
07-19, 4, 19822247, 2558, 8384, 15121
07-19, 5, 19820956, 2853, 9108, 15393
07-19, 5, 19837728, 2860, 9097, 15414
07-19, 6, 19836398, 3026, 9925, 15750
07-19, 6, 19853136, 3029, 9938, 15785
07-19, 7, 19851658, 3290, 10769, 16171
07-19, 7, 19868395, 3302, 10772, 16208
07-19, 8, 19866818, 3540, 11756, 16563
07-19, 8, 19883556, 3556, 11769, 16585
07-19, 9, 19881800, 3943, 12695, 17028
07-19, 9, 19898540, 3954, 12703, 17058
07-19, 10, 19896635, 4284, 13849, 17487
07-19, 10, 19913351, 4292, 13888, 17513
07-19, 11, 19911301, 4668, 15062, 18013
07-19, 11, 19927994, 4689, 15133, 18017
07-19, 12, 19925812, 5049, 16406, 18566
07-19, 12, 19942506, 5071, 16442, 18603
07-19, 13, 19940064, 5525, 17836, 19197
07-19, 13, 19956744, 5552, 17879, 19236
07-19, 14, 19954049, 6086, 19390, 19886
07-19, 14, 19970746, 6108, 19444, 19902
07-19, 15, 19967801, 6622, 21172, 20605
07-19, 15, 19984467, 6650, 21231, 20641
07-19, 16, 19981323, 7201, 23063, 21402
07-19, 16, 19998043, 7220, 23111, 21404
07-19, 17, 19994502, 7949, 25086, 22241
07-19, 17, 20011166, 7971, 25155, 22275
07-19, 18, 20007438, 8527, 27397, 23205
07-19, 18, 20024075, 8556, 27468, 23257
07-19, 19, 20019899, 9445, 29803, 24209
07-19, 19, 20036606, 9459, 29845, 24235
07-19, 20, 20032094, 10217, 32615, 25219
07-19, 20, 20048748, 10245, 32681, 25260
07-19, 21, 20043933, 10904, 35702, 26395
07-19, 21, 20060545, 10949, 35778, 26451
07-19, 22, 20055244, 12051, 38752, 27676
07-19, 22, 20071861, 12078, 38833, 27740
07-19, 23, 20066002, 13224, 42178, 29108
07-19, 23, 20082593, 13273, 42279, 29156
07-19, 24, 20076221, 14507, 45939, 30634
07-19, 24, 20092794, 14544, 46034, 30718
07-19, 25, 20086071, 15577, 50064, 32378
07-19, 25, 20102615, 15613, 50198, 32453
07-19, 26, 20095088, 17090, 54498, 34203
07-19, 26, 20111627, 17145, 54615, 34281
07-19, 27, 20103505, 18560, 59450, 36153
07-19, 27, 20119925, 18654, 59652, 36226
07-19, 28, 20110938, 20302, 64903, 38314
07-19, 28, 20127441, 20350, 65086, 38369
07-19, 29, 20117684, 22117, 70859, 40586
07-19, 29, 20134261, 22161, 70980, 40633
07-19, 30, 20123684, 23888, 77261, 43202
07-19, 30, 20140166, 23954, 77426, 43278
07-19, 31, 20128426, 26364, 83967, 46067
07-19, 31, 20144842, 26456, 84159, 46156
08-19, 1, 20132337, 28580, 91501, 49195
08-19, 1, 20146250, 28666, 91721, 49302
08-19, 2, 20132457, 31263, 99648, 52571
08-19, 2, 20146403, 31359, 99851, 52652
08-19, 3, 20131414, 34068, 108661, 56122
08-19, 3, 20145290, 34172, 108901, 56228
08-19, 4, 20129047, 36897, 118550, 60097
08-19, 4, 20142967, 37014, 118773, 60163
08-19, 5, 20125047, 40435, 129078, 64357
08-19, 5, 20138910, 40570, 129317, 64446
08-19, 6, 20119719, 43963, 140599, 68962
08-19, 6, 20133441, 44122, 140887, 69119
08-19, 7, 20112424, 47623, 153503, 74019
08-19, 7, 20126051, 47797, 153890, 74157
08-19, 8, 20103066, 51899, 167239, 79691
08-19, 8, 20116624, 52076, 167683, 79838
08-19, 9, 20091338, 56998, 182291, 85594
08-19, 9, 20104898, 57188, 182690, 85771
08-19, 10, 20077629, 61917, 198906, 92095
08-19, 10, 20091197, 62114, 199292, 92270
08-19, 11, 20061198, 67679, 216770, 99226
08-19, 11, 20074532, 67917, 217282, 99468
08-19, 12, 20041729, 73880, 236525, 107065
08-19, 12, 20055120, 74110, 237038, 107257
08-19, 13, 20019468, 80654, 257891, 115512
08-19, 13, 20032635, 80878, 258520, 115818
08-19, 14, 19993873, 87913, 281161, 124904
08-19, 14, 20006913, 88283, 281778, 125203
08-19, 15, 19965103, 95408, 306550, 135116
08-19, 15, 19978205, 95662, 307237, 135399
08-19, 16, 19932413, 104014, 333880, 146196
08-19, 16, 19945309, 104355, 334642, 146523
08-19, 17, 19895104, 113376, 364159, 158190
08-19, 17, 19907711, 113751, 365080, 158613
08-19, 18, 19852757, 123866, 397119, 171413
08-19, 18, 19865369, 124328, 398039, 171745
08-19, 19, 19806084, 134754, 432966, 185677
08-19, 19, 19818832, 135128, 433847, 186000
08-19, 20, 19753939, 146841, 472123, 200904
08-19, 20, 19766345, 147285, 473218, 201285
08-19, 21, 19694998, 160625, 514694, 217816
08-19, 21, 19707200, 161144, 515843, 218272
08-19, 22, 19629567, 175382, 561240, 236270
08-19, 22, 19641551, 175979, 562614, 236641
08-19, 23, 19557041, 191377, 612178, 256189
08-19, 23, 19569031, 191894, 613470, 256716
08-19, 24, 19476625, 208732, 667794, 277960
08-19, 24, 19488390, 209385, 669142, 278520
08-19, 25, 19387995, 227409, 728058, 301975
08-19, 25, 19399419, 228109, 729667, 302568
08-19, 26, 19290333, 247445, 793719, 328266
08-19, 26, 19301372, 248270, 795411, 329036
08-19, 27, 19182410, 269918, 864747, 357014
08-19, 27, 19193413, 270838, 866578, 357586
08-19, 28, 19063935, 293670, 942618, 388192
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213782, 12, 0, 0
01-20, 2, 13212777, 12, 0, 0
01-20, 3, 13212767, 17, 5, 0
01-20, 3, 13211762, 17, 5, 0
01-20, 4, 13211752, 20, 12, 0
01-20, 4, 13210746, 21, 12, 0
01-20, 5, 13210729, 25, 24, 1
01-20, 5, 13209724, 25, 24, 1
01-20, 6, 13209709, 32, 32, 1
01-20, 6, 13208705, 31, 32, 1
01-20, 7, 13208696, 24, 47, 2
01-20, 7, 13207690, 25, 47, 2
01-20, 8, 13207677, 29, 55, 3
01-20, 8, 13206673, 30, 53, 3
01-20, 9, 13206654, 35, 67, 3
01-20, 9, 13205649, 36, 66, 3
01-20, 10, 13205638, 31, 82, 3
01-20, 10, 13204634, 31, 81, 3
01-20, 11, 13204625, 26, 91, 7
01-20, 11, 13203618, 27, 92, 7
01-20, 12, 13203603, 29, 100, 12
01-20, 12, 13202599, 29, 99, 12
01-20, 13, 13202588, 28, 106, 17
01-20, 13, 13201585, 28, 104, 17
01-20, 14, 13201569, 35, 110, 20
01-20, 14, 13200559, 38, 111, 21
01-20, 15, 13200546, 38, 121, 24
01-20, 15, 13199542, 38, 119, 25
01-20, 16, 13199527, 43, 126, 28
01-20, 16, 13198520, 45, 127, 27
01-20, 17, 13198502, 40, 143, 34
01-20, 17, 13197497, 40, 143, 34
01-20, 18, 13197480, 44, 150, 40
01-20, 18, 13196474, 45, 149, 41
01-20, 19, 13196458, 50, 155, 46
01-20, 19, 13195453, 50, 154, 47
01-20, 20, 13195438, 50, 162, 54
01-20, 20, 13194433, 50, 160, 56
01-20, 21, 13194420, 46, 173, 60
01-20, 21, 13193420, 46, 171, 57
01-20, 22, 13193403, 44, 186, 61
01-20, 22, 13192397, 44, 186, 62
01-20, 23, 13192375, 52, 193, 69
01-20, 23, 13191371, 52, 192, 69
01-20, 24, 13191351, 47, 214, 72
01-20, 24, 13190343, 48, 215, 73
01-20, 25, 13190319, 53, 225, 82
01-20, 25, 13189313, 53, 226, 82
01-20, 26, 13189291, 52, 241, 90
01-20, 26, 13188282, 52, 244, 91
01-20, 27, 13188258, 58, 255, 98
01-20, 27, 13187250, 58, 256, 100
01-20, 28, 13187222, 66, 271, 105
01-20, 28, 13186220, 66, 269, 104
01-20, 29, 13186191, 61, 292, 115
01-20, 29, 13185184, 62, 296, 112
01-20, 30, 13185153, 67, 310, 124
01-20, 30, 13184150, 67, 308, 124
01-20, 31, 13184102, 89, 324, 134
01-20, 31, 13183092, 89, 327, 136
02-19, 1, 13183067, 82, 342, 153
02-19, 1, 13185765, 82, 341, 154
02-19, 2, 13185735, 78, 357, 172
02-19, 2, 13188430, 79, 359, 172
02-19, 3, 13188391, 87, 383, 179
02-19, 3, 13191083, 89, 387, 179
02-19, 4, 13191040, 95, 414, 189
02-19, 4, 13193737, 95, 413, 191
02-19, 5, 13193688, 102, 435, 211
02-19, 5, 13196383, 104, 436, 211
02-19, 6, 13196337, 109, 467, 221
02-19, 6, 13199035, 109, 467, 221
02-19, 7, 13198978, 125, 493, 236
02-19, 7, 13201672, 126, 496, 236
02-19, 8, 13201611, 140, 535, 244
02-19, 8, 13204315, 140, 531, 242
02-19, 9, 13204270, 128, 574, 256
02-19, 9, 13206965, 130, 573, 258
02-19, 10, 13206903, 137, 607, 279
02-19, 10, 13209598, 141, 609, 276
02-19, 11, 13209532, 154, 640, 298
02-19, 11, 13212223, 155, 644, 300
02-19, 12, 13212146, 170, 679, 327
02-19, 12, 13214843, 171, 680, 326
02-19, 13, 13214780, 167, 718, 355
02-19, 13, 13217488, 167, 714, 349
02-19, 14, 13217435, 140, 767, 376
02-19, 14, 13220130, 140, 768, 378
02-19, 15, 13220059, 160, 794, 403
02-19, 15, 13222758, 160, 791, 405
02-19, 16, 13222682, 170, 829, 433
02-19, 16, 13225376, 171, 831, 434
02-19, 17, 13225290, 181, 875, 466
02-19, 17, 13227982, 185, 876, 467
02-19, 18, 13227900, 194, 919, 497
02-19, 18, 13230599, 195, 920, 494
02-19, 19, 13230506, 211, 960, 531
02-19, 19, 13233205, 210, 959, 532
02-19, 20, 13233126, 204, 1003, 573
02-19, 20, 13235824, 206, 1001, 573
02-19, 21, 13235727, 221, 1048, 608
02-19, 21, 13238426, 225, 1042, 609
02-19, 22, 13238319, 241, 1087, 655
02-19, 22, 13241015, 244, 1087, 654
02-19, 23, 13240909, 258, 1137, 696
02-19, 23, 13243593, 258, 1144, 703
02-19, 24, 13243496, 246, 1203, 753
02-19, 24, 13246188, 247, 1208, 753
02-19, 25, 13246056, 273, 1276, 791
02-19, 25, 13248756, 273, 1274, 791
02-19, 26, 13248639, 273, 1348, 834
02-19, 26, 13251332, 275, 1351, 834
02-19, 27, 13251219, 285, 1395, 893
02-19, 27, 13253905, 290, 1400, 895
02-19, 28, 13253759, 301, 1485, 945
02-19, 28, 13256449, 304, 1486, 949
02-19, 29, 13256309, 315, 1559, 1005
02-19, 29, 13258993, 321, 1567, 1005
03-19, 1, 13258844, 354, 1636, 1052
03-19, 1, 13259246, 355, 1640, 1054
03-19, 2, 13259146, 322, 1698, 1129
03-19, 2, 13259552, 324, 1700, 1128
03-19, 3, 13259454, 294, 1779, 1177
03-19, 3, 13259858, 296, 1781, 1178
03-19, 4, 13259757, 285, 1840, 1231
03-19, 4, 13260164, 285, 1844, 1229
03-19, 5, 13260079, 258, 1893, 1292
03-19, 5, 13260490, 259, 1890, 1292
03-19, 6, 13260389, 251, 1942, 1349
03-19, 6, 13260793, 252, 1944, 1351
03-19, 7, 13260699, 236, 1987, 1418
