Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19200033, 301, 1337, 799
02-19, 24, 19199879, 357, 1388, 846
02-19, 24, 19196727, 354, 1391, 845
02-19, 25, 19196604, 356, 1467, 890
02-19, 25, 19193446, 356, 1468, 894
02-19, 26, 19193305, 363, 1555, 941
02-19, 26, 19190139, 366, 1562, 944
02-19, 27, 19189991, 365, 1648, 1007
02-19, 27, 19186838, 367, 1651, 1002
02-19, 28, 19186679, 379, 1752, 1048
02-19, 28, 19183513, 384, 1761, 1047
02-19, 29, 19183298, 432, 1872, 1103
02-19, 29, 19180149, 427, 1874, 1102
03-19, 1, 19179963, 446, 1979, 1164
03-19, 1, 19181194, 447, 1979, 1164
03-19, 2, 19181092, 370, 2094, 1228
03-19, 2, 19182321, 371, 2095, 1229
03-19, 3, 19182220, 325, 2154, 1317
03-19, 3, 19183450, 326, 2155, 1317
03-19, 4, 19183334, 319, 2190, 1405
03-19, 4, 19184564, 321, 2190, 1405
03-19, 5, 19184465, 290, 2247, 1478
03-19, 5, 19185694, 293, 2247, 1478
03-19, 6, 19185556, 328, 2280, 1548
03-19, 6, 19186784, 328, 2283, 1549
03-19, 7, 19186672, 313, 2325, 1634
03-19, 7, 19187896, 315, 2330, 1635
03-19, 8, 19187781, 323, 2362, 1710
03-19, 8, 19189011, 322, 2363, 1712
03-19, 9, 19188887, 309, 2414, 1798
03-19, 9, 19190120, 308, 2412, 1800
03-19, 10, 19190006, 306, 2463, 1865
03-19, 10, 19191233, 304, 2466, 1869
03-19, 11, 19191108, 306, 2485, 1973
03-19, 11, 19192341, 306, 2482, 1975
03-19, 12, 19192215, 306, 2531, 2052
03-19, 12, 19193448, 305, 2530, 2053
03-19, 13, 19193317, 310, 2585, 2124
03-19, 13, 19194548, 310, 2584, 2126
03-19, 14, 19194407, 325, 2616, 2220
03-19, 14, 19195633, 323, 2618, 2226
03-19, 15, 19195517, 312, 2637, 2334
03-19, 15, 19196746, 311, 2636, 2339
03-19, 16, 19196599, 329, 2683, 2421
03-19, 16, 19197827, 327, 2688, 2422
03-19, 17, 19197704, 325, 2726, 2509
03-19, 17, 19198939, 325, 2722, 2510
03-19, 18, 19198808, 341, 2736, 2611
03-19, 18, 19200040, 340, 2734, 2614
03-19, 19, 19199881, 359, 2777, 2711
03-19, 19, 19201108, 358, 2778, 2716
03-19, 20, 19200964, 358, 2818, 2820
03-19, 20, 19202189, 360, 2819, 2824
03-19, 21, 19202034, 360, 2874, 2924
03-19, 21, 19203265, 359, 2875, 2925
03-19, 22, 19203118, 375, 2903, 3028
03-19, 22, 19204348, 375, 2905, 3028
03-19, 23, 19204208, 391, 2924, 3133
03-19, 23, 19205440, 390, 2927, 3131
03-19, 24, 19205272, 413, 2992, 3211
03-19, 24, 19206502, 413, 2991, 3214
03-19, 25, 19206343, 401, 3063, 3313
03-19, 25, 19207574, 397, 3066, 3315
03-19, 26, 19207408, 402, 3102, 3440
03-19, 26, 19208629, 403, 3107, 3445
03-19, 27, 19208473, 406, 3148, 3557
03-19, 27, 19209699, 405, 3150, 3562
03-19, 28, 19209563, 386, 3191, 3676
03-19, 28, 19210789, 385, 3193, 3681
03-19, 29, 19210665, 369, 3217, 3797
03-19, 29, 19211894, 370, 3220, 3796
03-19, 30, 19211744, 362, 3266, 3908
03-19, 30, 19212969, 363, 3269, 3911
03-19, 31, 19212845, 338, 3317, 4012
03-19, 31, 19214076, 336, 3317, 4015
04-19, 1, 19213918, 356, 3316, 4154
04-19, 1, 19215949, 356, 3321, 4160
04-19, 2, 19215890, 269, 3356, 4271
04-19, 2, 19217934, 268, 3357, 4269
04-19, 3, 19217866, 234, 3347, 4381
04-19, 3, 19219903, 234, 3347, 4386
04-19, 4, 19219832, 211, 3338, 4489
04-19, 4, 19221873, 214, 3337, 4488
04-19, 5, 19221810, 203, 3293, 4606
04-19, 5, 19223851, 202, 3296, 4605
04-19, 6, 19223782, 190, 3254, 4728
04-19, 6, 19225831, 190, 3257, 4718
04-19, 7, 19225774, 170, 3206, 4846
04-19, 7, 19227813, 171, 3208, 4846
04-19, 8, 19227761, 151, 3149, 4977
04-19, 8, 19229801, 151, 3152, 4976
04-19, 9, 19229727, 170, 3086, 5097
04-19, 9, 19231773, 171, 3087, 5091
04-19, 10, 19231707, 173, 3063, 5179
04-19, 10, 19233753, 173, 3061, 5177
04-19, 11, 19233699, 167, 3009, 5289
04-19, 11, 19235738, 170, 3010, 5288
04-19, 12, 19235674, 164, 2962, 5406
04-19, 12, 19237714, 164, 2963, 5407
04-19, 13, 19237664, 143, 2935, 5506
04-19, 13, 19239707, 144, 2936, 5503
04-19, 14, 19239650, 137, 2896, 5607
04-19, 14, 19241682, 137, 2897, 5616
04-19, 15, 19241618, 145, 2855, 5714
04-19, 15, 19243656, 145, 2858, 5715
04-19, 16, 19243589, 162, 2805, 5818
04-19, 16, 19245634, 162, 2804, 5816
04-19, 17, 19245582, 140, 2773, 5921
04-19, 17, 19247619, 142, 2777, 5920
04-19, 18, 19247578, 131, 2741, 6008
04-19, 18, 19249619, 133, 2744, 6004
04-19, 19, 19249579, 127, 2707, 6087
04-19, 19, 19251618, 127, 2707, 6090
04-19, 20, 19251573, 118, 2653, 6198
04-19, 20, 19253610, 120, 2653, 6201
04-19, 21, 19253552, 135, 2616, 6281
04-19, 21, 19255591, 137, 2620, 6278
04-19, 22, 19255544, 134, 2569, 6379
04-19, 22, 19257588, 134, 2568, 6378
04-19, 23, 19257541, 123, 2537, 6467
04-19, 23, 19259579, 123, 2540, 6468
04-19, 24, 19259527, 120, 2507, 6556
04-19, 24, 19261573, 120, 2506, 6553
04-19, 25, 19261515, 130, 2448, 6659
04-19, 25, 19263562, 131, 2446, 6655
04-19, 26, 19263520, 125, 2409, 6740
04-19, 26, 19265569, 126, 2410, 6731
04-19, 27, 19265524, 116, 2379, 6817
04-19, 27, 19267564, 116, 2378, 6820
04-19, 28, 19267513, 123, 2338, 6904
04-19, 28, 19269553, 123, 2339, 6905
04-19, 29, 19269514, 104, 2340, 6962
04-19, 29, 19271554, 104, 2339, 6965
04-19, 30, 19271511, 109, 2269, 7073
04-19, 30, 19273547, 111, 2271, 7075
05-19, 1, 19273505, 109, 2251, 7139
05-19, 1, 19277348, 109, 2253, 7134
05-19, 2, 19277300, 122, 2208, 7214
05-19, 2, 19281141, 124, 2213, 7206
05-19, 3, 19281095, 118, 2204, 7267
05-19, 3, 19284925, 122, 2211, 7266
05-19, 4, 19284879, 117, 2201, 7327
05-19, 4, 19288707, 120, 2201, 7336
05-19, 5, 19288669, 113, 2165, 7417
05-19, 5, 19292506, 118, 2167, 7413
05-19, 6, 19292458, 126, 2139, 7481
05-19, 6, 19296300, 129, 2146, 7469
05-19, 7, 19296248, 142, 2101, 7553
05-19, 7, 19300075, 146, 2109, 7554
05-19, 8, 19300033, 129, 2099, 7623
05-19, 8, 19303860, 133, 2107, 7624
05-19, 9, 19303814, 138, 2073, 7699
05-19, 9, 19307652, 141, 2077, 7694
05-19, 10, 19307610, 116, 2059, 7779
05-19, 10, 19311449, 118, 2057, 7780
05-19, 11, 19311416, 118, 2029, 7841
05-19, 11, 19315246, 120, 2041, 7837
05-19, 12, 19315206, 113, 2024, 7901
05-19, 12, 19319031, 114, 2032, 7907
05-19, 13, 19318982, 115, 2010, 7977
05-19, 13, 19322808, 115, 2019, 7982
05-19, 14, 19322765, 102, 2007, 8050
05-19, 14, 19326600, 104, 2014, 8046
05-19, 15, 19326562, 104, 1978, 8120
05-19, 15, 19330397, 104, 1984, 8119
05-19, 16, 19330352, 108, 1953, 8191
05-19, 16, 19334180, 111, 1958, 8195
05-19, 17, 19334139, 102, 1940, 8263
05-19, 17, 19337980, 102, 1941, 8261
05-19, 18, 19337941, 104, 1919, 8320
05-19, 18, 19341767, 106, 1928, 8323
05-19, 19, 19341722, 110, 1907, 8385
05-19, 19, 19345550, 110, 1906, 8398
05-19, 20, 19345516, 101, 1883, 8464
05-19, 20, 19349344, 101, 1886, 8473
05-19, 21, 19349311, 98, 1864, 8531
05-19, 21, 19353141, 98, 1868, 8537
05-19, 22, 19353107, 97, 1844, 8596
05-19, 22, 19356944, 97, 1844, 8599
05-19, 23, 19356916, 90, 1815, 8663
05-19, 23, 19360737, 92, 1825, 8670
05-19, 24, 19360703, 90, 1787, 8744
05-19, 24, 19364538, 91, 1788, 8747
05-19, 25, 19364496, 104, 1753, 8811
05-19, 25, 19368327, 107, 1759, 8811
05-19, 26, 19368292, 101, 1738, 8873
05-19, 26, 19372141, 103, 1738, 8862
05-19, 27, 19372113, 89, 1729, 8913
05-19, 27, 19375940, 91, 1738, 8915
05-19, 28, 19375910, 82, 1710, 8982
05-19, 28, 19379743, 82, 1712, 8987
05-19, 29, 19379708, 89, 1684, 9043
05-19, 29, 19383536, 90, 1687, 9051
05-19, 30, 19383504, 86, 1657, 9117
05-19, 30, 19387331, 88, 1662, 9123
05-19, 31, 19387300, 87, 1632, 9185
05-19, 31, 19391140, 89, 1634, 9181
06-19, 1, 19391111, 81, 1602, 9250
06-19, 1, 19403741, 82, 1603, 9255
06-19, 2, 19403574, 220, 1576, 9311
06-19, 2, 19416199, 221, 1577, 9321
06-19, 3, 19416032, 309, 1617, 9360
06-19, 3, 19428653, 308, 1620, 9374
06-19, 4, 19428503, 346, 1680, 9426
06-19, 4, 19441134, 347, 1679, 9432
06-19, 5, 19440963, 386, 1739, 9504
06-19, 5, 19453593, 386, 1742, 9508
06-19, 6, 19453423, 410, 1833, 9563
06-19, 6, 19466064, 410, 1830, 9562
06-19, 7, 19465875, 441, 1919, 9631
06-19, 7, 19478503, 441, 1920, 9639
06-19, 8, 19478305, 482, 2013, 9703
06-19, 8, 19490933, 483, 2016, 9708
06-19, 9, 19490735, 489, 2136, 9780
06-19, 9, 19503367, 487, 2141, 9782
06-19, 10, 19503143, 518, 2257, 9859
06-19, 10, 19515764, 522, 2257, 9871
06-19, 11, 19515528, 553, 2380, 9953
06-19, 11, 19528157, 551, 2381, 9962
06-19, 12, 19527910, 590, 2510, 10041
06-19, 12, 19540544, 584, 2512, 10048
06-19, 13, 19540291, 616, 2638, 10143
06-19, 13, 19552916, 617, 2644, 10148
06-19, 14, 19552657, 623, 2799, 10246
06-19, 14, 19565281, 622, 2806, 10253
06-19, 15, 19565005, 662, 2959, 10336
06-19, 15, 19577626, 669, 2961, 10343
06-19, 16, 19577319, 719, 3118, 10443
06-19, 16, 19589948, 714, 3123, 10451
06-19, 17, 19589652, 715, 3311, 10558
06-19, 17, 19602288, 712, 3308, 10565
06-19, 18, 19601975, 744, 3472, 10682
06-19, 18, 19614618, 741, 3469, 10682
06-19, 19, 19614263, 826, 3609, 10812
06-19, 19, 19626886, 825, 3613, 10823
06-19, 20, 19626496, 904, 3806, 10941
06-19, 20, 19639116, 900, 3813, 10955
06-19, 21, 19638718, 937, 4057, 11072
06-19, 21, 19651359, 933, 4057, 11072
06-19, 22, 19650963, 966, 4277, 11215
06-19, 22, 19663608, 962, 4276, 11212
06-19, 23, 19663196, 982, 4514, 11366
06-19, 23, 19675829, 983, 4518, 11365
06-19, 24, 19675409, 975, 4783, 11528
06-19, 24, 19688039, 981, 4779, 11533
06-19, 25, 19687532, 1076, 5052, 11672
06-19, 25, 19700160, 1076, 5053, 11680
06-19, 26, 19699628, 1171, 5292, 11878
06-19, 26, 19712253, 1173, 5290, 11890
06-19, 27, 19711731, 1239, 5560, 12076
06-19, 27, 19724355, 1247, 5556, 12085
06-19, 28, 19723843, 1267, 5846, 12287
06-19, 28, 19736460, 1266, 5857, 12297
06-19, 29, 19735860, 1395, 6126, 12499
06-19, 29, 19748456, 1404, 6145, 12512
06-19, 30, 19747872, 1431, 6489, 12725
06-19, 30, 19760514, 1434, 6488, 12718
07-19, 1, 19759813, 1591, 6805, 12945
07-19, 1, 19776557, 1595, 6823, 12968
07-19, 2, 19775483, 2053, 7232, 13175
07-19, 2, 19792256, 2060, 7235, 13181
07-19, 3, 19791176, 2345, 7772, 13439
07-19, 3, 19807938, 2352, 7789, 13442
07-19, 4, 19806775, 2590, 8437, 13719
07-19, 4, 19823551, 2595, 8441, 13723
07-19, 5, 19822285, 2844, 9198, 13983
07-19, 5, 19839027, 2858, 9217, 13997
07-19, 6, 19837635, 3139, 10016, 14309
07-19, 6, 19854413, 3153, 10013, 14309
07-19, 7, 19852942, 3383, 10915, 14648
07-19, 7, 19869688, 3399, 10937, 14653
07-19, 8, 19868072, 3667, 11869, 15069
07-19, 8, 19884826, 3678, 11878, 15084
07-19, 9, 19883065, 3943, 12969, 15489
07-19, 9, 19899830, 3960, 12989, 15476
07-19, 10, 19897840, 4422, 14087, 15906
07-19, 10, 19914580, 4441, 14108, 15915
07-19, 11, 19912499, 4746, 15379, 16420
07-19, 11, 19929215, 4764, 15411, 16443
07-19, 12, 19926956, 5186, 16715, 16976
07-19, 12, 19943680, 5200, 16735, 17007
07-19, 13, 19941195, 5658, 18175, 17594
07-19, 13, 19957947, 5663, 18191, 17610
07-19, 14, 19955176, 6090, 19908, 18237
07-19, 14, 19971922, 6111, 19933, 18234
07-19, 15, 19968929, 6729, 21520, 19022
07-19, 15, 19985668, 6739, 21540, 19042
07-19, 16, 19982410, 7365, 23407, 19807
07-19, 16, 19999153, 7375, 23421, 19829
07-19, 17, 19995573, 8110, 25453, 20642
07-19, 17, 20012286, 8136, 25473, 20672
07-19, 18, 20008412, 8863, 27801, 21491
07-19, 18, 20025082, 8886, 27854, 21534
07-19, 19, 20020853, 9680, 30326, 22497
07-19, 19, 20037562, 9690, 30355, 22538
07-19, 20, 20033007, 10425, 33087, 23626
07-19, 20, 20049698, 10457, 33140, 23639
07-19, 21, 20044633, 11468, 35987, 24846
07-19, 21, 20061287, 11501, 36056, 24879
07-19, 22, 20055868, 12418, 39295, 26142
07-19, 22, 20072545, 12436, 39355, 26176
07-19, 23, 20066583, 13424, 42863, 27642
07-19, 23, 20083255, 13446, 42932, 27668
07-19, 24, 20076706, 14673, 46721, 29201
07-19, 24, 20093367, 14712, 46759, 29252
07-19, 25, 20086301, 15989, 50925, 30875
07-19, 25, 20102973, 16024, 50965, 30917
07-19, 26, 20095255, 17515, 55425, 32684
07-19, 26, 20111851, 17566, 55531, 32720
07-19, 27, 20103324, 19120, 60561, 34663
07-19, 27, 20119888, 19159, 60673, 34737
07-19, 28, 20111091, 20316, 66165, 36885
07-19, 28, 20127691, 20365, 66274, 36916
07-19, 29, 20117783, 22270, 71921, 39272
07-19, 29, 20134517, 22294, 71934, 39290
07-19, 30, 20123826, 24311, 78105, 41793
07-19, 30, 20140414, 24352, 78211, 41847
07-19, 31, 20128504, 26831, 84873, 44616
07-19, 31, 20145064, 26885, 85009, 44655
08-19, 1, 20132364, 28955, 92531, 47763
08-19, 1, 20146496, 28989, 92663, 47791
08-19, 2, 20132588, 31536, 100777, 51038
08-19, 2, 20146656, 31568, 100934, 51107
08-19, 3, 20131450, 34285, 109886, 54644
08-19, 3, 20145510, 34350, 109997, 54734
08-19, 4, 20128783, 37632, 119598, 58578
08-19, 4, 20142829, 37713, 119720, 58655
08-19, 5, 20124864, 40921, 130304, 62828
08-19, 5, 20138936, 40988, 130393, 62926
08-19, 6, 20119467, 44406, 141717, 67653
08-19, 6, 20133434, 44508, 141880, 67747
08-19, 7, 20112031, 48496, 154365, 72677
08-19, 7, 20126049, 48594, 154513, 72739
08-19, 8, 20102942, 52662, 168200, 78091
08-19, 8, 20116921, 52744, 168377, 78179
08-19, 9, 20091608, 57195, 183208, 84210
08-19, 9, 20105417, 57354, 183472, 84304
08-19, 10, 20077933, 62269, 199649, 90696
08-19, 10, 20091740, 62439, 199845, 90849
08-19, 11, 20061706, 67960, 217320, 97887
08-19, 11, 20075487, 68144, 217576, 97992
08-19, 12, 20042933, 74019, 236486, 105761
08-19, 12, 20056727, 74172, 236707, 105919
08-19, 13, 20021267, 80399, 257615, 114244
08-19, 13, 20034904, 80610, 257921, 114416
08-19, 14, 19996233, 87300, 280910, 123408
08-19, 14, 20009758, 87506, 281302, 123611
08-19, 15, 19967747, 95127, 305798, 133505
08-19, 15, 19981386, 95297, 306136, 133684
08-19, 16, 19935439, 103762, 332879, 144423
08-19, 16, 19949006, 103976, 333274, 144573
08-19, 17, 19899241, 112771, 362543, 156274
08-19, 17, 19912551, 113078, 363030, 156496
08-19, 18, 19858427, 123006, 394605, 169117
08-19, 18, 19871810, 123257, 395037, 169377
08-19, 19, 19812506, 134282, 429628, 183065
08-19, 19, 19825882, 134560, 430122, 183243
08-19, 20, 19761456, 146009, 468066, 198276
08-19, 20, 19774780, 146314, 468626, 198413
08-19, 21, 19704267, 159355, 509588, 214923
08-19, 21, 19717201, 159748, 510395, 215115
08-19, 22, 19641033, 173181, 555168, 233077
08-19, 22, 19653913, 173549, 555900, 233423
08-19, 23, 19570860, 188211, 604553, 253161
08-19, 23, 19583800, 188598, 605291, 253422
08-19, 24, 19493755, 204499, 658166, 274691
08-19, 24, 19506459, 204977, 659030, 274971
08-19, 25, 19407505, 223499, 716338, 298095
08-19, 25, 19420119, 224046, 717125, 298473
08-19, 26, 19312748, 242966, 780542, 323507
08-19, 26, 19325130, 243458, 781588, 323913
08-19, 27, 19208048, 264971, 849883, 351187
08-19, 27, 19220306, 265532, 850954, 351623
08-19, 28, 19092967, 288855, 924897, 381696
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213776, 18, 0, 0
01-20, 2, 13212770, 18, 1, 0
01-20, 3, 13212762, 15, 12, 0
01-20, 3, 13211757, 16, 11, 0
01-20, 4, 13211750, 15, 19, 0
01-20, 4, 13210745, 15, 19, 0
01-20, 5, 13210735, 19, 25, 0
01-20, 5, 13209730, 19, 25, 0
01-20, 6, 13209721, 20, 32, 1
01-20, 6, 13208716, 20, 32, 1
01-20, 7, 13208707, 24, 36, 2
01-20, 7, 13207702, 24, 36, 2
01-20, 8, 13207692, 26, 44, 2
01-20, 8, 13206686, 26, 45, 2
01-20, 9, 13206674, 24, 59, 2
01-20, 9, 13205668, 24, 60, 2
01-20, 10, 13205654, 29, 66, 5
01-20, 10, 13204649, 29, 66, 5
01-20, 11, 13204635, 34, 75, 5
01-20, 11, 13203628, 34, 77, 5
01-20, 12, 13203613, 35, 87, 9
01-20, 12, 13202608, 35, 87, 9
01-20, 13, 13202592, 39, 97, 11
01-20, 13, 13201586, 39, 98, 11
01-20, 14, 13201576, 34, 110, 14
01-20, 14, 13200570, 34, 111, 14
01-20, 15, 13200558, 31, 125, 15
01-20, 15, 13199553, 31, 125, 15
01-20, 16, 13199537, 32, 133, 22
01-20, 16, 13198532, 31, 134, 22
01-20, 17, 13198513, 37, 143, 26
01-20, 17, 13197507, 38, 143, 26
01-20, 18, 13197490, 40, 152, 32
01-20, 18, 13196486, 39, 152, 32
01-20, 19, 13196465, 46, 160, 38
01-20, 19, 13195458, 46, 162, 38
01-20, 20, 13195434, 46, 178, 46
01-20, 20, 13194430, 46, 177, 46
01-20, 21, 13194412, 44, 188, 55
01-20, 21, 13193407, 44, 188, 55
01-20, 22, 13193383, 55, 196, 60
01-20, 22, 13192381, 53, 195, 60
01-20, 23, 13192362, 55, 207, 65
01-20, 23, 13191355, 56, 208, 65
01-20, 24, 13191336, 54, 224, 70
01-20, 24, 13190330, 54, 225, 70
01-20, 25, 13190305, 58, 242, 74
01-20, 25, 13189301, 57, 242, 74
01-20, 26, 13189274, 59, 255, 86
01-20, 26, 13188268, 59, 256, 86
01-20, 27, 13188247, 59, 267, 96
01-20, 27, 13187241, 57, 270, 96
01-20, 28, 13187215, 60, 285, 104
01-20, 28, 13186208, 61, 286, 104
01-20, 29, 13186171, 77, 294, 117
01-20, 29, 13185165, 76, 296, 117
01-20, 30, 13185140, 69, 314, 131
01-20, 30, 13184132, 68, 316, 133
01-20, 31, 13184107, 66, 326, 150
01-20, 31, 13183105, 64, 325, 150
02-19, 1, 13183076, 65, 340, 163
02-19, 1, 13185770, 66, 343, 163
02-19, 2, 13185723, 88, 356, 175
02-19, 2, 13188422, 87, 356, 175
02-19, 3, 13188391, 85, 375, 189
02-19, 3, 13191092, 84, 373, 189
02-19, 4, 13191054, 90, 393, 201
02-19, 4, 13193751, 89, 395, 201
02-19, 5, 13193711, 89, 420, 216
02-19, 5, 13196409, 88, 420, 217
02-19, 6, 13196360, 102, 446, 226
02-19, 6, 13199053, 101, 452, 226
02-19, 7, 13198991, 129, 465, 247
02-19, 7, 13201688, 130, 465, 247
02-19, 8, 13201642, 126, 499, 263
02-19, 8, 13204342, 124, 498, 264
02-19, 9, 13204297, 120, 531, 280
02-19, 9, 13207000, 119, 529, 278
02-19, 10, 13206950, 122, 558, 296
02-19, 10, 13209656, 121, 553, 294
02-19, 11, 13209608, 128, 574, 314
02-19, 11, 13212300, 135, 573, 314
02-19, 12, 13212229, 149, 620, 324
02-19, 12, 13214925, 148, 621, 326
02-19, 13, 13214864, 151, 655, 350
02-19, 13, 13217563, 153, 652, 350
02-19, 14, 13217496, 162, 683, 377
02-19, 14, 13220193, 163, 684, 376
02-19, 15, 13220129, 167, 716, 404
02-19, 15, 13222824, 170, 718, 402
02-19, 16, 13222741, 190, 744, 439
02-19, 16, 13225435, 191, 746, 440
02-19, 17, 13225359, 199, 787, 467
02-19, 17, 13228055, 198, 789, 468
02-19, 18, 13227977, 206, 835, 492
02-19, 18, 13230680, 206, 831, 491
02-19, 19, 13230598, 220, 870, 520
02-19, 19, 13233291, 221, 872, 522
02-19, 20, 13233198, 225, 933, 550
02-19, 20, 13235891, 226, 935, 552
02-19, 21, 13235796, 235, 988, 585
02-19, 21, 13238497, 238, 985, 582
02-19, 22, 13238389, 251, 1045, 617
02-19, 22, 13241086, 251, 1047, 616
02-19, 23, 13241005, 239, 1107, 649
02-19, 23, 13243704, 238, 1106, 650
02-19, 24, 13243591, 252, 1176, 679
02-19, 24, 13246287, 255, 1176, 678
02-19, 25, 13246177, 259, 1249, 711
02-19, 25, 13248887, 255, 1242, 710
02-19, 26, 13248756, 286, 1302, 750
02-19, 26, 13251458, 285, 1299, 750
02-19, 27, 13251320, 316, 1367, 789
02-19, 27, 13254014, 316, 1371, 789
02-19, 28, 13253880, 320, 1456, 834
02-19, 28, 13256590, 318, 1453, 827
02-19, 29, 13256443, 343, 1518, 884
02-19, 29, 13259146, 343, 1513, 884
03-19, 1, 13258980, 374, 1585, 947
03-19, 1, 13259388, 376, 1584, 947
03-19, 2, 13259294, 326, 1669, 1006
03-19, 2, 13259701, 328, 1669, 1006
03-19, 3, 13259624, 272, 1748, 1060
03-19, 3, 13260034, 272, 1748, 1059
03-19, 4, 13259952, 247, 1797, 1117
03-19, 4, 13260362, 247, 1798, 1115
03-19, 5, 13260258, 262, 1826, 1176
03-19, 5, 13260665, 265, 1826, 1175
03-19, 6, 13260573, 258, 1850, 1250
03-19, 6, 13260984, 259, 1848, 1249
03-19, 7, 13260891, 268, 1862, 1319
03-19, 7, 13261295, 271, 1863, 1320
