Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199823, 341, 1489, 817
02-19, 24, 19199670, 355, 1584, 861
02-19, 24, 19196500, 357, 1591, 869
02-19, 25, 19196362, 360, 1677, 918
02-19, 25, 19193198, 364, 1687, 915
02-19, 26, 19193035, 402, 1739, 988
02-19, 26, 19189867, 407, 1748, 989
02-19, 27, 19189703, 422, 1827, 1059
02-19, 27, 19186550, 424, 1825, 1059
02-19, 28, 19186391, 413, 1930, 1124
02-19, 28, 19183223, 414, 1931, 1137
02-19, 29, 19183027, 426, 2055, 1197
02-19, 29, 19179864, 428, 2063, 1197
03-19, 1, 19179666, 456, 2177, 1253
03-19, 1, 19180899, 457, 2175, 1253
03-19, 2, 19180799, 380, 2270, 1335
03-19, 2, 19182026, 381, 2270, 1339
03-19, 3, 19181927, 328, 2357, 1404
03-19, 3, 19183159, 328, 2356, 1405
03-19, 4, 19183038, 312, 2421, 1477
03-19, 4, 19184268, 313, 2421, 1478
03-19, 5, 19184122, 335, 2457, 1566
03-19, 5, 19185357, 336, 2459, 1560
03-19, 6, 19185240, 319, 2520, 1633
03-19, 6, 19186468, 319, 2520, 1637
03-19, 7, 19186377, 272, 2566, 1729
03-19, 7, 19187608, 272, 2566, 1730
03-19, 8, 19187480, 295, 2568, 1833
03-19, 8, 19188709, 296, 2570, 1833
03-19, 9, 19188591, 295, 2595, 1927
03-19, 9, 19189823, 296, 2597, 1924
03-19, 10, 19189677, 334, 2607, 2022
03-19, 10, 19190909, 336, 2604, 2023
03-19, 11, 19190787, 329, 2639, 2117
03-19, 11, 19192022, 330, 2635, 2117
03-19, 12, 19191903, 325, 2672, 2204
03-19, 12, 19193136, 328, 2672, 2200
03-19, 13, 19193015, 315, 2709, 2297
03-19, 13, 19194250, 317, 2706, 2295
03-19, 14, 19194119, 310, 2746, 2393
03-19, 14, 19195344, 312, 2746, 2398
03-19, 15, 19195208, 332, 2755, 2505
03-19, 15, 19196440, 333, 2752, 2507
03-19, 16, 19196309, 341, 2778, 2604
03-19, 16, 19197538, 341, 2779, 2606
03-19, 17, 19197400, 349, 2809, 2706
03-19, 17, 19198632, 351, 2809, 2704
03-19, 18, 19198502, 335, 2847, 2812
03-19, 18, 19199736, 335, 2847, 2810
03-19, 19, 19199609, 330, 2861, 2928
03-19, 19, 19200833, 331, 2867, 2929
03-19, 20, 19200690, 341, 2884, 3045
03-19, 20, 19201920, 342, 2884, 3046
03-19, 21, 19201797, 327, 2936, 3132
03-19, 21, 19203026, 328, 2938, 3132
03-19, 22, 19202884, 336, 2962, 3242
03-19, 22, 19204116, 337, 2961, 3242
03-19, 23, 19203974, 354, 2968, 3360
03-19, 23, 19205211, 355, 2967, 3355
03-19, 24, 19205064, 371, 2986, 3467
03-19, 24, 19206297, 372, 2985, 3466
03-19, 25, 19206130, 405, 3000, 3585
03-19, 25, 19207364, 408, 3000, 3580
03-19, 26, 19207196, 426, 3029, 3701
03-19, 26, 19208427, 428, 3027, 3702
03-19, 27, 19208276, 427, 3073, 3808
03-19, 27, 19209508, 429, 3071, 3808
03-19, 28, 19209340, 430, 3132, 3914
03-19, 28, 19210574, 432, 3126, 3916
03-19, 29, 19210443, 393, 3190, 4022
03-19, 29, 19211676, 394, 3190, 4020
03-19, 30, 19211511, 403, 3238, 4128
03-19, 30, 19212748, 405, 3234, 4125
03-19, 31, 19212592, 409, 3282, 4229
03-19, 31, 19213818, 410, 3286, 4230
04-19, 1, 19213665, 394, 3339, 4346
04-19, 1, 19215708, 396, 3337, 4345
04-19, 2, 19215641, 322, 3368, 4455
04-19, 2, 19217675, 326, 3371, 4456
04-19, 3, 19217611, 263, 3402, 4552
04-19, 3, 19219651, 264, 3400, 4555
04-19, 4, 19219581, 242, 3379, 4668
04-19, 4, 19221625, 242, 3381, 4664
04-19, 5, 19221556, 222, 3353, 4781
04-19, 5, 19223600, 222, 3349, 4783
04-19, 6, 19223528, 192, 3348, 4886
04-19, 6, 19225574, 192, 3347, 4883
04-19, 7, 19225507, 191, 3293, 5005
04-19, 7, 19227549, 192, 3293, 5004
04-19, 8, 19227494, 187, 3252, 5105
04-19, 8, 19229536, 187, 3251, 5106
04-19, 9, 19229454, 191, 3195, 5240
04-19, 9, 19231503, 192, 3191, 5236
04-19, 10, 19231431, 185, 3169, 5337
04-19, 10, 19233473, 186, 3173, 5332
04-19, 11, 19233417, 173, 3128, 5446
04-19, 11, 19235457, 176, 3131, 5442
04-19, 12, 19235398, 162, 3102, 5544
04-19, 12, 19237439, 164, 3103, 5542
04-19, 13, 19237365, 188, 3060, 5635
04-19, 13, 19239398, 189, 3065, 5638
04-19, 14, 19239337, 176, 3014, 5763
04-19, 14, 19241380, 178, 3017, 5757
04-19, 15, 19241317, 179, 2965, 5871
04-19, 15, 19243363, 179, 2965, 5867
04-19, 16, 19243306, 176, 2932, 5960
04-19, 16, 19245352, 176, 2931, 5957
04-19, 17, 19245288, 181, 2868, 6079
04-19, 17, 19247329, 183, 2870, 6076
04-19, 18, 19247258, 186, 2846, 6168
04-19, 18, 19249295, 188, 2851, 6166
04-19, 19, 19249238, 166, 2832, 6264
04-19, 19, 19251288, 166, 2827, 6261
04-19, 20, 19251238, 152, 2809, 6343
04-19, 20, 19253282, 153, 2813, 6336
04-19, 21, 19253224, 156, 2772, 6432
04-19, 21, 19255266, 157, 2772, 6431
04-19, 22, 19255210, 155, 2749, 6512
04-19, 22, 19257250, 157, 2749, 6512
04-19, 23, 19257192, 162, 2714, 6600
04-19, 23, 19259229, 162, 2719, 6600
04-19, 24, 19259176, 157, 2681, 6696
04-19, 24, 19261225, 158, 2680, 6689
04-19, 25, 19261171, 160, 2644, 6777
04-19, 25, 19263214, 161, 2643, 6776
04-19, 26, 19263159, 159, 2613, 6863
04-19, 26, 19265201, 160, 2612, 6863
04-19, 27, 19265135, 153, 2605, 6943
04-19, 27, 19267164, 154, 2609, 6951
04-19, 28, 19267108, 149, 2576, 7045
04-19, 28, 19269135, 153, 2582, 7050
04-19, 29, 19269073, 147, 2562, 7138
04-19, 29, 19271116, 148, 2562, 7136
04-19, 30, 19271068, 140, 2523, 7231
04-19, 30, 19273102, 144, 2523, 7235
05-19, 1, 19273053, 137, 2483, 7331
05-19, 1, 19276889, 143, 2485, 7327
05-19, 2, 19276835, 143, 2443, 7423
05-19, 2, 19280661, 146, 2449, 7428
05-19, 3, 19280609, 140, 2418, 7517
05-19, 3, 19284442, 140, 2413, 7529
05-19, 4, 19284398, 122, 2388, 7616
05-19, 4, 19288231, 126, 2388, 7619
05-19, 5, 19288172, 124, 2369, 7699
05-19, 5, 19292013, 125, 2367, 7699
05-19, 6, 19291971, 117, 2335, 7781
05-19, 6, 19295809, 119, 2341, 7775
05-19, 7, 19295770, 103, 2298, 7873
05-19, 7, 19299605, 104, 2300, 7875
05-19, 8, 19299562, 107, 2257, 7958
05-19, 8, 19303406, 107, 2259, 7952
05-19, 9, 19303368, 100, 2231, 8025
05-19, 9, 19307206, 101, 2235, 8022
05-19, 10, 19307157, 113, 2200, 8094
05-19, 10, 19310993, 118, 2206, 8087
05-19, 11, 19310950, 119, 2174, 8161
05-19, 11, 19314797, 120, 2171, 8156
05-19, 12, 19314755, 104, 2157, 8228
05-19, 12, 19318590, 105, 2157, 8232
05-19, 13, 19318544, 112, 2120, 8308
05-19, 13, 19322396, 112, 2118, 8298
05-19, 14, 19322355, 108, 2082, 8379
05-19, 14, 19326203, 109, 2083, 8369
05-19, 15, 19326159, 113, 2057, 8435
05-19, 15, 19330000, 114, 2059, 8431
05-19, 16, 19329965, 101, 2041, 8497
05-19, 16, 19333805, 102, 2042, 8495
05-19, 17, 19333767, 98, 2019, 8560
05-19, 17, 19337608, 98, 2015, 8563
05-19, 18, 19337574, 96, 1975, 8639
05-19, 18, 19341412, 99, 1977, 8636
05-19, 19, 19341367, 110, 1949, 8698
05-19, 19, 19345204, 111, 1948, 8701
05-19, 20, 19345173, 98, 1923, 8770
05-19, 20, 19349017, 98, 1921, 8768
05-19, 21, 19348978, 101, 1883, 8842
05-19, 21, 19352820, 102, 1883, 8839
05-19, 22, 19352789, 96, 1851, 8908
05-19, 22, 19356631, 95, 1854, 8904
05-19, 23, 19356595, 100, 1811, 8978
05-19, 23, 19360431, 101, 1809, 8983
05-19, 24, 19360398, 96, 1800, 9030
05-19, 24, 19364236, 97, 1800, 9031
05-19, 25, 19364202, 97, 1774, 9091
05-19, 25, 19368042, 98, 1773, 9091
05-19, 26, 19367996, 102, 1754, 9152
05-19, 26, 19371838, 103, 1754, 9149
05-19, 27, 19371799, 107, 1722, 9216
05-19, 27, 19375644, 107, 1723, 9210
05-19, 28, 19375615, 97, 1707, 9265
05-19, 28, 19379470, 97, 1706, 9251
05-19, 29, 19379436, 104, 1682, 9302
05-19, 29, 19383273, 104, 1683, 9304
05-19, 30, 19383241, 91, 1678, 9354
05-19, 30, 19387079, 94, 1679, 9352
05-19, 31, 19387051, 85, 1664, 9404
05-19, 31, 19390887, 88, 1667, 9402
06-19, 1, 19390854, 81, 1645, 9464
06-19, 1, 19403452, 84, 1645, 9500
06-19, 2, 19403303, 198, 1632, 9548
06-19, 2, 19415917, 201, 1633, 9567
06-19, 3, 19415747, 281, 1662, 9628
06-19, 3, 19428367, 283, 1665, 9640
06-19, 4, 19428197, 329, 1716, 9713
06-19, 4, 19440830, 330, 1714, 9718
06-19, 5, 19440639, 396, 1783, 9774
06-19, 5, 19453257, 397, 1778, 9797
06-19, 6, 19453076, 440, 1861, 9852
06-19, 6, 19465700, 441, 1861, 9864
06-19, 7, 19465499, 473, 1959, 9935
06-19, 7, 19478109, 472, 1962, 9960
06-19, 8, 19477916, 474, 2089, 10024
06-19, 8, 19490537, 475, 2091, 10037
06-19, 9, 19490318, 515, 2194, 10113
06-19, 9, 19502925, 517, 2202, 10133
06-19, 10, 19502696, 525, 2342, 10214
06-19, 10, 19515311, 530, 2343, 10230
06-19, 11, 19515092, 535, 2470, 10317
06-19, 11, 19527699, 536, 2478, 10338
06-19, 12, 19527464, 553, 2614, 10420
06-19, 12, 19540075, 552, 2616, 10445
06-19, 13, 19539781, 641, 2726, 10540
06-19, 13, 19552389, 645, 2728, 10563
06-19, 14, 19552142, 614, 2911, 10658
06-19, 14, 19564750, 614, 2914, 10684
06-19, 15, 19564465, 646, 3072, 10779
06-19, 15, 19577088, 652, 3073, 10786
06-19, 16, 19576792, 711, 3186, 10910
06-19, 16, 19589388, 715, 3190, 10943
06-19, 17, 19589078, 770, 3346, 11042
06-19, 17, 19601673, 779, 3351, 11070
06-19, 18, 19601316, 821, 3555, 11181
06-19, 18, 19613945, 824, 3550, 11191
06-19, 19, 19613622, 820, 3761, 11307
06-19, 19, 19626239, 831, 3756, 11321
06-19, 20, 19625840, 883, 3957, 11467
06-19, 20, 19638471, 888, 3940, 11485
06-19, 21, 19638066, 941, 4145, 11632
06-19, 21, 19650686, 943, 4142, 11650
06-19, 22, 19650307, 960, 4349, 11805
06-19, 22, 19662930, 967, 4351, 11810
06-19, 23, 19662500, 996, 4584, 11978
06-19, 23, 19675111, 1000, 4595, 11989
06-19, 24, 19674628, 1083, 4841, 12143
06-19, 24, 19687244, 1089, 4846, 12153
06-19, 25, 19686765, 1132, 5104, 12331
06-19, 25, 19699389, 1132, 5107, 12341
06-19, 26, 19698845, 1225, 5364, 12535
06-19, 26, 19711446, 1232, 5373, 12555
06-19, 27, 19710930, 1284, 5636, 12756
06-19, 27, 19723559, 1288, 5634, 12762
06-19, 28, 19722954, 1391, 5934, 12964
06-19, 28, 19735590, 1394, 5935, 12961
06-19, 29, 19735055, 1398, 6270, 13157
06-19, 29, 19747674, 1403, 6276, 13164
06-19, 30, 19747068, 1420, 6628, 13401
06-19, 30, 19759706, 1423, 6626, 13399
07-19, 1, 19759029, 1539, 6943, 13643
07-19, 1, 19775773, 1545, 6950, 13675
07-19, 2, 19774695, 2025, 7315, 13908
07-19, 2, 19791448, 2026, 7327, 13931
07-19, 3, 19790331, 2351, 7851, 14199
07-19, 3, 19807077, 2358, 7870, 14216
07-19, 4, 19805918, 2565, 8559, 14479
07-19, 4, 19822642, 2571, 8592, 14505
07-19, 5, 19821321, 2850, 9308, 14831
07-19, 5, 19838086, 2849, 9334, 14830
07-19, 6, 19836611, 3166, 10177, 15145
07-19, 6, 19853366, 3166, 10196, 15160
07-19, 7, 19851908, 3371, 11093, 15516
07-19, 7, 19868662, 3380, 11115, 15520
07-19, 8, 19866995, 3717, 12070, 15895
07-19, 8, 19883731, 3721, 12097, 15917
07-19, 9, 19881905, 4030, 13184, 16347
07-19, 9, 19898666, 4037, 13197, 16355
07-19, 10, 19896652, 4473, 14310, 16820
07-19, 10, 19913359, 4494, 14317, 16874
07-19, 11, 19911289, 4815, 15591, 17349
07-19, 11, 19928019, 4833, 15608, 17373
07-19, 12, 19925659, 5284, 16970, 17920
07-19, 12, 19942357, 5297, 17015, 17953
07-19, 13, 19939814, 5688, 18553, 18567
07-19, 13, 19956510, 5712, 18575, 18614
07-19, 14, 19953777, 6113, 20225, 19296
07-19, 14, 19970484, 6135, 20259, 19322
07-19, 15, 19967483, 6674, 21989, 20054
07-19, 15, 19984178, 6720, 22018, 20073
07-19, 16, 19980818, 7484, 23805, 20882
07-19, 16, 19997530, 7509, 23826, 20913
07-19, 17, 19993800, 8369, 25823, 21786
07-19, 17, 20010487, 8401, 25861, 21818
07-19, 18, 20006532, 9017, 28322, 22696
07-19, 18, 20023224, 9037, 28392, 22703
07-19, 19, 20018996, 9692, 30960, 23708
07-19, 19, 20035697, 9724, 30995, 23729
07-19, 20, 20031084, 10583, 33692, 24786
07-19, 20, 20047724, 10614, 33770, 24826
07-19, 21, 20042672, 11513, 36683, 26066
07-19, 21, 20059312, 11530, 36750, 26131
07-19, 22, 20053674, 12650, 40000, 27399
07-19, 22, 20070342, 12685, 40041, 27444
07-19, 23, 20064398, 13627, 43664, 28823
07-19, 23, 20081011, 13675, 43744, 28871
07-19, 24, 20074541, 14775, 47586, 30399
07-19, 24, 20091176, 14803, 47680, 30431
07-19, 25, 20084049, 16191, 51765, 32085
07-19, 25, 20100668, 16232, 51830, 32149
07-19, 26, 20092817, 17807, 56259, 33996
07-19, 26, 20109419, 17850, 56359, 34040
07-19, 27, 20101052, 19129, 61428, 36059
07-19, 27, 20117549, 19201, 61585, 36122
07-19, 28, 20108165, 21075, 66912, 38305
07-19, 28, 20124694, 21141, 67031, 38380
07-19, 29, 20114589, 22928, 72998, 40731
07-19, 29, 20131091, 22998, 73118, 40828
07-19, 30, 20120188, 24974, 79489, 43384
07-19, 30, 20136739, 25033, 79607, 43445
07-19, 31, 20124904, 26936, 86692, 46292
07-19, 31, 20141378, 26998, 86847, 46390
08-19, 1, 20128376, 29407, 94497, 49333
08-19, 1, 20142370, 29456, 94680, 49433
08-19, 2, 20128150, 31978, 102991, 52820
08-19, 2, 20142118, 32084, 103161, 52902
08-19, 3, 20126664, 34976, 112176, 56449
08-19, 3, 20140606, 35072, 112370, 56543
08-19, 4, 20123872, 38142, 122125, 60452
08-19, 4, 20137813, 38223, 122330, 60551
08-19, 5, 20119535, 41474, 133116, 64792
08-19, 5, 20133362, 41603, 133384, 64894
08-19, 6, 20113357, 45111, 145192, 69583
08-19, 6, 20127223, 45233, 145440, 69673
08-19, 7, 20105451, 49198, 158026, 74894
08-19, 7, 20119230, 49315, 158285, 75065
08-19, 8, 20095364, 53830, 172176, 80525
08-19, 8, 20109124, 53960, 172460, 80677
08-19, 9, 20083050, 58812, 187641, 86718
08-19, 9, 20096798, 58928, 188012, 86809
08-19, 10, 20068842, 63773, 204734, 93198
08-19, 10, 20082567, 63902, 205077, 93327
08-19, 11, 20052018, 69423, 223000, 100432
08-19, 11, 20065715, 69527, 223355, 100602
08-19, 12, 20032298, 75509, 242867, 108525
08-19, 12, 20045858, 75679, 243302, 108686
08-19, 13, 20009519, 82222, 264607, 117177
08-19, 13, 20023079, 82427, 264975, 117370
08-19, 14, 19983098, 89892, 287918, 126943
08-19, 14, 19996520, 90175, 288368, 127114
08-19, 15, 19953435, 97821, 313823, 137098
08-19, 15, 19966911, 98039, 314267, 137286
08-19, 16, 19919343, 107040, 341856, 148264
08-19, 16, 19932528, 107348, 342412, 148541
08-19, 17, 19881083, 116489, 372762, 160495
08-19, 17, 19894272, 116800, 373327, 160756
08-19, 18, 19837952, 127133, 406103, 173967
08-19, 18, 19851089, 127435, 406730, 174227
08-19, 19, 19790317, 137976, 442663, 188525
08-19, 19, 19803273, 138311, 443357, 188866
08-19, 20, 19736461, 150555, 482436, 204355
08-19, 20, 19749352, 150904, 483211, 204666
08-19, 21, 19677227, 163499, 525714, 221693
08-19, 21, 19689975, 163855, 526629, 222000
08-19, 22, 19611301, 178217, 572410, 240531
08-19, 22, 19623845, 178694, 573325, 240921
08-19, 23, 19537700, 194839, 623147, 261099
08-19, 23, 19550013, 195490, 624122, 261486
08-19, 24, 19457092, 211378, 679378, 283263
08-19, 24, 19469398, 211879, 680442, 283718
08-19, 25, 19367520, 230624, 739635, 307658
08-19, 25, 19379560, 231244, 740816, 308143
08-19, 26, 19268473, 251551, 805602, 334137
08-19, 26, 19280225, 252230, 806872, 334762
08-19, 27, 19158817, 274866, 877268, 363138
08-19, 27, 19170380, 275569, 878674, 363792
08-19, 28, 19038747, 299098, 956358, 394212
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213781, 13, 0, 0
01-20, 2, 13212776, 13, 0, 0
01-20, 3, 13212763, 20, 6, 0
01-20, 3, 13211756, 21, 7, 0
01-20, 4, 13211744, 27, 13, 0
01-20, 4, 13210739, 27, 13, 0
01-20, 5, 13210726, 27, 25, 1
01-20, 5, 13209723, 25, 25, 1
01-20, 6, 13209712, 29, 32, 1
01-20, 6, 13208709, 29, 30, 1
01-20, 7, 13208690, 35, 42, 2
01-20, 7, 13207684, 36, 42, 2
01-20, 8, 13207669, 42, 51, 2
01-20, 8, 13206664, 41, 51, 3
01-20, 9, 13206655, 33, 65, 6
01-20, 9, 13205649, 33, 66, 6
01-20, 10, 13205637, 31, 79, 7
01-20, 10, 13204629, 33, 80, 7
01-20, 11, 13204618, 32, 88, 11
01-20, 11, 13203615, 30, 87, 12
01-20, 12, 13203607, 32, 87, 18
01-20, 12, 13202600, 32, 89, 18
01-20, 13, 13202591, 29, 94, 25
01-20, 13, 13201584, 29, 95, 26
01-20, 14, 13201568, 35, 100, 31
01-20, 14, 13200563, 36, 98, 32
01-20, 15, 13200554, 33, 108, 34
01-20, 15, 13199548, 33, 110, 33
01-20, 16, 13199539, 27, 123, 35
01-20, 16, 13198535, 27, 124, 33
01-20, 17, 13198523, 28, 131, 37
01-20, 17, 13197516, 28, 133, 37
01-20, 18, 13197501, 32, 139, 42
01-20, 18, 13196493, 32, 139, 45
01-20, 19, 13196475, 39, 143, 52
01-20, 19, 13195461, 41, 147, 55
01-20, 20, 13195446, 40, 154, 64
01-20, 20, 13194439, 41, 155, 64
01-20, 21, 13194428, 37, 162, 72
01-20, 21, 13193421, 38, 165, 70
01-20, 22, 13193401, 37, 181, 75
01-20, 22, 13192394, 37, 183, 75
01-20, 23, 13192379, 40, 193, 77
01-20, 23, 13191366, 41, 196, 81
01-20, 24, 13191345, 46, 201, 92
01-20, 24, 13190339, 46, 200, 94
01-20, 25, 13190310, 53, 219, 97
01-20, 25, 13189300, 54, 221, 99
01-20, 26, 13189283, 50, 235, 106
01-20, 26, 13188275, 50, 235, 109
01-20, 27, 13188253, 54, 246, 116
01-20, 27, 13187245, 55, 247, 117
01-20, 28, 13187226, 49, 260, 129
01-20, 28, 13186220, 49, 261, 129
01-20, 29, 13186194, 54, 272, 139
01-20, 29, 13185191, 53, 271, 139
01-20, 30, 13185171, 49, 281, 153
01-20, 30, 13184165, 50, 282, 152
01-20, 31, 13184131, 66, 291, 161
01-20, 31, 13183124, 68, 291, 161
02-19, 1, 13183095, 71, 308, 170
02-19, 1, 13185797, 71, 308, 166
02-19, 2, 13185767, 72, 329, 174
02-19, 2, 13188463, 72, 331, 174
02-19, 3, 13188433, 81, 339, 187
02-19, 3, 13191129, 82, 340, 187
02-19, 4, 13191093, 85, 364, 196
02-19, 4, 13193792, 84, 363, 197
02-19, 5, 13193757, 92, 377, 210
02-19, 5, 13196453, 91, 380, 210
02-19, 6, 13196409, 96, 402, 227
02-19, 6, 13199104, 96, 406, 226
02-19, 7, 13199054, 110, 427, 241
02-19, 7, 13201752, 110, 425, 243
02-19, 8, 13201710, 116, 439, 265
02-19, 8, 13204408, 115, 440, 265
02-19, 9, 13204374, 99, 477, 278
02-19, 9, 13207071, 99, 478, 278
02-19, 10, 13207020, 112, 498, 296
02-19, 10, 13209723, 112, 496, 293
02-19, 11, 13209672, 126, 509, 317
02-19, 11, 13212373, 126, 507, 316
02-19, 12, 13212318, 139, 530, 335
02-19, 12, 13215011, 139, 530, 340
02-19, 13, 13214964, 132, 565, 359
02-19, 13, 13217660, 134, 566, 358
02-19, 14, 13217609, 131, 605, 373
02-19, 14, 13220311, 131, 602, 372
02-19, 15, 13220254, 139, 628, 395
02-19, 15, 13222951, 139, 627, 397
02-19, 16, 13222889, 147, 650, 428
02-19, 16, 13225588, 147, 648, 429
02-19, 17, 13225522, 158, 681, 451
02-19, 17, 13228220, 158, 677, 455
02-19, 18, 13228151, 163, 716, 480
02-19, 18, 13230845, 167, 715, 481
02-19, 19, 13230776, 171, 751, 510
02-19, 19, 13233483, 173, 748, 502
02-19, 20, 13233408, 182, 787, 529
02-19, 20, 13236105, 183, 788, 528
02-19, 21, 13236041, 173, 829, 561
02-19, 21, 13238739, 172, 828, 563
02-19, 22, 13238666, 180, 860, 596
02-19, 22, 13241360, 184, 860, 596
02-19, 23, 13241263, 217, 887, 633
02-19, 23, 13243953, 220, 891, 634
02-19, 24, 13243872, 199, 963, 664
02-19, 24, 13246560, 200, 969, 667
02-19, 25, 13246459, 229, 1004, 704
02-19, 25, 13249156, 230, 1003, 705
02-19, 26, 13249060, 239, 1052, 743
02-19, 26, 13251751, 243, 1057, 741
02-19, 27, 13251636, 253, 1134, 769
02-19, 27, 13254327, 254, 1141, 768
02-19, 28, 13254220, 250, 1215, 805
02-19, 28, 13256909, 253, 1220, 806
02-19, 29, 13256776, 301, 1260, 851
02-19, 29, 13259460, 307, 1264, 855
03-19, 1, 13259355, 295, 1344, 892
03-19, 1, 13259760, 296, 1343, 896
03-19, 2, 13259704, 246, 1396, 949
03-19, 2, 13260113, 248, 1397, 946
03-19, 3, 13260041, 220, 1449, 994
03-19, 3, 13260447, 220, 1450, 996
03-19, 4, 13260356, 235, 1467, 1055
03-19, 4, 13260769, 235, 1466, 1052
03-19, 5, 13260694, 216, 1505, 1107
03-19, 5, 13261110, 215, 1502, 1104
03-19, 6, 13261037, 203, 1532, 1159
03-19, 6, 13261451, 203, 1530, 1156
03-19, 7, 13261377, 196, 1550, 1217
03-19, 7, 13261780, 197, 1552, 1220
03-19, 8, 13261706, 188, 1568, 1287
