Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19202665, 319, 1629, 1010
02-19, 23, 19199512, 322, 1634, 1002
02-19, 24, 19199351, 355, 1695, 1069
02-19, 24, 19196198, 361, 1692, 1066
02-19, 25, 19196041, 373, 1773, 1130
02-19, 25, 19192886, 375, 1771, 1132
02-19, 26, 19192693, 423, 1853, 1195
02-19, 26, 19189543, 425, 1849, 1194
02-19, 27, 19189351, 453, 1936, 1271
02-19, 27, 19186193, 452, 1938, 1275
02-19, 28, 19186015, 453, 2045, 1345
02-19, 28, 19182858, 455, 2043, 1349
02-19, 29, 19182659, 467, 2150, 1429
02-19, 29, 19179511, 467, 2146, 1428
03-19, 1, 19179255, 548, 2233, 1516
03-19, 1, 19180483, 550, 2236, 1515
03-19, 2, 19180365, 425, 2395, 1599
03-19, 2, 19181593, 424, 2399, 1600
03-19, 3, 19181473, 389, 2476, 1678
03-19, 3, 19182699, 391, 2479, 1679
03-19, 4, 19182569, 360, 2571, 1748
03-19, 4, 19183796, 360, 2575, 1749
03-19, 5, 19183683, 322, 2625, 1850
03-19, 5, 19184904, 327, 2631, 1850
03-19, 6, 19184771, 333, 2670, 1938
03-19, 6, 19185992, 337, 2672, 1943
03-19, 7, 19185874, 322, 2713, 2035
03-19, 7, 19187094, 322, 2721, 2039
03-19, 8, 19186974, 310, 2752, 2140
03-19, 8, 19188208, 310, 2751, 2139
03-19, 9, 19188084, 321, 2779, 2224
03-19, 9, 19189310, 322, 2783, 2225
03-19, 10, 19189172, 332, 2819, 2317
03-19, 10, 19190403, 333, 2821, 2315
03-19, 11, 19190271, 348, 2834, 2419
03-19, 11, 19191497, 348, 2840, 2419
03-19, 12, 19191374, 321, 2899, 2510
03-19, 12, 19192584, 332, 2910, 2510
03-19, 13, 19192443, 335, 2947, 2611
03-19, 13, 19193667, 337, 2952, 2612
03-19, 14, 19193517, 367, 2949, 2735
03-19, 14, 19194740, 370, 2952, 2738
03-19, 15, 19194587, 381, 2999, 2833
03-19, 15, 19195813, 383, 3002, 2834
03-19, 16, 19195685, 354, 3036, 2957
03-19, 16, 19196912, 357, 3035, 2960
03-19, 17, 19196758, 388, 3068, 3050
03-19, 17, 19197981, 391, 3070, 3054
03-19, 18, 19197814, 416, 3116, 3150
03-19, 18, 19199046, 418, 3115, 3149
03-19, 19, 19198898, 381, 3187, 3262
03-19, 19, 19200119, 381, 3192, 3268
03-19, 20, 19199948, 387, 3231, 3394
03-19, 20, 19201174, 389, 3234, 3395
03-19, 21, 19201005, 404, 3269, 3514
03-19, 21, 19202235, 407, 3267, 3515
03-19, 22, 19202069, 424, 3310, 3621
03-19, 22, 19203298, 424, 3311, 3623
03-19, 23, 19203113, 440, 3362, 3741
03-19, 23, 19204344, 442, 3363, 3739
03-19, 24, 19204192, 391, 3433, 3872
03-19, 24, 19205422, 390, 3435, 3873
03-19, 25, 19205277, 361, 3486, 3996
03-19, 25, 19206504, 361, 3486, 4001
03-19, 26, 19206329, 398, 3498, 4127
03-19, 26, 19207553, 401, 3500, 4130
03-19, 27, 19207385, 416, 3528, 4255
03-19, 27, 19208611, 416, 3531, 4258
03-19, 28, 19208446, 401, 3575, 4394
03-19, 28, 19209677, 402, 3574, 4395
03-19, 29, 19209495, 441, 3591, 4521
03-19, 29, 19210732, 442, 3591, 4515
03-19, 30, 19210533, 460, 3640, 4647
03-19, 30, 19211764, 461, 3642, 4645
03-19, 31, 19211566, 498, 3674, 4774
03-19, 31, 19212801, 498, 3672, 4773
04-19, 1, 19212634, 467, 3753, 4890
04-19, 1, 19214674, 469, 3756, 4887
04-19, 2, 19214597, 369, 3777, 5043
04-19, 2, 19216637, 371, 3777, 5043
04-19, 3, 19216549, 325, 3796, 5158
04-19, 3, 19218589, 324, 3794, 5163
04-19, 4, 19218505, 286, 3776, 5303
04-19, 4, 19220540, 286, 3777, 5309
04-19, 5, 19220457, 247, 3763, 5445
04-19, 5, 19222495, 249, 3765, 5445
04-19, 6, 19222413, 241, 3721, 5579
04-19, 6, 19224447, 241, 3721, 5587
04-19, 7, 19224371, 224, 3664, 5737
04-19, 7, 19226410, 225, 3665, 5738
04-19, 8, 19226337, 212, 3627, 5862
04-19, 8, 19228380, 210, 3630, 5860
04-19, 9, 19228308, 196, 3579, 5997
04-19, 9, 19230347, 198, 3579, 5998
04-19, 10, 19230283, 188, 3537, 6114
04-19, 10, 19232323, 187, 3540, 6114
04-19, 11, 19232255, 185, 3491, 6233
04-19, 11, 19234291, 182, 3490, 6243
04-19, 12, 19234223, 179, 3443, 6361
04-19, 12, 19236262, 178, 3445, 6363
04-19, 13, 19236209, 164, 3374, 6501
04-19, 13, 19238254, 162, 3374, 6500
04-19, 14, 19238170, 177, 3335, 6608
04-19, 14, 19240201, 179, 3337, 6615
04-19, 15, 19240141, 166, 3288, 6737
04-19, 15, 19242188, 167, 3287, 6732
04-19, 16, 19242116, 175, 3224, 6859
04-19, 16, 19244157, 175, 3221, 6863
04-19, 17, 19244093, 172, 3179, 6972
04-19, 17, 19246134, 173, 3179, 6972
04-19, 18, 19246067, 168, 3143, 7080
04-19, 18, 19248106, 169, 3143, 7082
04-19, 19, 19248058, 145, 3096, 7201
04-19, 19, 19250095, 146, 3098, 7203
04-19, 20, 19250027, 157, 3048, 7310
04-19, 20, 19252065, 161, 3049, 7309
04-19, 21, 19252007, 153, 3016, 7408
04-19, 21, 19254045, 157, 3022, 7402
04-19, 22, 19253973, 166, 2989, 7498
04-19, 22, 19256015, 165, 2989, 7499
04-19, 23, 19255950, 167, 2942, 7609
04-19, 23, 19257995, 167, 2940, 7608
04-19, 24, 19257916, 184, 2893, 7717
04-19, 24, 19259956, 186, 2897, 7713
04-19, 25, 19259888, 187, 2854, 7823
04-19, 25, 19261923, 187, 2854, 7830
04-19, 26, 19261881, 160, 2814, 7939
04-19, 26, 19263911, 161, 2816, 7948
04-19, 27, 19263857, 148, 2770, 8061
04-19, 27, 19265891, 152, 2775, 8060
04-19, 28, 19265836, 150, 2740, 8152
04-19, 28, 19267874, 150, 2738, 8158
04-19, 29, 19267813, 160, 2693, 8254
04-19, 29, 19269844, 163, 2698, 8257
04-19, 30, 19269780, 165, 2667, 8350
04-19, 30, 19271816, 165, 2670, 8353
05-19, 1, 19271761, 169, 2639, 8435
05-19, 1, 19275594, 169, 2635, 8446
05-19, 2, 19275538, 154, 2608, 8544
05-19, 2, 19279359, 155, 2614, 8556
05-19, 3, 19279317, 129, 2604, 8634
05-19, 3, 19283156, 128, 2605, 8635
05-19, 4, 19283101, 127, 2568, 8728
05-19, 4, 19286925, 129, 2565, 8745
05-19, 5, 19286878, 118, 2549, 8819
05-19, 5, 19290720, 116, 2544, 8824
05-19, 6, 19290680, 120, 2503, 8901
05-19, 6, 19294522, 118, 2502, 8902
05-19, 7, 19294474, 122, 2449, 8999
05-19, 7, 19298308, 122, 2450, 9004
05-19, 8, 19298259, 134, 2389, 9102
05-19, 8, 19302113, 132, 2388, 9091
05-19, 9, 19302062, 131, 2359, 9172
05-19, 9, 19305909, 131, 2356, 9168
05-19, 10, 19305854, 136, 2325, 9249
05-19, 10, 19309697, 135, 2326, 9246
05-19, 11, 19309664, 117, 2291, 9332
05-19, 11, 19313509, 113, 2294, 9328
05-19, 12, 19313466, 114, 2251, 9413
05-19, 12, 19317304, 114, 2251, 9415
05-19, 13, 19317253, 115, 2217, 9499
05-19, 13, 19321098, 111, 2218, 9497
05-19, 14, 19321053, 117, 2175, 9579
05-19, 14, 19324904, 114, 2172, 9574
05-19, 15, 19324859, 116, 2134, 9655
05-19, 15, 19328694, 115, 2137, 9658
05-19, 16, 19328644, 128, 2095, 9737
05-19, 16, 19332478, 129, 2096, 9741
05-19, 17, 19332436, 122, 2077, 9809
05-19, 17, 19336263, 120, 2077, 9824
05-19, 18, 19336208, 130, 2048, 9898
05-19, 18, 19340049, 131, 2051, 9893
05-19, 19, 19340001, 125, 2041, 9957
05-19, 19, 19343852, 124, 2040, 9948
05-19, 20, 19343821, 109, 2006, 10028
05-19, 20, 19347659, 111, 2007, 10027
05-19, 21, 19347614, 122, 1968, 10100
05-19, 21, 19351457, 122, 1964, 10101
05-19, 22, 19351420, 115, 1930, 10179
05-19, 22, 19355267, 114, 1926, 10177
05-19, 23, 19355239, 94, 1913, 10238
05-19, 23, 19359077, 95, 1917, 10235
05-19, 24, 19359032, 103, 1877, 10312
05-19, 24, 19362870, 102, 1880, 10312
05-19, 25, 19362830, 98, 1851, 10385
05-19, 25, 19366679, 96, 1850, 10379
05-19, 26, 19366646, 89, 1824, 10445
05-19, 26, 19370487, 88, 1826, 10443
05-19, 27, 19370454, 90, 1798, 10502
05-19, 27, 19374301, 89, 1794, 10500
05-19, 28, 19374269, 94, 1753, 10568
05-19, 28, 19378115, 94, 1750, 10565
05-19, 29, 19378080, 98, 1723, 10623
05-19, 29, 19381938, 96, 1718, 10612
05-19, 30, 19381905, 95, 1704, 10660
05-19, 30, 19385751, 93, 1701, 10659
05-19, 31, 19385704, 107, 1676, 10717
05-19, 31, 19389541, 105, 1672, 10726
06-19, 1, 19389517, 79, 1661, 10787
06-19, 1, 19402160, 83, 1659, 10779
06-19, 2, 19401997, 214, 1632, 10838
06-19, 2, 19414629, 214, 1634, 10841
06-19, 3, 19414465, 294, 1663, 10896
06-19, 3, 19427112, 296, 1662, 10885
06-19, 4, 19426943, 359, 1726, 10927
06-19, 4, 19439584, 357, 1725, 10926
06-19, 5, 19439388, 407, 1794, 11003
06-19, 5, 19452030, 402, 1797, 11000
06-19, 6, 19451845, 445, 1874, 11065
06-19, 6, 19464466, 450, 1874, 11076
06-19, 7, 19464252, 480, 1993, 11141
06-19, 7, 19476894, 482, 1992, 11135
06-19, 8, 19476708, 478, 2104, 11213
06-19, 8, 19489347, 479, 2108, 11206
06-19, 9, 19489125, 513, 2210, 11292
06-19, 9, 19501735, 516, 2220, 11306
06-19, 10, 19501490, 568, 2332, 11387
06-19, 10, 19514108, 571, 2337, 11398
06-19, 11, 19513882, 577, 2457, 11498
06-19, 11, 19526494, 580, 2459, 11518
06-19, 12, 19526258, 606, 2582, 11605
06-19, 12, 19538876, 610, 2589, 11613
06-19, 13, 19538603, 652, 2740, 11693
06-19, 13, 19551236, 651, 2744, 11694
06-19, 14, 19550989, 661, 2885, 11790
06-19, 14, 19563634, 661, 2886, 11781
06-19, 15, 19563303, 737, 3039, 11883
06-19, 15, 19575917, 743, 3037, 11902
06-19, 16, 19575634, 752, 3209, 12004
06-19, 16, 19588261, 750, 3207, 12018
06-19, 17, 19587935, 779, 3390, 12132
06-19, 17, 19600561, 776, 3387, 12149
06-19, 18, 19600228, 771, 3605, 12269
06-19, 18, 19612848, 772, 3605, 12285
06-19, 19, 19612488, 822, 3800, 12400
06-19, 19, 19625105, 820, 3796, 12426
06-19, 20, 19624732, 849, 3986, 12580
06-19, 20, 19637375, 845, 3977, 12587
06-19, 21, 19636996, 898, 4144, 12746
06-19, 21, 19649635, 902, 4146, 12738
06-19, 22, 19649213, 963, 4355, 12890
06-19, 22, 19661863, 968, 4348, 12879
06-19, 23, 19661429, 1023, 4593, 13013
06-19, 23, 19674055, 1023, 4598, 13019
06-19, 24, 19673597, 1085, 4831, 13182
06-19, 24, 19686239, 1086, 4827, 13180
06-19, 25, 19685739, 1158, 5078, 13357
06-19, 25, 19698362, 1163, 5076, 13368
06-19, 26, 19697819, 1212, 5377, 13561
06-19, 26, 19710432, 1219, 5380, 13575
06-19, 27, 19709929, 1210, 5726, 13741
06-19, 27, 19722559, 1215, 5721, 13748
06-19, 28, 19721966, 1344, 5982, 13951
06-19, 28, 19734603, 1350, 5975, 13952
06-19, 29, 19733977, 1486, 6271, 14146
06-19, 29, 19746630, 1490, 6263, 14134
06-19, 30, 19746014, 1519, 6634, 14350
06-19, 30, 19758619, 1526, 6636, 14373
07-19, 1, 19757928, 1601, 7026, 14599
07-19, 1, 19774694, 1607, 7030, 14612
07-19, 2, 19773679, 1975, 7428, 14861
07-19, 2, 19790447, 1981, 7441, 14863
07-19, 3, 19789274, 2398, 7930, 15130
07-19, 3, 19806060, 2409, 7934, 15118
07-19, 4, 19804871, 2662, 8569, 15419
07-19, 4, 19821642, 2667, 8577, 15424
07-19, 5, 19820353, 2934, 9301, 15722
07-19, 5, 19837097, 2945, 9329, 15728
07-19, 6, 19835719, 3206, 10137, 16037
07-19, 6, 19852478, 3214, 10137, 16059
07-19, 7, 19850990, 3427, 11047, 16424
07-19, 7, 19867753, 3428, 11073, 16423
07-19, 8, 19866058, 3787, 12031, 16801
07-19, 8, 19882807, 3802, 12061, 16796
07-19, 9, 19880977, 4180, 13101, 17208
07-19, 9, 19897706, 4194, 13135, 17220
07-19, 10, 19895630, 4613, 14328, 17684
07-19, 10, 19912376, 4630, 14338, 17700
07-19, 11, 19910166, 5025, 15643, 18210
07-19, 11, 19926890, 5028, 15675, 18240
07-19, 12, 19924597, 5331, 17072, 18833
07-19, 12, 19941306, 5349, 17107, 18860
07-19, 13, 19938707, 5848, 18568, 19499
07-19, 13, 19955389, 5874, 18606, 19542
07-19, 14, 19952491, 6473, 20269, 20178
07-19, 14, 19969214, 6492, 20302, 20192
07-19, 15, 19966195, 6988, 22138, 20879
07-19, 15, 19982883, 7024, 22162, 20920
07-19, 16, 19979625, 7499, 24155, 21710
07-19, 16, 19996317, 7527, 24200, 21734
07-19, 17, 19992743, 8164, 26328, 22543
07-19, 17, 20009381, 8193, 26405, 22588
07-19, 18, 20005393, 8908, 28805, 23461
07-19, 18, 20022094, 8927, 28828, 23507
07-19, 19, 20017826, 9658, 31375, 24497
07-19, 19, 20034521, 9676, 31433, 24515
07-19, 20, 20029901, 10424, 34156, 25664
07-19, 20, 20046582, 10434, 34229, 25689
07-19, 21, 20041352, 11496, 37170, 26916
07-19, 21, 20058003, 11525, 37224, 26971
07-19, 22, 20052325, 12764, 40333, 28301
07-19, 22, 20068975, 12806, 40401, 28330
07-19, 23, 20063027, 13697, 44066, 29722
07-19, 23, 20079642, 13731, 44171, 29757
07-19, 24, 20073010, 14882, 48101, 31308
07-19, 24, 20089658, 14907, 48174, 31351
07-19, 25, 20082426, 16297, 52329, 33038
07-19, 25, 20099030, 16337, 52404, 33108
07-19, 26, 20091165, 17752, 57043, 34919
07-19, 26, 20107792, 17768, 57129, 34979
07-19, 27, 20099301, 19240, 62146, 36981
07-19, 27, 20115878, 19285, 62256, 37038
07-19, 28, 20106535, 21109, 67537, 39276
07-19, 28, 20123077, 21177, 67686, 39306
07-19, 29, 20112875, 22959, 73816, 41596
07-19, 29, 20129424, 23028, 73942, 41641
07-19, 30, 20118356, 25002, 80450, 44227
07-19, 30, 20134853, 25062, 80581, 44328
07-19, 31, 20122633, 27437, 87658, 47096
07-19, 31, 20139142, 27489, 87767, 47215
08-19, 1, 20126151, 29743, 95427, 50292
08-19, 1, 20140197, 29828, 95556, 50358
08-19, 2, 20125970, 32149, 104186, 53634
08-19, 2, 20139900, 32243, 104417, 53705
08-19, 3, 20124361, 34967, 113624, 57313
08-19, 3, 20138325, 35044, 113808, 57414
08-19, 4, 20121313, 38231, 123732, 61315
08-19, 4, 20135224, 38328, 123976, 61389
08-19, 5, 20116304, 42119, 134798, 65696
08-19, 5, 20130206, 42203, 135050, 65784
08-19, 6, 20110025, 45680, 146967, 70571
08-19, 6, 20123901, 45802, 147146, 70720
08-19, 7, 20102088, 49619, 160010, 75852
08-19, 7, 20115982, 49721, 160293, 75899
08-19, 8, 20092027, 54273, 174125, 81470
08-19, 8, 20105815, 54443, 174387, 81576
08-19, 9, 20079789, 59092, 189499, 87841
08-19, 9, 20093470, 59253, 189846, 87978
08-19, 10, 20064992, 64427, 206434, 94694
08-19, 10, 20078596, 64625, 206780, 94872
08-19, 11, 20047407, 70387, 225065, 102014
08-19, 11, 20060992, 70636, 225421, 102150
08-19, 12, 20027464, 76330, 245307, 110098
08-19, 12, 20040946, 76537, 245730, 110312
08-19, 13, 20004032, 83581, 266899, 119013
08-19, 13, 20017533, 83768, 267378, 119172
08-19, 14, 19977486, 90959, 290680, 128726
08-19, 14, 19990839, 91185, 291174, 128979
08-19, 15, 19947272, 98921, 316893, 139091
08-19, 15, 19960558, 99209, 317394, 139342
08-19, 16, 19913134, 107758, 345221, 150390
08-19, 16, 19926480, 108063, 345614, 150672
08-19, 17, 19874142, 117797, 376200, 162690
08-19, 17, 19887425, 118048, 376829, 162853
08-19, 18, 19830723, 128531, 409810, 176091
08-19, 18, 19843752, 128797, 410505, 176427
08-19, 19, 19782591, 138940, 447123, 190827
08-19, 19, 19795456, 139280, 447894, 191177
08-19, 20, 19728693, 151230, 486810, 207074
08-19, 20, 19741428, 151611, 487673, 207421
08-19, 21, 19668812, 164305, 530647, 224369
08-19, 21, 19681422, 164840, 531521, 224676
08-19, 22, 19601327, 180099, 577561, 243472
08-19, 22, 19613862, 180552, 578520, 243851
08-19, 23, 19526634, 196962, 628963, 264226
08-19, 23, 19539153, 197487, 629871, 264600
08-19, 24, 19445183, 213899, 685226, 286803
08-19, 24, 19457287, 214539, 686334, 287277
08-19, 25, 19354529, 232782, 746920, 311206
08-19, 25, 19366484, 233483, 748149, 311647
08-19, 26, 19254387, 253586, 813613, 338177
08-19, 26, 19266058, 254279, 815078, 338674
08-19, 27, 19144498, 275945, 886635, 367011
08-19, 27, 19156199, 276669, 888077, 367470
08-19, 28, 19023348, 300916, 965633, 398518
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213780, 14, 0, 0
01-20, 2, 13212775, 14, 0, 0
01-20, 3, 13212767, 16, 6, 0
01-20, 3, 13211762, 16, 6, 0
01-20, 4, 13211756, 14, 14, 0
01-20, 4, 13210751, 14, 14, 0
01-20, 5, 13210742, 18, 19, 0
01-20, 5, 13209736, 19, 19, 0
01-20, 6, 13209725, 25, 24, 0
01-20, 6, 13208720, 25, 24, 0
01-20, 7, 13208708, 32, 27, 2
01-20, 7, 13207703, 30, 28, 3
01-20, 8, 13207689, 35, 37, 3
01-20, 8, 13206683, 36, 37, 3
01-20, 9, 13206670, 42, 43, 4
01-20, 9, 13205664, 43, 43, 4
01-20, 10, 13205654, 35, 59, 6
01-20, 10, 13204649, 35, 59, 6
01-20, 11, 13204634, 37, 72, 6
01-20, 11, 13203630, 37, 71, 6
01-20, 12, 13203615, 38, 84, 7
01-20, 12, 13202607, 39, 86, 7
01-20, 13, 13202596, 39, 94, 10
01-20, 13, 13201587, 40, 97, 10
01-20, 14, 13201573, 37, 111, 13
01-20, 14, 13200567, 38, 111, 13
01-20, 15, 13200558, 32, 123, 16
01-20, 15, 13199550, 32, 126, 16
01-20, 16, 13199538, 31, 135, 20
01-20, 16, 13198531, 31, 137, 20
01-20, 17, 13198514, 32, 147, 26
01-20, 17, 13197505, 33, 150, 26
01-20, 18, 13197487, 38, 159, 30
01-20, 18, 13196481, 38, 160, 30
01-20, 19, 13196464, 34, 174, 37
01-20, 19, 13195457, 35, 175, 37
01-20, 20, 13195433, 47, 184, 40
01-20, 20, 13194426, 49, 184, 40
01-20, 21, 13194404, 52, 190, 53
01-20, 21, 13193399, 52, 190, 53
01-20, 22, 13193378, 54, 201, 61
01-20, 22, 13192369, 55, 201, 64
01-20, 23, 13192343, 55, 222, 69
01-20, 23, 13191338, 55, 222, 69
01-20, 24, 13191316, 52, 236, 80
01-20, 24, 13190305, 54, 240, 80
01-20, 25, 13190274, 66, 249, 90
01-20, 25, 13189267, 67, 249, 91
01-20, 26, 13189242, 69, 265, 98
01-20, 26, 13188234, 68, 269, 98
01-20, 27, 13188218, 57, 285, 109
01-20, 27, 13187211, 57, 286, 110
01-20, 28, 13187179, 69, 297, 119
01-20, 28, 13186175, 69, 297, 118
01-20, 29, 13186149, 66, 320, 124
01-20, 29, 13185145, 68, 318, 123
01-20, 30, 13185119, 68, 337, 130
01-20, 30, 13184113, 68, 338, 130
01-20, 31, 13184082, 75, 351, 141
01-20, 31, 13183078, 74, 349, 143
02-19, 1, 13183036, 86, 364, 158
02-19, 1, 13185739, 86, 360, 157
02-19, 2, 13185706, 80, 389, 167
02-19, 2, 13188410, 81, 382, 167
02-19, 3, 13188379, 77, 402, 182
02-19, 3, 13191071, 78, 404, 185
02-19, 4, 13191036, 81, 419, 202
02-19, 4, 13193730, 82, 420, 204
02-19, 5, 13193677, 104, 435, 220
02-19, 5, 13196374, 105, 435, 220
02-19, 6, 13196334, 100, 469, 231
02-19, 6, 13199036, 100, 468, 228
02-19, 7, 13198984, 107, 498, 243
02-19, 7, 13201682, 106, 497, 245
02-19, 8, 13201617, 122, 527, 264
02-19, 8, 13204318, 122, 525, 263
02-19, 9, 13204262, 126, 556, 284
02-19, 9, 13206956, 126, 558, 286
02-19, 10, 13206898, 142, 582, 304
02-19, 10, 13209593, 143, 584, 304
02-19, 11, 13209532, 153, 619, 320
02-19, 11, 13212225, 158, 619, 320
02-19, 12, 13212164, 160, 662, 336
02-19, 12, 13214861, 161, 660, 338
02-19, 13, 13214807, 151, 701, 361
02-19, 13, 13217500, 151, 706, 361
02-19, 14, 13217438, 159, 725, 396
02-19, 14, 13220135, 161, 725, 395
02-19, 15, 13220063, 156, 779, 418
02-19, 15, 13222760, 156, 781, 417
02-19, 16, 13222676, 180, 814, 444
02-19, 16, 13225370, 183, 812, 447
02-19, 17, 13225292, 181, 874, 465
02-19, 17, 13227984, 184, 876, 466
02-19, 18, 13227915, 178, 920, 497
02-19, 18, 13230612, 178, 920, 498
02-19, 19, 13230522, 206, 955, 525
02-19, 19, 13233222, 207, 953, 524
02-19, 20, 13233127, 219, 993, 567
02-19, 20, 13235823, 218, 996, 567
02-19, 21, 13235754, 210, 1041, 599
02-19, 21, 13238449, 209, 1044, 600
02-19, 22, 13238345, 237, 1082, 638
02-19, 22, 13241045, 238, 1080, 637
02-19, 23, 13240949, 231, 1146, 674
02-19, 23, 13243633, 233, 1152, 680
02-19, 24, 13243508, 246, 1233, 711
02-19, 24, 13246212, 245, 1228, 711
02-19, 25, 13246105, 251, 1291, 749
02-19, 25, 13248797, 254, 1294, 749
02-19, 26, 13248687, 252, 1368, 787
02-19, 26, 13251389, 254, 1366, 783
02-19, 27, 13251261, 268, 1441, 822
02-19, 27, 13253961, 275, 1435, 819
02-19, 28, 13253807, 313, 1501, 869
02-19, 28, 13256505, 314, 1501, 868
02-19, 29, 13256350, 351, 1543, 944
02-19, 29, 13259057, 352, 1533, 944
03-19, 1, 13258894, 385, 1606, 1001
03-19, 1, 13259300, 388, 1608, 999
03-19, 2, 13259217, 319, 1705, 1054
03-19, 2, 13259630, 318, 1706, 1050
03-19, 3, 13259543, 283, 1778, 1100
03-19, 3, 13259961, 283, 1773, 1096
03-19, 4, 13259868, 260, 1834, 1151
03-19, 4, 13260278, 260, 1836, 1148
03-19, 5, 13260164, 288, 1847, 1223
03-19, 5, 13260578, 290, 1844, 1219
03-19, 6, 13260482, 273, 1893, 1283
03-19, 6, 13260895, 272, 1893, 1280
03-19, 7, 13260810, 257, 1928, 1345
