Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199481, 387, 1657, 945
02-19, 24, 19199348, 362, 1768, 992
02-19, 24, 19196197, 362, 1765, 993
02-19, 25, 19196016, 397, 1859, 1045
02-19, 25, 19192859, 392, 1866, 1047
02-19, 26, 19192657, 435, 1943, 1129
02-19, 26, 19189505, 436, 1939, 1131
02-19, 27, 19189317, 459, 2046, 1189
02-19, 27, 19186170, 457, 2044, 1187
02-19, 28, 19185952, 503, 2151, 1252
02-19, 28, 19182807, 502, 2149, 1247
02-19, 29, 19182614, 497, 2273, 1321
02-19, 29, 19179467, 499, 2272, 1314
03-19, 1, 19179236, 542, 2397, 1377
03-19, 1, 19180463, 542, 2399, 1380
03-19, 2, 19180352, 449, 2524, 1459
03-19, 2, 19181583, 448, 2522, 1463
03-19, 3, 19181455, 400, 2609, 1552
03-19, 3, 19182685, 399, 2611, 1553
03-19, 4, 19182567, 368, 2679, 1634
03-19, 4, 19183798, 367, 2679, 1636
03-19, 5, 19183664, 354, 2726, 1736
03-19, 5, 19184899, 353, 2724, 1736
03-19, 6, 19184773, 329, 2767, 1843
03-19, 6, 19186009, 328, 2767, 1840
03-19, 7, 19185867, 333, 2792, 1952
03-19, 7, 19187102, 331, 2793, 1950
03-19, 8, 19186944, 367, 2812, 2053
03-19, 8, 19188172, 368, 2813, 2055
03-19, 9, 19188053, 329, 2874, 2152
03-19, 9, 19189285, 330, 2870, 2155
03-19, 10, 19189155, 314, 2920, 2251
03-19, 10, 19190383, 315, 2922, 2252
03-19, 11, 19190247, 308, 2955, 2362
03-19, 11, 19191478, 309, 2956, 2361
03-19, 12, 19191330, 340, 2965, 2469
03-19, 12, 19192566, 340, 2962, 2468
03-19, 13, 19192398, 392, 3003, 2543
03-19, 13, 19193636, 388, 3003, 2541
03-19, 14, 19193488, 391, 3046, 2643
03-19, 14, 19194721, 389, 3043, 2647
03-19, 15, 19194587, 378, 3075, 2760
03-19, 15, 19195816, 380, 3074, 2762
03-19, 16, 19195658, 370, 3109, 2895
03-19, 16, 19196899, 368, 3105, 2892
03-19, 17, 19196732, 399, 3149, 2984
03-19, 17, 19197960, 401, 3151, 2984
03-19, 18, 19197788, 388, 3227, 3093
03-19, 18, 19199020, 388, 3228, 3092
03-19, 19, 19198866, 409, 3245, 3208
03-19, 19, 19200095, 411, 3248, 3206
03-19, 20, 19199928, 429, 3274, 3329
03-19, 20, 19201157, 431, 3273, 3331
03-19, 21, 19200999, 437, 3311, 3445
03-19, 21, 19202226, 438, 3313, 3447
03-19, 22, 19202069, 421, 3357, 3577
03-19, 22, 19203304, 421, 3354, 3577
03-19, 23, 19203136, 414, 3420, 3686
03-19, 23, 19204373, 415, 3415, 3685
03-19, 24, 19204196, 435, 3444, 3813
03-19, 24, 19205424, 436, 3451, 3809
03-19, 25, 19205257, 430, 3482, 3951
03-19, 25, 19206483, 433, 3487, 3949
03-19, 26, 19206316, 440, 3532, 4064
03-19, 26, 19207546, 442, 3532, 4064
03-19, 27, 19207367, 448, 3593, 4176
03-19, 27, 19208600, 447, 3592, 4177
03-19, 28, 19208433, 440, 3627, 4316
03-19, 28, 19209672, 440, 3623, 4313
03-19, 29, 19209492, 448, 3664, 4444
03-19, 29, 19210714, 447, 3669, 4450
03-19, 30, 19210534, 447, 3696, 4603
03-19, 30, 19211768, 448, 3691, 4605
03-19, 31, 19211578, 458, 3757, 4719
03-19, 31, 19212806, 459, 3755, 4724
04-19, 1, 19212629, 455, 3803, 4857
04-19, 1, 19214681, 455, 3795, 4855
04-19, 2, 19214625, 342, 3842, 4977
04-19, 2, 19216672, 345, 3839, 4972
04-19, 3, 19216615, 270, 3843, 5100
04-19, 3, 19218654, 269, 3849, 5098
04-19, 4, 19218582, 243, 3810, 5235
04-19, 4, 19220615, 245, 3815, 5237
04-19, 5, 19220536, 229, 3774, 5373
04-19, 5, 19222578, 229, 3773, 5374
04-19, 6, 19222506, 217, 3730, 5501
04-19, 6, 19224547, 219, 3729, 5501
04-19, 7, 19224480, 198, 3686, 5632
04-19, 7, 19226523, 198, 3684, 5633
04-19, 8, 19226456, 184, 3637, 5761
04-19, 8, 19228485, 185, 3639, 5771
04-19, 9, 19228421, 169, 3595, 5895
04-19, 9, 19230456, 172, 3599, 5895
04-19, 10, 19230386, 171, 3531, 6034
04-19, 10, 19232420, 173, 3535, 6036
04-19, 11, 19232359, 161, 3482, 6162
04-19, 11, 19234394, 162, 3487, 6163
04-19, 12, 19234322, 160, 3448, 6276
04-19, 12, 19236356, 161, 3451, 6280
04-19, 13, 19236282, 174, 3375, 6417
04-19, 13, 19238319, 176, 3376, 6419
04-19, 14, 19238250, 179, 3325, 6536
04-19, 14, 19240285, 179, 3328, 6540
04-19, 15, 19240217, 182, 3278, 6655
04-19, 15, 19242258, 182, 3278, 6656
04-19, 16, 19242182, 185, 3250, 6757
04-19, 16, 19244222, 188, 3246, 6760
04-19, 17, 19244150, 194, 3166, 6906
04-19, 17, 19246193, 196, 3164, 6905
04-19, 18, 19246124, 193, 3114, 7027
04-19, 18, 19248172, 194, 3109, 7025
04-19, 19, 19248112, 178, 3071, 7139
04-19, 19, 19250152, 180, 3071, 7139
04-19, 20, 19250107, 164, 3020, 7251
04-19, 20, 19252144, 165, 3021, 7254
04-19, 21, 19252083, 162, 2981, 7358
04-19, 21, 19254126, 163, 2981, 7356
04-19, 22, 19254068, 150, 2950, 7458
04-19, 22, 19256112, 149, 2949, 7458
04-19, 23, 19256063, 147, 2907, 7551
04-19, 23, 19258106, 147, 2906, 7551
04-19, 24, 19258044, 147, 2886, 7633
04-19, 24, 19260096, 150, 2882, 7624
04-19, 25, 19260039, 141, 2839, 7733
04-19, 25, 19262076, 143, 2842, 7733
04-19, 26, 19262011, 144, 2807, 7832
04-19, 26, 19264045, 145, 2810, 7836
04-19, 27, 19263992, 127, 2785, 7932
04-19, 27, 19266033, 127, 2785, 7933
04-19, 28, 19265970, 142, 2743, 8023
04-19, 28, 19268008, 145, 2745, 8022
04-19, 29, 19267949, 150, 2704, 8117
04-19, 29, 19269990, 151, 2703, 8118
04-19, 30, 19269923, 160, 2663, 8216
04-19, 30, 19271957, 160, 2663, 8224
05-19, 1, 19271906, 141, 2626, 8331
05-19, 1, 19275754, 141, 2625, 8324
05-19, 2, 19275717, 124, 2581, 8422
05-19, 2, 19279556, 126, 2574, 8428
05-19, 3, 19279490, 143, 2525, 8526
05-19, 3, 19283344, 142, 2521, 8517
05-19, 4, 19283300, 127, 2489, 8608
05-19, 4, 19287146, 123, 2489, 8606
05-19, 5, 19287100, 112, 2460, 8692
05-19, 5, 19290941, 110, 2460, 8693
05-19, 6, 19290887, 117, 2437, 8763
05-19, 6, 19294724, 120, 2443, 8757
05-19, 7, 19294679, 115, 2418, 8832
05-19, 7, 19298532, 111, 2409, 8832
05-19, 8, 19298484, 118, 2363, 8919
05-19, 8, 19302323, 117, 2362, 8922
05-19, 9, 19302280, 111, 2336, 8997
05-19, 9, 19306112, 117, 2338, 8997
05-19, 10, 19306074, 103, 2311, 9076
05-19, 10, 19309922, 103, 2305, 9074
05-19, 11, 19309879, 108, 2254, 9163
05-19, 11, 19313727, 109, 2252, 9156
05-19, 12, 19313678, 114, 2219, 9233
05-19, 12, 19317512, 114, 2220, 9238
05-19, 13, 19317479, 91, 2196, 9318
05-19, 13, 19321318, 90, 2195, 9321
05-19, 14, 19321282, 93, 2162, 9387
05-19, 14, 19325108, 95, 2166, 9395
05-19, 15, 19325050, 114, 2124, 9476
05-19, 15, 19328887, 113, 2124, 9480
05-19, 16, 19328846, 113, 2096, 9549
05-19, 16, 19332689, 111, 2095, 9549
05-19, 17, 19332655, 101, 2053, 9635
05-19, 17, 19336495, 100, 2053, 9636
05-19, 18, 19336451, 104, 2028, 9701
05-19, 18, 19340298, 104, 2026, 9696
05-19, 19, 19340252, 119, 1983, 9770
05-19, 19, 19344096, 120, 1981, 9767
05-19, 20, 19344050, 118, 1966, 9830
05-19, 20, 19347905, 116, 1963, 9820
05-19, 21, 19347866, 116, 1932, 9890
05-19, 21, 19351707, 115, 1930, 9892
05-19, 22, 19351671, 106, 1910, 9957
05-19, 22, 19355521, 106, 1908, 9949
05-19, 23, 19355479, 110, 1879, 10016
05-19, 23, 19359316, 110, 1879, 10019
05-19, 24, 19359270, 111, 1850, 10093
05-19, 24, 19363117, 111, 1852, 10084
05-19, 25, 19363089, 94, 1829, 10152
05-19, 25, 19366936, 94, 1833, 10141
05-19, 26, 19366893, 101, 1816, 10194
05-19, 26, 19370754, 99, 1816, 10175
05-19, 27, 19370723, 100, 1778, 10243
05-19, 27, 19374557, 103, 1779, 10245
05-19, 28, 19374531, 97, 1757, 10299
05-19, 28, 19378374, 98, 1758, 10294
05-19, 29, 19378333, 102, 1728, 10361
05-19, 29, 19382174, 101, 1729, 10360
05-19, 30, 19382139, 94, 1710, 10421
05-19, 30, 19385982, 97, 1713, 10412
05-19, 31, 19385952, 92, 1682, 10478
05-19, 31, 19389807, 90, 1681, 10466
06-19, 1, 19389769, 93, 1658, 10524
06-19, 1, 19402391, 93, 1654, 10543
06-19, 2, 19402226, 221, 1625, 10609
06-19, 2, 19414859, 223, 1615, 10621
06-19, 3, 19414670, 322, 1639, 10687
06-19, 3, 19427296, 321, 1634, 10704
06-19, 4, 19427144, 358, 1695, 10758
06-19, 4, 19439774, 358, 1687, 10773
06-19, 5, 19439621, 367, 1767, 10837
06-19, 5, 19452249, 371, 1764, 10845
06-19, 6, 19452072, 398, 1855, 10904
06-19, 6, 19464703, 399, 1851, 10913
06-19, 7, 19464540, 401, 1938, 10987
06-19, 7, 19477166, 403, 1939, 10995
06-19, 8, 19476983, 424, 2018, 11078
06-19, 8, 19489620, 424, 2012, 11084
06-19, 9, 19489392, 500, 2108, 11140
06-19, 9, 19502022, 502, 2106, 11147
06-19, 10, 19501819, 524, 2213, 11221
06-19, 10, 19514438, 528, 2209, 11239
06-19, 11, 19514205, 557, 2330, 11322
06-19, 11, 19526837, 563, 2319, 11332
06-19, 12, 19526593, 591, 2440, 11427
06-19, 12, 19539216, 591, 2443, 11438
06-19, 13, 19538984, 574, 2610, 11520
06-19, 13, 19551611, 575, 2609, 11530
06-19, 14, 19551332, 623, 2756, 11614
06-19, 14, 19563965, 628, 2758, 11611
06-19, 15, 19563681, 665, 2909, 11707
06-19, 15, 19576324, 666, 2905, 11704
06-19, 16, 19576049, 688, 3050, 11812
06-19, 16, 19588670, 692, 3057, 11817
06-19, 17, 19588372, 711, 3236, 11917
06-19, 17, 19600998, 713, 3242, 11920
06-19, 18, 19600674, 766, 3393, 12040
06-19, 18, 19613313, 767, 3392, 12038
06-19, 19, 19612975, 787, 3612, 12136
06-19, 19, 19625594, 792, 3599, 12162
06-19, 20, 19625234, 819, 3821, 12273
06-19, 20, 19637849, 829, 3814, 12292
06-19, 21, 19637434, 912, 4013, 12425
06-19, 21, 19650060, 912, 4013, 12436
06-19, 22, 19649662, 942, 4248, 12569
06-19, 22, 19662281, 945, 4248, 12584
06-19, 23, 19661882, 998, 4442, 12736
06-19, 23, 19674502, 999, 4440, 12754
06-19, 24, 19674058, 1059, 4679, 12899
06-19, 24, 19686689, 1057, 4679, 12907
06-19, 25, 19686220, 1116, 4932, 13064
06-19, 25, 19698838, 1113, 4944, 13074
06-19, 26, 19698366, 1151, 5205, 13247
06-19, 26, 19710990, 1149, 5201, 13266
06-19, 27, 19710480, 1219, 5481, 13426
06-19, 27, 19723083, 1227, 5488, 13445
06-19, 28, 19722538, 1288, 5781, 13636
06-19, 28, 19735150, 1296, 5784, 13650
06-19, 29, 19734576, 1365, 6069, 13870
06-19, 29, 19747184, 1371, 6082, 13880
06-19, 30, 19746561, 1436, 6424, 14096
06-19, 30, 19759152, 1445, 6439, 14118
07-19, 1, 19758531, 1496, 6772, 14355
07-19, 1, 19775275, 1498, 6800, 14370
07-19, 2, 19774241, 1960, 7114, 14628
07-19, 2, 19790989, 1960, 7132, 14651
07-19, 3, 19789921, 2255, 7654, 14902
07-19, 3, 19806678, 2268, 7667, 14908
07-19, 4, 19805491, 2550, 8294, 15186
07-19, 4, 19822261, 2554, 8295, 15200
07-19, 5, 19821003, 2812, 8994, 15501
07-19, 5, 19837777, 2813, 8998, 15511
07-19, 6, 19836451, 3014, 9785, 15849
07-19, 6, 19853221, 3018, 9807, 15842
07-19, 7, 19851722, 3331, 10623, 16212
07-19, 7, 19868486, 3326, 10640, 16225
07-19, 8, 19866925, 3601, 11557, 16594
07-19, 8, 19883655, 3614, 11578, 16619
07-19, 9, 19881951, 3916, 12579, 17020
07-19, 9, 19898670, 3934, 12608, 17043
07-19, 10, 19896808, 4243, 13740, 17464
07-19, 10, 19913538, 4262, 13760, 17484
07-19, 11, 19911498, 4643, 14972, 17931
07-19, 11, 19928252, 4643, 14992, 17946
07-19, 12, 19925967, 5108, 16278, 18480
07-19, 12, 19942700, 5116, 16308, 18498
07-19, 13, 19940297, 5491, 17760, 19074
07-19, 13, 19957033, 5503, 17794, 19081
07-19, 14, 19954428, 5964, 19297, 19722
07-19, 14, 19971141, 5981, 19340, 19738
07-19, 15, 19968222, 6485, 21069, 20424
07-19, 15, 19984928, 6514, 21101, 20446
07-19, 16, 19981703, 7167, 22880, 21239
07-19, 16, 19998389, 7204, 22918, 21267
07-19, 17, 19994959, 7721, 25034, 22064
07-19, 17, 20011687, 7733, 25052, 22095
07-19, 18, 20007928, 8459, 27199, 22981
07-19, 18, 20024630, 8487, 27243, 22996
07-19, 19, 20020491, 9326, 29624, 23915
07-19, 19, 20037208, 9343, 29670, 23924
07-19, 20, 20032622, 10373, 32144, 25006
07-19, 20, 20049313, 10402, 32215, 25004
07-19, 21, 20044514, 11073, 35213, 26134
07-19, 21, 20061131, 11107, 35315, 26170
07-19, 22, 20055720, 12183, 38409, 27411
07-19, 22, 20072340, 12222, 38487, 27463
07-19, 23, 20066533, 13201, 41930, 28848
07-19, 23, 20083166, 13243, 42011, 28881
07-19, 24, 20076948, 14310, 45652, 30391
07-19, 24, 20093596, 14319, 45749, 30426
07-19, 25, 20086584, 15656, 49804, 32046
07-19, 25, 20103199, 15707, 49891, 32082
07-19, 26, 20095697, 17041, 54358, 33783
07-19, 26, 20112253, 17094, 54483, 33838
07-19, 27, 20104069, 18399, 59438, 35762
07-19, 27, 20120681, 18486, 59512, 35778
07-19, 28, 20111538, 20311, 64704, 37904
07-19, 28, 20128129, 20349, 64817, 37951
07-19, 29, 20118452, 22066, 70528, 40200
07-19, 29, 20134945, 22143, 70682, 40265
07-19, 30, 20124276, 24170, 76825, 42764
07-19, 30, 20140752, 24293, 76970, 42809
07-19, 31, 20129288, 26252, 83671, 45613
07-19, 31, 20145701, 26343, 83895, 45674
08-19, 1, 20133224, 28556, 91174, 48659
08-19, 1, 20147264, 28667, 91282, 48726
08-19, 2, 20133657, 30995, 99379, 51908
08-19, 2, 20147607, 31064, 99622, 51972
08-19, 3, 20132632, 33688, 108282, 55663
08-19, 3, 20146547, 33755, 108555, 55734
08-19, 4, 20130112, 37031, 117916, 59532
08-19, 4, 20144072, 37150, 118077, 59618
08-19, 5, 20126468, 40090, 128645, 63714
08-19, 5, 20140404, 40161, 128883, 63795
08-19, 6, 20120954, 43782, 140178, 68329
08-19, 6, 20134793, 43897, 140451, 68428
08-19, 7, 20113616, 47754, 152914, 73285
08-19, 7, 20127491, 47821, 153167, 73416
08-19, 8, 20104653, 51903, 166511, 78828
08-19, 8, 20118431, 52027, 166806, 78957
08-19, 9, 20093372, 56485, 181473, 84891
08-19, 9, 20107137, 56599, 181789, 85022
08-19, 10, 20080037, 61153, 197990, 91367
08-19, 10, 20093638, 61333, 198376, 91526
08-19, 11, 20064134, 66780, 215539, 98420
08-19, 11, 20077857, 66930, 215889, 98523
08-19, 12, 20045425, 72886, 234831, 106057
08-19, 12, 20059184, 73040, 235141, 106160
08-19, 13, 20024081, 79564, 255538, 114342
08-19, 13, 20037546, 79799, 255964, 114542
08-19, 14, 19999431, 86643, 278283, 123494
08-19, 14, 20012777, 86882, 278771, 123747
08-19, 15, 19971102, 94486, 302888, 133701
08-19, 15, 19984327, 94822, 303421, 133933
08-19, 16, 19938851, 102997, 330136, 144519
08-19, 16, 19952098, 103225, 330747, 144759
08-19, 17, 19902816, 111916, 359661, 156436
08-19, 17, 19915979, 112191, 360314, 156671
08-19, 18, 19862013, 121961, 391795, 169386
08-19, 18, 19874921, 122344, 392574, 169642
08-19, 19, 19816036, 133233, 426848, 183364
08-19, 19, 19828852, 133677, 427639, 183639
08-19, 20, 19764917, 145307, 464962, 198621
08-19, 20, 19777725, 145713, 465773, 198922
08-19, 21, 19707821, 158430, 507032, 214850
08-19, 21, 19720495, 158859, 507887, 215218
08-19, 22, 19644457, 172402, 552298, 233302
08-19, 22, 19657047, 172841, 553244, 233653
08-19, 23, 19573992, 188066, 601786, 252941
08-19, 23, 19586011, 188578, 603029, 253493
08-19, 24, 19495434, 204879, 656187, 274611
08-19, 24, 19507533, 205419, 657403, 275082
08-19, 25, 19408883, 223385, 715194, 297975
08-19, 25, 19420652, 224006, 716521, 298584
08-19, 26, 19313295, 243012, 779655, 323801
08-19, 26, 19324949, 243657, 781123, 324360
08-19, 27, 19208116, 264963, 849142, 351868
08-19, 27, 19219665, 265716, 850566, 352468
08-19, 28, 19092914, 287882, 925427, 382192
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213793, 1, 0, 0
01-20, 2, 13213785, 9, 0, 0
01-20, 2, 13212780, 9, 0, 0
01-20, 3, 13212772, 14, 3, 0
01-20, 3, 13211767, 14, 3, 0
01-20, 4, 13211749, 27, 8, 0
01-20, 4, 13210744, 27, 8, 0
01-20, 5, 13210734, 26, 19, 0
01-20, 5, 13209729, 26, 19, 0
01-20, 6, 13209717, 28, 29, 0
01-20, 6, 13208712, 28, 29, 0
01-20, 7, 13208697, 32, 39, 1
01-20, 7, 13207692, 32, 39, 1
01-20, 8, 13207679, 31, 50, 4
01-20, 8, 13206674, 31, 50, 4
01-20, 9, 13206659, 32, 63, 5
01-20, 9, 13205654, 32, 63, 5
01-20, 10, 13205645, 25, 76, 8
01-20, 10, 13204640, 25, 76, 8
01-20, 11, 13204628, 28, 85, 8
01-20, 11, 13203623, 28, 85, 8
01-20, 12, 13203605, 36, 93, 10
01-20, 12, 13202600, 35, 94, 10
01-20, 13, 13202586, 38, 100, 15
01-20, 13, 13201581, 37, 101, 15
01-20, 14, 13201567, 37, 112, 18
01-20, 14, 13200562, 37, 112, 18
01-20, 15, 13200547, 35, 128, 19
01-20, 15, 13199543, 34, 128, 19
01-20, 16, 13199536, 26, 136, 26
01-20, 16, 13198531, 26, 136, 26
01-20, 17, 13198517, 29, 145, 28
01-20, 17, 13197510, 30, 145, 29
01-20, 18, 13197494, 36, 149, 35
01-20, 18, 13196489, 35, 149, 36
01-20, 19, 13196470, 40, 156, 43
01-20, 19, 13195466, 39, 156, 43
01-20, 20, 13195444, 43, 168, 49
01-20, 20, 13194439, 42, 169, 49
01-20, 21, 13194419, 46, 177, 57
01-20, 21, 13193414, 47, 177, 56
01-20, 22, 13193401, 42, 189, 62
01-20, 22, 13192395, 44, 188, 62
01-20, 23, 13192367, 52, 201, 69
01-20, 23, 13191360, 53, 203, 68
01-20, 24, 13191330, 62, 217, 75
01-20, 24, 13190324, 63, 216, 76
01-20, 25, 13190303, 65, 232, 79
01-20, 25, 13189295, 65, 233, 81
01-20, 26, 13189269, 70, 245, 90
01-20, 26, 13188266, 69, 244, 90
01-20, 27, 13188243, 68, 260, 98
01-20, 27, 13187241, 68, 259, 96
01-20, 28, 13187215, 65, 282, 102
01-20, 28, 13186212, 64, 282, 101
01-20, 29, 13186186, 59, 306, 108
01-20, 29, 13185181, 60, 306, 107
01-20, 30, 13185156, 61, 320, 117
01-20, 30, 13184147, 62, 319, 121
01-20, 31, 13184108, 74, 336, 131
01-20, 31, 13183101, 75, 338, 130
02-19, 1, 13183073, 78, 355, 138
02-19, 1, 13185770, 77, 356, 139
02-19, 2, 13185736, 77, 373, 156
02-19, 2, 13188432, 79, 374, 155
02-19, 3, 13188393, 85, 396, 166
02-19, 3, 13191093, 83, 395, 167
02-19, 4, 13191055, 91, 412, 180
02-19, 4, 13193748, 89, 416, 183
02-19, 5, 13193706, 98, 436, 196
02-19, 5, 13196402, 99, 437, 196
02-19, 6, 13196370, 103, 443, 218
02-19, 6, 13199062, 105, 448, 217
02-19, 7, 13199015, 106, 481, 230
02-19, 7, 13201719, 105, 482, 224
02-19, 8, 13201656, 126, 500, 248
02-19, 8, 13204356, 124, 500, 248
02-19, 9, 13204299, 138, 524, 267
02-19, 9, 13206996, 141, 525, 264
02-19, 10, 13206946, 138, 561, 281
02-19, 10, 13209637, 137, 563, 287
02-19, 11, 13209567, 150, 607, 300
02-19, 11, 13212263, 154, 602, 303
02-19, 12, 13212191, 155, 654, 322
02-19, 12, 13214889, 154, 653, 324
02-19, 13, 13214810, 171, 687, 352
02-19, 13, 13217506, 170, 686, 356
02-19, 14, 13217430, 176, 737, 375
02-19, 14, 13220128, 176, 735, 377
02-19, 15, 13220053, 187, 773, 403
02-19, 15, 13222747, 187, 776, 404
02-19, 16, 13222647, 220, 820, 427
02-19, 16, 13225348, 218, 821, 425
02-19, 17, 13225261, 225, 876, 450
02-19, 17, 13227962, 226, 878, 444
02-19, 18, 13227879, 213, 936, 482
02-19, 18, 13230576, 213, 934, 485
02-19, 19, 13230482, 228, 980, 518
02-19, 19, 13233180, 227, 982, 517
02-19, 20, 13233073, 244, 1031, 558
02-19, 20, 13235767, 245, 1032, 560
02-19, 21, 13235666, 253, 1093, 592
02-19, 21, 13238364, 252, 1094, 592
02-19, 22, 13238244, 279, 1140, 639
02-19, 22, 13240947, 277, 1135, 641
02-19, 23, 13240821, 290, 1213, 676
02-19, 23, 13243508, 295, 1216, 679
02-19, 24, 13243387, 304, 1282, 725
02-19, 24, 13246076, 309, 1283, 728
02-19, 25, 13245965, 318, 1353, 760
02-19, 25, 13248656, 320, 1355, 763
02-19, 26, 13248526, 329, 1428, 811
02-19, 26, 13251222, 329, 1429, 812
02-19, 27, 13251089, 332, 1509, 862
02-19, 27, 13253793, 332, 1506, 859
02-19, 28, 13253652, 349, 1571, 918
02-19, 28, 13256345, 351, 1570, 922
02-19, 29, 13256187, 368, 1657, 976
02-19, 29, 13258885, 373, 1655, 973
03-19, 1, 13258718, 379, 1763, 1026
03-19, 1, 13259126, 382, 1765, 1022
03-19, 2, 13259029, 329, 1842, 1095
03-19, 2, 13259444, 328, 1840, 1092
03-19, 3, 13259346, 289, 1919, 1150
03-19, 3, 13259757, 289, 1921, 1146
03-19, 4, 13259650, 272, 1970, 1221
03-19, 4, 13260063, 271, 1970, 1218
03-19, 5, 13259991, 237, 2008, 1286
03-19, 5, 13260402, 236, 2009, 1284
03-19, 6, 13260304, 243, 2043, 1341
03-19, 6, 13260705, 247, 2049, 1339
03-19, 7, 13260582, 280, 2071, 1407
03-19, 7, 13260985, 283, 2072, 1409
