Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19202536, 395, 1738, 954
02-19, 23, 19199392, 390, 1731, 957
02-19, 24, 19199197, 418, 1839, 1016
02-19, 24, 19196035, 419, 1845, 1018
02-19, 25, 19195852, 425, 1961, 1079
02-19, 25, 19192689, 425, 1966, 1084
02-19, 26, 19192503, 431, 2063, 1167
02-19, 26, 19189353, 435, 2057, 1166
02-19, 27, 19189145, 480, 2145, 1241
02-19, 27, 19185993, 481, 2144, 1240
02-19, 28, 19185753, 519, 2266, 1320
02-19, 28, 19182609, 519, 2255, 1322
02-19, 29, 19182378, 546, 2375, 1406
02-19, 29, 19179241, 546, 2368, 1397
03-19, 1, 19179002, 580, 2492, 1478
03-19, 1, 19180224, 585, 2496, 1479
03-19, 2, 19180107, 447, 2653, 1577
03-19, 2, 19181327, 452, 2658, 1579
03-19, 3, 19181184, 400, 2759, 1673
03-19, 3, 19182409, 403, 2764, 1672
03-19, 4, 19182260, 398, 2821, 1769
03-19, 4, 19183483, 400, 2826, 1771
03-19, 5, 19183344, 373, 2882, 1881
03-19, 5, 19184575, 373, 2883, 1881
03-19, 6, 19184423, 380, 2937, 1972
03-19, 6, 19185653, 381, 2937, 1973
03-19, 7, 19185511, 389, 2978, 2066
03-19, 7, 19186740, 391, 2977, 2068
03-19, 8, 19186581, 400, 3014, 2181
03-19, 8, 19187810, 404, 3013, 2181
03-19, 9, 19187652, 390, 3075, 2291
03-19, 9, 19188872, 392, 3084, 2292
03-19, 10, 19188731, 400, 3098, 2411
03-19, 10, 19189955, 403, 3098, 2416
03-19, 11, 19189804, 376, 3165, 2527
03-19, 11, 19191026, 378, 3169, 2531
03-19, 12, 19190864, 391, 3212, 2637
03-19, 12, 19192087, 394, 3212, 2643
03-19, 13, 19191912, 411, 3266, 2747
03-19, 13, 19193142, 411, 3264, 2751
03-19, 14, 19192967, 419, 3321, 2861
03-19, 14, 19194186, 420, 3327, 2867
03-19, 15, 19194027, 385, 3390, 2998
03-19, 15, 19195252, 386, 3393, 3001
03-19, 16, 19195084, 394, 3441, 3113
03-19, 16, 19196315, 396, 3438, 3115
03-19, 17, 19196130, 442, 3452, 3240
03-19, 17, 19197362, 443, 3448, 3243
03-19, 18, 19197202, 407, 3522, 3365
03-19, 18, 19198436, 408, 3518, 3366
03-19, 19, 19198253, 422, 3563, 3490
03-19, 19, 19199491, 424, 3557, 3488
03-19, 20, 19199319, 430, 3592, 3619
03-19, 20, 19200552, 430, 3595, 3615
03-19, 21, 19200360, 457, 3642, 3733
03-19, 21, 19201596, 457, 3638, 3733
03-19, 22, 19201415, 469, 3683, 3857
03-19, 22, 19202652, 469, 3678, 3857
03-19, 23, 19202467, 477, 3718, 3994
03-19, 23, 19203689, 479, 3722, 3998
03-19, 24, 19203492, 486, 3789, 4121
03-19, 24, 19204734, 485, 3785, 4116
03-19, 25, 19204560, 467, 3853, 4240
03-19, 25, 19205800, 468, 3846, 4238
03-19, 26, 19205591, 479, 3908, 4374
03-19, 26, 19206833, 478, 3904, 4369
03-19, 27, 19206631, 488, 3969, 4496
03-19, 27, 19207857, 490, 3967, 4502
03-19, 28, 19207650, 495, 4039, 4632
03-19, 28, 19208880, 495, 4038, 4635
03-19, 29, 19208679, 477, 4125, 4767
03-19, 29, 19209910, 478, 4119, 4773
03-19, 30, 19209704, 491, 4184, 4901
03-19, 30, 19210934, 491, 4180, 4907
03-19, 31, 19210704, 533, 4247, 5028
03-19, 31, 19211929, 534, 4250, 5031
04-19, 1, 19211705, 553, 4313, 5173
04-19, 1, 19213748, 551, 4318, 5169
04-19, 2, 19213660, 447, 4367, 5312
04-19, 2, 19215697, 452, 4374, 5305
04-19, 3, 19215606, 359, 4395, 5468
04-19, 3, 19217644, 363, 4400, 5463
04-19, 4, 19217572, 284, 4390, 5624
04-19, 4, 19219611, 287, 4391, 5623
04-19, 5, 19219536, 241, 4382, 5753
04-19, 5, 19221569, 247, 4379, 5759
04-19, 6, 19221479, 234, 4327, 5914
04-19, 6, 19223511, 236, 4332, 5917
04-19, 7, 19223431, 214, 4277, 6074
04-19, 7, 19225473, 215, 4281, 6069
04-19, 8, 19225375, 225, 4239, 6199
04-19, 8, 19227416, 228, 4236, 6200
04-19, 9, 19227331, 216, 4177, 6356
04-19, 9, 19229364, 215, 4176, 6367
04-19, 10, 19229258, 232, 4110, 6522
04-19, 10, 19231297, 237, 4110, 6520
04-19, 11, 19231222, 219, 4044, 6679
04-19, 11, 19233264, 219, 4043, 6680
04-19, 12, 19233171, 237, 3962, 6836
04-19, 12, 19235217, 237, 3956, 6838
04-19, 13, 19235135, 227, 3908, 6978
04-19, 13, 19237177, 228, 3906, 6979
04-19, 14, 19237093, 217, 3867, 7113
04-19, 14, 19239131, 218, 3867, 7116
04-19, 15, 19239028, 232, 3827, 7245
04-19, 15, 19241069, 234, 3829, 7242
04-19, 16, 19240987, 225, 3791, 7371
04-19, 16, 19243026, 226, 3791, 7373
04-19, 17, 19242934, 222, 3753, 7507
04-19, 17, 19244974, 223, 3754, 7507
04-19, 18, 19244899, 203, 3719, 7637
04-19, 18, 19246938, 205, 3723, 7634
04-19, 19, 19246862, 206, 3673, 7759
04-19, 19, 19248908, 206, 3673, 7755
04-19, 20, 19248842, 196, 3630, 7874
04-19, 20, 19250872, 200, 3637, 7875
04-19, 21, 19250799, 195, 3567, 8023
04-19, 21, 19252845, 194, 3565, 8022
04-19, 22, 19252781, 177, 3511, 8157
04-19, 22, 19254828, 175, 3510, 8155
04-19, 23, 19254752, 195, 3429, 8292
04-19, 23, 19256798, 195, 3432, 8285
04-19, 24, 19256724, 195, 3382, 8409
04-19, 24, 19258757, 199, 3386, 8410
04-19, 25, 19258698, 170, 3359, 8525
04-19, 25, 19260741, 169, 3360, 8524
04-19, 26, 19260676, 176, 3295, 8647
04-19, 26, 19262722, 175, 3299, 8640
04-19, 27, 19262659, 170, 3247, 8760
04-19, 27, 19264705, 170, 3246, 8757
04-19, 28, 19264641, 168, 3201, 8868
04-19, 28, 19266684, 168, 3203, 8865
04-19, 29, 19266604, 190, 3155, 8971
04-19, 29, 19268650, 190, 3154, 8968
04-19, 30, 19268579, 183, 3124, 9076
04-19, 30, 19270635, 178, 3123, 9068
05-19, 1, 19270569, 171, 3084, 9180
05-19, 1, 19274392, 175, 3084, 9193
05-19, 2, 19274327, 177, 3050, 9290
05-19, 2, 19278164, 179, 3047, 9294
05-19, 3, 19278111, 161, 2988, 9424
05-19, 3, 19281965, 167, 2983, 9409
05-19, 4, 19281911, 153, 2956, 9504
05-19, 4, 19285759, 157, 2951, 9497
05-19, 5, 19285708, 148, 2921, 9587
05-19, 5, 19289548, 150, 2926, 9580
05-19, 6, 19289492, 151, 2893, 9668
05-19, 6, 19293336, 153, 2884, 9671
05-19, 7, 19293273, 148, 2864, 9759
05-19, 7, 19297128, 151, 2861, 9744
05-19, 8, 19297067, 159, 2825, 9833
05-19, 8, 19300912, 161, 2825, 9826
05-19, 9, 19300856, 142, 2803, 9923
05-19, 9, 19304705, 146, 2795, 9918
05-19, 10, 19304645, 143, 2773, 10003
05-19, 10, 19308481, 148, 2761, 10014
05-19, 11, 19308419, 152, 2710, 10123
05-19, 11, 19312259, 154, 2702, 10129
05-19, 12, 19312208, 138, 2680, 10218
05-19, 12, 19316053, 140, 2677, 10214
05-19, 13, 19315989, 157, 2625, 10313
05-19, 13, 19319828, 157, 2623, 10316
05-19, 14, 19319782, 147, 2574, 10421
05-19, 14, 19323618, 149, 2573, 10424
05-19, 15, 19323559, 150, 2552, 10503
05-19, 15, 19327422, 152, 2550, 10480
05-19, 16, 19327371, 143, 2536, 10554
05-19, 16, 19331203, 147, 2541, 10553
05-19, 17, 19331152, 139, 2515, 10638
05-19, 17, 19335002, 140, 2511, 10631
05-19, 18, 19334946, 140, 2489, 10709
05-19, 18, 19338774, 145, 2494, 10711
05-19, 19, 19338729, 134, 2459, 10802
05-19, 19, 19342571, 137, 2450, 10806
05-19, 20, 19342515, 132, 2430, 10887
05-19, 20, 19346370, 133, 2426, 10875
05-19, 21, 19346328, 123, 2390, 10963
05-19, 21, 19350176, 125, 2390, 10953
05-19, 22, 19350129, 109, 2364, 11042
05-19, 22, 19353967, 115, 2359, 11043
05-19, 23, 19353917, 109, 2320, 11138
05-19, 23, 19357770, 113, 2311, 11130
05-19, 24, 19357724, 110, 2266, 11224
05-19, 24, 19361560, 112, 2269, 11223
05-19, 25, 19361508, 109, 2252, 11295
05-19, 25, 19365349, 111, 2251, 11293
05-19, 26, 19365304, 116, 2224, 11360
05-19, 26, 19369146, 117, 2220, 11361
05-19, 27, 19369105, 115, 2189, 11435
05-19, 27, 19372957, 116, 2184, 11427
05-19, 28, 19372901, 127, 2164, 11492
05-19, 28, 19376752, 126, 2155, 11491
05-19, 29, 19376719, 120, 2115, 11570
05-19, 29, 19380549, 127, 2116, 11572
05-19, 30, 19380516, 110, 2093, 11645
05-19, 30, 19384357, 110, 2088, 11649
05-19, 31, 19384310, 123, 2054, 11717
05-19, 31, 19388159, 125, 2046, 11714
06-19, 1, 19388124, 113, 2023, 11784
06-19, 1, 19400752, 113, 2027, 11789
06-19, 2, 19400560, 259, 2009, 11853
06-19, 2, 19413192, 261, 2003, 11862
06-19, 3, 19413009, 349, 2031, 11929
06-19, 3, 19425630, 353, 2033, 11939
06-19, 4, 19425437, 389, 2118, 12011
06-19, 4, 19438085, 392, 2115, 12000
06-19, 5, 19437877, 447, 2194, 12074
06-19, 5, 19450503, 451, 2201, 12074
06-19, 6, 19450274, 511, 2283, 12161
06-19, 6, 19462922, 517, 2279, 12148
06-19, 7, 19462687, 537, 2401, 12241
06-19, 7, 19475310, 540, 2403, 12250
06-19, 8, 19475076, 580, 2514, 12333
06-19, 8, 19487707, 580, 2512, 12341
06-19, 9, 19487481, 579, 2659, 12421
06-19, 9, 19500127, 581, 2663, 12406
06-19, 10, 19499854, 610, 2825, 12488
06-19, 10, 19512473, 615, 2819, 12507
06-19, 11, 19512190, 649, 2972, 12603
06-19, 11, 19524800, 650, 2980, 12621
06-19, 12, 19524513, 670, 3122, 12746
06-19, 12, 19537140, 677, 3125, 12746
06-19, 13, 19536826, 745, 3255, 12862
06-19, 13, 19549449, 745, 3249, 12882
06-19, 14, 19549130, 752, 3435, 13008
06-19, 14, 19561754, 760, 3435, 13013
06-19, 15, 19561401, 820, 3614, 13127
06-19, 15, 19574025, 820, 3616, 13138
06-19, 16, 19573650, 876, 3816, 13257
06-19, 16, 19586253, 888, 3821, 13274
06-19, 17, 19585899, 894, 4040, 13403
06-19, 17, 19598507, 896, 4047, 13423
06-19, 18, 19598098, 963, 4250, 13562
06-19, 18, 19610729, 968, 4253, 13560
06-19, 19, 19610284, 1026, 4493, 13707
06-19, 19, 19622925, 1024, 4492, 13706
06-19, 20, 19622509, 1038, 4718, 13882
06-19, 20, 19635150, 1037, 4720, 13877
06-19, 21, 19634629, 1137, 4987, 14031
06-19, 21, 19647259, 1137, 4992, 14033
06-19, 22, 19646749, 1182, 5297, 14193
06-19, 22, 19659397, 1181, 5285, 14195
06-19, 23, 19658820, 1286, 5586, 14366
06-19, 23, 19671442, 1289, 5599, 14365
06-19, 24, 19670883, 1367, 5908, 14537
06-19, 24, 19683490, 1365, 5916, 14561
06-19, 25, 19682909, 1409, 6245, 14769
06-19, 25, 19695532, 1412, 6258, 14767
06-19, 26, 19694899, 1499, 6591, 14980
06-19, 26, 19707529, 1499, 6599, 14979
06-19, 27, 19706867, 1544, 6983, 15212
06-19, 27, 19719499, 1546, 6987, 15211
06-19, 28, 19718801, 1656, 7336, 15450
06-19, 28, 19731422, 1658, 7346, 15454
06-19, 29, 19730696, 1704, 7779, 15701
06-19, 29, 19743331, 1711, 7780, 15695
06-19, 30, 19742576, 1813, 8174, 15954
06-19, 30, 19755208, 1813, 8191, 15942
07-19, 1, 19754404, 1870, 8667, 16213
07-19, 1, 19771179, 1879, 8672, 16213
07-19, 2, 19769867, 2444, 9126, 16506
07-19, 2, 19786647, 2445, 9123, 16517
07-19, 3, 19785254, 2871, 9755, 16852
07-19, 3, 19802041, 2867, 9751, 16862
07-19, 4, 19800600, 3171, 10553, 17197
07-19, 4, 19817368, 3166, 10549, 17227
07-19, 5, 19815700, 3575, 11454, 17581
07-19, 5, 19832475, 3580, 11458, 17586
07-19, 6, 19830761, 3877, 12491, 17970
07-19, 6, 19847542, 3873, 12495, 17978
07-19, 7, 19845663, 4239, 13587, 18399
07-19, 7, 19862464, 4230, 13592, 18391
07-19, 8, 19860345, 4681, 14802, 18849
07-19, 8, 19877119, 4675, 14809, 18863
07-19, 9, 19874922, 5088, 16066, 19390
07-19, 9, 19891692, 5089, 16075, 19399
07-19, 10, 19889236, 5523, 17549, 19947
07-19, 10, 19905992, 5526, 17563, 19963
07-19, 11, 19903332, 5974, 19136, 20602
07-19, 11, 19920085, 5976, 19148, 20624
07-19, 12, 19917149, 6616, 20771, 21297
07-19, 12, 19933937, 6622, 20766, 21297
07-19, 13, 19930696, 7313, 22601, 22012
07-19, 13, 19947394, 7326, 22640, 22051
07-19, 14, 19943970, 7841, 24769, 22831
07-19, 14, 19960644, 7859, 24831, 22866
07-19, 15, 19956928, 8456, 27076, 23740
07-19, 15, 19973642, 8480, 27117, 23750
07-19, 16, 19969581, 9213, 29487, 24708
07-19, 16, 19986292, 9217, 29537, 24732
07-19, 17, 19981951, 9905, 32154, 25768
07-19, 17, 19998708, 9903, 32163, 25793
07-19, 18, 19993823, 10807, 35002, 26935
07-19, 18, 20010483, 10850, 35033, 26990
07-19, 19, 20005192, 11880, 38072, 28212
07-19, 19, 20021939, 11886, 38086, 28234
07-19, 20, 20016348, 12696, 41506, 29595
07-19, 20, 20033089, 12715, 41520, 29610
07-19, 21, 20026797, 14008, 45097, 31032
07-19, 21, 20043477, 14015, 45161, 31070
07-19, 22, 20036767, 15236, 49098, 32622
07-19, 22, 20053424, 15264, 49138, 32686
07-19, 23, 20046009, 16669, 53433, 34401
07-19, 23, 20062705, 16678, 53496, 34422
07-19, 24, 20054822, 17996, 58184, 36299
07-19, 24, 20071495, 18029, 58226, 36340
07-19, 25, 20062853, 19576, 63244, 38417
07-19, 25, 20079488, 19627, 63336, 38428
07-19, 26, 20070027, 21432, 68759, 40661
07-19, 26, 20086651, 21464, 68825, 40728
07-19, 27, 20076342, 23352, 74929, 43045
07-19, 27, 20093011, 23381, 75000, 43065
07-19, 28, 20081771, 25588, 81359, 45739
07-19, 28, 20098435, 25627, 81394, 45790
07-19, 29, 20086321, 27682, 88655, 48588
07-19, 29, 20103006, 27720, 88697, 48612
07-19, 30, 20089618, 30166, 96559, 51692
07-19, 30, 20106227, 30213, 96663, 51721
07-19, 31, 20091806, 32808, 105102, 55108
07-19, 31, 20108447, 32841, 105156, 55169
08-19, 1, 20092734, 35576, 114505, 58798
08-19, 1, 20106810, 35631, 114666, 58832
08-19, 2, 20089469, 38899, 124636, 62935
08-19, 2, 20103473, 38987, 124791, 63014
08-19, 3, 20084434, 42614, 135805, 67412
08-19, 3, 20098503, 42678, 135941, 67469
08-19, 4, 20078005, 46337, 147899, 72350
08-19, 4, 20092021, 46442, 148039, 72415
08-19, 5, 20069885, 50384, 161088, 77560
08-19, 5, 20083955, 50420, 161258, 77610
08-19, 6, 20060022, 54552, 175403, 83266
08-19, 6, 20074077, 54647, 175519, 83326
08-19, 7, 20047684, 59707, 190643, 89535
08-19, 7, 20061733, 59748, 190813, 89601
08-19, 8, 20033233, 64655, 207705, 96302
08-19, 8, 20047161, 64780, 207949, 96331
08-19, 9, 20015838, 70703, 226080, 103600
08-19, 9, 20029837, 70834, 226209, 103667
08-19, 10, 19995959, 76948, 246204, 111436
08-19, 10, 20009766, 77108, 246438, 111561
08-19, 11, 19972870, 83704, 268104, 120195
08-19, 11, 19986713, 83856, 268316, 120314
08-19, 12, 19946276, 91456, 291787, 129680
08-19, 12, 19960083, 91595, 291972, 129875
08-19, 13, 19916710, 98966, 317803, 140046
08-19, 13, 19930583, 99144, 317937, 140187
08-19, 14, 19882731, 108449, 345372, 151299
08-19, 14, 19896555, 108623, 345589, 151410
08-19, 15, 19844857, 117751, 376111, 163458
08-19, 15, 19858635, 117939, 376348, 163581
08-19, 16, 19802220, 127907, 409632, 176744
08-19, 16, 19815796, 128130, 410029, 176874
08-19, 17, 19754404, 139299, 445850, 191276
08-19, 17, 19767955, 139564, 446204, 191432
08-19, 18, 19700975, 151691, 485136, 207353
08-19, 18, 19714360, 151996, 485609, 207516
08-19, 19, 19642086, 164452, 528417, 224526
08-19, 19, 19655418, 164776, 528892, 224721
08-19, 20, 19576309, 179252, 574690, 243556
08-19, 20, 19589373, 179638, 575228, 243894
08-19, 21, 19503107, 195052, 625809, 264165
08-19, 21, 19516431, 195385, 626229, 264414
08-19, 22, 19422773, 212255, 681002, 286429
08-19, 22, 19435763, 212627, 681673, 286722
08-19, 23, 19334330, 230046, 741652, 310757
08-19, 23, 19347424, 230466, 742285, 310936
08-19, 24, 19236563, 250878, 806765, 336905
08-19, 24, 19249345, 251317, 807514, 337261
08-19, 25, 19128699, 273008, 878265, 365465
08-19, 25, 19141361, 273527, 879158, 365717
08-19, 26, 19010331, 296515, 956222, 396695
08-19, 26, 19022862, 297084, 957121, 397022
08-19, 27, 18879919, 323681, 1040065, 430424
08-19, 27, 18892087, 324292, 1041145, 430891
08-19, 28, 18736698, 351878, 1132490, 467349
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213783, 11, 0, 0
01-20, 2, 13212780, 9, 0, 0
01-20, 3, 13212772, 15, 2, 0
01-20, 3, 13211768, 13, 3, 0
01-20, 4, 13211752, 26, 6, 0
01-20, 4, 13210748, 25, 6, 0
01-20, 5, 13210740, 18, 20, 1
01-20, 5, 13209735, 18, 20, 1
01-20, 6, 13209718, 30, 24, 2
01-20, 6, 13208713, 29, 25, 2
01-20, 7, 13208702, 24, 41, 2
01-20, 7, 13207697, 23, 42, 2
01-20, 8, 13207688, 25, 47, 4
01-20, 8, 13206686, 22, 47, 4
01-20, 9, 13206669, 33, 50, 7
01-20, 9, 13205663, 33, 51, 7
01-20, 10, 13205644, 35, 67, 8
01-20, 10, 13204637, 36, 68, 8
01-20, 11, 13204627, 34, 79, 9
01-20, 11, 13203625, 35, 75, 9
01-20, 12, 13203615, 25, 93, 11
01-20, 12, 13202606, 26, 96, 11
01-20, 13, 13202588, 36, 104, 11
01-20, 13, 13201584, 36, 103, 11
01-20, 14, 13201569, 35, 118, 12
01-20, 14, 13200563, 36, 118, 12
01-20, 15, 13200552, 34, 127, 16
01-20, 15, 13199546, 34, 128, 16
01-20, 16, 13199531, 33, 140, 20
01-20, 16, 13198525, 33, 141, 20
01-20, 17, 13198509, 35, 149, 26
01-20, 17, 13197506, 35, 147, 26
01-20, 18, 13197486, 36, 159, 33
01-20, 18, 13196481, 36, 159, 33
01-20, 19, 13196465, 38, 170, 36
01-20, 19, 13195459, 40, 169, 36
01-20, 20, 13195448, 36, 180, 40
01-20, 20, 13194442, 36, 181, 40
01-20, 21, 13194426, 38, 185, 50
01-20, 21, 13193420, 38, 186, 50
01-20, 22, 13193400, 45, 188, 61
01-20, 22, 13192395, 44, 189, 61
01-20, 23, 13192381, 43, 192, 73
01-20, 23, 13191373, 44, 194, 73
01-20, 24, 13191353, 49, 204, 78
01-20, 24, 13190351, 49, 201, 78
01-20, 25, 13190335, 46, 213, 85
01-20, 25, 13189326, 48, 215, 85
01-20, 26, 13189303, 52, 229, 90
01-20, 26, 13188295, 53, 231, 90
01-20, 27, 13188273, 56, 246, 94
01-20, 27, 13187266, 56, 248, 94
01-20, 28, 13187247, 49, 262, 106
01-20, 28, 13186239, 50, 264, 106
01-20, 29, 13186214, 53, 279, 113
01-20, 29, 13185208, 53, 280, 113
01-20, 30, 13185170, 70, 295, 119
01-20, 30, 13184166, 70, 294, 119
01-20, 31, 13184135, 75, 310, 129
01-20, 31, 13183128, 76, 311, 129
02-19, 1, 13183099, 74, 337, 134
02-19, 1, 13185791, 73, 342, 136
02-19, 2, 13185754, 82, 355, 151
02-19, 2, 13188451, 82, 354, 153
02-19, 3, 13188423, 80, 376, 161
02-19, 3, 13191119, 80, 376, 163
02-19, 4, 13191089, 67, 400, 182
02-19, 4, 13193782, 68, 402, 184
02-19, 5, 13193733, 88, 415, 200
02-19, 5, 13196428, 88, 418, 200
02-19, 6, 13196390, 95, 430, 219
02-19, 6, 13199082, 95, 436, 219
02-19, 7, 13199046, 91, 449, 246
02-19, 7, 13201740, 88, 455, 247
02-19, 8, 13201677, 110, 476, 267
02-19, 8, 13204372, 111, 478, 267
02-19, 9, 13204329, 110, 507, 282
02-19, 9, 13207019, 110, 516, 281
02-19, 10, 13206971, 116, 533, 306
02-19, 10, 13209666, 113, 538, 307
02-19, 11, 13209611, 120, 561, 332
02-19, 11, 13212312, 119, 562, 329
02-19, 12, 13212263, 122, 583, 354
02-19, 12, 13214962, 120, 581, 357
02-19, 13, 13214899, 143, 597, 381
02-19, 13, 13217595, 144, 596, 383
02-19, 14, 13217530, 160, 620, 408
02-19, 14, 13220228, 160, 619, 409
02-19, 15, 13220156, 178, 658, 424
02-19, 15, 13222863, 174, 654, 423
02-19, 16, 13222799, 166, 694, 455
02-19, 16, 13225488, 171, 698, 455
02-19, 17, 13225413, 175, 744, 480
02-19, 17, 13228106, 177, 748, 479
02-19, 18, 13228042, 163, 802, 503
02-19, 18, 13230744, 164, 801, 499
02-19, 19, 13230670, 162, 850, 526
02-19, 19, 13233363, 161, 855, 527
02-19, 20, 13233287, 180, 876, 563
02-19, 20, 13235992, 177, 873, 562
02-19, 21, 13235919, 181, 910, 594
02-19, 21, 13238616, 180, 912, 594
02-19, 22, 13238512, 211, 958, 621
02-19, 22, 13241200, 216, 965, 619
02-19, 23, 13241086, 252, 1020, 642
02-19, 23, 13243791, 250, 1012, 645
02-19, 24, 13243690, 259, 1064, 685
02-19, 24, 13246386, 259, 1063, 688
02-19, 25, 13246287, 265, 1136, 708
02-19, 25, 13248972, 268, 1142, 712
02-19, 26, 13248863, 271, 1198, 762
02-19, 26, 13251549, 273, 1206, 764
02-19, 27, 13251413, 301, 1265, 813
02-19, 27, 13254103, 307, 1267, 813
02-19, 28, 13253956, 332, 1343, 859
02-19, 28, 13256646, 334, 1347, 861
02-19, 29, 13256526, 309, 1450, 903
02-19, 29, 13259195, 315, 1464, 912
03-19, 1, 13259052, 336, 1539, 959
03-19, 1, 13259459, 337, 1541, 958
03-19, 2, 13259365, 284, 1639, 1007
03-19, 2, 13259780, 283, 1635, 1006
03-19, 3, 13259705, 253, 1688, 1058
03-19, 3, 13260113, 252, 1691, 1057
03-19, 4, 13260034, 232, 1740, 1107
03-19, 4, 13260437, 235, 1744, 1106
03-19, 5, 13260354, 221, 1776, 1171
03-19, 5, 13260763, 221, 1777, 1170
03-19, 6, 13260684, 216, 1794, 1237
03-19, 6, 13261090, 218, 1794, 1238
03-19, 7, 13261017, 207, 1819, 1297
