Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199541, 382, 1616, 931
02-19, 24, 19199370, 400, 1714, 986
02-19, 24, 19196212, 400, 1720, 985
02-19, 25, 19196038, 424, 1808, 1047
02-19, 25, 19192871, 424, 1820, 1049
02-19, 26, 19192665, 482, 1911, 1106
02-19, 26, 19189505, 484, 1910, 1112
02-19, 27, 19189308, 491, 2030, 1182
02-19, 27, 19186148, 495, 2032, 1183
02-19, 28, 19185938, 534, 2125, 1261
02-19, 28, 19182784, 533, 2130, 1258
02-19, 29, 19182561, 533, 2281, 1330
02-19, 29, 19179398, 540, 2286, 1328
03-19, 1, 19179158, 556, 2427, 1411
03-19, 1, 19180390, 556, 2426, 1412
03-19, 2, 19180273, 456, 2567, 1488
03-19, 2, 19181505, 456, 2572, 1483
03-19, 3, 19181364, 411, 2679, 1562
03-19, 3, 19182595, 411, 2679, 1563
03-19, 4, 19182468, 364, 2754, 1662
03-19, 4, 19183696, 364, 2753, 1667
03-19, 5, 19183549, 371, 2789, 1771
03-19, 5, 19184775, 374, 2790, 1773
03-19, 6, 19184645, 353, 2849, 1865
03-19, 6, 19185873, 354, 2850, 1867
03-19, 7, 19185714, 380, 2874, 1976
03-19, 7, 19186943, 383, 2872, 1978
03-19, 8, 19186790, 396, 2932, 2058
03-19, 8, 19188016, 396, 2932, 2064
03-19, 9, 19187858, 385, 3018, 2147
03-19, 9, 19189080, 386, 3024, 2150
03-19, 10, 19188935, 386, 3056, 2263
03-19, 10, 19190163, 387, 3057, 2265
03-19, 11, 19190031, 379, 3084, 2378
03-19, 11, 19191256, 382, 3086, 2380
03-19, 12, 19191104, 380, 3127, 2493
03-19, 12, 19192334, 380, 3131, 2491
03-19, 13, 19192160, 409, 3162, 2605
03-19, 13, 19193395, 412, 3158, 2603
03-19, 14, 19193231, 413, 3219, 2705
03-19, 14, 19194455, 413, 3220, 2712
03-19, 15, 19194298, 414, 3259, 2829
03-19, 15, 19195536, 414, 3256, 2826
03-19, 16, 19195356, 437, 3274, 2965
03-19, 16, 19196586, 438, 3274, 2966
03-19, 17, 19196413, 431, 3337, 3083
03-19, 17, 19197646, 432, 3334, 3084
03-19, 18, 19197485, 427, 3393, 3191
03-19, 18, 19198719, 427, 3390, 3192
03-19, 19, 19198562, 436, 3417, 3313
03-19, 19, 19199803, 436, 3409, 3312
03-19, 20, 19199638, 418, 3476, 3428
03-19, 20, 19200861, 419, 3480, 3432
03-19, 21, 19200673, 450, 3489, 3580
03-19, 21, 19201907, 451, 3490, 3576
03-19, 22, 19201722, 450, 3561, 3691
03-19, 22, 19202955, 451, 3560, 3690
03-19, 23, 19202761, 462, 3617, 3816
03-19, 23, 19203981, 466, 3621, 3820
03-19, 24, 19203792, 483, 3683, 3930
03-19, 24, 19205022, 484, 3682, 3932
03-19, 25, 19204840, 464, 3750, 4066
03-19, 25, 19206074, 464, 3750, 4064
03-19, 26, 19205905, 447, 3805, 4195
03-19, 26, 19207133, 447, 3807, 4197
03-19, 27, 19206925, 469, 3840, 4350
03-19, 27, 19208156, 471, 3844, 4345
03-19, 28, 19207953, 484, 3906, 4473
03-19, 28, 19209180, 486, 3909, 4473
03-19, 29, 19208970, 502, 3993, 4583
03-19, 29, 19210197, 505, 3997, 4581
03-19, 30, 19210009, 510, 4050, 4711
03-19, 30, 19211241, 510, 4053, 4708
03-19, 31, 19211045, 510, 4107, 4850
03-19, 31, 19212276, 513, 4108, 4847
04-19, 1, 19212071, 518, 4139, 5016
04-19, 1, 19214116, 519, 4134, 5017
04-19, 2, 19214049, 380, 4204, 5153
04-19, 2, 19216087, 380, 4205, 5156
04-19, 3, 19215999, 318, 4211, 5300
04-19, 3, 19218033, 317, 4210, 5310
04-19, 4, 19217953, 278, 4198, 5441
04-19, 4, 19219989, 279, 4195, 5449
04-19, 5, 19219908, 238, 4163, 5603
04-19, 5, 19221952, 238, 4165, 5599
04-19, 6, 19221867, 232, 4122, 5733
04-19, 6, 19223905, 233, 4123, 5735
04-19, 7, 19223815, 230, 4079, 5872
04-19, 7, 19225861, 230, 4078, 5869
04-19, 8, 19225782, 214, 4040, 6002
04-19, 8, 19227828, 215, 4038, 5999
04-19, 9, 19227748, 212, 3974, 6146
04-19, 9, 19229791, 214, 3972, 6145
04-19, 10, 19229689, 231, 3920, 6282
04-19, 10, 19231727, 234, 3922, 6281
04-19, 11, 19231650, 221, 3881, 6412
04-19, 11, 19233684, 223, 3885, 6414
04-19, 12, 19233610, 215, 3845, 6536
04-19, 12, 19235653, 215, 3845, 6535
04-19, 13, 19235571, 209, 3795, 6673
04-19, 13, 19237619, 209, 3797, 6665
04-19, 14, 19237538, 197, 3764, 6791
04-19, 14, 19239580, 197, 3767, 6788
04-19, 15, 19239498, 195, 3708, 6931
04-19, 15, 19241536, 195, 3711, 6932
04-19, 16, 19241469, 190, 3662, 7053
04-19, 16, 19243515, 190, 3660, 7051
04-19, 17, 19243439, 197, 3606, 7174
04-19, 17, 19245486, 198, 3608, 7166
04-19, 18, 19245413, 188, 3554, 7303
04-19, 18, 19247459, 190, 3557, 7294
04-19, 19, 19247388, 180, 3508, 7424
04-19, 19, 19249422, 184, 3511, 7425
04-19, 20, 19249349, 188, 3466, 7539
04-19, 20, 19251388, 189, 3473, 7534
04-19, 21, 19251314, 176, 3461, 7633
04-19, 21, 19253352, 176, 3464, 7634
04-19, 22, 19253280, 170, 3420, 7756
04-19, 22, 19255316, 170, 3423, 7759
04-19, 23, 19255256, 164, 3353, 7895
04-19, 23, 19257294, 166, 3355, 7895
04-19, 24, 19257227, 164, 3307, 8012
04-19, 24, 19259256, 166, 3311, 8019
04-19, 25, 19259203, 148, 3256, 8145
04-19, 25, 19261237, 150, 3261, 8146
04-19, 26, 19261189, 132, 3196, 8277
04-19, 26, 19263225, 133, 3193, 8285
04-19, 27, 19263154, 156, 3129, 8397
04-19, 27, 19265191, 157, 3130, 8400
04-19, 28, 19265136, 146, 3086, 8510
04-19, 28, 19267181, 147, 3083, 8509
04-19, 29, 19267112, 154, 3048, 8606
04-19, 29, 19269142, 157, 3052, 8611
04-19, 30, 19269077, 167, 3015, 8703
04-19, 30, 19271121, 167, 3014, 8702
05-19, 1, 19271062, 160, 2973, 8809
05-19, 1, 19274915, 160, 2966, 8803
05-19, 2, 19274859, 148, 2923, 8914
05-19, 2, 19278708, 150, 2917, 8909
05-19, 3, 19278641, 157, 2873, 9013
05-19, 3, 19282487, 158, 2869, 9010
05-19, 4, 19282411, 172, 2814, 9127
05-19, 4, 19286248, 173, 2813, 9130
05-19, 5, 19286195, 163, 2787, 9219
05-19, 5, 19290030, 164, 2789, 9221
05-19, 6, 19289970, 162, 2761, 9311
05-19, 6, 19293809, 162, 2763, 9310
05-19, 7, 19293758, 146, 2740, 9400
05-19, 7, 19297600, 148, 2736, 9400
05-19, 8, 19297542, 141, 2685, 9516
05-19, 8, 19301385, 142, 2683, 9514
05-19, 9, 19301332, 140, 2633, 9619
05-19, 9, 19305165, 141, 2635, 9623
05-19, 10, 19305102, 149, 2583, 9730
05-19, 10, 19308938, 151, 2583, 9732
05-19, 11, 19308887, 149, 2554, 9814
05-19, 11, 19312725, 151, 2555, 9813
05-19, 12, 19312686, 132, 2510, 9916
05-19, 12, 19316519, 135, 2510, 9920
05-19, 13, 19316461, 138, 2486, 9999
05-19, 13, 19320299, 141, 2491, 9993
05-19, 14, 19320242, 143, 2450, 10089
05-19, 14, 19324087, 146, 2448, 10083
05-19, 15, 19324041, 136, 2420, 10167
05-19, 15, 19327867, 141, 2426, 10170
05-19, 16, 19327818, 134, 2394, 10258
05-19, 16, 19331661, 135, 2391, 10257
05-19, 17, 19331616, 130, 2351, 10347
05-19, 17, 19335458, 132, 2349, 10345
05-19, 18, 19335411, 121, 2316, 10436
05-19, 18, 19339258, 121, 2316, 10429
05-19, 19, 19339210, 124, 2276, 10514
05-19, 19, 19343055, 125, 2272, 10512
05-19, 20, 19343010, 123, 2236, 10595
05-19, 20, 19346854, 124, 2234, 10592
05-19, 21, 19346809, 127, 2200, 10668
05-19, 21, 19350630, 131, 2199, 10684
05-19, 22, 19350595, 107, 2188, 10754
05-19, 22, 19354427, 109, 2190, 10758
05-19, 23, 19354382, 112, 2162, 10828
05-19, 23, 19358217, 112, 2161, 10834
05-19, 24, 19358183, 98, 2123, 10920
05-19, 24, 19362027, 100, 2122, 10915
05-19, 25, 19361983, 106, 2080, 10995
05-19, 25, 19365817, 108, 2079, 11000
05-19, 26, 19365783, 98, 2047, 11076
05-19, 26, 19369614, 98, 2045, 11087
05-19, 27, 19369568, 103, 2008, 11165
05-19, 27, 19373404, 104, 2005, 11171
05-19, 28, 19373373, 96, 1975, 11240
05-19, 28, 19377215, 96, 1972, 11241
05-19, 29, 19377181, 96, 1949, 11298
05-19, 29, 19381009, 102, 1950, 11303
05-19, 30, 19380967, 108, 1918, 11371
05-19, 30, 19384798, 109, 1912, 11385
05-19, 31, 19384750, 111, 1871, 11472
05-19, 31, 19388595, 115, 1871, 11463
06-19, 1, 19388560, 109, 1840, 11535
06-19, 1, 19401180, 113, 1846, 11542
06-19, 2, 19400978, 277, 1805, 11621
06-19, 2, 19413585, 280, 1810, 11643
06-19, 3, 19413388, 371, 1858, 11701
06-19, 3, 19426032, 376, 1857, 11690
06-19, 4, 19425817, 450, 1934, 11754
06-19, 4, 19438455, 454, 1935, 11748
06-19, 5, 19438270, 467, 2033, 11822
06-19, 5, 19450895, 466, 2033, 11835
06-19, 6, 19450712, 451, 2165, 11901
06-19, 6, 19463337, 452, 2165, 11912
06-19, 7, 19463111, 501, 2264, 11990
06-19, 7, 19475732, 502, 2265, 12004
06-19, 8, 19475494, 533, 2396, 12080
06-19, 8, 19488144, 533, 2387, 12076
06-19, 9, 19487910, 571, 2489, 12170
06-19, 9, 19500538, 571, 2491, 12177
06-19, 10, 19500297, 584, 2638, 12258
06-19, 10, 19512925, 584, 2635, 12270
06-19, 11, 19512672, 618, 2765, 12359
06-19, 11, 19525291, 619, 2762, 12379
06-19, 12, 19524992, 667, 2914, 12478
06-19, 12, 19537604, 667, 2911, 12506
06-19, 13, 19537301, 719, 3073, 12595
06-19, 13, 19549937, 719, 3072, 12597
06-19, 14, 19549650, 721, 3247, 12707
06-19, 14, 19562275, 719, 3242, 12726
06-19, 15, 19561949, 768, 3402, 12843
06-19, 15, 19574600, 764, 3396, 12839
06-19, 16, 19574252, 819, 3570, 12958
06-19, 16, 19586879, 823, 3577, 12957
06-19, 17, 19586558, 806, 3780, 13092
06-19, 17, 19599193, 811, 3783, 13086
06-19, 18, 19598824, 857, 3971, 13221
06-19, 18, 19611462, 861, 3969, 13218
06-19, 19, 19611087, 931, 4144, 13348
06-19, 19, 19623730, 930, 4141, 13346
06-19, 20, 19623309, 1003, 4349, 13486
06-19, 20, 19635936, 1004, 4351, 13493
06-19, 21, 19635533, 1025, 4611, 13615
06-19, 21, 19648170, 1022, 4618, 13611
06-19, 22, 19647684, 1084, 4862, 13791
06-19, 22, 19660333, 1079, 4857, 13789
06-19, 23, 19659882, 1087, 5123, 13966
06-19, 23, 19672505, 1089, 5113, 13988
06-19, 24, 19672035, 1150, 5346, 14164
06-19, 24, 19684661, 1148, 5346, 14177
06-19, 25, 19684155, 1197, 5610, 14370
06-19, 25, 19696791, 1199, 5608, 14371
06-19, 26, 19696243, 1284, 5866, 14576
06-19, 26, 19708887, 1290, 5868, 14561
06-19, 27, 19708285, 1368, 6190, 14763
06-19, 27, 19720918, 1369, 6203, 14753
06-19, 28, 19720297, 1435, 6537, 14974
06-19, 28, 19732932, 1435, 6538, 14975
06-19, 29, 19732264, 1536, 6876, 15204
06-19, 29, 19744888, 1542, 6883, 15204
06-19, 30, 19744190, 1644, 7202, 15481
06-19, 30, 19756828, 1648, 7210, 15468
07-19, 1, 19756142, 1685, 7595, 15732
07-19, 1, 19772931, 1691, 7597, 15724
07-19, 2, 19771854, 2078, 8021, 15990
07-19, 2, 19788590, 2089, 8039, 16014
07-19, 3, 19787379, 2497, 8550, 16306
07-19, 3, 19804152, 2503, 8557, 16309
07-19, 4, 19802970, 2664, 9238, 16649
07-19, 4, 19819738, 2663, 9265, 16644
07-19, 5, 19818386, 2950, 10016, 16958
07-19, 5, 19835143, 2967, 10031, 16958
07-19, 6, 19833647, 3303, 10839, 17310
07-19, 6, 19850399, 3305, 10848, 17336
07-19, 7, 19848787, 3586, 11826, 17689
07-19, 7, 19865529, 3601, 11852, 17695
07-19, 8, 19863759, 3965, 12836, 18117
07-19, 8, 19880478, 3983, 12859, 18146
07-19, 9, 19878595, 4262, 13987, 18622
07-19, 9, 19895349, 4260, 14013, 18633
07-19, 10, 19893239, 4690, 15187, 19139
07-19, 10, 19910003, 4701, 15191, 19149
07-19, 11, 19907691, 5179, 16459, 19715
07-19, 11, 19924415, 5206, 16486, 19726
07-19, 12, 19921956, 5612, 17987, 20278
07-19, 12, 19938665, 5636, 18018, 20303
07-19, 13, 19935980, 6093, 19617, 20932
07-19, 13, 19952720, 6102, 19650, 20939
07-19, 14, 19949675, 6726, 21397, 21613
07-19, 14, 19966421, 6740, 21438, 21601
07-19, 15, 19963168, 7340, 23346, 22346
07-19, 15, 19979880, 7369, 23369, 22371
07-19, 16, 19976301, 7989, 25440, 23259
07-19, 16, 19992993, 8013, 25476, 23296
07-19, 17, 19989231, 8553, 27801, 24193
07-19, 17, 20005932, 8581, 27828, 24226
07-19, 18, 20001739, 9391, 30200, 25237
07-19, 18, 20018416, 9431, 30246, 25263
07-19, 19, 20013915, 10286, 32738, 26417
07-19, 19, 20030616, 10313, 32772, 26444
07-19, 20, 20025751, 11026, 35817, 27551
07-19, 20, 20042351, 11083, 35893, 27607
07-19, 21, 20036895, 12137, 39031, 28871
07-19, 21, 20053515, 12209, 39095, 28904
07-19, 22, 20047609, 13283, 42545, 30286
07-19, 22, 20064256, 13328, 42621, 30307
07-19, 23, 20057773, 14638, 46399, 31702
07-19, 23, 20074413, 14687, 46461, 31740
07-19, 24, 20067372, 15996, 50591, 33342
07-19, 24, 20083981, 16067, 50667, 33375
07-19, 25, 20076372, 17328, 55151, 35239
07-19, 25, 20093004, 17379, 55218, 35278
07-19, 26, 20084561, 18931, 60158, 37229
07-19, 26, 20101210, 18996, 60236, 37226
07-19, 27, 20092043, 20734, 65525, 39366
07-19, 27, 20108514, 20815, 65673, 39455
07-19, 28, 20098478, 22673, 71533, 41773
07-19, 28, 20114971, 22737, 71689, 41849
07-19, 29, 20104231, 24494, 78129, 44392
07-19, 29, 20120799, 24581, 78214, 44441
07-19, 30, 20108951, 26790, 85136, 47158
07-19, 30, 20125510, 26886, 85208, 47220
07-19, 31, 20112615, 29201, 92770, 50238
07-19, 31, 20129292, 29281, 92782, 50258
08-19, 1, 20115175, 32017, 100916, 53505
08-19, 1, 20129228, 32067, 101074, 53570
08-19, 2, 20114383, 34208, 110234, 57114
08-19, 2, 20128405, 34300, 110436, 57124
08-19, 3, 20111956, 37289, 119891, 61129
08-19, 3, 20125947, 37368, 120094, 61182
08-19, 4, 20107847, 40841, 130550, 65353
08-19, 4, 20121844, 40915, 130719, 65439
08-19, 5, 20102216, 44564, 142085, 70052
08-19, 5, 20116147, 44674, 142312, 70110
08-19, 6, 20094779, 48454, 154939, 75071
08-19, 6, 20108623, 48601, 155183, 75162
08-19, 7, 20085294, 52917, 168802, 80556
08-19, 7, 20099166, 53028, 169046, 80655
08-19, 8, 20073774, 57433, 184117, 86571
08-19, 8, 20087597, 57595, 184322, 86707
08-19, 9, 20060076, 62507, 200593, 93045
08-19, 9, 20073870, 62646, 200915, 93116
08-19, 10, 20043969, 68026, 218559, 99993
08-19, 10, 20057575, 68204, 219000, 100094
08-19, 11, 20024467, 74506, 238126, 107774
08-19, 11, 20038173, 74680, 238463, 107883
08-19, 12, 20002372, 81159, 259335, 116333
08-19, 12, 20015954, 81410, 259633, 116528
08-19, 13, 19977216, 88060, 282529, 125720
08-19, 13, 19990715, 88288, 282873, 125975
08-19, 14, 19948291, 95907, 307881, 135772
08-19, 14, 19961661, 96131, 308313, 136072
08-19, 15, 19915558, 104420, 335244, 146955
08-19, 15, 19928774, 104706, 335779, 147244
08-19, 16, 19878520, 113879, 365246, 158858
08-19, 16, 19891780, 114191, 365812, 159046
08-19, 17, 19837607, 123806, 397611, 171805
08-19, 17, 19850668, 124153, 398303, 172031
08-19, 18, 19790922, 135463, 432801, 185969
08-19, 18, 19804118, 135807, 433388, 186168
08-19, 19, 19738922, 147558, 471645, 201356
08-19, 19, 19751944, 147870, 472304, 201689
08-19, 20, 19681648, 159830, 514249, 218080
08-19, 20, 19694555, 160300, 514906, 218372
08-19, 21, 19617396, 174521, 559739, 236477
08-19, 21, 19629955, 174997, 560597, 236910
08-19, 22, 19546101, 189874, 609902, 256582
08-19, 22, 19558628, 190342, 610832, 256983
08-19, 23, 19467165, 207081, 664039, 278500
08-19, 23, 19479542, 207638, 665032, 278899
08-19, 24, 19379733, 225982, 723390, 302006
08-19, 24, 19391813, 226603, 724541, 302480
08-19, 25, 19283475, 245580, 788416, 327966
08-19, 25, 19295412, 246256, 789656, 328439
08-19, 26, 19177176, 267778, 858715, 356094
08-19, 26, 19189065, 268403, 860014, 356607
08-19, 27, 19060094, 291534, 935701, 386760
08-19, 27, 19071615, 292233, 937157, 387410
08-19, 28, 18931702, 316937, 1019686, 420090
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213778, 16, 0, 0
01-20, 2, 13212773, 16, 0, 0
01-20, 3, 13212761, 18, 10, 0
01-20, 3, 13211756, 18, 10, 0
01-20, 4, 13211741, 28, 14, 1
01-20, 4, 13210736, 28, 14, 1
01-20, 5, 13210722, 28, 28, 1
01-20, 5, 13209717, 28, 28, 1
01-20, 6, 13209707, 20, 45, 2
01-20, 6, 13208702, 20, 45, 2
01-20, 7, 13208696, 20, 51, 2
01-20, 7, 13207691, 20, 51, 2
01-20, 8, 13207679, 29, 51, 5
01-20, 8, 13206674, 29, 51, 5
01-20, 9, 13206663, 25, 65, 6
01-20, 9, 13205658, 25, 65, 6
01-20, 10, 13205643, 30, 71, 10
01-20, 10, 13204638, 30, 71, 10
01-20, 11, 13204617, 38, 80, 14
01-20, 11, 13203612, 38, 80, 14
01-20, 12, 13203600, 34, 93, 17
01-20, 12, 13202595, 34, 93, 17
01-20, 13, 13202576, 41, 103, 19
01-20, 13, 13201571, 41, 103, 19
01-20, 14, 13201555, 40, 118, 21
01-20, 14, 13200550, 40, 118, 21
01-20, 15, 13200531, 47, 125, 26
01-20, 15, 13199526, 47, 125, 26
01-20, 16, 13199519, 37, 132, 36
01-20, 16, 13198514, 37, 132, 36
01-20, 17, 13198499, 40, 139, 41
01-20, 17, 13197494, 40, 139, 41
01-20, 18, 13197476, 49, 142, 47
01-20, 18, 13196472, 49, 142, 46
01-20, 19, 13196462, 34, 160, 53
01-20, 19, 13195458, 34, 160, 52
01-20, 20, 13195448, 26, 173, 57
01-20, 20, 13194444, 26, 173, 56
01-20, 21, 13194429, 33, 180, 57
01-20, 21, 13193423, 33, 181, 57
01-20, 22, 13193410, 33, 184, 67
01-20, 22, 13192406, 33, 184, 66
01-20, 23, 13192396, 30, 192, 71
01-20, 23, 13191391, 30, 193, 70
01-20, 24, 13191376, 31, 200, 77
01-20, 24, 13190372, 31, 200, 76
01-20, 25, 13190351, 37, 206, 85
01-20, 25, 13189346, 37, 206, 85
01-20, 26, 13189323, 48, 212, 91
01-20, 26, 13188318, 49, 212, 90
01-20, 27, 13188291, 53, 226, 99
01-20, 27, 13187284, 53, 228, 99
01-20, 28, 13187253, 61, 248, 102
01-20, 28, 13186249, 61, 247, 102
01-20, 29, 13186225, 63, 260, 111
01-20, 29, 13185219, 63, 261, 111
01-20, 30, 13185198, 56, 276, 124
01-20, 30, 13184193, 57, 278, 121
01-20, 31, 13184170, 63, 289, 127
01-20, 31, 13183162, 65, 289, 128
02-19, 1, 13183140, 64, 298, 142
02-19, 1, 13185828, 67, 301, 146
02-19, 2, 13185801, 74, 306, 161
02-19, 2, 13188496, 76, 307, 161
02-19, 3, 13188467, 73, 319, 181
02-19, 3, 13191162, 73, 318, 185
02-19, 4, 13191133, 70, 340, 195
02-19, 4, 13193830, 71, 340, 195
02-19, 5, 13193793, 78, 357, 208
02-19, 5, 13196488, 79, 359, 208
02-19, 6, 13196456, 74, 377, 227
02-19, 6, 13199145, 76, 381, 230
02-19, 7, 13199107, 90, 388, 247
02-19, 7, 13201798, 94, 389, 249
02-19, 8, 13201760, 97, 409, 264
02-19, 8, 13204453, 99, 409, 267
02-19, 9, 13204409, 101, 437, 281
02-19, 9, 13207107, 104, 436, 279
02-19, 10, 13207061, 104, 466, 295
02-19, 10, 13209765, 102, 462, 295
02-19, 11, 13209719, 107, 490, 308
02-19, 11, 13212418, 106, 491, 307
02-19, 12, 13212363, 122, 515, 322
02-19, 12, 13215057, 126, 516, 321
02-19, 13, 13215007, 130, 540, 343
02-19, 13, 13217704, 130, 540, 344
02-19, 14, 13217660, 126, 571, 361
02-19, 14, 13220358, 125, 573, 360
02-19, 15, 13220307, 119, 615, 375
02-19, 15, 13223004, 116, 615, 379
02-19, 16, 13222929, 150, 631, 404
02-19, 16, 13225630, 151, 624, 407
02-19, 17, 13225572, 151, 655, 434
02-19, 17, 13228257, 151, 660, 442
02-19, 18, 13228171, 177, 695, 467
02-19, 18, 13230868, 178, 696, 466
02-19, 19, 13230816, 159, 740, 493
02-19, 19, 13233510, 162, 740, 494
02-19, 20, 13233429, 170, 789, 518
02-19, 20, 13236121, 171, 789, 523
02-19, 21, 13236035, 187, 831, 551
02-19, 21, 13238726, 187, 835, 554
02-19, 22, 13238652, 180, 893, 577
02-19, 22, 13241350, 181, 889, 580
02-19, 23, 13241271, 185, 927, 617
02-19, 23, 13243969, 183, 931, 615
02-19, 24, 13243879, 196, 973, 650
02-19, 24, 13246570, 198, 978, 650
02-19, 25, 13246467, 220, 1013, 696
02-19, 25, 13249163, 221, 1015, 695
02-19, 26, 13249074, 222, 1068, 730
02-19, 26, 13251767, 224, 1067, 734
02-19, 27, 13251662, 242, 1110, 778
02-19, 27, 13254350, 242, 1115, 783
02-19, 28, 13254240, 258, 1170, 822
02-19, 28, 13256928, 262, 1175, 823
02-19, 29, 13256812, 282, 1229, 865
02-19, 29, 13259508, 283, 1233, 862
03-19, 1, 13259375, 296, 1312, 903
03-19, 1, 13259792, 296, 1307, 900
03-19, 2, 13259723, 243, 1386, 943
03-19, 2, 13260128, 243, 1389, 944
03-19, 3, 13260062, 216, 1433, 993
03-19, 3, 13260472, 216, 1434, 991
03-19, 4, 13260382, 226, 1485, 1020
03-19, 4, 13260788, 228, 1488, 1018
03-19, 5, 13260720, 200, 1530, 1072
03-19, 5, 13261126, 201, 1532, 1072
03-19, 6, 13261055, 203, 1551, 1122
03-19, 6, 13261463, 204, 1552, 1121
03-19, 7, 13261386, 197, 1593, 1164
03-19, 7, 13261791, 197, 1596, 1165
