Each row contains mmyy, dd, s (susceptible), e (exposed), i (infected), and r (removed) population for a particular metro area
02-19, 23, 19199692, 372, 1546, 860
02-19, 24, 19199534, 395, 1626, 915
02-19, 24, 19196380, 399, 1624, 914
02-19, 25, 19196219, 415, 1709, 974
02-19, 25, 19193068, 414, 1704, 978
02-19, 26, 19192887, 410, 1827, 1040
02-19, 26, 19189728, 412, 1829, 1042
02-19, 27, 19189571, 422, 1917, 1101
02-19, 27, 19186416, 418, 1915, 1109
02-19, 28, 19186197, 472, 1999, 1190
02-19, 28, 19183044, 475, 2002, 1184
02-19, 29, 19182857, 484, 2111, 1253
02-19, 29, 19179699, 487, 2110, 1256
03-19, 1, 19179475, 516, 2229, 1332
03-19, 1, 19180708, 518, 2228, 1330
03-19, 2, 19180593, 431, 2352, 1408
03-19, 2, 19181824, 433, 2353, 1406
03-19, 3, 19181714, 368, 2463, 1471
03-19, 3, 19182944, 369, 2466, 1469
03-19, 4, 19182811, 363, 2513, 1561
03-19, 4, 19184043, 364, 2513, 1560
03-19, 5, 19183926, 353, 2536, 1665
03-19, 5, 19185158, 353, 2538, 1663
03-19, 6, 19185053, 331, 2589, 1739
03-19, 6, 19186284, 332, 2589, 1739
03-19, 7, 19186143, 353, 2615, 1833
03-19, 7, 19187379, 354, 2612, 1831
03-19, 8, 19187241, 347, 2662, 1926
03-19, 8, 19188467, 348, 2666, 1927
03-19, 9, 19188326, 353, 2704, 2025
03-19, 9, 19189560, 353, 2703, 2024
03-19, 10, 19189424, 350, 2741, 2125
03-19, 10, 19190658, 350, 2740, 2124
03-19, 11, 19190515, 356, 2781, 2220
03-19, 11, 19191746, 356, 2785, 2217
03-19, 12, 19191617, 355, 2823, 2309
03-19, 12, 19192849, 356, 2823, 2308
03-19, 13, 19192713, 348, 2863, 2412
03-19, 13, 19193945, 348, 2863, 2412
03-19, 14, 19193811, 340, 2908, 2509
03-19, 14, 19195037, 342, 2913, 2508
03-19, 15, 19194879, 374, 2952, 2595
03-19, 15, 19196109, 374, 2955, 2594
03-19, 16, 19195937, 406, 2992, 2697
03-19, 16, 19197168, 407, 2993, 2696
03-19, 17, 19197012, 405, 3030, 2817
03-19, 17, 19198242, 405, 3030, 2819
03-19, 18, 19198101, 368, 3105, 2922
03-19, 18, 19199333, 370, 3101, 2924
03-19, 19, 19199190, 370, 3137, 3031
03-19, 19, 19200422, 371, 3138, 3029
03-19, 20, 19200271, 391, 3155, 3143
03-19, 20, 19201505, 391, 3153, 3143
03-19, 21, 19201366, 383, 3173, 3270
03-19, 21, 19202593, 386, 3175, 3270
03-19, 22, 19202452, 374, 3208, 3390
03-19, 22, 19203683, 374, 3208, 3391
03-19, 23, 19203541, 382, 3243, 3490
03-19, 23, 19204776, 383, 3240, 3489
03-19, 24, 19204613, 415, 3265, 3595
03-19, 24, 19205850, 417, 3263, 3590
03-19, 25, 19205691, 400, 3334, 3695
03-19, 25, 19206921, 400, 3336, 3695
03-19, 26, 19206736, 440, 3373, 3803
03-19, 26, 19207967, 441, 3374, 3802
03-19, 27, 19207779, 439, 3437, 3929
03-19, 27, 19209015, 438, 3436, 3927
03-19, 28, 19208828, 467, 3487, 4034
03-19, 28, 19210058, 468, 3487, 4035
03-19, 29, 19209868, 480, 3564, 4136
03-19, 29, 19211100, 482, 3563, 4135
03-19, 30, 19210928, 444, 3635, 4273
03-19, 30, 19212161, 446, 3635, 4270
03-19, 31, 19211963, 465, 3671, 4413
03-19, 31, 19213195, 464, 3670, 4415
04-19, 1, 19213001, 472, 3728, 4543
04-19, 1, 19215039, 474, 3727, 4546
04-19, 2, 19214980, 353, 3775, 4678
04-19, 2, 19217023, 355, 3771, 4679
04-19, 3, 19216952, 275, 3787, 4814
04-19, 3, 19218996, 276, 3786, 4812
04-19, 4, 19218916, 248, 3754, 4952
04-19, 4, 19220962, 249, 3748, 4953
04-19, 5, 19220888, 220, 3710, 5094
04-19, 5, 19222935, 220, 3702, 5097
04-19, 6, 19222844, 232, 3635, 5243
04-19, 6, 19224891, 231, 3635, 5239
04-19, 7, 19224825, 206, 3628, 5337
04-19, 7, 19226862, 208, 3623, 5345
04-19, 8, 19226785, 189, 3576, 5488
04-19, 8, 19228823, 191, 3573, 5493
04-19, 9, 19228766, 171, 3551, 5592
04-19, 9, 19230808, 172, 3547, 5595
04-19, 10, 19230738, 181, 3494, 5709
04-19, 10, 19232782, 183, 3490, 5709
04-19, 11, 19232702, 201, 3428, 5833
04-19, 11, 19234738, 203, 3427, 5838
04-19, 12, 19234675, 190, 3390, 5951
04-19, 12, 19236712, 192, 3388, 5956
04-19, 13, 19236639, 189, 3336, 6084
04-19, 13, 19238678, 188, 3331, 6093
04-19, 14, 19238603, 201, 3277, 6209
04-19, 14, 19240641, 204, 3277, 6210
04-19, 15, 19240568, 206, 3224, 6334
04-19, 15, 19242608, 208, 3222, 6336
04-19, 16, 19242536, 194, 3184, 6460
04-19, 16, 19244586, 196, 3176, 6458
04-19, 17, 19244514, 188, 3131, 6583
04-19, 17, 19246554, 188, 3126, 6590
04-19, 18, 19246481, 182, 3097, 6698
04-19, 18, 19248525, 183, 3088, 6704
04-19, 19, 19248470, 146, 3073, 6811
04-19, 19, 19250501, 152, 3076, 6813
04-19, 20, 19250446, 150, 3009, 6937
04-19, 20, 19252483, 151, 3012, 6938
04-19, 21, 19252422, 155, 2964, 7043
04-19, 21, 19254463, 156, 2959, 7048
04-19, 22, 19254411, 156, 2912, 7147
04-19, 22, 19256442, 157, 2912, 7157
04-19, 23, 19256396, 144, 2854, 7274
04-19, 23, 19258440, 145, 2855, 7270
04-19, 24, 19258375, 149, 2831, 7355
04-19, 24, 19260417, 149, 2826, 7360
04-19, 25, 19260360, 141, 2781, 7470
04-19, 25, 19262395, 142, 2782, 7475
04-19, 26, 19262349, 135, 2722, 7588
04-19, 26, 19264395, 135, 2722, 7584
04-19, 27, 19264334, 139, 2681, 7682
04-19, 27, 19266378, 141, 2682, 7677
04-19, 28, 19266319, 135, 2645, 7779
04-19, 28, 19268354, 135, 2645, 7786
04-19, 29, 19268297, 139, 2596, 7888
04-19, 29, 19270333, 139, 2594, 7896
04-19, 30, 19270277, 141, 2571, 7973
04-19, 30, 19272313, 145, 2571, 7975
05-19, 1, 19272262, 137, 2556, 8049
05-19, 1, 19276090, 139, 2559, 8056
05-19, 2, 19276043, 134, 2524, 8143
05-19, 2, 19279879, 136, 2524, 8145
05-19, 3, 19279822, 143, 2488, 8231
05-19, 3, 19283644, 148, 2493, 8239
05-19, 4, 19283595, 147, 2453, 8329
05-19, 4, 19287429, 148, 2456, 8331
05-19, 5, 19287386, 128, 2430, 8420
05-19, 5, 19291214, 129, 2428, 8433
05-19, 6, 19291150, 146, 2388, 8520
05-19, 6, 19294975, 149, 2392, 8528
05-19, 7, 19294927, 134, 2378, 8605
05-19, 7, 19298751, 140, 2387, 8606
05-19, 8, 19298704, 130, 2369, 8681
05-19, 8, 19302529, 131, 2370, 8694
05-19, 9, 19302471, 149, 2317, 8787
05-19, 9, 19306305, 151, 2318, 8790
05-19, 10, 19306258, 132, 2280, 8894
05-19, 10, 19310093, 134, 2281, 8896
05-19, 11, 19310045, 131, 2252, 8976
05-19, 11, 19313868, 132, 2259, 8985
05-19, 12, 19313835, 99, 2230, 9080
05-19, 12, 19317662, 102, 2229, 9091
05-19, 13, 19317622, 108, 2177, 9177
05-19, 13, 19321465, 109, 2174, 9176
05-19, 14, 19321427, 98, 2157, 9242
05-19, 14, 19325255, 98, 2158, 9253
05-19, 15, 19325213, 99, 2137, 9315
05-19, 15, 19329043, 101, 2142, 9318
05-19, 16, 19329009, 90, 2133, 9372
05-19, 16, 19332838, 92, 2135, 9379
05-19, 17, 19332797, 88, 2101, 9458
05-19, 17, 19336631, 89, 2102, 9462
05-19, 18, 19336592, 88, 2077, 9527
05-19, 18, 19340410, 89, 2077, 9548
05-19, 19, 19340369, 90, 2055, 9610
05-19, 19, 19344197, 91, 2057, 9619
05-19, 20, 19344146, 101, 2031, 9686
05-19, 20, 19347961, 104, 2032, 9707
05-19, 21, 19347917, 113, 1996, 9778
05-19, 21, 19351752, 115, 1997, 9780
05-19, 22, 19351713, 107, 1955, 9869
05-19, 22, 19355554, 108, 1959, 9863
05-19, 23, 19355517, 96, 1946, 9925
05-19, 23, 19359350, 96, 1946, 9932
05-19, 24, 19359308, 106, 1919, 9991
05-19, 24, 19363128, 107, 1922, 10007
05-19, 25, 19363092, 103, 1903, 10066
05-19, 25, 19366934, 104, 1899, 10067
05-19, 26, 19366903, 88, 1881, 10132
05-19, 26, 19370722, 90, 1884, 10148
05-19, 27, 19370684, 98, 1857, 10205
05-19, 27, 19374522, 100, 1860, 10202
05-19, 28, 19374485, 99, 1824, 10276
05-19, 28, 19378310, 100, 1822, 10292
05-19, 29, 19378277, 95, 1776, 10376
05-19, 29, 19382101, 97, 1775, 10391
05-19, 30, 19382062, 101, 1746, 10455
05-19, 30, 19385895, 102, 1749, 10458
05-19, 31, 19385863, 87, 1729, 10525
05-19, 31, 19389703, 87, 1731, 10523
06-19, 1, 19389665, 88, 1703, 10588
06-19, 1, 19402267, 94, 1712, 10608
06-19, 2, 19402067, 263, 1690, 10661
06-19, 2, 19414667, 265, 1686, 10700
06-19, 3, 19414505, 329, 1726, 10758
06-19, 3, 19427105, 334, 1736, 10780
06-19, 4, 19426922, 389, 1787, 10857
06-19, 4, 19439549, 387, 1790, 10866
06-19, 5, 19439377, 408, 1896, 10911
06-19, 5, 19451995, 411, 1896, 10927
06-19, 6, 19451814, 439, 1995, 10981
06-19, 6, 19464429, 441, 1996, 11000
06-19, 7, 19464228, 450, 2113, 11075
06-19, 7, 19476841, 451, 2121, 11090
06-19, 8, 19476641, 469, 2215, 11178
06-19, 8, 19489281, 469, 2207, 11183
06-19, 9, 19489054, 522, 2304, 11260
06-19, 9, 19501672, 524, 2301, 11280
06-19, 10, 19501436, 547, 2442, 11352
06-19, 10, 19514067, 548, 2438, 11361
06-19, 11, 19513821, 581, 2556, 11456
06-19, 11, 19526461, 581, 2552, 11457
06-19, 12, 19526207, 617, 2676, 11551
06-19, 12, 19538820, 620, 2686, 11562
06-19, 13, 19538526, 637, 2882, 11643
06-19, 13, 19551129, 638, 2891, 11667
06-19, 14, 19550846, 665, 3041, 11773
06-19, 14, 19563469, 669, 3051, 11773
06-19, 15, 19563157, 720, 3209, 11876
06-19, 15, 19575759, 726, 3212, 11902
06-19, 16, 19575423, 806, 3350, 12020
06-19, 16, 19588017, 808, 3350, 12061
06-19, 17, 19587702, 808, 3548, 12178
06-19, 17, 19600308, 813, 3551, 12201
06-19, 18, 19599958, 859, 3741, 12315
06-19, 18, 19612556, 863, 3749, 12342
06-19, 19, 19612212, 857, 3976, 12465
06-19, 19, 19624828, 860, 3985, 12474
06-19, 20, 19624403, 956, 4166, 12622
06-19, 20, 19637008, 959, 4179, 12638
06-19, 21, 19636610, 986, 4404, 12784
06-19, 21, 19649231, 991, 4407, 12792
06-19, 22, 19648797, 1043, 4622, 12959
06-19, 22, 19661403, 1046, 4632, 12977
06-19, 23, 19660979, 1068, 4884, 13127
06-19, 23, 19673593, 1073, 4888, 13141
06-19, 24, 19673118, 1110, 5160, 13307
06-19, 24, 19685697, 1119, 5178, 13338
06-19, 25, 19685186, 1204, 5425, 13517
06-19, 25, 19697800, 1210, 5424, 13535
06-19, 26, 19697293, 1256, 5680, 13740
06-19, 26, 19709902, 1264, 5687, 13753
06-19, 27, 19709349, 1332, 5964, 13961
06-19, 27, 19721963, 1334, 5970, 13976
06-19, 28, 19721344, 1417, 6300, 14182
06-19, 28, 19733939, 1426, 6304, 14211
06-19, 29, 19733307, 1502, 6642, 14429
06-19, 29, 19745914, 1509, 6652, 14442
06-19, 30, 19745255, 1557, 7015, 14690
06-19, 30, 19757855, 1563, 7026, 14710
07-19, 1, 19757091, 1720, 7386, 14957
07-19, 1, 19773836, 1735, 7402, 14970
07-19, 2, 19772657, 2208, 7846, 15232
07-19, 2, 19789431, 2216, 7849, 15236
07-19, 3, 19788275, 2467, 8485, 15505
07-19, 3, 19805033, 2479, 8494, 15515
07-19, 4, 19803704, 2838, 9154, 15825
07-19, 4, 19820478, 2850, 9158, 15824
07-19, 5, 19819123, 3072, 9964, 16151
07-19, 5, 19835875, 3081, 9977, 16166
07-19, 6, 19834346, 3373, 10847, 16533
07-19, 6, 19851094, 3388, 10861, 16545
07-19, 7, 19849502, 3657, 11792, 16937
07-19, 7, 19866274, 3654, 11805, 16944
07-19, 8, 19864509, 3972, 12848, 17348
07-19, 8, 19881268, 3975, 12864, 17359
07-19, 9, 19879337, 4303, 14041, 17785
07-19, 9, 19896080, 4317, 14044, 17814
07-19, 10, 19893957, 4755, 15226, 18317
07-19, 10, 19910675, 4772, 15255, 18342
07-19, 11, 19908342, 5190, 16679, 18833
07-19, 11, 19925067, 5199, 16700, 18867
07-19, 12, 19922532, 5709, 18134, 19458
07-19, 12, 19939234, 5728, 18183, 19477
07-19, 13, 19936553, 6236, 19687, 20146
07-19, 13, 19953289, 6257, 19708, 20157
07-19, 14, 19950308, 6769, 21510, 20824
07-19, 14, 19967019, 6780, 21551, 20850
07-19, 15, 19963777, 7362, 23475, 21586
07-19, 15, 19980482, 7376, 23542, 21589
07-19, 16, 19976920, 8010, 25635, 22424
07-19, 16, 19993608, 8042, 25689, 22439
07-19, 17, 19989645, 8832, 27978, 23323
07-19, 17, 20006288, 8868, 28051, 23360
07-19, 18, 20002115, 9543, 30535, 24374
07-19, 18, 20018781, 9573, 30597, 24405
07-19, 19, 20014256, 10324, 33281, 25495
07-19, 19, 20030941, 10328, 33361, 25515
07-19, 20, 20025902, 11360, 36205, 26678
07-19, 20, 20042581, 11370, 36272, 26711
07-19, 21, 20037185, 12295, 39449, 28005
07-19, 21, 20053839, 12320, 39531, 28033
07-19, 22, 20048006, 13253, 43078, 29386
07-19, 22, 20064618, 13290, 43173, 29431
07-19, 23, 20058256, 14478, 46853, 30925
07-19, 23, 20074899, 14502, 46913, 30987
07-19, 24, 20067913, 15821, 50890, 32677
07-19, 24, 20084551, 15861, 50971, 32707
07-19, 25, 20076857, 17409, 55351, 34473
07-19, 25, 20093429, 17457, 55456, 34537
07-19, 26, 20085004, 18864, 60559, 36452
07-19, 26, 20101644, 18884, 60639, 36501
07-19, 27, 20092447, 20606, 66039, 38576
07-19, 27, 20109039, 20634, 66122, 38662
07-19, 28, 20098994, 22420, 72076, 40967
07-19, 28, 20115602, 22443, 72133, 41068
07-19, 29, 20104684, 24544, 78486, 43532
07-19, 29, 20121196, 24622, 78610, 43607
07-19, 30, 20109539, 26626, 85532, 46338
07-19, 30, 20126061, 26680, 85687, 46396
07-19, 31, 20113187, 28983, 93188, 49466
07-19, 31, 20129722, 29049, 93302, 49540
08-19, 1, 20115603, 31732, 101485, 52793
08-19, 1, 20129644, 31803, 101606, 52886
08-19, 2, 20114498, 34502, 110514, 56425
08-19, 2, 20128544, 34598, 110623, 56500
08-19, 3, 20111963, 37677, 120132, 60493
08-19, 3, 20126039, 37764, 120241, 60547
08-19, 4, 20108172, 40867, 130831, 64721
08-19, 4, 20122122, 40972, 131036, 64787
08-19, 5, 20102482, 44461, 142497, 69477
08-19, 5, 20116359, 44564, 142697, 69623
08-19, 6, 20094814, 48613, 155143, 74673
08-19, 6, 20108793, 48736, 155258, 74782
08-19, 7, 20085747, 52723, 168862, 80237
08-19, 7, 20099607, 52844, 169127, 80317
08-19, 8, 20074212, 57286, 184199, 86198
08-19, 8, 20088066, 57429, 184429, 86297
08-19, 9, 20060292, 62668, 200552, 92709
08-19, 9, 20074022, 62790, 200843, 92892
08-19, 10, 20043940, 68154, 218540, 99913
08-19, 10, 20057668, 68285, 218864, 100056
08-19, 11, 20025004, 74126, 238110, 107633
08-19, 11, 20038740, 74254, 238406, 107799
08-19, 12, 20002950, 80819, 259348, 116082
08-19, 12, 20016483, 81006, 259781, 116255
08-19, 13, 19977850, 87614, 282706, 125355
08-19, 13, 19991412, 87801, 283072, 125566
08-19, 14, 19948642, 96309, 307445, 135455
08-19, 14, 19962153, 96562, 307846, 135616
08-19, 15, 19915705, 104922, 335161, 146389
08-19, 15, 19929069, 105211, 335624, 146599
08-19, 16, 19879072, 114088, 364880, 158463
08-19, 16, 19892360, 114421, 365442, 158606
08-19, 17, 19837621, 124261, 397540, 171407
08-19, 17, 19850837, 124539, 398085, 171694
08-19, 18, 19791106, 135412, 432787, 185850
08-19, 18, 19804086, 135757, 433532, 186106
08-19, 19, 19738812, 147639, 471433, 201597
08-19, 19, 19751904, 147919, 472104, 201880
08-19, 20, 19681710, 160114, 513370, 218613
08-19, 20, 19694479, 160522, 514150, 218982
08-19, 21, 19617096, 175005, 558889, 237143
08-19, 21, 19629841, 175401, 559738, 237479
08-19, 22, 19546215, 189337, 609967, 256940
08-19, 22, 19558820, 189809, 610885, 257271
08-19, 23, 19467064, 206728, 664506, 278487
08-19, 23, 19479462, 207338, 665452, 278859
08-19, 24, 19379711, 225515, 723517, 302368
08-19, 24, 19391786, 226187, 724654, 302810
08-19, 25, 19283241, 245789, 788391, 328016
08-19, 25, 19295223, 246502, 789633, 328405
08-19, 26, 19176884, 268228, 858570, 356081
08-19, 26, 19188847, 268896, 859850, 356496
08-19, 27, 19059743, 292393, 935381, 386572
08-19, 27, 19071327, 293223, 936732, 387133
08-19, 28, 18931797, 317602, 1019110, 419906
Los Angeles-Long Beach-Anaheim CA MSA
01-20, 1, 13214799, 0, 0, 0
01-20, 1, 13213794, 0, 0, 0
01-20, 2, 13213782, 12, 0, 0
01-20, 2, 13212777, 12, 0, 0
01-20, 3, 13212762, 22, 5, 0
01-20, 3, 13211757, 22, 5, 0
01-20, 4, 13211738, 33, 13, 0
01-20, 4, 13210732, 33, 13, 1
01-20, 5, 13210718, 32, 27, 2
01-20, 5, 13209711, 32, 29, 2
01-20, 6, 13209700, 30, 41, 3
01-20, 6, 13208694, 30, 42, 3
01-20, 7, 13208683, 31, 50, 5
01-20, 7, 13207677, 32, 51, 4
01-20, 8, 13207661, 36, 61, 6
01-20, 8, 13206654, 37, 63, 5
01-20, 9, 13206644, 32, 77, 6
01-20, 9, 13205638, 32, 77, 7
01-20, 10, 13205619, 41, 84, 10
01-20, 10, 13204612, 43, 84, 10
01-20, 11, 13204600, 37, 98, 14
01-20, 11, 13203591, 38, 101, 14
01-20, 12, 13203573, 42, 114, 15
01-20, 12, 13202565, 44, 116, 14
01-20, 13, 13202553, 45, 123, 18
01-20, 13, 13201547, 45, 123, 19
01-20, 14, 13201532, 46, 130, 26
01-20, 14, 13200525, 46, 132, 26
01-20, 15, 13200513, 41, 143, 32
01-20, 15, 13199506, 41, 145, 32
01-20, 16, 13199489, 49, 148, 38
01-20, 16, 13198482, 49, 150, 38
01-20, 17, 13198464, 43, 165, 47
01-20, 17, 13197457, 43, 166, 48
01-20, 18, 13197442, 49, 169, 54
01-20, 18, 13196436, 49, 169, 55
01-20, 19, 13196414, 52, 183, 60
01-20, 19, 13195407, 52, 183, 62
01-20, 20, 13195379, 57, 200, 68
01-20, 20, 13194373, 56, 200, 70
01-20, 21, 13194351, 55, 212, 81
01-20, 21, 13193347, 54, 210, 83
01-20, 22, 13193330, 47, 227, 90
01-20, 22, 13192324, 47, 226, 92
01-20, 23, 13192299, 64, 223, 103
01-20, 23, 13191297, 62, 222, 103
01-20, 24, 13191273, 66, 234, 111
01-20, 24, 13190269, 66, 234, 110
01-20, 25, 13190237, 68, 253, 121
01-20, 25, 13189234, 67, 250, 123
01-20, 26, 13189205, 74, 267, 128
01-20, 26, 13188196, 75, 269, 129
01-20, 27, 13188173, 71, 285, 140
01-20, 27, 13187167, 70, 285, 142
01-20, 28, 13187136, 70, 306, 152
01-20, 28, 13186132, 69, 306, 152
01-20, 29, 13186103, 69, 318, 169
01-20, 29, 13185099, 69, 317, 169
01-20, 30, 13185065, 81, 328, 180
01-20, 30, 13184062, 80, 327, 180
01-20, 31, 13184032, 81, 346, 190
01-20, 31, 13183024, 82, 348, 190
02-19, 1, 13182983, 83, 377, 201
02-19, 1, 13185683, 83, 376, 200
02-19, 2, 13185656, 80, 390, 216
02-19, 2, 13188354, 81, 389, 216
02-19, 3, 13188315, 89, 410, 226
02-19, 3, 13191013, 88, 411, 226
02-19, 4, 13190965, 101, 431, 241
02-19, 4, 13193666, 101, 429, 240
02-19, 5, 13193625, 105, 455, 251
02-19, 5, 13196326, 104, 455, 249
02-19, 6, 13196280, 110, 488, 256
02-19, 6, 13198970, 112, 492, 258
02-19, 7, 13198928, 108, 521, 275
02-19, 7, 13201624, 110, 522, 274
02-19, 8, 13201577, 116, 545, 292
02-19, 8, 13204273, 117, 546, 292
02-19, 9, 13204226, 116, 576, 310
02-19, 9, 13206916, 118, 582, 310
02-19, 10, 13206844, 143, 609, 330
02-19, 10, 13209539, 144, 612, 329
02-19, 11, 13209486, 135, 654, 349
02-19, 11, 13212173, 138, 658, 353
02-19, 12, 13212110, 148, 693, 371
02-19, 12, 13214807, 147, 695, 371
02-19, 13, 13214735, 156, 735, 394
02-19, 13, 13217430, 155, 737, 396
02-19, 14, 13217361, 156, 779, 422
02-19, 14, 13220057, 156, 780, 423
02-19, 15, 13219978, 181, 818, 439
02-19, 15, 13222675, 178, 820, 441
02-19, 16, 13222608, 172, 859, 475
02-19, 16, 13225307, 174, 859, 472
02-19, 17, 13225213, 191, 905, 503
02-19, 17, 13227911, 191, 907, 501
02-19, 18, 13227823, 200, 955, 532
02-19, 18, 13230521, 199, 956, 532
02-19, 19, 13230426, 219, 1006, 557
02-19, 19, 13233120, 219, 1010, 557
02-19, 20, 13233033, 226, 1055, 592
02-19, 20, 13235725, 225, 1057, 597
02-19, 21, 13235623, 241, 1110, 630
02-19, 21, 13238319, 239, 1113, 631
02-19, 22, 13238212, 253, 1168, 669
02-19, 22, 13240908, 255, 1166, 671
02-19, 23, 13240791, 278, 1216, 715
02-19, 23, 13243493, 277, 1216, 712
02-19, 24, 13243363, 305, 1280, 750
02-19, 24, 13246056, 304, 1279, 757
02-19, 25, 13245938, 303, 1348, 807
02-19, 25, 13248641, 308, 1348, 797
02-19, 26, 13248495, 335, 1414, 850
02-19, 26, 13251196, 336, 1411, 849
02-19, 27, 13251044, 340, 1516, 892
02-19, 27, 13253739, 341, 1516, 894
02-19, 28, 13253579, 362, 1596, 953
02-19, 28, 13256280, 359, 1599, 950
02-19, 29, 13256118, 384, 1684, 1002
02-19, 29, 13258820, 383, 1686, 997
03-19, 1, 13258665, 373, 1786, 1062
03-19, 1, 13259077, 373, 1784, 1061
03-19, 2, 13258996, 317, 1869, 1113
03-19, 2, 13259409, 317, 1867, 1111
03-19, 3, 13259326, 272, 1931, 1175
03-19, 3, 13259741, 272, 1927, 1173
03-19, 4, 13259639, 276, 1955, 1243
03-19, 4, 13260050, 277, 1955, 1240
03-19, 5, 13259953, 252, 1999, 1318
03-19, 5, 13260366, 253, 1996, 1316
03-19, 6, 13260265, 255, 2021, 1390
03-19, 6, 13260676, 257, 2019, 1388
03-19, 7, 13260584, 243, 2081, 1432
